"aar","fylke_nr","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","bydel_nr","kommune_nr","naringsregion_nr"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","0811","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","0811","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","0811","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","0811","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","0811","NULL"
"2013","NULL","alle","alle","personer","250","arbledige_innvkat_land","NULL","0814","NULL"
"2013","NULL","alle","alle","prosent","3.7","arbledige_innvkat_land","NULL","0814","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","193","arbledige_innvkat_land","NULL","0814","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.1","arbledige_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","1","personer","14","arbledige_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","1","prosent","5.9","arbledige_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","2","personer","43","arbledige_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","2","prosent","23.2","arbledige_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","alle","personer","57","arbledige_innvkat_land","NULL","0814","NULL"
"2013","NULL","innvandrere","alle","prosent","13.5","arbledige_innvkat_land","NULL","0814","NULL"
"2013","NULL","alle","alle","personer","200","arbledige_innvkat_land","NULL","0815","NULL"
"2013","NULL","alle","alle","prosent","4.3","arbledige_innvkat_land","NULL","0815","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","156","arbledige_innvkat_land","NULL","0815","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.7","arbledige_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","1","personer","23","arbledige_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","1","prosent","8.4","arbledige_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","2","personer","21","arbledige_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","2","prosent","13.2","arbledige_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","alle","personer","44","arbledige_innvkat_land","NULL","0815","NULL"
"2013","NULL","innvandrere","alle","prosent","10.2","arbledige_innvkat_land","NULL","0815","NULL"
"2013","NULL","alle","alle","personer","60","arbledige_innvkat_land","NULL","0817","NULL"
"2013","NULL","alle","alle","prosent","3.3","arbledige_innvkat_land","NULL","0817","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","45","arbledige_innvkat_land","NULL","0817","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.7","arbledige_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","1","personer","8","arbledige_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","1","prosent","8.5","arbledige_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","2","personer","7","arbledige_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","2","prosent","22.1","arbledige_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","alle","personer","15","arbledige_innvkat_land","NULL","0817","NULL"
"2013","NULL","innvandrere","alle","prosent","11.9","arbledige_innvkat_land","NULL","0817","NULL"
"2013","NULL","alle","alle","personer","96","arbledige_innvkat_land","NULL","0819","NULL"
"2013","NULL","alle","alle","prosent","3.2","arbledige_innvkat_land","NULL","0819","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","66","arbledige_innvkat_land","NULL","0819","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.5","arbledige_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","1","personer","12","arbledige_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","1","prosent","6.5","arbledige_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","2","personer","18","arbledige_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","2","prosent","16.7","arbledige_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","alle","personer","30","arbledige_innvkat_land","NULL","0819","NULL"
"2013","NULL","innvandrere","alle","prosent","10.3","arbledige_innvkat_land","NULL","0819","NULL"
"2013","NULL","alle","alle","personer","88","arbledige_innvkat_land","NULL","0821","NULL"
"2013","NULL","alle","alle","prosent","3.4","arbledige_innvkat_land","NULL","0821","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","55","arbledige_innvkat_land","NULL","0821","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.3","arbledige_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","1","personer","10","arbledige_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","1","prosent","7.6","arbledige_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","2","personer","23","arbledige_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","2","prosent","21.4","arbledige_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","alle","personer","33","arbledige_innvkat_land","NULL","0821","NULL"
"2013","NULL","innvandrere","alle","prosent","13.8","arbledige_innvkat_land","NULL","0821","NULL"
"2013","NULL","alle","alle","personer","56","arbledige_innvkat_land","NULL","0822","NULL"
"2013","NULL","alle","alle","prosent","2.9","arbledige_innvkat_land","NULL","0822","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","38","arbledige_innvkat_land","NULL","0822","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.2","arbledige_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","1","personer","6","arbledige_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","1","prosent","5.1","arbledige_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","2","personer","12","arbledige_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","2","prosent","16.8","arbledige_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","alle","personer","18","arbledige_innvkat_land","NULL","0822","NULL"
"2013","NULL","innvandrere","alle","prosent","9.6","arbledige_innvkat_land","NULL","0822","NULL"
"2013","NULL","alle","alle","personer","74","arbledige_innvkat_land","NULL","0826","NULL"
"2013","NULL","alle","alle","prosent","2.7","arbledige_innvkat_land","NULL","0826","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","49","arbledige_innvkat_land","NULL","0826","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2","arbledige_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","1","personer","5","arbledige_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","1","prosent","2.8","arbledige_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","2","personer","20","arbledige_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","2","prosent","13.5","arbledige_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","alle","personer","25","arbledige_innvkat_land","NULL","0826","NULL"
"2013","NULL","innvandrere","alle","prosent","7.6","arbledige_innvkat_land","NULL","0826","NULL"
"2013","NULL","alle","alle","personer","17","arbledige_innvkat_land","NULL","0827","NULL"
"2013","NULL","alle","alle","prosent","2.5","arbledige_innvkat_land","NULL","0827","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","14","arbledige_innvkat_land","NULL","0827","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.1","arbledige_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","0827","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","0827","NULL"
"2013","NULL","alle","alle","personer","33","arbledige_innvkat_land","NULL","0828","NULL"
"2013","NULL","alle","alle","prosent","2.5","arbledige_innvkat_land","NULL","0828","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","22","arbledige_innvkat_land","NULL","0828","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.8","arbledige_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","1","personer","6","arbledige_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","1","prosent","6.4","arbledige_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","2","personer","5","arbledige_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","2","prosent","24.5","arbledige_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","alle","personer","11","arbledige_innvkat_land","NULL","0828","NULL"
"2013","NULL","innvandrere","alle","prosent","9.6","arbledige_innvkat_land","NULL","0828","NULL"
"2013","NULL","alle","alle","personer","30","arbledige_innvkat_land","NULL","0829","NULL"
"2013","NULL","alle","alle","prosent","2.5","arbledige_innvkat_land","NULL","0829","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","20","arbledige_innvkat_land","NULL","0829","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.9","arbledige_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","1","personer","7","arbledige_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","1","prosent","7.1","arbledige_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","2","personer","3","arbledige_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","2","prosent","10.2","arbledige_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","alle","personer","10","arbledige_innvkat_land","NULL","0829","NULL"
"2013","NULL","innvandrere","alle","prosent","7.8","arbledige_innvkat_land","NULL","0829","NULL"
"2013","NULL","alle","alle","personer","15","arbledige_innvkat_land","NULL","0830","NULL"
"2013","NULL","alle","alle","prosent","2.3","arbledige_innvkat_land","NULL","0830","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","12","arbledige_innvkat_land","NULL","0830","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2","arbledige_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","0830","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","0830","NULL"
"2013","NULL","alle","alle","personer","20","arbledige_innvkat_land","NULL","0831","NULL"
"2013","NULL","alle","alle","prosent","3.3","arbledige_innvkat_land","NULL","0831","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","14","arbledige_innvkat_land","NULL","0831","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.6","arbledige_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","0831","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","0831","NULL"
"2013","NULL","alle","alle","personer","20","arbledige_innvkat_land","NULL","0833","NULL"
"2013","NULL","alle","alle","prosent","1.9","arbledige_innvkat_land","NULL","0833","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","18","arbledige_innvkat_land","NULL","0833","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.8","arbledige_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","0833","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","0833","NULL"
"2013","NULL","alle","alle","personer","18","arbledige_innvkat_land","NULL","0834","NULL"
"2013","NULL","alle","alle","prosent","1","arbledige_innvkat_land","NULL","0834","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","14","arbledige_innvkat_land","NULL","0834","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","0.8","arbledige_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","1","personer","4","arbledige_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","1","prosent","3.1","arbledige_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","2","personer","0","arbledige_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","2","prosent","0","arbledige_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","alle","personer","4","arbledige_innvkat_land","NULL","0834","NULL"
"2013","NULL","innvandrere","alle","prosent","2.3","arbledige_innvkat_land","NULL","0834","NULL"
"2013","NULL","alle","alle","personer","129","arbledige_innvkat_land","NULL","0901","NULL"
"2013","NULL","alle","alle","prosent","4.2","arbledige_innvkat_land","NULL","0901","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","94","arbledige_innvkat_land","NULL","0901","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.3","arbledige_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","1","personer","15","arbledige_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","1","prosent","9","arbledige_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","2","personer","20","arbledige_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","2","prosent","24.2","arbledige_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","alle","personer","35","arbledige_innvkat_land","NULL","0901","NULL"
"2013","NULL","innvandrere","alle","prosent","14","arbledige_innvkat_land","NULL","0901","NULL"
"2013","NULL","alle","alle","personer","419","arbledige_innvkat_land","NULL","0904","NULL"
"2013","NULL","alle","alle","prosent","4.1","arbledige_innvkat_land","NULL","0904","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","268","arbledige_innvkat_land","NULL","0904","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3","arbledige_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","1","personer","70","arbledige_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","1","prosent","8.9","arbledige_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","2","personer","81","arbledige_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","2","prosent","17.8","arbledige_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","alle","personer","151","arbledige_innvkat_land","NULL","0904","NULL"
"2013","NULL","innvandrere","alle","prosent","12.2","arbledige_innvkat_land","NULL","0904","NULL"
"2013","NULL","alle","alle","personer","979","arbledige_innvkat_land","NULL","0906","NULL"
"2013","NULL","alle","alle","prosent","4.7","arbledige_innvkat_land","NULL","0906","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","631","arbledige_innvkat_land","NULL","0906","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.5","arbledige_innvkat_land","NULL","0906","NULL"
"2013","NULL","innvandrere","1","personer","155","arbledige_innvkat_land","NULL","0906","NULL"
"2013","NULL","innvandrere","1","prosent","10.4","arbledige_innvkat_land","NULL","0906","NULL"
"2013","NULL","innvandrere","2","personer","193","arbledige_innvkat_land","NULL","0906","NULL"
"2013","NULL","innvandrere","2","prosent","18","arbledige_innvkat_land","NULL","0906","NULL"
"2013","NULL","innvandrere","alle","personer","348","arbledige_innvkat_land","NULL","0906","NULL"
