"aar","fylke_nr","innvkat_4","kjonn","enhet","tabellvariabel","tabell_navn","bydel_nr","naringsregion_nr","kommune_nr"
"2013","NULL","norskfodte_m_innvf","alle","personer","68","videregaende_deltakelse","NULL","33","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","1.3","videregaende_deltakelse","NULL","33","NULL"
"2013","NULL","alle","0","personer","1642","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","alle","1","personer","1812","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","alle","alle","personer","3454","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","innvandrere","0","personer","64","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","innvandrere","0","prosent","3.9","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","innvandrere","1","personer","77","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","innvandrere","1","prosent","4.2","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","innvandrere","alle","personer","141","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","innvandrere","alle","prosent","4.1","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","1566","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","95.4","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","1721","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","95","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","3287","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","95.2","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","12","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","0.7","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","14","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","0.8","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","26","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","0.8","videregaende_deltakelse","NULL","34","NULL"
"2013","NULL","alle","0","personer","8552","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","alle","1","personer","9320","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","alle","alle","personer","17872","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","innvandrere","0","personer","558","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","innvandrere","0","prosent","6.5","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","innvandrere","1","personer","654","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","innvandrere","1","prosent","7","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","innvandrere","alle","personer","1212","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","innvandrere","alle","prosent","6.8","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","7648","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","89.4","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","8337","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","89.5","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","15985","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","89.4","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","346","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","4","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","329","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","3.5","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","675","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","3.8","videregaende_deltakelse","NULL","35","NULL"
"2013","NULL","alle","0","personer","1580","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","alle","1","personer","1890","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","alle","alle","personer","3470","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","innvandrere","0","personer","86","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","innvandrere","0","prosent","5.4","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","innvandrere","1","personer","76","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","innvandrere","1","prosent","4","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","innvandrere","alle","personer","162","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","innvandrere","alle","prosent","4.7","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","1489","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","94.2","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","1789","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","94.7","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","3278","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","94.5","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","5","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","0.3","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","25","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","1.3","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","30","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","0.9","videregaende_deltakelse","NULL","36","NULL"
"2013","NULL","alle","0","personer","6643","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","alle","1","personer","7379","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","alle","alle","personer","14022","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","innvandrere","0","personer","341","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","innvandrere","0","prosent","5.1","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","innvandrere","1","personer","325","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","innvandrere","1","prosent","4.4","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","innvandrere","alle","personer","666","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","innvandrere","alle","prosent","4.7","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","6215","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","93.6","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","6950","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","94.2","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","13165","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","93.9","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","87","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","1.3","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","104","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","1.4","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","191","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","1.4","videregaende_deltakelse","NULL","37","NULL"
"2013","NULL","alle","0","personer","1459","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","alle","1","personer","1731","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","alle","alle","personer","3190","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","innvandrere","0","personer","93","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","innvandrere","0","prosent","6.4","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","innvandrere","1","personer","85","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","innvandrere","1","prosent","4.9","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","innvandrere","alle","personer","178","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","innvandrere","alle","prosent","5.6","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","1354","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","92.8","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","1631","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","94.2","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","2985","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","93.6","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","12","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","0.8","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","15","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","0.9","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","27","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","0.8","videregaende_deltakelse","NULL","38","NULL"
"2013","NULL","alle","0","personer","18392","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","alle","1","personer","20206","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","alle","alle","personer","38598","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","innvandrere","0","personer","1077","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","innvandrere","0","prosent","5.9","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","innvandrere","1","personer","1166","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","innvandrere","1","prosent","5.8","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","innvandrere","alle","personer","2243","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","innvandrere","alle","prosent","5.8","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","16676","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","90.7","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","18323","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","90.7","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","34999","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","90.7","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","639","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","3.5","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","717","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","3.5","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","1356","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","3.5","videregaende_deltakelse","NULL","39","NULL"
"2013","NULL","alle","0","personer","14964","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","alle","1","personer","16135","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","alle","alle","personer","31099","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","innvandrere","0","personer","939","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","innvandrere","0","prosent","6.3","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","innvandrere","1","personer","1057","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","innvandrere","1","prosent","6.6","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","innvandrere","alle","personer","1996","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","innvandrere","alle","prosent","6.4","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","personer","13474","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","90","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","personer","14589","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","90.4","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","28063","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","90.2","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","norskfodte_m_innvf","0","personer","551","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","norskfodte_m_innvf","0","prosent","3.7","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","norskfodte_m_innvf","1","personer","489","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","norskfodte_m_innvf","1","prosent","3","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","norskfodte_m_innvf","alle","personer","1040","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","norskfodte_m_innvf","alle","prosent","3.3","videregaende_deltakelse","NULL","40","NULL"
"2013","NULL","alle","0","personer","1506","videregaende_deltakelse","NULL","41","NULL"
