"aar","bydel_nr","innvgrunn_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","annet_uoppgitt","1","prosent","79.2","sysselsatte_innvandringsgrunn","NULL","71","NULL"
"2013","NULL","annet_uoppgitt","alle","personer","86","sysselsatte_innvandringsgrunn","NULL","71","NULL"
"2013","NULL","annet_uoppgitt","alle","prosent","73.5","sysselsatte_innvandringsgrunn","NULL","71","NULL"
"2013","NULL","alle","0","personer","418","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","alle","0","prosent","60.6","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","alle","1","personer","505","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","alle","1","prosent","63.7","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","alle","alle","personer","923","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","alle","alle","prosent","62.2","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","arbeid","0","personer","77","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","arbeid","0","prosent","82.8","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","arbeid","1","personer","235","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","arbeid","1","prosent","80.2","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","arbeid","alle","personer","312","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","arbeid","alle","prosent","80.8","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","familie","0","personer","162","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","familie","0","prosent","65.3","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","familie","1","personer","35","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","familie","1","prosent","61.4","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","familie","alle","personer","197","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","familie","alle","prosent","64.6","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","flukt","0","personer","67","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","flukt","0","prosent","34","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","flukt","1","personer","127","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","flukt","1","prosent","42.1","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","flukt","alle","personer","194","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","flukt","alle","prosent","38.9","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","annet_uoppgitt","0","personer","112","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","annet_uoppgitt","0","prosent","73.7","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","annet_uoppgitt","1","personer","108","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","annet_uoppgitt","1","prosent","76.6","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","annet_uoppgitt","alle","personer","220","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","annet_uoppgitt","alle","prosent","75.1","sysselsatte_innvandringsgrunn","NULL","72","NULL"
"2013","NULL","alle","0","personer","1382","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","alle","0","prosent","63","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","alle","1","personer","1614","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","alle","1","prosent","66.5","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","alle","alle","personer","2996","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","alle","alle","prosent","64.8","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","arbeid","0","personer","264","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","arbeid","0","prosent","81.7","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","arbeid","1","personer","750","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","arbeid","1","prosent","79.5","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","arbeid","alle","personer","1014","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","arbeid","alle","prosent","80.1","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","familie","0","personer","501","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","familie","0","prosent","67.5","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","familie","1","personer","130","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","familie","1","prosent","70.3","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","familie","alle","personer","631","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","familie","alle","prosent","68.1","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","flukt","0","personer","195","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","flukt","0","prosent","38.2","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","flukt","1","personer","366","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","flukt","1","prosent","46.5","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","flukt","alle","personer","561","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","flukt","alle","prosent","43.3","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","annet_uoppgitt","0","personer","422","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","annet_uoppgitt","0","prosent","68.2","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","annet_uoppgitt","1","personer","368","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","annet_uoppgitt","1","prosent","72","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","annet_uoppgitt","alle","personer","790","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","annet_uoppgitt","alle","prosent","69.9","sysselsatte_innvandringsgrunn","NULL","73","NULL"
"2013","NULL","alle","0","personer","547","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","alle","0","prosent","62.3","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","alle","1","personer","616","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","alle","1","prosent","65.4","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","alle","alle","personer","1163","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","alle","alle","prosent","63.9","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","arbeid","0","personer","79","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","arbeid","0","prosent","75.2","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","arbeid","1","personer","287","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","arbeid","1","prosent","80.2","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","arbeid","alle","personer","366","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","arbeid","alle","prosent","79","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","familie","0","personer","189","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","familie","0","prosent","61.2","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","familie","1","personer","33","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","familie","1","prosent","62.3","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","familie","alle","personer","222","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","familie","alle","prosent","61.3","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","flukt","0","personer","72","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","flukt","0","prosent","40.7","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","flukt","1","personer","109","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","flukt","1","prosent","44.5","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","flukt","alle","personer","181","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","flukt","alle","prosent","42.9","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","annet_uoppgitt","0","personer","207","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","annet_uoppgitt","0","prosent","72.1","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","annet_uoppgitt","1","personer","187","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","annet_uoppgitt","1","prosent","65.4","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","annet_uoppgitt","alle","personer","394","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","annet_uoppgitt","alle","prosent","68.8","sysselsatte_innvandringsgrunn","NULL","74","NULL"
"2013","NULL","alle","0","personer","540","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","alle","0","prosent","65.5","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","alle","1","personer","595","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","alle","1","prosent","67.5","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","alle","alle","personer","1135","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","alle","alle","prosent","66.5","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","arbeid","0","personer","178","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","arbeid","0","prosent","77.4","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","arbeid","1","personer","340","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","arbeid","1","prosent","77.8","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","arbeid","alle","personer","518","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","arbeid","alle","prosent","77.7","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","familie","0","personer","182","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","familie","0","prosent","70.8","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","familie","1","personer","26","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","familie","1","prosent","63.4","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","familie","alle","personer","208","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","familie","alle","prosent","69.8","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","flukt","0","personer","65","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","flukt","0","prosent","35.9","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","flukt","1","personer","129","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","flukt","1","prosent","47.4","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","flukt","alle","personer","194","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","flukt","alle","prosent","42.8","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","annet_uoppgitt","0","personer","115","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","annet_uoppgitt","0","prosent","73.2","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","annet_uoppgitt","1","personer","100","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","annet_uoppgitt","1","prosent","75.8","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","annet_uoppgitt","alle","personer","215","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","annet_uoppgitt","alle","prosent","74.4","sysselsatte_innvandringsgrunn","NULL","75","NULL"
"2013","NULL","alle","0","personer","611","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","alle","0","prosent","59.3","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","alle","1","personer","642","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","alle","1","prosent","65.4","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","alle","alle","personer","1253","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","alle","alle","prosent","62.3","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","arbeid","0","personer","170","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","arbeid","0","prosent","75.9","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","arbeid","1","personer","326","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","arbeid","1","prosent","79.7","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","arbeid","alle","personer","496","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","arbeid","alle","prosent","78.4","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","familie","0","personer","221","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","familie","0","prosent","63.7","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","familie","1","personer","41","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","familie","1","prosent","74.5","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","familie","alle","personer","262","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","familie","alle","prosent","65.2","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","flukt","0","personer","100","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","flukt","0","prosent","35.3","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","flukt","1","personer","168","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","flukt","1","prosent","45.5","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","flukt","alle","personer","268","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","flukt","alle","prosent","41.1","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","annet_uoppgitt","0","personer","120","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","annet_uoppgitt","0","prosent","68.2","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","annet_uoppgitt","1","personer","107","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","annet_uoppgitt","1","prosent","72.3","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","annet_uoppgitt","alle","personer","227","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","annet_uoppgitt","alle","prosent","70.1","sysselsatte_innvandringsgrunn","NULL","76","NULL"
"2013","NULL","alle","0","personer","641","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","alle","0","prosent","58.6","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","alle","1","personer","755","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","alle","1","prosent","67","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","alle","alle","personer","1396","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","alle","alle","prosent","62.9","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","arbeid","0","personer","125","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","arbeid","0","prosent","81.2","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","arbeid","1","personer","350","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","arbeid","1","prosent","83.9","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","arbeid","alle","personer","475","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","arbeid","alle","prosent","83.2","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","familie","0","personer","239","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","familie","0","prosent","66.2","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","familie","1","personer","58","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","familie","1","prosent","69.9","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","familie","alle","personer","297","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","familie","alle","prosent","66.9","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","flukt","0","personer","119","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","flukt","0","prosent","34.2","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","flukt","1","personer","207","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","flukt","1","prosent","47.5","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","flukt","alle","personer","326","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","flukt","alle","prosent","41.6","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","annet_uoppgitt","0","personer","158","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","annet_uoppgitt","0","prosent","68.7","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","annet_uoppgitt","1","personer","140","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","annet_uoppgitt","1","prosent","73.3","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","annet_uoppgitt","alle","personer","298","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","annet_uoppgitt","alle","prosent","70.8","sysselsatte_innvandringsgrunn","NULL","77","NULL"
"2013","NULL","alle","0","personer","527","sysselsatte_innvandringsgrunn","NULL","78","NULL"
