"aar","bydel_nr","flytting","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","143","befolkning_flytting","NULL","NULL","NULL","0214"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","59","befolkning_flytting","NULL","NULL","NULL","0214"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","202","befolkning_flytting","NULL","NULL","NULL","0214"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","96","befolkning_flytting","NULL","NULL","NULL","0214"
"2013","NULL","innvandring","alle","alle","personer","133","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innvandring","innvandrere","1","personer","64","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innvandring","innvandrere","2","personer","34","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innvandring","innvandrere","alle","personer","98","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","35","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utvandring","alle","alle","personer","78","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utvandring","innvandrere","1","personer","35","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utvandring","innvandrere","2","personer","8","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utvandring","innvandrere","alle","personer","43","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","35","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnvandring","alle","alle","personer","55","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","29","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","26","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","55","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innflytting","alle","alle","personer","859","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innflytting","innvandrere","1","personer","90","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innflytting","innvandrere","2","personer","45","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innflytting","innvandrere","alle","personer","135","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","724","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utflytting","alle","alle","personer","757","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utflytting","innvandrere","1","personer","84","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utflytting","innvandrere","2","personer","56","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utflytting","innvandrere","alle","personer","140","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","617","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnflytting","alle","alle","personer","102","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","6","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","-11","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","-5","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","107","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","992","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","154","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","79","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","233","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","759","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","835","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","119","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","64","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","183","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","652","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","157","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","35","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","15","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","50","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","107","befolkning_flytting","NULL","NULL","NULL","0215"
"2013","NULL","innvandring","alle","alle","personer","188","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innvandring","innvandrere","1","personer","105","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innvandring","innvandrere","2","personer","41","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innvandring","innvandrere","alle","personer","146","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","42","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utvandring","alle","alle","personer","87","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utvandring","innvandrere","1","personer","25","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utvandring","innvandrere","2","personer","10","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utvandring","innvandrere","alle","personer","35","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","52","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnvandring","alle","alle","personer","101","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","80","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","31","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","111","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","-10","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innflytting","alle","alle","personer","900","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innflytting","innvandrere","1","personer","98","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innflytting","innvandrere","2","personer","49","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innflytting","innvandrere","alle","personer","147","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","753","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utflytting","alle","alle","personer","805","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utflytting","innvandrere","1","personer","71","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utflytting","innvandrere","2","personer","46","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utflytting","innvandrere","alle","personer","117","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","688","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnflytting","alle","alle","personer","95","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","27","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","30","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","65","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","1088","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","203","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","90","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","293","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","795","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","892","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","96","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","56","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","152","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","740","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","196","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","107","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","34","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","141","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","55","befolkning_flytting","NULL","NULL","NULL","0216"
"2013","NULL","innvandring","alle","alle","personer","267","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","innvandring","innvandrere","1","personer","143","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","innvandring","innvandrere","2","personer","80","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","innvandring","innvandrere","alle","personer","223","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","44","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","utvandring","alle","alle","personer","121","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","utvandring","innvandrere","1","personer","43","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","utvandring","innvandrere","2","personer","32","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","utvandring","innvandrere","alle","personer","75","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","46","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","nettoinnvandring","alle","alle","personer","146","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","100","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","48","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","148","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","-2","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","innflytting","alle","alle","personer","1448","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","innflytting","innvandrere","1","personer","175","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","innflytting","innvandrere","2","personer","176","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","innflytting","innvandrere","alle","personer","351","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","1097","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","utflytting","alle","alle","personer","1363","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","utflytting","innvandrere","1","personer","143","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","utflytting","innvandrere","2","personer","137","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","utflytting","innvandrere","alle","personer","280","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","1083","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","nettoinnflytting","alle","alle","personer","85","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","32","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","39","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","71","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","14","befolkning_flytting","NULL","NULL","NULL","0217"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","1715","befolkning_flytting","NULL","NULL","NULL","0217"
