"tabell_navn","aar","kommune_nr","fylke_nr","bydel_nr","naringsregion_nr","innvkat_3","kjonn","enhet","tabellvariabel"
"sosialhjelp","2013","1531","NULL","NULL","NULL","innvandrere","0","prosent","1.71"
"sosialhjelp","2013","1532","NULL","NULL","NULL","alle","alle","personer","92"
"sosialhjelp","2013","1532","NULL","NULL","NULL","alle","alle","prosent","1.61"
"sosialhjelp","2013","1532","NULL","NULL","NULL","alle","1","personer","55"
"sosialhjelp","2013","1532","NULL","NULL","NULL","alle","1","prosent","1.90"
"sosialhjelp","2013","1532","NULL","NULL","NULL","alle","0","personer","37"
"sosialhjelp","2013","1532","NULL","NULL","NULL","alle","0","prosent","1.31"
"sosialhjelp","2013","1532","NULL","NULL","NULL","befolkningen_ellers","alle","personer","59"
"sosialhjelp","2013","1532","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","1.15"
"sosialhjelp","2013","1532","NULL","NULL","NULL","befolkningen_ellers","1","personer","35"
"sosialhjelp","2013","1532","NULL","NULL","NULL","befolkningen_ellers","1","prosent","1.36"
"sosialhjelp","2013","1532","NULL","NULL","NULL","befolkningen_ellers","0","personer","24"
"sosialhjelp","2013","1532","NULL","NULL","NULL","befolkningen_ellers","0","prosent","0.94"
"sosialhjelp","2013","1532","NULL","NULL","NULL","innvandrere","alle","personer","33"
"sosialhjelp","2013","1532","NULL","NULL","NULL","innvandrere","alle","prosent","5.57"
"sosialhjelp","2013","1532","NULL","NULL","NULL","innvandrere","1","personer","20"
"sosialhjelp","2013","1532","NULL","NULL","NULL","innvandrere","1","prosent","6.29"
"sosialhjelp","2013","1532","NULL","NULL","NULL","innvandrere","0","personer","13"
"sosialhjelp","2013","1532","NULL","NULL","NULL","innvandrere","0","prosent","4.74"
"sosialhjelp","2013","1534","NULL","NULL","NULL","alle","alle","personer","85"
"sosialhjelp","2013","1534","NULL","NULL","NULL","alle","alle","prosent","1.21"
"sosialhjelp","2013","1534","NULL","NULL","NULL","alle","1","personer","51"
"sosialhjelp","2013","1534","NULL","NULL","NULL","alle","1","prosent","1.40"
"sosialhjelp","2013","1534","NULL","NULL","NULL","alle","0","personer","34"
"sosialhjelp","2013","1534","NULL","NULL","NULL","alle","0","prosent","1.01"
"sosialhjelp","2013","1534","NULL","NULL","NULL","befolkningen_ellers","alle","personer","49"
"sosialhjelp","2013","1534","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","0.81"
"sosialhjelp","2013","1534","NULL","NULL","NULL","befolkningen_ellers","1","personer","31"
"sosialhjelp","2013","1534","NULL","NULL","NULL","befolkningen_ellers","1","prosent","0.99"
"sosialhjelp","2013","1534","NULL","NULL","NULL","befolkningen_ellers","0","personer","18"
"sosialhjelp","2013","1534","NULL","NULL","NULL","befolkningen_ellers","0","prosent","0.62"
"sosialhjelp","2013","1534","NULL","NULL","NULL","innvandrere","alle","personer","36"
"sosialhjelp","2013","1534","NULL","NULL","NULL","innvandrere","alle","prosent","3.74"
"sosialhjelp","2013","1534","NULL","NULL","NULL","innvandrere","1","personer","20"
"sosialhjelp","2013","1534","NULL","NULL","NULL","innvandrere","1","prosent","3.98"
"sosialhjelp","2013","1534","NULL","NULL","NULL","innvandrere","0","personer","16"
"sosialhjelp","2013","1534","NULL","NULL","NULL","innvandrere","0","prosent","3.48"
"sosialhjelp","2013","1535","NULL","NULL","NULL","alle","alle","personer","111"
"sosialhjelp","2013","1535","NULL","NULL","NULL","alle","alle","prosent","2.12"
"sosialhjelp","2013","1535","NULL","NULL","NULL","alle","1","personer","56"
"sosialhjelp","2013","1535","NULL","NULL","NULL","alle","1","prosent","2.04"
"sosialhjelp","2013","1535","NULL","NULL","NULL","alle","0","personer","55"
"sosialhjelp","2013","1535","NULL","NULL","NULL","alle","0","prosent","2.20"
"sosialhjelp","2013","1535","NULL","NULL","NULL","befolkningen_ellers","alle","personer","93"
"sosialhjelp","2013","1535","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.00"
"sosialhjelp","2013","1535","NULL","NULL","NULL","befolkningen_ellers","1","personer","46"
"sosialhjelp","2013","1535","NULL","NULL","NULL","befolkningen_ellers","1","prosent","1.91"
"sosialhjelp","2013","1535","NULL","NULL","NULL","befolkningen_ellers","0","personer","47"
"sosialhjelp","2013","1535","NULL","NULL","NULL","befolkningen_ellers","0","prosent","2.09"
"sosialhjelp","2013","1535","NULL","NULL","NULL","innvandrere","alle","personer","18"
"sosialhjelp","2013","1535","NULL","NULL","NULL","innvandrere","alle","prosent","3.08"
"sosialhjelp","2013","1535","NULL","NULL","NULL","innvandrere","1","personer","10"
"sosialhjelp","2013","1535","NULL","NULL","NULL","innvandrere","1","prosent","2.99"
"sosialhjelp","2013","1535","NULL","NULL","NULL","innvandrere","0","personer","8"
"sosialhjelp","2013","1535","NULL","NULL","NULL","innvandrere","0","prosent","3.20"
"sosialhjelp","2013","1539","NULL","NULL","NULL","alle","alle","personer","146"
"sosialhjelp","2013","1539","NULL","NULL","NULL","alle","alle","prosent","2.49"
"sosialhjelp","2013","1539","NULL","NULL","NULL","alle","1","personer","68"
"sosialhjelp","2013","1539","NULL","NULL","NULL","alle","1","prosent","2.32"
"sosialhjelp","2013","1539","NULL","NULL","NULL","alle","0","personer","78"
"sosialhjelp","2013","1539","NULL","NULL","NULL","alle","0","prosent","2.66"
"sosialhjelp","2013","1539","NULL","NULL","NULL","befolkningen_ellers","alle","personer","137"
"sosialhjelp","2013","1539","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.52"
"sosialhjelp","2013","1539","NULL","NULL","NULL","befolkningen_ellers","1","personer","65"
"sosialhjelp","2013","1539","NULL","NULL","NULL","befolkningen_ellers","1","prosent","2.39"
"sosialhjelp","2013","1539","NULL","NULL","NULL","befolkningen_ellers","0","personer","72"
"sosialhjelp","2013","1539","NULL","NULL","NULL","befolkningen_ellers","0","prosent","2.65"
"sosialhjelp","2013","1539","NULL","NULL","NULL","innvandrere","alle","personer","9"
"sosialhjelp","2013","1539","NULL","NULL","NULL","innvandrere","alle","prosent","2.13"
"sosialhjelp","2013","1539","NULL","NULL","NULL","innvandrere","1","personer","3"
"sosialhjelp","2013","1539","NULL","NULL","NULL","innvandrere","1","prosent","1.42"
"sosialhjelp","2013","1539","NULL","NULL","NULL","innvandrere","0","personer","6"
"sosialhjelp","2013","1539","NULL","NULL","NULL","innvandrere","0","prosent","2.86"
"sosialhjelp","2013","1543","NULL","NULL","NULL","alle","alle","personer","58"
"sosialhjelp","2013","1543","NULL","NULL","NULL","alle","alle","prosent","2.42"
"sosialhjelp","2013","1543","NULL","NULL","NULL","alle","1","personer","37"
"sosialhjelp","2013","1543","NULL","NULL","NULL","alle","1","prosent","2.98"
"sosialhjelp","2013","1543","NULL","NULL","NULL","alle","0","personer","21"
"sosialhjelp","2013","1543","NULL","NULL","NULL","alle","0","prosent","1.81"
"sosialhjelp","2013","1543","NULL","NULL","NULL","befolkningen_ellers","alle","personer",":"
"sosialhjelp","2013","1543","NULL","NULL","NULL","befolkningen_ellers","alle","prosent",":"
"sosialhjelp","2013","1543","NULL","NULL","NULL","befolkningen_ellers","1","personer",":"
"sosialhjelp","2013","1543","NULL","NULL","NULL","befolkningen_ellers","1","prosent",":"
"sosialhjelp","2013","1543","NULL","NULL","NULL","befolkningen_ellers","0","personer",":"
"sosialhjelp","2013","1543","NULL","NULL","NULL","befolkningen_ellers","0","prosent",":"
"sosialhjelp","2013","1543","NULL","NULL","NULL","innvandrere","alle","personer",":"
"sosialhjelp","2013","1543","NULL","NULL","NULL","innvandrere","alle","prosent",":"
"sosialhjelp","2013","1543","NULL","NULL","NULL","innvandrere","1","personer",":"
"sosialhjelp","2013","1543","NULL","NULL","NULL","innvandrere","1","prosent",":"
"sosialhjelp","2013","1543","NULL","NULL","NULL","innvandrere","0","personer",":"
"sosialhjelp","2013","1543","NULL","NULL","NULL","innvandrere","0","prosent",":"
"sosialhjelp","2013","1545","NULL","NULL","NULL","alle","alle","personer","33"
"sosialhjelp","2013","1545","NULL","NULL","NULL","alle","alle","prosent","2.15"
"sosialhjelp","2013","1545","NULL","NULL","NULL","alle","1","personer","9"
"sosialhjelp","2013","1545","NULL","NULL","NULL","alle","1","prosent","1.15"
"sosialhjelp","2013","1545","NULL","NULL","NULL","alle","0","personer","24"
"sosialhjelp","2013","1545","NULL","NULL","NULL","alle","0","prosent","3.20"
"sosialhjelp","2013","1545","NULL","NULL","NULL","befolkningen_ellers","alle","personer","23"
"sosialhjelp","2013","1545","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","1.71"
"sosialhjelp","2013","1545","NULL","NULL","NULL","befolkningen_ellers","1","personer","8"
"sosialhjelp","2013","1545","NULL","NULL","NULL","befolkningen_ellers","1","prosent","1.15"
"sosialhjelp","2013","1545","NULL","NULL","NULL","befolkningen_ellers","0","personer","15"
"sosialhjelp","2013","1545","NULL","NULL","NULL","befolkningen_ellers","0","prosent","2.32"
"sosialhjelp","2013","1545","NULL","NULL","NULL","innvandrere","alle","personer","10"
"sosialhjelp","2013","1545","NULL","NULL","NULL","innvandrere","alle","prosent","5.24"
"sosialhjelp","2013","1545","NULL","NULL","NULL","innvandrere","1","personer",":"
"sosialhjelp","2013","1545","NULL","NULL","NULL","innvandrere","1","prosent",":"
"sosialhjelp","2013","1545","NULL","NULL","NULL","innvandrere","0","personer",":"
"sosialhjelp","2013","1545","NULL","NULL","NULL","innvandrere","0","prosent",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","alle","alle","personer","6"
"sosialhjelp","2013","1546","NULL","NULL","NULL","alle","alle","prosent","0.60"
"sosialhjelp","2013","1546","NULL","NULL","NULL","alle","1","personer","6"
"sosialhjelp","2013","1546","NULL","NULL","NULL","alle","1","prosent","1.19"
"sosialhjelp","2013","1546","NULL","NULL","NULL","alle","0","personer",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","alle","0","prosent",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","befolkningen_ellers","alle","personer",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","befolkningen_ellers","alle","prosent",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","befolkningen_ellers","1","personer",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","befolkningen_ellers","1","prosent",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","befolkningen_ellers","0","personer",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","befolkningen_ellers","0","prosent",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","innvandrere","alle","personer",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","innvandrere","alle","prosent",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","innvandrere","1","personer",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","innvandrere","1","prosent",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","innvandrere","0","personer",":"
"sosialhjelp","2013","1546","NULL","NULL","NULL","innvandrere","0","prosent",":"
"sosialhjelp","2013","1547","NULL","NULL","NULL","alle","alle","personer","34"
"sosialhjelp","2013","1547","NULL","NULL","NULL","alle","alle","prosent","1.33"
"sosialhjelp","2013","1547","NULL","NULL","NULL","alle","1","personer","18"
"sosialhjelp","2013","1547","NULL","NULL","NULL","alle","1","prosent","1.39"
"sosialhjelp","2013","1547","NULL","NULL","NULL","alle","0","personer","16"
"sosialhjelp","2013","1547","NULL","NULL","NULL","alle","0","prosent","1.27"
"sosialhjelp","2013","1547","NULL","NULL","NULL","befolkningen_ellers","alle","personer","24"
"sosialhjelp","2013","1547","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","1.05"
"sosialhjelp","2013","1547","NULL","NULL","NULL","befolkningen_ellers","1","personer","15"
"sosialhjelp","2013","1547","NULL","NULL","NULL","befolkningen_ellers","1","prosent","1.30"
"sosialhjelp","2013","1547","NULL","NULL","NULL","befolkningen_ellers","0","personer","9"
"sosialhjelp","2013","1547","NULL","NULL","NULL","befolkningen_ellers","0","prosent","0.80"
"sosialhjelp","2013","1547","NULL","NULL","NULL","innvandrere","alle","personer","10"
"sosialhjelp","2013","1547","NULL","NULL","NULL","innvandrere","alle","prosent","3.70"
"sosialhjelp","2013","1547","NULL","NULL","NULL","innvandrere","1","personer","3"
"sosialhjelp","2013","1547","NULL","NULL","NULL","innvandrere","1","prosent","2.13"
"sosialhjelp","2013","1547","NULL","NULL","NULL","innvandrere","0","personer","7"
"sosialhjelp","2013","1547","NULL","NULL","NULL","innvandrere","0","prosent","5.43"
"sosialhjelp","2013","1548","NULL","NULL","NULL","alle","alle","personer","190"
"sosialhjelp","2013","1548","NULL","NULL","NULL","alle","alle","prosent","2.55"
"sosialhjelp","2013","1548","NULL","NULL","NULL","alle","1","personer","92"
"sosialhjelp","2013","1548","NULL","NULL","NULL","alle","1","prosent","2.42"
"sosialhjelp","2013","1548","NULL","NULL","NULL","alle","0","personer","98"
"sosialhjelp","2013","1548","NULL","NULL","NULL","alle","0","prosent","2.68"
"sosialhjelp","2013","1548","NULL","NULL","NULL","befolkningen_ellers","alle","personer","151"
"sosialhjelp","2013","1548","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.21"
"sosialhjelp","2013","1548","NULL","NULL","NULL","befolkningen_ellers","1","personer","76"
"sosialhjelp","2013","1548","NULL","NULL","NULL","befolkningen_ellers","1","prosent","2.19"
"sosialhjelp","2013","1548","NULL","NULL","NULL","befolkningen_ellers","0","personer","75"
"sosialhjelp","2013","1548","NULL","NULL","NULL","befolkningen_ellers","0","prosent","2.24"
"sosialhjelp","2013","1548","NULL","NULL","NULL","innvandrere","alle","personer","39"
"sosialhjelp","2013","1548","NULL","NULL","NULL","innvandrere","alle","prosent","6.19"
"sosialhjelp","2013","1548","NULL","NULL","NULL","innvandrere","1","personer","16"
"sosialhjelp","2013","1548","NULL","NULL","NULL","innvandrere","1","prosent","5.00"
"sosialhjelp","2013","1548","NULL","NULL","NULL","innvandrere","0","personer","23"
"sosialhjelp","2013","1548","NULL","NULL","NULL","innvandrere","0","prosent","7.42"
"sosialhjelp","2013","1551","NULL","NULL","NULL","alle","alle","personer","56"
"sosialhjelp","2013","1551","NULL","NULL","NULL","alle","alle","prosent","2.15"
"sosialhjelp","2013","1551","NULL","NULL","NULL","alle","1","personer","34"
"sosialhjelp","2013","1551","NULL","NULL","NULL","alle","1","prosent","2.56"
"sosialhjelp","2013","1551","NULL","NULL","NULL","alle","0","personer","22"
"sosialhjelp","2013","1551","NULL","NULL","NULL","alle","0","prosent","1.72"
"sosialhjelp","2013","1551","NULL","NULL","NULL","befolkningen_ellers","alle","personer","49"
"sosialhjelp","2013","1551","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.03"
"sosialhjelp","2013","1551","NULL","NULL","NULL","befolkningen_ellers","1","personer","31"
"sosialhjelp","2013","1551","NULL","NULL","NULL","befolkningen_ellers","1","prosent","2.52"
"sosialhjelp","2013","1551","NULL","NULL","NULL","befolkningen_ellers","0","personer","18"
"sosialhjelp","2013","1551","NULL","NULL","NULL","befolkningen_ellers","0","prosent","1.52"
"sosialhjelp","2013","1551","NULL","NULL","NULL","innvandrere","alle","personer","7"
"sosialhjelp","2013","1551","NULL","NULL","NULL","innvandrere","alle","prosent","3.55"
"sosialhjelp","2013","1551","NULL","NULL","NULL","innvandrere","1","personer","3"
"sosialhjelp","2013","1551","NULL","NULL","NULL","innvandrere","1","prosent","3.00"
"sosialhjelp","2013","1551","NULL","NULL","NULL","innvandrere","0","personer","4"
"sosialhjelp","2013","1551","NULL","NULL","NULL","innvandrere","0","prosent","4.12"
"sosialhjelp","2013","1554","NULL","NULL","NULL","alle","alle","personer","112"
"sosialhjelp","2013","1554","NULL","NULL","NULL","alle","alle","prosent","2.54"
"sosialhjelp","2013","1554","NULL","NULL","NULL","alle","1","personer","48"
"sosialhjelp","2013","1554","NULL","NULL","NULL","alle","1","prosent","2.12"
"sosialhjelp","2013","1554","NULL","NULL","NULL","alle","0","personer","64"
"sosialhjelp","2013","1554","NULL","NULL","NULL","alle","0","prosent","2.98"
"sosialhjelp","2013","1554","NULL","NULL","NULL","befolkningen_ellers","alle","personer","97"
"sosialhjelp","2013","1554","NULL","NULL","NULL","befolkningen_ellers","alle","prosent","2.40"
"sosialhjelp","2013","1554","NULL","NULL","NULL","befolkningen_ellers","1","personer","46"
"sosialhjelp","2013","1554","NULL","NULL","NULL","befolkningen_ellers","1","prosent","2.22"
"sosialhjelp","2013","1554","NULL","NULL","NULL","befolkningen_ellers","0","personer","51"
"sosialhjelp","2013","1554","NULL","NULL","NULL","befolkningen_ellers","0","prosent","2.60"
"sosialhjelp","2013","1554","NULL","NULL","NULL","innvandrere","alle","personer","15"
"sosialhjelp","2013","1554","NULL","NULL","NULL","innvandrere","alle","prosent","4.02"
"sosialhjelp","2013","1554","NULL","NULL","NULL","innvandrere","1","personer",":"
"sosialhjelp","2013","1554","NULL","NULL","NULL","innvandrere","1","prosent",":"
"sosialhjelp","2013","1554","NULL","NULL","NULL","innvandrere","0","personer",":"
"sosialhjelp","2013","1554","NULL","NULL","NULL","innvandrere","0","prosent",":"
"sosialhjelp","2013","1557","NULL","NULL","NULL","alle","alle","personer","17"
"sosialhjelp","2013","1557","NULL","NULL","NULL","alle","alle","prosent","0.85"
"sosialhjelp","2013","1557","NULL","NULL","NULL","alle","1","personer","9"
"sosialhjelp","2013","1557","NULL","NULL","NULL","alle","1","prosent","0.88"
"sosialhjelp","2013","1557","NULL","NULL","NULL","alle","0","personer","8"
"sosialhjelp","2013","1557","NULL","NULL","NULL","alle","0","prosent","0.82"
"sosialhjelp","2013","1557","NULL","NULL","NULL","befolkningen_ellers","alle","personer",":"
"sosialhjelp","2013","1557","NULL","NULL","NULL","befolkningen_ellers","alle","prosent",":"
"sosialhjelp","2013","1557","NULL","NULL","NULL","befolkningen_ellers","1","personer",":"
"sosialhjelp","2013","1557","NULL","NULL","NULL","befolkningen_ellers","1","prosent",":"
