"aar","kommune_nr","botid_5","tabellvariabel","tabell_navn","enhet"
"2008","1216","alle","123","sysselsatte_botid","personer"
"2009","0623","0_4","123","sysselsatte_botid","personer"
"2009","0814","10+","123","sysselsatte_botid","personer"
"2009","1624","0_4","123","sysselsatte_botid","personer"
"2009","1703","10+","123","sysselsatte_botid","personer"
"2010","1112","alle","123","sysselsatte_botid","personer"
"2010","1135","alle","123","sysselsatte_botid","personer"
"2010","1243","5_9","123","sysselsatte_botid","personer"
"2011","0520","0_4","123","sysselsatte_botid","personer"
"2011","1224","10+","123","sysselsatte_botid","personer"
"2012","0815","0_4","123","sysselsatte_botid","personer"
"2013","1018","5_9","123","sysselsatte_botid","personer"
"2013","1245","5_9","123","sysselsatte_botid","personer"
"2013","1418","alle","123","sysselsatte_botid","personer"
"2013","2003","0_4","123","sysselsatte_botid","personer"
"2014","0617","5_9","123","sysselsatte_botid","personer"
"2014","1142","0_4","123","sysselsatte_botid","personer"
"2014","1535","5_9","123","sysselsatte_botid","personer"
"2006","0627","5_9","124","sysselsatte_botid","personer"
"2006","1122","10+","124","sysselsatte_botid","personer"
"2006","1563","alle","124","sysselsatte_botid","personer"
"2006","1833","10+","124","sysselsatte_botid","personer"
"2007","0122","alle","124","sysselsatte_botid","personer"
"2007","0227","0_4","124","sysselsatte_botid","personer"
"2007","0815","10+","124","sysselsatte_botid","personer"
"2008","0127","alle","124","sysselsatte_botid","personer"
"2008","0814","10+","124","sysselsatte_botid","personer"
"2009","1702","10+","124","sysselsatte_botid","personer"
"2010","0516","alle","124","sysselsatte_botid","personer"
"2011","0719","0_4","124","sysselsatte_botid","personer"
"2012","0521","0_4","124","sysselsatte_botid","personer"
"2012","1517","10+","124","sysselsatte_botid","personer"
"2012","1818","alle","124","sysselsatte_botid","personer"
"2013","1223","alle","124","sysselsatte_botid","personer"
"2013","1263","10+","124","sysselsatte_botid","personer"
"2013","1430","alle","124","sysselsatte_botid","personer"
"2013","1703","0_4","124","sysselsatte_botid","personer"
"2014","1046","alle","124","sysselsatte_botid","personer"
"2014","1520","10+","124","sysselsatte_botid","personer"
"2006","0124","0_4","125","sysselsatte_botid","personer"
"2006","0226","5_9","125","sysselsatte_botid","personer"
"2006","0237","0_4","125","sysselsatte_botid","personer"
"2006","0904","5_9","125","sysselsatte_botid","personer"
"2006","1245","alle","125","sysselsatte_botid","personer"
"2007","0713","10+","125","sysselsatte_botid","personer"
"2007","1003","10+","125","sysselsatte_botid","personer"
"2007","1256","alle","125","sysselsatte_botid","personer"
"2007","1401","0_4","125","sysselsatte_botid","personer"
"2008","0236","5_9","125","sysselsatte_botid","personer"
"2008","0425","alle","125","sysselsatte_botid","personer"
"2008","0628","10+","125","sysselsatte_botid","personer"
"2008","1018","10+","125","sysselsatte_botid","personer"
"2008","1247","5_9","125","sysselsatte_botid","personer"
"2008","1535","0_4","125","sysselsatte_botid","personer"
"2009","0236","5_9","125","sysselsatte_botid","personer"
"2010","0702","0_4","125","sysselsatte_botid","personer"
"2010","1221","5_9","125","sysselsatte_botid","personer"
"2011","1032","10+","125","sysselsatte_botid","personer"
"2011","1638","10+","125","sysselsatte_botid","personer"
"2011","1724","0_4","125","sysselsatte_botid","personer"
"2012","0817","alle","125","sysselsatte_botid","personer"
"2012","1224","10+","125","sysselsatte_botid","personer"
"2012","2030","5_9","125","sysselsatte_botid","personer"
"2013","0815","5_9","125","sysselsatte_botid","personer"
"2013","2015","alle","125","sysselsatte_botid","personer"
"2014","0437","0_4","125","sysselsatte_botid","personer"
"2014","0815","0_4","125","sysselsatte_botid","personer"
"2014","1424","5_9","125","sysselsatte_botid","personer"
"2014","1818","alle","125","sysselsatte_botid","personer"
"2014","1838","alle","125","sysselsatte_botid","personer"
"2014","1913","alle","125","sysselsatte_botid","personer"
"2006","0135","alle","126","sysselsatte_botid","personer"
"2006","0221","10+","126","sysselsatte_botid","personer"
"2006","0521","alle","126","sysselsatte_botid","personer"
"2006","1121","0_4","126","sysselsatte_botid","personer"
"2006","1539","alle","126","sysselsatte_botid","personer"
"2008","1014","0_4","126","sysselsatte_botid","personer"
"2008","1246","5_9","126","sysselsatte_botid","personer"
"2008","1253","0_4","126","sysselsatte_botid","personer"
"2009","0127","alle","126","sysselsatte_botid","personer"
"2009","1520","0_4","126","sysselsatte_botid","personer"
"2010","1703","10+","126","sysselsatte_botid","personer"
"2010","2020","alle","126","sysselsatte_botid","personer"
"2011","0234","10+","126","sysselsatte_botid","personer"
"2011","0402","5_9","126","sysselsatte_botid","personer"
"2012","0136","5_9","126","sysselsatte_botid","personer"
"2012","1219","5_9","126","sysselsatte_botid","personer"
"2012","1653","5_9","126","sysselsatte_botid","personer"
"2013","0517","alle","126","sysselsatte_botid","personer"
"2013","0542","0_4","126","sysselsatte_botid","personer"
"2013","1424","0_4","126","sysselsatte_botid","personer"
"2013","1449","10+","126","sysselsatte_botid","personer"
"2013","1551","alle","126","sysselsatte_botid","personer"
"2014","0128","5_9","126","sysselsatte_botid","personer"
"2014","1860","5_9","126","sysselsatte_botid","personer"
"2014","1866","10+","126","sysselsatte_botid","personer"
"2014","1931","10+","126","sysselsatte_botid","personer"
"2006","0211","5_9","127","sysselsatte_botid","personer"
"2006","0534","10+","127","sysselsatte_botid","personer"
"2006","0624","0_4","127","sysselsatte_botid","personer"
"2006","0719","alle","127","sysselsatte_botid","personer"
"2006","0901","alle","127","sysselsatte_botid","personer"
"2006","1502","5_9","127","sysselsatte_botid","personer"
"2007","0402","0_4","127","sysselsatte_botid","personer"
"2007","1432","10+","127","sysselsatte_botid","personer"
"2007","1663","10+","127","sysselsatte_botid","personer"
"2008","0125","0_4","127","sysselsatte_botid","personer"
"2008","0419","alle","127","sysselsatte_botid","personer"
"2008","1833","5_9","127","sysselsatte_botid","personer"
"2008","2004","10+","127","sysselsatte_botid","personer"
"2009","0402","5_9","127","sysselsatte_botid","personer"
"2009","0628","0_4","127","sysselsatte_botid","personer"
"2009","1516","10+","127","sysselsatte_botid","personer"
"2010","0128","10+","127","sysselsatte_botid","personer"
"2010","1224","10+","127","sysselsatte_botid","personer"
"2011","1560","alle","127","sysselsatte_botid","personer"
"2012","0620","10+","127","sysselsatte_botid","personer"
"2012","0719","0_4","127","sysselsatte_botid","personer"
"2012","1046","alle","127","sysselsatte_botid","personer"
"2012","1545","alle","127","sysselsatte_botid","personer"
"2012","1566","alle","127","sysselsatte_botid","personer"
"2013","1253","0_4","127","sysselsatte_botid","personer"
"2014","0828","alle","127","sysselsatte_botid","personer"
"2014","1018","0_4","127","sysselsatte_botid","personer"
"2014","1439","10+","127","sysselsatte_botid","personer"
"2014","1554","0_4","127","sysselsatte_botid","personer"
"2014","1718","alle","127","sysselsatte_botid","personer"
"2014","1911","alle","127","sysselsatte_botid","personer"
"2006","1247","0_4","128","sysselsatte_botid","personer"
"2007","0127","alle","128","sysselsatte_botid","personer"
"2007","1122","10+","128","sysselsatte_botid","personer"
"2007","1805","5_9","128","sysselsatte_botid","personer"
"2007","2004","10+","128","sysselsatte_botid","personer"
"2009","0702","0_4","128","sysselsatte_botid","personer"
"2009","0716","0_4","128","sysselsatte_botid","personer"
"2009","0919","alle","128","sysselsatte_botid","personer"
"2009","1241","alle","128","sysselsatte_botid","personer"
"2009","1840","alle","128","sysselsatte_botid","personer"
"2009","1871","alle","128","sysselsatte_botid","personer"
"2010","0236","5_9","128","sysselsatte_botid","personer"
"2010","0522","alle","128","sysselsatte_botid","personer"
"2010","1714","5_9","128","sysselsatte_botid","personer"
"2010","2025","alle","128","sysselsatte_botid","personer"
"2011","1114","alle","128","sysselsatte_botid","personer"
"2011","1756","alle","128","sysselsatte_botid","personer"
"2012","0618","0_4","128","sysselsatte_botid","personer"
"2012","1253","0_4","128","sysselsatte_botid","personer"
"2012","1621","alle","128","sysselsatte_botid","personer"
"2012","1653","10+","128","sysselsatte_botid","personer"
"2012","1657","alle","128","sysselsatte_botid","personer"
"2012","2028","0_4","128","sysselsatte_botid","personer"
"2013","0122","0_4","128","sysselsatte_botid","personer"
"2013","0138","10+","128","sysselsatte_botid","personer"
"2013","1439","10+","128","sysselsatte_botid","personer"
"2013","1531","10+","128","sysselsatte_botid","personer"
"2013","1566","alle","128","sysselsatte_botid","personer"
"2014","0111","alle","128","sysselsatte_botid","personer"
"2014","0620","10+","128","sysselsatte_botid","personer"
"2014","0815","5_9","128","sysselsatte_botid","personer"
"2014","1922","alle","128","sysselsatte_botid","personer"
"2014","2015","alle","128","sysselsatte_botid","personer"
"2006","0628","10+","129","sysselsatte_botid","personer"
"2006","0826","10+","129","sysselsatte_botid","personer"
"2006","1119","0_4","129","sysselsatte_botid","personer"
"2006","1531","alle","129","sysselsatte_botid","personer"
"2006","1901","5_9","129","sysselsatte_botid","personer"
"2007","1002","0_4","129","sysselsatte_botid","personer"
"2007","1813","alle","129","sysselsatte_botid","personer"
"2007","1841","alle","129","sysselsatte_botid","personer"
"2008","0723","alle","129","sysselsatte_botid","personer"
"2008","1003","10+","129","sysselsatte_botid","personer"
"2008","1141","alle","129","sysselsatte_botid","personer"
"2008","2004","5_9","129","sysselsatte_botid","personer"
"2009","0229","0_4","129","sysselsatte_botid","personer"
"2010","0814","10+","129","sysselsatte_botid","personer"
"2010","1868","alle","129","sysselsatte_botid","personer"
"2010","2030","5_9","129","sysselsatte_botid","personer"
"2011","0227","5_9","129","sysselsatte_botid","personer"
"2011","0437","0_4","129","sysselsatte_botid","personer"
"2011","0533","10+","129","sysselsatte_botid","personer"
"2011","0702","0_4","129","sysselsatte_botid","personer"
"2011","1219","10+","129","sysselsatte_botid","personer"
"2011","1519","0_4","129","sysselsatte_botid","personer"
"2012","0429","alle","129","sysselsatte_botid","personer"
"2012","0926","0_4","129","sysselsatte_botid","personer"
"2013","0135","0_4","129","sysselsatte_botid","personer"
"2013","1112","alle","129","sysselsatte_botid","personer"
"2013","1438","0_4","129","sysselsatte_botid","personer"
"2013","2030","5_9","129","sysselsatte_botid","personer"
"2014","0711","5_9","129","sysselsatte_botid","personer"
"2014","1032","5_9","129","sysselsatte_botid","personer"
"2014","1223","alle","129","sysselsatte_botid","personer"
"2014","1228","10+","129","sysselsatte_botid","personer"
"2006","2012","10+","130","sysselsatte_botid","personer"
"2007","0619","alle","130","sysselsatte_botid","personer"
"2007","1416","alle","130","sysselsatte_botid","personer"
"2007","1443","alle","130","sysselsatte_botid","personer"
"2007","1534","10+","130","sysselsatte_botid","personer"
"2008","0528","0_4","130","sysselsatte_botid","personer"
"2009","0528","0_4","130","sysselsatte_botid","personer"
"2009","1014","0_4","130","sysselsatte_botid","personer"
"2010","1702","10+","130","sysselsatte_botid","personer"
"2010","1924","alle","130","sysselsatte_botid","personer"
"2010","2003","10+","130","sysselsatte_botid","personer"
"2011","0814","10+","130","sysselsatte_botid","personer"
"2011","1933","alle","130","sysselsatte_botid","personer"
"2012","0628","5_9","130","sysselsatte_botid","personer"
"2012","1127","5_9","130","sysselsatte_botid","personer"
"2013","0119","alle","130","sysselsatte_botid","personer"
"2013","0702","5_9","130","sysselsatte_botid","personer"
"2013","1824","10+","130","sysselsatte_botid","personer"
"2014","0521","0_4","130","sysselsatte_botid","personer"
"2014","1431","alle","130","sysselsatte_botid","personer"
"2014","1548","10+","130","sysselsatte_botid","personer"
"2006","0216","5_9","131","sysselsatte_botid","personer"
"2006","0821","alle","131","sysselsatte_botid","personer"
"2006","1719","10+","131","sysselsatte_botid","personer"
"2008","2025","alle","131","sysselsatte_botid","personer"
"2009","0529","10+","131","sysselsatte_botid","personer"
"2009","1120","5_9","131","sysselsatte_botid","personer"
"2009","1416","alle","131","sysselsatte_botid","personer"
"2009","1432","10+","131","sysselsatte_botid","personer"
"2010","0238","5_9","131","sysselsatte_botid","personer"
"2010","0618","0_4","131","sysselsatte_botid","personer"
"2010","0623","0_4","131","sysselsatte_botid","personer"
"2010","1438","0_4","131","sysselsatte_botid","personer"
"2011","0429","alle","131","sysselsatte_botid","personer"
"2011","0529","0_4","131","sysselsatte_botid","personer"
"2011","1241","alle","131","sysselsatte_botid","personer"
"2012","0402","5_9","131","sysselsatte_botid","personer"
"2012","0417","5_9","131","sysselsatte_botid","personer"
"2013","0521","0_4","131","sysselsatte_botid","personer"
"2013","0711","10+","131","sysselsatte_botid","personer"
"2013","0714","alle","131","sysselsatte_botid","personer"
"2013","1517","10+","131","sysselsatte_botid","personer"
"2013","1824","0_4","131","sysselsatte_botid","personer"
"2013","1925","alle","131","sysselsatte_botid","personer"
"2014","0618","0_4","131","sysselsatte_botid","personer"
"2014","0711","0_4","131","sysselsatte_botid","personer"
"2014","1222","alle","131","sysselsatte_botid","personer"
"2014","1525","5_9","131","sysselsatte_botid","personer"
"2014","1841","0_4","131","sysselsatte_botid","personer"
"2006","0722","0_4","132","sysselsatte_botid","personer"
"2006","1101","0_4","132","sysselsatte_botid","personer"
"2007","0628","10+","132","sysselsatte_botid","personer"
"2007","0914","alle","132","sysselsatte_botid","personer"
"2007","1130","10+","132","sysselsatte_botid","personer"
"2007","1554","alle","132","sysselsatte_botid","personer"
"2007","1648","0_4","132","sysselsatte_botid","personer"
"2007","2028","alle","132","sysselsatte_botid","personer"
"2007","2030","0_4","132","sysselsatte_botid","personer"
"2008","1134","alle","132","sysselsatte_botid","personer"
"2008","1142","alle","132","sysselsatte_botid","personer"
"2008","1211","alle","132","sysselsatte_botid","personer"
"2008","1432","0_4","132","sysselsatte_botid","personer"
"2010","0807","10+","132","sysselsatte_botid","personer"
"2010","1535","0_4","132","sysselsatte_botid","personer"
