"naringsregion_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"67","minoritet","1","personer","14","2014","barnehagedeltakelse"
"68","minoritet","1","personer","20","2014","barnehagedeltakelse"
"69","minoritet","1","personer","10","2014","barnehagedeltakelse"
"70","minoritet","1","personer",":","2014","barnehagedeltakelse"
"71","minoritet","1","personer","12","2014","barnehagedeltakelse"
"72","minoritet","1","personer","11","2014","barnehagedeltakelse"
"73","minoritet","1","personer","49","2014","barnehagedeltakelse"
"74","minoritet","1","personer","16","2014","barnehagedeltakelse"
"75","minoritet","1","personer","14","2014","barnehagedeltakelse"
"76","minoritet","1","personer","20","2014","barnehagedeltakelse"
"77","minoritet","1","personer","23","2014","barnehagedeltakelse"
"78","minoritet","1","personer","22","2014","barnehagedeltakelse"
"79","minoritet","1","personer","59","2014","barnehagedeltakelse"
"80","minoritet","1","personer","6","2014","barnehagedeltakelse"
"81","minoritet","1","personer","36","2014","barnehagedeltakelse"
"82","minoritet","1","personer","6","2014","barnehagedeltakelse"
"83","minoritet","1","personer","27","2014","barnehagedeltakelse"
"01","minoritet","2","personer","26","2014","barnehagedeltakelse"
"02","minoritet","2","personer","75","2014","barnehagedeltakelse"
"03","minoritet","2","personer","84","2014","barnehagedeltakelse"
"04","minoritet","2","personer","180","2014","barnehagedeltakelse"
"05","minoritet","2","personer","348","2014","barnehagedeltakelse"
"06","minoritet","2","personer","205","2014","barnehagedeltakelse"
"07","minoritet","2","personer","349","2014","barnehagedeltakelse"
"08","minoritet","2","personer","150","2014","barnehagedeltakelse"
"09","minoritet","2","personer","1927","2014","barnehagedeltakelse"
"10","minoritet","2","personer","21","2014","barnehagedeltakelse"
"11","minoritet","2","personer","34","2014","barnehagedeltakelse"
"12","minoritet","2","personer","91","2014","barnehagedeltakelse"
"13","minoritet","2","personer","34","2014","barnehagedeltakelse"
"14","minoritet","2","personer","83","2014","barnehagedeltakelse"
"15","minoritet","2","personer","30","2014","barnehagedeltakelse"
"16","minoritet","2","personer","39","2014","barnehagedeltakelse"
"17","minoritet","2","personer","9","2014","barnehagedeltakelse"
"18","minoritet","2","personer","10","2014","barnehagedeltakelse"
"19","minoritet","2","personer","26","2014","barnehagedeltakelse"
"20","minoritet","2","personer","439","2014","barnehagedeltakelse"
"21","minoritet","2","personer","29","2014","barnehagedeltakelse"
"22","minoritet","2","personer","66","2014","barnehagedeltakelse"
"23","minoritet","2","personer","15","2014","barnehagedeltakelse"
"24","minoritet","2","personer","44","2014","barnehagedeltakelse"
"25","minoritet","2","personer","138","2014","barnehagedeltakelse"
"26","minoritet","2","personer","123","2014","barnehagedeltakelse"
"27","minoritet","2","personer","163","2014","barnehagedeltakelse"
"28","minoritet","2","personer","24","2014","barnehagedeltakelse"
"29","minoritet","2","personer","29","2014","barnehagedeltakelse"
"30","minoritet","2","personer","14","2014","barnehagedeltakelse"
"31","minoritet","2","personer","6","2014","barnehagedeltakelse"
"32","minoritet","2","personer","109","2014","barnehagedeltakelse"
"33","minoritet","2","personer","31","2014","barnehagedeltakelse"
"34","minoritet","2","personer","22","2014","barnehagedeltakelse"
"35","minoritet","2","personer","194","2014","barnehagedeltakelse"
"36","minoritet","2","personer","35","2014","barnehagedeltakelse"
"37","minoritet","2","personer","129","2014","barnehagedeltakelse"
"38","minoritet","2","personer","46","2014","barnehagedeltakelse"
"39","minoritet","2","personer","681","2014","barnehagedeltakelse"
"40","minoritet","2","personer","444","2014","barnehagedeltakelse"
"41","minoritet","2","personer","31","2014","barnehagedeltakelse"
"42","minoritet","2","personer","23","2014","barnehagedeltakelse"
"43","minoritet","2","personer","10","2014","barnehagedeltakelse"
"44","minoritet","2","personer","26","2014","barnehagedeltakelse"
"45","minoritet","2","personer","12","2014","barnehagedeltakelse"
"46","minoritet","2","personer","79","2014","barnehagedeltakelse"
"47","minoritet","2","personer","53","2014","barnehagedeltakelse"
"48","minoritet","2","personer","8","2014","barnehagedeltakelse"
"49","minoritet","2","personer","55","2014","barnehagedeltakelse"
"50","minoritet","2","personer","41","2014","barnehagedeltakelse"
"51","minoritet","2","personer","51","2014","barnehagedeltakelse"
"52","minoritet","2","personer","70","2014","barnehagedeltakelse"
"53","minoritet","2","personer","61","2014","barnehagedeltakelse"
"54","minoritet","2","personer","34","2014","barnehagedeltakelse"
"55","minoritet","2","personer","50","2014","barnehagedeltakelse"
"56","minoritet","2","personer","92","2014","barnehagedeltakelse"
"57","minoritet","2","personer","11","2014","barnehagedeltakelse"
"58","minoritet","2","personer","22","2014","barnehagedeltakelse"
"59","minoritet","2","personer","9","2014","barnehagedeltakelse"
"60","minoritet","2","personer","16","2014","barnehagedeltakelse"
"61","minoritet","2","personer","295","2014","barnehagedeltakelse"
"62","minoritet","2","personer","6","2014","barnehagedeltakelse"
"63","minoritet","2","personer","23","2014","barnehagedeltakelse"
"64","minoritet","2","personer","43","2014","barnehagedeltakelse"
"65","minoritet","2","personer","4","2014","barnehagedeltakelse"
"66","minoritet","2","personer","8","2014","barnehagedeltakelse"
"67","minoritet","2","personer","23","2014","barnehagedeltakelse"
"68","minoritet","2","personer","17","2014","barnehagedeltakelse"
"69","minoritet","2","personer","11","2014","barnehagedeltakelse"
"70","minoritet","2","personer",":","2014","barnehagedeltakelse"
"71","minoritet","2","personer","11","2014","barnehagedeltakelse"
"72","minoritet","2","personer","30","2014","barnehagedeltakelse"
"73","minoritet","2","personer","73","2014","barnehagedeltakelse"
"74","minoritet","2","personer","29","2014","barnehagedeltakelse"
"75","minoritet","2","personer","33","2014","barnehagedeltakelse"
"76","minoritet","2","personer","38","2014","barnehagedeltakelse"
"77","minoritet","2","personer","36","2014","barnehagedeltakelse"
"78","minoritet","2","personer","21","2014","barnehagedeltakelse"
"79","minoritet","2","personer","74","2014","barnehagedeltakelse"
"80","minoritet","2","personer","13","2014","barnehagedeltakelse"
"81","minoritet","2","personer","38","2014","barnehagedeltakelse"
"82","minoritet","2","personer","5","2014","barnehagedeltakelse"
"83","minoritet","2","personer","39","2014","barnehagedeltakelse"
"01","minoritet","3","personer","37","2014","barnehagedeltakelse"
"02","minoritet","3","personer","99","2014","barnehagedeltakelse"
"03","minoritet","3","personer","118","2014","barnehagedeltakelse"
"04","minoritet","3","personer","228","2014","barnehagedeltakelse"
"05","minoritet","3","personer","384","2014","barnehagedeltakelse"
"06","minoritet","3","personer","218","2014","barnehagedeltakelse"
"07","minoritet","3","personer","420","2014","barnehagedeltakelse"
"08","minoritet","3","personer","147","2014","barnehagedeltakelse"
"09","minoritet","3","personer","2290","2014","barnehagedeltakelse"
"10","minoritet","3","personer","14","2014","barnehagedeltakelse"
"11","minoritet","3","personer","45","2014","barnehagedeltakelse"
"12","minoritet","3","personer","102","2014","barnehagedeltakelse"
"13","minoritet","3","personer","41","2014","barnehagedeltakelse"
"14","minoritet","3","personer","90","2014","barnehagedeltakelse"
"15","minoritet","3","personer","34","2014","barnehagedeltakelse"
"16","minoritet","3","personer","42","2014","barnehagedeltakelse"
"17","minoritet","3","personer","7","2014","barnehagedeltakelse"
"18","minoritet","3","personer","14","2014","barnehagedeltakelse"
"19","minoritet","3","personer","14","2014","barnehagedeltakelse"
"20","minoritet","3","personer","490","2014","barnehagedeltakelse"
"21","minoritet","3","personer","27","2014","barnehagedeltakelse"
"22","minoritet","3","personer","59","2014","barnehagedeltakelse"
"23","minoritet","3","personer","28","2014","barnehagedeltakelse"
"24","minoritet","3","personer","56","2014","barnehagedeltakelse"
"25","minoritet","3","personer","162","2014","barnehagedeltakelse"
"26","minoritet","3","personer","147","2014","barnehagedeltakelse"
"27","minoritet","3","personer","181","2014","barnehagedeltakelse"
"28","minoritet","3","personer","16","2014","barnehagedeltakelse"
"29","minoritet","3","personer","21","2014","barnehagedeltakelse"
"30","minoritet","3","personer","16","2014","barnehagedeltakelse"
"31","minoritet","3","personer","6","2014","barnehagedeltakelse"
"32","minoritet","3","personer","117","2014","barnehagedeltakelse"
"33","minoritet","3","personer","38","2014","barnehagedeltakelse"
"34","minoritet","3","personer","25","2014","barnehagedeltakelse"
"35","minoritet","3","personer","222","2014","barnehagedeltakelse"
"36","minoritet","3","personer","47","2014","barnehagedeltakelse"
"37","minoritet","3","personer","170","2014","barnehagedeltakelse"
"38","minoritet","3","personer","35","2014","barnehagedeltakelse"
"39","minoritet","3","personer","737","2014","barnehagedeltakelse"
"40","minoritet","3","personer","476","2014","barnehagedeltakelse"
"41","minoritet","3","personer","37","2014","barnehagedeltakelse"
"42","minoritet","3","personer","38","2014","barnehagedeltakelse"
"43","minoritet","3","personer","16","2014","barnehagedeltakelse"
"44","minoritet","3","personer","21","2014","barnehagedeltakelse"
"45","minoritet","3","personer","11","2014","barnehagedeltakelse"
"46","minoritet","3","personer","94","2014","barnehagedeltakelse"
"47","minoritet","3","personer","66","2014","barnehagedeltakelse"
"48","minoritet","3","personer","12","2014","barnehagedeltakelse"
"49","minoritet","3","personer","45","2014","barnehagedeltakelse"
"50","minoritet","3","personer","28","2014","barnehagedeltakelse"
"51","minoritet","3","personer","59","2014","barnehagedeltakelse"
"52","minoritet","3","personer","72","2014","barnehagedeltakelse"
"53","minoritet","3","personer","74","2014","barnehagedeltakelse"
"54","minoritet","3","personer","27","2014","barnehagedeltakelse"
"55","minoritet","3","personer","74","2014","barnehagedeltakelse"
"56","minoritet","3","personer","101","2014","barnehagedeltakelse"
"57","minoritet","3","personer","14","2014","barnehagedeltakelse"
"58","minoritet","3","personer","32","2014","barnehagedeltakelse"
"59","minoritet","3","personer","14","2014","barnehagedeltakelse"
"60","minoritet","3","personer","23","2014","barnehagedeltakelse"
"61","minoritet","3","personer","356","2014","barnehagedeltakelse"
"62","minoritet","3","personer","5","2014","barnehagedeltakelse"
"63","minoritet","3","personer","33","2014","barnehagedeltakelse"
"64","minoritet","3","personer","58","2014","barnehagedeltakelse"
"65","minoritet","3","personer","13","2014","barnehagedeltakelse"
"66","minoritet","3","personer","14","2014","barnehagedeltakelse"
"67","minoritet","3","personer","16","2014","barnehagedeltakelse"
"68","minoritet","3","personer","14","2014","barnehagedeltakelse"
"69","minoritet","3","personer","17","2014","barnehagedeltakelse"
"70","minoritet","3","personer","4","2014","barnehagedeltakelse"
"71","minoritet","3","personer","13","2014","barnehagedeltakelse"
"72","minoritet","3","personer","27","2014","barnehagedeltakelse"
"73","minoritet","3","personer","58","2014","barnehagedeltakelse"
"74","minoritet","3","personer","28","2014","barnehagedeltakelse"
"75","minoritet","3","personer","25","2014","barnehagedeltakelse"
"76","minoritet","3","personer","27","2014","barnehagedeltakelse"
"77","minoritet","3","personer","32","2014","barnehagedeltakelse"
"78","minoritet","3","personer","33","2014","barnehagedeltakelse"
"79","minoritet","3","personer","90","2014","barnehagedeltakelse"
"80","minoritet","3","personer","10","2014","barnehagedeltakelse"
"81","minoritet","3","personer","48","2014","barnehagedeltakelse"
"82","minoritet","3","personer","10","2014","barnehagedeltakelse"
"83","minoritet","3","personer","40","2014","barnehagedeltakelse"
"01","minoritet","4","personer","42","2014","barnehagedeltakelse"
"02","minoritet","4","personer","115","2014","barnehagedeltakelse"
"03","minoritet","4","personer","99","2014","barnehagedeltakelse"
"04","minoritet","4","personer","262","2014","barnehagedeltakelse"
"05","minoritet","4","personer","403","2014","barnehagedeltakelse"
"06","minoritet","4","personer","206","2014","barnehagedeltakelse"
"07","minoritet","4","personer","434","2014","barnehagedeltakelse"
"08","minoritet","4","personer","184","2014","barnehagedeltakelse"
"09","minoritet","4","personer","2476","2014","barnehagedeltakelse"
"10","minoritet","4","personer","14","2014","barnehagedeltakelse"
"11","minoritet","4","personer","54","2014","barnehagedeltakelse"
"12","minoritet","4","personer","104","2014","barnehagedeltakelse"
"13","minoritet","4","personer","38","2014","barnehagedeltakelse"
"14","minoritet","4","personer","92","2014","barnehagedeltakelse"
"15","minoritet","4","personer","26","2014","barnehagedeltakelse"
"16","minoritet","4","personer","39","2014","barnehagedeltakelse"
"17","minoritet","4","personer","12","2014","barnehagedeltakelse"
"18","minoritet","4","personer","12","2014","barnehagedeltakelse"
"19","minoritet","4","personer","19","2014","barnehagedeltakelse"
"20","minoritet","4","personer","501","2014","barnehagedeltakelse"
"21","minoritet","4","personer","40","2014","barnehagedeltakelse"
"22","minoritet","4","personer","52","2014","barnehagedeltakelse"
"23","minoritet","4","personer","28","2014","barnehagedeltakelse"
"24","minoritet","4","personer","69","2014","barnehagedeltakelse"
"25","minoritet","4","personer","177","2014","barnehagedeltakelse"
"26","minoritet","4","personer","159","2014","barnehagedeltakelse"
"27","minoritet","4","personer","191","2014","barnehagedeltakelse"
"28","minoritet","4","personer","31","2014","barnehagedeltakelse"
"29","minoritet","4","personer","32","2014","barnehagedeltakelse"
"30","minoritet","4","personer","16","2014","barnehagedeltakelse"
"31","minoritet","4","personer","13","2014","barnehagedeltakelse"
"32","minoritet","4","personer","135","2014","barnehagedeltakelse"
"33","minoritet","4","personer","53","2014","barnehagedeltakelse"
"34","minoritet","4","personer","26","2014","barnehagedeltakelse"
"35","minoritet","4","personer","243","2014","barnehagedeltakelse"
"36","minoritet","4","personer","33","2014","barnehagedeltakelse"
"37","minoritet","4","personer","157","2014","barnehagedeltakelse"
"38","minoritet","4","personer","46","2014","barnehagedeltakelse"
"39","minoritet","4","personer","750","2014","barnehagedeltakelse"
"40","minoritet","4","personer","478","2014","barnehagedeltakelse"
"41","minoritet","4","personer","28","2014","barnehagedeltakelse"
"42","minoritet","4","personer","27","2014","barnehagedeltakelse"
"43","minoritet","4","personer","16","2014","barnehagedeltakelse"
"44","minoritet","4","personer","37","2014","barnehagedeltakelse"
"45","minoritet","4","personer","12","2014","barnehagedeltakelse"
"46","minoritet","4","personer","68","2014","barnehagedeltakelse"
"47","minoritet","4","personer","56","2014","barnehagedeltakelse"
"48","minoritet","4","personer","7","2014","barnehagedeltakelse"
"49","minoritet","4","personer","34","2014","barnehagedeltakelse"
"50","minoritet","4","personer","34","2014","barnehagedeltakelse"
"51","minoritet","4","personer","60","2014","barnehagedeltakelse"
"52","minoritet","4","personer","73","2014","barnehagedeltakelse"
