"aar","bydel_nr","innvkat_3","vreg_3","kjonn","tabellvariabel","tabell_navn","enhet"
"2011","030105","alle","2","0","1183","ikke_arbutd_innvkat_land","personer"
"2011","030105","alle","2","1","919","ikke_arbutd_innvkat_land","personer"
"2011","030105","alle","2","alle","2102","ikke_arbutd_innvkat_land","personer"
"2011","030105","alle","alle","0","3423","ikke_arbutd_innvkat_land","personer"
"2011","030105","alle","alle","1","3113","ikke_arbutd_innvkat_land","personer"
"2011","030105","alle","alle","alle","6536","ikke_arbutd_innvkat_land","personer"
"2011","030105","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030105","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030105","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030105","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030105","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030105","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030105","befolkningen_ellers","alle","0","1899","ikke_arbutd_innvkat_land","personer"
"2011","030105","befolkningen_ellers","alle","1","1740","ikke_arbutd_innvkat_land","personer"
"2011","030105","befolkningen_ellers","alle","alle","3639","ikke_arbutd_innvkat_land","personer"
"2011","030105","innvandrere","1","0","341","ikke_arbutd_innvkat_land","personer"
"2011","030105","innvandrere","1","1","454","ikke_arbutd_innvkat_land","personer"
"2011","030105","innvandrere","1","alle","795","ikke_arbutd_innvkat_land","personer"
"2011","030105","innvandrere","2","0","1183","ikke_arbutd_innvkat_land","personer"
"2011","030105","innvandrere","2","1","919","ikke_arbutd_innvkat_land","personer"
"2011","030105","innvandrere","2","alle","2102","ikke_arbutd_innvkat_land","personer"
"2011","030105","innvandrere","alle","0","1524","ikke_arbutd_innvkat_land","personer"
"2011","030105","innvandrere","alle","1","1373","ikke_arbutd_innvkat_land","personer"
"2011","030105","innvandrere","alle","alle","2897","ikke_arbutd_innvkat_land","personer"
"2011","030106","alle","1","0","324","ikke_arbutd_innvkat_land","personer"
"2011","030106","alle","1","1","423","ikke_arbutd_innvkat_land","personer"
"2011","030106","alle","1","alle","747","ikke_arbutd_innvkat_land","personer"
"2011","030106","alle","2","0","1099","ikke_arbutd_innvkat_land","personer"
"2011","030106","alle","2","1","859","ikke_arbutd_innvkat_land","personer"
"2011","030106","alle","2","alle","1958","ikke_arbutd_innvkat_land","personer"
"2011","030106","alle","alle","0","3222","ikke_arbutd_innvkat_land","personer"
"2011","030106","alle","alle","1","2960","ikke_arbutd_innvkat_land","personer"
"2011","030106","alle","alle","alle","6182","ikke_arbutd_innvkat_land","personer"
"2011","030106","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030106","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030106","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030106","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030106","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030106","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030106","befolkningen_ellers","alle","0","1799","ikke_arbutd_innvkat_land","personer"
"2011","030106","befolkningen_ellers","alle","1","1678","ikke_arbutd_innvkat_land","personer"
"2011","030106","befolkningen_ellers","alle","alle","3477","ikke_arbutd_innvkat_land","personer"
"2011","030106","innvandrere","1","0","324","ikke_arbutd_innvkat_land","personer"
"2011","030106","innvandrere","1","1","423","ikke_arbutd_innvkat_land","personer"
"2011","030106","innvandrere","1","alle","747","ikke_arbutd_innvkat_land","personer"
"2011","030106","innvandrere","2","0","1099","ikke_arbutd_innvkat_land","personer"
"2011","030106","innvandrere","2","1","859","ikke_arbutd_innvkat_land","personer"
"2011","030106","innvandrere","2","alle","1958","ikke_arbutd_innvkat_land","personer"
"2011","030106","innvandrere","alle","0","1423","ikke_arbutd_innvkat_land","personer"
"2011","030106","innvandrere","alle","1","1282","ikke_arbutd_innvkat_land","personer"
"2011","030106","innvandrere","alle","alle","2705","ikke_arbutd_innvkat_land","personer"
"2011","030107","alle","1","0","252","ikke_arbutd_innvkat_land","personer"
"2011","030107","alle","1","1","393","ikke_arbutd_innvkat_land","personer"
"2011","030107","alle","1","alle","645","ikke_arbutd_innvkat_land","personer"
"2011","030107","alle","2","0","979","ikke_arbutd_innvkat_land","personer"
"2011","030107","alle","2","1","885","ikke_arbutd_innvkat_land","personer"
"2011","030107","alle","2","alle","1864","ikke_arbutd_innvkat_land","personer"
"2011","030107","alle","alle","0","2638","ikke_arbutd_innvkat_land","personer"
"2011","030107","alle","alle","1","2702","ikke_arbutd_innvkat_land","personer"
"2011","030107","alle","alle","alle","5340","ikke_arbutd_innvkat_land","personer"
"2011","030107","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030107","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030107","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030107","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030107","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030107","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030107","befolkningen_ellers","alle","0","1407","ikke_arbutd_innvkat_land","personer"
"2011","030107","befolkningen_ellers","alle","1","1424","ikke_arbutd_innvkat_land","personer"
"2011","030107","befolkningen_ellers","alle","alle","2831","ikke_arbutd_innvkat_land","personer"
"2011","030107","innvandrere","1","0","252","ikke_arbutd_innvkat_land","personer"
"2011","030107","innvandrere","1","1","393","ikke_arbutd_innvkat_land","personer"
"2011","030107","innvandrere","1","alle","645","ikke_arbutd_innvkat_land","personer"
"2011","030107","innvandrere","2","0","979","ikke_arbutd_innvkat_land","personer"
"2011","030107","innvandrere","2","1","885","ikke_arbutd_innvkat_land","personer"
"2011","030107","innvandrere","2","alle","1864","ikke_arbutd_innvkat_land","personer"
"2011","030107","innvandrere","alle","0","1231","ikke_arbutd_innvkat_land","personer"
"2011","030107","innvandrere","alle","1","1278","ikke_arbutd_innvkat_land","personer"
"2011","030107","innvandrere","alle","alle","2509","ikke_arbutd_innvkat_land","personer"
"2011","030108","alle","1","0","343","ikke_arbutd_innvkat_land","personer"
"2011","030108","alle","1","1","396","ikke_arbutd_innvkat_land","personer"
"2011","030108","alle","1","alle","739","ikke_arbutd_innvkat_land","personer"
"2011","030108","alle","2","0","995","ikke_arbutd_innvkat_land","personer"
"2011","030108","alle","2","1","876","ikke_arbutd_innvkat_land","personer"
"2011","030108","alle","2","alle","1871","ikke_arbutd_innvkat_land","personer"
"2011","030108","alle","alle","0","2806","ikke_arbutd_innvkat_land","personer"
"2011","030108","alle","alle","1","2679","ikke_arbutd_innvkat_land","personer"
"2011","030108","alle","alle","alle","5485","ikke_arbutd_innvkat_land","personer"
"2011","030108","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030108","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030108","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030108","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030108","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030108","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030108","befolkningen_ellers","alle","0","1468","ikke_arbutd_innvkat_land","personer"
"2011","030108","befolkningen_ellers","alle","1","1407","ikke_arbutd_innvkat_land","personer"
"2011","030108","befolkningen_ellers","alle","alle","2875","ikke_arbutd_innvkat_land","personer"
"2011","030108","innvandrere","1","0","343","ikke_arbutd_innvkat_land","personer"
"2011","030108","innvandrere","1","1","396","ikke_arbutd_innvkat_land","personer"
"2011","030108","innvandrere","1","alle","739","ikke_arbutd_innvkat_land","personer"
"2011","030108","innvandrere","2","0","995","ikke_arbutd_innvkat_land","personer"
"2011","030108","innvandrere","2","1","876","ikke_arbutd_innvkat_land","personer"
"2011","030108","innvandrere","2","alle","1871","ikke_arbutd_innvkat_land","personer"
"2011","030108","innvandrere","alle","0","1338","ikke_arbutd_innvkat_land","personer"
"2011","030108","innvandrere","alle","1","1272","ikke_arbutd_innvkat_land","personer"
"2011","030108","innvandrere","alle","alle","2610","ikke_arbutd_innvkat_land","personer"
"2011","030109","alle","1","0","180","ikke_arbutd_innvkat_land","personer"
"2011","030109","alle","1","1","263","ikke_arbutd_innvkat_land","personer"
"2011","030109","alle","1","alle","443","ikke_arbutd_innvkat_land","personer"
"2011","030109","alle","2","0","889","ikke_arbutd_innvkat_land","personer"
"2011","030109","alle","2","1","718","ikke_arbutd_innvkat_land","personer"
"2011","030109","alle","2","alle","1607","ikke_arbutd_innvkat_land","personer"
"2011","030109","alle","alle","0","2341","ikke_arbutd_innvkat_land","personer"
"2011","030109","alle","alle","1","2162","ikke_arbutd_innvkat_land","personer"
"2011","030109","alle","alle","alle","4503","ikke_arbutd_innvkat_land","personer"
"2011","030109","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030109","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030109","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030109","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030109","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030109","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030109","befolkningen_ellers","alle","0","1272","ikke_arbutd_innvkat_land","personer"
"2011","030109","befolkningen_ellers","alle","1","1181","ikke_arbutd_innvkat_land","personer"
"2011","030109","befolkningen_ellers","alle","alle","2453","ikke_arbutd_innvkat_land","personer"
"2011","030109","innvandrere","1","0","180","ikke_arbutd_innvkat_land","personer"
"2011","030109","innvandrere","1","1","263","ikke_arbutd_innvkat_land","personer"
"2011","030109","innvandrere","1","alle","443","ikke_arbutd_innvkat_land","personer"
"2011","030109","innvandrere","2","0","889","ikke_arbutd_innvkat_land","personer"
"2011","030109","innvandrere","2","1","718","ikke_arbutd_innvkat_land","personer"
"2011","030109","innvandrere","2","alle","1607","ikke_arbutd_innvkat_land","personer"
"2011","030109","innvandrere","alle","0","1069","ikke_arbutd_innvkat_land","personer"
"2011","030109","innvandrere","alle","1","981","ikke_arbutd_innvkat_land","personer"
"2011","030109","innvandrere","alle","alle","2050","ikke_arbutd_innvkat_land","personer"
"2011","030110","alle","1","0","152","ikke_arbutd_innvkat_land","personer"
"2011","030110","alle","1","1","223","ikke_arbutd_innvkat_land","personer"
"2011","030110","alle","1","alle","375","ikke_arbutd_innvkat_land","personer"
"2011","030110","alle","2","0","1076","ikke_arbutd_innvkat_land","personer"
"2011","030110","alle","2","1","776","ikke_arbutd_innvkat_land","personer"
"2011","030110","alle","2","alle","1852","ikke_arbutd_innvkat_land","personer"
"2011","030110","alle","alle","0","2389","ikke_arbutd_innvkat_land","personer"
"2011","030110","alle","alle","1","1984","ikke_arbutd_innvkat_land","personer"
"2011","030110","alle","alle","alle","4373","ikke_arbutd_innvkat_land","personer"
"2011","030110","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030110","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030110","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030110","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030110","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030110","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030110","befolkningen_ellers","alle","0","1161","ikke_arbutd_innvkat_land","personer"
"2011","030110","befolkningen_ellers","alle","1","985","ikke_arbutd_innvkat_land","personer"
"2011","030110","befolkningen_ellers","alle","alle","2146","ikke_arbutd_innvkat_land","personer"
"2011","030110","innvandrere","1","0","152","ikke_arbutd_innvkat_land","personer"
"2011","030110","innvandrere","1","1","223","ikke_arbutd_innvkat_land","personer"
"2011","030110","innvandrere","1","alle","375","ikke_arbutd_innvkat_land","personer"
"2011","030110","innvandrere","2","0","1076","ikke_arbutd_innvkat_land","personer"
"2011","030110","innvandrere","2","1","776","ikke_arbutd_innvkat_land","personer"
"2011","030110","innvandrere","2","alle","1852","ikke_arbutd_innvkat_land","personer"
"2011","030110","innvandrere","alle","0","1228","ikke_arbutd_innvkat_land","personer"
"2011","030110","innvandrere","alle","1","999","ikke_arbutd_innvkat_land","personer"
"2011","030110","innvandrere","alle","alle","2227","ikke_arbutd_innvkat_land","personer"
"2011","030111","alle","1","0","182","ikke_arbutd_innvkat_land","personer"
"2011","030111","alle","1","1","157","ikke_arbutd_innvkat_land","personer"
"2011","030111","alle","1","alle","339","ikke_arbutd_innvkat_land","personer"
"2011","030111","alle","2","0","615","ikke_arbutd_innvkat_land","personer"
"2011","030111","alle","2","1","405","ikke_arbutd_innvkat_land","personer"
"2011","030111","alle","2","alle","1020","ikke_arbutd_innvkat_land","personer"
"2011","030111","alle","alle","0","1538","ikke_arbutd_innvkat_land","personer"
"2011","030111","alle","alle","1","1232","ikke_arbutd_innvkat_land","personer"
"2011","030111","alle","alle","alle","2770","ikke_arbutd_innvkat_land","personer"
"2011","030111","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030111","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030111","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030111","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2011","030111","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2011","030111","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2011","030111","befolkningen_ellers","alle","0","741","ikke_arbutd_innvkat_land","personer"
"2011","030111","befolkningen_ellers","alle","1","670","ikke_arbutd_innvkat_land","personer"
"2011","030111","befolkningen_ellers","alle","alle","1411","ikke_arbutd_innvkat_land","personer"
"2011","030111","innvandrere","1","0","182","ikke_arbutd_innvkat_land","personer"
"2011","030111","innvandrere","1","1","157","ikke_arbutd_innvkat_land","personer"
"2011","030111","innvandrere","1","alle","339","ikke_arbutd_innvkat_land","personer"
"2011","030111","innvandrere","2","0","615","ikke_arbutd_innvkat_land","personer"
"2011","030111","innvandrere","2","1","405","ikke_arbutd_innvkat_land","personer"
"2011","030111","innvandrere","2","alle","1020","ikke_arbutd_innvkat_land","personer"
"2011","030111","innvandrere","alle","0","797","ikke_arbutd_innvkat_land","personer"
"2011","030111","innvandrere","alle","1","562","ikke_arbutd_innvkat_land","personer"
"2011","030111","innvandrere","alle","alle","1359","ikke_arbutd_innvkat_land","personer"
"2011","030112","alle","1","0","78","ikke_arbutd_innvkat_land","personer"
"2011","030112","alle","1","1","142","ikke_arbutd_innvkat_land","personer"
"2011","030112","alle","1","alle","220","ikke_arbutd_innvkat_land","personer"
