"tabell_navn","aar","kommune_nr","kjonn","innvkat_5","enhet","tabellvariabel"
"grunnskolepoeng","2014","0434","alle","befolkningen_ellers","personer","11"
"grunnskolepoeng","2014","0434","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0434","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","0434","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0434","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0434","1","alle","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","0434","1","alle","personer","8"
"grunnskolepoeng","2014","0434","1","bef_u_innv_og_norskf","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","0434","1","bef_u_innv_og_norskf","personer","8"
"grunnskolepoeng","2014","0434","1","befolkningen_ellers","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","0434","1","befolkningen_ellers","personer","8"
"grunnskolepoeng","2014","0434","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0434","1","innvandrere","personer","0"
"grunnskolepoeng","2014","0434","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0434","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0434","0","alle","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","0434","0","alle","personer","4"
"grunnskolepoeng","2014","0434","0","bef_u_innv_og_norskf","grunnskolepoeng","46,6"
"grunnskolepoeng","2014","0434","0","bef_u_innv_og_norskf","personer","3"
"grunnskolepoeng","2014","0434","0","befolkningen_ellers","grunnskolepoeng","46,6"
"grunnskolepoeng","2014","0434","0","befolkningen_ellers","personer","3"
"grunnskolepoeng","2014","0434","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0434","0","innvandrere","personer","0"
"grunnskolepoeng","2014","0434","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0434","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0436","alle","alle","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0436","alle","alle","personer","34"
"grunnskolepoeng","2014","0436","alle","bef_u_innv_og_norskf","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","0436","alle","bef_u_innv_og_norskf","personer","28"
"grunnskolepoeng","2014","0436","alle","befolkningen_ellers","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0436","alle","befolkningen_ellers","personer","29"
"grunnskolepoeng","2014","0436","alle","innvandrere","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","0436","alle","innvandrere","personer","5"
"grunnskolepoeng","2014","0436","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0436","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0436","1","alle","grunnskolepoeng","38,4"
"grunnskolepoeng","2014","0436","1","alle","personer","13"
"grunnskolepoeng","2014","0436","1","bef_u_innv_og_norskf","grunnskolepoeng","37,2"
"grunnskolepoeng","2014","0436","1","bef_u_innv_og_norskf","personer","10"
"grunnskolepoeng","2014","0436","1","befolkningen_ellers","grunnskolepoeng","36,6"
"grunnskolepoeng","2014","0436","1","befolkningen_ellers","personer","11"
"grunnskolepoeng","2014","0436","1","innvandrere","grunnskolepoeng","48,4"
"grunnskolepoeng","2014","0436","1","innvandrere","personer","3"
"grunnskolepoeng","2014","0436","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0436","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0436","0","alle","grunnskolepoeng","44,6"
"grunnskolepoeng","2014","0436","0","alle","personer","21"
"grunnskolepoeng","2014","0436","0","bef_u_innv_og_norskf","grunnskolepoeng","45,8"
"grunnskolepoeng","2014","0436","0","bef_u_innv_og_norskf","personer","18"
"grunnskolepoeng","2014","0436","0","befolkningen_ellers","grunnskolepoeng","45,8"
"grunnskolepoeng","2014","0436","0","befolkningen_ellers","personer","18"
"grunnskolepoeng","2014","0436","0","innvandrere","grunnskolepoeng","37"
"grunnskolepoeng","2014","0436","0","innvandrere","personer","3"
"grunnskolepoeng","2014","0436","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0436","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0437","alle","alle","grunnskolepoeng","41"
"grunnskolepoeng","2014","0437","alle","alle","personer","74"
"grunnskolepoeng","2014","0437","alle","bef_u_innv_og_norskf","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0437","alle","bef_u_innv_og_norskf","personer","63"
"grunnskolepoeng","2014","0437","alle","befolkningen_ellers","grunnskolepoeng","41,4"
"grunnskolepoeng","2014","0437","alle","befolkningen_ellers","personer","67"
"grunnskolepoeng","2014","0437","alle","innvandrere","grunnskolepoeng","35,8"
"grunnskolepoeng","2014","0437","alle","innvandrere","personer","7"
"grunnskolepoeng","2014","0437","alle","norskfodte_m_innvf","grunnskolepoeng","30,4"
"grunnskolepoeng","2014","0437","alle","norskfodte_m_innvf","personer","4"
"grunnskolepoeng","2014","0437","1","alle","grunnskolepoeng","40,2"
"grunnskolepoeng","2014","0437","1","alle","personer","40"
"grunnskolepoeng","2014","0437","1","bef_u_innv_og_norskf","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0437","1","bef_u_innv_og_norskf","personer","31"
"grunnskolepoeng","2014","0437","1","befolkningen_ellers","grunnskolepoeng","41"
"grunnskolepoeng","2014","0437","1","befolkningen_ellers","personer","34"
"grunnskolepoeng","2014","0437","1","innvandrere","grunnskolepoeng","35"
"grunnskolepoeng","2014","0437","1","innvandrere","personer","6"
"grunnskolepoeng","2014","0437","1","norskfodte_m_innvf","grunnskolepoeng","29,8"
"grunnskolepoeng","2014","0437","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","0437","0","alle","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","0437","0","alle","personer","34"
"grunnskolepoeng","2014","0437","0","bef_u_innv_og_norskf","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0437","0","bef_u_innv_og_norskf","personer","32"
"grunnskolepoeng","2014","0437","0","befolkningen_ellers","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","0437","0","befolkningen_ellers","personer","33"
"grunnskolepoeng","2014","0437","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0437","0","innvandrere","personer","0"
"grunnskolepoeng","2014","0437","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0437","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0438","alle","alle","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","0438","alle","alle","personer","42"
"grunnskolepoeng","2014","0438","alle","bef_u_innv_og_norskf","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0438","alle","bef_u_innv_og_norskf","personer","39"
"grunnskolepoeng","2014","0438","alle","befolkningen_ellers","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0438","alle","befolkningen_ellers","personer","39"
"grunnskolepoeng","2014","0438","alle","innvandrere","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","0438","alle","innvandrere","personer","3"
"grunnskolepoeng","2014","0438","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0438","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0438","1","alle","grunnskolepoeng","41"
"grunnskolepoeng","2014","0438","1","alle","personer","26"
"grunnskolepoeng","2014","0438","1","bef_u_innv_og_norskf","grunnskolepoeng","41"
"grunnskolepoeng","2014","0438","1","bef_u_innv_og_norskf","personer","25"
"grunnskolepoeng","2014","0438","1","befolkningen_ellers","grunnskolepoeng","41"
"grunnskolepoeng","2014","0438","1","befolkningen_ellers","personer","25"
"grunnskolepoeng","2014","0438","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0438","1","innvandrere","personer","0"
"grunnskolepoeng","2014","0438","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0438","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0438","0","alle","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","0438","0","alle","personer","16"
"grunnskolepoeng","2014","0438","0","bef_u_innv_og_norskf","grunnskolepoeng","44,6"
"grunnskolepoeng","2014","0438","0","bef_u_innv_og_norskf","personer","14"
"grunnskolepoeng","2014","0438","0","befolkningen_ellers","grunnskolepoeng","44,6"
"grunnskolepoeng","2014","0438","0","befolkningen_ellers","personer","14"
"grunnskolepoeng","2014","0438","0","innvandrere","grunnskolepoeng","35,6"
"grunnskolepoeng","2014","0438","0","innvandrere","personer","3"
"grunnskolepoeng","2014","0438","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0438","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0439","alle","alle","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","0439","alle","alle","personer","34"
"grunnskolepoeng","2014","0439","alle","bef_u_innv_og_norskf","grunnskolepoeng","43,8"
"grunnskolepoeng","2014","0439","alle","bef_u_innv_og_norskf","personer","33"
"grunnskolepoeng","2014","0439","alle","befolkningen_ellers","grunnskolepoeng","43,8"
"grunnskolepoeng","2014","0439","alle","befolkningen_ellers","personer","33"
"grunnskolepoeng","2014","0439","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0439","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","0439","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0439","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0439","1","alle","grunnskolepoeng","42"
"grunnskolepoeng","2014","0439","1","alle","personer","18"
"grunnskolepoeng","2014","0439","1","bef_u_innv_og_norskf","grunnskolepoeng","43"
"grunnskolepoeng","2014","0439","1","bef_u_innv_og_norskf","personer","17"
"grunnskolepoeng","2014","0439","1","befolkningen_ellers","grunnskolepoeng","43"
"grunnskolepoeng","2014","0439","1","befolkningen_ellers","personer","17"
"grunnskolepoeng","2014","0439","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0439","1","innvandrere","personer","0"
"grunnskolepoeng","2014","0439","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0439","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0439","0","alle","grunnskolepoeng","44,8"
"grunnskolepoeng","2014","0439","0","alle","personer","16"
"grunnskolepoeng","2014","0439","0","bef_u_innv_og_norskf","grunnskolepoeng","44,8"
"grunnskolepoeng","2014","0439","0","bef_u_innv_og_norskf","personer","16"
"grunnskolepoeng","2014","0439","0","befolkningen_ellers","grunnskolepoeng","44,8"
"grunnskolepoeng","2014","0439","0","befolkningen_ellers","personer","16"
"grunnskolepoeng","2014","0439","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0439","0","innvandrere","personer","0"
"grunnskolepoeng","2014","0439","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0439","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0441","alle","alle","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","0441","alle","alle","personer","28"
"grunnskolepoeng","2014","0441","alle","bef_u_innv_og_norskf","grunnskolepoeng","40"
"grunnskolepoeng","2014","0441","alle","bef_u_innv_og_norskf","personer","26"
"grunnskolepoeng","2014","0441","alle","befolkningen_ellers","grunnskolepoeng","40"
"grunnskolepoeng","2014","0441","alle","befolkningen_ellers","personer","26"
"grunnskolepoeng","2014","0441","alle","innvandrere","grunnskolepoeng","32,6"
"grunnskolepoeng","2014","0441","alle","innvandrere","personer","3"
"grunnskolepoeng","2014","0441","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0441","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0441","1","alle","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","0441","1","alle","personer","13"
"grunnskolepoeng","2014","0441","1","bef_u_innv_og_norskf","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","0441","1","bef_u_innv_og_norskf","personer","12"
"grunnskolepoeng","2014","0441","1","befolkningen_ellers","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","0441","1","befolkningen_ellers","personer","12"
"grunnskolepoeng","2014","0441","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","0441","1","innvandrere","personer","0"
"grunnskolepoeng","2014","0441","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0441","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0441","0","alle","grunnskolepoeng","40,2"
"grunnskolepoeng","2014","0441","0","alle","personer","15"
"grunnskolepoeng","2014","0441","0","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","0441","0","bef_u_innv_og_norskf","personer","14"
"grunnskolepoeng","2014","0441","0","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","0441","0","befolkningen_ellers","personer","14"
"grunnskolepoeng","2014","0441","0","innvandrere","grunnskolepoeng","32"
"grunnskolepoeng","2014","0441","0","innvandrere","personer","3"
"grunnskolepoeng","2014","0441","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0441","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0501","alle","alle","grunnskolepoeng","42"
"grunnskolepoeng","2014","0501","alle","alle","personer","321"
"grunnskolepoeng","2014","0501","alle","bef_u_innv_og_norskf","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","0501","alle","bef_u_innv_og_norskf","personer","292"
"grunnskolepoeng","2014","0501","alle","befolkningen_ellers","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","0501","alle","befolkningen_ellers","personer","297"
"grunnskolepoeng","2014","0501","alle","innvandrere","grunnskolepoeng","33,4"
"grunnskolepoeng","2014","0501","alle","innvandrere","personer","24"
"grunnskolepoeng","2014","0501","alle","norskfodte_m_innvf","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","0501","alle","norskfodte_m_innvf","personer","5"
"grunnskolepoeng","2014","0501","1","alle","grunnskolepoeng","40,4"
"grunnskolepoeng","2014","0501","1","alle","personer","153"
"grunnskolepoeng","2014","0501","1","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","0501","1","bef_u_innv_og_norskf","personer","137"
"grunnskolepoeng","2014","0501","1","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","0501","1","befolkningen_ellers","personer","141"
"grunnskolepoeng","2014","0501","1","innvandrere","grunnskolepoeng","34,8"
"grunnskolepoeng","2014","0501","1","innvandrere","personer","12"
"grunnskolepoeng","2014","0501","1","norskfodte_m_innvf","grunnskolepoeng","44,4"
"grunnskolepoeng","2014","0501","1","norskfodte_m_innvf","personer","4"
"grunnskolepoeng","2014","0501","0","alle","grunnskolepoeng","43,6"
"grunnskolepoeng","2014","0501","0","alle","personer","168"
"grunnskolepoeng","2014","0501","0","bef_u_innv_og_norskf","grunnskolepoeng","44,6"
"grunnskolepoeng","2014","0501","0","bef_u_innv_og_norskf","personer","155"
"grunnskolepoeng","2014","0501","0","befolkningen_ellers","grunnskolepoeng","44,6"
"grunnskolepoeng","2014","0501","0","befolkningen_ellers","personer","156"
"grunnskolepoeng","2014","0501","0","innvandrere","grunnskolepoeng","32,2"
"grunnskolepoeng","2014","0501","0","innvandrere","personer","12"
"grunnskolepoeng","2014","0501","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","0501","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","0502","alle","alle","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","0502","alle","alle","personer","326"
"grunnskolepoeng","2014","0502","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,4"
"grunnskolepoeng","2014","0502","alle","bef_u_innv_og_norskf","personer","294"
"grunnskolepoeng","2014","0502","alle","befolkningen_ellers","grunnskolepoeng","40,2"
"grunnskolepoeng","2014","0502","alle","befolkningen_ellers","personer","303"
"grunnskolepoeng","2014","0502","alle","innvandrere","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","0502","alle","innvandrere","personer","23"
"grunnskolepoeng","2014","0502","alle","norskfodte_m_innvf","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","0502","alle","norskfodte_m_innvf","personer","9"
"grunnskolepoeng","2014","0502","1","alle","grunnskolepoeng","37"
"grunnskolepoeng","2014","0502","1","alle","personer","178"
"grunnskolepoeng","2014","0502","1","bef_u_innv_og_norskf","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","0502","1","bef_u_innv_og_norskf","personer","156"
"grunnskolepoeng","2014","0502","1","befolkningen_ellers","grunnskolepoeng","37,2"
"grunnskolepoeng","2014","0502","1","befolkningen_ellers","personer","163"
"grunnskolepoeng","2014","0502","1","innvandrere","grunnskolepoeng","34,2"
"grunnskolepoeng","2014","0502","1","innvandrere","personer","15"
"grunnskolepoeng","2014","0502","1","norskfodte_m_innvf","grunnskolepoeng","34,6"
"grunnskolepoeng","2014","0502","1","norskfodte_m_innvf","personer","7"
"grunnskolepoeng","2014","0502","0","alle","grunnskolepoeng","43,2"
"grunnskolepoeng","2014","0502","0","alle","personer","148"
"grunnskolepoeng","2014","0502","0","bef_u_innv_og_norskf","grunnskolepoeng","43,6"
"grunnskolepoeng","2014","0502","0","bef_u_innv_og_norskf","personer","138"
"grunnskolepoeng","2014","0502","0","befolkningen_ellers","grunnskolepoeng","43,6"
"grunnskolepoeng","2014","0502","0","befolkningen_ellers","personer","140"
"grunnskolepoeng","2014","0502","0","innvandrere","grunnskolepoeng","37,8"
"grunnskolepoeng","2014","0502","0","innvandrere","personer","8"
"grunnskolepoeng","2014","0502","0","norskfodte_m_innvf","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","0502","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","0511","alle","alle","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","0511","alle","alle","personer","37"
"grunnskolepoeng","2014","0511","alle","bef_u_innv_og_norskf","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","0511","alle","bef_u_innv_og_norskf","personer","35"
"grunnskolepoeng","2014","0511","alle","befolkningen_ellers","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","0511","alle","befolkningen_ellers","personer","35"
"grunnskolepoeng","2014","0511","alle","innvandrere","grunnskolepoeng","38,2"
"grunnskolepoeng","2014","0511","alle","innvandrere","personer","3"
"grunnskolepoeng","2014","0511","alle","norskfodte_m_innvf","grunnskolepoeng","0"
