"naringsregion_nr","barnikommune","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"11","innvandrerbakgr","3","personer","60","2013","barnehagedeltakelse"
"12","innvandrerbakgr","3","personer","97","2013","barnehagedeltakelse"
"13","innvandrerbakgr","3","personer","47","2013","barnehagedeltakelse"
"14","innvandrerbakgr","3","personer","93","2013","barnehagedeltakelse"
"15","innvandrerbakgr","3","personer","32","2013","barnehagedeltakelse"
"16","innvandrerbakgr","3","personer","46","2013","barnehagedeltakelse"
"17","innvandrerbakgr","3","personer","12","2013","barnehagedeltakelse"
"18","innvandrerbakgr","3","personer","13","2013","barnehagedeltakelse"
"19","innvandrerbakgr","3","personer","16","2013","barnehagedeltakelse"
"20","innvandrerbakgr","3","personer","478","2013","barnehagedeltakelse"
"21","innvandrerbakgr","3","personer","42","2013","barnehagedeltakelse"
"22","innvandrerbakgr","3","personer","62","2013","barnehagedeltakelse"
"23","innvandrerbakgr","3","personer","31","2013","barnehagedeltakelse"
"24","innvandrerbakgr","3","personer","77","2013","barnehagedeltakelse"
"25","innvandrerbakgr","3","personer","196","2013","barnehagedeltakelse"
"26","innvandrerbakgr","3","personer","164","2013","barnehagedeltakelse"
"27","innvandrerbakgr","3","personer","211","2013","barnehagedeltakelse"
"28","innvandrerbakgr","3","personer","34","2013","barnehagedeltakelse"
"29","innvandrerbakgr","3","personer","26","2013","barnehagedeltakelse"
"30","innvandrerbakgr","3","personer","15","2013","barnehagedeltakelse"
"31","innvandrerbakgr","3","personer","15","2013","barnehagedeltakelse"
"32","innvandrerbakgr","3","personer","132","2013","barnehagedeltakelse"
"33","innvandrerbakgr","3","personer","52","2013","barnehagedeltakelse"
"34","innvandrerbakgr","3","personer","32","2013","barnehagedeltakelse"
"35","innvandrerbakgr","3","personer","257","2013","barnehagedeltakelse"
"36","innvandrerbakgr","3","personer","32","2013","barnehagedeltakelse"
"37","innvandrerbakgr","3","personer","182","2013","barnehagedeltakelse"
"38","innvandrerbakgr","3","personer","53","2013","barnehagedeltakelse"
"39","innvandrerbakgr","3","personer","846","2013","barnehagedeltakelse"
"40","innvandrerbakgr","3","personer","508","2013","barnehagedeltakelse"
"41","innvandrerbakgr","3","personer","38","2013","barnehagedeltakelse"
"42","innvandrerbakgr","3","personer","32","2013","barnehagedeltakelse"
"43","innvandrerbakgr","3","personer","21","2013","barnehagedeltakelse"
"44","innvandrerbakgr","3","personer","38","2013","barnehagedeltakelse"
"45","innvandrerbakgr","3","personer","17","2013","barnehagedeltakelse"
"46","innvandrerbakgr","3","personer","80","2013","barnehagedeltakelse"
"47","innvandrerbakgr","3","personer","69","2013","barnehagedeltakelse"
"48","innvandrerbakgr","3","personer","4","2013","barnehagedeltakelse"
"49","innvandrerbakgr","3","personer","34","2013","barnehagedeltakelse"
"50","innvandrerbakgr","3","personer","35","2013","barnehagedeltakelse"
"51","innvandrerbakgr","3","personer","60","2013","barnehagedeltakelse"
"52","innvandrerbakgr","3","personer","77","2013","barnehagedeltakelse"
"53","innvandrerbakgr","3","personer","78","2013","barnehagedeltakelse"
"54","innvandrerbakgr","3","personer","31","2013","barnehagedeltakelse"
"55","innvandrerbakgr","3","personer","56","2013","barnehagedeltakelse"
"56","innvandrerbakgr","3","personer","118","2013","barnehagedeltakelse"
"57","innvandrerbakgr","3","personer","12","2013","barnehagedeltakelse"
"58","innvandrerbakgr","3","personer","18","2013","barnehagedeltakelse"
"59","innvandrerbakgr","3","personer","6","2013","barnehagedeltakelse"
"60","innvandrerbakgr","3","personer","13","2013","barnehagedeltakelse"
"61","innvandrerbakgr","3","personer","345","2013","barnehagedeltakelse"
"62","innvandrerbakgr","3","personer","6","2013","barnehagedeltakelse"
"63","innvandrerbakgr","3","personer","25","2013","barnehagedeltakelse"
"64","innvandrerbakgr","3","personer","61","2013","barnehagedeltakelse"
"65","innvandrerbakgr","3","personer","7","2013","barnehagedeltakelse"
"66","innvandrerbakgr","3","personer",":","2013","barnehagedeltakelse"
"67","innvandrerbakgr","3","personer","28","2013","barnehagedeltakelse"
"68","innvandrerbakgr","3","personer","9","2013","barnehagedeltakelse"
"69","innvandrerbakgr","3","personer","16","2013","barnehagedeltakelse"
"70","innvandrerbakgr","3","personer","4","2013","barnehagedeltakelse"
"71","innvandrerbakgr","3","personer","15","2013","barnehagedeltakelse"
"72","innvandrerbakgr","3","personer","24","2013","barnehagedeltakelse"
"73","innvandrerbakgr","3","personer","81","2013","barnehagedeltakelse"
"74","innvandrerbakgr","3","personer","25","2013","barnehagedeltakelse"
"75","innvandrerbakgr","3","personer","32","2013","barnehagedeltakelse"
"76","innvandrerbakgr","3","personer","44","2013","barnehagedeltakelse"
"77","innvandrerbakgr","3","personer","46","2013","barnehagedeltakelse"
"78","innvandrerbakgr","3","personer","24","2013","barnehagedeltakelse"
"79","innvandrerbakgr","3","personer","112","2013","barnehagedeltakelse"
"80","innvandrerbakgr","3","personer","10","2013","barnehagedeltakelse"
"81","innvandrerbakgr","3","personer","62","2013","barnehagedeltakelse"
"82","innvandrerbakgr","3","personer","4","2013","barnehagedeltakelse"
"83","innvandrerbakgr","3","personer","30","2013","barnehagedeltakelse"
"01","innvandrerbakgr","4","personer","49","2013","barnehagedeltakelse"
"02","innvandrerbakgr","4","personer","120","2013","barnehagedeltakelse"
"03","innvandrerbakgr","4","personer","107","2013","barnehagedeltakelse"
"04","innvandrerbakgr","4","personer","347","2013","barnehagedeltakelse"
"05","innvandrerbakgr","4","personer","394","2013","barnehagedeltakelse"
"06","innvandrerbakgr","4","personer","215","2013","barnehagedeltakelse"
"07","innvandrerbakgr","4","personer","411","2013","barnehagedeltakelse"
"08","innvandrerbakgr","4","personer","195","2013","barnehagedeltakelse"
"09","innvandrerbakgr","4","personer","2501","2013","barnehagedeltakelse"
"10","innvandrerbakgr","4","personer","12","2013","barnehagedeltakelse"
"11","innvandrerbakgr","4","personer","46","2013","barnehagedeltakelse"
"12","innvandrerbakgr","4","personer","116","2013","barnehagedeltakelse"
"13","innvandrerbakgr","4","personer","38","2013","barnehagedeltakelse"
"14","innvandrerbakgr","4","personer","79","2013","barnehagedeltakelse"
"15","innvandrerbakgr","4","personer","26","2013","barnehagedeltakelse"
"16","innvandrerbakgr","4","personer","58","2013","barnehagedeltakelse"
"17","innvandrerbakgr","4","personer","15","2013","barnehagedeltakelse"
"18","innvandrerbakgr","4","personer","13","2013","barnehagedeltakelse"
"19","innvandrerbakgr","4","personer","21","2013","barnehagedeltakelse"
"20","innvandrerbakgr","4","personer","453","2013","barnehagedeltakelse"
"21","innvandrerbakgr","4","personer","26","2013","barnehagedeltakelse"
"22","innvandrerbakgr","4","personer","62","2013","barnehagedeltakelse"
"23","innvandrerbakgr","4","personer","31","2013","barnehagedeltakelse"
"24","innvandrerbakgr","4","personer","47","2013","barnehagedeltakelse"
"25","innvandrerbakgr","4","personer","193","2013","barnehagedeltakelse"
"26","innvandrerbakgr","4","personer","178","2013","barnehagedeltakelse"
"27","innvandrerbakgr","4","personer","189","2013","barnehagedeltakelse"
"28","innvandrerbakgr","4","personer","31","2013","barnehagedeltakelse"
"29","innvandrerbakgr","4","personer","25","2013","barnehagedeltakelse"
"30","innvandrerbakgr","4","personer","12","2013","barnehagedeltakelse"
"31","innvandrerbakgr","4","personer","8","2013","barnehagedeltakelse"
"32","innvandrerbakgr","4","personer","141","2013","barnehagedeltakelse"
"33","innvandrerbakgr","4","personer","49","2013","barnehagedeltakelse"
"34","innvandrerbakgr","4","personer","38","2013","barnehagedeltakelse"
"35","innvandrerbakgr","4","personer","274","2013","barnehagedeltakelse"
"36","innvandrerbakgr","4","personer","41","2013","barnehagedeltakelse"
"37","innvandrerbakgr","4","personer","146","2013","barnehagedeltakelse"
"38","innvandrerbakgr","4","personer","28","2013","barnehagedeltakelse"
"39","innvandrerbakgr","4","personer","710","2013","barnehagedeltakelse"
"40","innvandrerbakgr","4","personer","499","2013","barnehagedeltakelse"
"41","innvandrerbakgr","4","personer","39","2013","barnehagedeltakelse"
"42","innvandrerbakgr","4","personer","33","2013","barnehagedeltakelse"
"43","innvandrerbakgr","4","personer","19","2013","barnehagedeltakelse"
"44","innvandrerbakgr","4","personer","43","2013","barnehagedeltakelse"
"45","innvandrerbakgr","4","personer","22","2013","barnehagedeltakelse"
"46","innvandrerbakgr","4","personer","95","2013","barnehagedeltakelse"
"47","innvandrerbakgr","4","personer","66","2013","barnehagedeltakelse"
"48","innvandrerbakgr","4","personer","12","2013","barnehagedeltakelse"
"49","innvandrerbakgr","4","personer","63","2013","barnehagedeltakelse"
"50","innvandrerbakgr","4","personer","36","2013","barnehagedeltakelse"
"51","innvandrerbakgr","4","personer","43","2013","barnehagedeltakelse"
"52","innvandrerbakgr","4","personer","75","2013","barnehagedeltakelse"
"53","innvandrerbakgr","4","personer","50","2013","barnehagedeltakelse"
"54","innvandrerbakgr","4","personer","35","2013","barnehagedeltakelse"
"55","innvandrerbakgr","4","personer","81","2013","barnehagedeltakelse"
"56","innvandrerbakgr","4","personer","119","2013","barnehagedeltakelse"
"57","innvandrerbakgr","4","personer","7","2013","barnehagedeltakelse"
"58","innvandrerbakgr","4","personer","17","2013","barnehagedeltakelse"
"59","innvandrerbakgr","4","personer","8","2013","barnehagedeltakelse"
"60","innvandrerbakgr","4","personer","19","2013","barnehagedeltakelse"
"61","innvandrerbakgr","4","personer","325","2013","barnehagedeltakelse"
"62","innvandrerbakgr","4","personer","7","2013","barnehagedeltakelse"
"63","innvandrerbakgr","4","personer","37","2013","barnehagedeltakelse"
"64","innvandrerbakgr","4","personer","44","2013","barnehagedeltakelse"
"65","innvandrerbakgr","4","personer",":","2013","barnehagedeltakelse"
"66","innvandrerbakgr","4","personer","11","2013","barnehagedeltakelse"
"67","innvandrerbakgr","4","personer","24","2013","barnehagedeltakelse"
"68","innvandrerbakgr","4","personer","13","2013","barnehagedeltakelse"
"69","innvandrerbakgr","4","personer","17","2013","barnehagedeltakelse"
"70","innvandrerbakgr","4","personer","7","2013","barnehagedeltakelse"
"71","innvandrerbakgr","4","personer","11","2013","barnehagedeltakelse"
"72","innvandrerbakgr","4","personer","22","2013","barnehagedeltakelse"
"73","innvandrerbakgr","4","personer","72","2013","barnehagedeltakelse"
"74","innvandrerbakgr","4","personer","20","2013","barnehagedeltakelse"
"75","innvandrerbakgr","4","personer","40","2013","barnehagedeltakelse"
"76","innvandrerbakgr","4","personer","35","2013","barnehagedeltakelse"
"77","innvandrerbakgr","4","personer","30","2013","barnehagedeltakelse"
"78","innvandrerbakgr","4","personer","25","2013","barnehagedeltakelse"
"79","innvandrerbakgr","4","personer","82","2013","barnehagedeltakelse"
"80","innvandrerbakgr","4","personer","5","2013","barnehagedeltakelse"
"81","innvandrerbakgr","4","personer","50","2013","barnehagedeltakelse"
"82","innvandrerbakgr","4","personer","4","2013","barnehagedeltakelse"
"83","innvandrerbakgr","4","personer","22","2013","barnehagedeltakelse"
"01","innvandrerbakgr","5","personer","57","2013","barnehagedeltakelse"
"02","innvandrerbakgr","5","personer","88","2013","barnehagedeltakelse"
"03","innvandrerbakgr","5","personer","108","2013","barnehagedeltakelse"
"04","innvandrerbakgr","5","personer","287","2013","barnehagedeltakelse"
"05","innvandrerbakgr","5","personer","334","2013","barnehagedeltakelse"
"06","innvandrerbakgr","5","personer","204","2013","barnehagedeltakelse"
"07","innvandrerbakgr","5","personer","384","2013","barnehagedeltakelse"
"08","innvandrerbakgr","5","personer","163","2013","barnehagedeltakelse"
"09","innvandrerbakgr","5","personer","2419","2013","barnehagedeltakelse"
"10","innvandrerbakgr","5","personer","15","2013","barnehagedeltakelse"
"11","innvandrerbakgr","5","personer","36","2013","barnehagedeltakelse"
"12","innvandrerbakgr","5","personer","105","2013","barnehagedeltakelse"
"13","innvandrerbakgr","5","personer","47","2013","barnehagedeltakelse"
"14","innvandrerbakgr","5","personer","81","2013","barnehagedeltakelse"
"15","innvandrerbakgr","5","personer","25","2013","barnehagedeltakelse"
"16","innvandrerbakgr","5","personer","49","2013","barnehagedeltakelse"
"17","innvandrerbakgr","5","personer","7","2013","barnehagedeltakelse"
"18","innvandrerbakgr","5","personer","20","2013","barnehagedeltakelse"
"19","innvandrerbakgr","5","personer","17","2013","barnehagedeltakelse"
"20","innvandrerbakgr","5","personer","476","2013","barnehagedeltakelse"
"21","innvandrerbakgr","5","personer","30","2013","barnehagedeltakelse"
"22","innvandrerbakgr","5","personer","60","2013","barnehagedeltakelse"
"23","innvandrerbakgr","5","personer","23","2013","barnehagedeltakelse"
"24","innvandrerbakgr","5","personer","57","2013","barnehagedeltakelse"
"25","innvandrerbakgr","5","personer","177","2013","barnehagedeltakelse"
"26","innvandrerbakgr","5","personer","159","2013","barnehagedeltakelse"
"27","innvandrerbakgr","5","personer","177","2013","barnehagedeltakelse"
"28","innvandrerbakgr","5","personer","22","2013","barnehagedeltakelse"
"29","innvandrerbakgr","5","personer","23","2013","barnehagedeltakelse"
"30","innvandrerbakgr","5","personer","16","2013","barnehagedeltakelse"
"31","innvandrerbakgr","5","personer","15","2013","barnehagedeltakelse"
"32","innvandrerbakgr","5","personer","142","2013","barnehagedeltakelse"
"33","innvandrerbakgr","5","personer","40","2013","barnehagedeltakelse"
"34","innvandrerbakgr","5","personer","41","2013","barnehagedeltakelse"
"35","innvandrerbakgr","5","personer","243","2013","barnehagedeltakelse"
"36","innvandrerbakgr","5","personer","26","2013","barnehagedeltakelse"
"37","innvandrerbakgr","5","personer","136","2013","barnehagedeltakelse"
"38","innvandrerbakgr","5","personer","35","2013","barnehagedeltakelse"
"39","innvandrerbakgr","5","personer","713","2013","barnehagedeltakelse"
"40","innvandrerbakgr","5","personer","480","2013","barnehagedeltakelse"
"41","innvandrerbakgr","5","personer","32","2013","barnehagedeltakelse"
"42","innvandrerbakgr","5","personer","30","2013","barnehagedeltakelse"
"43","innvandrerbakgr","5","personer","6","2013","barnehagedeltakelse"
"44","innvandrerbakgr","5","personer","24","2013","barnehagedeltakelse"
"45","innvandrerbakgr","5","personer","14","2013","barnehagedeltakelse"
"46","innvandrerbakgr","5","personer","89","2013","barnehagedeltakelse"
"47","innvandrerbakgr","5","personer","62","2013","barnehagedeltakelse"
"48","innvandrerbakgr","5","personer","8","2013","barnehagedeltakelse"
"49","innvandrerbakgr","5","personer","37","2013","barnehagedeltakelse"
"50","innvandrerbakgr","5","personer","27","2013","barnehagedeltakelse"
"51","innvandrerbakgr","5","personer","51","2013","barnehagedeltakelse"
"52","innvandrerbakgr","5","personer","59","2013","barnehagedeltakelse"
"53","innvandrerbakgr","5","personer","52","2013","barnehagedeltakelse"
"54","innvandrerbakgr","5","personer","33","2013","barnehagedeltakelse"
"55","innvandrerbakgr","5","personer","55","2013","barnehagedeltakelse"
"56","innvandrerbakgr","5","personer","97","2013","barnehagedeltakelse"
"57","innvandrerbakgr","5","personer","11","2013","barnehagedeltakelse"
"58","innvandrerbakgr","5","personer","27","2013","barnehagedeltakelse"
"59","innvandrerbakgr","5","personer","7","2013","barnehagedeltakelse"
"60","innvandrerbakgr","5","personer","18","2013","barnehagedeltakelse"
"61","innvandrerbakgr","5","personer","268","2013","barnehagedeltakelse"
"62","innvandrerbakgr","5","personer","6","2013","barnehagedeltakelse"
"63","innvandrerbakgr","5","personer","25","2013","barnehagedeltakelse"
"64","innvandrerbakgr","5","personer","58","2013","barnehagedeltakelse"
"65","innvandrerbakgr","5","personer","4","2013","barnehagedeltakelse"
"66","innvandrerbakgr","5","personer","9","2013","barnehagedeltakelse"
"67","innvandrerbakgr","5","personer","14","2013","barnehagedeltakelse"
"68","innvandrerbakgr","5","personer","6","2013","barnehagedeltakelse"
"69","innvandrerbakgr","5","personer","19","2013","barnehagedeltakelse"
