"tabell_navn","aar","naringsregion_nr","landbakgrunn","enhet","tabellvariabel"
"befolkning_opprinnelsesland",2015,"25",276,"person","36"
"befolkning_opprinnelsesland",2015,"25",278,"person",":"
"befolkning_opprinnelsesland",2015,"25",279,"person","31"
"befolkning_opprinnelsesland",2015,"25",281,"person","."
"befolkning_opprinnelsesland",2015,"25",283,"person","9"
"befolkning_opprinnelsesland",2015,"25",286,"person","6"
"befolkning_opprinnelsesland",2015,"25",289,"person","4"
"befolkning_opprinnelsesland",2015,"25",296,"person",":"
"befolkning_opprinnelsesland",2015,"25",299,"person",":"
"befolkning_opprinnelsesland",2015,"25",303,"person","43"
"befolkning_opprinnelsesland",2015,"25",304,"person","."
"befolkning_opprinnelsesland",2015,"25",306,"person","."
"befolkning_opprinnelsesland",2015,"25",307,"person","8"
"befolkning_opprinnelsesland",2015,"25",308,"person",":"
"befolkning_opprinnelsesland",2015,"25",309,"person","."
"befolkning_opprinnelsesland",2015,"25",313,"person","24"
"befolkning_opprinnelsesland",2015,"25",319,"person",":"
"befolkning_opprinnelsesland",2015,"25",322,"person","."
"befolkning_opprinnelsesland",2015,"25",323,"person","."
"befolkning_opprinnelsesland",2015,"25",326,"person","."
"befolkning_opprinnelsesland",2015,"25",329,"person",":"
"befolkning_opprinnelsesland",2015,"25",333,"person","."
"befolkning_opprinnelsesland",2015,"25",336,"person",":"
"befolkning_opprinnelsesland",2015,"25",337,"person","."
"befolkning_opprinnelsesland",2015,"25",338,"person","."
"befolkning_opprinnelsesland",2015,"25",339,"person","6"
"befolkning_opprinnelsesland",2015,"25",346,"person","493"
"befolkning_opprinnelsesland",2015,"25",355,"person",":"
"befolkning_opprinnelsesland",2015,"25",356,"person","27"
"befolkning_opprinnelsesland",2015,"25",357,"person","."
"befolkning_opprinnelsesland",2015,"25",359,"person","28"
"befolkning_opprinnelsesland",2015,"25",369,"person","23"
"befolkning_opprinnelsesland",2015,"25",373,"person","."
"befolkning_opprinnelsesland",2015,"25",376,"person","4"
"befolkning_opprinnelsesland",2015,"25",379,"person","12"
"befolkning_opprinnelsesland",2015,"25",386,"person","16"
"befolkning_opprinnelsesland",2015,"25",389,"person","8"
"befolkning_opprinnelsesland",2015,"25",393,"person",":"
"befolkning_opprinnelsesland",2015,"25",404,"person","389"
"befolkning_opprinnelsesland",2015,"25",406,"person",":"
"befolkning_opprinnelsesland",2015,"25",407,"person",":"
"befolkning_opprinnelsesland",2015,"25",409,"person","."
"befolkning_opprinnelsesland",2015,"25",410,"person","4"
"befolkning_opprinnelsesland",2015,"25",412,"person","."
"befolkning_opprinnelsesland",2015,"25",416,"person","."
"befolkning_opprinnelsesland",2015,"25",420,"person","5"
"befolkning_opprinnelsesland",2015,"25",424,"person","85"
"befolkning_opprinnelsesland",2015,"25",426,"person",":"
"befolkning_opprinnelsesland",2015,"25",428,"person","423"
"befolkning_opprinnelsesland",2015,"25",430,"person",":"
"befolkning_opprinnelsesland",2015,"25",432,"person",":"
"befolkning_opprinnelsesland",2015,"25",436,"person","6"
"befolkning_opprinnelsesland",2015,"25",444,"person","162"
"befolkning_opprinnelsesland",2015,"25",448,"person","16"
"befolkning_opprinnelsesland",2015,"25",452,"person","778"
"befolkning_opprinnelsesland",2015,"25",456,"person","271"
"befolkning_opprinnelsesland",2015,"25",460,"person","10"
"befolkning_opprinnelsesland",2015,"25",464,"person","18"
"befolkning_opprinnelsesland",2015,"25",476,"person","5"
"befolkning_opprinnelsesland",2015,"25",478,"person",":"
"befolkning_opprinnelsesland",2015,"25",480,"person","17"
"befolkning_opprinnelsesland",2015,"25",484,"person","135"
"befolkning_opprinnelsesland",2015,"25",488,"person","."
"befolkning_opprinnelsesland",2015,"25",492,"person","54"
"befolkning_opprinnelsesland",2015,"25",496,"person","12"
"befolkning_opprinnelsesland",2015,"25",500,"person",":"
"befolkning_opprinnelsesland",2015,"25",502,"person",":"
"befolkning_opprinnelsesland",2015,"25",504,"person",":"
"befolkning_opprinnelsesland",2015,"25",508,"person","52"
"befolkning_opprinnelsesland",2015,"25",510,"person",":"
"befolkning_opprinnelsesland",2015,"25",512,"person","5"
"befolkning_opprinnelsesland",2015,"25",513,"person","."
"befolkning_opprinnelsesland",2015,"25",516,"person",":"
"befolkning_opprinnelsesland",2015,"25",520,"person","."
"befolkning_opprinnelsesland",2015,"25",524,"person","56"
"befolkning_opprinnelsesland",2015,"25",528,"person","12"
"befolkning_opprinnelsesland",2015,"25",534,"person","131"
"befolkning_opprinnelsesland",2015,"25",537,"person","."
"befolkning_opprinnelsesland",2015,"25",540,"person","."
"befolkning_opprinnelsesland",2015,"25",544,"person","5"
"befolkning_opprinnelsesland",2015,"25",548,"person","6"
"befolkning_opprinnelsesland",2015,"25",550,"person","8"
"befolkning_opprinnelsesland",2015,"25",552,"person","."
"befolkning_opprinnelsesland",2015,"25",554,"person","7"
"befolkning_opprinnelsesland",2015,"25",564,"person","113"
"befolkning_opprinnelsesland",2015,"25",568,"person","417"
"befolkning_opprinnelsesland",2015,"25",575,"person","383"
"befolkning_opprinnelsesland",2015,"25",578,"person",":"
"befolkning_opprinnelsesland",2015,"25",601,"person","."
"befolkning_opprinnelsesland",2015,"25",602,"person","."
"befolkning_opprinnelsesland",2015,"25",603,"person","."
"befolkning_opprinnelsesland",2015,"25",604,"person","."
"befolkning_opprinnelsesland",2015,"25",605,"person","."
"befolkning_opprinnelsesland",2015,"25",606,"person","."
"befolkning_opprinnelsesland",2015,"25",608,"person","."
"befolkning_opprinnelsesland",2015,"25",612,"person","46"
"befolkning_opprinnelsesland",2015,"25",613,"person","."
"befolkning_opprinnelsesland",2015,"25",616,"person","."
"befolkning_opprinnelsesland",2015,"25",620,"person","25"
"befolkning_opprinnelsesland",2015,"25",622,"person","."
"befolkning_opprinnelsesland",2015,"25",624,"person","8"
"befolkning_opprinnelsesland",2015,"25",629,"person",":"
"befolkning_opprinnelsesland",2015,"25",631,"person","."
"befolkning_opprinnelsesland",2015,"25",632,"person",":"
"befolkning_opprinnelsesland",2015,"25",636,"person","."
"befolkning_opprinnelsesland",2015,"25",644,"person",":"
"befolkning_opprinnelsesland",2015,"25",648,"person","."
"befolkning_opprinnelsesland",2015,"25",650,"person","."
"befolkning_opprinnelsesland",2015,"25",652,"person","19"
"befolkning_opprinnelsesland",2015,"25",654,"person","."
"befolkning_opprinnelsesland",2015,"25",657,"person","."
"befolkning_opprinnelsesland",2015,"25",658,"person","."
"befolkning_opprinnelsesland",2015,"25",659,"person","."
"befolkning_opprinnelsesland",2015,"25",660,"person","."
"befolkning_opprinnelsesland",2015,"25",661,"person",":"
"befolkning_opprinnelsesland",2015,"25",664,"person","4"
"befolkning_opprinnelsesland",2015,"25",668,"person",":"
"befolkning_opprinnelsesland",2015,"25",672,"person",":"
"befolkning_opprinnelsesland",2015,"25",676,"person","."
"befolkning_opprinnelsesland",2015,"25",677,"person","."
"befolkning_opprinnelsesland",2015,"25",678,"person","."
"befolkning_opprinnelsesland",2015,"25",679,"person","."
"befolkning_opprinnelsesland",2015,"25",680,"person","7"
"befolkning_opprinnelsesland",2015,"25",681,"person","."
"befolkning_opprinnelsesland",2015,"25",684,"person","179"
"befolkning_opprinnelsesland",2015,"25",685,"person","."
"befolkning_opprinnelsesland",2015,"25",686,"person","."
"befolkning_opprinnelsesland",2015,"25",687,"person","."
"befolkning_opprinnelsesland",2015,"25",705,"person","9"
"befolkning_opprinnelsesland",2015,"25",710,"person","4"
"befolkning_opprinnelsesland",2015,"25",715,"person","115"
"befolkning_opprinnelsesland",2015,"25",720,"person",":"
"befolkning_opprinnelsesland",2015,"25",725,"person","54"
"befolkning_opprinnelsesland",2015,"25",730,"person","35"
"befolkning_opprinnelsesland",2015,"25",735,"person","7"
"befolkning_opprinnelsesland",2015,"25",740,"person","."
"befolkning_opprinnelsesland",2015,"25",745,"person","."
"befolkning_opprinnelsesland",2015,"25",755,"person",":"
"befolkning_opprinnelsesland",2015,"25",760,"person","16"
"befolkning_opprinnelsesland",2015,"25",765,"person",":"
"befolkning_opprinnelsesland",2015,"25",770,"person",":"
"befolkning_opprinnelsesland",2015,"25",775,"person","6"
"befolkning_opprinnelsesland",2015,"25",802,"person","."
"befolkning_opprinnelsesland",2015,"25",805,"person","32"
"befolkning_opprinnelsesland",2015,"25",806,"person","."
"befolkning_opprinnelsesland",2015,"25",807,"person","."
"befolkning_opprinnelsesland",2015,"25",808,"person","."
"befolkning_opprinnelsesland",2015,"25",809,"person","."
"befolkning_opprinnelsesland",2015,"25",811,"person","."
"befolkning_opprinnelsesland",2015,"25",812,"person","."
"befolkning_opprinnelsesland",2015,"25",813,"person","."
"befolkning_opprinnelsesland",2015,"25",814,"person","."
"befolkning_opprinnelsesland",2015,"25",815,"person","."
"befolkning_opprinnelsesland",2015,"25",816,"person","."
"befolkning_opprinnelsesland",2015,"25",817,"person","."
"befolkning_opprinnelsesland",2015,"25",818,"person","."
"befolkning_opprinnelsesland",2015,"25",819,"person","."
"befolkning_opprinnelsesland",2015,"25",820,"person","17"
"befolkning_opprinnelsesland",2015,"25",821,"person","."
"befolkning_opprinnelsesland",2015,"25",822,"person","."
"befolkning_opprinnelsesland",2015,"25",826,"person","."
"befolkning_opprinnelsesland",2015,"25",827,"person","."
"befolkning_opprinnelsesland",2015,"25",828,"person","."
"befolkning_opprinnelsesland",2015,"25",829,"person","."
"befolkning_opprinnelsesland",2015,"25",830,"person","."
"befolkning_opprinnelsesland",2015,"25",832,"person","."
"befolkning_opprinnelsesland",2015,"25",833,"person","."
"befolkning_opprinnelsesland",2015,"25",835,"person","."
"befolkning_opprinnelsesland",2015,"25",839,"person","."
"befolkning_opprinnelsesland",2015,"25",840,"person","."
"befolkning_opprinnelsesland",2015,"25",970,"person","66"
"befolkning_opprinnelsesland",2015,"25",980,"person","."
"befolkning_opprinnelsesland",2015,"25",990,"person","."
"befolkning_opprinnelsesland",2015,"26",101,"person","398"
"befolkning_opprinnelsesland",2015,"26",102,"person",":"
"befolkning_opprinnelsesland",2015,"26",103,"person","76"
"befolkning_opprinnelsesland",2015,"26",104,"person","8"
"befolkning_opprinnelsesland",2015,"26",105,"person","134"
"befolkning_opprinnelsesland",2015,"26",106,"person","536"
"befolkning_opprinnelsesland",2015,"26",111,"person","11"
"befolkning_opprinnelsesland",2015,"26",112,"person","10"
"befolkning_opprinnelsesland",2015,"26",113,"person","54"
"befolkning_opprinnelsesland",2015,"26",114,"person","."
"befolkning_opprinnelsesland",2015,"26",115,"person","33"
"befolkning_opprinnelsesland",2015,"26",117,"person","40"
"befolkning_opprinnelsesland",2015,"26",118,"person","."
"befolkning_opprinnelsesland",2015,"26",119,"person","9"
"befolkning_opprinnelsesland",2015,"26",120,"person","9"
"befolkning_opprinnelsesland",2015,"26",121,"person","18"
"befolkning_opprinnelsesland",2015,"26",122,"person","47"
"befolkning_opprinnelsesland",2015,"26",123,"person","42"
"befolkning_opprinnelsesland",2015,"26",124,"person","102"
"befolkning_opprinnelsesland",2015,"26",126,"person",":"
"befolkning_opprinnelsesland",2015,"26",127,"person","96"
"befolkning_opprinnelsesland",2015,"26",128,"person","."
"befolkning_opprinnelsesland",2015,"26",129,"person",":"
"befolkning_opprinnelsesland",2015,"26",130,"person","."
"befolkning_opprinnelsesland",2015,"26",131,"person","1479"
"befolkning_opprinnelsesland",2015,"26",132,"person","75"
"befolkning_opprinnelsesland",2015,"26",133,"person","68"
"befolkning_opprinnelsesland",2015,"26",134,"person","."
"befolkning_opprinnelsesland",2015,"26",136,"person","983"
"befolkning_opprinnelsesland",2015,"26",137,"person","67"
"befolkning_opprinnelsesland",2015,"26",138,"person","6"
"befolkning_opprinnelsesland",2015,"26",139,"person","222"
"befolkning_opprinnelsesland",2015,"26",140,"person","206"
"befolkning_opprinnelsesland",2015,"26",141,"person","12"
"befolkning_opprinnelsesland",2015,"26",143,"person","138"
"befolkning_opprinnelsesland",2015,"26",144,"person","367"
"befolkning_opprinnelsesland",2015,"26",146,"person","10"
"befolkning_opprinnelsesland",2015,"26",148,"person","43"
"befolkning_opprinnelsesland",2015,"26",152,"person","47"
"befolkning_opprinnelsesland",2015,"26",153,"person","24"
"befolkning_opprinnelsesland",2015,"26",154,"person","."
"befolkning_opprinnelsesland",2015,"26",155,"person","332"
"befolkning_opprinnelsesland",2015,"26",156,"person","96"
"befolkning_opprinnelsesland",2015,"26",157,"person","50"
"befolkning_opprinnelsesland",2015,"26",158,"person","23"
"befolkning_opprinnelsesland",2015,"26",159,"person","48"
"befolkning_opprinnelsesland",2015,"26",160,"person","15"
"befolkning_opprinnelsesland",2015,"26",161,"person","404"
"befolkning_opprinnelsesland",2015,"26",162,"person","."
"befolkning_opprinnelsesland",2015,"26",163,"person","."
"befolkning_opprinnelsesland",2015,"26",164,"person","."
"befolkning_opprinnelsesland",2015,"26",203,"person","14"
"befolkning_opprinnelsesland",2015,"26",204,"person","4"
"befolkning_opprinnelsesland",2015,"26",205,"person","5"
"befolkning_opprinnelsesland",2015,"26",209,"person","."
"befolkning_opprinnelsesland",2015,"26",213,"person","."
"befolkning_opprinnelsesland",2015,"26",216,"person","7"
"befolkning_opprinnelsesland",2015,"26",220,"person","."
"befolkning_opprinnelsesland",2015,"26",229,"person","."
"befolkning_opprinnelsesland",2015,"26",235,"person","."
"befolkning_opprinnelsesland",2015,"26",239,"person","4"
"befolkning_opprinnelsesland",2015,"26",241,"person","95"
"befolkning_opprinnelsesland",2015,"26",246,"person","47"
"befolkning_opprinnelsesland",2015,"26",249,"person","16"
"befolkning_opprinnelsesland",2015,"26",250,"person","."
"befolkning_opprinnelsesland",2015,"26",254,"person","."
"befolkning_opprinnelsesland",2015,"26",256,"person","21"
"befolkning_opprinnelsesland",2015,"26",260,"person","5"
"befolkning_opprinnelsesland",2015,"26",264,"person","."
"befolkning_opprinnelsesland",2015,"26",266,"person","."
"befolkning_opprinnelsesland",2015,"26",270,"person",":"
"befolkning_opprinnelsesland",2015,"26",273,"person",":"
"befolkning_opprinnelsesland",2015,"26",276,"person","21"
"befolkning_opprinnelsesland",2015,"26",278,"person",":"
"befolkning_opprinnelsesland",2015,"26",279,"person","32"
"befolkning_opprinnelsesland",2015,"26",281,"person",":"
"befolkning_opprinnelsesland",2015,"26",283,"person","16"
"befolkning_opprinnelsesland",2015,"26",286,"person","37"
"befolkning_opprinnelsesland",2015,"26",289,"person",":"
"befolkning_opprinnelsesland",2015,"26",296,"person","."
"befolkning_opprinnelsesland",2015,"26",299,"person",":"
"befolkning_opprinnelsesland",2015,"26",303,"person","38"
"befolkning_opprinnelsesland",2015,"26",304,"person","."
"befolkning_opprinnelsesland",2015,"26",306,"person","."
"befolkning_opprinnelsesland",2015,"26",307,"person",":"
"befolkning_opprinnelsesland",2015,"26",308,"person",":"
"befolkning_opprinnelsesland",2015,"26",309,"person","."
"befolkning_opprinnelsesland",2015,"26",313,"person","13"
"befolkning_opprinnelsesland",2015,"26",319,"person",":"
"befolkning_opprinnelsesland",2015,"26",322,"person","."
"befolkning_opprinnelsesland",2015,"26",323,"person","."
"befolkning_opprinnelsesland",2015,"26",326,"person","6"
"befolkning_opprinnelsesland",2015,"26",329,"person",":"
"befolkning_opprinnelsesland",2015,"26",333,"person","."
"befolkning_opprinnelsesland",2015,"26",336,"person",":"
"befolkning_opprinnelsesland",2015,"26",337,"person","."
"befolkning_opprinnelsesland",2015,"26",338,"person","."
"befolkning_opprinnelsesland",2015,"26",339,"person","8"
"befolkning_opprinnelsesland",2015,"26",346,"person","326"
"befolkning_opprinnelsesland",2015,"26",355,"person","4"
"befolkning_opprinnelsesland",2015,"26",356,"person","79"
"befolkning_opprinnelsesland",2015,"26",357,"person","."
"befolkning_opprinnelsesland",2015,"26",359,"person","17"
"befolkning_opprinnelsesland",2015,"26",369,"person","10"
"befolkning_opprinnelsesland",2015,"26",373,"person","."
"befolkning_opprinnelsesland",2015,"26",376,"person","."
"befolkning_opprinnelsesland",2015,"26",379,"person","9"
"befolkning_opprinnelsesland",2015,"26",386,"person","26"
"befolkning_opprinnelsesland",2015,"26",389,"person","10"
"befolkning_opprinnelsesland",2015,"26",393,"person","."
"befolkning_opprinnelsesland",2015,"26",404,"person","78"
"befolkning_opprinnelsesland",2015,"26",406,"person",":"
"befolkning_opprinnelsesland",2015,"26",407,"person","7"
"befolkning_opprinnelsesland",2015,"26",409,"person","."
"befolkning_opprinnelsesland",2015,"26",410,"person",":"
"befolkning_opprinnelsesland",2015,"26",412,"person","."
"befolkning_opprinnelsesland",2015,"26",416,"person","."
"befolkning_opprinnelsesland",2015,"26",420,"person",":"
"befolkning_opprinnelsesland",2015,"26",424,"person","13"
"befolkning_opprinnelsesland",2015,"26",426,"person","5"
"befolkning_opprinnelsesland",2015,"26",428,"person","278"
"befolkning_opprinnelsesland",2015,"26",430,"person",":"
