"aar","bydel_nr","innvkat_3","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","utd_4"
2013,"NULL","alle","0","prosent","22.2","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","alle","1","personer","876","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","alle","1","prosent","25.7","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","alle","alle","personer","1600","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","alle","alle","prosent","24","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","innvandrere","0","personer","119","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","innvandrere","0","prosent","20.7","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","innvandrere","1","personer","91","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","innvandrere","1","prosent","15.3","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","innvandrere","alle","personer","210","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","innvandrere","alle","prosent","18","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","befolkningen_ellers","0","personer","605","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","befolkningen_ellers","0","prosent","22.6","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","befolkningen_ellers","1","personer","785","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","befolkningen_ellers","1","prosent","27.9","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","befolkningen_ellers","alle","personer","1390","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","befolkningen_ellers","alle","prosent","25.3","utdanningsniva","NULL","NULL","0237","grunnskole"
2013,"NULL","alle","0","personer","1281","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","alle","0","prosent","39.3","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","alle","1","personer","1597","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","alle","1","prosent","46.9","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","alle","alle","personer","2878","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","alle","alle","prosent","43.2","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","innvandrere","0","personer","141","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","innvandrere","0","prosent","24.6","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","innvandrere","1","personer","181","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","innvandrere","1","prosent","30.5","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","innvandrere","alle","personer","322","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","innvandrere","alle","prosent","27.6","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","befolkningen_ellers","0","personer","1140","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","befolkningen_ellers","0","prosent","42.5","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","befolkningen_ellers","1","personer","1416","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","befolkningen_ellers","1","prosent","50.4","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","befolkningen_ellers","alle","personer","2556","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","befolkningen_ellers","alle","prosent","46.5","utdanningsniva","NULL","NULL","0237","vgs"
2013,"NULL","alle","0","personer","1107","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","alle","0","prosent","34","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","alle","1","personer","718","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","alle","1","prosent","21.1","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","alle","alle","personer","1825","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","alle","alle","prosent","27.4","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","innvandrere","0","personer","182","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","innvandrere","0","prosent","31.7","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","innvandrere","1","personer","130","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","innvandrere","1","prosent","21.9","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","personer","312","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","prosent","26.7","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","personer","925","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","prosent","34.5","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","personer","588","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","prosent","20.9","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","personer","1513","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","prosent","27.5","utdanningsniva","NULL","NULL","0237","universitet_og_hogskole"
2013,"NULL","alle","0","personer","144","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","alle","0","prosent","4.4","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","alle","1","personer","212","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","alle","1","prosent","6.2","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","alle","alle","personer","356","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","alle","alle","prosent","5.3","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","innvandrere","0","personer","132","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","innvandrere","0","prosent","23","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","innvandrere","1","personer","191","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","innvandrere","1","prosent","32.2","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","personer","323","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","prosent","27.7","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","personer","12","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","prosent","0.4","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","personer","21","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","prosent","0.7","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","personer","33","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","prosent","0.6","utdanningsniva","NULL","NULL","0237","uoppgitt_ingen"
2013,"NULL","alle","0","personer","405","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","alle","0","prosent","22.9","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","alle","1","personer","443","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","alle","1","prosent","23.1","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","alle","alle","personer","848","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","alle","alle","prosent","23","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","innvandrere","0","personer","75","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","innvandrere","0","prosent","21.6","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","innvandrere","1","personer","75","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","innvandrere","1","prosent","16.9","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","innvandrere","alle","personer","150","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","innvandrere","alle","prosent","18.9","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","befolkningen_ellers","0","personer","330","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","befolkningen_ellers","0","prosent","23.2","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","befolkningen_ellers","1","personer","368","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","befolkningen_ellers","1","prosent","25","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","befolkningen_ellers","alle","personer","698","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","befolkningen_ellers","alle","prosent","24.1","utdanningsniva","NULL","NULL","0238","grunnskole"
2013,"NULL","alle","0","personer","714","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","alle","0","prosent","40.3","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","alle","1","personer","916","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","alle","1","prosent","47.7","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","alle","alle","personer","1630","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","alle","alle","prosent","44.2","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","innvandrere","0","personer","94","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","innvandrere","0","prosent","27","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","innvandrere","1","personer","126","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","innvandrere","1","prosent","28.3","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","innvandrere","alle","personer","220","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","innvandrere","alle","prosent","27.7","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","befolkningen_ellers","0","personer","620","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","befolkningen_ellers","0","prosent","43.6","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","befolkningen_ellers","1","personer","790","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","befolkningen_ellers","1","prosent","53.6","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","befolkningen_ellers","alle","personer","1410","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","befolkningen_ellers","alle","prosent","48.7","utdanningsniva","NULL","NULL","0238","vgs"
2013,"NULL","alle","0","personer","581","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","alle","0","prosent","32.8","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","alle","1","personer","398","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","alle","1","prosent","20.7","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","alle","alle","personer","979","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","alle","alle","prosent","26.5","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","innvandrere","0","personer","113","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","innvandrere","0","prosent","32.5","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","innvandrere","1","personer","86","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","innvandrere","1","prosent","19.3","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","personer","199","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","prosent","25.1","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","personer","468","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","prosent","32.9","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","personer","312","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","prosent","21.2","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","personer","780","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","prosent","26.9","utdanningsniva","NULL","NULL","0238","universitet_og_hogskole"
2013,"NULL","alle","0","personer","70","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","alle","0","prosent","4","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","alle","1","personer","162","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","alle","1","prosent","8.4","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","alle","alle","personer","232","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","alle","alle","prosent","6.3","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","innvandrere","0","personer","66","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","innvandrere","0","prosent","19","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","innvandrere","1","personer","158","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","innvandrere","1","prosent","35.5","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","personer","224","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","prosent","28.2","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","personer","4","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","prosent","0.3","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","personer","4","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","prosent","0.3","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","personer","8","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","prosent","0.3","utdanningsniva","NULL","NULL","0238","uoppgitt_ingen"
2013,"NULL","alle","0","personer","75","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","alle","0","prosent","22.9","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","alle","1","personer","99","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","alle","1","prosent","29.3","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","alle","alle","personer","174","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","alle","alle","prosent","26.2","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","innvandrere","0","personer","6","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","innvandrere","0","prosent","13.3","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","innvandrere","1","personer","3","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","innvandrere","1","prosent","6.4","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","innvandrere","alle","personer","9","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","innvandrere","alle","prosent","9.8","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","befolkningen_ellers","0","personer","69","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","befolkningen_ellers","0","prosent","24.5","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","befolkningen_ellers","1","personer","96","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","befolkningen_ellers","1","prosent","33","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","befolkningen_ellers","alle","personer","165","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","befolkningen_ellers","alle","prosent","28.8","utdanningsniva","NULL","NULL","0239","grunnskole"
2013,"NULL","alle","0","personer","143","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","alle","0","prosent","43.7","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","alle","1","personer","164","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","alle","1","prosent","48.5","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","alle","alle","personer","307","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","alle","alle","prosent","46.2","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","innvandrere","0","personer","9","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","innvandrere","0","prosent","20","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","innvandrere","1","personer","20","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","innvandrere","1","prosent","42.6","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","innvandrere","alle","personer","29","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","innvandrere","alle","prosent","31.5","utdanningsniva","NULL","NULL","0239","vgs"
2013,"NULL","befolkningen_ellers","0","personer","134","utdanningsniva","NULL","NULL","0239","vgs"
