"kommune_nr","innvkat_3","vreg_3","enhet","aar","tabellvariabel","tabell_navn"
"1102","befolkningen_ellers","alle","prosent","2012","3.8","vedvarende_lavinntekt"
"1103","befolkningen_ellers","alle","prosent","2012","4.5","vedvarende_lavinntekt"
"1106","befolkningen_ellers","alle","prosent","2012","6.4","vedvarende_lavinntekt"
"1111","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"1112","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1114","befolkningen_ellers","alle","prosent","2012","3.1","vedvarende_lavinntekt"
"1119","befolkningen_ellers","alle","prosent","2012","3.7","vedvarende_lavinntekt"
"1120","befolkningen_ellers","alle","prosent","2012","3.6","vedvarende_lavinntekt"
"1121","befolkningen_ellers","alle","prosent","2012","3.2","vedvarende_lavinntekt"
"1122","befolkningen_ellers","alle","prosent","2012","3.1","vedvarende_lavinntekt"
"1124","befolkningen_ellers","alle","prosent","2012","3.4","vedvarende_lavinntekt"
"1127","befolkningen_ellers","alle","prosent","2012","3.0","vedvarende_lavinntekt"
"1129","befolkningen_ellers","alle","prosent","2012","3.0","vedvarende_lavinntekt"
"1130","befolkningen_ellers","alle","prosent","2012","4.3","vedvarende_lavinntekt"
"1133","befolkningen_ellers","alle","prosent","2012","4.8","vedvarende_lavinntekt"
"1134","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"1135","befolkningen_ellers","alle","prosent","2012","5.6","vedvarende_lavinntekt"
"1141","befolkningen_ellers","alle","prosent","2012","4.8","vedvarende_lavinntekt"
"1142","befolkningen_ellers","alle","prosent","2012","3.1","vedvarende_lavinntekt"
"1144","befolkningen_ellers","alle","prosent","2012","4.8","vedvarende_lavinntekt"
"1145","befolkningen_ellers","alle","prosent","2012","6.5","vedvarende_lavinntekt"
"1146","befolkningen_ellers","alle","prosent","2012","3.1","vedvarende_lavinntekt"
"1149","befolkningen_ellers","alle","prosent","2012","5.7","vedvarende_lavinntekt"
"1151","befolkningen_ellers","alle","prosent","2012","4.6","vedvarende_lavinntekt"
"1160","befolkningen_ellers","alle","prosent","2012","5.1","vedvarende_lavinntekt"
"1201","befolkningen_ellers","alle","prosent","2012","6.2","vedvarende_lavinntekt"
"1211","befolkningen_ellers","alle","prosent","2012","5.1","vedvarende_lavinntekt"
"1216","befolkningen_ellers","alle","prosent","2012","5.4","vedvarende_lavinntekt"
"1219","befolkningen_ellers","alle","prosent","2012","5.0","vedvarende_lavinntekt"
"1221","befolkningen_ellers","alle","prosent","2012","4.2","vedvarende_lavinntekt"
"1222","befolkningen_ellers","alle","prosent","2012","4.9","vedvarende_lavinntekt"
"1223","befolkningen_ellers","alle","prosent","2012","7.0","vedvarende_lavinntekt"
"1224","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1227","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"1228","befolkningen_ellers","alle","prosent","2012","5.2","vedvarende_lavinntekt"
"1231","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1232","befolkningen_ellers","alle","prosent","2012","5.6","vedvarende_lavinntekt"
"1233","befolkningen_ellers","alle","prosent","2012","5.9","vedvarende_lavinntekt"
"1234","befolkningen_ellers","alle","prosent","2012","6.4","vedvarende_lavinntekt"
"1235","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"1238","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1241","befolkningen_ellers","alle","prosent","2012","6.1","vedvarende_lavinntekt"
"1242","befolkningen_ellers","alle","prosent","2012","5.0","vedvarende_lavinntekt"
"1243","befolkningen_ellers","alle","prosent","2012","4.9","vedvarende_lavinntekt"
"1244","befolkningen_ellers","alle","prosent","2012","3.6","vedvarende_lavinntekt"
"1245","befolkningen_ellers","alle","prosent","2012","4.9","vedvarende_lavinntekt"
"1246","befolkningen_ellers","alle","prosent","2012","3.6","vedvarende_lavinntekt"
"1247","befolkningen_ellers","alle","prosent","2012","4.1","vedvarende_lavinntekt"
"1251","befolkningen_ellers","alle","prosent","2012","6.3","vedvarende_lavinntekt"
"1252","befolkningen_ellers","alle","prosent","2012","6.9","vedvarende_lavinntekt"
"1253","befolkningen_ellers","alle","prosent","2012","5.7","vedvarende_lavinntekt"
"1256","befolkningen_ellers","alle","prosent","2012","3.8","vedvarende_lavinntekt"
"1259","befolkningen_ellers","alle","prosent","2012","5.1","vedvarende_lavinntekt"
"1260","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"1263","befolkningen_ellers","alle","prosent","2012","4.6","vedvarende_lavinntekt"
"1264","befolkningen_ellers","alle","prosent","2012","4.4","vedvarende_lavinntekt"
"1265","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"1266","befolkningen_ellers","alle","prosent","2012","5.7","vedvarende_lavinntekt"
"1401","befolkningen_ellers","alle","prosent","2012","4.6","vedvarende_lavinntekt"
"1411","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"1412","befolkningen_ellers","alle","prosent","2012","7.3","vedvarende_lavinntekt"
"1413","befolkningen_ellers","alle","prosent","2012","6.9","vedvarende_lavinntekt"
"1416","befolkningen_ellers","alle","prosent","2012","5.4","vedvarende_lavinntekt"
"1417","befolkningen_ellers","alle","prosent","2012","7.3","vedvarende_lavinntekt"
"1418","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"1419","befolkningen_ellers","alle","prosent","2012","4.0","vedvarende_lavinntekt"
"1420","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"1421","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"1422","befolkningen_ellers","alle","prosent","2012","4.8","vedvarende_lavinntekt"
"1424","befolkningen_ellers","alle","prosent","2012","2.6","vedvarende_lavinntekt"
"1426","befolkningen_ellers","alle","prosent","2012","6.5","vedvarende_lavinntekt"
"1428","befolkningen_ellers","alle","prosent","2012","6.3","vedvarende_lavinntekt"
"1429","befolkningen_ellers","alle","prosent","2012","7.0","vedvarende_lavinntekt"
"1430","befolkningen_ellers","alle","prosent","2012","7.0","vedvarende_lavinntekt"
"1431","befolkningen_ellers","alle","prosent","2012","5.4","vedvarende_lavinntekt"
"1432","befolkningen_ellers","alle","prosent","2012","4.4","vedvarende_lavinntekt"
"1433","befolkningen_ellers","alle","prosent","2012","5.0","vedvarende_lavinntekt"
"1438","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"1439","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"1441","befolkningen_ellers","alle","prosent","2012","6.8","vedvarende_lavinntekt"
"1443","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1444","befolkningen_ellers","alle","prosent","2012","7.3","vedvarende_lavinntekt"
"1445","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"1449","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"1502","befolkningen_ellers","alle","prosent","2012","4.0","vedvarende_lavinntekt"
"1504","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1505","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"1511","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"1514","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"1515","befolkningen_ellers","alle","prosent","2012","4.5","vedvarende_lavinntekt"
"1516","befolkningen_ellers","alle","prosent","2012","4.2","vedvarende_lavinntekt"
"1517","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"1519","befolkningen_ellers","alle","prosent","2012","6.1","vedvarende_lavinntekt"
"1520","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1523","befolkningen_ellers","alle","prosent","2012","5.1","vedvarende_lavinntekt"
"1524","befolkningen_ellers","alle","prosent","2012","6.8","vedvarende_lavinntekt"
"1525","befolkningen_ellers","alle","prosent","2012","5.2","vedvarende_lavinntekt"
"1526","befolkningen_ellers","alle","prosent","2012","7.5","vedvarende_lavinntekt"
"1528","befolkningen_ellers","alle","prosent","2012","5.0","vedvarende_lavinntekt"
"1529","befolkningen_ellers","alle","prosent","2012","3.3","vedvarende_lavinntekt"
"1531","befolkningen_ellers","alle","prosent","2012","4.5","vedvarende_lavinntekt"
"1532","befolkningen_ellers","alle","prosent","2012","4.5","vedvarende_lavinntekt"
"1534","befolkningen_ellers","alle","prosent","2012","5.4","vedvarende_lavinntekt"
"1535","befolkningen_ellers","alle","prosent","2012","6.3","vedvarende_lavinntekt"
"1539","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"1543","befolkningen_ellers","alle","prosent","2012","5.6","vedvarende_lavinntekt"
"1545","befolkningen_ellers","alle","prosent","2012","4.6","vedvarende_lavinntekt"
"1546","befolkningen_ellers","alle","prosent","2012","5.6","vedvarende_lavinntekt"
"1547","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1548","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1551","befolkningen_ellers","alle","prosent","2012","5.0","vedvarende_lavinntekt"
"1554","befolkningen_ellers","alle","prosent","2012","5.1","vedvarende_lavinntekt"
"1557","befolkningen_ellers","alle","prosent","2012","4.8","vedvarende_lavinntekt"
"1560","befolkningen_ellers","alle","prosent","2012","7.4","vedvarende_lavinntekt"
"1563","befolkningen_ellers","alle","prosent","2012","5.5","vedvarende_lavinntekt"
"1566","befolkningen_ellers","alle","prosent","2012","6.9","vedvarende_lavinntekt"
"1567","befolkningen_ellers","alle","prosent","2012","6.2","vedvarende_lavinntekt"
"1571","befolkningen_ellers","alle","prosent","2012","10.0","vedvarende_lavinntekt"
"1573","befolkningen_ellers","alle","prosent","2012","8.1","vedvarende_lavinntekt"
"1576","befolkningen_ellers","alle","prosent","2012","7.7","vedvarende_lavinntekt"
"1601","befolkningen_ellers","alle","prosent","2012","6.5","vedvarende_lavinntekt"
"1612","befolkningen_ellers","alle","prosent","2012","6.3","vedvarende_lavinntekt"
"1613","befolkningen_ellers","alle","prosent","2012","8.8","vedvarende_lavinntekt"
"1617","befolkningen_ellers","alle","prosent","2012","8.2","vedvarende_lavinntekt"
"1620","befolkningen_ellers","alle","prosent","2012","7.7","vedvarende_lavinntekt"
"1621","befolkningen_ellers","alle","prosent","2012","6.9","vedvarende_lavinntekt"
"1622","befolkningen_ellers","alle","prosent","2012","8.3","vedvarende_lavinntekt"
"1624","befolkningen_ellers","alle","prosent","2012","7.1","vedvarende_lavinntekt"
"1627","befolkningen_ellers","alle","prosent","2012","8.1","vedvarende_lavinntekt"
"1630","befolkningen_ellers","alle","prosent","2012","7.3","vedvarende_lavinntekt"
"1632","befolkningen_ellers","alle","prosent","2012","7.1","vedvarende_lavinntekt"
"1633","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"1634","befolkningen_ellers","alle","prosent","2012","7.2","vedvarende_lavinntekt"
"1635","befolkningen_ellers","alle","prosent","2012","9.5","vedvarende_lavinntekt"
"1636","befolkningen_ellers","alle","prosent","2012","7.0","vedvarende_lavinntekt"
"1638","befolkningen_ellers","alle","prosent","2012","4.7","vedvarende_lavinntekt"
"1640","befolkningen_ellers","alle","prosent","2012","6.2","vedvarende_lavinntekt"
"1644","befolkningen_ellers","alle","prosent","2012","5.5","vedvarende_lavinntekt"
"1648","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"1653","befolkningen_ellers","alle","prosent","2012","4.8","vedvarende_lavinntekt"
"1657","befolkningen_ellers","alle","prosent","2012","4.6","vedvarende_lavinntekt"
"1662","befolkningen_ellers","alle","prosent","2012","3.7","vedvarende_lavinntekt"
"1663","befolkningen_ellers","alle","prosent","2012","3.6","vedvarende_lavinntekt"
"1664","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"1665","befolkningen_ellers","alle","prosent","2012","5.2","vedvarende_lavinntekt"
"1702","befolkningen_ellers","alle","prosent","2012","6.2","vedvarende_lavinntekt"
"1703","befolkningen_ellers","alle","prosent","2012","5.1","vedvarende_lavinntekt"
"1711","befolkningen_ellers","alle","prosent","2012","9.1","vedvarende_lavinntekt"
"1714","befolkningen_ellers","alle","prosent","2012","4.9","vedvarende_lavinntekt"
"1717","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"1718","befolkningen_ellers","alle","prosent","2012","6.5","vedvarende_lavinntekt"
"1719","befolkningen_ellers","alle","prosent","2012","6.1","vedvarende_lavinntekt"
"1721","befolkningen_ellers","alle","prosent","2012","6.4","vedvarende_lavinntekt"
"1724","befolkningen_ellers","alle","prosent","2012","9.2","vedvarende_lavinntekt"
"1725","befolkningen_ellers","alle","prosent","2012","8.0","vedvarende_lavinntekt"
"1736","befolkningen_ellers","alle","prosent","2012","7.4","vedvarende_lavinntekt"
"1738","befolkningen_ellers","alle","prosent","2012","9.7","vedvarende_lavinntekt"
"1739","befolkningen_ellers","alle","prosent","2012","5.4","vedvarende_lavinntekt"
"1740","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"1742","befolkningen_ellers","alle","prosent","2012","5.7","vedvarende_lavinntekt"
"1743","befolkningen_ellers","alle","prosent","2012","5.1","vedvarende_lavinntekt"
"1744","befolkningen_ellers","alle","prosent","2012","5.2","vedvarende_lavinntekt"
"1748","befolkningen_ellers","alle","prosent","2012","11.8","vedvarende_lavinntekt"
"1749","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"1750","befolkningen_ellers","alle","prosent","2012","4.8","vedvarende_lavinntekt"
"1751","befolkningen_ellers","alle","prosent","2012","7.0","vedvarende_lavinntekt"
"1755","befolkningen_ellers","alle","prosent","2012","11.8","vedvarende_lavinntekt"
"1756","befolkningen_ellers","alle","prosent","2012","5.1","vedvarende_lavinntekt"
"1804","befolkningen_ellers","alle","prosent","2012","4.3","vedvarende_lavinntekt"
"1805","befolkningen_ellers","alle","prosent","2012","4.6","vedvarende_lavinntekt"
"1811","befolkningen_ellers","alle","prosent","2012","11.5","vedvarende_lavinntekt"
"1812","befolkningen_ellers","alle","prosent","2012","7.3","vedvarende_lavinntekt"
"1813","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"1815","befolkningen_ellers","alle","prosent","2012","9.6","vedvarende_lavinntekt"
"1816","befolkningen_ellers","alle","prosent","2012","7.6","vedvarende_lavinntekt"
"1818","befolkningen_ellers","alle","prosent","2012","9.0","vedvarende_lavinntekt"
"1820","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1822","befolkningen_ellers","alle","prosent","2012","8.0","vedvarende_lavinntekt"
"1824","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1825","befolkningen_ellers","alle","prosent","2012","5.3","vedvarende_lavinntekt"
"1826","befolkningen_ellers","alle","prosent","2012","7.3","vedvarende_lavinntekt"
"1827","befolkningen_ellers","alle","prosent","2012","8.8","vedvarende_lavinntekt"
"1828","befolkningen_ellers","alle","prosent","2012","9.6","vedvarende_lavinntekt"
"1832","befolkningen_ellers","alle","prosent","2012","6.3","vedvarende_lavinntekt"
"1833","befolkningen_ellers","alle","prosent","2012","4.5","vedvarende_lavinntekt"
"1834","befolkningen_ellers","alle","prosent","2012","9.1","vedvarende_lavinntekt"
"1835","befolkningen_ellers","alle","prosent","2012","10.6","vedvarende_lavinntekt"
"1836","befolkningen_ellers","alle","prosent","2012","8.8","vedvarende_lavinntekt"
"1837","befolkningen_ellers","alle","prosent","2012","5.5","vedvarende_lavinntekt"
"1838","befolkningen_ellers","alle","prosent","2012","6.4","vedvarende_lavinntekt"
"1839","befolkningen_ellers","alle","prosent","2012","6.7","vedvarende_lavinntekt"
"1840","befolkningen_ellers","alle","prosent","2012","6.1","vedvarende_lavinntekt"
"1841","befolkningen_ellers","alle","prosent","2012","5.4","vedvarende_lavinntekt"
"1845","befolkningen_ellers","alle","prosent","2012","8.0","vedvarende_lavinntekt"
"1848","befolkningen_ellers","alle","prosent","2012","9.5","vedvarende_lavinntekt"
"1849","befolkningen_ellers","alle","prosent","2012","8.3","vedvarende_lavinntekt"
"1850","befolkningen_ellers","alle","prosent","2012","8.0","vedvarende_lavinntekt"
"1851","befolkningen_ellers","alle","prosent","2012","6.4","vedvarende_lavinntekt"
"1852","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"1853","befolkningen_ellers","alle","prosent","2012","7.6","vedvarende_lavinntekt"
"1854","befolkningen_ellers","alle","prosent","2012","6.8","vedvarende_lavinntekt"
"1856","befolkningen_ellers","alle","prosent","2012","9.2","vedvarende_lavinntekt"
"1857","befolkningen_ellers","alle","prosent","2012","9.7","vedvarende_lavinntekt"
"1859","befolkningen_ellers","alle","prosent","2012","6.9","vedvarende_lavinntekt"
"1860","befolkningen_ellers","alle","prosent","2012","7.1","vedvarende_lavinntekt"
"1865","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"1866","befolkningen_ellers","alle","prosent","2012","6.8","vedvarende_lavinntekt"
"1867","befolkningen_ellers","alle","prosent","2012","13.1","vedvarende_lavinntekt"
"1868","befolkningen_ellers","alle","prosent","2012","8.2","vedvarende_lavinntekt"
"1870","befolkningen_ellers","alle","prosent","2012","6.1","vedvarende_lavinntekt"
"1871","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"1874","befolkningen_ellers","alle","prosent","2012","10.5","vedvarende_lavinntekt"
"1902","befolkningen_ellers","alle","prosent","2012","5.5","vedvarende_lavinntekt"
"1901","befolkningen_ellers","alle","prosent","2012","5.0","vedvarende_lavinntekt"
"1911","befolkningen_ellers","alle","prosent","2012","5.6","vedvarende_lavinntekt"
"1913","befolkningen_ellers","alle","prosent","2012","5.6","vedvarende_lavinntekt"
"1917","befolkningen_ellers","alle","prosent","2012","10.0","vedvarende_lavinntekt"
"1919","befolkningen_ellers","alle","prosent","2012","8.7","vedvarende_lavinntekt"
"1920","befolkningen_ellers","alle","prosent","2012","7.1","vedvarende_lavinntekt"
"1922","befolkningen_ellers","alle","prosent","2012","4.6","vedvarende_lavinntekt"
"1923","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"1924","befolkningen_ellers","alle","prosent","2012","4.6","vedvarende_lavinntekt"
"1925","befolkningen_ellers","alle","prosent","2012","4.5","vedvarende_lavinntekt"
"1926","befolkningen_ellers","alle","prosent","2012","9.3","vedvarende_lavinntekt"
"1927","befolkningen_ellers","alle","prosent","2012","9.2","vedvarende_lavinntekt"
"1928","befolkningen_ellers","alle","prosent","2012","10.5","vedvarende_lavinntekt"
"1929","befolkningen_ellers","alle","prosent","2012","5.9","vedvarende_lavinntekt"
"1931","befolkningen_ellers","alle","prosent","2012","5.9","vedvarende_lavinntekt"
"1933","befolkningen_ellers","alle","prosent","2012","7.6","vedvarende_lavinntekt"
"1936","befolkningen_ellers","alle","prosent","2012","7.1","vedvarende_lavinntekt"
"1938","befolkningen_ellers","alle","prosent","2012","7.1","vedvarende_lavinntekt"
"1939","befolkningen_ellers","alle","prosent","2012","5.8","vedvarende_lavinntekt"
"1940","befolkningen_ellers","alle","prosent","2012","8.0","vedvarende_lavinntekt"
"1941","befolkningen_ellers","alle","prosent","2012","6.2","vedvarende_lavinntekt"
"1942","befolkningen_ellers","alle","prosent","2012","5.4","vedvarende_lavinntekt"
"1943","befolkningen_ellers","alle","prosent","2012","10.0","vedvarende_lavinntekt"
"2002","befolkningen_ellers","alle","prosent","2012","9.3","vedvarende_lavinntekt"
"2003","befolkningen_ellers","alle","prosent","2012","3.2","vedvarende_lavinntekt"
"2004","befolkningen_ellers","alle","prosent","2012","3.4","vedvarende_lavinntekt"
"2011","befolkningen_ellers","alle","prosent","2012","14.3","vedvarende_lavinntekt"
"2012","befolkningen_ellers","alle","prosent","2012","4.2","vedvarende_lavinntekt"
"2014","befolkningen_ellers","alle","prosent","2012","7.2","vedvarende_lavinntekt"
"2015","befolkningen_ellers","alle","prosent","2012","6.1","vedvarende_lavinntekt"
"2017","befolkningen_ellers","alle","prosent","2012","7.9","vedvarende_lavinntekt"
"2018","befolkningen_ellers","alle","prosent","2012","8.3","vedvarende_lavinntekt"
"2019","befolkningen_ellers","alle","prosent","2012","6.4","vedvarende_lavinntekt"
"2020","befolkningen_ellers","alle","prosent","2012","6.0","vedvarende_lavinntekt"
"2021","befolkningen_ellers","alle","prosent","2012","9.5","vedvarende_lavinntekt"
"2022","befolkningen_ellers","alle","prosent","2012","9.8","vedvarende_lavinntekt"
"2023","befolkningen_ellers","alle","prosent","2012","6.5","vedvarende_lavinntekt"
"2024","befolkningen_ellers","alle","prosent","2012","7.0","vedvarende_lavinntekt"
"2025","befolkningen_ellers","alle","prosent","2012","7.3","vedvarende_lavinntekt"
"2027","befolkningen_ellers","alle","prosent","2012","8.9","vedvarende_lavinntekt"
"2028","befolkningen_ellers","alle","prosent","2012","6.6","vedvarende_lavinntekt"
"2030","befolkningen_ellers","alle","prosent","2012","3.5","vedvarende_lavinntekt"
