"tabell_navn","aar","kommune_nr","kjonn","enhet","vreg_3","tabellvariabel"
"befolkning_verdensregion_3",2015,"1928","0","person","1",44
"befolkning_verdensregion_3",2015,"1928","1","person","1",42
"befolkning_verdensregion_3",2015,"1928","alle","person","1",86
"befolkning_verdensregion_3",2015,"1929","0","person","1",35
"befolkning_verdensregion_3",2015,"1929","1","person","1",37
"befolkning_verdensregion_3",2015,"1929","alle","person","1",72
"befolkning_verdensregion_3",2015,"1931","0","person","1",167
"befolkning_verdensregion_3",2015,"1931","1","person","1",199
"befolkning_verdensregion_3",2015,"1931","alle","person","1",366
"befolkning_verdensregion_3",2015,"1933","0","person","1",114
"befolkning_verdensregion_3",2015,"1933","1","person","1",149
"befolkning_verdensregion_3",2015,"1933","alle","person","1",263
"befolkning_verdensregion_3",2015,"1936","0","person","1",80
"befolkning_verdensregion_3",2015,"1936","1","person","1",91
"befolkning_verdensregion_3",2015,"1936","alle","person","1",171
"befolkning_verdensregion_3",2015,"1938","0","person","1",30
"befolkning_verdensregion_3",2015,"1938","1","person","1",67
"befolkning_verdensregion_3",2015,"1938","alle","person","1",97
"befolkning_verdensregion_3",2015,"1939","0","person","1",44
"befolkning_verdensregion_3",2015,"1939","1","person","1",28
"befolkning_verdensregion_3",2015,"1939","alle","person","1",72
"befolkning_verdensregion_3",2015,"1940","0","person","1",32
"befolkning_verdensregion_3",2015,"1940","1","person","1",30
"befolkning_verdensregion_3",2015,"1940","alle","person","1",62
"befolkning_verdensregion_3",2015,"1941","0","person","1",85
"befolkning_verdensregion_3",2015,"1941","1","person","1",118
"befolkning_verdensregion_3",2015,"1941","alle","person","1",203
"befolkning_verdensregion_3",2015,"1942","0","person","1",55
"befolkning_verdensregion_3",2015,"1942","1","person","1",69
"befolkning_verdensregion_3",2015,"1942","alle","person","1",124
"befolkning_verdensregion_3",2015,"1943","0","person","1",22
"befolkning_verdensregion_3",2015,"1943","1","person","1",18
"befolkning_verdensregion_3",2015,"1943","alle","person","1",40
"befolkning_verdensregion_3",2015,"2002","0","person","1",72
"befolkning_verdensregion_3",2015,"2002","1","person","1",121
"befolkning_verdensregion_3",2015,"2002","alle","person","1",193
"befolkning_verdensregion_3",2015,"2003","0","person","1",97
"befolkning_verdensregion_3",2015,"2003","1","person","1",116
"befolkning_verdensregion_3",2015,"2003","alle","person","1",213
"befolkning_verdensregion_3",2015,"2004","0","person","1",337
"befolkning_verdensregion_3",2015,"2004","1","person","1",525
"befolkning_verdensregion_3",2015,"2004","alle","person","1",862
"befolkning_verdensregion_3",2015,"2011","0","person","1",68
"befolkning_verdensregion_3",2015,"2011","1","person","1",51
"befolkning_verdensregion_3",2015,"2011","alle","person","1",119
"befolkning_verdensregion_3",2015,"2012","0","person","1",310
"befolkning_verdensregion_3",2015,"2012","1","person","1",493
"befolkning_verdensregion_3",2015,"2012","alle","person","1",803
"befolkning_verdensregion_3",2015,"2014","0","person","1",18
"befolkning_verdensregion_3",2015,"2014","1","person","1",41
"befolkning_verdensregion_3",2015,"2014","alle","person","1",59
"befolkning_verdensregion_3",2015,"2015","0","person","1",61
"befolkning_verdensregion_3",2015,"2015","1","person","1",108
"befolkning_verdensregion_3",2015,"2015","alle","person","1",169
"befolkning_verdensregion_3",2015,"2017","0","person","1",40
"befolkning_verdensregion_3",2015,"2017","1","person","1",27
"befolkning_verdensregion_3",2015,"2017","alle","person","1",67
"befolkning_verdensregion_3",2015,"2018","0","person","1",57
"befolkning_verdensregion_3",2015,"2018","1","person","1",89
"befolkning_verdensregion_3",2015,"2018","alle","person","1",146
"befolkning_verdensregion_3",2015,"2019","0","person","1",114
"befolkning_verdensregion_3",2015,"2019","1","person","1",133
"befolkning_verdensregion_3",2015,"2019","alle","person","1",247
"befolkning_verdensregion_3",2015,"2020","0","person","1",78
"befolkning_verdensregion_3",2015,"2020","1","person","1",60
"befolkning_verdensregion_3",2015,"2020","alle","person","1",138
"befolkning_verdensregion_3",2015,"2021","0","person","1",58
"befolkning_verdensregion_3",2015,"2021","1","person","1",46
"befolkning_verdensregion_3",2015,"2021","alle","person","1",104
"befolkning_verdensregion_3",2015,"2022","0","person","1",55
"befolkning_verdensregion_3",2015,"2022","1","person","1",45
"befolkning_verdensregion_3",2015,"2022","alle","person","1",100
"befolkning_verdensregion_3",2015,"2023","0","person","1",64
"befolkning_verdensregion_3",2015,"2023","1","person","1",130
"befolkning_verdensregion_3",2015,"2023","alle","person","1",194
"befolkning_verdensregion_3",2015,"2024","0","person","1",55
"befolkning_verdensregion_3",2015,"2024","1","person","1",66
"befolkning_verdensregion_3",2015,"2024","alle","person","1",121
"befolkning_verdensregion_3",2015,"2025","0","person","1",81
"befolkning_verdensregion_3",2015,"2025","1","person","1",116
"befolkning_verdensregion_3",2015,"2025","alle","person","1",197
"befolkning_verdensregion_3",2015,"2027","0","person","1",15
"befolkning_verdensregion_3",2015,"2027","1","person","1",21
"befolkning_verdensregion_3",2015,"2027","alle","person","1",36
"befolkning_verdensregion_3",2015,"2028","0","person","1",187
"befolkning_verdensregion_3",2015,"2028","1","person","1",196
"befolkning_verdensregion_3",2015,"2028","alle","person","1",383
"befolkning_verdensregion_3",2015,"2030","0","person","1",285
"befolkning_verdensregion_3",2015,"2030","1","person","1",361
"befolkning_verdensregion_3",2015,"2030","alle","person","1",646
"befolkning_verdensregion_3",2015,"0101","0","person","2",871
"befolkning_verdensregion_3",2015,"0101","1","person","2",758
"befolkning_verdensregion_3",2015,"0101","alle","person","2",1629
"befolkning_verdensregion_3",2015,"0104","0","person","2",1479
"befolkning_verdensregion_3",2015,"0104","1","person","2",1348
"befolkning_verdensregion_3",2015,"0104","alle","person","2",2827
"befolkning_verdensregion_3",2015,"0105","0","person","2",2283
"befolkning_verdensregion_3",2015,"0105","1","person","2",2096
"befolkning_verdensregion_3",2015,"0105","alle","person","2",4379
"befolkning_verdensregion_3",2015,"0106","0","person","2",3000
"befolkning_verdensregion_3",2015,"0106","1","person","2",2844
"befolkning_verdensregion_3",2015,"0106","alle","person","2",5844
"befolkning_verdensregion_3",2015,"0111","0","person","2",69
"befolkning_verdensregion_3",2015,"0111","1","person","2",36
"befolkning_verdensregion_3",2015,"0111","alle","person","2",105
"befolkning_verdensregion_3",2015,"0118","0","person","2",15
"befolkning_verdensregion_3",2015,"0118","1","person","2",0
"befolkning_verdensregion_3",2015,"0118","alle","person","2",15
"befolkning_verdensregion_3",2015,"0119","0","person","2",53
"befolkning_verdensregion_3",2015,"0119","1","person","2",55
"befolkning_verdensregion_3",2015,"0119","alle","person","2",108
"befolkning_verdensregion_3",2015,"0121","0","person","2",3
"befolkning_verdensregion_3",2015,"0121","1","person","2",3
"befolkning_verdensregion_3",2015,"0121","alle","person","2",6
"befolkning_verdensregion_3",2015,"0122","0","person","2",86
"befolkning_verdensregion_3",2015,"0122","1","person","2",61
"befolkning_verdensregion_3",2015,"0122","alle","person","2",147
"befolkning_verdensregion_3",2015,"0123","0","person","2",162
"befolkning_verdensregion_3",2015,"0123","1","person","2",145
"befolkning_verdensregion_3",2015,"0123","alle","person","2",307
"befolkning_verdensregion_3",2015,"0124","0","person","2",757
"befolkning_verdensregion_3",2015,"0124","1","person","2",682
"befolkning_verdensregion_3",2015,"0124","alle","person","2",1439
"befolkning_verdensregion_3",2015,"0125","0","person","2",366
"befolkning_verdensregion_3",2015,"0125","1","person","2",338
"befolkning_verdensregion_3",2015,"0125","alle","person","2",704
"befolkning_verdensregion_3",2015,"0127","0","person","2",64
"befolkning_verdensregion_3",2015,"0127","1","person","2",44
"befolkning_verdensregion_3",2015,"0127","alle","person","2",108
"befolkning_verdensregion_3",2015,"0128","0","person","2",203
"befolkning_verdensregion_3",2015,"0128","1","person","2",187
"befolkning_verdensregion_3",2015,"0128","alle","person","2",390
"befolkning_verdensregion_3",2015,"0135","0","person","2",134
"befolkning_verdensregion_3",2015,"0135","1","person","2",100
"befolkning_verdensregion_3",2015,"0135","alle","person","2",234
"befolkning_verdensregion_3",2015,"0136","0","person","2",386
"befolkning_verdensregion_3",2015,"0136","1","person","2",306
"befolkning_verdensregion_3",2015,"0136","alle","person","2",692
"befolkning_verdensregion_3",2015,"0137","0","person","2",73
"befolkning_verdensregion_3",2015,"0137","1","person","2",53
"befolkning_verdensregion_3",2015,"0137","alle","person","2",126
"befolkning_verdensregion_3",2015,"0138","0","person","2",139
"befolkning_verdensregion_3",2015,"0138","1","person","2",113
"befolkning_verdensregion_3",2015,"0138","alle","person","2",252
"befolkning_verdensregion_3",2015,"0211","0","person","2",509
"befolkning_verdensregion_3",2015,"0211","1","person","2",422
"befolkning_verdensregion_3",2015,"0211","alle","person","2",931
"befolkning_verdensregion_3",2015,"0213","0","person","2",1077
"befolkning_verdensregion_3",2015,"0213","1","person","2",992
"befolkning_verdensregion_3",2015,"0213","alle","person","2",2069
"befolkning_verdensregion_3",2015,"0214","0","person","2",774
"befolkning_verdensregion_3",2015,"0214","1","person","2",821
"befolkning_verdensregion_3",2015,"0214","alle","person","2",1595
"befolkning_verdensregion_3",2015,"0215","0","person","2",316
"befolkning_verdensregion_3",2015,"0215","1","person","2",233
"befolkning_verdensregion_3",2015,"0215","alle","person","2",549
"befolkning_verdensregion_3",2015,"0216","0","person","2",424
"befolkning_verdensregion_3",2015,"0216","1","person","2",346
"befolkning_verdensregion_3",2015,"0216","alle","person","2",770
"befolkning_verdensregion_3",2015,"0217","0","person","2",848
"befolkning_verdensregion_3",2015,"0217","1","person","2",695
"befolkning_verdensregion_3",2015,"0217","alle","person","2",1543
"befolkning_verdensregion_3",2015,"0219","0","person","2",5202
"befolkning_verdensregion_3",2015,"0219","1","person","2",4188
"befolkning_verdensregion_3",2015,"0219","alle","person","2",9390
"befolkning_verdensregion_3",2015,"0220","0","person","2",2286
"befolkning_verdensregion_3",2015,"0220","1","person","2",1941
"befolkning_verdensregion_3",2015,"0220","alle","person","2",4227
"befolkning_verdensregion_3",2015,"0221","0","person","2",256
"befolkning_verdensregion_3",2015,"0221","1","person","2",174
"befolkning_verdensregion_3",2015,"0221","alle","person","2",430
"befolkning_verdensregion_3",2015,"0226","0","person","2",469
"befolkning_verdensregion_3",2015,"0226","1","person","2",386
"befolkning_verdensregion_3",2015,"0226","alle","person","2",855
"befolkning_verdensregion_3",2015,"0227","0","person","2",274
"befolkning_verdensregion_3",2015,"0227","1","person","2",225
"befolkning_verdensregion_3",2015,"0227","alle","person","2",499
"befolkning_verdensregion_3",2015,"0228","0","person","2",873
"befolkning_verdensregion_3",2015,"0228","1","person","2",754
"befolkning_verdensregion_3",2015,"0228","alle","person","2",1627
"befolkning_verdensregion_3",2015,"0229","0","person","2",281
"befolkning_verdensregion_3",2015,"0229","1","person","2",232
"befolkning_verdensregion_3",2015,"0229","alle","person","2",513
"befolkning_verdensregion_3",2015,"0230","0","person","2",2040
"befolkning_verdensregion_3",2015,"0230","1","person","2",1961
"befolkning_verdensregion_3",2015,"0230","alle","person","2",4001
"befolkning_verdensregion_3",2015,"0231","0","person","2",3115
"befolkning_verdensregion_3",2015,"0231","1","person","2",2862
"befolkning_verdensregion_3",2015,"0231","alle","person","2",5977
"befolkning_verdensregion_3",2015,"0233","0","person","2",664
"befolkning_verdensregion_3",2015,"0233","1","person","2",516
"befolkning_verdensregion_3",2015,"0233","alle","person","2",1180
"befolkning_verdensregion_3",2015,"0234","0","person","2",110
"befolkning_verdensregion_3",2015,"0234","1","person","2",79
"befolkning_verdensregion_3",2015,"0234","alle","person","2",189
"befolkning_verdensregion_3",2015,"0235","0","person","2",1454
"befolkning_verdensregion_3",2015,"0235","1","person","2",1270
"befolkning_verdensregion_3",2015,"0235","alle","person","2",2724
"befolkning_verdensregion_3",2015,"0236","0","person","2",466
"befolkning_verdensregion_3",2015,"0236","1","person","2",331
"befolkning_verdensregion_3",2015,"0236","alle","person","2",797
"befolkning_verdensregion_3",2015,"0237","0","person","2",631
"befolkning_verdensregion_3",2015,"0237","1","person","2",471
"befolkning_verdensregion_3",2015,"0237","alle","person","2",1102
"befolkning_verdensregion_3",2015,"0238","0","person","2",380
"befolkning_verdensregion_3",2015,"0238","1","person","2",274
"befolkning_verdensregion_3",2015,"0238","alle","person","2",654
"befolkning_verdensregion_3",2015,"0239","0","person","2",47
"befolkning_verdensregion_3",2015,"0239","1","person","2",33
"befolkning_verdensregion_3",2015,"0239","alle","person","2",80
"befolkning_verdensregion_3",2015,"0301","0","person","2",49025
"befolkning_verdensregion_3",2015,"0301","1","person","2",48659
"befolkning_verdensregion_3",2015,"0301","alle","person","2",97684
"befolkning_verdensregion_3",2015,"0402","0","person","2",544
"befolkning_verdensregion_3",2015,"0402","1","person","2",537
"befolkning_verdensregion_3",2015,"0402","alle","person","2",1081
"befolkning_verdensregion_3",2015,"0403","0","person","2",907
"befolkning_verdensregion_3",2015,"0403","1","person","2",863
"befolkning_verdensregion_3",2015,"0403","alle","person","2",1770
"befolkning_verdensregion_3",2015,"0412","0","person","2",520
"befolkning_verdensregion_3",2015,"0412","1","person","2",396
"befolkning_verdensregion_3",2015,"0412","alle","person","2",916
"befolkning_verdensregion_3",2015,"0415","0","person","2",140
"befolkning_verdensregion_3",2015,"0415","1","person","2",104
"befolkning_verdensregion_3",2015,"0415","alle","person","2",244
"befolkning_verdensregion_3",2015,"0417","0","person","2",393
"befolkning_verdensregion_3",2015,"0417","1","person","2",412
"befolkning_verdensregion_3",2015,"0417","alle","person","2",805
"befolkning_verdensregion_3",2015,"0418","0","person","2",48
"befolkning_verdensregion_3",2015,"0418","1","person","2",24
"befolkning_verdensregion_3",2015,"0418","alle","person","2",72
"befolkning_verdensregion_3",2015,"0419","0","person","2",100
"befolkning_verdensregion_3",2015,"0419","1","person","2",64
"befolkning_verdensregion_3",2015,"0419","alle","person","2",164
"befolkning_verdensregion_3",2015,"0420","0","person","2",113
"befolkning_verdensregion_3",2015,"0420","1","person","2",53
"befolkning_verdensregion_3",2015,"0420","alle","person","2",166
"befolkning_verdensregion_3",2015,"0423","0","person","2",72
"befolkning_verdensregion_3",2015,"0423","1","person","2",75
"befolkning_verdensregion_3",2015,"0423","alle","person","2",147
"befolkning_verdensregion_3",2015,"0425","0","person","2",127
"befolkning_verdensregion_3",2015,"0425","1","person","2",158
"befolkning_verdensregion_3",2015,"0425","alle","person","2",285
"befolkning_verdensregion_3",2015,"0426","0","person","2",42
