"tabell_navn","aar","kommune_nr","enhet","vreg_6","tabellvariabel"
"befolkning_verdensregion_6","2015","1740","person","europa","30"
"befolkning_verdensregion_6","2015","1742","person","europa","90"
"befolkning_verdensregion_6","2015","1743","person","europa","36"
"befolkning_verdensregion_6","2015","1744","person","europa","139"
"befolkning_verdensregion_6","2015","1748","person","europa","38"
"befolkning_verdensregion_6","2015","1749","person","europa","78"
"befolkning_verdensregion_6","2015","1750","person","europa","215"
"befolkning_verdensregion_6","2015","1751","person","europa","171"
"befolkning_verdensregion_6","2015","1755","person","europa","22"
"befolkning_verdensregion_6","2015","1756","person","europa","197"
"befolkning_verdensregion_6","2015","1804","person","europa","2120"
"befolkning_verdensregion_6","2015","1805","person","europa","1063"
"befolkning_verdensregion_6","2015","1811","person","europa","36"
"befolkning_verdensregion_6","2015","1812","person","europa","52"
"befolkning_verdensregion_6","2015","1813","person","europa","233"
"befolkning_verdensregion_6","2015","1815","person","europa","39"
"befolkning_verdensregion_6","2015","1816","person","europa","23"
"befolkning_verdensregion_6","2015","1818","person","europa","160"
"befolkning_verdensregion_6","2015","1820","person","europa","358"
"befolkning_verdensregion_6","2015","1822","person","europa","71"
"befolkning_verdensregion_6","2015","1824","person","europa","356"
"befolkning_verdensregion_6","2015","1825","person","europa","71"
"befolkning_verdensregion_6","2015","1826","person","europa","49"
"befolkning_verdensregion_6","2015","1827","person","europa","72"
"befolkning_verdensregion_6","2015","1828","person","europa","101"
"befolkning_verdensregion_6","2015","1832","person","europa","164"
"befolkning_verdensregion_6","2015","1833","person","europa","853"
"befolkning_verdensregion_6","2015","1834","person","europa","95"
"befolkning_verdensregion_6","2015","1835","person","europa","65"
"befolkning_verdensregion_6","2015","1836","person","europa","50"
"befolkning_verdensregion_6","2015","1837","person","europa","217"
"befolkning_verdensregion_6","2015","1838","person","europa","120"
"befolkning_verdensregion_6","2015","1839","person","europa","23"
"befolkning_verdensregion_6","2015","1840","person","europa","144"
"befolkning_verdensregion_6","2015","1841","person","europa","337"
"befolkning_verdensregion_6","2015","1845","person","europa","75"
"befolkning_verdensregion_6","2015","1848","person","europa","123"
"befolkning_verdensregion_6","2015","1849","person","europa","126"
"befolkning_verdensregion_6","2015","1850","person","europa","104"
"befolkning_verdensregion_6","2015","1851","person","europa","102"
"befolkning_verdensregion_6","2015","1852","person","europa","23"
"befolkning_verdensregion_6","2015","1853","person","europa","62"
"befolkning_verdensregion_6","2015","1854","person","europa","73"
"befolkning_verdensregion_6","2015","1856","person","europa","25"
"befolkning_verdensregion_6","2015","1857","person","europa","106"
"befolkning_verdensregion_6","2015","1859","person","europa","70"
"befolkning_verdensregion_6","2015","1860","person","europa","420"
"befolkning_verdensregion_6","2015","1865","person","europa","625"
"befolkning_verdensregion_6","2015","1866","person","europa","327"
"befolkning_verdensregion_6","2015","1867","person","europa","106"
"befolkning_verdensregion_6","2015","1868","person","europa","371"
"befolkning_verdensregion_6","2015","1870","person","europa","339"
"befolkning_verdensregion_6","2015","1871","person","europa","242"
"befolkning_verdensregion_6","2015","1874","person","europa","137"
"befolkning_verdensregion_6","2015","1902","person","europa","5046"
"befolkning_verdensregion_6","2015","1903","person","europa","894"
"befolkning_verdensregion_6","2015","1911","person","europa","99"
"befolkning_verdensregion_6","2015","1913","person","europa","162"
"befolkning_verdensregion_6","2015","1917","person","europa","71"
"befolkning_verdensregion_6","2015","1919","person","europa","109"
"befolkning_verdensregion_6","2015","1920","person","europa","28"
"befolkning_verdensregion_6","2015","1922","person","europa","125"
"befolkning_verdensregion_6","2015","1923","person","europa","75"
"befolkning_verdensregion_6","2015","1924","person","europa","219"
"befolkning_verdensregion_6","2015","1925","person","europa","159"
"befolkning_verdensregion_6","2015","1926","person","europa","35"
"befolkning_verdensregion_6","2015","1927","person","europa","58"
"befolkning_verdensregion_6","2015","1928","person","europa","88"
"befolkning_verdensregion_6","2015","1929","person","europa","76"
"befolkning_verdensregion_6","2015","1931","person","europa","425"
"befolkning_verdensregion_6","2015","1933","person","europa","292"
"befolkning_verdensregion_6","2015","1936","person","europa","182"
"befolkning_verdensregion_6","2015","1938","person","europa","109"
"befolkning_verdensregion_6","2015","1939","person","europa","81"
"befolkning_verdensregion_6","2015","1940","person","europa","65"
"befolkning_verdensregion_6","2015","1941","person","europa","223"
"befolkning_verdensregion_6","2015","1942","person","europa","136"
"befolkning_verdensregion_6","2015","1943","person","europa","45"
"befolkning_verdensregion_6","2015","2002","person","europa","245"
"befolkning_verdensregion_6","2015","2003","person","europa","353"
"befolkning_verdensregion_6","2015","2004","person","europa","1011"
"befolkning_verdensregion_6","2015","2011","person","europa","121"
"befolkning_verdensregion_6","2015","2012","person","europa","1020"
"befolkning_verdensregion_6","2015","2014","person","europa","58"
"befolkning_verdensregion_6","2015","2015","person","europa","177"
"befolkning_verdensregion_6","2015","2017","person","europa","73"
"befolkning_verdensregion_6","2015","2018","person","europa","161"
"befolkning_verdensregion_6","2015","2019","person","europa","270"
"befolkning_verdensregion_6","2015","2020","person","europa","197"
"befolkning_verdensregion_6","2015","2021","person","europa","130"
"befolkning_verdensregion_6","2015","2022","person","europa","110"
"befolkning_verdensregion_6","2015","2023","person","europa","229"
"befolkning_verdensregion_6","2015","2024","person","europa","134"
"befolkning_verdensregion_6","2015","2025","person","europa","242"
"befolkning_verdensregion_6","2015","2027","person","europa","54"
"befolkning_verdensregion_6","2015","2028","person","europa","451"
"befolkning_verdensregion_6","2015","2030","person","europa","1038"
"befolkning_verdensregion_6","2015","0101","person","nord_amerika_oseania","30"
"befolkning_verdensregion_6","2015","0104","person","nord_amerika_oseania","60"
"befolkning_verdensregion_6","2015","0105","person","nord_amerika_oseania","54"
"befolkning_verdensregion_6","2015","0106","person","nord_amerika_oseania","114"
"befolkning_verdensregion_6","2015","0111","person","nord_amerika_oseania","12"
"befolkning_verdensregion_6","2015","0118","person","nord_amerika_oseania","0"
"befolkning_verdensregion_6","2015","0119","person","nord_amerika_oseania","6"
"befolkning_verdensregion_6","2015","0121","person","nord_amerika_oseania","0"
"befolkning_verdensregion_6","2015","0122","person","nord_amerika_oseania","4"
"befolkning_verdensregion_6","2015","0123","person","nord_amerika_oseania","5"
"befolkning_verdensregion_6","2015","0124","person","nord_amerika_oseania","16"
"befolkning_verdensregion_6","2015","0125","person","nord_amerika_oseania","8"
"befolkning_verdensregion_6","2015","0127","person","nord_amerika_oseania","6"
"befolkning_verdensregion_6","2015","0128","person","nord_amerika_oseania","14"
"befolkning_verdensregion_6","2015","0135","person","nord_amerika_oseania","7"
"befolkning_verdensregion_6","2015","0136","person","nord_amerika_oseania","25"
"befolkning_verdensregion_6","2015","0137","person","nord_amerika_oseania","5"
"befolkning_verdensregion_6","2015","0138","person","nord_amerika_oseania","11"
"befolkning_verdensregion_6","2015","0211","person","nord_amerika_oseania","41"
"befolkning_verdensregion_6","2015","0213","person","nord_amerika_oseania","62"
"befolkning_verdensregion_6","2015","0214","person","nord_amerika_oseania","95"
"befolkning_verdensregion_6","2015","0215","person","nord_amerika_oseania","47"
"befolkning_verdensregion_6","2015","0216","person","nord_amerika_oseania","79"
"befolkning_verdensregion_6","2015","0217","person","nord_amerika_oseania","62"
"befolkning_verdensregion_6","2015","0219","person","nord_amerika_oseania","611"
"befolkning_verdensregion_6","2015","0220","person","nord_amerika_oseania","273"
"befolkning_verdensregion_6","2015","0221","person","nord_amerika_oseania","16"
"befolkning_verdensregion_6","2015","0226","person","nord_amerika_oseania","28"
"befolkning_verdensregion_6","2015","0227","person","nord_amerika_oseania","12"
"befolkning_verdensregion_6","2015","0228","person","nord_amerika_oseania","21"
"befolkning_verdensregion_6","2015","0229","person","nord_amerika_oseania","11"
"befolkning_verdensregion_6","2015","0230","person","nord_amerika_oseania","50"
"befolkning_verdensregion_6","2015","0231","person","nord_amerika_oseania","84"
"befolkning_verdensregion_6","2015","0233","person","nord_amerika_oseania","41"
"befolkning_verdensregion_6","2015","0234","person","nord_amerika_oseania","10"
"befolkning_verdensregion_6","2015","0235","person","nord_amerika_oseania","50"
"befolkning_verdensregion_6","2015","0236","person","nord_amerika_oseania","24"
"befolkning_verdensregion_6","2015","0237","person","nord_amerika_oseania","40"
"befolkning_verdensregion_6","2015","0238","person","nord_amerika_oseania","15"
"befolkning_verdensregion_6","2015","0239","person","nord_amerika_oseania","3"
"befolkning_verdensregion_6","2015","0301","person","nord_amerika_oseania","2849"
"befolkning_verdensregion_6","2015","0402","person","nord_amerika_oseania","17"
"befolkning_verdensregion_6","2015","0403","person","nord_amerika_oseania","41"
"befolkning_verdensregion_6","2015","0412","person","nord_amerika_oseania","34"
"befolkning_verdensregion_6","2015","0415","person","nord_amerika_oseania","6"
"befolkning_verdensregion_6","2015","0417","person","nord_amerika_oseania","33"
"befolkning_verdensregion_6","2015","0418","person","nord_amerika_oseania","3"
"befolkning_verdensregion_6","2015","0419","person","nord_amerika_oseania","7"
"befolkning_verdensregion_6","2015","0420","person","nord_amerika_oseania","3"
"befolkning_verdensregion_6","2015","0423","person","nord_amerika_oseania","3"
"befolkning_verdensregion_6","2015","0425","person","nord_amerika_oseania","6"
"befolkning_verdensregion_6","2015","0426","person","nord_amerika_oseania","3"
"befolkning_verdensregion_6","2015","0427","person","nord_amerika_oseania","27"
"befolkning_verdensregion_6","2015","0428","person","nord_amerika_oseania","5"
"befolkning_verdensregion_6","2015","0429","person","nord_amerika_oseania","6"
"befolkning_verdensregion_6","2015","0430","person","nord_amerika_oseania","9"
"befolkning_verdensregion_6","2015","0432","person","nord_amerika_oseania","3"
"befolkning_verdensregion_6","2015","0434","person","nord_amerika_oseania","0"
"befolkning_verdensregion_6","2015","0436","person","nord_amerika_oseania","0"
"befolkning_verdensregion_6","2015","0437","person","nord_amerika_oseania","5"
"befolkning_verdensregion_6","2015","0438","person","nord_amerika_oseania","0"
"befolkning_verdensregion_6","2015","0439","person","nord_amerika_oseania","0"
"befolkning_verdensregion_6","2015","0441","person","nord_amerika_oseania","0"
"befolkning_verdensregion_6","2015","0501","person","nord_amerika_oseania","44"
"befolkning_verdensregion_6","2015","0502","person","nord_amerika_oseania","36"
"befolkning_verdensregion_6","2015","0511","person","nord_amerika_oseania","4"
"befolkning_verdensregion_6","2015","0512","person","nord_amerika_oseania","3"
"befolkning_verdensregion_6","2015","0513","person","nord_amerika_oseania","3"
"befolkning_verdensregion_6","2015","0514","person","nord_amerika_oseania","0"
"befolkning_verdensregion_6","2015","0515","person","nord_amerika_oseania","0"
"befolkning_verdensregion_6","2015","0516","person","nord_amerika_oseania","5"
"befolkning_verdensregion_6","2015","0517","person","nord_amerika_oseania","3"
"befolkning_verdensregion_6","2015","0519","person","nord_amerika_oseania","3"
