"aar","naringsregion_nr","vreg_3","botid_5","tabellvariabel","tabell_navn","enhet"
"2011","28","alle","alle","603","sysselsatte_botid_land","personer"
"2011","29","1","0_4","202","sysselsatte_botid_land","personer"
"2011","29","1","10+","146","sysselsatte_botid_land","personer"
"2011","29","1","5_9","69","sysselsatte_botid_land","personer"
"2011","29","1","alle","417","sysselsatte_botid_land","personer"
"2011","29","2","0_4","75","sysselsatte_botid_land","personer"
"2011","29","2","10+","183","sysselsatte_botid_land","personer"
"2011","29","2","5_9","97","sysselsatte_botid_land","personer"
"2011","29","2","alle","355","sysselsatte_botid_land","personer"
"2011","29","alle","0_4","277","sysselsatte_botid_land","personer"
"2011","29","alle","10+","329","sysselsatte_botid_land","personer"
"2011","29","alle","5_9","166","sysselsatte_botid_land","personer"
"2011","29","alle","alle","772","sysselsatte_botid_land","personer"
"2011","30","1","0_4","200","sysselsatte_botid_land","personer"
"2011","30","1","10+","113","sysselsatte_botid_land","personer"
"2011","30","1","5_9","74","sysselsatte_botid_land","personer"
"2011","30","1","alle","387","sysselsatte_botid_land","personer"
"2011","30","2","0_4","33","sysselsatte_botid_land","personer"
"2011","30","2","10+","73","sysselsatte_botid_land","personer"
"2011","30","2","5_9","30","sysselsatte_botid_land","personer"
"2011","30","2","alle","136","sysselsatte_botid_land","personer"
"2011","30","alle","0_4","233","sysselsatte_botid_land","personer"
"2011","30","alle","10+","186","sysselsatte_botid_land","personer"
"2011","30","alle","5_9","104","sysselsatte_botid_land","personer"
"2011","30","alle","alle","523","sysselsatte_botid_land","personer"
"2011","31","1","0_4","107","sysselsatte_botid_land","personer"
"2011","31","1","10+","75","sysselsatte_botid_land","personer"
"2011","31","1","5_9","26","sysselsatte_botid_land","personer"
"2011","31","1","alle","208","sysselsatte_botid_land","personer"
"2011","31","2","0_4","41","sysselsatte_botid_land","personer"
"2011","31","2","10+","52","sysselsatte_botid_land","personer"
"2011","31","2","5_9","30","sysselsatte_botid_land","personer"
"2011","31","2","alle","123","sysselsatte_botid_land","personer"
"2011","31","alle","0_4","148","sysselsatte_botid_land","personer"
"2011","31","alle","10+","127","sysselsatte_botid_land","personer"
"2011","31","alle","5_9","56","sysselsatte_botid_land","personer"
"2011","31","alle","alle","331","sysselsatte_botid_land","personer"
"2011","32","1","0_4","1206","sysselsatte_botid_land","personer"
"2011","32","1","10+","709","sysselsatte_botid_land","personer"
"2011","32","1","5_9","319","sysselsatte_botid_land","personer"
"2011","32","1","alle","2234","sysselsatte_botid_land","personer"
"2011","32","2","0_4","343","sysselsatte_botid_land","personer"
"2011","32","2","10+","741","sysselsatte_botid_land","personer"
"2011","32","2","5_9","461","sysselsatte_botid_land","personer"
"2011","32","2","alle","1545","sysselsatte_botid_land","personer"
"2011","32","alle","0_4","1549","sysselsatte_botid_land","personer"
"2011","32","alle","10+","1450","sysselsatte_botid_land","personer"
"2011","32","alle","5_9","780","sysselsatte_botid_land","personer"
"2011","32","alle","alle","3779","sysselsatte_botid_land","personer"
"2011","33","1","0_4","430","sysselsatte_botid_land","personer"
"2011","33","1","10+","277","sysselsatte_botid_land","personer"
"2011","33","1","5_9","143","sysselsatte_botid_land","personer"
"2011","33","1","alle","850","sysselsatte_botid_land","personer"
"2011","33","2","0_4","126","sysselsatte_botid_land","personer"
"2011","33","2","10+","292","sysselsatte_botid_land","personer"
"2011","33","2","5_9","172","sysselsatte_botid_land","personer"
"2011","33","2","alle","590","sysselsatte_botid_land","personer"
"2011","33","alle","0_4","556","sysselsatte_botid_land","personer"
"2011","33","alle","10+","569","sysselsatte_botid_land","personer"
"2011","33","alle","5_9","315","sysselsatte_botid_land","personer"
"2011","33","alle","alle","1440","sysselsatte_botid_land","personer"
"2011","34","1","0_4","365","sysselsatte_botid_land","personer"
"2011","34","1","10+","152","sysselsatte_botid_land","personer"
"2011","34","1","5_9","91","sysselsatte_botid_land","personer"
"2011","34","1","alle","608","sysselsatte_botid_land","personer"
"2011","34","2","0_4","99","sysselsatte_botid_land","personer"
"2011","34","2","10+","159","sysselsatte_botid_land","personer"
"2011","34","2","5_9","102","sysselsatte_botid_land","personer"
"2011","34","2","alle","360","sysselsatte_botid_land","personer"
"2011","34","alle","0_4","464","sysselsatte_botid_land","personer"
"2011","34","alle","10+","311","sysselsatte_botid_land","personer"
"2011","34","alle","5_9","193","sysselsatte_botid_land","personer"
"2011","34","alle","alle","968","sysselsatte_botid_land","personer"
"2011","35","1","0_4","1575","sysselsatte_botid_land","personer"
"2011","35","1","10+","1136","sysselsatte_botid_land","personer"
"2011","35","1","5_9","440","sysselsatte_botid_land","personer"
"2011","35","1","alle","3151","sysselsatte_botid_land","personer"
"2011","35","2","0_4","668","sysselsatte_botid_land","personer"
"2011","35","2","10+","2450","sysselsatte_botid_land","personer"
"2011","35","2","5_9","862","sysselsatte_botid_land","personer"
"2011","35","2","alle","3980","sysselsatte_botid_land","personer"
"2011","35","alle","0_4","2243","sysselsatte_botid_land","personer"
"2011","35","alle","10+","3586","sysselsatte_botid_land","personer"
"2011","35","alle","5_9","1302","sysselsatte_botid_land","personer"
"2011","35","alle","alle","7131","sysselsatte_botid_land","personer"
"2011","36","1","0_4","376","sysselsatte_botid_land","personer"
"2011","36","1","10+","153","sysselsatte_botid_land","personer"
"2011","36","1","5_9","117","sysselsatte_botid_land","personer"
"2011","36","1","alle","646","sysselsatte_botid_land","personer"
"2011","36","2","0_4","109","sysselsatte_botid_land","personer"
"2011","36","2","10+","148","sysselsatte_botid_land","personer"
"2011","36","2","5_9","134","sysselsatte_botid_land","personer"
"2011","36","2","alle","391","sysselsatte_botid_land","personer"
"2011","36","alle","0_4","485","sysselsatte_botid_land","personer"
"2011","36","alle","10+","301","sysselsatte_botid_land","personer"
"2011","36","alle","5_9","251","sysselsatte_botid_land","personer"
"2011","36","alle","alle","1037","sysselsatte_botid_land","personer"
"2011","37","1","0_4","2201","sysselsatte_botid_land","personer"
"2011","37","1","10+","682","sysselsatte_botid_land","personer"
"2011","37","1","5_9","529","sysselsatte_botid_land","personer"
"2011","37","1","alle","3412","sysselsatte_botid_land","personer"
"2011","37","2","0_4","407","sysselsatte_botid_land","personer"
"2011","37","2","10+","841","sysselsatte_botid_land","personer"
"2011","37","2","5_9","456","sysselsatte_botid_land","personer"
"2011","37","2","alle","1704","sysselsatte_botid_land","personer"
"2011","37","alle","0_4","2608","sysselsatte_botid_land","personer"
"2011","37","alle","10+","1523","sysselsatte_botid_land","personer"
"2011","37","alle","5_9","985","sysselsatte_botid_land","personer"
"2011","37","alle","alle","5116","sysselsatte_botid_land","personer"
"2011","38","1","0_4","510","sysselsatte_botid_land","personer"
"2011","38","1","10+","176","sysselsatte_botid_land","personer"
"2011","38","1","5_9","111","sysselsatte_botid_land","personer"
"2011","38","1","alle","797","sysselsatte_botid_land","personer"
"2011","38","2","0_4","84","sysselsatte_botid_land","personer"
"2011","38","2","10+","152","sysselsatte_botid_land","personer"
"2011","38","2","5_9","88","sysselsatte_botid_land","personer"
"2011","38","2","alle","324","sysselsatte_botid_land","personer"
"2011","38","alle","0_4","594","sysselsatte_botid_land","personer"
"2011","38","alle","10+","328","sysselsatte_botid_land","personer"
"2011","38","alle","5_9","199","sysselsatte_botid_land","personer"
"2011","38","alle","alle","1121","sysselsatte_botid_land","personer"
"2011","39","1","0_4","8902","sysselsatte_botid_land","personer"
"2011","39","1","10+","3550","sysselsatte_botid_land","personer"
"2011","39","1","5_9","2022","sysselsatte_botid_land","personer"
"2011","39","1","alle","14474","sysselsatte_botid_land","personer"
"2011","39","2","0_4","3019","sysselsatte_botid_land","personer"
"2011","39","2","10+","4879","sysselsatte_botid_land","personer"
"2011","39","2","5_9","2353","sysselsatte_botid_land","personer"
"2011","39","2","alle","10251","sysselsatte_botid_land","personer"
"2011","39","alle","0_4","11921","sysselsatte_botid_land","personer"
"2011","39","alle","10+","8429","sysselsatte_botid_land","personer"
"2011","39","alle","5_9","4375","sysselsatte_botid_land","personer"
"2011","39","alle","alle","24725","sysselsatte_botid_land","personer"
"2011","40","1","0_4","5640","sysselsatte_botid_land","personer"
"2011","40","1","10+","2227","sysselsatte_botid_land","personer"
"2011","40","1","5_9","1567","sysselsatte_botid_land","personer"
"2011","40","1","alle","9434","sysselsatte_botid_land","personer"
"2011","40","2","0_4","2037","sysselsatte_botid_land","personer"
"2011","40","2","10+","4261","sysselsatte_botid_land","personer"
"2011","40","2","5_9","1776","sysselsatte_botid_land","personer"
"2011","40","2","alle","8074","sysselsatte_botid_land","personer"
"2011","40","alle","0_4","7677","sysselsatte_botid_land","personer"
"2011","40","alle","10+","6488","sysselsatte_botid_land","personer"
"2011","40","alle","5_9","3343","sysselsatte_botid_land","personer"
"2011","40","alle","alle","17508","sysselsatte_botid_land","personer"
"2011","41","1","0_4","469","sysselsatte_botid_land","personer"
"2011","41","1","10+","146","sysselsatte_botid_land","personer"
"2011","41","1","5_9","139","sysselsatte_botid_land","personer"
"2011","41","1","alle","754","sysselsatte_botid_land","personer"
"2011","41","2","0_4","77","sysselsatte_botid_land","personer"
"2011","41","2","10+","153","sysselsatte_botid_land","personer"
"2011","41","2","5_9","83","sysselsatte_botid_land","personer"
"2011","41","2","alle","313","sysselsatte_botid_land","personer"
"2011","41","alle","0_4","546","sysselsatte_botid_land","personer"
"2011","41","alle","10+","299","sysselsatte_botid_land","personer"
"2011","41","alle","5_9","222","sysselsatte_botid_land","personer"
"2011","41","alle","alle","1067","sysselsatte_botid_land","personer"
"2011","42","1","0_4","452","sysselsatte_botid_land","personer"
"2011","42","1","10+","131","sysselsatte_botid_land","personer"
"2011","42","1","5_9","82","sysselsatte_botid_land","personer"
"2011","42","1","alle","665","sysselsatte_botid_land","personer"
"2011","42","2","0_4","140","sysselsatte_botid_land","personer"
"2011","42","2","10+","111","sysselsatte_botid_land","personer"
"2011","42","2","5_9","94","sysselsatte_botid_land","personer"
"2011","42","2","alle","345","sysselsatte_botid_land","personer"
"2011","42","alle","0_4","592","sysselsatte_botid_land","personer"
"2011","42","alle","10+","242","sysselsatte_botid_land","personer"
"2011","42","alle","5_9","176","sysselsatte_botid_land","personer"
"2011","42","alle","alle","1010","sysselsatte_botid_land","personer"
"2011","43","1","0_4","135","sysselsatte_botid_land","personer"
"2011","43","1","10+","77","sysselsatte_botid_land","personer"
"2011","43","1","5_9","22","sysselsatte_botid_land","personer"
"2011","43","1","alle","234","sysselsatte_botid_land","personer"
"2011","43","2","0_4","50","sysselsatte_botid_land","personer"
"2011","43","2","10+","67","sysselsatte_botid_land","personer"
"2011","43","2","5_9","30","sysselsatte_botid_land","personer"
"2011","43","2","alle","147","sysselsatte_botid_land","personer"
"2011","43","alle","0_4","185","sysselsatte_botid_land","personer"
"2011","43","alle","10+","144","sysselsatte_botid_land","personer"
"2011","43","alle","5_9","52","sysselsatte_botid_land","personer"
"2011","43","alle","alle","381","sysselsatte_botid_land","personer"
"2011","44","1","0_4","679","sysselsatte_botid_land","personer"
"2011","44","1","10+","126","sysselsatte_botid_land","personer"
"2011","44","1","5_9","159","sysselsatte_botid_land","personer"
"2011","44","1","alle","964","sysselsatte_botid_land","personer"
"2011","44","2","0_4","115","sysselsatte_botid_land","personer"
"2011","44","2","10+","105","sysselsatte_botid_land","personer"
"2011","44","2","5_9","102","sysselsatte_botid_land","personer"
"2011","44","2","alle","322","sysselsatte_botid_land","personer"
"2011","44","alle","0_4","794","sysselsatte_botid_land","personer"
"2011","44","alle","10+","231","sysselsatte_botid_land","personer"
"2011","44","alle","5_9","261","sysselsatte_botid_land","personer"
"2011","44","alle","alle","1286","sysselsatte_botid_land","personer"
"2011","45","1","0_4","188","sysselsatte_botid_land","personer"
"2011","45","1","10+","48","sysselsatte_botid_land","personer"
"2011","45","1","5_9","74","sysselsatte_botid_land","personer"
"2011","45","1","alle","310","sysselsatte_botid_land","personer"
"2011","45","2","0_4","21","sysselsatte_botid_land","personer"
"2011","45","2","10+","40","sysselsatte_botid_land","personer"
"2011","45","2","5_9","26","sysselsatte_botid_land","personer"
"2011","45","2","alle","87","sysselsatte_botid_land","personer"
"2011","45","alle","0_4","209","sysselsatte_botid_land","personer"
"2011","45","alle","10+","88","sysselsatte_botid_land","personer"
"2011","45","alle","5_9","100","sysselsatte_botid_land","personer"
"2011","45","alle","alle","397","sysselsatte_botid_land","personer"
"2011","46","1","0_4","1111","sysselsatte_botid_land","personer"
"2011","46","1","10+","364","sysselsatte_botid_land","personer"
"2011","46","1","5_9","209","sysselsatte_botid_land","personer"
"2011","46","1","alle","1684","sysselsatte_botid_land","personer"
"2011","46","2","0_4","278","sysselsatte_botid_land","personer"
"2011","46","2","10+","296","sysselsatte_botid_land","personer"
"2011","46","2","5_9","226","sysselsatte_botid_land","personer"
"2011","46","2","alle","800","sysselsatte_botid_land","personer"
"2011","46","alle","0_4","1389","sysselsatte_botid_land","personer"
"2011","46","alle","10+","660","sysselsatte_botid_land","personer"
"2011","46","alle","5_9","435","sysselsatte_botid_land","personer"
"2011","46","alle","alle","2484","sysselsatte_botid_land","personer"
"2011","47","1","0_4","900","sysselsatte_botid_land","personer"
"2011","47","1","10+","340","sysselsatte_botid_land","personer"
"2011","47","1","5_9","284","sysselsatte_botid_land","personer"
"2011","47","1","alle","1524","sysselsatte_botid_land","personer"
"2011","47","2","0_4","181","sysselsatte_botid_land","personer"
"2011","47","2","10+","395","sysselsatte_botid_land","personer"
"2011","47","2","5_9","237","sysselsatte_botid_land","personer"
"2011","47","2","alle","813","sysselsatte_botid_land","personer"
