"aar","bydel_nr","avslutning_arsak_8","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
2014,"NULL","kvalifisering","alle","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","gr_skole","0","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","gr_skole","0","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","gr_skole","1","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","gr_skole","1","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","gr_skole","alle","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","gr_skole","alle","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","utdanning","0","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","utdanning","0","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","utdanning","1","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","utdanning","1","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","utdanning","alle","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","utdanning","alle","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","arbeid","0","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","arbeid","0","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","arbeid","1","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","arbeid","1","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","arbeid","alle","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","arbeid","alle","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","sos_stnd","0","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","sos_stnd","0","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","sos_stnd","1","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","sos_stnd","1","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","sos_stnd","alle","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","sos_stnd","alle","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","trygd_annen","0","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","trygd_annen","0","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","trygd_annen","1","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","trygd_annen","1","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","trygd_annen","alle","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","trygd_annen","alle","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","annet","0","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","annet","0","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","annet","1","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","annet","1","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","annet","alle","personer",":","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","annet","alle","prosent",".","intro_avslutning_direkte_8","NULL","57","NULL"
2014,"NULL","alle","0","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","alle","1","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","alle","alle","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","kvalifisering","0","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","kvalifisering","0","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","kvalifisering","1","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","kvalifisering","1","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","kvalifisering","alle","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","kvalifisering","alle","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","gr_skole","0","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","gr_skole","0","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","gr_skole","1","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","gr_skole","1","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","gr_skole","alle","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","gr_skole","alle","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","utdanning","0","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","utdanning","0","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","utdanning","1","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","utdanning","1","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","utdanning","alle","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","utdanning","alle","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","arbeid","0","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","arbeid","0","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","arbeid","1","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","arbeid","1","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","arbeid","alle","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","arbeid","alle","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","sos_stnd","0","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","sos_stnd","0","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","sos_stnd","1","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","sos_stnd","1","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","sos_stnd","alle","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","sos_stnd","alle","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","trygd_annen","0","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","trygd_annen","0","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","trygd_annen","1","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","trygd_annen","1","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","trygd_annen","alle","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","trygd_annen","alle","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","annet","0","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","annet","0","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","annet","1","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","annet","1","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","annet","alle","personer",":","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","annet","alle","prosent",".","intro_avslutning_direkte_8","NULL","58","NULL"
2014,"NULL","alle","0","personer","7","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","alle","1","personer","5","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","alle","alle","personer","12","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","kvalifisering","0","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","kvalifisering","0","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","kvalifisering","1","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","kvalifisering","1","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","kvalifisering","alle","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","kvalifisering","alle","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","gr_skole","0","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","gr_skole","0","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","gr_skole","1","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","gr_skole","1","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","gr_skole","alle","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","gr_skole","alle","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","utdanning","0","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","utdanning","0","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","utdanning","1","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","utdanning","1","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","utdanning","alle","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","utdanning","alle","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","arbeid","0","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","arbeid","0","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","arbeid","1","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","arbeid","1","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","arbeid","alle","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","arbeid","alle","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","sos_stnd","0","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","sos_stnd","0","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","sos_stnd","1","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","sos_stnd","1","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","sos_stnd","alle","personer","8","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","sos_stnd","alle","prosent","66.6666667","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","trygd_annen","0","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","trygd_annen","0","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","trygd_annen","1","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","trygd_annen","1","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","trygd_annen","alle","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","trygd_annen","alle","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","annet","0","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","annet","0","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","annet","1","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","annet","1","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","annet","alle","personer",":","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","annet","alle","prosent",".","intro_avslutning_direkte_8","NULL","59","NULL"
2014,"NULL","alle","0","personer","6","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","alle","1","personer","8","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","alle","alle","personer","14","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","kvalifisering","0","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","kvalifisering","0","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","kvalifisering","1","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","kvalifisering","1","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","kvalifisering","alle","personer","5","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","kvalifisering","alle","prosent","35.7142857","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","gr_skole","0","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","gr_skole","0","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","gr_skole","1","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","gr_skole","1","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","gr_skole","alle","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","gr_skole","alle","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","utdanning","0","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","utdanning","0","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","utdanning","1","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","utdanning","1","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","utdanning","alle","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","utdanning","alle","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","arbeid","0","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","arbeid","0","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","arbeid","1","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","arbeid","1","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","arbeid","alle","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","arbeid","alle","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","sos_stnd","0","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","sos_stnd","0","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","sos_stnd","1","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","sos_stnd","1","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","sos_stnd","alle","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","sos_stnd","alle","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","trygd_annen","0","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","trygd_annen","0","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","trygd_annen","1","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","trygd_annen","1","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","trygd_annen","alle","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","trygd_annen","alle","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","annet","0","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","annet","0","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","annet","1","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","annet","1","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","annet","alle","personer",":","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","annet","alle","prosent",".","intro_avslutning_direkte_8","NULL","60","NULL"
2014,"NULL","alle","0","personer","92","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","alle","1","personer","97","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","alle","alle","personer","189","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","kvalifisering","0","personer","27","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","kvalifisering","0","prosent","29.34782609","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","kvalifisering","1","personer","19","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","kvalifisering","1","prosent","19.58762887","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","kvalifisering","alle","personer","46","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","kvalifisering","alle","prosent","24.3386243","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","gr_skole","0","personer","7","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","gr_skole","0","prosent","7.608695652","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","gr_skole","1","personer","6","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","gr_skole","1","prosent","6.18556701","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","gr_skole","alle","personer","13","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","gr_skole","alle","prosent","6.8783069","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","utdanning","0","personer","17","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","utdanning","0","prosent","18.47826087","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","utdanning","1","personer","16","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","utdanning","1","prosent","16.49484536","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","utdanning","alle","personer","33","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","utdanning","alle","prosent","17.4603175","intro_avslutning_direkte_8","NULL","61","NULL"
2014,"NULL","arbeid","0","personer","20","intro_avslutning_direkte_8","NULL","61","NULL"
