"kommune_nr","provetype","enhet","aar","tabell_navn","spraaknivaa","tabellvariabel"
"1822","muntlig","prosent","2015","norsk_prover","a2",":"
"1822","skriftlig","personer","2015","norsk_prover","a2",":"
"1822","skriftlig","prosent","2015","norsk_prover","a2",":"
"1824","lese","personer","2015","norsk_prover","a2","0"
"1824","lese","prosent","2015","norsk_prover","a2","0"
"1824","lytting","personer","2015","norsk_prover","a2","6"
"1824","lytting","prosent","2015","norsk_prover","a2","33"
"1824","muntlig","personer","2015","norsk_prover","a2","10"
"1824","muntlig","prosent","2015","norsk_prover","a2","53"
"1824","skriftlig","personer","2015","norsk_prover","a2","10"
"1824","skriftlig","prosent","2015","norsk_prover","a2","48"
"1826","lese","personer","2015","norsk_prover","a2",":"
"1826","lese","prosent","2015","norsk_prover","a2",":"
"1826","lytting","personer","2015","norsk_prover","a2",":"
"1826","lytting","prosent","2015","norsk_prover","a2",":"
"1826","muntlig","personer","2015","norsk_prover","a2",":"
"1826","muntlig","prosent","2015","norsk_prover","a2",":"
"1826","skriftlig","personer","2015","norsk_prover","a2",":"
"1826","skriftlig","prosent","2015","norsk_prover","a2",":"
"1827","lese","personer","2015","norsk_prover","a2",":"
"1827","lese","prosent","2015","norsk_prover","a2",":"
"1827","lytting","personer","2015","norsk_prover","a2",":"
"1827","lytting","prosent","2015","norsk_prover","a2",":"
"1827","muntlig","personer","2015","norsk_prover","a2",":"
"1827","muntlig","prosent","2015","norsk_prover","a2",":"
"1827","skriftlig","personer","2015","norsk_prover","a2",":"
"1827","skriftlig","prosent","2015","norsk_prover","a2",":"
"1828","lese","personer","2015","norsk_prover","a2",":"
"1828","lese","prosent","2015","norsk_prover","a2",":"
"1828","lytting","personer","2015","norsk_prover","a2",":"
"1828","lytting","prosent","2015","norsk_prover","a2",":"
"1828","muntlig","personer","2015","norsk_prover","a2",":"
"1828","muntlig","prosent","2015","norsk_prover","a2",":"
"1828","skriftlig","personer","2015","norsk_prover","a2",":"
"1828","skriftlig","prosent","2015","norsk_prover","a2",":"
"1832","lese","personer","2015","norsk_prover","a2",":"
"1832","lese","prosent","2015","norsk_prover","a2",":"
"1832","lytting","personer","2015","norsk_prover","a2",":"
"1832","lytting","prosent","2015","norsk_prover","a2",":"
"1832","muntlig","personer","2015","norsk_prover","a2",":"
"1832","muntlig","prosent","2015","norsk_prover","a2",":"
"1832","skriftlig","personer","2015","norsk_prover","a2",":"
"1832","skriftlig","prosent","2015","norsk_prover","a2",":"
"1833","lese","personer","2015","norsk_prover","a2","10"
"1833","lese","prosent","2015","norsk_prover","a2","19"
"1833","lytting","personer","2015","norsk_prover","a2","18"
"1833","lytting","prosent","2015","norsk_prover","a2","34"
"1833","muntlig","personer","2015","norsk_prover","a2","19"
"1833","muntlig","prosent","2015","norsk_prover","a2","40"
"1833","skriftlig","personer","2015","norsk_prover","a2","22"
"1833","skriftlig","prosent","2015","norsk_prover","a2","41"
"1834","lese","personer","2015","norsk_prover","a2",":"
"1834","lese","prosent","2015","norsk_prover","a2",":"
"1834","lytting","personer","2015","norsk_prover","a2",":"
"1834","lytting","prosent","2015","norsk_prover","a2",":"
"1834","muntlig","personer","2015","norsk_prover","a2",":"
"1834","muntlig","prosent","2015","norsk_prover","a2",":"
"1834","skriftlig","personer","2015","norsk_prover","a2",":"
"1834","skriftlig","prosent","2015","norsk_prover","a2",":"
"1838","lese","personer","2015","norsk_prover","a2","4"
"1838","lese","prosent","2015","norsk_prover","a2","27"
"1838","lytting","personer","2015","norsk_prover","a2","4"
"1838","lytting","prosent","2015","norsk_prover","a2","29"
"1838","muntlig","personer","2015","norsk_prover","a2",":"
"1838","muntlig","prosent","2015","norsk_prover","a2",":"
"1838","skriftlig","personer","2015","norsk_prover","a2","8"
"1838","skriftlig","prosent","2015","norsk_prover","a2","57"
"1840","lese","personer","2015","norsk_prover","a2",":"
"1840","lese","prosent","2015","norsk_prover","a2",":"
"1840","lytting","personer","2015","norsk_prover","a2",":"
"1840","lytting","prosent","2015","norsk_prover","a2",":"
"1840","muntlig","personer","2015","norsk_prover","a2",":"
"1840","muntlig","prosent","2015","norsk_prover","a2",":"
"1840","skriftlig","personer","2015","norsk_prover","a2",":"
"1840","skriftlig","prosent","2015","norsk_prover","a2",":"
"1841","lese","personer","2015","norsk_prover","a2","5"
"1841","lese","prosent","2015","norsk_prover","a2","42"
"1841","lytting","personer","2015","norsk_prover","a2","5"
"1841","lytting","prosent","2015","norsk_prover","a2","42"
"1841","muntlig","personer","2015","norsk_prover","a2","5"
"1841","muntlig","prosent","2015","norsk_prover","a2","33"
"1841","skriftlig","personer","2015","norsk_prover","a2","6"
"1841","skriftlig","prosent","2015","norsk_prover","a2","50"
"1848","lese","personer","2015","norsk_prover","a2",":"
"1848","lese","prosent","2015","norsk_prover","a2",":"
"1848","lytting","personer","2015","norsk_prover","a2",":"
"1848","lytting","prosent","2015","norsk_prover","a2",":"
"1848","muntlig","personer","2015","norsk_prover","a2",":"
"1848","muntlig","prosent","2015","norsk_prover","a2",":"
"1848","skriftlig","personer","2015","norsk_prover","a2",":"
"1848","skriftlig","prosent","2015","norsk_prover","a2",":"
"1849","lese","personer","2015","norsk_prover","a2","5"
"1849","lese","prosent","2015","norsk_prover","a2","19"
"1849","lytting","personer","2015","norsk_prover","a2","6"
"1849","lytting","prosent","2015","norsk_prover","a2","22"
"1849","muntlig","personer","2015","norsk_prover","a2",":"
"1849","muntlig","prosent","2015","norsk_prover","a2",":"
"1849","skriftlig","personer","2015","norsk_prover","a2","8"
"1849","skriftlig","prosent","2015","norsk_prover","a2","31"
"1850","lese","personer","2015","norsk_prover","a2",":"
"1850","lese","prosent","2015","norsk_prover","a2",":"
"1850","lytting","personer","2015","norsk_prover","a2",":"
"1850","lytting","prosent","2015","norsk_prover","a2",":"
"1850","muntlig","personer","2015","norsk_prover","a2",":"
"1850","muntlig","prosent","2015","norsk_prover","a2",":"
"1850","skriftlig","personer","2015","norsk_prover","a2",":"
"1850","skriftlig","prosent","2015","norsk_prover","a2",":"
"1851","lese","personer","2015","norsk_prover","a2","3"
"1851","lese","prosent","2015","norsk_prover","a2","23"
"1851","lytting","personer","2015","norsk_prover","a2","6"
"1851","lytting","prosent","2015","norsk_prover","a2","46"
"1851","muntlig","personer","2015","norsk_prover","a2","2"
"1851","muntlig","prosent","2015","norsk_prover","a2","20"
"1851","skriftlig","personer","2015","norsk_prover","a2","4"
"1851","skriftlig","prosent","2015","norsk_prover","a2","31"
"1854","lese","personer","2015","norsk_prover","a2",":"
"1854","lese","prosent","2015","norsk_prover","a2",":"
"1854","lytting","personer","2015","norsk_prover","a2",":"
"1854","lytting","prosent","2015","norsk_prover","a2",":"
"1854","muntlig","personer","2015","norsk_prover","a2",":"
"1854","muntlig","prosent","2015","norsk_prover","a2",":"
"1854","skriftlig","personer","2015","norsk_prover","a2",":"
"1854","skriftlig","prosent","2015","norsk_prover","a2",":"
"1860","lese","personer","2015","norsk_prover","a2","0"
"1860","lese","prosent","2015","norsk_prover","a2","0"
"1860","lytting","personer","2015","norsk_prover","a2","3"
"1860","lytting","prosent","2015","norsk_prover","a2","25"
"1860","muntlig","personer","2015","norsk_prover","a2","4"
"1860","muntlig","prosent","2015","norsk_prover","a2","31"
"1860","skriftlig","personer","2015","norsk_prover","a2","2"
"1860","skriftlig","prosent","2015","norsk_prover","a2","15"
"1865","lese","personer","2015","norsk_prover","a2","2"
"1865","lese","prosent","2015","norsk_prover","a2","17"
"1865","lytting","personer","2015","norsk_prover","a2","3"
"1865","lytting","prosent","2015","norsk_prover","a2","25"
"1865","muntlig","personer","2015","norsk_prover","a2","6"
"1865","muntlig","prosent","2015","norsk_prover","a2","60"
"1865","skriftlig","personer","2015","norsk_prover","a2","7"
"1865","skriftlig","prosent","2015","norsk_prover","a2","58"
"1866","lese","personer","2015","norsk_prover","a2","5"
"1866","lese","prosent","2015","norsk_prover","a2","28"
"1866","lytting","personer","2015","norsk_prover","a2","11"
"1866","lytting","prosent","2015","norsk_prover","a2","61"
"1866","muntlig","personer","2015","norsk_prover","a2","8"
"1866","muntlig","prosent","2015","norsk_prover","a2","57"
"1866","skriftlig","personer","2015","norsk_prover","a2","9"
"1866","skriftlig","prosent","2015","norsk_prover","a2","45"
"1867","lese","personer","2015","norsk_prover","a2",":"
"1867","lese","prosent","2015","norsk_prover","a2",":"
"1867","lytting","personer","2015","norsk_prover","a2",":"
"1867","lytting","prosent","2015","norsk_prover","a2",":"
"1867","muntlig","personer","2015","norsk_prover","a2",":"
"1867","muntlig","prosent","2015","norsk_prover","a2",":"
"1867","skriftlig","personer","2015","norsk_prover","a2",":"
"1867","skriftlig","prosent","2015","norsk_prover","a2",":"
"1868","lese","personer","2015","norsk_prover","a2","2"
"1868","lese","prosent","2015","norsk_prover","a2","20"
"1868","lytting","personer","2015","norsk_prover","a2","4"
"1868","lytting","prosent","2015","norsk_prover","a2","40"
"1868","muntlig","personer","2015","norsk_prover","a2","0"
"1868","muntlig","prosent","2015","norsk_prover","a2","0"
"1868","skriftlig","personer","2015","norsk_prover","a2","7"
"1868","skriftlig","prosent","2015","norsk_prover","a2","70"
"1870","lese","personer","2015","norsk_prover","a2","4"
"1870","lese","prosent","2015","norsk_prover","a2","27"
"1870","lytting","personer","2015","norsk_prover","a2","5"
"1870","lytting","prosent","2015","norsk_prover","a2","33"
"1870","muntlig","personer","2015","norsk_prover","a2","10"
"1870","muntlig","prosent","2015","norsk_prover","a2","59"
"1870","skriftlig","personer","2015","norsk_prover","a2","8"
"1870","skriftlig","prosent","2015","norsk_prover","a2","53"
"1871","lese","personer","2015","norsk_prover","a2",":"
"1871","lese","prosent","2015","norsk_prover","a2",":"
"1871","lytting","personer","2015","norsk_prover","a2",":"
"1871","lytting","prosent","2015","norsk_prover","a2",":"
"1871","muntlig","personer","2015","norsk_prover","a2",":"
"1871","muntlig","prosent","2015","norsk_prover","a2",":"
"1871","skriftlig","personer","2015","norsk_prover","a2",":"
"1871","skriftlig","prosent","2015","norsk_prover","a2",":"
"1902","lese","personer","2015","norsk_prover","a2","35"
"1902","lese","prosent","2015","norsk_prover","a2","31"
"1902","lytting","personer","2015","norsk_prover","a2","44"
"1902","lytting","prosent","2015","norsk_prover","a2","39"
"1902","muntlig","personer","2015","norsk_prover","a2","81"
"1902","muntlig","prosent","2015","norsk_prover","a2","61"
"1902","skriftlig","personer","2015","norsk_prover","a2","58"
"1902","skriftlig","prosent","2015","norsk_prover","a2","47"
"1903","lese","personer","2015","norsk_prover","a2","19"
"1903","lese","prosent","2015","norsk_prover","a2","22"
"1903","lytting","personer","2015","norsk_prover","a2","28"
"1903","lytting","prosent","2015","norsk_prover","a2","33"
"1903","muntlig","personer","2015","norsk_prover","a2","29"
"1903","muntlig","prosent","2015","norsk_prover","a2","47"
"1903","skriftlig","personer","2015","norsk_prover","a2","49"
"1903","skriftlig","prosent","2015","norsk_prover","a2","54"
"1919","lese","personer","2015","norsk_prover","a2",":"
"1919","lese","prosent","2015","norsk_prover","a2",":"
"1919","lytting","personer","2015","norsk_prover","a2",":"
"1919","lytting","prosent","2015","norsk_prover","a2",":"
"1919","muntlig","personer","2015","norsk_prover","a2",":"
"1919","muntlig","prosent","2015","norsk_prover","a2",":"
"1919","skriftlig","personer","2015","norsk_prover","a2",":"
"1919","skriftlig","prosent","2015","norsk_prover","a2",":"
"1922","lese","personer","2015","norsk_prover","a2",":"
"1922","lese","prosent","2015","norsk_prover","a2",":"
"1922","lytting","personer","2015","norsk_prover","a2",":"
"1922","lytting","prosent","2015","norsk_prover","a2",":"
"1922","muntlig","personer","2015","norsk_prover","a2",":"
"1922","muntlig","prosent","2015","norsk_prover","a2",":"
"1922","skriftlig","personer","2015","norsk_prover","a2",":"
"1922","skriftlig","prosent","2015","norsk_prover","a2",":"
"1923","lese","personer","2015","norsk_prover","a2","9"
"1923","lese","prosent","2015","norsk_prover","a2","56"
"1923","lytting","personer","2015","norsk_prover","a2","4"
"1923","lytting","prosent","2015","norsk_prover","a2","25"
"1923","muntlig","personer","2015","norsk_prover","a2","12"
"1923","muntlig","prosent","2015","norsk_prover","a2","75"
"1923","skriftlig","personer","2015","norsk_prover","a2","9"
"1923","skriftlig","prosent","2015","norsk_prover","a2","56"
"1924","lese","personer","2015","norsk_prover","a2","4"
"1924","lese","prosent","2015","norsk_prover","a2","31"
"1924","lytting","personer","2015","norsk_prover","a2","4"
"1924","lytting","prosent","2015","norsk_prover","a2","31"
"1924","muntlig","personer","2015","norsk_prover","a2","7"
"1924","muntlig","prosent","2015","norsk_prover","a2","54"
"1924","skriftlig","personer","2015","norsk_prover","a2","6"
"1924","skriftlig","prosent","2015","norsk_prover","a2","46"
"1927","lese","personer","2015","norsk_prover","a2","4"
"1927","lese","prosent","2015","norsk_prover","a2","33"
"1927","lytting","personer","2015","norsk_prover","a2","7"
"1927","lytting","prosent","2015","norsk_prover","a2","58"
"1927","muntlig","personer","2015","norsk_prover","a2","13"
"1927","muntlig","prosent","2015","norsk_prover","a2","87"
"1927","skriftlig","personer","2015","norsk_prover","a2","6"
"1927","skriftlig","prosent","2015","norsk_prover","a2","40"
"1929","lese","personer","2015","norsk_prover","a2",":"
"1929","lese","prosent","2015","norsk_prover","a2",":"
"1929","lytting","personer","2015","norsk_prover","a2",":"
"1929","lytting","prosent","2015","norsk_prover","a2",":"
"1929","muntlig","personer","2015","norsk_prover","a2",":"
"1929","muntlig","prosent","2015","norsk_prover","a2",":"
"1929","skriftlig","personer","2015","norsk_prover","a2",":"
"1929","skriftlig","prosent","2015","norsk_prover","a2",":"
"1931","lese","personer","2015","norsk_prover","a2","7"
"1931","lese","prosent","2015","norsk_prover","a2","19"
"1931","lytting","personer","2015","norsk_prover","a2","14"
"1931","lytting","prosent","2015","norsk_prover","a2","38"
"1931","muntlig","personer","2015","norsk_prover","a2","21"
"1931","muntlig","prosent","2015","norsk_prover","a2","49"
"1931","skriftlig","personer","2015","norsk_prover","a2","15"
"1931","skriftlig","prosent","2015","norsk_prover","a2","41"
"1933","lese","personer","2015","norsk_prover","a2",":"
"1933","lese","prosent","2015","norsk_prover","a2",":"
"1933","lytting","personer","2015","norsk_prover","a2",":"
"1933","lytting","prosent","2015","norsk_prover","a2",":"
"1933","muntlig","personer","2015","norsk_prover","a2",":"
"1933","muntlig","prosent","2015","norsk_prover","a2",":"
"1933","skriftlig","personer","2015","norsk_prover","a2",":"
"1933","skriftlig","prosent","2015","norsk_prover","a2",":"
"1939","lese","personer","2015","norsk_prover","a2",":"
"1939","lese","prosent","2015","norsk_prover","a2",":"
"1939","lytting","personer","2015","norsk_prover","a2",":"
"1939","lytting","prosent","2015","norsk_prover","a2",":"
"1939","muntlig","personer","2015","norsk_prover","a2",":"
"1939","muntlig","prosent","2015","norsk_prover","a2",":"
"1939","skriftlig","personer","2015","norsk_prover","a2",":"
"1939","skriftlig","prosent","2015","norsk_prover","a2",":"
"1940","lese","personer","2015","norsk_prover","a2",":"
"1940","lese","prosent","2015","norsk_prover","a2",":"
"1940","lytting","personer","2015","norsk_prover","a2",":"
