"kommune_nr","bosetting","enhet","maaned","tabellvariabel","tabell_navn","aar"
"1420","bosatt","personer","mars","15","bosetting_maaned",2012
"1421","bosatt","personer","mars","0","bosetting_maaned",2012
"1422","bosatt","personer","mars","0","bosetting_maaned",2012
"1424","bosatt","personer","mars","0","bosetting_maaned",2012
"1426","bosatt","personer","mars","1","bosetting_maaned",2012
"1428","bosatt","personer","mars","0","bosetting_maaned",2012
"1429","bosatt","personer","mars","0","bosetting_maaned",2012
"1430","bosatt","personer","mars","0","bosetting_maaned",2012
"1431","bosatt","personer","mars","6","bosetting_maaned",2012
"1432","bosatt","personer","mars","14","bosetting_maaned",2012
"1433","bosatt","personer","mars","0","bosetting_maaned",2012
"1438","bosatt","personer","mars","0","bosetting_maaned",2012
"1439","bosatt","personer","mars","0","bosetting_maaned",2012
"1441","bosatt","personer","mars","0","bosetting_maaned",2012
"1443","bosatt","personer","mars","3","bosetting_maaned",2012
"1444","bosatt","personer","mars","0","bosetting_maaned",2012
"1445","bosatt","personer","mars","8","bosetting_maaned",2012
"1449","bosatt","personer","mars","4","bosetting_maaned",2012
"1502","bosatt","personer","mars","6","bosetting_maaned",2012
"1504","bosatt","personer","mars","21","bosetting_maaned",2012
"1505","bosatt","personer","mars","2","bosetting_maaned",2012
"1511","bosatt","personer","mars","0","bosetting_maaned",2012
"1514","bosatt","personer","mars","0","bosetting_maaned",2012
"1515","bosatt","personer","mars","6","bosetting_maaned",2012
"1516","bosatt","personer","mars","16","bosetting_maaned",2012
"1517","bosatt","personer","mars","10","bosetting_maaned",2012
"1519","bosatt","personer","mars","17","bosetting_maaned",2012
"1520","bosatt","personer","mars","7","bosetting_maaned",2012
"1523","bosatt","personer","mars","1","bosetting_maaned",2012
"1524","bosatt","personer","mars","0","bosetting_maaned",2012
"1525","bosatt","personer","mars","0","bosetting_maaned",2012
"1526","bosatt","personer","mars","0","bosetting_maaned",2012
"1528","bosatt","personer","mars","8","bosetting_maaned",2012
"1529","bosatt","personer","mars","0","bosetting_maaned",2012
"1531","bosatt","personer","mars","0","bosetting_maaned",2012
"1532","bosatt","personer","mars","4","bosetting_maaned",2012
"1534","bosatt","personer","mars","0","bosetting_maaned",2012
"1535","bosatt","personer","mars","1","bosetting_maaned",2012
"1539","bosatt","personer","mars","0","bosetting_maaned",2012
"1543","bosatt","personer","mars","0","bosetting_maaned",2012
"1545","bosatt","personer","mars","0","bosetting_maaned",2012
"1546","bosatt","personer","mars","0","bosetting_maaned",2012
"1547","bosatt","personer","mars","4","bosetting_maaned",2012
"1548","bosatt","personer","mars","0","bosetting_maaned",2012
"1551","bosatt","personer","mars","0","bosetting_maaned",2012
"1554","bosatt","personer","mars","0","bosetting_maaned",2012
"1557","bosatt","personer","mars","0","bosetting_maaned",2012
"1560","bosatt","personer","mars","1","bosetting_maaned",2012
"1563","bosatt","personer","mars","0","bosetting_maaned",2012
"1566","bosatt","personer","mars","0","bosetting_maaned",2012
"1567","bosatt","personer","mars","0","bosetting_maaned",2012
"1571","bosatt","personer","mars","0","bosetting_maaned",2012
"1573","bosatt","personer","mars","0","bosetting_maaned",2012
"1576","bosatt","personer","mars","7","bosetting_maaned",2012
"1601","bosatt","personer","mars","61","bosetting_maaned",2012
"1612","bosatt","personer","mars","3","bosetting_maaned",2012
"1613","bosatt","personer","mars","0","bosetting_maaned",2012
"1617","bosatt","personer","mars","0","bosetting_maaned",2012
"1620","bosatt","personer","mars","0","bosetting_maaned",2012
"1621","bosatt","personer","mars","0","bosetting_maaned",2012
"1622","bosatt","personer","mars","0","bosetting_maaned",2012
"1624","bosatt","personer","mars","1","bosetting_maaned",2012
"1627","bosatt","personer","mars","0","bosetting_maaned",2012
"1630","bosatt","personer","mars","0","bosetting_maaned",2012
"1632","bosatt","personer","mars","0","bosetting_maaned",2012
"1633","bosatt","personer","mars","0","bosetting_maaned",2012
"1634","bosatt","personer","mars","11","bosetting_maaned",2012
"1635","bosatt","personer","mars","0","bosetting_maaned",2012
"1636","bosatt","personer","mars","0","bosetting_maaned",2012
"1638","bosatt","personer","mars","13","bosetting_maaned",2012
"1640","bosatt","personer","mars","6","bosetting_maaned",2012
"1644","bosatt","personer","mars","0","bosetting_maaned",2012
"1648","bosatt","personer","mars","1","bosetting_maaned",2012
"1653","bosatt","personer","mars","6","bosetting_maaned",2012
"1657","bosatt","personer","mars","0","bosetting_maaned",2012
"1662","bosatt","personer","mars","0","bosetting_maaned",2012
"1663","bosatt","personer","mars","1","bosetting_maaned",2012
"1664","bosatt","personer","mars","0","bosetting_maaned",2012
"1665","bosatt","personer","mars","0","bosetting_maaned",2012
"1702","bosatt","personer","mars","13","bosetting_maaned",2012
"1703","bosatt","personer","mars","2","bosetting_maaned",2012
"1711","bosatt","personer","mars","1","bosetting_maaned",2012
"1714","bosatt","personer","mars","26","bosetting_maaned",2012
"1717","bosatt","personer","mars","0","bosetting_maaned",2012
"1718","bosatt","personer","mars","1","bosetting_maaned",2012
"1719","bosatt","personer","mars","14","bosetting_maaned",2012
"1721","bosatt","personer","mars","9","bosetting_maaned",2012
"1724","bosatt","personer","mars","3","bosetting_maaned",2012
"1725","bosatt","personer","mars","0","bosetting_maaned",2012
"1736","bosatt","personer","mars","0","bosetting_maaned",2012
"1738","bosatt","personer","mars","0","bosetting_maaned",2012
"1739","bosatt","personer","mars","0","bosetting_maaned",2012
"1740","bosatt","personer","mars","0","bosetting_maaned",2012
"1742","bosatt","personer","mars","14","bosetting_maaned",2012
"1743","bosatt","personer","mars","0","bosetting_maaned",2012
"1744","bosatt","personer","mars","1","bosetting_maaned",2012
"1748","bosatt","personer","mars","0","bosetting_maaned",2012
"1749","bosatt","personer","mars","0","bosetting_maaned",2012
"1750","bosatt","personer","mars","3","bosetting_maaned",2012
"1751","bosatt","personer","mars","0","bosetting_maaned",2012
"1755","bosatt","personer","mars","0","bosetting_maaned",2012
"1756","bosatt","personer","mars","1","bosetting_maaned",2012
"1804","bosatt","personer","mars","7","bosetting_maaned",2012
"1805","bosatt","personer","mars","12","bosetting_maaned",2012
"1811","bosatt","personer","mars","0","bosetting_maaned",2012
"1812","bosatt","personer","mars","8","bosetting_maaned",2012
"1813","bosatt","personer","mars","7","bosetting_maaned",2012
"1815","bosatt","personer","mars","0","bosetting_maaned",2012
"1816","bosatt","personer","mars","0","bosetting_maaned",2012
"1818","bosatt","personer","mars","0","bosetting_maaned",2012
"1820","bosatt","personer","mars","28","bosetting_maaned",2012
"1822","bosatt","personer","mars","2","bosetting_maaned",2012
"1824","bosatt","personer","mars","8","bosetting_maaned",2012
"1825","bosatt","personer","mars","0","bosetting_maaned",2012
"1826","bosatt","personer","mars","0","bosetting_maaned",2012
"1827","bosatt","personer","mars","0","bosetting_maaned",2012
"1828","bosatt","personer","mars","10","bosetting_maaned",2012
"1832","bosatt","personer","mars","1","bosetting_maaned",2012
"1833","bosatt","personer","mars","39","bosetting_maaned",2012
"1834","bosatt","personer","mars","0","bosetting_maaned",2012
"1835","bosatt","personer","mars","0","bosetting_maaned",2012
"1836","bosatt","personer","mars","0","bosetting_maaned",2012
"1837","bosatt","personer","mars","6","bosetting_maaned",2012
"1838","bosatt","personer","mars","1","bosetting_maaned",2012
"1839","bosatt","personer","mars","0","bosetting_maaned",2012
"1840","bosatt","personer","mars","1","bosetting_maaned",2012
"1841","bosatt","personer","mars","6","bosetting_maaned",2012
"1845","bosatt","personer","mars","0","bosetting_maaned",2012
"1848","bosatt","personer","mars","0","bosetting_maaned",2012
"1849","bosatt","personer","mars","8","bosetting_maaned",2012
"1850","bosatt","personer","mars","0","bosetting_maaned",2012
"1851","bosatt","personer","mars","2","bosetting_maaned",2012
"1852","bosatt","personer","mars","0","bosetting_maaned",2012
"1853","bosatt","personer","mars","10","bosetting_maaned",2012
"1854","bosatt","personer","mars","4","bosetting_maaned",2012
"1856","bosatt","personer","mars","0","bosetting_maaned",2012
"1857","bosatt","personer","mars","0","bosetting_maaned",2012
"1859","bosatt","personer","mars","0","bosetting_maaned",2012
"1860","bosatt","personer","mars","8","bosetting_maaned",2012
"1865","bosatt","personer","mars","26","bosetting_maaned",2012
"1866","bosatt","personer","mars","11","bosetting_maaned",2012
"1867","bosatt","personer","mars","0","bosetting_maaned",2012
"1868","bosatt","personer","mars","2","bosetting_maaned",2012
"1870","bosatt","personer","mars","9","bosetting_maaned",2012
"1871","bosatt","personer","mars","19","bosetting_maaned",2012
"1874","bosatt","personer","mars","0","bosetting_maaned",2012
"1902","bosatt","personer","mars","110","bosetting_maaned",2012
"1903","bosatt","personer","mars","33","bosetting_maaned",2012
"1911","bosatt","personer","mars","5","bosetting_maaned",2012
"1913","bosatt","personer","mars","6","bosetting_maaned",2012
"1917","bosatt","personer","mars","1","bosetting_maaned",2012
"1919","bosatt","personer","mars","4","bosetting_maaned",2012
"1920","bosatt","personer","mars","0","bosetting_maaned",2012
"1922","bosatt","personer","mars","3","bosetting_maaned",2012
"1923","bosatt","personer","mars","13","bosetting_maaned",2012
"1924","bosatt","personer","mars","10","bosetting_maaned",2012
"1925","bosatt","personer","mars","0","bosetting_maaned",2012
"1926","bosatt","personer","mars","0","bosetting_maaned",2012
"1927","bosatt","personer","mars","4","bosetting_maaned",2012
"1928","bosatt","personer","mars","0","bosetting_maaned",2012
"1929","bosatt","personer","mars","0","bosetting_maaned",2012
"1931","bosatt","personer","mars","9","bosetting_maaned",2012
"1933","bosatt","personer","mars","0","bosetting_maaned",2012
"1936","bosatt","personer","mars","0","bosetting_maaned",2012
"1938","bosatt","personer","mars","0","bosetting_maaned",2012
"1939","bosatt","personer","mars","2","bosetting_maaned",2012
"1940","bosatt","personer","mars","0","bosetting_maaned",2012
"1941","bosatt","personer","mars","1","bosetting_maaned",2012
"1942","bosatt","personer","mars","7","bosetting_maaned",2012
"1943","bosatt","personer","mars","0","bosetting_maaned",2012
"2002","bosatt","personer","mars","0","bosetting_maaned",2012
"2003","bosatt","personer","mars","15","bosetting_maaned",2012
"2004","bosatt","personer","mars","23","bosetting_maaned",2012
"2011","bosatt","personer","mars","0","bosetting_maaned",2012
"2012","bosatt","personer","mars","28","bosetting_maaned",2012
"2014","bosatt","personer","mars","0","bosetting_maaned",2012
"2015","bosatt","personer","mars","0","bosetting_maaned",2012
"2017","bosatt","personer","mars","0","bosetting_maaned",2012
"2018","bosatt","personer","mars","0","bosetting_maaned",2012
"2019","bosatt","personer","mars","0","bosetting_maaned",2012
"2020","bosatt","personer","mars","6","bosetting_maaned",2012
"2021","bosatt","personer","mars","0","bosetting_maaned",2012
"2022","bosatt","personer","mars","0","bosetting_maaned",2012
"2023","bosatt","personer","mars","0","bosetting_maaned",2012
"2024","bosatt","personer","mars","0","bosetting_maaned",2012
"2025","bosatt","personer","mars","0","bosetting_maaned",2012
"2027","bosatt","personer","mars","0","bosetting_maaned",2012
"2028","bosatt","personer","mars","4","bosetting_maaned",2012
"2030","bosatt","personer","mars","9","bosetting_maaned",2012
"0101","bosatt","personer","april","6","bosetting_maaned",2012
"0104","bosatt","personer","april","0","bosetting_maaned",2012
"0105","bosatt","personer","april","11","bosetting_maaned",2012
"0106","bosatt","personer","april","19","bosetting_maaned",2012
"0111","bosatt","personer","april","0","bosetting_maaned",2012
"0118","bosatt","personer","april","0","bosetting_maaned",2012
"0119","bosatt","personer","april","1","bosetting_maaned",2012
"0121","bosatt","personer","april","0","bosetting_maaned",2012
"0122","bosatt","personer","april","1","bosetting_maaned",2012
"0123","bosatt","personer","april","4","bosetting_maaned",2012
"0124","bosatt","personer","april","6","bosetting_maaned",2012
"0125","bosatt","personer","april","2","bosetting_maaned",2012
"0127","bosatt","personer","april","2","bosetting_maaned",2012
"0128","bosatt","personer","april","0","bosetting_maaned",2012
"0135","bosatt","personer","april","3","bosetting_maaned",2012
"0136","bosatt","personer","april","4","bosetting_maaned",2012
"0137","bosatt","personer","april","0","bosetting_maaned",2012
"0138","bosatt","personer","april","0","bosetting_maaned",2012
"0211","bosatt","personer","april","2","bosetting_maaned",2012
"0213","bosatt","personer","april","27","bosetting_maaned",2012
"0214","bosatt","personer","april","3","bosetting_maaned",2012
"0215","bosatt","personer","april","2","bosetting_maaned",2012
"0216","bosatt","personer","april","12","bosetting_maaned",2012
"0217","bosatt","personer","april","0","bosetting_maaned",2012
"0219","bosatt","personer","april","89","bosetting_maaned",2012
"0220","bosatt","personer","april","10","bosetting_maaned",2012
"0221","bosatt","personer","april","9","bosetting_maaned",2012
"0226","bosatt","personer","april","0","bosetting_maaned",2012
"0227","bosatt","personer","april","0","bosetting_maaned",2012
"0228","bosatt","personer","april","10","bosetting_maaned",2012
"0229","bosatt","personer","april","5","bosetting_maaned",2012
"0230","bosatt","personer","april","10","bosetting_maaned",2012
"0231","bosatt","personer","april","16","bosetting_maaned",2012
"0233","bosatt","personer","april","4","bosetting_maaned",2012
"0234","bosatt","personer","april","2","bosetting_maaned",2012
"0235","bosatt","personer","april","6","bosetting_maaned",2012
"0236","bosatt","personer","april","17","bosetting_maaned",2012
"0237","bosatt","personer","april","9","bosetting_maaned",2012
"0238","bosatt","personer","april","2","bosetting_maaned",2012
"0239","bosatt","personer","april","0","bosetting_maaned",2012
"0301","bosatt","personer","april","273","bosetting_maaned",2012
"0402","bosatt","personer","april","7","bosetting_maaned",2012
