"tabell_navn","aar","naringsregion_nr","enhet","flytting","innvkat_3","tabellvariabel"
"befolkning_flytting","2014","25","personer","utflytting","innvandrere","732"
"befolkning_flytting","2014","25","personer","utvandring","innvandrere","486"
"befolkning_flytting","2014","25","personer","utvandring_og_utflytting","innvandrere","1218"
"befolkning_flytting","2014","26","personer","innflytting","innvandrere","544"
"befolkning_flytting","2014","26","personer","innvandring","innvandrere","755"
"befolkning_flytting","2014","26","personer","innvandring_og_innflytting","innvandrere","1299"
"befolkning_flytting","2014","26","personer","nettoinnflytting","innvandrere","68"
"befolkning_flytting","2014","26","personer","nettoinnvandring","innvandrere","501"
"befolkning_flytting","2014","26","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","569"
"befolkning_flytting","2014","26","personer","utflytting","innvandrere","476"
"befolkning_flytting","2014","26","personer","utvandring","innvandrere","254"
"befolkning_flytting","2014","26","personer","utvandring_og_utflytting","innvandrere","730"
"befolkning_flytting","2014","27","personer","innflytting","innvandrere","602"
"befolkning_flytting","2014","27","personer","innvandring","innvandrere","693"
"befolkning_flytting","2014","27","personer","innvandring_og_innflytting","innvandrere","1295"
"befolkning_flytting","2014","27","personer","nettoinnflytting","innvandrere","-12"
"befolkning_flytting","2014","27","personer","nettoinnvandring","innvandrere","435"
"befolkning_flytting","2014","27","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","423"
"befolkning_flytting","2014","27","personer","utflytting","innvandrere","614"
"befolkning_flytting","2014","27","personer","utvandring","innvandrere","258"
"befolkning_flytting","2014","27","personer","utvandring_og_utflytting","innvandrere","872"
"befolkning_flytting","2014","28","personer","innflytting","innvandrere","120"
"befolkning_flytting","2014","28","personer","innvandring","innvandrere","193"
"befolkning_flytting","2014","28","personer","innvandring_og_innflytting","innvandrere","313"
"befolkning_flytting","2014","28","personer","nettoinnflytting","innvandrere","-44"
"befolkning_flytting","2014","28","personer","nettoinnvandring","innvandrere","138"
"befolkning_flytting","2014","28","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","94"
"befolkning_flytting","2014","28","personer","utflytting","innvandrere","164"
"befolkning_flytting","2014","28","personer","utvandring","innvandrere","55"
"befolkning_flytting","2014","28","personer","utvandring_og_utflytting","innvandrere","219"
"befolkning_flytting","2014","29","personer","innflytting","innvandrere","168"
"befolkning_flytting","2014","29","personer","innvandring","innvandrere","145"
"befolkning_flytting","2014","29","personer","innvandring_og_innflytting","innvandrere","313"
"befolkning_flytting","2014","29","personer","nettoinnflytting","innvandrere","13"
"befolkning_flytting","2014","29","personer","nettoinnvandring","innvandrere","99"
"befolkning_flytting","2014","29","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","112"
"befolkning_flytting","2014","29","personer","utflytting","innvandrere","155"
"befolkning_flytting","2014","29","personer","utvandring","innvandrere","46"
"befolkning_flytting","2014","29","personer","utvandring_og_utflytting","innvandrere","201"
"befolkning_flytting","2014","30","personer","innflytting","innvandrere","51"
"befolkning_flytting","2014","30","personer","innvandring","innvandrere","89"
"befolkning_flytting","2014","30","personer","innvandring_og_innflytting","innvandrere","140"
"befolkning_flytting","2014","30","personer","nettoinnflytting","innvandrere","-22"
"befolkning_flytting","2014","30","personer","nettoinnvandring","innvandrere","58"
"befolkning_flytting","2014","30","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","36"
"befolkning_flytting","2014","30","personer","utflytting","innvandrere","73"
"befolkning_flytting","2014","30","personer","utvandring","innvandrere","31"
"befolkning_flytting","2014","30","personer","utvandring_og_utflytting","innvandrere","104"
"befolkning_flytting","2014","31","personer","innflytting","innvandrere","33"
"befolkning_flytting","2014","31","personer","innvandring","innvandrere","56"
"befolkning_flytting","2014","31","personer","innvandring_og_innflytting","innvandrere","89"
"befolkning_flytting","2014","31","personer","nettoinnflytting","innvandrere","-24"
"befolkning_flytting","2014","31","personer","nettoinnvandring","innvandrere","45"
"befolkning_flytting","2014","31","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","21"
"befolkning_flytting","2014","31","personer","utflytting","innvandrere","57"
"befolkning_flytting","2014","31","personer","utvandring","innvandrere","11"
"befolkning_flytting","2014","31","personer","utvandring_og_utflytting","innvandrere","68"
"befolkning_flytting","2014","32","personer","innflytting","innvandrere","438"
"befolkning_flytting","2014","32","personer","innvandring","innvandrere","671"
"befolkning_flytting","2014","32","personer","innvandring_og_innflytting","innvandrere","1109"
"befolkning_flytting","2014","32","personer","nettoinnflytting","innvandrere","64"
"befolkning_flytting","2014","32","personer","nettoinnvandring","innvandrere","457"
"befolkning_flytting","2014","32","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","521"
"befolkning_flytting","2014","32","personer","utflytting","innvandrere","374"
"befolkning_flytting","2014","32","personer","utvandring","innvandrere","214"
"befolkning_flytting","2014","32","personer","utvandring_og_utflytting","innvandrere","588"
"befolkning_flytting","2014","33","personer","innflytting","innvandrere","140"
"befolkning_flytting","2014","33","personer","innvandring","innvandrere","507"
"befolkning_flytting","2014","33","personer","innvandring_og_innflytting","innvandrere","647"
"befolkning_flytting","2014","33","personer","nettoinnflytting","innvandrere","-124"
"befolkning_flytting","2014","33","personer","nettoinnvandring","innvandrere","430"
"befolkning_flytting","2014","33","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","306"
"befolkning_flytting","2014","33","personer","utflytting","innvandrere","264"
"befolkning_flytting","2014","33","personer","utvandring","innvandrere","77"
"befolkning_flytting","2014","33","personer","utvandring_og_utflytting","innvandrere","341"
"befolkning_flytting","2014","34","personer","innflytting","innvandrere","109"
"befolkning_flytting","2014","34","personer","innvandring","innvandrere","230"
"befolkning_flytting","2014","34","personer","innvandring_og_innflytting","innvandrere","339"
"befolkning_flytting","2014","34","personer","nettoinnflytting","innvandrere","-79"
"befolkning_flytting","2014","34","personer","nettoinnvandring","innvandrere","163"
"befolkning_flytting","2014","34","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","84"
"befolkning_flytting","2014","34","personer","utflytting","innvandrere","188"
"befolkning_flytting","2014","34","personer","utvandring","innvandrere","67"
"befolkning_flytting","2014","34","personer","utvandring_og_utflytting","innvandrere","255"
"befolkning_flytting","2014","35","personer","innflytting","innvandrere","743"
"befolkning_flytting","2014","35","personer","innvandring","innvandrere","1371"
"befolkning_flytting","2014","35","personer","innvandring_og_innflytting","innvandrere","2114"
"befolkning_flytting","2014","35","personer","nettoinnflytting","innvandrere","4"
"befolkning_flytting","2014","35","personer","nettoinnvandring","innvandrere","982"
"befolkning_flytting","2014","35","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","986"
"befolkning_flytting","2014","35","personer","utflytting","innvandrere","739"
"befolkning_flytting","2014","35","personer","utvandring","innvandrere","389"
"befolkning_flytting","2014","35","personer","utvandring_og_utflytting","innvandrere","1128"
"befolkning_flytting","2014","36","personer","innflytting","innvandrere","152"
"befolkning_flytting","2014","36","personer","innvandring","innvandrere","248"
"befolkning_flytting","2014","36","personer","innvandring_og_innflytting","innvandrere","400"
"befolkning_flytting","2014","36","personer","nettoinnflytting","innvandrere","-16"
"befolkning_flytting","2014","36","personer","nettoinnvandring","innvandrere","164"
"befolkning_flytting","2014","36","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","148"
"befolkning_flytting","2014","36","personer","utflytting","innvandrere","168"
"befolkning_flytting","2014","36","personer","utvandring","innvandrere","84"
"befolkning_flytting","2014","36","personer","utvandring_og_utflytting","innvandrere","252"
"befolkning_flytting","2014","37","personer","innflytting","innvandrere","414"
"befolkning_flytting","2014","37","personer","innvandring","innvandrere","1012"
"befolkning_flytting","2014","37","personer","innvandring_og_innflytting","innvandrere","1426"
"befolkning_flytting","2014","37","personer","nettoinnflytting","innvandrere","-60"
"befolkning_flytting","2014","37","personer","nettoinnvandring","innvandrere","576"
"befolkning_flytting","2014","37","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","516"
"befolkning_flytting","2014","37","personer","utflytting","innvandrere","474"
"befolkning_flytting","2014","37","personer","utvandring","innvandrere","436"
"befolkning_flytting","2014","37","personer","utvandring_og_utflytting","innvandrere","910"
"befolkning_flytting","2014","38","personer","innflytting","innvandrere","131"
"befolkning_flytting","2014","38","personer","innvandring","innvandrere","262"
"befolkning_flytting","2014","38","personer","innvandring_og_innflytting","innvandrere","393"
"befolkning_flytting","2014","38","personer","nettoinnflytting","innvandrere","-31"
"befolkning_flytting","2014","38","personer","nettoinnvandring","innvandrere","198"
"befolkning_flytting","2014","38","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","167"
"befolkning_flytting","2014","38","personer","utflytting","innvandrere","162"
"befolkning_flytting","2014","38","personer","utvandring","innvandrere","64"
"befolkning_flytting","2014","38","personer","utvandring_og_utflytting","innvandrere","226"
"befolkning_flytting","2014","39","personer","innflytting","innvandrere","1487"
"befolkning_flytting","2014","39","personer","innvandring","innvandrere","5301"
"befolkning_flytting","2014","39","personer","innvandring_og_innflytting","innvandrere","6788"
"befolkning_flytting","2014","39","personer","nettoinnflytting","innvandrere","240"
"befolkning_flytting","2014","39","personer","nettoinnvandring","innvandrere","2725"
"befolkning_flytting","2014","39","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","2965"
"befolkning_flytting","2014","39","personer","utflytting","innvandrere","1247"
"befolkning_flytting","2014","39","personer","utvandring","innvandrere","2576"
"befolkning_flytting","2014","39","personer","utvandring_og_utflytting","innvandrere","3823"
"befolkning_flytting","2014","40","personer","innflytting","innvandrere","1682"
"befolkning_flytting","2014","40","personer","innvandring","innvandrere","3987"
"befolkning_flytting","2014","40","personer","innvandring_og_innflytting","innvandrere","5669"
"befolkning_flytting","2014","40","personer","nettoinnflytting","innvandrere","38"
"befolkning_flytting","2014","40","personer","nettoinnvandring","innvandrere","2009"
"befolkning_flytting","2014","40","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","2047"
"befolkning_flytting","2014","40","personer","utflytting","innvandrere","1644"
"befolkning_flytting","2014","40","personer","utvandring","innvandrere","1978"
"befolkning_flytting","2014","40","personer","utvandring_og_utflytting","innvandrere","3622"
"befolkning_flytting","2014","41","personer","innflytting","innvandrere","188"
"befolkning_flytting","2014","41","personer","innvandring","innvandrere","205"
"befolkning_flytting","2014","41","personer","innvandring_og_innflytting","innvandrere","393"
"befolkning_flytting","2014","41","personer","nettoinnflytting","innvandrere","45"
