"aar","bydel_nr","innvgrunn_6","kjonn","tabellvariabel","tabell_navn","enhet"
"2010","030114","uoppgitt","0","251","sysselsatte_innvandringsgrunn","personer"
"2013","030105","utdanning","0","251","sysselsatte_innvandringsgrunn","personer"
"2013","030110","arbeid","0","251","sysselsatte_innvandringsgrunn","personer"
"2014","030114","uoppgitt","0","251","sysselsatte_innvandringsgrunn","personer"
"2006","030112","familie","1","252","sysselsatte_innvandringsgrunn","personer"
"2008","030109","flukt","0","252","sysselsatte_innvandringsgrunn","personer"
"2008","030114","uoppgitt","1","252","sysselsatte_innvandringsgrunn","personer"
"2010","030113","flukt","1","253","sysselsatte_innvandringsgrunn","personer"
"2011","030101","flukt","0","253","sysselsatte_innvandringsgrunn","personer"
"2011","030117","arbeid","alle","253","sysselsatte_innvandringsgrunn","personer"
"2012","030104","flukt","0","253","sysselsatte_innvandringsgrunn","personer"
"2014","030116","flukt","alle","253","sysselsatte_innvandringsgrunn","personer"
"2008","030116","flukt","1","254","sysselsatte_innvandringsgrunn","personer"
"2010","030114","familie","1","254","sysselsatte_innvandringsgrunn","personer"
"2011","030115","uoppgitt","0","254","sysselsatte_innvandringsgrunn","personer"
"2012","030111","familie","1","254","sysselsatte_innvandringsgrunn","personer"
"2012","030112","flukt","alle","254","sysselsatte_innvandringsgrunn","personer"
"2014","030111","familie","1","254","sysselsatte_innvandringsgrunn","personer"
"2014","030115","familie","1","254","sysselsatte_innvandringsgrunn","personer"
"2006","030105","flukt","0","255","sysselsatte_innvandringsgrunn","personer"
"2007","030112","uoppgitt","0","255","sysselsatte_innvandringsgrunn","personer"
"2007","030113","uoppgitt","0","255","sysselsatte_innvandringsgrunn","personer"
"2008","030114","familie","1","255","sysselsatte_innvandringsgrunn","personer"
"2008","030116","familie","0","255","sysselsatte_innvandringsgrunn","personer"
"2009","030113","flukt","1","255","sysselsatte_innvandringsgrunn","personer"
"2011","030114","familie","1","255","sysselsatte_innvandringsgrunn","personer"
"2012","030116","flukt","alle","255","sysselsatte_innvandringsgrunn","personer"
"2006","030108","flukt","0","256","sysselsatte_innvandringsgrunn","personer"
"2007","030103","utdanning","alle","256","sysselsatte_innvandringsgrunn","personer"
"2007","030107","flukt","0","256","sysselsatte_innvandringsgrunn","personer"
"2010","030199","uoppgitt","1","256","sysselsatte_innvandringsgrunn","personer"
"2013","030111","utdanning","alle","256","sysselsatte_innvandringsgrunn","personer"
"2006","030102","flukt","0","257","sysselsatte_innvandringsgrunn","personer"
"2007","030112","arbeid","alle","257","sysselsatte_innvandringsgrunn","personer"
"2008","030115","uoppgitt","1","257","sysselsatte_innvandringsgrunn","personer"
"2011","030111","familie","1","257","sysselsatte_innvandringsgrunn","personer"
"2011","030116","flukt","alle","257","sysselsatte_innvandringsgrunn","personer"
"2012","030111","utdanning","alle","257","sysselsatte_innvandringsgrunn","personer"
"2013","030114","uoppgitt","0","257","sysselsatte_innvandringsgrunn","personer"
"2010","030105","utdanning","alle","258","sysselsatte_innvandringsgrunn","personer"
"2011","030104","flukt","0","258","sysselsatte_innvandringsgrunn","personer"
"2006","030116","familie","0","259","sysselsatte_innvandringsgrunn","personer"
"2007","030114","familie","0","259","sysselsatte_innvandringsgrunn","personer"
"2007","030116","flukt","1","259","sysselsatte_innvandringsgrunn","personer"
"2011","030103","utdanning","0","259","sysselsatte_innvandringsgrunn","personer"
"2007","030115","flukt","1","260","sysselsatte_innvandringsgrunn","personer"
"2011","030113","flukt","1","260","sysselsatte_innvandringsgrunn","personer"
"2013","030110","utdanning","alle","260","sysselsatte_innvandringsgrunn","personer"
"2006","030104","uoppgitt","alle","261","sysselsatte_innvandringsgrunn","personer"
"2006","030112","arbeid","1","261","sysselsatte_innvandringsgrunn","personer"
"2010","030102","utdanning","alle","261","sysselsatte_innvandringsgrunn","personer"
"2007","030114","uoppgitt","1","262","sysselsatte_innvandringsgrunn","personer"
"2011","030101","utdanning","0","262","sysselsatte_innvandringsgrunn","personer"
"2012","030116","familie","0","262","sysselsatte_innvandringsgrunn","personer"
"2010","030108","utdanning","1","263","sysselsatte_innvandringsgrunn","personer"
"2011","030103","flukt","0","263","sysselsatte_innvandringsgrunn","personer"
"2011","030116","familie","0","263","sysselsatte_innvandringsgrunn","personer"
"2013","030102","flukt","0","263","sysselsatte_innvandringsgrunn","personer"
"2007","030115","uoppgitt","1","265","sysselsatte_innvandringsgrunn","personer"
"2008","030114","flukt","1","265","sysselsatte_innvandringsgrunn","personer"
"2009","030114","flukt","alle","265","sysselsatte_innvandringsgrunn","personer"
"2009","030115","flukt","alle","265","sysselsatte_innvandringsgrunn","personer"
"2014","030112","familie","1","265","sysselsatte_innvandringsgrunn","personer"
"2012","030117","uoppgitt","0","266","sysselsatte_innvandringsgrunn","personer"
"2013","030112","familie","1","266","sysselsatte_innvandringsgrunn","personer"
"2008","030102","arbeid","0","267","sysselsatte_innvandringsgrunn","personer"
"2009","030108","arbeid","0","267","sysselsatte_innvandringsgrunn","personer"
"2011","030117","uoppgitt","0","267","sysselsatte_innvandringsgrunn","personer"
"2013","030116","flukt","alle","267","sysselsatte_innvandringsgrunn","personer"
"2007","030115","familie","0","268","sysselsatte_innvandringsgrunn","personer"
"2011","030114","arbeid","1","268","sysselsatte_innvandringsgrunn","personer"
"2012","030103","flukt","0","268","sysselsatte_innvandringsgrunn","personer"
"2009","030101","utdanning","alle","269","sysselsatte_innvandringsgrunn","personer"
"2013","030115","arbeid","1","269","sysselsatte_innvandringsgrunn","personer"
"2009","00","annet","1","270","sysselsatte_innvandringsgrunn","personer"
"2010","030115","flukt","alle","270","sysselsatte_innvandringsgrunn","personer"
"2012","030104","utdanning","0","270","sysselsatte_innvandringsgrunn","personer"
"2012","030114","familie","1","270","sysselsatte_innvandringsgrunn","personer"
"2014","030105","flukt","0","270","sysselsatte_innvandringsgrunn","personer"
"2010","030111","flukt","alle","271","sysselsatte_innvandringsgrunn","personer"
"2011","030115","arbeid","alle","271","sysselsatte_innvandringsgrunn","personer"
"2012","030113","flukt","1","271","sysselsatte_innvandringsgrunn","personer"
"2006","030111","flukt","1","272","sysselsatte_innvandringsgrunn","personer"
"2008","00","annet","1","272","sysselsatte_innvandringsgrunn","personer"
"2011","030199","alle","1","272","sysselsatte_innvandringsgrunn","personer"
"2012","030101","flukt","0","272","sysselsatte_innvandringsgrunn","personer"
"2013","030104","flukt","0","272","sysselsatte_innvandringsgrunn","personer"
"2008","030112","uoppgitt","1","273","sysselsatte_innvandringsgrunn","personer"
"2009","030199","uoppgitt","alle","273","sysselsatte_innvandringsgrunn","personer"
"2013","030113","flukt","1","273","sysselsatte_innvandringsgrunn","personer"
"2006","030110","flukt","0","274","sysselsatte_innvandringsgrunn","personer"
"2008","030105","arbeid","0","274","sysselsatte_innvandringsgrunn","personer"
"2008","030104","arbeid","0","275","sysselsatte_innvandringsgrunn","personer"
"2013","030117","uoppgitt","0","276","sysselsatte_innvandringsgrunn","personer"
"2012","030107","arbeid","0","277","sysselsatte_innvandringsgrunn","personer"
"2014","030107","utdanning","alle","277","sysselsatte_innvandringsgrunn","personer"
"2010","030199","alle","0","278","sysselsatte_innvandringsgrunn","personer"
"2014","030117","uoppgitt","0","278","sysselsatte_innvandringsgrunn","personer"
"2010","030112","familie","0","279","sysselsatte_innvandringsgrunn","personer"
"2014","030102","flukt","0","279","sysselsatte_innvandringsgrunn","personer"
"2010","00","annet","1","280","sysselsatte_innvandringsgrunn","personer"
"2011","030115","flukt","alle","280","sysselsatte_innvandringsgrunn","personer"
"2009","030112","arbeid","1","281","sysselsatte_innvandringsgrunn","personer"
"2011","030105","utdanning","alle","281","sysselsatte_innvandringsgrunn","personer"
"2013","030102","utdanning","0","281","sysselsatte_innvandringsgrunn","personer"
"2013","030116","familie","0","281","sysselsatte_innvandringsgrunn","personer"
"2006","030101","uoppgitt","alle","282","sysselsatte_innvandringsgrunn","personer"
"2007","030105","flukt","0","282","sysselsatte_innvandringsgrunn","personer"
"2007","030106","flukt","0","282","sysselsatte_innvandringsgrunn","personer"
"2007","030111","flukt","1","282","sysselsatte_innvandringsgrunn","personer"
"2008","030112","arbeid","1","282","sysselsatte_innvandringsgrunn","personer"
"2011","030106","utdanning","alle","282","sysselsatte_innvandringsgrunn","personer"
"2011","030108","utdanning","1","282","sysselsatte_innvandringsgrunn","personer"
"2008","030107","flukt","0","283","sysselsatte_innvandringsgrunn","personer"
"2009","030117","uoppgitt","0","283","sysselsatte_innvandringsgrunn","personer"
"2012","030115","flukt","alle","283","sysselsatte_innvandringsgrunn","personer"
"2014","030116","familie","0","283","sysselsatte_innvandringsgrunn","personer"
"2009","030112","uoppgitt","0","284","sysselsatte_innvandringsgrunn","personer"
"2010","030114","flukt","alle","284","sysselsatte_innvandringsgrunn","personer"
"2006","030101","flukt","0","285","sysselsatte_innvandringsgrunn","personer"
"2008","030108","utdanning","0","285","sysselsatte_innvandringsgrunn","personer"
"2006","030103","utdanning","alle","286","sysselsatte_innvandringsgrunn","personer"
"2013","030114","arbeid","1","286","sysselsatte_innvandringsgrunn","personer"
"2014","030105","utdanning","0","287","sysselsatte_innvandringsgrunn","personer"
"2009","030111","familie","0","288","sysselsatte_innvandringsgrunn","personer"
"2006","030107","arbeid","0","290","sysselsatte_innvandringsgrunn","personer"
"2006","030115","familie","0","290","sysselsatte_innvandringsgrunn","personer"
"2007","030102","flukt","0","290","sysselsatte_innvandringsgrunn","personer"
"2013","030117","arbeid","1","290","sysselsatte_innvandringsgrunn","personer"
"2006","030103","uoppgitt","alle","291","sysselsatte_innvandringsgrunn","personer"
"2007","030108","flukt","0","291","sysselsatte_innvandringsgrunn","personer"
"2007","030112","uoppgitt","1","291","sysselsatte_innvandringsgrunn","personer"
"2010","030106","arbeid","0","291","sysselsatte_innvandringsgrunn","personer"
"2008","030111","arbeid","alle","292","sysselsatte_innvandringsgrunn","personer"
"2009","030102","arbeid","0","292","sysselsatte_innvandringsgrunn","personer"
"2009","030105","arbeid","0","292","sysselsatte_innvandringsgrunn","personer"
"2013","030103","flukt","0","292","sysselsatte_innvandringsgrunn","personer"
"2014","030113","flukt","1","292","sysselsatte_innvandringsgrunn","personer"
"2014","030116","uoppgitt","1","292","sysselsatte_innvandringsgrunn","personer"
"2007","030104","utdanning","alle","293","sysselsatte_innvandringsgrunn","personer"
"2007","030113","familie","1","293","sysselsatte_innvandringsgrunn","personer"
"2010","030117","uoppgitt","0","293","sysselsatte_innvandringsgrunn","personer"
"2013","030114","familie","1","293","sysselsatte_innvandringsgrunn","personer"
"2010","030108","arbeid","0","294","sysselsatte_innvandringsgrunn","personer"
"2012","030101","utdanning","0","294","sysselsatte_innvandringsgrunn","personer"
"2014","030104","flukt","0","294","sysselsatte_innvandringsgrunn","personer"
"2008","030110","arbeid","1","295","sysselsatte_innvandringsgrunn","personer"
"2008","030115","flukt","1","295","sysselsatte_innvandringsgrunn","personer"
"2013","030115","flukt","alle","295","sysselsatte_innvandringsgrunn","personer"
"2009","030113","arbeid","alle","296","sysselsatte_innvandringsgrunn","personer"
"2014","030110","arbeid","0","296","sysselsatte_innvandringsgrunn","personer"
"2007","030111","familie","0","297","sysselsatte_innvandringsgrunn","personer"
"2012","030103","utdanning","0","297","sysselsatte_innvandringsgrunn","personer"
"2012","030105","utdanning","alle","297","sysselsatte_innvandringsgrunn","personer"
"2012","030117","arbeid","alle","297","sysselsatte_innvandringsgrunn","personer"
"2013","030109","arbeid","0","297","sysselsatte_innvandringsgrunn","personer"
"2013","030116","uoppgitt","1","297","sysselsatte_innvandringsgrunn","personer"
"2006","030115","familie","1","298","sysselsatte_innvandringsgrunn","personer"
"2009","030116","uoppgitt","1","298","sysselsatte_innvandringsgrunn","personer"
"2010","030112","uoppgitt","0","298","sysselsatte_innvandringsgrunn","personer"
"2011","030102","utdanning","alle","298","sysselsatte_innvandringsgrunn","personer"
"2008","030105","flukt","0","300","sysselsatte_innvandringsgrunn","personer"
"2008","030117","uoppgitt","1","300","sysselsatte_innvandringsgrunn","personer"
"2012","030115","arbeid","alle","300","sysselsatte_innvandringsgrunn","personer"
"2007","030110","flukt","0","301","sysselsatte_innvandringsgrunn","personer"
"2010","030108","utdanning","0","301","sysselsatte_innvandringsgrunn","personer"
"2011","030111","flukt","alle","301","sysselsatte_innvandringsgrunn","personer"
"2013","030101","flukt","0","301","sysselsatte_innvandringsgrunn","personer"
"2014","030199","uoppgitt","1","301","sysselsatte_innvandringsgrunn","personer"
"2014","030110","utdanning","alle","302","sysselsatte_innvandringsgrunn","personer"
"2014","030115","flukt","alle","302","sysselsatte_innvandringsgrunn","personer"
"2006","030104","utdanning","alle","304","sysselsatte_innvandringsgrunn","personer"
"2011","030112","familie","0","304","sysselsatte_innvandringsgrunn","personer"
"2006","030112","familie","0","305","sysselsatte_innvandringsgrunn","personer"
"2006","030114","flukt","alle","305","sysselsatte_innvandringsgrunn","personer"
"2006","030199","alle","1","305","sysselsatte_innvandringsgrunn","personer"
"2009","030111","arbeid","alle","305","sysselsatte_innvandringsgrunn","personer"
"2011","030109","flukt","1","305","sysselsatte_innvandringsgrunn","personer"
"2013","030199","alle","0","305","sysselsatte_innvandringsgrunn","personer"
"2014","030111","flukt","alle","305","sysselsatte_innvandringsgrunn","personer"
"2008","030111","uoppgitt","1","306","sysselsatte_innvandringsgrunn","personer"
"2008","030115","familie","0","306","sysselsatte_innvandringsgrunn","personer"
"2011","030114","flukt","alle","306","sysselsatte_innvandringsgrunn","personer"
"2014","030114","familie","1","306","sysselsatte_innvandringsgrunn","personer"
"2006","030114","familie","0","307","sysselsatte_innvandringsgrunn","personer"
"2009","030108","utdanning","0","307","sysselsatte_innvandringsgrunn","personer"
"2012","030108","utdanning","1","307","sysselsatte_innvandringsgrunn","personer"
"2012","030116","uoppgitt","1","307","sysselsatte_innvandringsgrunn","personer"
"2014","030108","utdanning","1","307","sysselsatte_innvandringsgrunn","personer"
"2014","030112","uoppgitt","0","307","sysselsatte_innvandringsgrunn","personer"
