"aar","bydel_nr","flytting","innvkat_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","979","befolkning_flytting","05","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-43","befolkning_flytting","05","NULL","NULL","NULL"
2013,"NULL","innvandring","alle","personer","3828","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","innvandring","innvandrere","personer","3435","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","innvandring","befolkningen_ellers","personer","393","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","utvandring","alle","personer","1440","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","utvandring","innvandrere","personer","1037","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","utvandring","befolkningen_ellers","personer","403","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","alle","personer","2388","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","innvandrere","personer","2398","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","-10","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","innflytting","alle","personer","7980","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","innflytting","innvandrere","personer","2066","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","innflytting","befolkningen_ellers","personer","5914","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","utflytting","alle","personer","7653","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","utflytting","innvandrere","personer","1710","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","utflytting","befolkningen_ellers","personer","5943","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","alle","personer","327","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","innvandrere","personer","356","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-29","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","alle","personer","11808","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","5501","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","6307","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","alle","personer","9093","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","2747","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","6346","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","2715","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","2754","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-39","befolkning_flytting","06","NULL","NULL","NULL"
2013,"NULL","innvandring","alle","personer","2558","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","innvandring","innvandrere","personer","2181","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","innvandring","befolkningen_ellers","personer","377","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","utvandring","alle","personer","1330","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","utvandring","innvandrere","personer","857","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","utvandring","befolkningen_ellers","personer","473","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","alle","personer","1228","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","innvandrere","personer","1324","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","-96","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","innflytting","alle","personer","6396","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","innflytting","innvandrere","personer","1030","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","innflytting","befolkningen_ellers","personer","5366","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","utflytting","alle","personer","5757","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","utflytting","innvandrere","personer","1003","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","utflytting","befolkningen_ellers","personer","4754","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","alle","personer","639","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","innvandrere","personer","27","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","612","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","alle","personer","8954","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","3211","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","5743","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","alle","personer","7087","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","1860","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","5227","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","1867","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","1351","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","516","befolkning_flytting","07","NULL","NULL","NULL"
2013,"NULL","innvandring","alle","personer","1591","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","innvandring","innvandrere","personer","1397","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","innvandring","befolkningen_ellers","personer","194","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","utvandring","alle","personer","673","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","utvandring","innvandrere","personer","487","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","utvandring","befolkningen_ellers","personer","186","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","alle","personer","918","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","innvandrere","personer","910","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","8","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","innflytting","alle","personer","3397","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","innflytting","innvandrere","personer","648","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","innflytting","befolkningen_ellers","personer","2749","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","utflytting","alle","personer","3685","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","utflytting","innvandrere","personer","708","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","utflytting","befolkningen_ellers","personer","2977","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","alle","personer","-288","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","innvandrere","personer","-60","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-228","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","alle","personer","4988","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","2045","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","2943","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","alle","personer","4358","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","1195","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","3163","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","630","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","850","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-220","befolkning_flytting","08","NULL","NULL","NULL"
2013,"NULL","innvandring","alle","personer","1157","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","innvandring","innvandrere","personer","993","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","innvandring","befolkningen_ellers","personer","164","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","utvandring","alle","personer","416","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","utvandring","innvandrere","personer","277","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","utvandring","befolkningen_ellers","personer","139","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","alle","personer","741","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","innvandrere","personer","716","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","25","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","innflytting","alle","personer","2769","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","innflytting","innvandrere","personer","440","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","innflytting","befolkningen_ellers","personer","2329","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","utflytting","alle","personer","2813","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","utflytting","innvandrere","personer","501","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","utflytting","befolkningen_ellers","personer","2312","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","alle","personer","-44","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","innvandrere","personer","-61","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","17","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","alle","personer","3926","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","1433","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","2493","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","alle","personer","3229","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","778","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","2451","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","697","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","655","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","42","befolkning_flytting","09","NULL","NULL","NULL"
2013,"NULL","innvandring","alle","personer","2123","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","innvandring","innvandrere","personer","1825","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","innvandring","befolkningen_ellers","personer","298","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","utvandring","alle","personer","844","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","utvandring","innvandrere","personer","582","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","utvandring","befolkningen_ellers","personer","262","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","alle","personer","1279","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","innvandrere","personer","1243","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","36","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","innflytting","alle","personer","4030","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","innflytting","innvandrere","personer","648","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","innflytting","befolkningen_ellers","personer","3382","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","utflytting","alle","personer","3977","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","utflytting","innvandrere","personer","777","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","utflytting","befolkningen_ellers","personer","3200","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","alle","personer","53","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","innvandrere","personer","-129","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","182","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","alle","personer","6153","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","2473","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","3680","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","alle","personer","4821","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","1359","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","3462","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","1332","befolkning_flytting","10","NULL","NULL","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","1114","befolkning_flytting","10","NULL","NULL","NULL"
