"aar","bydel_nr","innvkat_4","vreg_3","kjonn","invalder_3","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr"
2013,"030116","innvandrere","alle","0","7+","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","0","7+","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","1","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","1","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","1","0_6","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","1","0_6","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","1","7+","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","1","7+","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","alle","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","alle","0_6","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","alle","0_6","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","alle","7+","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030116","innvandrere","alle","alle","7+","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030116","norskfodte_m_innvf","alle","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030116","norskfodte_m_innvf","alle","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030116","norskfodte_m_innvf","alle","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030116","norskfodte_m_innvf","alle","1","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030116","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030116","norskfodte_m_innvf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030116","bef_u_innv_og_norskf","alle","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030116","bef_u_innv_og_norskf","alle","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030116","bef_u_innv_og_norskf","alle","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030116","bef_u_innv_og_norskf","alle","1","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030116","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030116","bef_u_innv_og_norskf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030117","alle","alle","0","alle","gjennomsnitt","43.6","grunnskolepoeng","NULL","NULL"
2013,"030117","alle","alle","0","alle","personer","10","grunnskolepoeng","NULL","NULL"
2013,"030117","alle","alle","1","alle","gjennomsnitt","39.9","grunnskolepoeng","NULL","NULL"
2013,"030117","alle","alle","1","alle","personer","9","grunnskolepoeng","NULL","NULL"
2013,"030117","alle","alle","alle","alle","gjennomsnitt","41.9","grunnskolepoeng","NULL","NULL"
2013,"030117","alle","alle","alle","alle","personer","19","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","1","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","1","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","1","1","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","1","1","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","1","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","1","alle","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","2","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","2","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","2","1","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","2","1","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","2","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","2","alle","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","0","0_6","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","0","0_6","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","0","7+","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","0","7+","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","1","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","1","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","1","0_6","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","1","0_6","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","1","7+","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","1","7+","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","alle","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","alle","0_6","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","alle","0_6","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","alle","7+","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","innvandrere","alle","alle","7+","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","norskfodte_m_innvf","alle","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","norskfodte_m_innvf","alle","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","norskfodte_m_innvf","alle","1","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","norskfodte_m_innvf","alle","1","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030117","norskfodte_m_innvf","alle","alle","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030117","bef_u_innv_og_norskf","alle","0","alle","gjennomsnitt","43.6","grunnskolepoeng","NULL","NULL"
2013,"030117","bef_u_innv_og_norskf","alle","0","alle","personer","10","grunnskolepoeng","NULL","NULL"
2013,"030117","bef_u_innv_og_norskf","alle","1","alle","gjennomsnitt","39.9","grunnskolepoeng","NULL","NULL"
2013,"030117","bef_u_innv_og_norskf","alle","1","alle","personer","9","grunnskolepoeng","NULL","NULL"
2013,"030117","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","41.9","grunnskolepoeng","NULL","NULL"
2013,"030117","bef_u_innv_og_norskf","alle","alle","alle","personer","19","grunnskolepoeng","NULL","NULL"
2013,"030199","alle","alle","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","alle","alle","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","alle","alle","1","alle","gjennomsnitt","27.1","grunnskolepoeng","NULL","NULL"
2013,"030199","alle","alle","1","alle","personer","5","grunnskolepoeng","NULL","NULL"
2013,"030199","alle","alle","alle","alle","gjennomsnitt","27.1","grunnskolepoeng","NULL","NULL"
2013,"030199","alle","alle","alle","alle","personer","5","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","1","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","1","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","1","1","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","1","1","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","1","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","1","alle","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","2","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","2","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","2","1","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","2","1","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","2","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","2","alle","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","0","0_6","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","0","0_6","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","0","7+","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","0","7+","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","1","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","1","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","1","0_6","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","1","0_6","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","1","7+","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","1","7+","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","alle","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","alle","0_6","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","alle","0_6","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","alle","7+","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","innvandrere","alle","alle","7+","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","norskfodte_m_innvf","alle","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","norskfodte_m_innvf","alle","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","norskfodte_m_innvf","alle","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030199","norskfodte_m_innvf","alle","1","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030199","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030199","norskfodte_m_innvf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030199","bef_u_innv_og_norskf","alle","0","alle","gjennomsnitt",".","grunnskolepoeng","NULL","NULL"
2013,"030199","bef_u_innv_og_norskf","alle","0","alle","personer",".","grunnskolepoeng","NULL","NULL"
2013,"030199","bef_u_innv_og_norskf","alle","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030199","bef_u_innv_og_norskf","alle","1","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"030199","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","NULL"
2013,"030199","bef_u_innv_og_norskf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","NULL"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.4","grunnskolepoeng","00","NULL"
2013,"NULL","alle","alle","0","alle","personer","29286","grunnskolepoeng","00","NULL"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","38.5","grunnskolepoeng","00","NULL"
2013,"NULL","alle","alle","1","alle","personer","30481","grunnskolepoeng","00","NULL"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","40.4","grunnskolepoeng","00","NULL"
2013,"NULL","alle","alle","alle","alle","personer","59767","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","1","0","alle","gjennomsnitt","38.2","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","1","0","alle","personer","677","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","1","1","alle","gjennomsnitt","35.7","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","1","1","alle","personer","726","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","36.9","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","1","alle","alle","personer","1403","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","2","0","alle","gjennomsnitt","36.5","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","2","0","alle","personer","1368","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","2","1","alle","gjennomsnitt","33.7","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","2","1","alle","personer","1440","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","35","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","2","alle","alle","personer","2808","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","37","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","0","alle","personer","2045","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","0","0_6","gjennomsnitt","39.3","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","0","0_6","personer","632","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","0","7+","gjennomsnitt","36","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","0","7+","personer","1413","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","34.4","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","1","alle","personer","2166","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","1","0_6","gjennomsnitt","36.6","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","1","0_6","personer","650","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","1","7+","gjennomsnitt","33.4","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","1","7+","personer","1516","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","35.7","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","alle","alle","personer","4211","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","37.9","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","alle","0_6","personer","1282","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","34.7","grunnskolepoeng","00","NULL"
2013,"NULL","innvandrere","alle","alle","7+","personer","2929","grunnskolepoeng","00","NULL"
2013,"NULL","norskfodte_m_innvf","alle","0","alle","gjennomsnitt","40.7","grunnskolepoeng","00","NULL"
2013,"NULL","norskfodte_m_innvf","alle","0","alle","personer","1325","grunnskolepoeng","00","NULL"
2013,"NULL","norskfodte_m_innvf","alle","1","alle","gjennomsnitt","37.6","grunnskolepoeng","00","NULL"
2013,"NULL","norskfodte_m_innvf","alle","1","alle","personer","1422","grunnskolepoeng","00","NULL"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","39.1","grunnskolepoeng","00","NULL"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","2747","grunnskolepoeng","00","NULL"
2013,"NULL","bef_u_innv_og_norskf","alle","0","alle","gjennomsnitt","43","grunnskolepoeng","00","NULL"
2013,"NULL","bef_u_innv_og_norskf","alle","0","alle","personer","25916","grunnskolepoeng","00","NULL"
2013,"NULL","bef_u_innv_og_norskf","alle","1","alle","gjennomsnitt","38.8","grunnskolepoeng","00","NULL"
2013,"NULL","bef_u_innv_og_norskf","alle","1","alle","personer","26893","grunnskolepoeng","00","NULL"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40.9","grunnskolepoeng","00","NULL"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","52809","grunnskolepoeng","00","NULL"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","41.8","grunnskolepoeng","01","NULL"
2013,"NULL","alle","alle","0","alle","personer","1652","grunnskolepoeng","01","NULL"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","37.2","grunnskolepoeng","01","NULL"
2013,"NULL","alle","alle","1","alle","personer","1696","grunnskolepoeng","01","NULL"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","39.4","grunnskolepoeng","01","NULL"
2013,"NULL","alle","alle","alle","alle","personer","3348","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","1","0","alle","gjennomsnitt","37.4","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","1","0","alle","personer","48","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","1","1","alle","gjennomsnitt","34.4","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","1","1","alle","personer","41","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","36","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","1","alle","alle","personer","89","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","2","0","alle","gjennomsnitt","37.2","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","2","0","alle","personer","96","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","2","1","alle","gjennomsnitt","33.8","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","2","1","alle","personer","122","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","35.3","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","2","alle","alle","personer","218","grunnskolepoeng","01","NULL"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","37.3","grunnskolepoeng","01","NULL"
