"kommune_nr","bosetting","aar","enhet","tabellvariabel"
"1531","anmodning","2017","personer","40"
"1532","anmodning","2017","personer","35"
"1534","anmodning","2017","personer","42"
"1535","anmodning","2017","personer","27"
"1539","anmodning","2017","personer","30"
"1543","anmodning","2017","personer","18"
"1545","anmodning","2017","personer","15"
"1546","anmodning","2017","personer","12"
"1547","anmodning","2017","personer","24"
"1548","anmodning","2017","personer","40"
"1551","anmodning","2017","personer","15"
"1554","anmodning","2017","personer","25"
"1557","anmodning","2017","personer","15"
"1560","anmodning","2017","personer","18"
"1563","anmodning","2017","personer","45"
"1566","anmodning","2017","personer","26"
"1567","anmodning","2017","personer","18"
"1571","anmodning","2017","personer","18"
"1573","anmodning","2017","personer","18"
"1576","anmodning","2017","personer","18"
"1601","anmodning","2017","personer","730"
"1612","anmodning","2017","personer","18"
"1613","anmodning","2017","personer","10"
"1617","anmodning","2017","personer","22"
"1620","anmodning","2017","personer","22"
"1621","anmodning","2017","personer","25"
"1622","anmodning","2017","personer","10"
"1624","anmodning","2017","personer","27"
"1627","anmodning","2017","personer","23"
"1630","anmodning","2017","personer","18"
"1632","anmodning","2017","personer","10"
"1633","anmodning","2017","personer","10"
"1634","anmodning","2017","personer","30"
"1635","anmodning","2017","personer","18"
"1636","anmodning","2017","personer","18"
"1638","anmodning","2017","personer","50"
"1640","anmodning","2017","personer","25"
"1644","anmodning","2017","personer","15"
"1648","anmodning","2017","personer","25"
"1653","anmodning","2017","personer","65"
"1657","anmodning","2017","personer","35"
"1662","anmodning","2017","personer","30"
"1663","anmodning","2017","personer","55"
"1664","anmodning","2017","personer","22"
"1665","anmodning","2017","personer","15"
"1702","anmodning","2017","personer","90"
"1703","anmodning","2017","personer","65"
"1711","anmodning","2017","personer","20"
"1714","anmodning","2017","personer","95"
"1717","anmodning","2017","personer","15"
"1718","anmodning","2017","personer","18"
"1719","anmodning","2017","personer","85"
"1721","anmodning","2017","personer","60"
"1724","anmodning","2017","personer","18"
"1725","anmodning","2017","personer","14"
"1736","anmodning","2017","personer","18"
"1738","anmodning","2017","personer","14"
"1739","anmodning","2017","personer","10"
"1740","anmodning","2017","personer","15"
"1742","anmodning","2017","personer","18"
"1743","anmodning","2017","personer","12"
"1744","anmodning","2017","personer","18"
"1748","anmodning","2017","personer","10"
"1749","anmodning","2017","personer","10"
"1750","anmodning","2017","personer","20"
"1751","anmodning","2017","personer","56"
"1755","anmodning","2017","personer","10"
"1756","anmodning","2017","personer","32"
"1804","anmodning","2017","personer","160"
"1805","anmodning","2017","personer","100"
"1811","anmodning","2017","personer","25"
"1812","anmodning","2017","personer","25"
"1813","anmodning","2017","personer","60"
"1815","anmodning","2017","personer","25"
"1816","anmodning","2017","personer","25"
"1818","anmodning","2017","personer","30"
"1820","anmodning","2017","personer","60"
"1822","anmodning","2017","personer","40"
"1824","anmodning","2017","personer","60"
"1825","anmodning","2017","personer","30"
"1826","anmodning","2017","personer","25"
"1827","anmodning","2017","personer","25"
"1828","anmodning","2017","personer","45"
"1832","anmodning","2017","personer","25"
"1833","anmodning","2017","personer","100"
"1834","anmodning","2017","personer","25"
"1835","anmodning","2017","personer","20"
"1836","anmodning","2017","personer","25"
"1837","anmodning","2017","personer","35"
"1838","anmodning","2017","personer","35"
"1839","anmodning","2017","personer","25"
"1840","anmodning","2017","personer","45"
"1841","anmodning","2017","personer","55"
"1845","anmodning","2017","personer","25"
"1848","anmodning","2017","personer","25"
"1849","anmodning","2017","personer","35"
"1850","anmodning","2017","personer","20"
"1851","anmodning","2017","personer","25"
"1852","anmodning","2017","personer","25"
"1853","anmodning","2017","personer","40"
"1854","anmodning","2017","personer","30"
"1856","anmodning","2017","personer","20"
"1857","anmodning","2017","personer","20"
"1859","anmodning","2017","personer","25"
"1860","anmodning","2017","personer","55"
"1865","anmodning","2017","personer","65"
"1866","anmodning","2017","personer","60"
"1867","anmodning","2017","personer","25"
"1868","anmodning","2017","personer","25"
"1870","anmodning","2017","personer","60"
"1871","anmodning","2017","personer","55"
"1874","anmodning","2017","personer","25"
"1902","anmodning","2017","personer","195"
"1903","anmodning","2017","personer","100"
"1911","anmodning","2017","personer","25"
"1913","anmodning","2017","personer","20"
"1917","anmodning","2017","personer","20"
"1919","anmodning","2017","personer","20"
"1920","anmodning","2017","personer","20"
"1922","anmodning","2017","personer","20"
"1923","anmodning","2017","personer","35"
"1924","anmodning","2017","personer","20"
"1925","anmodning","2017","personer","30"
"1926","anmodning","2017","personer","20"
"1927","anmodning","2017","personer","20"
"1928","anmodning","2017","personer","20"
"1929","anmodning","2017","personer","20"
"1931","anmodning","2017","personer","70"
"1933","anmodning","2017","personer","20"
"1936","anmodning","2017","personer","20"
"1938","anmodning","2017","personer","20"
"1939","anmodning","2017","personer","20"
"1940","anmodning","2017","personer","20"
"1941","anmodning","2017","personer","20"
"1942","anmodning","2017","personer","35"
"1943","anmodning","2017","personer","20"
"2002","anmodning","2017","personer","30"
"2003","anmodning","2017","personer","90"
"2004","anmodning","2017","personer","75"
"2011","anmodning","2017","personer","25"
"2012","anmodning","2017","personer","104"
"2014","anmodning","2017","personer","20"
"2015","anmodning","2017","personer","25"
"2017","anmodning","2017","personer","25"
"2018","anmodning","2017","personer","20"
"2019","anmodning","2017","personer","30"
"2020","anmodning","2017","personer","30"
"2021","anmodning","2017","personer","25"
"2022","anmodning","2017","personer","20"
"2023","anmodning","2017","personer","20"
"2024","anmodning","2017","personer","20"
"2025","anmodning","2017","personer","25"
"2027","anmodning","2017","personer","20"
"2028","anmodning","2017","personer","25"
"2030","anmodning","2017","personer","85"
"0101","vedtak","2017","personer","."
"0104","vedtak","2017","personer","100"
"0105","vedtak","2017","personer","."
"0106","vedtak","2017","personer","."
"0111","vedtak","2017","personer","15"
"0118","vedtak","2017","personer","."
"0119","vedtak","2017","personer","10"
"0121","vedtak","2017","personer","."
"0122","vedtak","2017","personer","3"
"0123","vedtak","2017","personer","."
"0124","vedtak","2017","personer","."
"0125","vedtak","2017","personer","36"
"0127","vedtak","2017","personer","."
"0128","vedtak","2017","personer","20"
"0135","vedtak","2017","personer","."
"0136","vedtak","2017","personer","."
"0137","vedtak","2017","personer","10"
"0138","vedtak","2017","personer","."
"0211","vedtak","2017","personer","25"
"0213","vedtak","2017","personer","."
"0214","vedtak","2017","personer","."
"0215","vedtak","2017","personer","."
"0216","vedtak","2017","personer","."
"0217","vedtak","2017","personer","90"
"0219","vedtak","2017","personer","."
"0220","vedtak","2017","personer","65"
"0221","vedtak","2017","personer","24"
"0226","vedtak","2017","personer","."
"0227","vedtak","2017","personer","."
"0228","vedtak","2017","personer","."
"0229","vedtak","2017","personer","."
"0230","vedtak","2017","personer","48"
"0231","vedtak","2017","personer","85"
"0233","vedtak","2017","personer","."
"0234","vedtak","2017","personer","."
"0235","vedtak","2017","personer","25"
"0236","vedtak","2017","personer","."
"0237","vedtak","2017","personer","."
"0238","vedtak","2017","personer","."
"0239","vedtak","2017","personer","30"
"0301","vedtak","2017","personer","."
"0402","vedtak","2017","personer","."
"0403","vedtak","2017","personer","75"
"0412","vedtak","2017","personer","64"
"0415","vedtak","2017","personer","15"
"0417","vedtak","2017","personer","."
"0418","vedtak","2017","personer","."
"0419","vedtak","2017","personer","."
"0420","vedtak","2017","personer","5"
"0423","vedtak","2017","personer","5"
"0425","vedtak","2017","personer","29"
"0426","vedtak","2017","personer","6"
"0427","vedtak","2017","personer","."
"0428","vedtak","2017","personer","30"
"0429","vedtak","2017","personer","."
"0430","vedtak","2017","personer","13"
"0432","vedtak","2017","personer","15"
"0434","vedtak","2017","personer","."
"0436","vedtak","2017","personer","12"
"0437","vedtak","2017","personer","."
"0438","vedtak","2017","personer","20"
"0439","vedtak","2017","personer","12"
"0441","vedtak","2017","personer","13"
"0501","vedtak","2017","personer","."
"0502","vedtak","2017","personer","."
"0511","vedtak","2017","personer","."
"0512","vedtak","2017","personer","."
"0513","vedtak","2017","personer","."
"0514","vedtak","2017","personer","."
"0515","vedtak","2017","personer","."
"0516","vedtak","2017","personer","15"
"0517","vedtak","2017","personer","15"
"0519","vedtak","2017","personer","."
"0520","vedtak","2017","personer","15"
"0521","vedtak","2017","personer","."
"0522","vedtak","2017","personer","."
"0528","vedtak","2017","personer","."
"0529","vedtak","2017","personer","."
"0532","vedtak","2017","personer","20"
"0533","vedtak","2017","personer","45"
"0534","vedtak","2017","personer","60"
"0536","vedtak","2017","personer","20"
"0538","vedtak","2017","personer","21"
"0540","vedtak","2017","personer","."
"0541","vedtak","2017","personer","17"
"0542","vedtak","2017","personer","."
"0543","vedtak","2017","personer","13"
"0544","vedtak","2017","personer","9"
"0545","vedtak","2017","personer","3"
"0602","vedtak","2017","personer","."
"0604","vedtak","2017","personer","."
"0605","vedtak","2017","personer","130"
"0612","vedtak","2017","personer","20"
"0615","vedtak","2017","personer","15"
"0616","vedtak","2017","personer","."
"0617","vedtak","2017","personer","20"
"0618","vedtak","2017","personer","."
"0619","vedtak","2017","personer","."
"0620","vedtak","2017","personer","10"
"0621","vedtak","2017","personer","5"
"0622","vedtak","2017","personer","."
"0623","vedtak","2017","personer","."
"0624","vedtak","2017","personer","."
"0625","vedtak","2017","personer","."
"0626","vedtak","2017","personer","56"
"0627","vedtak","2017","personer","."
"0628","vedtak","2017","personer","32"
"0631","vedtak","2017","personer","."
"0632","vedtak","2017","personer","15"
"0633","vedtak","2017","personer","."
"0701","vedtak","2017","personer","."
"0702","vedtak","2017","personer","."
"0704","vedtak","2017","personer","."
"0706","vedtak","2017","personer","."
"0709","vedtak","2017","personer","."
"0711","vedtak","2017","personer","."
"0713","vedtak","2017","personer","."
"0714","vedtak","2017","personer","."
"0716","vedtak","2017","personer","."
"0719","vedtak","2017","personer","."
"0720","vedtak","2017","personer","."
"0722","vedtak","2017","personer","."
"0723","vedtak","2017","personer","."
"0728","vedtak","2017","personer","."
"0805","vedtak","2017","personer","."
"0806","vedtak","2017","personer","200"
"0807","vedtak","2017","personer","."
"0811","vedtak","2017","personer","."
"0814","vedtak","2017","personer","50"
"0815","vedtak","2017","personer","40"
"0817","vedtak","2017","personer","."
"0819","vedtak","2017","personer","45"
"0821","vedtak","2017","personer","."
"0822","vedtak","2017","personer","45"
"0826","vedtak","2017","personer","."
"0827","vedtak","2017","personer","."
"0828","vedtak","2017","personer","."
"0829","vedtak","2017","personer","10"
"0830","vedtak","2017","personer","10"
"0831","vedtak","2017","personer","10"
"0833","vedtak","2017","personer","."
"0834","vedtak","2017","personer","25"
"0901","vedtak","2017","personer","25"
"0904","vedtak","2017","personer","100"
"0906","vedtak","2017","personer","180"
"0911","vedtak","2017","personer","14"
"0912","vedtak","2017","personer","20"
"0914","vedtak","2017","personer","30"
"0919","vedtak","2017","personer","20"
"0926","vedtak","2017","personer","."
"0928","vedtak","2017","personer","."
"0929","vedtak","2017","personer","20"
"0935","vedtak","2017","personer","7"
"0937","vedtak","2017","personer","."
"0938","vedtak","2017","personer","."
"0940","vedtak","2017","personer","."
"0941","vedtak","2017","personer","15"
"1001","vedtak","2017","personer","230"
"1002","vedtak","2017","personer","."
"1003","vedtak","2017","personer","35"
"1004","vedtak","2017","personer","."
"1014","vedtak","2017","personer","60"
"1017","vedtak","2017","personer","."
"1018","vedtak","2017","personer","55"
"1021","vedtak","2017","personer","."
"1026","vedtak","2017","personer","."
"1027","vedtak","2017","personer","10"
"1029","vedtak","2017","personer","."
"1032","vedtak","2017","personer","30"
"1034","vedtak","2017","personer","."
"1037","vedtak","2017","personer","."
"1046","vedtak","2017","personer","10"
"1101","vedtak","2017","personer","."
"1102","vedtak","2017","personer","196"
"1103","vedtak","2017","personer","150"
"1106","vedtak","2017","personer","60"
"1111","vedtak","2017","personer","."
"1112","vedtak","2017","personer","10"
"1114","vedtak","2017","personer","10"
