"naringsregion_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"77","minoritet","2","personer","25","2013","barnehagedeltakelse"
"78","minoritet","2","personer","30","2013","barnehagedeltakelse"
"79","minoritet","2","personer","81","2013","barnehagedeltakelse"
"80","minoritet","2","personer","9","2013","barnehagedeltakelse"
"81","minoritet","2","personer","43","2013","barnehagedeltakelse"
"82","minoritet","2","personer","4","2013","barnehagedeltakelse"
"83","minoritet","2","personer","33","2013","barnehagedeltakelse"
"01","minoritet","3","personer","34","2013","barnehagedeltakelse"
"02","minoritet","3","personer","99","2013","barnehagedeltakelse"
"03","minoritet","3","personer","75","2013","barnehagedeltakelse"
"04","minoritet","3","personer","238","2013","barnehagedeltakelse"
"05","minoritet","3","personer","345","2013","barnehagedeltakelse"
"06","minoritet","3","personer","193","2013","barnehagedeltakelse"
"07","minoritet","3","personer","375","2013","barnehagedeltakelse"
"08","minoritet","3","personer","152","2013","barnehagedeltakelse"
"09","minoritet","3","personer","2148","2013","barnehagedeltakelse"
"10","minoritet","3","personer","10","2013","barnehagedeltakelse"
"11","minoritet","3","personer","39","2013","barnehagedeltakelse"
"12","minoritet","3","personer","89","2013","barnehagedeltakelse"
"13","minoritet","3","personer","41","2013","barnehagedeltakelse"
"14","minoritet","3","personer","86","2013","barnehagedeltakelse"
"15","minoritet","3","personer","24","2013","barnehagedeltakelse"
"16","minoritet","3","personer","37","2013","barnehagedeltakelse"
"17","minoritet","3","personer","14","2013","barnehagedeltakelse"
"18","minoritet","3","personer","10","2013","barnehagedeltakelse"
"19","minoritet","3","personer","16","2013","barnehagedeltakelse"
"20","minoritet","3","personer","444","2013","barnehagedeltakelse"
"21","minoritet","3","personer","34","2013","barnehagedeltakelse"
"22","minoritet","3","personer","57","2013","barnehagedeltakelse"
"23","minoritet","3","personer","27","2013","barnehagedeltakelse"
"24","minoritet","3","personer","60","2013","barnehagedeltakelse"
"25","minoritet","3","personer","163","2013","barnehagedeltakelse"
"26","minoritet","3","personer","138","2013","barnehagedeltakelse"
"27","minoritet","3","personer","184","2013","barnehagedeltakelse"
"28","minoritet","3","personer","27","2013","barnehagedeltakelse"
"29","minoritet","3","personer","29","2013","barnehagedeltakelse"
"30","minoritet","3","personer","12","2013","barnehagedeltakelse"
"31","minoritet","3","personer","13","2013","barnehagedeltakelse"
"32","minoritet","3","personer","117","2013","barnehagedeltakelse"
"33","minoritet","3","personer","45","2013","barnehagedeltakelse"
"34","minoritet","3","personer","28","2013","barnehagedeltakelse"
"35","minoritet","3","personer","209","2013","barnehagedeltakelse"
"36","minoritet","3","personer","34","2013","barnehagedeltakelse"
"37","minoritet","3","personer","147","2013","barnehagedeltakelse"
"38","minoritet","3","personer","47","2013","barnehagedeltakelse"
"39","minoritet","3","personer","719","2013","barnehagedeltakelse"
"40","minoritet","3","personer","454","2013","barnehagedeltakelse"
"41","minoritet","3","personer","28","2013","barnehagedeltakelse"
"42","minoritet","3","personer","24","2013","barnehagedeltakelse"
"43","minoritet","3","personer","17","2013","barnehagedeltakelse"
"44","minoritet","3","personer","39","2013","barnehagedeltakelse"
"45","minoritet","3","personer","11","2013","barnehagedeltakelse"
"46","minoritet","3","personer","64","2013","barnehagedeltakelse"
"47","minoritet","3","personer","54","2013","barnehagedeltakelse"
"48","minoritet","3","personer","8","2013","barnehagedeltakelse"
"49","minoritet","3","personer","30","2013","barnehagedeltakelse"
"50","minoritet","3","personer","30","2013","barnehagedeltakelse"
"51","minoritet","3","personer","54","2013","barnehagedeltakelse"
"52","minoritet","3","personer","69","2013","barnehagedeltakelse"
"53","minoritet","3","personer","61","2013","barnehagedeltakelse"
"54","minoritet","3","personer","33","2013","barnehagedeltakelse"
"55","minoritet","3","personer","51","2013","barnehagedeltakelse"
"56","minoritet","3","personer","87","2013","barnehagedeltakelse"
"57","minoritet","3","personer","9","2013","barnehagedeltakelse"
"58","minoritet","3","personer","20","2013","barnehagedeltakelse"
"59","minoritet","3","personer","5","2013","barnehagedeltakelse"
"60","minoritet","3","personer","18","2013","barnehagedeltakelse"
"61","minoritet","3","personer","318","2013","barnehagedeltakelse"
"62","minoritet","3","personer","6","2013","barnehagedeltakelse"
"63","minoritet","3","personer","22","2013","barnehagedeltakelse"
"64","minoritet","3","personer","61","2013","barnehagedeltakelse"
"65","minoritet","3","personer","7","2013","barnehagedeltakelse"
"66","minoritet","3","personer",":","2013","barnehagedeltakelse"
"67","minoritet","3","personer","27","2013","barnehagedeltakelse"
"68","minoritet","3","personer","9","2013","barnehagedeltakelse"
"69","minoritet","3","personer","16","2013","barnehagedeltakelse"
"70","minoritet","3","personer","4","2013","barnehagedeltakelse"
"71","minoritet","3","personer","11","2013","barnehagedeltakelse"
"72","minoritet","3","personer","21","2013","barnehagedeltakelse"
"73","minoritet","3","personer","73","2013","barnehagedeltakelse"
"74","minoritet","3","personer","22","2013","barnehagedeltakelse"
"75","minoritet","3","personer","24","2013","barnehagedeltakelse"
"76","minoritet","3","personer","40","2013","barnehagedeltakelse"
"77","minoritet","3","personer","48","2013","barnehagedeltakelse"
"78","minoritet","3","personer","20","2013","barnehagedeltakelse"
"79","minoritet","3","personer","101","2013","barnehagedeltakelse"
"80","minoritet","3","personer","8","2013","barnehagedeltakelse"
"81","minoritet","3","personer","51","2013","barnehagedeltakelse"
"82","minoritet","3","personer",":","2013","barnehagedeltakelse"
"83","minoritet","3","personer","34","2013","barnehagedeltakelse"
"01","minoritet","4","personer","31","2013","barnehagedeltakelse"
"02","minoritet","4","personer","109","2013","barnehagedeltakelse"
"03","minoritet","4","personer","100","2013","barnehagedeltakelse"
"04","minoritet","4","personer","312","2013","barnehagedeltakelse"
"05","minoritet","4","personer","376","2013","barnehagedeltakelse"
"06","minoritet","4","personer","208","2013","barnehagedeltakelse"
"07","minoritet","4","personer","404","2013","barnehagedeltakelse"
"08","minoritet","4","personer","182","2013","barnehagedeltakelse"
"09","minoritet","4","personer","2453","2013","barnehagedeltakelse"
"10","minoritet","4","personer","13","2013","barnehagedeltakelse"
"11","minoritet","4","personer","40","2013","barnehagedeltakelse"
"12","minoritet","4","personer","108","2013","barnehagedeltakelse"
"13","minoritet","4","personer","43","2013","barnehagedeltakelse"
"14","minoritet","4","personer","73","2013","barnehagedeltakelse"
"15","minoritet","4","personer","22","2013","barnehagedeltakelse"
"16","minoritet","4","personer","43","2013","barnehagedeltakelse"
"17","minoritet","4","personer","17","2013","barnehagedeltakelse"
"18","minoritet","4","personer","15","2013","barnehagedeltakelse"
"19","minoritet","4","personer","21","2013","barnehagedeltakelse"
"20","minoritet","4","personer","436","2013","barnehagedeltakelse"
"21","minoritet","4","personer","28","2013","barnehagedeltakelse"
"22","minoritet","4","personer","53","2013","barnehagedeltakelse"
"23","minoritet","4","personer","24","2013","barnehagedeltakelse"
"24","minoritet","4","personer","41","2013","barnehagedeltakelse"
"25","minoritet","4","personer","168","2013","barnehagedeltakelse"
"26","minoritet","4","personer","143","2013","barnehagedeltakelse"
"27","minoritet","4","personer","162","2013","barnehagedeltakelse"
"28","minoritet","4","personer","34","2013","barnehagedeltakelse"
"29","minoritet","4","personer","25","2013","barnehagedeltakelse"
"30","minoritet","4","personer","13","2013","barnehagedeltakelse"
"31","minoritet","4","personer","8","2013","barnehagedeltakelse"
"32","minoritet","4","personer","131","2013","barnehagedeltakelse"
"33","minoritet","4","personer","40","2013","barnehagedeltakelse"
"34","minoritet","4","personer","37","2013","barnehagedeltakelse"
"35","minoritet","4","personer","247","2013","barnehagedeltakelse"
"36","minoritet","4","personer","34","2013","barnehagedeltakelse"
"37","minoritet","4","personer","120","2013","barnehagedeltakelse"
"38","minoritet","4","personer","32","2013","barnehagedeltakelse"
"39","minoritet","4","personer","643","2013","barnehagedeltakelse"
"40","minoritet","4","personer","457","2013","barnehagedeltakelse"
"41","minoritet","4","personer","31","2013","barnehagedeltakelse"
"42","minoritet","4","personer","37","2013","barnehagedeltakelse"
"43","minoritet","4","personer","18","2013","barnehagedeltakelse"
"44","minoritet","4","personer","37","2013","barnehagedeltakelse"
"45","minoritet","4","personer","17","2013","barnehagedeltakelse"
"46","minoritet","4","personer","90","2013","barnehagedeltakelse"
"47","minoritet","4","personer","59","2013","barnehagedeltakelse"
"48","minoritet","4","personer","11","2013","barnehagedeltakelse"
"49","minoritet","4","personer","56","2013","barnehagedeltakelse"
"50","minoritet","4","personer","31","2013","barnehagedeltakelse"
"51","minoritet","4","personer","41","2013","barnehagedeltakelse"
"52","minoritet","4","personer","73","2013","barnehagedeltakelse"
"53","minoritet","4","personer","41","2013","barnehagedeltakelse"
"54","minoritet","4","personer","27","2013","barnehagedeltakelse"
"55","minoritet","4","personer","80","2013","barnehagedeltakelse"
"56","minoritet","4","personer","99","2013","barnehagedeltakelse"
"57","minoritet","4","personer","9","2013","barnehagedeltakelse"
"58","minoritet","4","personer","16","2013","barnehagedeltakelse"
"59","minoritet","4","personer","9","2013","barnehagedeltakelse"
"60","minoritet","4","personer","20","2013","barnehagedeltakelse"
"61","minoritet","4","personer","293","2013","barnehagedeltakelse"
"62","minoritet","4","personer","7","2013","barnehagedeltakelse"
"63","minoritet","4","personer","33","2013","barnehagedeltakelse"
"64","minoritet","4","personer","45","2013","barnehagedeltakelse"
"65","minoritet","4","personer",":","2013","barnehagedeltakelse"
"66","minoritet","4","personer","7","2013","barnehagedeltakelse"
"67","minoritet","4","personer","23","2013","barnehagedeltakelse"
"68","minoritet","4","personer","13","2013","barnehagedeltakelse"
"69","minoritet","4","personer","15","2013","barnehagedeltakelse"
"70","minoritet","4","personer","6","2013","barnehagedeltakelse"
"71","minoritet","4","personer","7","2013","barnehagedeltakelse"
"72","minoritet","4","personer","23","2013","barnehagedeltakelse"
"73","minoritet","4","personer","70","2013","barnehagedeltakelse"
"74","minoritet","4","personer","13","2013","barnehagedeltakelse"
"75","minoritet","4","personer","34","2013","barnehagedeltakelse"
"76","minoritet","4","personer","36","2013","barnehagedeltakelse"
"77","minoritet","4","personer","33","2013","barnehagedeltakelse"
"78","minoritet","4","personer","28","2013","barnehagedeltakelse"
"79","minoritet","4","personer","79","2013","barnehagedeltakelse"
"80","minoritet","4","personer","6","2013","barnehagedeltakelse"
"81","minoritet","4","personer","47","2013","barnehagedeltakelse"
"82","minoritet","4","personer",":","2013","barnehagedeltakelse"
"83","minoritet","4","personer","25","2013","barnehagedeltakelse"
"01","minoritet","5","personer","38","2013","barnehagedeltakelse"
"02","minoritet","5","personer","74","2013","barnehagedeltakelse"
"03","minoritet","5","personer","111","2013","barnehagedeltakelse"
"04","minoritet","5","personer","273","2013","barnehagedeltakelse"
"05","minoritet","5","personer","312","2013","barnehagedeltakelse"
"06","minoritet","5","personer","194","2013","barnehagedeltakelse"
"07","minoritet","5","personer","368","2013","barnehagedeltakelse"
"08","minoritet","5","personer","157","2013","barnehagedeltakelse"
"09","minoritet","5","personer","2447","2013","barnehagedeltakelse"
"10","minoritet","5","personer","16","2013","barnehagedeltakelse"
"11","minoritet","5","personer","31","2013","barnehagedeltakelse"
"12","minoritet","5","personer","90","2013","barnehagedeltakelse"
"13","minoritet","5","personer","44","2013","barnehagedeltakelse"
"14","minoritet","5","personer","71","2013","barnehagedeltakelse"
"15","minoritet","5","personer","20","2013","barnehagedeltakelse"
"16","minoritet","5","personer","43","2013","barnehagedeltakelse"
"17","minoritet","5","personer","11","2013","barnehagedeltakelse"
"18","minoritet","5","personer","21","2013","barnehagedeltakelse"
"19","minoritet","5","personer","20","2013","barnehagedeltakelse"
"20","minoritet","5","personer","483","2013","barnehagedeltakelse"
"21","minoritet","5","personer","31","2013","barnehagedeltakelse"
"22","minoritet","5","personer","55","2013","barnehagedeltakelse"
"23","minoritet","5","personer","20","2013","barnehagedeltakelse"
"24","minoritet","5","personer","49","2013","barnehagedeltakelse"
"25","minoritet","5","personer","161","2013","barnehagedeltakelse"
"26","minoritet","5","personer","148","2013","barnehagedeltakelse"
"27","minoritet","5","personer","176","2013","barnehagedeltakelse"
"28","minoritet","5","personer","24","2013","barnehagedeltakelse"
"29","minoritet","5","personer","25","2013","barnehagedeltakelse"
"30","minoritet","5","personer","17","2013","barnehagedeltakelse"
"31","minoritet","5","personer","20","2013","barnehagedeltakelse"
"32","minoritet","5","personer","133","2013","barnehagedeltakelse"
"33","minoritet","5","personer","40","2013","barnehagedeltakelse"
"34","minoritet","5","personer","36","2013","barnehagedeltakelse"
"35","minoritet","5","personer","235","2013","barnehagedeltakelse"
"36","minoritet","5","personer","26","2013","barnehagedeltakelse"
"37","minoritet","5","personer","122","2013","barnehagedeltakelse"
"38","minoritet","5","personer","32","2013","barnehagedeltakelse"
"39","minoritet","5","personer","618","2013","barnehagedeltakelse"
"40","minoritet","5","personer","435","2013","barnehagedeltakelse"
"41","minoritet","5","personer","22","2013","barnehagedeltakelse"
"42","minoritet","5","personer","26","2013","barnehagedeltakelse"
"43","minoritet","5","personer","7","2013","barnehagedeltakelse"
"44","minoritet","5","personer","24","2013","barnehagedeltakelse"
"45","minoritet","5","personer","12","2013","barnehagedeltakelse"
"46","minoritet","5","personer","82","2013","barnehagedeltakelse"
"47","minoritet","5","personer","53","2013","barnehagedeltakelse"
"48","minoritet","5","personer","8","2013","barnehagedeltakelse"
"49","minoritet","5","personer","39","2013","barnehagedeltakelse"
"50","minoritet","5","personer","25","2013","barnehagedeltakelse"
"51","minoritet","5","personer","47","2013","barnehagedeltakelse"
"52","minoritet","5","personer","49","2013","barnehagedeltakelse"
"53","minoritet","5","personer","50","2013","barnehagedeltakelse"
"54","minoritet","5","personer","34","2013","barnehagedeltakelse"
"55","minoritet","5","personer","46","2013","barnehagedeltakelse"
"56","minoritet","5","personer","80","2013","barnehagedeltakelse"
"57","minoritet","5","personer","8","2013","barnehagedeltakelse"
"58","minoritet","5","personer","26","2013","barnehagedeltakelse"
