"bydel_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"030108","ikke_minoritet","1_5","prosent","106,4337035",2014,"barnehagedeltakelse"
"030109","ikke_minoritet","1_5","prosent","80,81355932",2014,"barnehagedeltakelse"
"030110","ikke_minoritet","1_5","prosent","64,48275862",2014,"barnehagedeltakelse"
"030111","ikke_minoritet","1_5","prosent","43,67015099",2014,"barnehagedeltakelse"
"030112","ikke_minoritet","1_5","prosent","64,85303315",2014,"barnehagedeltakelse"
"030113","ikke_minoritet","1_5","prosent","79,79366773",2014,"barnehagedeltakelse"
"030114","ikke_minoritet","1_5","prosent","91,27115831",2014,"barnehagedeltakelse"
"030115","ikke_minoritet","1_5","prosent","61,07298815",2014,"barnehagedeltakelse"
"030116","ikke_minoritet","1_5","prosent",".",2014,"barnehagedeltakelse"
"030117","ikke_minoritet","1_5","prosent",".",2014,"barnehagedeltakelse"
"030199","ikke_minoritet","1_5","prosent",".",2014,"barnehagedeltakelse"
"030101","ikke_minoritet","1","prosent","74,63768116",2014,"barnehagedeltakelse"
"030102","ikke_minoritet","1","prosent","78,65546218",2014,"barnehagedeltakelse"
"030103","ikke_minoritet","1","prosent","81,58347676",2014,"barnehagedeltakelse"
"030104","ikke_minoritet","1","prosent","101,3020833",2014,"barnehagedeltakelse"
"030105","ikke_minoritet","1","prosent","80,61002179",2014,"barnehagedeltakelse"
"030106","ikke_minoritet","1","prosent","94,42896936",2014,"barnehagedeltakelse"
"030107","ikke_minoritet","1","prosent","70,46979866",2014,"barnehagedeltakelse"
"030108","ikke_minoritet","1","prosent","105,5749129",2014,"barnehagedeltakelse"
"030109","ikke_minoritet","1","prosent","74,46808511",2014,"barnehagedeltakelse"
"030110","ikke_minoritet","1","prosent","51,80722892",2014,"barnehagedeltakelse"
"030111","ikke_minoritet","1","prosent","24,5508982",2014,"barnehagedeltakelse"
"030112","ikke_minoritet","1","prosent","52,90697674",2014,"barnehagedeltakelse"
"030113","ikke_minoritet","1","prosent","62,57309942",2014,"barnehagedeltakelse"
"030114","ikke_minoritet","1","prosent","74,43868739",2014,"barnehagedeltakelse"
"030115","ikke_minoritet","1","prosent","44,9044586",2014,"barnehagedeltakelse"
"030116","ikke_minoritet","1","prosent",".",2014,"barnehagedeltakelse"
"030117","ikke_minoritet","1","prosent",".",2014,"barnehagedeltakelse"
"030199","ikke_minoritet","1","prosent",".",2014,"barnehagedeltakelse"
"030101","ikke_minoritet","2","prosent","91,8699187",2014,"barnehagedeltakelse"
"030102","ikke_minoritet","2","prosent","95,97585513",2014,"barnehagedeltakelse"
"030103","ikke_minoritet","2","prosent","97,76785714",2014,"barnehagedeltakelse"
"030104","ikke_minoritet","2","prosent","144,4444444",2014,"barnehagedeltakelse"
"030105","ikke_minoritet","2","prosent","113,1926121",2014,"barnehagedeltakelse"
"030106","ikke_minoritet","2","prosent","100,5089059",2014,"barnehagedeltakelse"
"030107","ikke_minoritet","2","prosent","86,83788122",2014,"barnehagedeltakelse"
"030108","ikke_minoritet","2","prosent","112,6956522",2014,"barnehagedeltakelse"
"030109","ikke_minoritet","2","prosent","83,43949045",2014,"barnehagedeltakelse"
"030110","ikke_minoritet","2","prosent","65,77540107",2014,"barnehagedeltakelse"
"030111","ikke_minoritet","2","prosent","34,92063492",2014,"barnehagedeltakelse"
"030112","ikke_minoritet","2","prosent","62,00607903",2014,"barnehagedeltakelse"
"030113","ikke_minoritet","2","prosent","83,66336634",2014,"barnehagedeltakelse"
"030114","ikke_minoritet","2","prosent","92,46794872",2014,"barnehagedeltakelse"
"030115","ikke_minoritet","2","prosent","64,37125749",2014,"barnehagedeltakelse"
"030116","ikke_minoritet","2","prosent",".",2014,"barnehagedeltakelse"
"030117","ikke_minoritet","2","prosent",".",2014,"barnehagedeltakelse"
"030199","ikke_minoritet","2","prosent",".",2014,"barnehagedeltakelse"
"030101","ikke_minoritet","3","prosent","91,4221219",2014,"barnehagedeltakelse"
"030102","ikke_minoritet","3","prosent","105,0925926",2014,"barnehagedeltakelse"
"030103","ikke_minoritet","3","prosent","102,4390244",2014,"barnehagedeltakelse"
"030104","ikke_minoritet","3","prosent","134,7107438",2014,"barnehagedeltakelse"
"030105","ikke_minoritet","3","prosent","110,8359133",2014,"barnehagedeltakelse"
"030106","ikke_minoritet","3","prosent","112,1372032",2014,"barnehagedeltakelse"
"030107","ikke_minoritet","3","prosent","89,82758621",2014,"barnehagedeltakelse"
"030108","ikke_minoritet","3","prosent","108,6092715",2014,"barnehagedeltakelse"
"030109","ikke_minoritet","3","prosent","80,27681661",2014,"barnehagedeltakelse"
"030110","ikke_minoritet","3","prosent","70,87912088",2014,"barnehagedeltakelse"
"030111","ikke_minoritet","3","prosent","45,67901235",2014,"barnehagedeltakelse"
"030112","ikke_minoritet","3","prosent","72,42424242",2014,"barnehagedeltakelse"
"030113","ikke_minoritet","3","prosent","83,30206379",2014,"barnehagedeltakelse"
"030114","ikke_minoritet","3","prosent","93,71633752",2014,"barnehagedeltakelse"
"030115","ikke_minoritet","3","prosent","63,63636364",2014,"barnehagedeltakelse"
"030116","ikke_minoritet","3","prosent",".",2014,"barnehagedeltakelse"
"030117","ikke_minoritet","3","prosent",".",2014,"barnehagedeltakelse"
"030199","ikke_minoritet","3","prosent",".",2014,"barnehagedeltakelse"
"030101","ikke_minoritet","4","prosent","83,93351801",2014,"barnehagedeltakelse"
"030102","ikke_minoritet","4","prosent","106,9306931",2014,"barnehagedeltakelse"
"030103","ikke_minoritet","4","prosent","105,904059",2014,"barnehagedeltakelse"
"030104","ikke_minoritet","4","prosent","139,2344498",2014,"barnehagedeltakelse"
"030105","ikke_minoritet","4","prosent","120",2014,"barnehagedeltakelse"
"030106","ikke_minoritet","4","prosent","101,8666667",2014,"barnehagedeltakelse"
"030107","ikke_minoritet","4","prosent","92,57425743",2014,"barnehagedeltakelse"
"030108","ikke_minoritet","4","prosent","104,9773756",2014,"barnehagedeltakelse"
"030109","ikke_minoritet","4","prosent","83,78378378",2014,"barnehagedeltakelse"
"030110","ikke_minoritet","4","prosent","69,32515337",2014,"barnehagedeltakelse"
"030111","ikke_minoritet","4","prosent","57,22891566",2014,"barnehagedeltakelse"
"030112","ikke_minoritet","4","prosent","67,40506329",2014,"barnehagedeltakelse"
"030113","ikke_minoritet","4","prosent","85,03401361",2014,"barnehagedeltakelse"
"030114","ikke_minoritet","4","prosent","96,93251534",2014,"barnehagedeltakelse"
"030115","ikke_minoritet","4","prosent","62,85714286",2014,"barnehagedeltakelse"
"030116","ikke_minoritet","4","prosent",".",2014,"barnehagedeltakelse"
"030117","ikke_minoritet","4","prosent",".",2014,"barnehagedeltakelse"
"030199","ikke_minoritet","4","prosent",".",2014,"barnehagedeltakelse"
"030101","ikke_minoritet","5","prosent","86,11898017",2014,"barnehagedeltakelse"
"030102","ikke_minoritet","5","prosent","107,6923077",2014,"barnehagedeltakelse"
"030103","ikke_minoritet","5","prosent","106,8181818",2014,"barnehagedeltakelse"
"030104","ikke_minoritet","5","prosent","129,1666667",2014,"barnehagedeltakelse"
"030105","ikke_minoritet","5","prosent","122,6666667",2014,"barnehagedeltakelse"
"030106","ikke_minoritet","5","prosent","101,5189873",2014,"barnehagedeltakelse"
"030107","ikke_minoritet","5","prosent","92,41706161",2014,"barnehagedeltakelse"
"030108","ikke_minoritet","5","prosent","101,0835913",2014,"barnehagedeltakelse"
"030109","ikke_minoritet","5","prosent","81,63265306",2014,"barnehagedeltakelse"
"030110","ikke_minoritet","5","prosent","63,95348837",2014,"barnehagedeltakelse"
"030111","ikke_minoritet","5","prosent","56,49717514",2014,"barnehagedeltakelse"
"030112","ikke_minoritet","5","prosent","71,07142857",2014,"barnehagedeltakelse"
"030113","ikke_minoritet","5","prosent","82,48686515",2014,"barnehagedeltakelse"
"030114","ikke_minoritet","5","prosent","97,83693844",2014,"barnehagedeltakelse"
"030115","ikke_minoritet","5","prosent","69,1588785",2014,"barnehagedeltakelse"
"030116","ikke_minoritet","5","prosent",".",2014,"barnehagedeltakelse"
"030117","ikke_minoritet","5","prosent",".",2014,"barnehagedeltakelse"
"030199","ikke_minoritet","5","prosent",".",2014,"barnehagedeltakelse"
"030101","alle","1_5","personer","2935",2014,"barnehagedeltakelse"
"030102","alle","1_5","personer","2786",2014,"barnehagedeltakelse"
"030103","alle","1_5","personer","2219",2014,"barnehagedeltakelse"
"030104","alle","1_5","personer","2005",2014,"barnehagedeltakelse"
"030105","alle","1_5","personer","2374",2014,"barnehagedeltakelse"
"030106","alle","1_5","personer","2146",2014,"barnehagedeltakelse"
"030107","alle","1_5","personer","2878",2014,"barnehagedeltakelse"
"030108","alle","1_5","personer","3704",2014,"barnehagedeltakelse"
"030109","alle","1_5","personer","1939",2014,"barnehagedeltakelse"
"030110","alle","1_5","personer","1347",2014,"barnehagedeltakelse"
"030111","alle","1_5","personer","1328",2014,"barnehagedeltakelse"
"030112","alle","1_5","personer","2645",2014,"barnehagedeltakelse"
"030113","alle","1_5","personer","2905",2014,"barnehagedeltakelse"
"030114","alle","1_5","personer","3031",2014,"barnehagedeltakelse"
"030115","alle","1_5","personer","2103",2014,"barnehagedeltakelse"
"030116","alle","1_5","personer",".",2014,"barnehagedeltakelse"
"030117","alle","1_5","personer",".",2014,"barnehagedeltakelse"
"030199","alle","1_5","personer",".",2014,"barnehagedeltakelse"
"030101","alle","1","personer","503",2014,"barnehagedeltakelse"
"030102","alle","1","personer","542",2014,"barnehagedeltakelse"
"030103","alle","1","personer","509",2014,"barnehagedeltakelse"
"030104","alle","1","personer","440",2014,"barnehagedeltakelse"
"030105","alle","1","personer","415",2014,"barnehagedeltakelse"
"030106","alle","1","personer","368",2014,"barnehagedeltakelse"
"030107","alle","1","personer","456",2014,"barnehagedeltakelse"
"030108","alle","1","personer","672",2014,"barnehagedeltakelse"
"030109","alle","1","personer","261",2014,"barnehagedeltakelse"
"030110","alle","1","personer","142",2014,"barnehagedeltakelse"
"030111","alle","1","personer","74",2014,"barnehagedeltakelse"
"030112","alle","1","personer","296",2014,"barnehagedeltakelse"
"030113","alle","1","personer","374",2014,"barnehagedeltakelse"
"030114","alle","1","personer","452",2014,"barnehagedeltakelse"
"030115","alle","1","personer","204",2014,"barnehagedeltakelse"
"030116","alle","1","personer",".",2014,"barnehagedeltakelse"
"030117","alle","1","personer",".",2014,"barnehagedeltakelse"
"030199","alle","1","personer",".",2014,"barnehagedeltakelse"
"030101","alle","2","personer","656",2014,"barnehagedeltakelse"
"030102","alle","2","personer","628",2014,"barnehagedeltakelse"
"030103","alle","2","personer","528",2014,"barnehagedeltakelse"
"030104","alle","2","personer","467",2014,"barnehagedeltakelse"
"030105","alle","2","personer","525",2014,"barnehagedeltakelse"
"030106","alle","2","personer","428",2014,"barnehagedeltakelse"
"030107","alle","2","personer","600",2014,"barnehagedeltakelse"
"030108","alle","2","personer","750",2014,"barnehagedeltakelse"
"030109","alle","2","personer","414",2014,"barnehagedeltakelse"
"030110","alle","2","personer","275",2014,"barnehagedeltakelse"
"030111","alle","2","personer","236",2014,"barnehagedeltakelse"
"030112","alle","2","personer","497",2014,"barnehagedeltakelse"
"030113","alle","2","personer","631",2014,"barnehagedeltakelse"
"030114","alle","2","personer","636",2014,"barnehagedeltakelse"
"030115","alle","2","personer","380",2014,"barnehagedeltakelse"
"030116","alle","2","personer",".",2014,"barnehagedeltakelse"
"030117","alle","2","personer",".",2014,"barnehagedeltakelse"
"030199","alle","2","personer",".",2014,"barnehagedeltakelse"
"030101","alle","3","personer","648",2014,"barnehagedeltakelse"
"030102","alle","3","personer","646",2014,"barnehagedeltakelse"
"030103","alle","3","personer","461",2014,"barnehagedeltakelse"
"030104","alle","3","personer","426",2014,"barnehagedeltakelse"
"030105","alle","3","personer","470",2014,"barnehagedeltakelse"
"030106","alle","3","personer","474",2014,"barnehagedeltakelse"
"030107","alle","3","personer","571",2014,"barnehagedeltakelse"
"030108","alle","3","personer","769",2014,"barnehagedeltakelse"
"030109","alle","3","personer","389",2014,"barnehagedeltakelse"
"030110","alle","3","personer","295",2014,"barnehagedeltakelse"
"030111","alle","3","personer","287",2014,"barnehagedeltakelse"
"030112","alle","3","personer","582",2014,"barnehagedeltakelse"
"030113","alle","3","personer","579",2014,"barnehagedeltakelse"
"030114","alle","3","personer","587",2014,"barnehagedeltakelse"
"030115","alle","3","personer","472",2014,"barnehagedeltakelse"
"030116","alle","3","personer",".",2014,"barnehagedeltakelse"
"030117","alle","3","personer",".",2014,"barnehagedeltakelse"
"030199","alle","3","personer",".",2014,"barnehagedeltakelse"
"030101","alle","4","personer","563",2014,"barnehagedeltakelse"
"030102","alle","4","personer","491",2014,"barnehagedeltakelse"
"030103","alle","4","personer","399",2014,"barnehagedeltakelse"
"030104","alle","4","personer","359",2014,"barnehagedeltakelse"
"030105","alle","4","personer","491",2014,"barnehagedeltakelse"
"030106","alle","4","personer","429",2014,"barnehagedeltakelse"
"030107","alle","4","personer","610",2014,"barnehagedeltakelse"
"030108","alle","4","personer","776",2014,"barnehagedeltakelse"
"030109","alle","4","personer","442",2014,"barnehagedeltakelse"
"030110","alle","4","personer","319",2014,"barnehagedeltakelse"
"030111","alle","4","personer","360",2014,"barnehagedeltakelse"
"030112","alle","4","personer","621",2014,"barnehagedeltakelse"
"030113","alle","4","personer","651",2014,"barnehagedeltakelse"
"030114","alle","4","personer","685",2014,"barnehagedeltakelse"
"030115","alle","4","personer","495",2014,"barnehagedeltakelse"
"030116","alle","4","personer",".",2014,"barnehagedeltakelse"
"030117","alle","4","personer",".",2014,"barnehagedeltakelse"
"030199","alle","4","personer",".",2014,"barnehagedeltakelse"
"030101","alle","5","personer","565",2014,"barnehagedeltakelse"
"030102","alle","5","personer","479",2014,"barnehagedeltakelse"
"030103","alle","5","personer","322",2014,"barnehagedeltakelse"
"030104","alle","5","personer","313",2014,"barnehagedeltakelse"
"030105","alle","5","personer","473",2014,"barnehagedeltakelse"
"030106","alle","5","personer","447",2014,"barnehagedeltakelse"
"030107","alle","5","personer","641",2014,"barnehagedeltakelse"
"030108","alle","5","personer","737",2014,"barnehagedeltakelse"
"030109","alle","5","personer","433",2014,"barnehagedeltakelse"
"030110","alle","5","personer","316",2014,"barnehagedeltakelse"
"030111","alle","5","personer","371",2014,"barnehagedeltakelse"
"030112","alle","5","personer","649",2014,"barnehagedeltakelse"
"030113","alle","5","personer","670",2014,"barnehagedeltakelse"
"030114","alle","5","personer","671",2014,"barnehagedeltakelse"
"030115","alle","5","personer","552",2014,"barnehagedeltakelse"
"030116","alle","5","personer",".",2014,"barnehagedeltakelse"
"030117","alle","5","personer",".",2014,"barnehagedeltakelse"
"030199","alle","5","personer",".",2014,"barnehagedeltakelse"
"030101","alle","1_5","prosent","82,00614697",2014,"barnehagedeltakelse"
"030102","alle","1_5","prosent","87,72040302",2014,"barnehagedeltakelse"
"030103","alle","1_5","prosent","89,5841744",2014,"barnehagedeltakelse"
"030104","alle","1_5","prosent","118,7092954",2014,"barnehagedeltakelse"
"030105","alle","1_5","prosent","102,3717119",2014,"barnehagedeltakelse"
"030106","alle","1_5","prosent","99,44392956",2014,"barnehagedeltakelse"
"030107","alle","1_5","prosent","84,92180584",2014,"barnehagedeltakelse"
"030108","alle","1_5","prosent","106,8667051",2014,"barnehagedeltakelse"
"030109","alle","1_5","prosent","79,11056712",2014,"barnehagedeltakelse"
"030110","alle","1_5","prosent","72,53634895",2014,"barnehagedeltakelse"
"030111","alle","1_5","prosent","63,96917148",2014,"barnehagedeltakelse"
"030112","alle","1_5","prosent","75,76625609",2014,"barnehagedeltakelse"
"030113","alle","1_5","prosent","80,07166483",2014,"barnehagedeltakelse"
"030114","alle","1_5","prosent","89,59503399",2014,"barnehagedeltakelse"
"030115","alle","1_5","prosent","71,1916046",2014,"barnehagedeltakelse"
"030116","alle","1_5","prosent",".",2014,"barnehagedeltakelse"
"030117","alle","1_5","prosent",".",2014,"barnehagedeltakelse"
"030199","alle","1_5","prosent",".",2014,"barnehagedeltakelse"
"030101","alle","1","prosent","58,89929742",2014,"barnehagedeltakelse"
"030102","alle","1","prosent","68,00501882",2014,"barnehagedeltakelse"
"030103","alle","1","prosent","72,19858156",2014,"barnehagedeltakelse"
