"kommune_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"1635","alle","1_5","prosent","80.76923077","2014","barnehagedeltakelse"
"1636","alle","1_5","prosent","84.11214953","2014","barnehagedeltakelse"
"1638","alle","1_5","prosent","95.43010753","2014","barnehagedeltakelse"
"1640","alle","1_5","prosent","97.11934156","2014","barnehagedeltakelse"
"1644","alle","1_5","prosent","94.73684211","2014","barnehagedeltakelse"
"1648","alle","1_5","prosent","88.67924528","2014","barnehagedeltakelse"
"1653","alle","1_5","prosent","92.98076923","2014","barnehagedeltakelse"
"1657","alle","1_5","prosent","91.11111111","2014","barnehagedeltakelse"
"1662","alle","1_5","prosent","93.25301205","2014","barnehagedeltakelse"
"1663","alle","1_5","prosent","88.98395722","2014","barnehagedeltakelse"
"1664","alle","1_5","prosent","91.5","2014","barnehagedeltakelse"
"1665","alle","1_5","prosent","95.34883721","2014","barnehagedeltakelse"
"1702","alle","1_5","prosent","94.00958466","2014","barnehagedeltakelse"
"1703","alle","1_5","prosent","92.31738035","2014","barnehagedeltakelse"
"1711","alle","1_5","prosent","87.12121212","2014","barnehagedeltakelse"
"1714","alle","1_5","prosent","93.14516129","2014","barnehagedeltakelse"
"1717","alle","1_5","prosent","87.41721854","2014","barnehagedeltakelse"
"1718","alle","1_5","prosent","95.85492228","2014","barnehagedeltakelse"
"1719","alle","1_5","prosent","98.38022165","2014","barnehagedeltakelse"
"1721","alle","1_5","prosent","92.42424242","2014","barnehagedeltakelse"
"1724","alle","1_5","prosent","80.32786885","2014","barnehagedeltakelse"
"1725","alle","1_5","prosent","82.05128205","2014","barnehagedeltakelse"
"1736","alle","1_5","prosent","97.14285714","2014","barnehagedeltakelse"
"1738","alle","1_5","prosent","96.49122807","2014","barnehagedeltakelse"
"1739","alle","1_5","prosent","77.77777778","2014","barnehagedeltakelse"
"1740","alle","1_5","prosent","91.11111111","2014","barnehagedeltakelse"
"1742","alle","1_5","prosent","91.78082192","2014","barnehagedeltakelse"
"1743","alle","1_5","prosent","97.26027397","2014","barnehagedeltakelse"
"1744","alle","1_5","prosent","88.36363636","2014","barnehagedeltakelse"
"1748","alle","1_5","prosent","108","2014","barnehagedeltakelse"
"1749","alle","1_5","prosent","85.71428571","2014","barnehagedeltakelse"
"1750","alle","1_5","prosent","98.22064057","2014","barnehagedeltakelse"
"1751","alle","1_5","prosent","87.75510204","2014","barnehagedeltakelse"
"1755","alle","1_5","prosent","86.36363636","2014","barnehagedeltakelse"
"1756","alle","1_5","prosent","93.51351351","2014","barnehagedeltakelse"
"1804","alle","1_5","prosent","95.03407984","2014","barnehagedeltakelse"
"1805","alle","1_5","prosent","91.84834123","2014","barnehagedeltakelse"
"1811","alle","1_5","prosent","85.33333333","2014","barnehagedeltakelse"
"1812","alle","1_5","prosent","100.9433962","2014","barnehagedeltakelse"
"1813","alle","1_5","prosent","94.24603175","2014","barnehagedeltakelse"
"1815","alle","1_5","prosent","91.30434783","2014","barnehagedeltakelse"
"1816","alle","1_5","prosent","92.85714286","2014","barnehagedeltakelse"
"1818","alle","1_5","prosent","89.61038961","2014","barnehagedeltakelse"
"1820","alle","1_5","prosent","93.5","2014","barnehagedeltakelse"
"1822","alle","1_5","prosent","79.13669065","2014","barnehagedeltakelse"
"1824","alle","1_5","prosent","90.30470914","2014","barnehagedeltakelse"
"1825","alle","1_5","prosent","95.52238806","2014","barnehagedeltakelse"
"1826","alle","1_5","prosent","85.91549296","2014","barnehagedeltakelse"
"1827","alle","1_5","prosent","89.18918919","2014","barnehagedeltakelse"
"1828","alle","1_5","prosent","99.02912621","2014","barnehagedeltakelse"
"1832","alle","1_5","prosent","87.60683761","2014","barnehagedeltakelse"
"1833","alle","1_5","prosent","94.6440678","2014","barnehagedeltakelse"
"1834","alle","1_5","prosent","95.68965517","2014","barnehagedeltakelse"
"1835","alle","1_5","prosent","91.30434783","2014","barnehagedeltakelse"
"1836","alle","1_5","prosent","84.72222222","2014","barnehagedeltakelse"
"1837","alle","1_5","prosent","89.373297","2014","barnehagedeltakelse"
"1838","alle","1_5","prosent","91.4893617","2014","barnehagedeltakelse"
"1839","alle","1_5","prosent","75.6097561","2014","barnehagedeltakelse"
"1840","alle","1_5","prosent","96.69421488","2014","barnehagedeltakelse"
"1841","alle","1_5","prosent","92.09401709","2014","barnehagedeltakelse"
"1845","alle","1_5","prosent","81.94444444","2014","barnehagedeltakelse"
"1848","alle","1_5","prosent","85.41666667","2014","barnehagedeltakelse"
"1849","alle","1_5","prosent","95.55555556","2014","barnehagedeltakelse"
"1850","alle","1_5","prosent","96.7032967","2014","barnehagedeltakelse"
"1851","alle","1_5","prosent","88.42105263","2014","barnehagedeltakelse"
"1852","alle","1_5","prosent","87.87878788","2014","barnehagedeltakelse"
"1853","alle","1_5","prosent","74.64788732","2014","barnehagedeltakelse"
"1854","alle","1_5","prosent","80.83333333","2014","barnehagedeltakelse"
"1856","alle","1_5","prosent","76","2014","barnehagedeltakelse"
"1857","alle","1_5","prosent","82.5","2014","barnehagedeltakelse"
"1859","alle","1_5","prosent","58.33333333","2014","barnehagedeltakelse"
"1860","alle","1_5","prosent","88.83928571","2014","barnehagedeltakelse"
"1865","alle","1_5","prosent","85.86278586","2014","barnehagedeltakelse"
"1866","alle","1_5","prosent","92.23529412","2014","barnehagedeltakelse"
"1867","alle","1_5","prosent","90.8045977","2014","barnehagedeltakelse"
"1868","alle","1_5","prosent","78.09917355","2014","barnehagedeltakelse"
"1870","alle","1_5","prosent","93.2231405","2014","barnehagedeltakelse"
"1871","alle","1_5","prosent","91.21338912","2014","barnehagedeltakelse"
"1874","alle","1_5","prosent","81.81818182","2014","barnehagedeltakelse"
"1902","alle","1_5","prosent","96.19771863","2014","barnehagedeltakelse"
"1903","alle","1_5","prosent","93.01675978","2014","barnehagedeltakelse"
"1911","alle","1_5","prosent","78.39506173","2014","barnehagedeltakelse"
"1913","alle","1_5","prosent","90.78947368","2014","barnehagedeltakelse"
"1917","alle","1_5","prosent","86.53846154","2014","barnehagedeltakelse"
"1919","alle","1_5","prosent","75.6097561","2014","barnehagedeltakelse"
"1920","alle","1_5","prosent","95.3125","2014","barnehagedeltakelse"
"1922","alle","1_5","prosent","93.03278689","2014","barnehagedeltakelse"
"1923","alle","1_5","prosent","98.93617021","2014","barnehagedeltakelse"
"1924","alle","1_5","prosent","93.85964912","2014","barnehagedeltakelse"
"1925","alle","1_5","prosent","88.23529412","2014","barnehagedeltakelse"
"1926","alle","1_5","prosent","94","2014","barnehagedeltakelse"
"1927","alle","1_5","prosent","83.95061728","2014","barnehagedeltakelse"
"1928","alle","1_5","prosent","87.5","2014","barnehagedeltakelse"
"1929","alle","1_5","prosent","87.23404255","2014","barnehagedeltakelse"
"1931","alle","1_5","prosent","91.42857143","2014","barnehagedeltakelse"
"1933","alle","1_5","prosent","88.88888889","2014","barnehagedeltakelse"
"1936","alle","1_5","prosent","80","2014","barnehagedeltakelse"
"1938","alle","1_5","prosent","89.28571429","2014","barnehagedeltakelse"
"1939","alle","1_5","prosent","92.47311828","2014","barnehagedeltakelse"
"1940","alle","1_5","prosent","75.55555556","2014","barnehagedeltakelse"
"1941","alle","1_5","prosent","91.24087591","2014","barnehagedeltakelse"
"1942","alle","1_5","prosent","95.22058824","2014","barnehagedeltakelse"
"1943","alle","1_5","prosent","84.61538462","2014","barnehagedeltakelse"
"2002","alle","1_5","prosent","87.05882353","2014","barnehagedeltakelse"
"2003","alle","1_5","prosent","95.68106312","2014","barnehagedeltakelse"
"2004","alle","1_5","prosent","90.34582133","2014","barnehagedeltakelse"
"2011","alle","1_5","prosent","91.62011173","2014","barnehagedeltakelse"
"2012","alle","1_5","prosent","89.62962963","2014","barnehagedeltakelse"
"2014","alle","1_5","prosent","93.33333333","2014","barnehagedeltakelse"
"2015","alle","1_5","prosent","90.16393443","2014","barnehagedeltakelse"
"2017","alle","1_5","prosent","60","2014","barnehagedeltakelse"
"2018","alle","1_5","prosent","85.10638298","2014","barnehagedeltakelse"
"2019","alle","1_5","prosent","90.64748201","2014","barnehagedeltakelse"
"2020","alle","1_5","prosent","88.95027624","2014","barnehagedeltakelse"
"2021","alle","1_5","prosent","90","2014","barnehagedeltakelse"
"2022","alle","1_5","prosent","82.14285714","2014","barnehagedeltakelse"
"2023","alle","1_5","prosent","84.09090909","2014","barnehagedeltakelse"
"2024","alle","1_5","prosent","90.32258065","2014","barnehagedeltakelse"
"2025","alle","1_5","prosent","89.43089431","2014","barnehagedeltakelse"
"2027","alle","1_5","prosent","86.66666667","2014","barnehagedeltakelse"
"2028","alle","1_5","prosent","86.23853211","2014","barnehagedeltakelse"
"2030","alle","1_5","prosent","93.22033898","2014","barnehagedeltakelse"
"0101","alle","1","prosent","66,99029126","2014","barnehagedeltakelse"
"0104","alle","1","prosent","62,01780415","2014","barnehagedeltakelse"
"0105","alle","1","prosent","65,97582038","2014","barnehagedeltakelse"
"0106","alle","1","prosent","63,40269278","2014","barnehagedeltakelse"
"0111","alle","1","prosent","87,87878788","2014","barnehagedeltakelse"
"0118","alle","1","prosent","53,84615385","2014","barnehagedeltakelse"
"0119","alle","1","prosent","47,61904762","2014","barnehagedeltakelse"
"0121","alle","1","prosent",".","2014","barnehagedeltakelse"
"0122","alle","1","prosent","60,71428571","2014","barnehagedeltakelse"
"0123","alle","1","prosent","73,4375","2014","barnehagedeltakelse"
"0124","alle","1","prosent","65,30612245","2014","barnehagedeltakelse"
"0125","alle","1","prosent","62,3853211","2014","barnehagedeltakelse"
"0127","alle","1","prosent","69,56521739","2014","barnehagedeltakelse"
"0128","alle","1","prosent","59,5505618","2014","barnehagedeltakelse"
"0135","alle","1","prosent","61,76470588","2014","barnehagedeltakelse"
"0136","alle","1","prosent","67,17557252","2014","barnehagedeltakelse"
"0137","alle","1","prosent","63,93442623","2014","barnehagedeltakelse"
"0138","alle","1","prosent","55,95238095","2014","barnehagedeltakelse"
"0211","alle","1","prosent","72,03791469","2014","barnehagedeltakelse"
"0213","alle","1","prosent","76,89969605","2014","barnehagedeltakelse"
"0214","alle","1","prosent","75,61983471","2014","barnehagedeltakelse"
"0215","alle","1","prosent","77,38095238","2014","barnehagedeltakelse"
"0216","alle","1","prosent","75,11961722","2014","barnehagedeltakelse"
"0217","alle","1","prosent","74,01574803","2014","barnehagedeltakelse"
"0219","alle","1","prosent","70,95687332","2014","barnehagedeltakelse"
"0220","alle","1","prosent","68,62745098","2014","barnehagedeltakelse"
"0221","alle","1","prosent","66,27906977","2014","barnehagedeltakelse"
"0226","alle","1","prosent","77,15736041","2014","barnehagedeltakelse"
"0227","alle","1","prosent","69,84126984","2014","barnehagedeltakelse"
"0228","alle","1","prosent","72,72727273","2014","barnehagedeltakelse"
"0229","alle","1","prosent","69,11764706","2014","barnehagedeltakelse"
"0230","alle","1","prosent","77,68595041","2014","barnehagedeltakelse"
"0231","alle","1","prosent","68,08510638","2014","barnehagedeltakelse"
"0233","alle","1","prosent","78,27715356","2014","barnehagedeltakelse"
"0234","alle","1","prosent","91,17647059","2014","barnehagedeltakelse"
"0235","alle","1","prosent","76,201373","2014","barnehagedeltakelse"
"0236","alle","1","prosent","82,72727273","2014","barnehagedeltakelse"
"0237","alle","1","prosent","68,35443038","2014","barnehagedeltakelse"
"0238","alle","1","prosent","63,39285714","2014","barnehagedeltakelse"
"0239","alle","1","prosent","81,25","2014","barnehagedeltakelse"
"0301","alle","1","prosent","63,52103272","2014","barnehagedeltakelse"
"0402","alle","1","prosent","63,95348837","2014","barnehagedeltakelse"
"0403","alle","1","prosent","78,96551724","2014","barnehagedeltakelse"
"0412","alle","1","prosent","73,85620915","2014","barnehagedeltakelse"
"0415","alle","1","prosent","55,84415584","2014","barnehagedeltakelse"
"0417","alle","1","prosent","72,76595745","2014","barnehagedeltakelse"
"0418","alle","1","prosent","57,14285714","2014","barnehagedeltakelse"
"0419","alle","1","prosent","62,31884058","2014","barnehagedeltakelse"
"0420","alle","1","prosent","46,51162791","2014","barnehagedeltakelse"
"0423","alle","1","prosent","69,23076923","2014","barnehagedeltakelse"
"0425","alle","1","prosent","58,33333333","2014","barnehagedeltakelse"
"0426","alle","1","prosent","62,5","2014","barnehagedeltakelse"
"0427","alle","1","prosent","78,28054299","2014","barnehagedeltakelse"
"0428","alle","1","prosent","77,55102041","2014","barnehagedeltakelse"
"0429","alle","1","prosent","88,88888889","2014","barnehagedeltakelse"
"0430","alle","1","prosent","83,33333333","2014","barnehagedeltakelse"
"0432","alle","1","prosent",".","2014","barnehagedeltakelse"
"0434","alle","1","prosent",".","2014","barnehagedeltakelse"
"0436","alle","1","prosent","87,5","2014","barnehagedeltakelse"
"0437","alle","1","prosent","86,2745098","2014","barnehagedeltakelse"
"0438","alle","1","prosent","37,93103448","2014","barnehagedeltakelse"
"0439","alle","1","prosent","71,42857143","2014","barnehagedeltakelse"
"0441","alle","1","prosent","70,58823529","2014","barnehagedeltakelse"
"0501","alle","1","prosent","82,25108225","2014","barnehagedeltakelse"
"0502","alle","1","prosent","67,31391586","2014","barnehagedeltakelse"
"0511","alle","1","prosent","40","2014","barnehagedeltakelse"
"0512","alle","1","prosent",".","2014","barnehagedeltakelse"
"0513","alle","1","prosent","65,2173913","2014","barnehagedeltakelse"
"0514","alle","1","prosent","70","2014","barnehagedeltakelse"
"0515","alle","1","prosent","42,85714286","2014","barnehagedeltakelse"
"0516","alle","1","prosent","62,06896552","2014","barnehagedeltakelse"
"0517","alle","1","prosent","58,33333333","2014","barnehagedeltakelse"
"0519","alle","1","prosent","62,5","2014","barnehagedeltakelse"
"0520","alle","1","prosent","80,95238095","2014","barnehagedeltakelse"
"0521","alle","1","prosent","81,81818182","2014","barnehagedeltakelse"
"0522","alle","1","prosent","58,82352941","2014","barnehagedeltakelse"
"0528","alle","1","prosent","57,86163522","2014","barnehagedeltakelse"
"0529","alle","1","prosent","68,10344828","2014","barnehagedeltakelse"
"0532","alle","1","prosent","59,09090909","2014","barnehagedeltakelse"
"0533","alle","1","prosent","77,66990291","2014","barnehagedeltakelse"
"0534","alle","1","prosent","62,06896552","2014","barnehagedeltakelse"
"0536","alle","1","prosent","67,44186047","2014","barnehagedeltakelse"
"0538","alle","1","prosent","72,72727273","2014","barnehagedeltakelse"
"0540","alle","1","prosent","51,85185185","2014","barnehagedeltakelse"
"0541","alle","1","prosent","75","2014","barnehagedeltakelse"
"0542","alle","1","prosent","57,89473684","2014","barnehagedeltakelse"
"0543","alle","1","prosent","42,10526316","2014","barnehagedeltakelse"
"0544","alle","1","prosent","60","2014","barnehagedeltakelse"
"0545","alle","1","prosent","44,44444444","2014","barnehagedeltakelse"
"0602","alle","1","prosent","62,38767651","2014","barnehagedeltakelse"
"0604","alle","1","prosent","74,90774908","2014","barnehagedeltakelse"
"0605","alle","1","prosent","73,17073171","2014","barnehagedeltakelse"
"0612","alle","1","prosent","55,40540541","2014","barnehagedeltakelse"
"0615","alle","1","prosent",".","2014","barnehagedeltakelse"
"0616","alle","1","prosent","66,66666667","2014","barnehagedeltakelse"
"0617","alle","1","prosent","81,57894737","2014","barnehagedeltakelse"
"0618","alle","1","prosent","71,42857143","2014","barnehagedeltakelse"
"0619","alle","1","prosent","63,63636364","2014","barnehagedeltakelse"
"0620","alle","1","prosent","69,6969697","2014","barnehagedeltakelse"
"0621","alle","1","prosent","61,9047619","2014","barnehagedeltakelse"
"0622","alle","1","prosent","60,86956522","2014","barnehagedeltakelse"
"0623","alle","1","prosent","54,26829268","2014","barnehagedeltakelse"
"0624","alle","1","prosent","71,80851064","2014","barnehagedeltakelse"
"0625","alle","1","prosent","64,89795918","2014","barnehagedeltakelse"
"0626","alle","1","prosent","75","2014","barnehagedeltakelse"
"0627","alle","1","prosent","65,67164179","2014","barnehagedeltakelse"
"0628","alle","1","prosent","68,75","2014","barnehagedeltakelse"
"0631","alle","1","prosent","66,66666667","2014","barnehagedeltakelse"
