"aar","bydel_nr","flytting","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
2013,"NULL","innvandring","alle","personer","470","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","utvandring","1","personer","40","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","utvandring","2","personer","29","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","utvandring","alle","personer","69","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","nettoinnvandring","1","personer","105","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","nettoinnvandring","2","personer","296","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","nettoinnvandring","alle","personer","401","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","innflytting","1","personer","37","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","innflytting","2","personer","75","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","innflytting","alle","personer","112","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","utflytting","1","personer","46","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","utflytting","2","personer","229","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","utflytting","alle","personer","275","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","nettoinnflytting","1","personer","-9","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","nettoinnflytting","2","personer","-154","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","nettoinnflytting","alle","personer","-163","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","innvandring_og_innflytting","1","personer","182","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","innvandring_og_innflytting","2","personer","400","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","innvandring_og_innflytting","alle","personer","582","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","utvandring_og_utflytting","1","personer","86","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","utvandring_og_utflytting","2","personer","258","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","utvandring_og_utflytting","alle","personer","344","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","96","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","142","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","238","befolkning_flytting_vreg","NULL","NULL","78","NULL"
2013,"NULL","innvandring","1","personer","802","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","innvandring","2","personer","431","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","innvandring","alle","personer","1233","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","utvandring","1","personer","262","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","utvandring","2","personer","171","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","utvandring","alle","personer","433","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","nettoinnvandring","1","personer","540","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","nettoinnvandring","2","personer","260","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","nettoinnvandring","alle","personer","800","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","innflytting","1","personer","191","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","innflytting","2","personer","207","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","innflytting","alle","personer","398","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","utflytting","1","personer","162","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","utflytting","2","personer","200","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","utflytting","alle","personer","362","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","nettoinnflytting","1","personer","29","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","nettoinnflytting","2","personer","7","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","nettoinnflytting","alle","personer","36","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","innvandring_og_innflytting","1","personer","993","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","innvandring_og_innflytting","2","personer","638","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","innvandring_og_innflytting","alle","personer","1631","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","utvandring_og_utflytting","1","personer","424","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","utvandring_og_utflytting","2","personer","371","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","utvandring_og_utflytting","alle","personer","795","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","569","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","267","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","836","befolkning_flytting_vreg","NULL","NULL","79","NULL"
2013,"NULL","innvandring","1","personer","83","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","innvandring","2","personer","103","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","innvandring","alle","personer","186","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","utvandring","1","personer","19","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","utvandring","2","personer","3","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","utvandring","alle","personer","22","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","nettoinnvandring","1","personer","64","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","nettoinnvandring","2","personer","100","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","nettoinnvandring","alle","personer","164","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","innflytting","1","personer","13","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","innflytting","2","personer","25","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","innflytting","alle","personer","38","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","utflytting","1","personer","20","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","utflytting","2","personer","81","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","utflytting","alle","personer","101","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","nettoinnflytting","1","personer","-7","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","nettoinnflytting","2","personer","-56","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","nettoinnflytting","alle","personer","-63","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","innvandring_og_innflytting","1","personer","96","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","innvandring_og_innflytting","2","personer","128","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","innvandring_og_innflytting","alle","personer","224","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","utvandring_og_utflytting","1","personer","39","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","utvandring_og_utflytting","2","personer","84","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","utvandring_og_utflytting","alle","personer","123","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","57","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","44","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","101","befolkning_flytting_vreg","NULL","NULL","80","NULL"
2013,"NULL","innvandring","1","personer","332","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","innvandring","2","personer","215","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","innvandring","alle","personer","547","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","utvandring","1","personer","101","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","utvandring","2","personer","50","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","utvandring","alle","personer","151","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","nettoinnvandring","1","personer","231","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","nettoinnvandring","2","personer","165","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","nettoinnvandring","alle","personer","396","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","innflytting","1","personer","89","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","innflytting","2","personer","126","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","innflytting","alle","personer","215","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","utflytting","1","personer","135","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","utflytting","2","personer","201","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","utflytting","alle","personer","336","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","nettoinnflytting","1","personer","-46","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","nettoinnflytting","2","personer","-75","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","nettoinnflytting","alle","personer","-121","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","innvandring_og_innflytting","1","personer","421","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","innvandring_og_innflytting","2","personer","341","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","innvandring_og_innflytting","alle","personer","762","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","utvandring_og_utflytting","1","personer","236","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","utvandring_og_utflytting","2","personer","251","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","utvandring_og_utflytting","alle","personer","487","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","185","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","90","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","275","befolkning_flytting_vreg","NULL","NULL","81","NULL"
2013,"NULL","innvandring","1","personer","52","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","innvandring","2","personer","28","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","innvandring","alle","personer","80","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","utvandring","1","personer","33","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","utvandring","2","personer","8","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","utvandring","alle","personer","41","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","nettoinnvandring","1","personer","19","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","nettoinnvandring","2","personer","20","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","nettoinnvandring","alle","personer","39","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","innflytting","1","personer","34","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","innflytting","2","personer","29","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","innflytting","alle","personer","63","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","utflytting","1","personer","30","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","utflytting","2","personer","27","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","utflytting","alle","personer","57","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","nettoinnflytting","1","personer","4","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","nettoinnflytting","2","personer","2","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","nettoinnflytting","alle","personer","6","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","innvandring_og_innflytting","1","personer","86","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","innvandring_og_innflytting","2","personer","57","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","innvandring_og_innflytting","alle","personer","143","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","utvandring_og_utflytting","1","personer","63","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","utvandring_og_utflytting","2","personer","35","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","utvandring_og_utflytting","alle","personer","98","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","23","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","22","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","45","befolkning_flytting_vreg","NULL","NULL","82","NULL"
2013,"NULL","innvandring","1","personer","394","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","innvandring","2","personer","271","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","innvandring","alle","personer","665","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","utvandring","1","personer","75","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","utvandring","2","personer","26","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","utvandring","alle","personer","101","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","nettoinnvandring","1","personer","319","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","nettoinnvandring","2","personer","245","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","nettoinnvandring","alle","personer","564","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","innflytting","1","personer","46","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","innflytting","2","personer","84","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","innflytting","alle","personer","130","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","utflytting","1","personer","78","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","utflytting","2","personer","182","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","utflytting","alle","personer","260","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","nettoinnflytting","1","personer","-32","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","nettoinnflytting","2","personer","-98","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","nettoinnflytting","alle","personer","-130","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","innvandring_og_innflytting","1","personer","440","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","innvandring_og_innflytting","2","personer","355","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","innvandring_og_innflytting","alle","personer","795","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","utvandring_og_utflytting","1","personer","153","befolkning_flytting_vreg","NULL","NULL","83","NULL"
2013,"NULL","utvandring_og_utflytting","2","personer","208","befolkning_flytting_vreg","NULL","NULL","83","NULL"
