"aar","bydel_nr","vreg_9","tabellvariabel","tabell_navn","enhet"
"2012","030199","vest_europa","116","sysselsatte_land","personer"
"2013","00","afrika","26793","sysselsatte_land","personer"
"2013","00","alle","358390","sysselsatte_land","personer"
"2013","00","asia","91167","sysselsatte_land","personer"
"2013","00","eu_ost_europa","102843","sysselsatte_land","personer"
"2013","00","nord_amerika_oseania","6620","sysselsatte_land","personer"
"2013","00","norden","47820","sysselsatte_land","personer"
"2013","00","ost_europa_ellers","30077","sysselsatte_land","personer"
"2013","00","sor_og_mellom_amerika","11690","sysselsatte_land","personer"
"2013","00","vest_europa","41380","sysselsatte_land","personer"
"2013","030101","afrika","840","sysselsatte_land","personer"
"2013","030101","alle","9578","sysselsatte_land","personer"
"2013","030101","asia","2397","sysselsatte_land","personer"
"2013","030101","eu_ost_europa","1827","sysselsatte_land","personer"
"2013","030101","nord_amerika_oseania","244","sysselsatte_land","personer"
"2013","030101","norden","2054","sysselsatte_land","personer"
"2013","030101","ost_europa_ellers","654","sysselsatte_land","personer"
"2013","030101","sor_og_mellom_amerika","392","sysselsatte_land","personer"
"2013","030101","vest_europa","1170","sysselsatte_land","personer"
"2013","030102","afrika","741","sysselsatte_land","personer"
"2013","030102","alle","7178","sysselsatte_land","personer"
"2013","030102","asia","1819","sysselsatte_land","personer"
"2013","030102","eu_ost_europa","1222","sysselsatte_land","personer"
"2013","030102","nord_amerika_oseania","164","sysselsatte_land","personer"
"2013","030102","norden","1502","sysselsatte_land","personer"
"2013","030102","ost_europa_ellers","543","sysselsatte_land","personer"
"2013","030102","sor_og_mellom_amerika","336","sysselsatte_land","personer"
"2013","030102","vest_europa","851","sysselsatte_land","personer"
"2013","030103","afrika","797","sysselsatte_land","personer"
"2013","030103","alle","8209","sysselsatte_land","personer"
"2013","030103","asia","2293","sysselsatte_land","personer"
"2013","030103","eu_ost_europa","1394","sysselsatte_land","personer"
"2013","030103","nord_amerika_oseania","196","sysselsatte_land","personer"
"2013","030103","norden","1589","sysselsatte_land","personer"
"2013","030103","ost_europa_ellers","585","sysselsatte_land","personer"
"2013","030103","sor_og_mellom_amerika","344","sysselsatte_land","personer"
"2013","030103","vest_europa","1011","sysselsatte_land","personer"
"2013","030104","afrika","827","sysselsatte_land","personer"
"2013","030104","alle","7940","sysselsatte_land","personer"
"2013","030104","asia","2161","sysselsatte_land","personer"
"2013","030104","eu_ost_europa","1557","sysselsatte_land","personer"
"2013","030104","nord_amerika_oseania","183","sysselsatte_land","personer"
"2013","030104","norden","1497","sysselsatte_land","personer"
"2013","030104","ost_europa_ellers","531","sysselsatte_land","personer"
"2013","030104","sor_og_mellom_amerika","326","sysselsatte_land","personer"
"2013","030104","vest_europa","858","sysselsatte_land","personer"
"2013","030105","afrika","650","sysselsatte_land","personer"
"2013","030105","alle","6793","sysselsatte_land","personer"
"2013","030105","asia","1744","sysselsatte_land","personer"
"2013","030105","eu_ost_europa","1234","sysselsatte_land","personer"
"2013","030105","nord_amerika_oseania","141","sysselsatte_land","personer"
"2013","030105","norden","1415","sysselsatte_land","personer"
"2013","030105","ost_europa_ellers","546","sysselsatte_land","personer"
"2013","030105","sor_og_mellom_amerika","278","sysselsatte_land","personer"
"2013","030105","vest_europa","785","sysselsatte_land","personer"
"2013","030106","afrika","593","sysselsatte_land","personer"
"2013","030106","alle","6368","sysselsatte_land","personer"
"2013","030106","asia","1946","sysselsatte_land","personer"
"2013","030106","eu_ost_europa","1224","sysselsatte_land","personer"
"2013","030106","nord_amerika_oseania","142","sysselsatte_land","personer"
"2013","030106","norden","1176","sysselsatte_land","personer"
"2013","030106","ost_europa_ellers","441","sysselsatte_land","personer"
"2013","030106","sor_og_mellom_amerika","214","sysselsatte_land","personer"
"2013","030106","vest_europa","632","sysselsatte_land","personer"
"2013","030107","afrika","542","sysselsatte_land","personer"
"2013","030107","alle","5278","sysselsatte_land","personer"
"2013","030107","asia","1745","sysselsatte_land","personer"
"2013","030107","eu_ost_europa","986","sysselsatte_land","personer"
"2013","030107","nord_amerika_oseania","102","sysselsatte_land","personer"
"2013","030107","norden","892","sysselsatte_land","personer"
"2013","030107","ost_europa_ellers","293","sysselsatte_land","personer"
"2013","030107","sor_og_mellom_amerika","193","sysselsatte_land","personer"
"2013","030107","vest_europa","525","sysselsatte_land","personer"
"2013","030108","afrika","659","sysselsatte_land","personer"
"2013","030108","alle","5730","sysselsatte_land","personer"
"2013","030108","asia","1774","sysselsatte_land","personer"
"2013","030108","eu_ost_europa","991","sysselsatte_land","personer"
"2013","030108","nord_amerika_oseania","116","sysselsatte_land","personer"
"2013","030108","norden","957","sysselsatte_land","personer"
"2013","030108","ost_europa_ellers","467","sysselsatte_land","personer"
"2013","030108","sor_og_mellom_amerika","210","sysselsatte_land","personer"
"2013","030108","vest_europa","556","sysselsatte_land","personer"
"2013","030109","afrika","489","sysselsatte_land","personer"
"2013","030109","alle","4197","sysselsatte_land","personer"
"2013","030109","asia","1463","sysselsatte_land","personer"
"2013","030109","eu_ost_europa","667","sysselsatte_land","personer"
"2013","030109","nord_amerika_oseania","79","sysselsatte_land","personer"
"2013","030109","norden","645","sysselsatte_land","personer"
"2013","030109","ost_europa_ellers","333","sysselsatte_land","personer"
"2013","030109","sor_og_mellom_amerika","152","sysselsatte_land","personer"
"2013","030109","vest_europa","369","sysselsatte_land","personer"
"2013","030110","afrika","594","sysselsatte_land","personer"
"2013","030110","alle","4499","sysselsatte_land","personer"
"2013","030110","asia","1677","sysselsatte_land","personer"
"2013","030110","eu_ost_europa","679","sysselsatte_land","personer"
"2013","030110","nord_amerika_oseania","69","sysselsatte_land","personer"
"2013","030110","norden","561","sysselsatte_land","personer"
"2013","030110","ost_europa_ellers","398","sysselsatte_land","personer"
"2013","030110","sor_og_mellom_amerika","186","sysselsatte_land","personer"
"2013","030110","vest_europa","335","sysselsatte_land","personer"
"2013","030111","afrika","335","sysselsatte_land","personer"
"2013","030111","alle","2560","sysselsatte_land","personer"
"2013","030111","asia","916","sysselsatte_land","personer"
"2013","030111","eu_ost_europa","414","sysselsatte_land","personer"
"2013","030111","nord_amerika_oseania","56","sysselsatte_land","personer"
"2013","030111","norden","312","sysselsatte_land","personer"
"2013","030111","ost_europa_ellers","221","sysselsatte_land","personer"
"2013","030111","sor_og_mellom_amerika","97","sysselsatte_land","personer"
"2013","030111","vest_europa","209","sysselsatte_land","personer"
"2013","030112","afrika","245","sysselsatte_land","personer"
"2013","030112","alle","2175","sysselsatte_land","personer"
"2013","030112","asia","801","sysselsatte_land","personer"
"2013","030112","eu_ost_europa","363","sysselsatte_land","personer"
"2013","030112","nord_amerika_oseania","39","sysselsatte_land","personer"
"2013","030112","norden","303","sysselsatte_land","personer"
"2013","030112","ost_europa_ellers","146","sysselsatte_land","personer"
"2013","030112","sor_og_mellom_amerika","82","sysselsatte_land","personer"
"2013","030112","vest_europa","196","sysselsatte_land","personer"
"2013","030113","afrika","443","sysselsatte_land","personer"
"2013","030113","alle","3027","sysselsatte_land","personer"
"2013","030113","asia","1256","sysselsatte_land","personer"
"2013","030113","eu_ost_europa","397","sysselsatte_land","personer"
"2013","030113","nord_amerika_oseania","36","sysselsatte_land","personer"
"2013","030113","norden","318","sysselsatte_land","personer"
"2013","030113","ost_europa_ellers","225","sysselsatte_land","personer"
"2013","030113","sor_og_mellom_amerika","161","sysselsatte_land","personer"
"2013","030113","vest_europa","191","sysselsatte_land","personer"
"2013","030114","afrika","286","sysselsatte_land","personer"
"2013","030114","alle","2176","sysselsatte_land","personer"
"2013","030114","asia","1017","sysselsatte_land","personer"
"2013","030114","eu_ost_europa","316","sysselsatte_land","personer"
"2013","030114","nord_amerika_oseania","9","sysselsatte_land","personer"
"2013","030114","norden","159","sysselsatte_land","personer"
"2013","030114","ost_europa_ellers","245","sysselsatte_land","personer"
"2013","030114","sor_og_mellom_amerika","57","sysselsatte_land","personer"
"2013","030114","vest_europa","87","sysselsatte_land","personer"
"2013","030115","afrika","261","sysselsatte_land","personer"
"2013","030115","alle","2015","sysselsatte_land","personer"
"2013","030115","asia","899","sysselsatte_land","personer"
"2013","030115","eu_ost_europa","301","sysselsatte_land","personer"
"2013","030115","nord_amerika_oseania","23","sysselsatte_land","personer"
"2013","030115","norden","167","sysselsatte_land","personer"
"2013","030115","ost_europa_ellers","179","sysselsatte_land","personer"
"2013","030115","sor_og_mellom_amerika","73","sysselsatte_land","personer"
"2013","030115","vest_europa","112","sysselsatte_land","personer"
"2013","030116","afrika","243","sysselsatte_land","personer"
"2013","030116","alle","1434","sysselsatte_land","personer"
"2013","030116","asia","742","sysselsatte_land","personer"
"2013","030116","eu_ost_europa","148","sysselsatte_land","personer"
"2013","030116","nord_amerika_oseania","10","sysselsatte_land","personer"
"2013","030116","norden","73","sysselsatte_land","personer"
"2013","030116","ost_europa_ellers","128","sysselsatte_land","personer"
"2013","030116","sor_og_mellom_amerika","38","sysselsatte_land","personer"
"2013","030116","vest_europa","52","sysselsatte_land","personer"
"2013","030117","afrika","380","sysselsatte_land","personer"
"2013","030117","alle","2377","sysselsatte_land","personer"
"2013","030117","asia","1236","sysselsatte_land","personer"
"2013","030117","eu_ost_europa","305","sysselsatte_land","personer"
"2013","030117","nord_amerika_oseania","9","sysselsatte_land","personer"
"2013","030117","norden","94","sysselsatte_land","personer"
"2013","030117","ost_europa_ellers","204","sysselsatte_land","personer"
"2013","030117","sor_og_mellom_amerika","56","sysselsatte_land","personer"
"2013","030117","vest_europa","93","sysselsatte_land","personer"
"2013","030199","afrika","113","sysselsatte_land","personer"
"2013","030199","alle","1118","sysselsatte_land","personer"
"2013","030199","asia","231","sysselsatte_land","personer"
"2013","030199","eu_ost_europa","280","sysselsatte_land","personer"
"2013","030199","nord_amerika_oseania","23","sysselsatte_land","personer"
"2013","030199","norden","299","sysselsatte_land","personer"
"2013","030199","ost_europa_ellers","32","sysselsatte_land","personer"
"2013","030199","sor_og_mellom_amerika","28","sysselsatte_land","personer"
"2013","030199","vest_europa","112","sysselsatte_land","personer"
"2014","00","afrika","29289","sysselsatte_land","personer"
"2014","00","alle","381799","sysselsatte_land","personer"
"2014","00","asia","96461","sysselsatte_land","personer"
"2014","00","eu_ost_europa","113328","sysselsatte_land","personer"
"2014","00","nord_amerika_oseania","6760","sysselsatte_land","personer"
"2014","00","norden","48787","sysselsatte_land","personer"
"2014","00","ost_europa_ellers","31777","sysselsatte_land","personer"
"2014","00","sor_og_mellom_amerika","12228","sysselsatte_land","personer"
"2014","00","vest_europa","43169","sysselsatte_land","personer"
"2014","030101","afrika","877","sysselsatte_land","personer"
"2014","030101","alle","10112","sysselsatte_land","personer"
"2014","030101","asia","2580","sysselsatte_land","personer"
"2014","030101","eu_ost_europa","1946","sysselsatte_land","personer"
"2014","030101","nord_amerika_oseania","260","sysselsatte_land","personer"
"2014","030101","norden","2069","sysselsatte_land","personer"
"2014","030101","ost_europa_ellers","708","sysselsatte_land","personer"
"2014","030101","sor_og_mellom_amerika","417","sysselsatte_land","personer"
"2014","030101","vest_europa","1255","sysselsatte_land","personer"
"2014","030102","afrika","802","sysselsatte_land","personer"
"2014","030102","alle","7795","sysselsatte_land","personer"
"2014","030102","asia","1962","sysselsatte_land","personer"
"2014","030102","eu_ost_europa","1359","sysselsatte_land","personer"
"2014","030102","nord_amerika_oseania","176","sysselsatte_land","personer"
"2014","030102","norden","1605","sysselsatte_land","personer"
"2014","030102","ost_europa_ellers","601","sysselsatte_land","personer"
"2014","030102","sor_og_mellom_amerika","371","sysselsatte_land","personer"
"2014","030102","vest_europa","919","sysselsatte_land","personer"
"2014","030103","afrika","813","sysselsatte_land","personer"
