"tabell_navn","aar","naringsregion_nr","vreg_3","enhet","tabellvariabel","flytting"
"befolkning_flytting_vreg","2014","42","alle","personer","221","nettoinnvandring"
"befolkning_flytting_vreg","2014","43","alle","personer","125","nettoinnvandring"
"befolkning_flytting_vreg","2014","44","alle","personer","120","nettoinnvandring"
"befolkning_flytting_vreg","2014","45","alle","personer","50","nettoinnvandring"
"befolkning_flytting_vreg","2014","46","alle","personer","394","nettoinnvandring"
"befolkning_flytting_vreg","2014","47","alle","personer","289","nettoinnvandring"
"befolkning_flytting_vreg","2014","48","alle","personer","40","nettoinnvandring"
"befolkning_flytting_vreg","2014","49","alle","personer","251","nettoinnvandring"
"befolkning_flytting_vreg","2014","50","alle","personer","301","nettoinnvandring"
"befolkning_flytting_vreg","2014","51","alle","personer","299","nettoinnvandring"
"befolkning_flytting_vreg","2014","52","alle","personer","494","nettoinnvandring"
"befolkning_flytting_vreg","2014","53","alle","personer","580","nettoinnvandring"
"befolkning_flytting_vreg","2014","54","alle","personer","94","nettoinnvandring"
"befolkning_flytting_vreg","2014","55","alle","personer","464","nettoinnvandring"
"befolkning_flytting_vreg","2014","56","alle","personer","648","nettoinnvandring"
"befolkning_flytting_vreg","2014","57","alle","personer","82","nettoinnvandring"
"befolkning_flytting_vreg","2014","58","alle","personer","138","nettoinnvandring"
"befolkning_flytting_vreg","2014","59","alle","personer","27","nettoinnvandring"
"befolkning_flytting_vreg","2014","60","alle","personer","114","nettoinnvandring"
"befolkning_flytting_vreg","2014","61","alle","personer","1239","nettoinnvandring"
"befolkning_flytting_vreg","2014","62","alle","personer","14","nettoinnvandring"
"befolkning_flytting_vreg","2014","63","alle","personer","140","nettoinnvandring"
"befolkning_flytting_vreg","2014","64","alle","personer","368","nettoinnvandring"
"befolkning_flytting_vreg","2014","65","alle","personer","94","nettoinnvandring"
"befolkning_flytting_vreg","2014","66","alle","personer","35","nettoinnvandring"
"befolkning_flytting_vreg","2014","67","alle","personer","163","nettoinnvandring"
"befolkning_flytting_vreg","2014","68","alle","personer","68","nettoinnvandring"
"befolkning_flytting_vreg","2014","69","alle","personer","181","nettoinnvandring"
"befolkning_flytting_vreg","2014","70","alle","personer","18","nettoinnvandring"
"befolkning_flytting_vreg","2014","71","alle","personer","198","nettoinnvandring"
"befolkning_flytting_vreg","2014","72","alle","personer","256","nettoinnvandring"
"befolkning_flytting_vreg","2014","73","alle","personer","621","nettoinnvandring"
"befolkning_flytting_vreg","2014","74","alle","personer","273","nettoinnvandring"
"befolkning_flytting_vreg","2014","75","alle","personer","218","nettoinnvandring"
"befolkning_flytting_vreg","2014","76","alle","personer","325","nettoinnvandring"
"befolkning_flytting_vreg","2014","77","alle","personer","396","nettoinnvandring"
"befolkning_flytting_vreg","2014","78","alle","personer","347","nettoinnvandring"
"befolkning_flytting_vreg","2014","79","alle","personer","813","nettoinnvandring"
"befolkning_flytting_vreg","2014","80","alle","personer","148","nettoinnvandring"
"befolkning_flytting_vreg","2014","81","alle","personer","454","nettoinnvandring"
"befolkning_flytting_vreg","2014","82","alle","personer","68","nettoinnvandring"
"befolkning_flytting_vreg","2014","83","alle","personer","420","nettoinnvandring"
"befolkning_flytting_vreg","2014","01","1","personer","60","nettoinnvandring"
"befolkning_flytting_vreg","2014","01","2","personer","6","nettoinnvandring"
"befolkning_flytting_vreg","2014","02","1","personer","104","nettoinnvandring"
"befolkning_flytting_vreg","2014","02","2","personer","191","nettoinnvandring"
"befolkning_flytting_vreg","2014","03","1","personer","218","nettoinnvandring"
"befolkning_flytting_vreg","2014","03","2","personer","111","nettoinnvandring"
"befolkning_flytting_vreg","2014","04","1","personer","119","nettoinnvandring"
"befolkning_flytting_vreg","2014","04","2","personer","100","nettoinnvandring"
"befolkning_flytting_vreg","2014","05","1","personer","789","nettoinnvandring"
"befolkning_flytting_vreg","2014","05","2","personer","504","nettoinnvandring"
"befolkning_flytting_vreg","2014","06","1","personer","472","nettoinnvandring"
"befolkning_flytting_vreg","2014","06","2","personer","279","nettoinnvandring"
"befolkning_flytting_vreg","2014","07","1","personer","666","nettoinnvandring"
"befolkning_flytting_vreg","2014","07","2","personer","256","nettoinnvandring"
"befolkning_flytting_vreg","2014","08","1","personer","388","nettoinnvandring"
"befolkning_flytting_vreg","2014","08","2","personer","188","nettoinnvandring"
"befolkning_flytting_vreg","2014","09","1","personer","4336","nettoinnvandring"
"befolkning_flytting_vreg","2014","09","2","personer","2866","nettoinnvandring"
"befolkning_flytting_vreg","2014","10","1","personer","44","nettoinnvandring"
"befolkning_flytting_vreg","2014","10","2","personer","19","nettoinnvandring"
"befolkning_flytting_vreg","2014","11","1","personer","112","nettoinnvandring"
"befolkning_flytting_vreg","2014","11","2","personer","267","nettoinnvandring"
"befolkning_flytting_vreg","2014","12","1","personer","324","nettoinnvandring"
"befolkning_flytting_vreg","2014","12","2","personer","216","nettoinnvandring"
"befolkning_flytting_vreg","2014","13","1","personer","121","nettoinnvandring"
"befolkning_flytting_vreg","2014","13","2","personer","193","nettoinnvandring"
"befolkning_flytting_vreg","2014","14","1","personer","266","nettoinnvandring"
"befolkning_flytting_vreg","2014","14","2","personer","316","nettoinnvandring"
"befolkning_flytting_vreg","2014","15","1","personer","81","nettoinnvandring"
"befolkning_flytting_vreg","2014","15","2","personer","111","nettoinnvandring"
"befolkning_flytting_vreg","2014","16","1","personer","117","nettoinnvandring"
"befolkning_flytting_vreg","2014","16","2","personer","70","nettoinnvandring"
"befolkning_flytting_vreg","2014","17","1","personer","60","nettoinnvandring"
"befolkning_flytting_vreg","2014","17","2","personer","38","nettoinnvandring"
"befolkning_flytting_vreg","2014","18","1","personer","41","nettoinnvandring"
"befolkning_flytting_vreg","2014","18","2","personer","140","nettoinnvandring"
"befolkning_flytting_vreg","2014","19","1","personer","60","nettoinnvandring"
"befolkning_flytting_vreg","2014","19","2","personer","160","nettoinnvandring"
"befolkning_flytting_vreg","2014","20","1","personer","715","nettoinnvandring"
"befolkning_flytting_vreg","2014","20","2","personer","403","nettoinnvandring"
"befolkning_flytting_vreg","2014","21","1","personer","63","nettoinnvandring"
"befolkning_flytting_vreg","2014","21","2","personer","143","nettoinnvandring"
"befolkning_flytting_vreg","2014","22","1","personer","86","nettoinnvandring"
"befolkning_flytting_vreg","2014","22","2","personer","128","nettoinnvandring"
"befolkning_flytting_vreg","2014","23","1","personer","34","nettoinnvandring"
"befolkning_flytting_vreg","2014","23","2","personer","30","nettoinnvandring"
"befolkning_flytting_vreg","2014","24","1","personer","102","nettoinnvandring"
"befolkning_flytting_vreg","2014","24","2","personer","99","nettoinnvandring"
"befolkning_flytting_vreg","2014","25","1","personer","330","nettoinnvandring"
"befolkning_flytting_vreg","2014","25","2","personer","340","nettoinnvandring"
"befolkning_flytting_vreg","2014","26","1","personer","324","nettoinnvandring"
"befolkning_flytting_vreg","2014","26","2","personer","177","nettoinnvandring"
"befolkning_flytting_vreg","2014","27","1","personer","165","nettoinnvandring"
"befolkning_flytting_vreg","2014","27","2","personer","270","nettoinnvandring"
"befolkning_flytting_vreg","2014","28","1","personer","61","nettoinnvandring"
"befolkning_flytting_vreg","2014","28","2","personer","77","nettoinnvandring"
"befolkning_flytting_vreg","2014","29","1","personer","39","nettoinnvandring"
"befolkning_flytting_vreg","2014","29","2","personer","60","nettoinnvandring"
"befolkning_flytting_vreg","2014","30","1","personer","26","nettoinnvandring"
"befolkning_flytting_vreg","2014","30","2","personer","32","nettoinnvandring"
"befolkning_flytting_vreg","2014","31","1","personer","16","nettoinnvandring"
"befolkning_flytting_vreg","2014","31","2","personer","29","nettoinnvandring"
"befolkning_flytting_vreg","2014","32","1","personer","192","nettoinnvandring"
"befolkning_flytting_vreg","2014","32","2","personer","265","nettoinnvandring"
"befolkning_flytting_vreg","2014","33","1","personer","94","nettoinnvandring"
"befolkning_flytting_vreg","2014","33","2","personer","336","nettoinnvandring"
"befolkning_flytting_vreg","2014","34","1","personer","57","nettoinnvandring"
"befolkning_flytting_vreg","2014","34","2","personer","106","nettoinnvandring"
"befolkning_flytting_vreg","2014","35","1","personer","467","nettoinnvandring"
"befolkning_flytting_vreg","2014","35","2","personer","515","nettoinnvandring"
"befolkning_flytting_vreg","2014","36","1","personer","46","nettoinnvandring"
"befolkning_flytting_vreg","2014","36","2","personer","118","nettoinnvandring"
"befolkning_flytting_vreg","2014","37","1","personer","389","nettoinnvandring"
"befolkning_flytting_vreg","2014","37","2","personer","187","nettoinnvandring"
"befolkning_flytting_vreg","2014","38","1","personer","89","nettoinnvandring"
"befolkning_flytting_vreg","2014","38","2","personer","109","nettoinnvandring"
"befolkning_flytting_vreg","2014","39","1","personer","1729","nettoinnvandring"
"befolkning_flytting_vreg","2014","39","2","personer","996","nettoinnvandring"
"befolkning_flytting_vreg","2014","40","1","personer","1299","nettoinnvandring"
"befolkning_flytting_vreg","2014","40","2","personer","710","nettoinnvandring"
"befolkning_flytting_vreg","2014","41","1","personer","100","nettoinnvandring"
"befolkning_flytting_vreg","2014","41","2","personer","43","nettoinnvandring"
"befolkning_flytting_vreg","2014","42","1","personer","92","nettoinnvandring"
"befolkning_flytting_vreg","2014","42","2","personer","129","nettoinnvandring"
"befolkning_flytting_vreg","2014","43","1","personer","67","nettoinnvandring"
"befolkning_flytting_vreg","2014","43","2","personer","58","nettoinnvandring"
"befolkning_flytting_vreg","2014","44","1","personer","83","nettoinnvandring"
"befolkning_flytting_vreg","2014","44","2","personer","37","nettoinnvandring"
"befolkning_flytting_vreg","2014","45","1","personer","31","nettoinnvandring"
"befolkning_flytting_vreg","2014","45","2","personer","19","nettoinnvandring"
"befolkning_flytting_vreg","2014","46","1","personer","237","nettoinnvandring"
"befolkning_flytting_vreg","2014","46","2","personer","157","nettoinnvandring"
"befolkning_flytting_vreg","2014","47","1","personer","192","nettoinnvandring"
"befolkning_flytting_vreg","2014","47","2","personer","97","nettoinnvandring"
"befolkning_flytting_vreg","2014","48","1","personer","12","nettoinnvandring"
"befolkning_flytting_vreg","2014","48","2","personer","28","nettoinnvandring"
"befolkning_flytting_vreg","2014","49","1","personer","145","nettoinnvandring"
"befolkning_flytting_vreg","2014","49","2","personer","106","nettoinnvandring"
"befolkning_flytting_vreg","2014","50","1","personer","161","nettoinnvandring"
"befolkning_flytting_vreg","2014","50","2","personer","140","nettoinnvandring"
"befolkning_flytting_vreg","2014","51","1","personer","108","nettoinnvandring"
"befolkning_flytting_vreg","2014","51","2","personer","191","nettoinnvandring"
"befolkning_flytting_vreg","2014","52","1","personer","203","nettoinnvandring"
"befolkning_flytting_vreg","2014","52","2","personer","291","nettoinnvandring"
"befolkning_flytting_vreg","2014","53","1","personer","323","nettoinnvandring"
"befolkning_flytting_vreg","2014","53","2","personer","257","nettoinnvandring"
"befolkning_flytting_vreg","2014","54","1","personer","71","nettoinnvandring"
"befolkning_flytting_vreg","2014","54","2","personer","23","nettoinnvandring"
"befolkning_flytting_vreg","2014","55","1","personer","221","nettoinnvandring"
"befolkning_flytting_vreg","2014","55","2","personer","243","nettoinnvandring"
"befolkning_flytting_vreg","2014","56","1","personer","455","nettoinnvandring"
"befolkning_flytting_vreg","2014","56","2","personer","193","nettoinnvandring"
"befolkning_flytting_vreg","2014","57","1","personer","57","nettoinnvandring"
"befolkning_flytting_vreg","2014","57","2","personer","25","nettoinnvandring"
"befolkning_flytting_vreg","2014","58","1","personer","122","nettoinnvandring"
"befolkning_flytting_vreg","2014","58","2","personer","16","nettoinnvandring"
"befolkning_flytting_vreg","2014","59","1","personer","16","nettoinnvandring"
"befolkning_flytting_vreg","2014","59","2","personer","11","nettoinnvandring"
"befolkning_flytting_vreg","2014","60","1","personer","37","nettoinnvandring"
"befolkning_flytting_vreg","2014","60","2","personer","77","nettoinnvandring"
"befolkning_flytting_vreg","2014","61","1","personer","797","nettoinnvandring"
"befolkning_flytting_vreg","2014","61","2","personer","442","nettoinnvandring"
"befolkning_flytting_vreg","2014","62","1","personer","6","nettoinnvandring"
"befolkning_flytting_vreg","2014","62","2","personer","8","nettoinnvandring"
"befolkning_flytting_vreg","2014","63","1","personer","60","nettoinnvandring"
"befolkning_flytting_vreg","2014","63","2","personer","80","nettoinnvandring"
