"aar","bydel_nr","innvkat_4","enhet","tabell_navn","fylke_nr","naringsregion_nr","kjonn","tabellvariabel"
2013,"030105","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","41.1"
2013,"030105","alle","personer","grunnskolepoeng","NULL","NULL","1","116"
2013,"030105","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","41.8"
2013,"030105","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","95"
2013,"030105","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","39.2"
2013,"030105","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","14"
2013,"030105","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","34.9"
2013,"030105","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","7"
2013,"030106","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","42.8"
2013,"030106","alle","personer","grunnskolepoeng","NULL","NULL","1","136"
2013,"030106","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","43"
2013,"030106","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","126"
2013,"030106","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1",":"
2013,"030106","innvandrere","personer","grunnskolepoeng","NULL","NULL","1",":"
2013,"030106","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","41.9"
2013,"030106","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","5"
2013,"030107","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","43.8"
2013,"030107","alle","personer","grunnskolepoeng","NULL","NULL","1","242"
2013,"030107","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","44.2"
2013,"030107","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","227"
2013,"030107","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","34.2"
2013,"030107","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","6"
2013,"030107","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","40.7"
2013,"030107","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","9"
2013,"030108","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","43"
2013,"030108","alle","personer","grunnskolepoeng","NULL","NULL","1","292"
2013,"030108","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","43.5"
2013,"030108","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","273"
2013,"030108","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","33.3"
2013,"030108","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","12"
2013,"030108","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","40.2"
2013,"030108","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","7"
2013,"030109","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","38.1"
2013,"030109","alle","personer","grunnskolepoeng","NULL","NULL","1","167"
2013,"030109","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","41.3"
2013,"030109","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","80"
2013,"030109","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","31.7"
2013,"030109","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","31"
2013,"030109","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","36.9"
2013,"030109","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","56"
2013,"030110","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","37.1"
2013,"030110","alle","personer","grunnskolepoeng","NULL","NULL","1","141"
2013,"030110","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","39.1"
2013,"030110","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","62"
2013,"030110","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","36.2"
2013,"030110","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","26"
2013,"030110","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","35.1"
2013,"030110","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","53"
2013,"030111","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","37.1"
2013,"030111","alle","personer","grunnskolepoeng","NULL","NULL","1","240"
2013,"030111","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","39.2"
2013,"030111","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","99"
2013,"030111","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","32.4"
2013,"030111","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","37"
2013,"030111","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","36.9"
2013,"030111","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","104"
2013,"030112","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","36.2"
2013,"030112","alle","personer","grunnskolepoeng","NULL","NULL","1","255"
2013,"030112","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","38.1"
2013,"030112","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","99"
2013,"030112","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","31.1"
2013,"030112","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","51"
2013,"030112","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","36.8"
2013,"030112","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","105"
2013,"030113","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","40.7"
2013,"030113","alle","personer","grunnskolepoeng","NULL","NULL","1","242"
2013,"030113","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","41.9"
2013,"030113","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","177"
2013,"030113","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","35.7"
2013,"030113","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","21"
2013,"030113","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","38.6"
2013,"030113","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","44"
2013,"030114","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","40.7"
2013,"030114","alle","personer","grunnskolepoeng","NULL","NULL","1","252"
2013,"030114","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","41.4"
2013,"030114","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","225"
2013,"030114","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","32.9"
2013,"030114","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","15"
2013,"030114","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","36.9"
2013,"030114","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","12"
2013,"030115","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","37.6"
2013,"030115","alle","personer","grunnskolepoeng","NULL","NULL","1","248"
2013,"030115","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","38.7"
2013,"030115","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","109"
2013,"030115","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","35.4"
2013,"030115","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","31"
2013,"030115","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","37.2"
2013,"030115","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","108"
2013,"030116","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1",":"
2013,"030116","alle","personer","grunnskolepoeng","NULL","NULL","1",":"
2013,"030116","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1",":"
2013,"030116","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1",":"
2013,"030116","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","."
2013,"030116","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","."
2013,"030116","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1",":"
2013,"030116","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1",":"
2013,"030117","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","39.9"
2013,"030117","alle","personer","grunnskolepoeng","NULL","NULL","1","9"
2013,"030117","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","39.9"
2013,"030117","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1","9"
2013,"030117","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","."
2013,"030117","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","."
2013,"030117","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","."
2013,"030117","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1","."
2013,"030199","alle","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","27.1"
2013,"030199","alle","personer","grunnskolepoeng","NULL","NULL","1","5"
2013,"030199","bef_u_innv_og_norskf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1",":"
2013,"030199","bef_u_innv_og_norskf","personer","grunnskolepoeng","NULL","NULL","1",":"
2013,"030199","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","NULL","1","."
2013,"030199","innvandrere","personer","grunnskolepoeng","NULL","NULL","1","."
2013,"030199","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","NULL","1",":"
2013,"030199","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","NULL","1",":"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","00","NULL","1","38.5"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","01","NULL","1","37.2"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","02","NULL","1","39.7"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","03","NULL","1","39.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","04","NULL","1","37.2"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","05","NULL","1","37.5"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","06","NULL","1","38.1"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","07","NULL","1","38.8"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","08","NULL","1","37.2"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","09","NULL","1","38.1"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","10","NULL","1","38.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","11","NULL","1","38.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","12","NULL","1","39.1"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","14","NULL","1","39.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","15","NULL","1","38.3"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","16","NULL","1","38.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","17","NULL","1","37.2"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","18","NULL","1","38.2"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","19","NULL","1","38.2"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","20","NULL","1","36.8"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","99","NULL","1","31.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","01","1","37.5"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","02","1","36.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","03","1","37.8"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","04","1","36.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","05","1","41.5"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","06","1","40.1"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","07","1","39.1"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","08","1","36.7"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","09","1","39.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","10","1","39.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","11","1","36"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","12","1","37.3"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","13","1","37.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","14","1","36.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","15","1","37.2"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","16","1","39.8"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","17","1","34.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","18","1","37.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","19","1","37.1"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","20","1","39"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","21","1","36.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","22","1","38.8"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","23","1","35.3"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","24","1","36.7"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","25","1","38.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","26","1","38.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","27","1","37"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","28","1","36.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","29","1","38.2"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","30","1","37.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","31","1","35.5"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","32","1","37.8"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","33","1","37.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","34","1","38.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","35","1","38.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","36","1","35.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","37","1","36.7"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","38","1","38.1"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","39","1","39.2"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","40","1","39.7"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","41","1","38.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","42","1","38.5"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","43","1","36.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","44","1","40.8"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","45","1","37.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","46","1","37.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","47","1","39"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","48","1","41.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","49","1","39.3"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","50","1","38.7"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","51","1","40.1"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","52","1","38.2"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","53","1","37.5"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","54","1","39.2"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","55","1","38.3"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","56","1","38.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","57","1","36.7"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","58","1","35"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","59","1","39.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","60","1","37.3"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","61","1","38.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","62","1","40.7"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","63","1","37.3"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","64","1","36.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","65","1","39.3"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","66","1","34.3"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","67","1","38.7"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","68","1","36.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","69","1","40"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","70","1","39.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","71","1","38.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","72","1","37.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","73","1","39.1"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","74","1","37.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","75","1","36.6"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","76","1","37.7"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","77","1","36.8"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","78","1","38.9"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","79","1","39.3"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","80","1","35.4"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","81","1","36.5"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","82","1","36"
2013,"NULL","alle","gjennomsnitt","grunnskolepoeng","NULL","83","1","37.6"
2013,"NULL","alle","personer","grunnskolepoeng","00","NULL","1","30481"
2013,"NULL","alle","personer","grunnskolepoeng","01","NULL","1","1696"
2013,"NULL","alle","personer","grunnskolepoeng","02","NULL","1","3649"
2013,"NULL","alle","personer","grunnskolepoeng","03","NULL","1","2687"
2013,"NULL","alle","personer","grunnskolepoeng","04","NULL","1","1175"
2013,"NULL","alle","personer","grunnskolepoeng","05","NULL","1","1157"
2013,"NULL","alle","personer","grunnskolepoeng","06","NULL","1","1613"
2013,"NULL","alle","personer","grunnskolepoeng","07","NULL","1","1452"
2013,"NULL","alle","personer","grunnskolepoeng","08","NULL","1","1029"
2013,"NULL","alle","personer","grunnskolepoeng","09","NULL","1","719"
2013,"NULL","alle","personer","grunnskolepoeng","10","NULL","1","1120"
2013,"NULL","alle","personer","grunnskolepoeng","11","NULL","1","2946"
2013,"NULL","alle","personer","grunnskolepoeng","12","NULL","1","3022"
2013,"NULL","alle","personer","grunnskolepoeng","14","NULL","1","721"
2013,"NULL","alle","personer","grunnskolepoeng","15","NULL","1","1661"
2013,"NULL","alle","personer","grunnskolepoeng","16","NULL","1","1820"
2013,"NULL","alle","personer","grunnskolepoeng","17","NULL","1","903"
2013,"NULL","alle","personer","grunnskolepoeng","18","NULL","1","1569"
2013,"NULL","alle","personer","grunnskolepoeng","19","NULL","1","1029"
2013,"NULL","alle","personer","grunnskolepoeng","20","NULL","1","468"
2013,"NULL","alle","personer","grunnskolepoeng","99","NULL","1","45"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","01","1","162"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","02","1","363"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","03","1","375"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","04","1","796"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","05","1","1110"
2013,"NULL","alle","personer","grunnskolepoeng","NULL","06","1","869"
