"fylke_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"08","femaar","alle","arbutd","2014","prosent","60","intro_status_arbutd"
"09","femaar","alle","arbutd","2014","prosent","57","intro_status_arbutd"
"10","femaar","alle","arbutd","2014","prosent","62","intro_status_arbutd"
"11","femaar","alle","arbutd","2014","prosent","68","intro_status_arbutd"
"12","femaar","alle","arbutd","2014","prosent","55","intro_status_arbutd"
"14","femaar","alle","arbutd","2014","prosent","65","intro_status_arbutd"
"15","femaar","alle","arbutd","2014","prosent","65","intro_status_arbutd"
"16","femaar","alle","arbutd","2014","prosent","62","intro_status_arbutd"
"17","femaar","alle","arbutd","2014","prosent","69","intro_status_arbutd"
"18","femaar","alle","arbutd","2014","prosent","54","intro_status_arbutd"
"19","femaar","alle","arbutd","2014","prosent","68","intro_status_arbutd"
"20","femaar","alle","arbutd","2014","prosent","60","intro_status_arbutd"
"00","femaar","alle","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"01","femaar","alle","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"02","femaar","alle","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"03","femaar","alle","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"04","femaar","alle","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"05","femaar","alle","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"06","femaar","alle","ledig_tiltak","2014","prosent","6","intro_status_arbutd"
"07","femaar","alle","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"08","femaar","alle","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"09","femaar","alle","ledig_tiltak","2014","prosent","15","intro_status_arbutd"
"10","femaar","alle","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"11","femaar","alle","ledig_tiltak","2014","prosent","6","intro_status_arbutd"
"12","femaar","alle","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"14","femaar","alle","ledig_tiltak","2014","prosent","6","intro_status_arbutd"
"15","femaar","alle","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"16","femaar","alle","ledig_tiltak","2014","prosent","15","intro_status_arbutd"
"17","femaar","alle","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"18","femaar","alle","ledig_tiltak","2014","prosent","16","intro_status_arbutd"
"19","femaar","alle","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"20","femaar","alle","ledig_tiltak","2014","prosent","19","intro_status_arbutd"
"00","femaar","alle","annet","2014","prosent","28","intro_status_arbutd"
"01","femaar","alle","annet","2014","prosent","36","intro_status_arbutd"
"02","femaar","alle","annet","2014","prosent","22","intro_status_arbutd"
"03","femaar","alle","annet","2014","prosent","32","intro_status_arbutd"
"04","femaar","alle","annet","2014","prosent","40","intro_status_arbutd"
"05","femaar","alle","annet","2014","prosent","22","intro_status_arbutd"
"06","femaar","alle","annet","2014","prosent","27","intro_status_arbutd"
"07","femaar","alle","annet","2014","prosent","31","intro_status_arbutd"
"08","femaar","alle","annet","2014","prosent","31","intro_status_arbutd"
"09","femaar","alle","annet","2014","prosent","28","intro_status_arbutd"
"10","femaar","alle","annet","2014","prosent","27","intro_status_arbutd"
"11","femaar","alle","annet","2014","prosent","26","intro_status_arbutd"
"12","femaar","alle","annet","2014","prosent","37","intro_status_arbutd"
"14","femaar","alle","annet","2014","prosent","29","intro_status_arbutd"
"15","femaar","alle","annet","2014","prosent","22","intro_status_arbutd"
"16","femaar","alle","annet","2014","prosent","23","intro_status_arbutd"
"17","femaar","alle","annet","2014","prosent","20","intro_status_arbutd"
"18","femaar","alle","annet","2014","prosent","31","intro_status_arbutd"
"19","femaar","alle","annet","2014","prosent","24","intro_status_arbutd"
"20","femaar","alle","annet","2014","prosent","21","intro_status_arbutd"
"00","femaar","1","alle","2014","personer","1153","intro_status_arbutd"
"01","femaar","1","alle","2014","personer","49","intro_status_arbutd"
"02","femaar","1","alle","2014","personer","79","intro_status_arbutd"
"03","femaar","1","alle","2014","personer","87","intro_status_arbutd"
"04","femaar","1","alle","2014","personer","34","intro_status_arbutd"
"05","femaar","1","alle","2014","personer","71","intro_status_arbutd"
"06","femaar","1","alle","2014","personer","79","intro_status_arbutd"
"07","femaar","1","alle","2014","personer","32","intro_status_arbutd"
"08","femaar","1","alle","2014","personer","53","intro_status_arbutd"
"09","femaar","1","alle","2014","personer","29","intro_status_arbutd"
"10","femaar","1","alle","2014","personer","63","intro_status_arbutd"
"11","femaar","1","alle","2014","personer","93","intro_status_arbutd"
"12","femaar","1","alle","2014","personer","102","intro_status_arbutd"
"14","femaar","1","alle","2014","personer","30","intro_status_arbutd"
"15","femaar","1","alle","2014","personer","59","intro_status_arbutd"
"16","femaar","1","alle","2014","personer","58","intro_status_arbutd"
"17","femaar","1","alle","2014","personer","40","intro_status_arbutd"
"18","femaar","1","alle","2014","personer","108","intro_status_arbutd"
"19","femaar","1","alle","2014","personer","53","intro_status_arbutd"
"20","femaar","1","alle","2014","personer","34","intro_status_arbutd"
"00","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"01","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"02","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"03","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"04","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"05","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"06","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"07","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"08","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"09","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"10","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"11","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"12","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"14","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"15","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"16","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"17","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"18","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"19","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"20","femaar","1","alle","2014","prosent","100","intro_status_arbutd"
"00","femaar","1","arbutd","2014","personer","763","intro_status_arbutd"
"01","femaar","1","arbutd","2014","personer","28","intro_status_arbutd"
"02","femaar","1","arbutd","2014","personer","60","intro_status_arbutd"
"03","femaar","1","arbutd","2014","personer","58","intro_status_arbutd"
"04","femaar","1","arbutd","2014","personer","19","intro_status_arbutd"
"05","femaar","1","arbutd","2014","personer","53","intro_status_arbutd"
"06","femaar","1","arbutd","2014","personer","53","intro_status_arbutd"
"07","femaar","1","arbutd","2014","personer","21","intro_status_arbutd"
"08","femaar","1","arbutd","2014","personer","28","intro_status_arbutd"
"09","femaar","1","arbutd","2014","personer","17","intro_status_arbutd"
"10","femaar","1","arbutd","2014","personer","34","intro_status_arbutd"
"11","femaar","1","arbutd","2014","personer","68","intro_status_arbutd"
"12","femaar","1","arbutd","2014","personer","63","intro_status_arbutd"
"14","femaar","1","arbutd","2014","personer","25","intro_status_arbutd"
"15","femaar","1","arbutd","2014","personer","42","intro_status_arbutd"
"16","femaar","1","arbutd","2014","personer","45","intro_status_arbutd"
"17","femaar","1","arbutd","2014","personer","29","intro_status_arbutd"
"18","femaar","1","arbutd","2014","personer","62","intro_status_arbutd"
"19","femaar","1","arbutd","2014","personer","33","intro_status_arbutd"
"20","femaar","1","arbutd","2014","personer","25","intro_status_arbutd"
"00","femaar","1","ledig_tiltak","2014","personer","133","intro_status_arbutd"
"01","femaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"02","femaar","1","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"03","femaar","1","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"04","femaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"05","femaar","1","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"06","femaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"07","femaar","1","ledig_tiltak","2014","personer","3","intro_status_arbutd"
"08","femaar","1","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"09","femaar","1","ledig_tiltak","2014","personer","5","intro_status_arbutd"
"10","femaar","1","ledig_tiltak","2014","personer","9","intro_status_arbutd"
"11","femaar","1","ledig_tiltak","2014","personer","7","intro_status_arbutd"
"12","femaar","1","ledig_tiltak","2014","personer","10","intro_status_arbutd"
"14","femaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"15","femaar","1","ledig_tiltak","2014","personer","10","intro_status_arbutd"
"16","femaar","1","ledig_tiltak","2014","personer","7","intro_status_arbutd"
"17","femaar","1","ledig_tiltak","2014","personer","3","intro_status_arbutd"
"18","femaar","1","ledig_tiltak","2014","personer","18","intro_status_arbutd"
"19","femaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"20","femaar","1","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"00","femaar","1","annet","2014","personer","257","intro_status_arbutd"
"01","femaar","1","annet","2014","personer",":","intro_status_arbutd"
"02","femaar","1","annet","2014","personer","13","intro_status_arbutd"
"03","femaar","1","annet","2014","personer","20","intro_status_arbutd"
"04","femaar","1","annet","2014","personer",":","intro_status_arbutd"
"05","femaar","1","annet","2014","personer","12","intro_status_arbutd"
"06","femaar","1","annet","2014","personer",":","intro_status_arbutd"
"07","femaar","1","annet","2014","personer","8","intro_status_arbutd"
"08","femaar","1","annet","2014","personer","16","intro_status_arbutd"
"09","femaar","1","annet","2014","personer","7","intro_status_arbutd"
"10","femaar","1","annet","2014","personer","20","intro_status_arbutd"
"11","femaar","1","annet","2014","personer","18","intro_status_arbutd"
"12","femaar","1","annet","2014","personer","29","intro_status_arbutd"
"14","femaar","1","annet","2014","personer","5","intro_status_arbutd"
"15","femaar","1","annet","2014","personer","7","intro_status_arbutd"
"16","femaar","1","annet","2014","personer","6","intro_status_arbutd"
"17","femaar","1","annet","2014","personer","8","intro_status_arbutd"
"18","femaar","1","annet","2014","personer","28","intro_status_arbutd"
"19","femaar","1","annet","2014","personer",":","intro_status_arbutd"
"20","femaar","1","annet","2014","personer","3","intro_status_arbutd"
"00","femaar","1","arbutd","2014","prosent","66","intro_status_arbutd"
"01","femaar","1","arbutd","2014","prosent","57","intro_status_arbutd"
"02","femaar","1","arbutd","2014","prosent","76","intro_status_arbutd"
"03","femaar","1","arbutd","2014","prosent","67","intro_status_arbutd"
"04","femaar","1","arbutd","2014","prosent","56","intro_status_arbutd"
"05","femaar","1","arbutd","2014","prosent","75","intro_status_arbutd"
"06","femaar","1","arbutd","2014","prosent","67","intro_status_arbutd"
"07","femaar","1","arbutd","2014","prosent","66","intro_status_arbutd"
"08","femaar","1","arbutd","2014","prosent","53","intro_status_arbutd"
"09","femaar","1","arbutd","2014","prosent","59","intro_status_arbutd"
"10","femaar","1","arbutd","2014","prosent","54","intro_status_arbutd"
"11","femaar","1","arbutd","2014","prosent","73","intro_status_arbutd"
"12","femaar","1","arbutd","2014","prosent","62","intro_status_arbutd"
"14","femaar","1","arbutd","2014","prosent","83","intro_status_arbutd"
"15","femaar","1","arbutd","2014","prosent","71","intro_status_arbutd"
"16","femaar","1","arbutd","2014","prosent","78","intro_status_arbutd"
"17","femaar","1","arbutd","2014","prosent","73","intro_status_arbutd"
"18","femaar","1","arbutd","2014","prosent","57","intro_status_arbutd"
"19","femaar","1","arbutd","2014","prosent","62","intro_status_arbutd"
"20","femaar","1","arbutd","2014","prosent","74","intro_status_arbutd"
"00","femaar","1","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"01","femaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"02","femaar","1","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"03","femaar","1","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"04","femaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"05","femaar","1","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"06","femaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"07","femaar","1","ledig_tiltak","2014","prosent","9","intro_status_arbutd"
"08","femaar","1","ledig_tiltak","2014","prosent","17","intro_status_arbutd"
"09","femaar","1","ledig_tiltak","2014","prosent","17","intro_status_arbutd"
"10","femaar","1","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"11","femaar","1","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"12","femaar","1","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"14","femaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"15","femaar","1","ledig_tiltak","2014","prosent","17","intro_status_arbutd"
"16","femaar","1","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"17","femaar","1","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"18","femaar","1","ledig_tiltak","2014","prosent","17","intro_status_arbutd"
"19","femaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"20","femaar","1","ledig_tiltak","2014","prosent","18","intro_status_arbutd"
"00","femaar","1","annet","2014","prosent","22","intro_status_arbutd"
"01","femaar","1","annet","2014","prosent",":","intro_status_arbutd"
"02","femaar","1","annet","2014","prosent","16","intro_status_arbutd"
"03","femaar","1","annet","2014","prosent","23","intro_status_arbutd"
"04","femaar","1","annet","2014","prosent",":","intro_status_arbutd"
"05","femaar","1","annet","2014","prosent","17","intro_status_arbutd"
"06","femaar","1","annet","2014","prosent",":","intro_status_arbutd"
"07","femaar","1","annet","2014","prosent","25","intro_status_arbutd"
"08","femaar","1","annet","2014","prosent","30","intro_status_arbutd"
"09","femaar","1","annet","2014","prosent","24","intro_status_arbutd"
"10","femaar","1","annet","2014","prosent","32","intro_status_arbutd"
"11","femaar","1","annet","2014","prosent","19","intro_status_arbutd"
"12","femaar","1","annet","2014","prosent","28","intro_status_arbutd"
"14","femaar","1","annet","2014","prosent","17","intro_status_arbutd"
"15","femaar","1","annet","2014","prosent","12","intro_status_arbutd"
"16","femaar","1","annet","2014","prosent","10","intro_status_arbutd"
"17","femaar","1","annet","2014","prosent","20","intro_status_arbutd"
"18","femaar","1","annet","2014","prosent","26","intro_status_arbutd"
"19","femaar","1","annet","2014","prosent",":","intro_status_arbutd"
"20","femaar","1","annet","2014","prosent","9","intro_status_arbutd"
"00","femaar","0","alle","2014","personer","1158","intro_status_arbutd"
"01","femaar","0","alle","2014","personer","40","intro_status_arbutd"
"02","femaar","0","alle","2014","personer","101","intro_status_arbutd"
"03","femaar","0","alle","2014","personer","131","intro_status_arbutd"
"04","femaar","0","alle","2014","personer","23","intro_status_arbutd"
"05","femaar","0","alle","2014","personer","59","intro_status_arbutd"
"06","femaar","0","alle","2014","personer","71","intro_status_arbutd"
"07","femaar","0","alle","2014","personer","42","intro_status_arbutd"
"08","femaar","0","alle","2014","personer","46","intro_status_arbutd"
"09","femaar","0","alle","2014","personer","38","intro_status_arbutd"
"10","femaar","0","alle","2014","personer","49","intro_status_arbutd"
"11","femaar","0","alle","2014","personer","110","intro_status_arbutd"
"12","femaar","0","alle","2014","personer","100","intro_status_arbutd"
"14","femaar","0","alle","2014","personer","22","intro_status_arbutd"
"15","femaar","0","alle","2014","personer","50","intro_status_arbutd"
"16","femaar","0","alle","2014","personer","66","intro_status_arbutd"
"17","femaar","0","alle","2014","personer","35","intro_status_arbutd"
"18","femaar","0","alle","2014","personer","104","intro_status_arbutd"
"19","femaar","0","alle","2014","personer","43","intro_status_arbutd"
"20","femaar","0","alle","2014","personer","28","intro_status_arbutd"
"00","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"01","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"02","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"03","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"04","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"05","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"06","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"07","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"08","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"09","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"10","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"11","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"12","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"14","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"15","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"16","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"17","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"18","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"19","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"20","femaar","0","alle","2014","prosent","100","intro_status_arbutd"
"00","femaar","0","arbutd","2014","personer","655","intro_status_arbutd"
"01","femaar","0","arbutd","2014","personer","20","intro_status_arbutd"
"02","femaar","0","arbutd","2014","personer","61","intro_status_arbutd"
"03","femaar","0","arbutd","2014","personer","66","intro_status_arbutd"
"04","femaar","0","arbutd","2014","personer","7","intro_status_arbutd"
"05","femaar","0","arbutd","2014","personer","37","intro_status_arbutd"
"06","femaar","0","arbutd","2014","personer","48","intro_status_arbutd"
"07","femaar","0","arbutd","2014","personer","22","intro_status_arbutd"
"08","femaar","0","arbutd","2014","personer","31","intro_status_arbutd"
"09","femaar","0","arbutd","2014","personer","21","intro_status_arbutd"
"10","femaar","0","arbutd","2014","personer","35","intro_status_arbutd"
"11","femaar","0","arbutd","2014","personer","70","intro_status_arbutd"
"12","femaar","0","arbutd","2014","personer","48","intro_status_arbutd"
"14","femaar","0","arbutd","2014","personer","9","intro_status_arbutd"
"15","femaar","0","arbutd","2014","personer","29","intro_status_arbutd"
"16","femaar","0","arbutd","2014","personer","32","intro_status_arbutd"
"17","femaar","0","arbutd","2014","personer","23","intro_status_arbutd"
"18","femaar","0","arbutd","2014","personer","52","intro_status_arbutd"
"19","femaar","0","arbutd","2014","personer","32","intro_status_arbutd"
"20","femaar","0","arbutd","2014","personer","12","intro_status_arbutd"
"00","femaar","0","ledig_tiltak","2014","personer","113","intro_status_arbutd"
"01","femaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"02","femaar","0","ledig_tiltak","2014","personer","13","intro_status_arbutd"
"03","femaar","0","ledig_tiltak","2014","personer","15","intro_status_arbutd"
"04","femaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"05","femaar","0","ledig_tiltak","2014","personer","5","intro_status_arbutd"
"06","femaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"07","femaar","0","ledig_tiltak","2014","personer","5","intro_status_arbutd"
"08","femaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"09","femaar","0","ledig_tiltak","2014","personer","5","intro_status_arbutd"
"10","femaar","0","ledig_tiltak","2014","personer","4","intro_status_arbutd"
"11","femaar","0","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"12","femaar","0","ledig_tiltak","2014","personer","7","intro_status_arbutd"
"14","femaar","0","ledig_tiltak","2014","personer","3","intro_status_arbutd"
"15","femaar","0","ledig_tiltak","2014","personer","4","intro_status_arbutd"
"16","femaar","0","ledig_tiltak","2014","personer","11","intro_status_arbutd"
"17","femaar","0","ledig_tiltak","2014","personer","5","intro_status_arbutd"
"18","femaar","0","ledig_tiltak","2014","personer","15","intro_status_arbutd"
"19","femaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"20","femaar","0","ledig_tiltak","2014","personer","6","intro_status_arbutd"
"00","femaar","0","annet","2014","personer","390","intro_status_arbutd"
"01","femaar","0","annet","2014","personer",":","intro_status_arbutd"
"02","femaar","0","annet","2014","personer","27","intro_status_arbutd"
"03","femaar","0","annet","2014","personer","50","intro_status_arbutd"
"04","femaar","0","annet","2014","personer",":","intro_status_arbutd"
"05","femaar","0","annet","2014","personer","17","intro_status_arbutd"
"06","femaar","0","annet","2014","personer",":","intro_status_arbutd"
"07","femaar","0","annet","2014","personer","15","intro_status_arbutd"
"08","femaar","0","annet","2014","personer","15","intro_status_arbutd"
"09","femaar","0","annet","2014","personer","12","intro_status_arbutd"
"10","femaar","0","annet","2014","personer","10","intro_status_arbutd"
"11","femaar","0","annet","2014","personer","34","intro_status_arbutd"
"12","femaar","0","annet","2014","personer","45","intro_status_arbutd"
"14","femaar","0","annet","2014","personer","10","intro_status_arbutd"
"15","femaar","0","annet","2014","personer","17","intro_status_arbutd"
"16","femaar","0","annet","2014","personer","23","intro_status_arbutd"
"17","femaar","0","annet","2014","personer","7","intro_status_arbutd"
"18","femaar","0","annet","2014","personer","37","intro_status_arbutd"
"19","femaar","0","annet","2014","personer",":","intro_status_arbutd"
"20","femaar","0","annet","2014","personer","10","intro_status_arbutd"
"00","femaar","0","arbutd","2014","prosent","57","intro_status_arbutd"
"01","femaar","0","arbutd","2014","prosent","50","intro_status_arbutd"
"02","femaar","0","arbutd","2014","prosent","60","intro_status_arbutd"
"03","femaar","0","arbutd","2014","prosent","50","intro_status_arbutd"
"04","femaar","0","arbutd","2014","prosent","30","intro_status_arbutd"
"05","femaar","0","arbutd","2014","prosent","63","intro_status_arbutd"
"06","femaar","0","arbutd","2014","prosent","68","intro_status_arbutd"
"07","femaar","0","arbutd","2014","prosent","52","intro_status_arbutd"
"08","femaar","0","arbutd","2014","prosent","67","intro_status_arbutd"
"09","femaar","0","arbutd","2014","prosent","55","intro_status_arbutd"
"10","femaar","0","arbutd","2014","prosent","71","intro_status_arbutd"
"11","femaar","0","arbutd","2014","prosent","64","intro_status_arbutd"
"12","femaar","0","arbutd","2014","prosent","48","intro_status_arbutd"
"14","femaar","0","arbutd","2014","prosent","41","intro_status_arbutd"
"15","femaar","0","arbutd","2014","prosent","58","intro_status_arbutd"
"16","femaar","0","arbutd","2014","prosent","48","intro_status_arbutd"
"17","femaar","0","arbutd","2014","prosent","66","intro_status_arbutd"
"18","femaar","0","arbutd","2014","prosent","50","intro_status_arbutd"
"19","femaar","0","arbutd","2014","prosent","74","intro_status_arbutd"
"20","femaar","0","arbutd","2014","prosent","43","intro_status_arbutd"
"00","femaar","0","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"01","femaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"02","femaar","0","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"03","femaar","0","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"04","femaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"05","femaar","0","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"06","femaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"07","femaar","0","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"08","femaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"09","femaar","0","ledig_tiltak","2014","prosent","13","intro_status_arbutd"
"10","femaar","0","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"11","femaar","0","ledig_tiltak","2014","prosent","5","intro_status_arbutd"
"12","femaar","0","ledig_tiltak","2014","prosent","7","intro_status_arbutd"
"14","femaar","0","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"15","femaar","0","ledig_tiltak","2014","prosent","8","intro_status_arbutd"
"16","femaar","0","ledig_tiltak","2014","prosent","17","intro_status_arbutd"
"17","femaar","0","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"18","femaar","0","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"19","femaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"20","femaar","0","ledig_tiltak","2014","prosent","21","intro_status_arbutd"
"00","femaar","0","annet","2014","prosent","34","intro_status_arbutd"
"01","femaar","0","annet","2014","prosent",":","intro_status_arbutd"
"02","femaar","0","annet","2014","prosent","27","intro_status_arbutd"
"03","femaar","0","annet","2014","prosent","38","intro_status_arbutd"
"04","femaar","0","annet","2014","prosent",":","intro_status_arbutd"
"05","femaar","0","annet","2014","prosent","29","intro_status_arbutd"
"06","femaar","0","annet","2014","prosent",":","intro_status_arbutd"
"07","femaar","0","annet","2014","prosent","36","intro_status_arbutd"
"08","femaar","0","annet","2014","prosent","33","intro_status_arbutd"
"09","femaar","0","annet","2014","prosent","32","intro_status_arbutd"
"10","femaar","0","annet","2014","prosent","20","intro_status_arbutd"
"11","femaar","0","annet","2014","prosent","31","intro_status_arbutd"
"12","femaar","0","annet","2014","prosent","45","intro_status_arbutd"
"14","femaar","0","annet","2014","prosent","45","intro_status_arbutd"
"15","femaar","0","annet","2014","prosent","34","intro_status_arbutd"
"16","femaar","0","annet","2014","prosent","35","intro_status_arbutd"
"17","femaar","0","annet","2014","prosent","20","intro_status_arbutd"
"18","femaar","0","annet","2014","prosent","36","intro_status_arbutd"
"19","femaar","0","annet","2014","prosent",":","intro_status_arbutd"
"20","femaar","0","annet","2014","prosent","36","intro_status_arbutd"
