"fylke_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"18","ettaar","alle","ledig_tiltak","2011","personer","38","intro_status_arbutd"
"19","ettaar","alle","ledig_tiltak","2011","personer","15","intro_status_arbutd"
"20","ettaar","alle","ledig_tiltak","2011","personer","11","intro_status_arbutd"
"00","ettaar","alle","annet","2011","personer","779","intro_status_arbutd"
"01","ettaar","alle","annet","2011","personer","32","intro_status_arbutd"
"02","ettaar","alle","annet","2011","personer","47","intro_status_arbutd"
"03","ettaar","alle","annet","2011","personer","71","intro_status_arbutd"
"04","ettaar","alle","annet","2011","personer","18","intro_status_arbutd"
"05","ettaar","alle","annet","2011","personer","48","intro_status_arbutd"
"06","ettaar","alle","annet","2011","personer","33","intro_status_arbutd"
"07","ettaar","alle","annet","2011","personer","28","intro_status_arbutd"
"08","ettaar","alle","annet","2011","personer","31","intro_status_arbutd"
"09","ettaar","alle","annet","2011","personer","23","intro_status_arbutd"
"10","ettaar","alle","annet","2011","personer","34","intro_status_arbutd"
"11","ettaar","alle","annet","2011","personer","55","intro_status_arbutd"
"12","ettaar","alle","annet","2011","personer","113","intro_status_arbutd"
"14","ettaar","alle","annet","2011","personer","24","intro_status_arbutd"
"15","ettaar","alle","annet","2011","personer","29","intro_status_arbutd"
"16","ettaar","alle","annet","2011","personer","62","intro_status_arbutd"
"17","ettaar","alle","annet","2011","personer","23","intro_status_arbutd"
"18","ettaar","alle","annet","2011","personer","55","intro_status_arbutd"
"19","ettaar","alle","annet","2011","personer","37","intro_status_arbutd"
"20","ettaar","alle","annet","2011","personer","16","intro_status_arbutd"
"00","ettaar","alle","arbutd","2011","prosent","61","intro_status_arbutd"
"01","ettaar","alle","arbutd","2011","prosent","47","intro_status_arbutd"
"02","ettaar","alle","arbutd","2011","prosent","63","intro_status_arbutd"
"03","ettaar","alle","arbutd","2011","prosent","59","intro_status_arbutd"
"04","ettaar","alle","arbutd","2011","prosent","63","intro_status_arbutd"
"05","ettaar","alle","arbutd","2011","prosent","59","intro_status_arbutd"
"06","ettaar","alle","arbutd","2011","prosent","67","intro_status_arbutd"
"07","ettaar","alle","arbutd","2011","prosent","56","intro_status_arbutd"
"08","ettaar","alle","arbutd","2011","prosent","66","intro_status_arbutd"
"09","ettaar","alle","arbutd","2011","prosent","59","intro_status_arbutd"
"10","ettaar","alle","arbutd","2011","prosent","66","intro_status_arbutd"
"11","ettaar","alle","arbutd","2011","prosent","67","intro_status_arbutd"
"12","ettaar","alle","arbutd","2011","prosent","56","intro_status_arbutd"
"14","ettaar","alle","arbutd","2011","prosent","60","intro_status_arbutd"
"15","ettaar","alle","arbutd","2011","prosent","71","intro_status_arbutd"
"16","ettaar","alle","arbutd","2011","prosent","52","intro_status_arbutd"
"17","ettaar","alle","arbutd","2011","prosent","69","intro_status_arbutd"
"18","ettaar","alle","arbutd","2011","prosent","63","intro_status_arbutd"
"19","ettaar","alle","arbutd","2011","prosent","62","intro_status_arbutd"
"20","ettaar","alle","arbutd","2011","prosent","64","intro_status_arbutd"
"00","ettaar","alle","ledig_tiltak","2011","prosent","12","intro_status_arbutd"
"01","ettaar","alle","ledig_tiltak","2011","prosent","22","intro_status_arbutd"
"02","ettaar","alle","ledig_tiltak","2011","prosent","13","intro_status_arbutd"
"03","ettaar","alle","ledig_tiltak","2011","prosent","11","intro_status_arbutd"
"04","ettaar","alle","ledig_tiltak","2011","prosent","11","intro_status_arbutd"
"05","ettaar","alle","ledig_tiltak","2011","prosent","16","intro_status_arbutd"
"06","ettaar","alle","ledig_tiltak","2011","prosent","13","intro_status_arbutd"
"07","ettaar","alle","ledig_tiltak","2011","prosent","14","intro_status_arbutd"
"08","ettaar","alle","ledig_tiltak","2011","prosent","9","intro_status_arbutd"
"09","ettaar","alle","ledig_tiltak","2011","prosent","6","intro_status_arbutd"
"10","ettaar","alle","ledig_tiltak","2011","prosent","11","intro_status_arbutd"
"11","ettaar","alle","ledig_tiltak","2011","prosent","9","intro_status_arbutd"
"12","ettaar","alle","ledig_tiltak","2011","prosent","12","intro_status_arbutd"
"14","ettaar","alle","ledig_tiltak","2011","prosent","7","intro_status_arbutd"
"15","ettaar","alle","ledig_tiltak","2011","prosent","5","intro_status_arbutd"
"16","ettaar","alle","ledig_tiltak","2011","prosent","13","intro_status_arbutd"
"17","ettaar","alle","ledig_tiltak","2011","prosent","8","intro_status_arbutd"
"18","ettaar","alle","ledig_tiltak","2011","prosent","15","intro_status_arbutd"
"19","ettaar","alle","ledig_tiltak","2011","prosent","11","intro_status_arbutd"
"20","ettaar","alle","ledig_tiltak","2011","prosent","15","intro_status_arbutd"
"00","ettaar","alle","annet","2011","prosent","27","intro_status_arbutd"
"01","ettaar","alle","annet","2011","prosent","31","intro_status_arbutd"
"02","ettaar","alle","annet","2011","prosent","25","intro_status_arbutd"
"03","ettaar","alle","annet","2011","prosent","30","intro_status_arbutd"
"04","ettaar","alle","annet","2011","prosent","26","intro_status_arbutd"
"05","ettaar","alle","annet","2011","prosent","25","intro_status_arbutd"
"06","ettaar","alle","annet","2011","prosent","21","intro_status_arbutd"
"07","ettaar","alle","annet","2011","prosent","30","intro_status_arbutd"
"08","ettaar","alle","annet","2011","prosent","25","intro_status_arbutd"
"09","ettaar","alle","annet","2011","prosent","35","intro_status_arbutd"
"10","ettaar","alle","annet","2011","prosent","23","intro_status_arbutd"
"11","ettaar","alle","annet","2011","prosent","24","intro_status_arbutd"
"12","ettaar","alle","annet","2011","prosent","32","intro_status_arbutd"
"14","ettaar","alle","annet","2011","prosent","33","intro_status_arbutd"
"15","ettaar","alle","annet","2011","prosent","24","intro_status_arbutd"
"16","ettaar","alle","annet","2011","prosent","35","intro_status_arbutd"
"17","ettaar","alle","annet","2011","prosent","23","intro_status_arbutd"
"18","ettaar","alle","annet","2011","prosent","22","intro_status_arbutd"
"19","ettaar","alle","annet","2011","prosent","27","intro_status_arbutd"
"20","ettaar","alle","annet","2011","prosent","21","intro_status_arbutd"
"00","ettaar","1","alle","2011","personer","1506","intro_status_arbutd"
"01","ettaar","1","alle","2011","personer","54","intro_status_arbutd"
"02","ettaar","1","alle","2011","personer","91","intro_status_arbutd"
"03","ettaar","1","alle","2011","personer","82","intro_status_arbutd"
"04","ettaar","1","alle","2011","personer","35","intro_status_arbutd"
"05","ettaar","1","alle","2011","personer","97","intro_status_arbutd"
"06","ettaar","1","alle","2011","personer","87","intro_status_arbutd"
"07","ettaar","1","alle","2011","personer","47","intro_status_arbutd"
"08","ettaar","1","alle","2011","personer","54","intro_status_arbutd"
"09","ettaar","1","alle","2011","personer","31","intro_status_arbutd"
"10","ettaar","1","alle","2011","personer","65","intro_status_arbutd"
"11","ettaar","1","alle","2011","personer","128","intro_status_arbutd"
"12","ettaar","1","alle","2011","personer","207","intro_status_arbutd"
"14","ettaar","1","alle","2011","personer","29","intro_status_arbutd"
"15","ettaar","1","alle","2011","personer","70","intro_status_arbutd"
"16","ettaar","1","alle","2011","personer","93","intro_status_arbutd"
"17","ettaar","1","alle","2011","personer","65","intro_status_arbutd"
"18","ettaar","1","alle","2011","personer","150","intro_status_arbutd"
"19","ettaar","1","alle","2011","personer","78","intro_status_arbutd"
"20","ettaar","1","alle","2011","personer","43","intro_status_arbutd"
"00","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"01","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"02","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"03","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"04","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"05","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"06","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"07","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"08","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"09","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"10","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"11","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"12","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"14","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"15","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"16","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"17","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"18","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"19","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"20","ettaar","1","alle","2011","prosent","100","intro_status_arbutd"
"00","ettaar","1","arbutd","2011","personer","1036","intro_status_arbutd"
"01","ettaar","1","arbutd","2011","personer","33","intro_status_arbutd"
"02","ettaar","1","arbutd","2011","personer","62","intro_status_arbutd"
"03","ettaar","1","arbutd","2011","personer","55","intro_status_arbutd"
"04","ettaar","1","arbutd","2011","personer","26","intro_status_arbutd"
"05","ettaar","1","arbutd","2011","personer","69","intro_status_arbutd"
"06","ettaar","1","arbutd","2011","personer","67","intro_status_arbutd"
"07","ettaar","1","arbutd","2011","personer","32","intro_status_arbutd"
"08","ettaar","1","arbutd","2011","personer","42","intro_status_arbutd"
"09","ettaar","1","arbutd","2011","personer","20","intro_status_arbutd"
"10","ettaar","1","arbutd","2011","personer","47","intro_status_arbutd"
"11","ettaar","1","arbutd","2011","personer","92","intro_status_arbutd"
"12","ettaar","1","arbutd","2011","personer","122","intro_status_arbutd"
"14","ettaar","1","arbutd","2011","personer","22","intro_status_arbutd"
"15","ettaar","1","arbutd","2011","personer","53","intro_status_arbutd"
"16","ettaar","1","arbutd","2011","personer","52","intro_status_arbutd"
"17","ettaar","1","arbutd","2011","personer","48","intro_status_arbutd"
"18","ettaar","1","arbutd","2011","personer","111","intro_status_arbutd"
"19","ettaar","1","arbutd","2011","personer","52","intro_status_arbutd"
"20","ettaar","1","arbutd","2011","personer","31","intro_status_arbutd"
"00","ettaar","1","ledig_tiltak","2011","personer","200","intro_status_arbutd"
"01","ettaar","1","ledig_tiltak","2011","personer","13","intro_status_arbutd"
"02","ettaar","1","ledig_tiltak","2011","personer","14","intro_status_arbutd"
"03","ettaar","1","ledig_tiltak","2011","personer","10","intro_status_arbutd"
"04","ettaar","1","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"05","ettaar","1","ledig_tiltak","2011","personer","14","intro_status_arbutd"
"06","ettaar","1","ledig_tiltak","2011","personer","9","intro_status_arbutd"
"07","ettaar","1","ledig_tiltak","2011","personer","5","intro_status_arbutd"
"08","ettaar","1","ledig_tiltak","2011","personer","5","intro_status_arbutd"
"09","ettaar","1","ledig_tiltak","2011","personer","4","intro_status_arbutd"
"10","ettaar","1","ledig_tiltak","2011","personer","12","intro_status_arbutd"
"11","ettaar","1","ledig_tiltak","2011","personer","11","intro_status_arbutd"
"12","ettaar","1","ledig_tiltak","2011","personer","31","intro_status_arbutd"
"14","ettaar","1","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"15","ettaar","1","ledig_tiltak","2011","personer","6","intro_status_arbutd"
"16","ettaar","1","ledig_tiltak","2011","personer","17","intro_status_arbutd"
"17","ettaar","1","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"18","ettaar","1","ledig_tiltak","2011","personer","18","intro_status_arbutd"
"19","ettaar","1","ledig_tiltak","2011","personer","11","intro_status_arbutd"
"20","ettaar","1","ledig_tiltak","2011","personer","7","intro_status_arbutd"
"00","ettaar","1","annet","2011","personer","270","intro_status_arbutd"
"01","ettaar","1","annet","2011","personer","8","intro_status_arbutd"
"02","ettaar","1","annet","2011","personer","15","intro_status_arbutd"
"03","ettaar","1","annet","2011","personer","17","intro_status_arbutd"
"04","ettaar","1","annet","2011","personer",":","intro_status_arbutd"
"05","ettaar","1","annet","2011","personer","14","intro_status_arbutd"
"06","ettaar","1","annet","2011","personer","11","intro_status_arbutd"
"07","ettaar","1","annet","2011","personer","10","intro_status_arbutd"
"08","ettaar","1","annet","2011","personer","7","intro_status_arbutd"
"09","ettaar","1","annet","2011","personer","7","intro_status_arbutd"
"10","ettaar","1","annet","2011","personer","6","intro_status_arbutd"
"11","ettaar","1","annet","2011","personer","25","intro_status_arbutd"
"12","ettaar","1","annet","2011","personer","54","intro_status_arbutd"
"14","ettaar","1","annet","2011","personer",":","intro_status_arbutd"
"15","ettaar","1","annet","2011","personer","11","intro_status_arbutd"
"16","ettaar","1","annet","2011","personer","24","intro_status_arbutd"
"17","ettaar","1","annet","2011","personer",":","intro_status_arbutd"
"18","ettaar","1","annet","2011","personer","21","intro_status_arbutd"
"19","ettaar","1","annet","2011","personer","15","intro_status_arbutd"
"20","ettaar","1","annet","2011","personer","5","intro_status_arbutd"
"00","ettaar","1","arbutd","2011","prosent","69","intro_status_arbutd"
"01","ettaar","1","arbutd","2011","prosent","61","intro_status_arbutd"
"02","ettaar","1","arbutd","2011","prosent","68","intro_status_arbutd"
"03","ettaar","1","arbutd","2011","prosent","67","intro_status_arbutd"
"04","ettaar","1","arbutd","2011","prosent","74","intro_status_arbutd"
"05","ettaar","1","arbutd","2011","prosent","71","intro_status_arbutd"
"06","ettaar","1","arbutd","2011","prosent","77","intro_status_arbutd"
"07","ettaar","1","arbutd","2011","prosent","68","intro_status_arbutd"
"08","ettaar","1","arbutd","2011","prosent","78","intro_status_arbutd"
"09","ettaar","1","arbutd","2011","prosent","65","intro_status_arbutd"
"10","ettaar","1","arbutd","2011","prosent","72","intro_status_arbutd"
"11","ettaar","1","arbutd","2011","prosent","72","intro_status_arbutd"
"12","ettaar","1","arbutd","2011","prosent","59","intro_status_arbutd"
"14","ettaar","1","arbutd","2011","prosent","76","intro_status_arbutd"
"15","ettaar","1","arbutd","2011","prosent","76","intro_status_arbutd"
"16","ettaar","1","arbutd","2011","prosent","56","intro_status_arbutd"
"17","ettaar","1","arbutd","2011","prosent","74","intro_status_arbutd"
"18","ettaar","1","arbutd","2011","prosent","74","intro_status_arbutd"
"19","ettaar","1","arbutd","2011","prosent","67","intro_status_arbutd"
"20","ettaar","1","arbutd","2011","prosent","72","intro_status_arbutd"
"00","ettaar","1","ledig_tiltak","2011","prosent","13","intro_status_arbutd"
"01","ettaar","1","ledig_tiltak","2011","prosent","24","intro_status_arbutd"
"02","ettaar","1","ledig_tiltak","2011","prosent","15","intro_status_arbutd"
"03","ettaar","1","ledig_tiltak","2011","prosent","12","intro_status_arbutd"
"04","ettaar","1","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"05","ettaar","1","ledig_tiltak","2011","prosent","14","intro_status_arbutd"
"06","ettaar","1","ledig_tiltak","2011","prosent","10","intro_status_arbutd"
"07","ettaar","1","ledig_tiltak","2011","prosent","11","intro_status_arbutd"
"08","ettaar","1","ledig_tiltak","2011","prosent","9","intro_status_arbutd"
"09","ettaar","1","ledig_tiltak","2011","prosent","13","intro_status_arbutd"
