aar,fylke_nr,vreg_9,tabellvariabel,tabell_navn,enhet
2011,03,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2011,03,norden,0.81,sysselsatte_land,prosent
2011,03,ost_europa_ellers,0.62,sysselsatte_land,prosent
2011,03,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2011,03,vest_europa,0.69,sysselsatte_land,prosent
2011,04,afrika,0.32,sysselsatte_land,prosent
2011,04,alle,0.65,sysselsatte_land,prosent
2011,04,asia,0.49,sysselsatte_land,prosent
2011,04,eu_ost_europa,0.71,sysselsatte_land,prosent
2011,04,nord_amerika_oseania,0.56,sysselsatte_land,prosent
2011,04,norden,0.67,sysselsatte_land,prosent
2011,04,ost_europa_ellers,0.53,sysselsatte_land,prosent
2011,04,sor_og_mellom_amerika,0.57,sysselsatte_land,prosent
2011,04,vest_europa,0.65,sysselsatte_land,prosent
2011,05,afrika,0.31,sysselsatte_land,prosent
2011,05,alle,0.68,sysselsatte_land,prosent
2011,05,asia,0.50,sysselsatte_land,prosent
2011,05,eu_ost_europa,0.74,sysselsatte_land,prosent
2011,05,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2011,05,norden,0.72,sysselsatte_land,prosent
2011,05,ost_europa_ellers,0.63,sysselsatte_land,prosent
2011,05,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2011,05,vest_europa,0.71,sysselsatte_land,prosent
2011,06,afrika,0.44,sysselsatte_land,prosent
2011,06,alle,0.69,sysselsatte_land,prosent
2011,06,asia,0.52,sysselsatte_land,prosent
2011,06,eu_ost_europa,0.74,sysselsatte_land,prosent
2011,06,nord_amerika_oseania,0.72,sysselsatte_land,prosent
2011,06,norden,0.75,sysselsatte_land,prosent
2011,06,ost_europa_ellers,0.63,sysselsatte_land,prosent
2011,06,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2011,06,vest_europa,0.74,sysselsatte_land,prosent
2011,07,afrika,0.37,sysselsatte_land,prosent
2011,07,alle,0.66,sysselsatte_land,prosent
2011,07,asia,0.51,sysselsatte_land,prosent
2011,07,eu_ost_europa,0.72,sysselsatte_land,prosent
2011,07,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2011,07,norden,0.70,sysselsatte_land,prosent
2011,07,ost_europa_ellers,0.57,sysselsatte_land,prosent
2011,07,sor_og_mellom_amerika,0.58,sysselsatte_land,prosent
2011,07,vest_europa,0.67,sysselsatte_land,prosent
2011,08,afrika,0.35,sysselsatte_land,prosent
2011,08,alle,0.65,sysselsatte_land,prosent
2011,08,asia,0.48,sysselsatte_land,prosent
2011,08,eu_ost_europa,0.70,sysselsatte_land,prosent
2011,08,nord_amerika_oseania,0.54,sysselsatte_land,prosent
2011,08,norden,0.64,sysselsatte_land,prosent
2011,08,ost_europa_ellers,0.59,sysselsatte_land,prosent
2011,08,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2011,08,vest_europa,0.63,sysselsatte_land,prosent
2011,09,afrika,0.37,sysselsatte_land,prosent
2011,09,alle,0.66,sysselsatte_land,prosent
2011,09,asia,0.47,sysselsatte_land,prosent
2011,09,eu_ost_europa,0.69,sysselsatte_land,prosent
2011,09,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2011,09,norden,0.66,sysselsatte_land,prosent
2011,09,ost_europa_ellers,0.60,sysselsatte_land,prosent
2011,09,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2011,09,vest_europa,0.67,sysselsatte_land,prosent
2011,10,afrika,0.41,sysselsatte_land,prosent
2011,10,alle,0.68,sysselsatte_land,prosent
2011,10,asia,0.51,sysselsatte_land,prosent
2011,10,eu_ost_europa,0.68,sysselsatte_land,prosent
2011,10,nord_amerika_oseania,0.56,sysselsatte_land,prosent
2011,10,norden,0.72,sysselsatte_land,prosent
2011,10,ost_europa_ellers,0.60,sysselsatte_land,prosent
2011,10,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2011,10,vest_europa,0.70,sysselsatte_land,prosent
2011,11,afrika,0.54,sysselsatte_land,prosent
2011,11,alle,0.73,sysselsatte_land,prosent
2011,11,asia,0.60,sysselsatte_land,prosent
2011,11,eu_ost_europa,0.78,sysselsatte_land,prosent
2011,11,nord_amerika_oseania,0.68,sysselsatte_land,prosent
2011,11,norden,0.78,sysselsatte_land,prosent
2011,11,ost_europa_ellers,0.67,sysselsatte_land,prosent
2011,11,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2011,11,vest_europa,0.76,sysselsatte_land,prosent
2011,12,afrika,0.48,sysselsatte_land,prosent
2011,12,alle,0.71,sysselsatte_land,prosent
2011,12,asia,0.55,sysselsatte_land,prosent
2011,12,eu_ost_europa,0.75,sysselsatte_land,prosent
2011,12,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2011,12,norden,0.77,sysselsatte_land,prosent
2011,12,ost_europa_ellers,0.63,sysselsatte_land,prosent
2011,12,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2011,12,vest_europa,0.71,sysselsatte_land,prosent
2011,14,afrika,0.34,sysselsatte_land,prosent
2011,14,alle,0.73,sysselsatte_land,prosent
2011,14,asia,0.60,sysselsatte_land,prosent
2011,14,eu_ost_europa,0.80,sysselsatte_land,prosent
2011,14,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2011,14,norden,0.76,sysselsatte_land,prosent
2011,14,ost_europa_ellers,0.66,sysselsatte_land,prosent
2011,14,sor_og_mellom_amerika,0.67,sysselsatte_land,prosent
2011,14,vest_europa,0.75,sysselsatte_land,prosent
2011,15,afrika,0.43,sysselsatte_land,prosent
2011,15,alle,0.71,sysselsatte_land,prosent
2011,15,asia,0.59,sysselsatte_land,prosent
2011,15,eu_ost_europa,0.77,sysselsatte_land,prosent
2011,15,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2011,15,norden,0.76,sysselsatte_land,prosent
2011,15,ost_europa_ellers,0.68,sysselsatte_land,prosent
2011,15,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2011,15,vest_europa,0.75,sysselsatte_land,prosent
2011,16,afrika,0.43,sysselsatte_land,prosent
2011,16,alle,0.70,sysselsatte_land,prosent
2011,16,asia,0.54,sysselsatte_land,prosent
2011,16,eu_ost_europa,0.75,sysselsatte_land,prosent
2011,16,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2011,16,norden,0.75,sysselsatte_land,prosent
2011,16,ost_europa_ellers,0.63,sysselsatte_land,prosent
2011,16,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2011,16,vest_europa,0.63,sysselsatte_land,prosent
2011,17,afrika,0.33,sysselsatte_land,prosent
2011,17,alle,0.68,sysselsatte_land,prosent
2011,17,asia,0.49,sysselsatte_land,prosent
2011,17,eu_ost_europa,0.74,sysselsatte_land,prosent
2011,17,nord_amerika_oseania,0.52,sysselsatte_land,prosent
2011,17,norden,0.72,sysselsatte_land,prosent
2011,17,ost_europa_ellers,0.66,sysselsatte_land,prosent
2011,17,sor_og_mellom_amerika,0.54,sysselsatte_land,prosent
2011,17,vest_europa,0.69,sysselsatte_land,prosent
2011,18,afrika,0.37,sysselsatte_land,prosent
2011,18,alle,0.68,sysselsatte_land,prosent
2011,18,asia,0.56,sysselsatte_land,prosent
2011,18,eu_ost_europa,0.77,sysselsatte_land,prosent
2011,18,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2011,18,norden,0.74,sysselsatte_land,prosent
2011,18,ost_europa_ellers,0.63,sysselsatte_land,prosent
2011,18,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2011,18,vest_europa,0.70,sysselsatte_land,prosent
2011,19,afrika,0.45,sysselsatte_land,prosent
2011,19,alle,0.69,sysselsatte_land,prosent
2011,19,asia,0.57,sysselsatte_land,prosent
2011,19,eu_ost_europa,0.75,sysselsatte_land,prosent
2011,19,nord_amerika_oseania,0.75,sysselsatte_land,prosent
2011,19,norden,0.75,sysselsatte_land,prosent
2011,19,ost_europa_ellers,0.68,sysselsatte_land,prosent
2011,19,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2011,19,vest_europa,0.70,sysselsatte_land,prosent
2011,20,afrika,0.51,sysselsatte_land,prosent
2011,20,alle,0.69,sysselsatte_land,prosent
2011,20,asia,0.59,sysselsatte_land,prosent
2011,20,eu_ost_europa,0.78,sysselsatte_land,prosent
2011,20,nord_amerika_oseania,0.54,sysselsatte_land,prosent
2011,20,norden,0.71,sysselsatte_land,prosent
2011,20,ost_europa_ellers,0.75,sysselsatte_land,prosent
2011,20,sor_og_mellom_amerika,0.70,sysselsatte_land,prosent
2011,20,vest_europa,0.72,sysselsatte_land,prosent
2012,00,afrika,0.43,sysselsatte_land,prosent
2012,00,alle,0.69,sysselsatte_land,prosent
2012,00,asia,0.55,sysselsatte_land,prosent
2012,00,eu_ost_europa,0.73,sysselsatte_land,prosent
2012,00,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2012,00,norden,0.76,sysselsatte_land,prosent
2012,00,ost_europa_ellers,0.62,sysselsatte_land,prosent
2012,00,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2012,00,vest_europa,0.70,sysselsatte_land,prosent
2012,01,afrika,0.33,sysselsatte_land,prosent
2012,01,alle,0.64,sysselsatte_land,prosent
2012,01,asia,0.46,sysselsatte_land,prosent
2012,01,eu_ost_europa,0.70,sysselsatte_land,prosent
2012,01,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2012,01,norden,0.66,sysselsatte_land,prosent
2012,01,ost_europa_ellers,0.53,sysselsatte_land,prosent
2012,01,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2012,01,vest_europa,0.62,sysselsatte_land,prosent
2012,02,afrika,0.51,sysselsatte_land,prosent
2012,02,alle,0.70,sysselsatte_land,prosent
2012,02,asia,0.58,sysselsatte_land,prosent
2012,02,eu_ost_europa,0.70,sysselsatte_land,prosent
2012,02,nord_amerika_oseania,0.70,sysselsatte_land,prosent
2012,02,norden,0.79,sysselsatte_land,prosent
2012,02,ost_europa_ellers,0.64,sysselsatte_land,prosent
2012,02,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2012,02,vest_europa,0.72,sysselsatte_land,prosent
2012,03,afrika,0.45,sysselsatte_land,prosent
2012,03,alle,0.69,sysselsatte_land,prosent
2012,03,asia,0.54,sysselsatte_land,prosent
2012,03,eu_ost_europa,0.69,sysselsatte_land,prosent
2012,03,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2012,03,norden,0.81,sysselsatte_land,prosent
2012,03,ost_europa_ellers,0.62,sysselsatte_land,prosent
2012,03,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2012,03,vest_europa,0.70,sysselsatte_land,prosent
2012,04,afrika,0.30,sysselsatte_land,prosent
2012,04,alle,0.65,sysselsatte_land,prosent
2012,04,asia,0.50,sysselsatte_land,prosent
2012,04,eu_ost_europa,0.69,sysselsatte_land,prosent
2012,04,nord_amerika_oseania,0.54,sysselsatte_land,prosent
2012,04,norden,0.67,sysselsatte_land,prosent
2012,04,ost_europa_ellers,0.54,sysselsatte_land,prosent
2012,04,sor_og_mellom_amerika,0.56,sysselsatte_land,prosent
2012,04,vest_europa,0.64,sysselsatte_land,prosent
2012,05,afrika,0.29,sysselsatte_land,prosent
2012,05,alle,0.68,sysselsatte_land,prosent
2012,05,asia,0.51,sysselsatte_land,prosent
2012,05,eu_ost_europa,0.71,sysselsatte_land,prosent
2012,05,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2012,05,norden,0.72,sysselsatte_land,prosent
2012,05,ost_europa_ellers,0.60,sysselsatte_land,prosent
2012,05,sor_og_mellom_amerika,0.70,sysselsatte_land,prosent
2012,05,vest_europa,0.70,sysselsatte_land,prosent
2012,06,afrika,0.42,sysselsatte_land,prosent
2012,06,alle,0.69,sysselsatte_land,prosent
2012,06,asia,0.53,sysselsatte_land,prosent
2012,06,eu_ost_europa,0.71,sysselsatte_land,prosent
2012,06,nord_amerika_oseania,0.71,sysselsatte_land,prosent
2012,06,norden,0.75,sysselsatte_land,prosent
2012,06,ost_europa_ellers,0.65,sysselsatte_land,prosent
2012,06,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2012,06,vest_europa,0.74,sysselsatte_land,prosent
2012,07,afrika,0.37,sysselsatte_land,prosent
2012,07,alle,0.65,sysselsatte_land,prosent
2012,07,asia,0.52,sysselsatte_land,prosent
2012,07,eu_ost_europa,0.72,sysselsatte_land,prosent
2012,07,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2012,07,norden,0.69,sysselsatte_land,prosent
2012,07,ost_europa_ellers,0.59,sysselsatte_land,prosent
2012,07,sor_og_mellom_amerika,0.58,sysselsatte_land,prosent
2012,07,vest_europa,0.67,sysselsatte_land,prosent
2012,08,afrika,0.32,sysselsatte_land,prosent
2012,08,alle,0.65,sysselsatte_land,prosent
2012,08,asia,0.47,sysselsatte_land,prosent
2012,08,eu_ost_europa,0.69,sysselsatte_land,prosent
2012,08,nord_amerika_oseania,0.45,sysselsatte_land,prosent
2012,08,norden,0.64,sysselsatte_land,prosent
2012,08,ost_europa_ellers,0.57,sysselsatte_land,prosent
2012,08,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2012,08,vest_europa,0.64,sysselsatte_land,prosent
2012,09,afrika,0.36,sysselsatte_land,prosent
2012,09,alle,0.66,sysselsatte_land,prosent
2012,09,asia,0.48,sysselsatte_land,prosent
2012,09,eu_ost_europa,0.69,sysselsatte_land,prosent
2012,09,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2012,09,norden,0.65,sysselsatte_land,prosent
2012,09,ost_europa_ellers,0.58,sysselsatte_land,prosent
2012,09,sor_og_mellom_amerika,0.56,sysselsatte_land,prosent
2012,09,vest_europa,0.68,sysselsatte_land,prosent
2012,10,afrika,0.35,sysselsatte_land,prosent
2012,10,alle,0.67,sysselsatte_land,prosent
2012,10,asia,0.51,sysselsatte_land,prosent
2012,10,eu_ost_europa,0.69,sysselsatte_land,prosent
2012,10,nord_amerika_oseania,0.59,sysselsatte_land,prosent
2012,10,norden,0.71,sysselsatte_land,prosent
2012,10,ost_europa_ellers,0.62,sysselsatte_land,prosent
2012,10,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2012,10,vest_europa,0.70,sysselsatte_land,prosent
2012,11,afrika,0.53,sysselsatte_land,prosent
2012,11,alle,0.73,sysselsatte_land,prosent
2012,11,asia,0.60,sysselsatte_land,prosent
2012,11,eu_ost_europa,0.78,sysselsatte_land,prosent
2012,11,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2012,11,norden,0.77,sysselsatte_land,prosent
2012,11,ost_europa_ellers,0.68,sysselsatte_land,prosent
2012,11,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2012,11,vest_europa,0.75,sysselsatte_land,prosent
2012,12,afrika,0.46,sysselsatte_land,prosent
2012,12,alle,0.71,sysselsatte_land,prosent
2012,12,asia,0.56,sysselsatte_land,prosent
2012,12,eu_ost_europa,0.76,sysselsatte_land,prosent
2012,12,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2012,12,norden,0.78,sysselsatte_land,prosent
2012,12,ost_europa_ellers,0.65,sysselsatte_land,prosent
2012,12,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2012,12,vest_europa,0.70,sysselsatte_land,prosent
2012,14,afrika,0.29,sysselsatte_land,prosent
2012,14,alle,0.72,sysselsatte_land,prosent
2012,14,asia,0.59,sysselsatte_land,prosent
2012,14,eu_ost_europa,0.78,sysselsatte_land,prosent
2012,14,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2012,14,norden,0.75,sysselsatte_land,prosent
2012,14,ost_europa_ellers,0.67,sysselsatte_land,prosent
2012,14,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2012,14,vest_europa,0.71,sysselsatte_land,prosent
2012,15,afrika,0.40,sysselsatte_land,prosent
2012,15,alle,0.71,sysselsatte_land,prosent
2012,15,asia,0.60,sysselsatte_land,prosent
2012,15,eu_ost_europa,0.76,sysselsatte_land,prosent
2012,15,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2012,15,norden,0.77,sysselsatte_land,prosent
2012,15,ost_europa_ellers,0.69,sysselsatte_land,prosent
2012,15,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2012,15,vest_europa,0.74,sysselsatte_land,prosent
2012,16,afrika,0.43,sysselsatte_land,prosent
2012,16,alle,0.70,sysselsatte_land,prosent
2012,16,asia,0.53,sysselsatte_land,prosent
2012,16,eu_ost_europa,0.74,sysselsatte_land,prosent
2012,16,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2012,16,norden,0.76,sysselsatte_land,prosent
2012,16,ost_europa_ellers,0.64,sysselsatte_land,prosent
2012,16,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2012,16,vest_europa,0.61,sysselsatte_land,prosent
2012,17,afrika,0.33,sysselsatte_land,prosent
2012,17,alle,0.68,sysselsatte_land,prosent
2012,17,asia,0.53,sysselsatte_land,prosent
2012,17,eu_ost_europa,0.78,sysselsatte_land,prosent
2012,17,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2012,17,norden,0.72,sysselsatte_land,prosent
2012,17,ost_europa_ellers,0.64,sysselsatte_land,prosent
2012,17,sor_og_mellom_amerika,0.56,sysselsatte_land,prosent
2012,17,vest_europa,0.69,sysselsatte_land,prosent
2012,18,afrika,0.32,sysselsatte_land,prosent
2012,18,alle,0.67,sysselsatte_land,prosent
2012,18,asia,0.57,sysselsatte_land,prosent
2012,18,eu_ost_europa,0.77,sysselsatte_land,prosent
2012,18,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2012,18,norden,0.74,sysselsatte_land,prosent
2012,18,ost_europa_ellers,0.64,sysselsatte_land,prosent
2012,18,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2012,18,vest_europa,0.67,sysselsatte_land,prosent
2012,19,afrika,0.41,sysselsatte_land,prosent
2012,19,alle,0.69,sysselsatte_land,prosent
2012,19,asia,0.58,sysselsatte_land,prosent
2012,19,eu_ost_europa,0.76,sysselsatte_land,prosent
2012,19,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2012,19,norden,0.75,sysselsatte_land,prosent
2012,19,ost_europa_ellers,0.66,sysselsatte_land,prosent
2012,19,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2012,19,vest_europa,0.67,sysselsatte_land,prosent
2012,20,afrika,0.42,sysselsatte_land,prosent
2012,20,alle,0.68,sysselsatte_land,prosent
2012,20,asia,0.62,sysselsatte_land,prosent
2012,20,eu_ost_europa,0.79,sysselsatte_land,prosent
2012,20,nord_amerika_oseania,0.56,sysselsatte_land,prosent
2012,20,norden,0.71,sysselsatte_land,prosent
2012,20,ost_europa_ellers,0.72,sysselsatte_land,prosent
2012,20,sor_og_mellom_amerika,0.68,sysselsatte_land,prosent
2012,20,vest_europa,0.77,sysselsatte_land,prosent
2013,00,afrika,0.42,sysselsatte_land,prosent
2013,00,alle,0.69,sysselsatte_land,prosent
2013,00,asia,0.55,sysselsatte_land,prosent
2013,00,eu_ost_europa,0.73,sysselsatte_land,prosent
2013,00,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2013,00,norden,0.76,sysselsatte_land,prosent
2013,00,ost_europa_ellers,0.63,sysselsatte_land,prosent
2013,00,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2013,00,vest_europa,0.71,sysselsatte_land,prosent
2013,01,afrika,0.33,sysselsatte_land,prosent
2013,01,alle,0.63,sysselsatte_land,prosent
2013,01,asia,0.46,sysselsatte_land,prosent
2013,01,eu_ost_europa,0.70,sysselsatte_land,prosent
2013,01,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2013,01,norden,0.68,sysselsatte_land,prosent
2013,01,ost_europa_ellers,0.53,sysselsatte_land,prosent
2013,01,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2013,01,vest_europa,0.63,sysselsatte_land,prosent
2013,02,afrika,0.50,sysselsatte_land,prosent
2013,02,alle,0.70,sysselsatte_land,prosent
2013,02,asia,0.59,sysselsatte_land,prosent
2013,02,eu_ost_europa,0.71,sysselsatte_land,prosent
2013,02,nord_amerika_oseania,0.70,sysselsatte_land,prosent
2013,02,norden,0.80,sysselsatte_land,prosent
2013,02,ost_europa_ellers,0.64,sysselsatte_land,prosent
2013,02,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2013,02,vest_europa,0.72,sysselsatte_land,prosent
2013,03,afrika,0.46,sysselsatte_land,prosent
2013,03,alle,0.69,sysselsatte_land,prosent
2013,03,asia,0.55,sysselsatte_land,prosent
2013,03,eu_ost_europa,0.70,sysselsatte_land,prosent
2013,03,nord_amerika_oseania,0.70,sysselsatte_land,prosent
2013,03,norden,0.81,sysselsatte_land,prosent
2013,03,ost_europa_ellers,0.63,sysselsatte_land,prosent
2013,03,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2013,03,vest_europa,0.72,sysselsatte_land,prosent
2013,04,afrika,0.28,sysselsatte_land,prosent
2013,04,alle,0.65,sysselsatte_land,prosent
2013,04,asia,0.50,sysselsatte_land,prosent
2013,04,eu_ost_europa,0.69,sysselsatte_land,prosent
2013,04,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2013,04,norden,0.67,sysselsatte_land,prosent
2013,04,ost_europa_ellers,0.56,sysselsatte_land,prosent
2013,04,sor_og_mellom_amerika,0.53,sysselsatte_land,prosent
2013,04,vest_europa,0.65,sysselsatte_land,prosent
2013,05,afrika,0.29,sysselsatte_land,prosent
2013,05,alle,0.68,sysselsatte_land,prosent
2013,05,asia,0.51,sysselsatte_land,prosent
2013,05,eu_ost_europa,0.73,sysselsatte_land,prosent
2013,05,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2013,05,norden,0.73,sysselsatte_land,prosent
2013,05,ost_europa_ellers,0.62,sysselsatte_land,prosent
2013,05,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2013,05,vest_europa,0.67,sysselsatte_land,prosent
2013,06,afrika,0.41,sysselsatte_land,prosent
2013,06,alle,0.68,sysselsatte_land,prosent
2013,06,asia,0.53,sysselsatte_land,prosent
2013,06,eu_ost_europa,0.73,sysselsatte_land,prosent
2013,06,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2013,06,norden,0.76,sysselsatte_land,prosent
2013,06,ost_europa_ellers,0.66,sysselsatte_land,prosent
2013,06,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2013,06,vest_europa,0.73,sysselsatte_land,prosent
2013,07,afrika,0.38,sysselsatte_land,prosent
2013,07,alle,0.65,sysselsatte_land,prosent
2013,07,asia,0.52,sysselsatte_land,prosent
2013,07,eu_ost_europa,0.72,sysselsatte_land,prosent
2013,07,nord_amerika_oseania,0.60,sysselsatte_land,prosent
2013,07,norden,0.70,sysselsatte_land,prosent
2013,07,ost_europa_ellers,0.59,sysselsatte_land,prosent
2013,07,sor_og_mellom_amerika,0.57,sysselsatte_land,prosent
2013,07,vest_europa,0.67,sysselsatte_land,prosent
2013,08,afrika,0.32,sysselsatte_land,prosent
2013,08,alle,0.65,sysselsatte_land,prosent
2013,08,asia,0.48,sysselsatte_land,prosent
2013,08,eu_ost_europa,0.70,sysselsatte_land,prosent
2013,08,nord_amerika_oseania,0.49,sysselsatte_land,prosent
2013,08,norden,0.63,sysselsatte_land,prosent
2013,08,ost_europa_ellers,0.58,sysselsatte_land,prosent
2013,08,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2013,08,vest_europa,0.65,sysselsatte_land,prosent
2013,09,afrika,0.34,sysselsatte_land,prosent
2013,09,alle,0.65,sysselsatte_land,prosent
2013,09,asia,0.49,sysselsatte_land,prosent
2013,09,eu_ost_europa,0.69,sysselsatte_land,prosent
2013,09,nord_amerika_oseania,0.57,sysselsatte_land,prosent
2013,09,norden,0.66,sysselsatte_land,prosent
2013,09,ost_europa_ellers,0.56,sysselsatte_land,prosent
2013,09,sor_og_mellom_amerika,0.55,sysselsatte_land,prosent
2013,09,vest_europa,0.67,sysselsatte_land,prosent
2013,10,afrika,0.36,sysselsatte_land,prosent
2013,10,alle,0.67,sysselsatte_land,prosent
2013,10,asia,0.50,sysselsatte_land,prosent
2013,10,eu_ost_europa,0.70,sysselsatte_land,prosent
2013,10,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2013,10,norden,0.71,sysselsatte_land,prosent
2013,10,ost_europa_ellers,0.61,sysselsatte_land,prosent
2013,10,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2013,10,vest_europa,0.71,sysselsatte_land,prosent
2013,11,afrika,0.53,sysselsatte_land,prosent
2013,11,alle,0.73,sysselsatte_land,prosent
2013,11,asia,0.60,sysselsatte_land,prosent
2013,11,eu_ost_europa,0.77,sysselsatte_land,prosent
2013,11,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2013,11,norden,0.78,sysselsatte_land,prosent
2013,11,ost_europa_ellers,0.68,sysselsatte_land,prosent
2013,11,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2013,11,vest_europa,0.75,sysselsatte_land,prosent
2013,12,afrika,0.45,sysselsatte_land,prosent
2013,12,alle,0.70,sysselsatte_land,prosent
2013,12,asia,0.57,sysselsatte_land,prosent
2013,12,eu_ost_europa,0.74,sysselsatte_land,prosent
2013,12,nord_amerika_oseania,0.68,sysselsatte_land,prosent
2013,12,norden,0.77,sysselsatte_land,prosent
2013,12,ost_europa_ellers,0.65,sysselsatte_land,prosent
2013,12,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2013,12,vest_europa,0.69,sysselsatte_land,prosent
2013,14,afrika,0.29,sysselsatte_land,prosent
2013,14,alle,0.72,sysselsatte_land,prosent
2013,14,asia,0.60,sysselsatte_land,prosent
2013,14,eu_ost_europa,0.77,sysselsatte_land,prosent
2013,14,nord_amerika_oseania,0.60,sysselsatte_land,prosent
2013,14,norden,0.78,sysselsatte_land,prosent
2013,14,ost_europa_ellers,0.68,sysselsatte_land,prosent
2013,14,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2013,14,vest_europa,0.71,sysselsatte_land,prosent
2013,15,afrika,0.35,sysselsatte_land,prosent
2013,15,alle,0.70,sysselsatte_land,prosent
2013,15,asia,0.61,sysselsatte_land,prosent
2013,15,eu_ost_europa,0.76,sysselsatte_land,prosent
2013,15,nord_amerika_oseania,0.68,sysselsatte_land,prosent
2013,15,norden,0.76,sysselsatte_land,prosent
2013,15,ost_europa_ellers,0.67,sysselsatte_land,prosent
2013,15,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2013,15,vest_europa,0.75,sysselsatte_land,prosent
2013,16,afrika,0.42,sysselsatte_land,prosent
2013,16,alle,0.70,sysselsatte_land,prosent
2013,16,asia,0.56,sysselsatte_land,prosent
2013,16,eu_ost_europa,0.75,sysselsatte_land,prosent
2013,16,nord_amerika_oseania,0.63,sysselsatte_land,prosent
2013,16,norden,0.75,sysselsatte_land,prosent
2013,16,ost_europa_ellers,0.64,sysselsatte_land,prosent
2013,16,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2013,16,vest_europa,0.68,sysselsatte_land,prosent
2013,17,afrika,0.32,sysselsatte_land,prosent
2013,17,alle,0.68,sysselsatte_land,prosent
2013,17,asia,0.53,sysselsatte_land,prosent
2013,17,eu_ost_europa,0.73,sysselsatte_land,prosent
2013,17,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2013,17,norden,0.72,sysselsatte_land,prosent
2013,17,ost_europa_ellers,0.63,sysselsatte_land,prosent
2013,17,sor_og_mellom_amerika,0.53,sysselsatte_land,prosent
2013,17,vest_europa,0.70,sysselsatte_land,prosent
2013,18,afrika,0.28,sysselsatte_land,prosent
