aar,fylke_nr,vreg_3,botid_5,tabellvariabel,tabell_navn,enhet
2012,02,2,0_4,3413,sysselsatte_botid_land,personer
2012,02,2,10+,12677,sysselsatte_botid_land,personer
2012,02,2,5_9,3789,sysselsatte_botid_land,personer
2012,02,2,alle,19879,sysselsatte_botid_land,personer
2012,02,alle,0_4,13904,sysselsatte_botid_land,personer
2012,02,alle,10+,21933,sysselsatte_botid_land,personer
2012,02,alle,5_9,8559,sysselsatte_botid_land,personer
2012,02,alle,alle,44396,sysselsatte_botid_land,personer
2012,03,1,0_4,19300,sysselsatte_botid_land,personer
2012,03,1,10+,10029,sysselsatte_botid_land,personer
2012,03,1,5_9,6839,sysselsatte_botid_land,personer
2012,03,1,alle,36168,sysselsatte_botid_land,personer
2012,03,2,0_4,8674,sysselsatte_botid_land,personer
2012,03,2,10+,29798,sysselsatte_botid_land,personer
2012,03,2,5_9,7709,sysselsatte_botid_land,personer
2012,03,2,alle,46181,sysselsatte_botid_land,personer
2012,03,alle,0_4,27974,sysselsatte_botid_land,personer
2012,03,alle,10+,39827,sysselsatte_botid_land,personer
2012,03,alle,5_9,14548,sysselsatte_botid_land,personer
2012,03,alle,alle,82349,sysselsatte_botid_land,personer
2012,04,1,0_4,1833,sysselsatte_botid_land,personer
2012,04,1,10+,1427,sysselsatte_botid_land,personer
2012,04,1,5_9,728,sysselsatte_botid_land,personer
2012,04,1,alle,3988,sysselsatte_botid_land,personer
2012,04,2,0_4,596,sysselsatte_botid_land,personer
2012,04,2,10+,1411,sysselsatte_botid_land,personer
2012,04,2,5_9,702,sysselsatte_botid_land,personer
2012,04,2,alle,2709,sysselsatte_botid_land,personer
2012,04,alle,0_4,2429,sysselsatte_botid_land,personer
2012,04,alle,10+,2838,sysselsatte_botid_land,personer
2012,04,alle,5_9,1430,sysselsatte_botid_land,personer
2012,04,alle,alle,6697,sysselsatte_botid_land,personer
2012,05,1,0_4,2229,sysselsatte_botid_land,personer
2012,05,1,10+,1173,sysselsatte_botid_land,personer
2012,05,1,5_9,846,sysselsatte_botid_land,personer
2012,05,1,alle,4248,sysselsatte_botid_land,personer
2012,05,2,0_4,648,sysselsatte_botid_land,personer
2012,05,2,10+,1447,sysselsatte_botid_land,personer
2012,05,2,5_9,693,sysselsatte_botid_land,personer
2012,05,2,alle,2788,sysselsatte_botid_land,personer
2012,05,alle,0_4,2877,sysselsatte_botid_land,personer
2012,05,alle,10+,2620,sysselsatte_botid_land,personer
2012,05,alle,5_9,1539,sysselsatte_botid_land,personer
2012,05,alle,alle,7036,sysselsatte_botid_land,personer
2012,06,1,0_4,5230,sysselsatte_botid_land,personer
2012,06,1,10+,3079,sysselsatte_botid_land,personer
2012,06,1,5_9,2371,sysselsatte_botid_land,personer
2012,06,1,alle,10680,sysselsatte_botid_land,personer
2012,06,2,0_4,1529,sysselsatte_botid_land,personer
2012,06,2,10+,5283,sysselsatte_botid_land,personer
2012,06,2,5_9,1909,sysselsatte_botid_land,personer
2012,06,2,alle,8721,sysselsatte_botid_land,personer
2012,06,alle,0_4,6759,sysselsatte_botid_land,personer
2012,06,alle,10+,8362,sysselsatte_botid_land,personer
2012,06,alle,5_9,4280,sysselsatte_botid_land,personer
2012,06,alle,alle,19401,sysselsatte_botid_land,personer
2012,07,1,0_4,3533,sysselsatte_botid_land,personer
2012,07,1,10+,2283,sysselsatte_botid_land,personer
2012,07,1,5_9,1671,sysselsatte_botid_land,personer
2012,07,1,alle,7487,sysselsatte_botid_land,personer
2012,07,2,0_4,961,sysselsatte_botid_land,personer
2012,07,2,10+,3134,sysselsatte_botid_land,personer
2012,07,2,5_9,1110,sysselsatte_botid_land,personer
2012,07,2,alle,5205,sysselsatte_botid_land,personer
2012,07,alle,0_4,4494,sysselsatte_botid_land,personer
2012,07,alle,10+,5417,sysselsatte_botid_land,personer
2012,07,alle,5_9,2781,sysselsatte_botid_land,personer
2012,07,alle,alle,12692,sysselsatte_botid_land,personer
2012,08,1,0_4,1668,sysselsatte_botid_land,personer
2012,08,1,10+,1266,sysselsatte_botid_land,personer
2012,08,1,5_9,754,sysselsatte_botid_land,personer
2012,08,1,alle,3688,sysselsatte_botid_land,personer
2012,08,2,0_4,616,sysselsatte_botid_land,personer
2012,08,2,10+,2053,sysselsatte_botid_land,personer
2012,08,2,5_9,873,sysselsatte_botid_land,personer
2012,08,2,alle,3542,sysselsatte_botid_land,personer
2012,08,alle,0_4,2284,sysselsatte_botid_land,personer
2012,08,alle,10+,3319,sysselsatte_botid_land,personer
2012,08,alle,5_9,1627,sysselsatte_botid_land,personer
2012,08,alle,alle,7230,sysselsatte_botid_land,personer
2012,09,1,0_4,1481,sysselsatte_botid_land,personer
2012,09,1,10+,968,sysselsatte_botid_land,personer
2012,09,1,5_9,669,sysselsatte_botid_land,personer
2012,09,1,alle,3118,sysselsatte_botid_land,personer
2012,09,2,0_4,455,sysselsatte_botid_land,personer
2012,09,2,10+,1015,sysselsatte_botid_land,personer
2012,09,2,5_9,589,sysselsatte_botid_land,personer
2012,09,2,alle,2059,sysselsatte_botid_land,personer
2012,09,alle,0_4,1936,sysselsatte_botid_land,personer
2012,09,alle,10+,1983,sysselsatte_botid_land,personer
2012,09,alle,5_9,1258,sysselsatte_botid_land,personer
2012,09,alle,alle,5177,sysselsatte_botid_land,personer
2012,10,1,0_4,2156,sysselsatte_botid_land,personer
2012,10,1,10+,1497,sysselsatte_botid_land,personer
2012,10,1,5_9,1010,sysselsatte_botid_land,personer
2012,10,1,alle,4663,sysselsatte_botid_land,personer
2012,10,2,0_4,819,sysselsatte_botid_land,personer
2012,10,2,10+,2939,sysselsatte_botid_land,personer
2012,10,2,5_9,1096,sysselsatte_botid_land,personer
2012,10,2,alle,4854,sysselsatte_botid_land,personer
2012,10,alle,0_4,2975,sysselsatte_botid_land,personer
2012,10,alle,10+,4436,sysselsatte_botid_land,personer
2012,10,alle,5_9,2106,sysselsatte_botid_land,personer
2012,10,alle,alle,9517,sysselsatte_botid_land,personer
2012,11,1,0_4,12165,sysselsatte_botid_land,personer
2012,11,1,10+,4740,sysselsatte_botid_land,personer
2012,11,1,5_9,4655,sysselsatte_botid_land,personer
2012,11,1,alle,21560,sysselsatte_botid_land,personer
2012,11,2,0_4,4140,sysselsatte_botid_land,personer
2012,11,2,10+,6695,sysselsatte_botid_land,personer
2012,11,2,5_9,3333,sysselsatte_botid_land,personer
2012,11,2,alle,14168,sysselsatte_botid_land,personer
2012,11,alle,0_4,16305,sysselsatte_botid_land,personer
2012,11,alle,10+,11435,sysselsatte_botid_land,personer
2012,11,alle,5_9,7988,sysselsatte_botid_land,personer
2012,11,alle,alle,35728,sysselsatte_botid_land,personer
2012,12,1,0_4,10108,sysselsatte_botid_land,personer
2012,12,1,10+,3669,sysselsatte_botid_land,personer
2012,12,1,5_9,3974,sysselsatte_botid_land,personer
2012,12,1,alle,17751,sysselsatte_botid_land,personer
2012,12,2,0_4,3084,sysselsatte_botid_land,personer
2012,12,2,10+,6006,sysselsatte_botid_land,personer
2012,12,2,5_9,2710,sysselsatte_botid_land,personer
2012,12,2,alle,11800,sysselsatte_botid_land,personer
2012,12,alle,0_4,13192,sysselsatte_botid_land,personer
2012,12,alle,10+,9675,sysselsatte_botid_land,personer
2012,12,alle,5_9,6684,sysselsatte_botid_land,personer
2012,12,alle,alle,29551,sysselsatte_botid_land,personer
2012,14,1,0_4,2279,sysselsatte_botid_land,personer
2012,14,1,10+,753,sysselsatte_botid_land,personer
2012,14,1,5_9,669,sysselsatte_botid_land,personer
2012,14,1,alle,3701,sysselsatte_botid_land,personer
2012,14,2,0_4,403,sysselsatte_botid_land,personer
2012,14,2,10+,672,sysselsatte_botid_land,personer
2012,14,2,5_9,363,sysselsatte_botid_land,personer
2012,14,2,alle,1438,sysselsatte_botid_land,personer
2012,14,alle,0_4,2682,sysselsatte_botid_land,personer
2012,14,alle,10+,1425,sysselsatte_botid_land,personer
2012,14,alle,5_9,1032,sysselsatte_botid_land,personer
2012,14,alle,alle,5139,sysselsatte_botid_land,personer
2012,15,1,0_4,6127,sysselsatte_botid_land,personer
2012,15,1,10+,1531,sysselsatte_botid_land,personer
2012,15,1,5_9,1823,sysselsatte_botid_land,personer
2012,15,1,alle,9481,sysselsatte_botid_land,personer
2012,15,2,0_4,1225,sysselsatte_botid_land,personer
2012,15,2,10+,2003,sysselsatte_botid_land,personer
2012,15,2,5_9,1151,sysselsatte_botid_land,personer
2012,15,2,alle,4379,sysselsatte_botid_land,personer
2012,15,alle,0_4,7352,sysselsatte_botid_land,personer
2012,15,alle,10+,3534,sysselsatte_botid_land,personer
2012,15,alle,5_9,2974,sysselsatte_botid_land,personer
2012,15,alle,alle,13860,sysselsatte_botid_land,personer
2012,16,1,0_4,4714,sysselsatte_botid_land,personer
2012,16,1,10+,2012,sysselsatte_botid_land,personer
2012,16,1,5_9,1839,sysselsatte_botid_land,personer
2012,16,1,alle,8565,sysselsatte_botid_land,personer
2012,16,2,0_4,1925,sysselsatte_botid_land,personer
2012,16,2,10+,3110,sysselsatte_botid_land,personer
2012,16,2,5_9,1573,sysselsatte_botid_land,personer
2012,16,2,alle,6608,sysselsatte_botid_land,personer
2012,16,alle,0_4,6639,sysselsatte_botid_land,personer
2012,16,alle,10+,5122,sysselsatte_botid_land,personer
2012,16,alle,5_9,3412,sysselsatte_botid_land,personer
2012,16,alle,alle,15173,sysselsatte_botid_land,personer
2012,17,1,0_4,1331,sysselsatte_botid_land,personer
2012,17,1,10+,632,sysselsatte_botid_land,personer
2012,17,1,5_9,608,sysselsatte_botid_land,personer
2012,17,1,alle,2571,sysselsatte_botid_land,personer
2012,17,2,0_4,538,sysselsatte_botid_land,personer
2012,17,2,10+,603,sysselsatte_botid_land,personer
2012,17,2,5_9,458,sysselsatte_botid_land,personer
2012,17,2,alle,1599,sysselsatte_botid_land,personer
2012,17,alle,0_4,1869,sysselsatte_botid_land,personer
2012,17,alle,10+,1235,sysselsatte_botid_land,personer
2012,17,alle,5_9,1066,sysselsatte_botid_land,personer
2012,17,alle,alle,4170,sysselsatte_botid_land,personer
2012,18,1,0_4,2684,sysselsatte_botid_land,personer
2012,18,1,10+,1320,sysselsatte_botid_land,personer
2012,18,1,5_9,731,sysselsatte_botid_land,personer
2012,18,1,alle,4735,sysselsatte_botid_land,personer
2012,18,2,0_4,1355,sysselsatte_botid_land,personer
2012,18,2,10+,1256,sysselsatte_botid_land,personer
2012,18,2,5_9,1111,sysselsatte_botid_land,personer
2012,18,2,alle,3722,sysselsatte_botid_land,personer
2012,18,alle,0_4,4039,sysselsatte_botid_land,personer
2012,18,alle,10+,2576,sysselsatte_botid_land,personer
2012,18,alle,5_9,1842,sysselsatte_botid_land,personer
2012,18,alle,alle,8457,sysselsatte_botid_land,personer
2012,19,1,0_4,2055,sysselsatte_botid_land,personer
2012,19,1,10+,1271,sysselsatte_botid_land,personer
2012,19,1,5_9,783,sysselsatte_botid_land,personer
2012,19,1,alle,4109,sysselsatte_botid_land,personer
2012,19,2,0_4,1094,sysselsatte_botid_land,personer
2012,19,2,10+,1052,sysselsatte_botid_land,personer
2012,19,2,5_9,795,sysselsatte_botid_land,personer
2012,19,2,alle,2941,sysselsatte_botid_land,personer
2012,19,alle,0_4,3149,sysselsatte_botid_land,personer
2012,19,alle,10+,2323,sysselsatte_botid_land,personer
2012,19,alle,5_9,1578,sysselsatte_botid_land,personer
2012,19,alle,alle,7050,sysselsatte_botid_land,personer
2012,20,1,0_4,1536,sysselsatte_botid_land,personer
2012,20,1,10+,810,sysselsatte_botid_land,personer
2012,20,1,5_9,312,sysselsatte_botid_land,personer
2012,20,1,alle,2658,sysselsatte_botid_land,personer
2012,20,2,0_4,783,sysselsatte_botid_land,personer
2012,20,2,10+,709,sysselsatte_botid_land,personer
2012,20,2,5_9,532,sysselsatte_botid_land,personer
2012,20,2,alle,2024,sysselsatte_botid_land,personer
2012,20,alle,0_4,2319,sysselsatte_botid_land,personer
2012,20,alle,10+,1519,sysselsatte_botid_land,personer
2012,20,alle,5_9,844,sysselsatte_botid_land,personer
2012,20,alle,alle,4682,sysselsatte_botid_land,personer
2013,00,1,0_4,95556,sysselsatte_botid_land,personer
2013,00,1,10+,53408,sysselsatte_botid_land,personer
2013,00,1,5_9,49661,sysselsatte_botid_land,personer
2013,00,1,alle,198625,sysselsatte_botid_land,personer
2013,00,2,0_4,34338,sysselsatte_botid_land,personer
2013,00,2,10+,92267,sysselsatte_botid_land,personer
2013,00,2,5_9,33160,sysselsatte_botid_land,personer
2013,00,2,alle,159765,sysselsatte_botid_land,personer
2013,00,alle,0_4,129894,sysselsatte_botid_land,personer
2013,00,alle,10+,145675,sysselsatte_botid_land,personer
2013,00,alle,5_9,82821,sysselsatte_botid_land,personer
2013,00,alle,alle,358390,sysselsatte_botid_land,personer
2013,01,1,0_4,3705,sysselsatte_botid_land,personer
2013,01,1,10+,2900,sysselsatte_botid_land,personer
2013,01,1,5_9,2267,sysselsatte_botid_land,personer
2013,01,1,alle,8872,sysselsatte_botid_land,personer
2013,01,2,0_4,1041,sysselsatte_botid_land,personer
2013,01,2,10+,5324,sysselsatte_botid_land,personer
2013,01,2,5_9,1438,sysselsatte_botid_land,personer
2013,01,2,alle,7803,sysselsatte_botid_land,personer
2013,01,alle,0_4,4746,sysselsatte_botid_land,personer
2013,01,alle,10+,8224,sysselsatte_botid_land,personer
2013,01,alle,5_9,3705,sysselsatte_botid_land,personer
2013,01,alle,alle,16675,sysselsatte_botid_land,personer
2013,02,1,0_4,10496,sysselsatte_botid_land,personer
2013,02,1,10+,9704,sysselsatte_botid_land,personer
2013,02,1,5_9,6391,sysselsatte_botid_land,personer
2013,02,1,alle,26591,sysselsatte_botid_land,personer
2013,02,2,0_4,3647,sysselsatte_botid_land,personer
2013,02,2,10+,13539,sysselsatte_botid_land,personer
2013,02,2,5_9,3916,sysselsatte_botid_land,personer
2013,02,2,alle,21102,sysselsatte_botid_land,personer
2013,02,alle,0_4,14143,sysselsatte_botid_land,personer
2013,02,alle,10+,23243,sysselsatte_botid_land,personer
2013,02,alle,5_9,10307,sysselsatte_botid_land,personer
2013,02,alle,alle,47693,sysselsatte_botid_land,personer
2013,03,1,0_4,19464,sysselsatte_botid_land,personer
2013,03,1,10+,10506,sysselsatte_botid_land,personer
2013,03,1,5_9,8984,sysselsatte_botid_land,personer
2013,03,1,alle,38954,sysselsatte_botid_land,personer
2013,03,2,0_4,9191,sysselsatte_botid_land,personer
2013,03,2,10+,31055,sysselsatte_botid_land,personer
2013,03,2,5_9,7896,sysselsatte_botid_land,personer
2013,03,2,alle,48142,sysselsatte_botid_land,personer
2013,03,alle,0_4,28655,sysselsatte_botid_land,personer
2013,03,alle,10+,41561,sysselsatte_botid_land,personer
2013,03,alle,5_9,16880,sysselsatte_botid_land,personer
2013,03,alle,alle,87096,sysselsatte_botid_land,personer
2013,04,1,0_4,1880,sysselsatte_botid_land,personer
2013,04,1,10+,1542,sysselsatte_botid_land,personer
2013,04,1,5_9,985,sysselsatte_botid_land,personer
2013,04,1,alle,4407,sysselsatte_botid_land,personer
2013,04,2,0_4,654,sysselsatte_botid_land,personer
2013,04,2,10+,1482,sysselsatte_botid_land,personer
2013,04,2,5_9,714,sysselsatte_botid_land,personer
2013,04,2,alle,2850,sysselsatte_botid_land,personer
2013,04,alle,0_4,2534,sysselsatte_botid_land,personer
2013,04,alle,10+,3024,sysselsatte_botid_land,personer
2013,04,alle,5_9,1699,sysselsatte_botid_land,personer
2013,04,alle,alle,7257,sysselsatte_botid_land,personer
2013,05,1,0_4,2174,sysselsatte_botid_land,personer
2013,05,1,10+,1240,sysselsatte_botid_land,personer
2013,05,1,5_9,1192,sysselsatte_botid_land,personer
2013,05,1,alle,4606,sysselsatte_botid_land,personer
2013,05,2,0_4,683,sysselsatte_botid_land,personer
2013,05,2,10+,1512,sysselsatte_botid_land,personer
2013,05,2,5_9,735,sysselsatte_botid_land,personer
2013,05,2,alle,2930,sysselsatte_botid_land,personer
2013,05,alle,0_4,2857,sysselsatte_botid_land,personer
2013,05,alle,10+,2752,sysselsatte_botid_land,personer
2013,05,alle,5_9,1927,sysselsatte_botid_land,personer
2013,05,alle,alle,7536,sysselsatte_botid_land,personer
2013,06,1,0_4,5397,sysselsatte_botid_land,personer
2013,06,1,10+,3292,sysselsatte_botid_land,personer
2013,06,1,5_9,3155,sysselsatte_botid_land,personer
2013,06,1,alle,11844,sysselsatte_botid_land,personer
2013,06,2,0_4,1596,sysselsatte_botid_land,personer
2013,06,2,10+,5683,sysselsatte_botid_land,personer
2013,06,2,5_9,1888,sysselsatte_botid_land,personer
2013,06,2,alle,9167,sysselsatte_botid_land,personer
2013,06,alle,0_4,6993,sysselsatte_botid_land,personer
2013,06,alle,10+,8975,sysselsatte_botid_land,personer
2013,06,alle,5_9,5043,sysselsatte_botid_land,personer
2013,06,alle,alle,21011,sysselsatte_botid_land,personer
2013,07,1,0_4,3433,sysselsatte_botid_land,personer
2013,07,1,10+,2358,sysselsatte_botid_land,personer
2013,07,1,5_9,2275,sysselsatte_botid_land,personer
2013,07,1,alle,8066,sysselsatte_botid_land,personer
2013,07,2,0_4,907,sysselsatte_botid_land,personer
2013,07,2,10+,3319,sysselsatte_botid_land,personer
2013,07,2,5_9,1154,sysselsatte_botid_land,personer
2013,07,2,alle,5380,sysselsatte_botid_land,personer
2013,07,alle,0_4,4340,sysselsatte_botid_land,personer
2013,07,alle,10+,5677,sysselsatte_botid_land,personer
2013,07,alle,5_9,3429,sysselsatte_botid_land,personer
2013,07,alle,alle,13446,sysselsatte_botid_land,personer
2013,08,1,0_4,1633,sysselsatte_botid_land,personer
2013,08,1,10+,1419,sysselsatte_botid_land,personer
2013,08,1,5_9,1008,sysselsatte_botid_land,personer
2013,08,1,alle,4060,sysselsatte_botid_land,personer
2013,08,2,0_4,620,sysselsatte_botid_land,personer
2013,08,2,10+,2146,sysselsatte_botid_land,personer
2013,08,2,5_9,916,sysselsatte_botid_land,personer
2013,08,2,alle,3682,sysselsatte_botid_land,personer
2013,08,alle,0_4,2253,sysselsatte_botid_land,personer
2013,08,alle,10+,3565,sysselsatte_botid_land,personer
2013,08,alle,5_9,1924,sysselsatte_botid_land,personer
2013,08,alle,alle,7742,sysselsatte_botid_land,personer
2013,09,1,0_4,1353,sysselsatte_botid_land,personer
2013,09,1,10+,1024,sysselsatte_botid_land,personer
2013,09,1,5_9,976,sysselsatte_botid_land,personer
2013,09,1,alle,3353,sysselsatte_botid_land,personer
2013,09,2,0_4,449,sysselsatte_botid_land,personer
2013,09,2,10+,1122,sysselsatte_botid_land,personer
2013,09,2,5_9,564,sysselsatte_botid_land,personer
2013,09,2,alle,2135,sysselsatte_botid_land,personer
2013,09,alle,0_4,1802,sysselsatte_botid_land,personer
2013,09,alle,10+,2146,sysselsatte_botid_land,personer
2013,09,alle,5_9,1540,sysselsatte_botid_land,personer
2013,09,alle,alle,5488,sysselsatte_botid_land,personer
2013,10,1,0_4,2018,sysselsatte_botid_land,personer
2013,10,1,10+,1696,sysselsatte_botid_land,personer
2013,10,1,5_9,1400,sysselsatte_botid_land,personer
2013,10,1,alle,5114,sysselsatte_botid_land,personer
2013,10,2,0_4,829,sysselsatte_botid_land,personer
2013,10,2,10+,3041,sysselsatte_botid_land,personer
2013,10,2,5_9,1046,sysselsatte_botid_land,personer
2013,10,2,alle,4916,sysselsatte_botid_land,personer
2013,10,alle,0_4,2847,sysselsatte_botid_land,personer
2013,10,alle,10+,4737,sysselsatte_botid_land,personer
2013,10,alle,5_9,2446,sysselsatte_botid_land,personer
2013,10,alle,alle,10030,sysselsatte_botid_land,personer
2013,11,1,0_4,12155,sysselsatte_botid_land,personer
2013,11,1,10+,4965,sysselsatte_botid_land,personer
2013,11,1,5_9,6476,sysselsatte_botid_land,personer
2013,11,1,alle,23596,sysselsatte_botid_land,personer
2013,11,2,0_4,4088,sysselsatte_botid_land,personer
2013,11,2,10+,7281,sysselsatte_botid_land,personer
2013,11,2,5_9,3607,sysselsatte_botid_land,personer
2013,11,2,alle,14976,sysselsatte_botid_land,personer
2013,11,alle,0_4,16243,sysselsatte_botid_land,personer
2013,11,alle,10+,12246,sysselsatte_botid_land,personer
2013,11,alle,5_9,10083,sysselsatte_botid_land,personer
2013,11,alle,alle,38572,sysselsatte_botid_land,personer
2013,12,1,0_4,10414,sysselsatte_botid_land,personer
2013,12,1,10+,3928,sysselsatte_botid_land,personer
2013,12,1,5_9,5359,sysselsatte_botid_land,personer
2013,12,1,alle,19701,sysselsatte_botid_land,personer
2013,12,2,0_4,3166,sysselsatte_botid_land,personer
2013,12,2,10+,6394,sysselsatte_botid_land,personer
2013,12,2,5_9,2905,sysselsatte_botid_land,personer
2013,12,2,alle,12465,sysselsatte_botid_land,personer
2013,12,alle,0_4,13580,sysselsatte_botid_land,personer
2013,12,alle,10+,10322,sysselsatte_botid_land,personer
2013,12,alle,5_9,8264,sysselsatte_botid_land,personer
2013,12,alle,alle,32166,sysselsatte_botid_land,personer
2013,14,1,0_4,2188,sysselsatte_botid_land,personer
2013,14,1,10+,808,sysselsatte_botid_land,personer
2013,14,1,5_9,926,sysselsatte_botid_land,personer
2013,14,1,alle,3922,sysselsatte_botid_land,personer
2013,14,2,0_4,434,sysselsatte_botid_land,personer
2013,14,2,10+,750,sysselsatte_botid_land,personer
