aar,naringsregion_nr,botid_5,tabellvariabel,tabell_navn,enhet
2012,54,5_9,323,sysselsatte_botid,personer
2012,54,alle,1241,sysselsatte_botid,personer
2012,55,0_4,1595,sysselsatte_botid,personer
2012,55,10+,630,sysselsatte_botid,personer
2012,55,5_9,423,sysselsatte_botid,personer
2012,55,alle,2648,sysselsatte_botid,personer
2012,56,0_4,2367,sysselsatte_botid,personer
2012,56,10+,1233,sysselsatte_botid,personer
2012,56,5_9,972,sysselsatte_botid,personer
2012,56,alle,4572,sysselsatte_botid,personer
2012,57,0_4,391,sysselsatte_botid,personer
2012,57,10+,156,sysselsatte_botid,personer
2012,57,5_9,158,sysselsatte_botid,personer
2012,57,alle,705,sysselsatte_botid,personer
2012,58,0_4,641,sysselsatte_botid,personer
2012,58,10+,99,sysselsatte_botid,personer
2012,58,5_9,212,sysselsatte_botid,personer
2012,58,alle,952,sysselsatte_botid,personer
2012,59,0_4,149,sysselsatte_botid,personer
2012,59,10+,73,sysselsatte_botid,personer
2012,59,5_9,73,sysselsatte_botid,personer
2012,59,alle,295,sysselsatte_botid,personer
2012,60,0_4,205,sysselsatte_botid,personer
2012,60,10+,201,sysselsatte_botid,personer
2012,60,5_9,187,sysselsatte_botid,personer
2012,60,alle,593,sysselsatte_botid,personer
2012,61,0_4,5204,sysselsatte_botid,personer
2012,61,10+,4513,sysselsatte_botid,personer
2012,61,5_9,2744,sysselsatte_botid,personer
2012,61,alle,12461,sysselsatte_botid,personer
2012,62,0_4,97,sysselsatte_botid,personer
2012,62,10+,113,sysselsatte_botid,personer
2012,62,5_9,54,sysselsatte_botid,personer
2012,62,alle,264,sysselsatte_botid,personer
2012,63,0_4,331,sysselsatte_botid,personer
2012,63,10+,285,sysselsatte_botid,personer
2012,63,5_9,200,sysselsatte_botid,personer
2012,63,alle,816,sysselsatte_botid,personer
2012,64,0_4,915,sysselsatte_botid,personer
2012,64,10+,557,sysselsatte_botid,personer
2012,64,5_9,617,sysselsatte_botid,personer
2012,64,alle,2089,sysselsatte_botid,personer
2012,65,0_4,110,sysselsatte_botid,personer
2012,65,10+,92,sysselsatte_botid,personer
2012,65,5_9,41,sysselsatte_botid,personer
2012,65,alle,243,sysselsatte_botid,personer
2012,66,0_4,214,sysselsatte_botid,personer
2012,66,10+,77,sysselsatte_botid,personer
2012,66,5_9,61,sysselsatte_botid,personer
2012,66,alle,352,sysselsatte_botid,personer
2012,67,0_4,251,sysselsatte_botid,personer
2012,67,10+,191,sysselsatte_botid,personer
2012,67,5_9,131,sysselsatte_botid,personer
2012,67,alle,573,sysselsatte_botid,personer
2012,68,0_4,147,sysselsatte_botid,personer
2012,68,10+,103,sysselsatte_botid,personer
2012,68,5_9,79,sysselsatte_botid,personer
2012,68,alle,329,sysselsatte_botid,personer
2012,69,0_4,296,sysselsatte_botid,personer
2012,69,10+,149,sysselsatte_botid,personer
2012,69,5_9,85,sysselsatte_botid,personer
2012,69,alle,530,sysselsatte_botid,personer
2012,70,0_4,121,sysselsatte_botid,personer
2012,70,10+,26,sysselsatte_botid,personer
2012,70,5_9,27,sysselsatte_botid,personer
2012,70,alle,174,sysselsatte_botid,personer
2012,71,0_4,194,sysselsatte_botid,personer
2012,71,10+,135,sysselsatte_botid,personer
2012,71,5_9,103,sysselsatte_botid,personer
2012,71,alle,432,sysselsatte_botid,personer
2012,72,0_4,415,sysselsatte_botid,personer
2012,72,10+,301,sysselsatte_botid,personer
2012,72,5_9,186,sysselsatte_botid,personer
2012,72,alle,902,sysselsatte_botid,personer
2012,73,0_4,1263,sysselsatte_botid,personer
2012,73,10+,897,sysselsatte_botid,personer
2012,73,5_9,623,sysselsatte_botid,personer
2012,73,alle,2783,sysselsatte_botid,personer
2012,74,0_4,505,sysselsatte_botid,personer
2012,74,10+,329,sysselsatte_botid,personer
2012,74,5_9,261,sysselsatte_botid,personer
2012,74,alle,1095,sysselsatte_botid,personer
2012,75,0_4,563,sysselsatte_botid,personer
2012,75,10+,275,sysselsatte_botid,personer
2012,75,5_9,236,sysselsatte_botid,personer
2012,75,alle,1074,sysselsatte_botid,personer
2012,76,0_4,535,sysselsatte_botid,personer
2012,76,10+,361,sysselsatte_botid,personer
2012,76,5_9,242,sysselsatte_botid,personer
2012,76,alle,1138,sysselsatte_botid,personer
2012,77,0_4,588,sysselsatte_botid,personer
2012,77,10+,383,sysselsatte_botid,personer
2012,77,5_9,314,sysselsatte_botid,personer
2012,77,alle,1285,sysselsatte_botid,personer
2012,78,0_4,476,sysselsatte_botid,personer
2012,78,10+,269,sysselsatte_botid,personer
2012,78,5_9,212,sysselsatte_botid,personer
2012,78,alle,957,sysselsatte_botid,personer
2012,79,0_4,1860,sysselsatte_botid,personer
2012,79,10+,1542,sysselsatte_botid,personer
2012,79,5_9,960,sysselsatte_botid,personer
2012,79,alle,4362,sysselsatte_botid,personer
2012,80,0_4,225,sysselsatte_botid,personer
2012,80,10+,129,sysselsatte_botid,personer
2012,80,5_9,92,sysselsatte_botid,personer
2012,80,alle,446,sysselsatte_botid,personer
2012,81,0_4,1322,sysselsatte_botid,personer
2012,81,10+,553,sysselsatte_botid,personer
2012,81,5_9,461,sysselsatte_botid,personer
2012,81,alle,2336,sysselsatte_botid,personer
2012,82,0_4,242,sysselsatte_botid,personer
2012,82,10+,274,sysselsatte_botid,personer
2012,82,5_9,103,sysselsatte_botid,personer
2012,82,alle,619,sysselsatte_botid,personer
2012,83,0_4,755,sysselsatte_botid,personer
2012,83,10+,692,sysselsatte_botid,personer
2012,83,5_9,280,sysselsatte_botid,personer
2012,83,alle,1727,sysselsatte_botid,personer
2013,01,0_4,381,sysselsatte_botid,personer
2013,01,10+,729,sysselsatte_botid,personer
2013,01,5_9,249,sysselsatte_botid,personer
2013,01,alle,1359,sysselsatte_botid,personer
2013,02,0_4,1188,sysselsatte_botid,personer
2013,02,10+,1588,sysselsatte_botid,personer
2013,02,5_9,877,sysselsatte_botid,personer
2013,02,alle,3653,sysselsatte_botid,personer
2013,03,0_4,1061,sysselsatte_botid,personer
2013,03,10+,1741,sysselsatte_botid,personer
2013,03,5_9,879,sysselsatte_botid,personer
2013,03,alle,3681,sysselsatte_botid,personer
2013,04,0_4,2116,sysselsatte_botid,personer
2013,04,10+,4166,sysselsatte_botid,personer
2013,04,5_9,1700,sysselsatte_botid,personer
2013,04,alle,7982,sysselsatte_botid,personer
2013,05,0_4,4812,sysselsatte_botid,personer
2013,05,10+,7738,sysselsatte_botid,personer
2013,05,5_9,3775,sysselsatte_botid,personer
2013,05,alle,16325,sysselsatte_botid,personer
2013,06,0_4,2565,sysselsatte_botid,personer
2013,06,10+,4974,sysselsatte_botid,personer
2013,06,5_9,1981,sysselsatte_botid,personer
2013,06,alle,9520,sysselsatte_botid,personer
2013,07,0_4,4189,sysselsatte_botid,personer
2013,07,10+,7695,sysselsatte_botid,personer
2013,07,5_9,2965,sysselsatte_botid,personer
2013,07,alle,14849,sysselsatte_botid,personer
2013,08,0_4,2577,sysselsatte_botid,personer
2013,08,10+,2836,sysselsatte_botid,personer
2013,08,5_9,1586,sysselsatte_botid,personer
2013,08,alle,6999,sysselsatte_botid,personer
2013,09,0_4,28655,sysselsatte_botid,personer
2013,09,10+,41561,sysselsatte_botid,personer
2013,09,5_9,16880,sysselsatte_botid,personer
2013,09,alle,87096,sysselsatte_botid,personer
2013,10,0_4,268,sysselsatte_botid,personer
2013,10,10+,184,sysselsatte_botid,personer
2013,10,5_9,136,sysselsatte_botid,personer
2013,10,alle,588,sysselsatte_botid,personer
2013,11,0_4,486,sysselsatte_botid,personer
2013,11,10+,852,sysselsatte_botid,personer
2013,11,5_9,375,sysselsatte_botid,personer
2013,11,alle,1713,sysselsatte_botid,personer
2013,12,0_4,1313,sysselsatte_botid,personer
2013,12,10+,1442,sysselsatte_botid,personer
2013,12,5_9,896,sysselsatte_botid,personer
2013,12,alle,3651,sysselsatte_botid,personer
2013,13,0_4,467,sysselsatte_botid,personer
2013,13,10+,546,sysselsatte_botid,personer
2013,13,5_9,292,sysselsatte_botid,personer
2013,13,alle,1305,sysselsatte_botid,personer
2013,14,0_4,1064,sysselsatte_botid,personer
2013,14,10+,1183,sysselsatte_botid,personer
2013,14,5_9,711,sysselsatte_botid,personer
2013,14,alle,2958,sysselsatte_botid,personer
2013,15,0_4,405,sysselsatte_botid,personer
2013,15,10+,415,sysselsatte_botid,personer
2013,15,5_9,295,sysselsatte_botid,personer
2013,15,alle,1115,sysselsatte_botid,personer
2013,16,0_4,594,sysselsatte_botid,personer
2013,16,10+,756,sysselsatte_botid,personer
2013,16,5_9,444,sysselsatte_botid,personer
2013,16,alle,1794,sysselsatte_botid,personer
2013,17,0_4,223,sysselsatte_botid,personer
2013,17,10+,92,sysselsatte_botid,personer
2013,17,5_9,172,sysselsatte_botid,personer
2013,17,alle,487,sysselsatte_botid,personer
2013,18,0_4,237,sysselsatte_botid,personer
2013,18,10+,128,sysselsatte_botid,personer
2013,18,5_9,139,sysselsatte_botid,personer
2013,18,alle,504,sysselsatte_botid,personer
2013,19,0_4,364,sysselsatte_botid,personer
2013,19,10+,221,sysselsatte_botid,personer
2013,19,5_9,194,sysselsatte_botid,personer
2013,19,alle,779,sysselsatte_botid,personer
2013,20,0_4,4582,sysselsatte_botid,personer
2013,20,10+,7010,sysselsatte_botid,personer
2013,20,5_9,3468,sysselsatte_botid,personer
2013,20,alle,15060,sysselsatte_botid,personer
2013,21,0_4,704,sysselsatte_botid,personer
2013,21,10+,418,sysselsatte_botid,personer
2013,21,5_9,439,sysselsatte_botid,personer
2013,21,alle,1561,sysselsatte_botid,personer
2013,22,0_4,977,sysselsatte_botid,personer
2013,22,10+,752,sysselsatte_botid,personer
2013,22,5_9,554,sysselsatte_botid,personer
2013,22,alle,2283,sysselsatte_botid,personer
2013,23,0_4,346,sysselsatte_botid,personer
2013,23,10+,239,sysselsatte_botid,personer
2013,23,5_9,239,sysselsatte_botid,personer
2013,23,alle,824,sysselsatte_botid,personer
2013,24,0_4,706,sysselsatte_botid,personer
2013,24,10+,873,sysselsatte_botid,personer
2013,24,5_9,542,sysselsatte_botid,personer
2013,24,alle,2121,sysselsatte_botid,personer
2013,25,0_4,2487,sysselsatte_botid,personer
2013,25,10+,3053,sysselsatte_botid,personer
2013,25,5_9,1946,sysselsatte_botid,personer
2013,25,alle,7486,sysselsatte_botid,personer
2013,26,0_4,1531,sysselsatte_botid,personer
2013,26,10+,2307,sysselsatte_botid,personer
2013,26,5_9,1284,sysselsatte_botid,personer
2013,26,alle,5122,sysselsatte_botid,personer
2013,27,0_4,1458,sysselsatte_botid,personer
2013,27,10+,2768,sysselsatte_botid,personer
2013,27,5_9,1338,sysselsatte_botid,personer
2013,27,alle,5564,sysselsatte_botid,personer
2013,28,0_4,289,sysselsatte_botid,personer
2013,28,10+,246,sysselsatte_botid,personer
2013,28,5_9,190,sysselsatte_botid,personer
2013,28,alle,725,sysselsatte_botid,personer
2013,29,0_4,278,sysselsatte_botid,personer
2013,29,10+,351,sysselsatte_botid,personer
2013,29,5_9,217,sysselsatte_botid,personer
2013,29,alle,846,sysselsatte_botid,personer
2013,30,0_4,228,sysselsatte_botid,personer
2013,30,10+,200,sysselsatte_botid,personer
2013,30,5_9,179,sysselsatte_botid,personer
2013,30,alle,607,sysselsatte_botid,personer
2013,31,0_4,98,sysselsatte_botid,personer
2013,31,10+,129,sysselsatte_botid,personer
2013,31,5_9,130,sysselsatte_botid,personer
2013,31,alle,357,sysselsatte_botid,personer
2013,32,0_4,1502,sysselsatte_botid,personer
2013,32,10+,1687,sysselsatte_botid,personer
2013,32,5_9,1212,sysselsatte_botid,personer
2013,32,alle,4401,sysselsatte_botid,personer
2013,33,0_4,494,sysselsatte_botid,personer
2013,33,10+,666,sysselsatte_botid,personer
2013,33,5_9,457,sysselsatte_botid,personer
2013,33,alle,1617,sysselsatte_botid,personer
2013,34,0_4,343,sysselsatte_botid,personer
2013,34,10+,386,sysselsatte_botid,personer
2013,34,5_9,360,sysselsatte_botid,personer
2013,34,alle,1089,sysselsatte_botid,personer
2013,35,0_4,2212,sysselsatte_botid,personer
2013,35,10+,4015,sysselsatte_botid,personer
2013,35,5_9,1827,sysselsatte_botid,personer
2013,35,alle,8054,sysselsatte_botid,personer
2013,36,0_4,499,sysselsatte_botid,personer
2013,36,10+,367,sysselsatte_botid,personer
2013,36,5_9,433,sysselsatte_botid,personer
2013,36,alle,1299,sysselsatte_botid,personer
2013,37,0_4,2490,sysselsatte_botid,personer
2013,37,10+,1835,sysselsatte_botid,personer
2013,37,5_9,1696,sysselsatte_botid,personer
2013,37,alle,6021,sysselsatte_botid,personer
2013,38,0_4,640,sysselsatte_botid,personer
2013,38,10+,368,sysselsatte_botid,personer
2013,38,5_9,387,sysselsatte_botid,personer
2013,38,alle,1395,sysselsatte_botid,personer
2013,39,0_4,12614,sysselsatte_botid,personer
2013,39,10+,9676,sysselsatte_botid,personer
2013,39,5_9,7567,sysselsatte_botid,personer
2013,39,alle,29857,sysselsatte_botid,personer
2013,40,0_4,8676,sysselsatte_botid,personer
2013,40,10+,7481,sysselsatte_botid,personer
2013,40,5_9,5012,sysselsatte_botid,personer
2013,40,alle,21169,sysselsatte_botid,personer
2013,41,0_4,521,sysselsatte_botid,personer
2013,41,10+,351,sysselsatte_botid,personer
2013,41,5_9,411,sysselsatte_botid,personer
2013,41,alle,1283,sysselsatte_botid,personer
2013,42,0_4,583,sysselsatte_botid,personer
2013,42,10+,279,sysselsatte_botid,personer
2013,42,5_9,309,sysselsatte_botid,personer
2013,42,alle,1171,sysselsatte_botid,personer
2013,43,0_4,232,sysselsatte_botid,personer
2013,43,10+,153,sysselsatte_botid,personer
2013,43,5_9,116,sysselsatte_botid,personer
2013,43,alle,501,sysselsatte_botid,personer
2013,44,0_4,713,sysselsatte_botid,personer
2013,44,10+,293,sysselsatte_botid,personer
2013,44,5_9,517,sysselsatte_botid,personer
2013,44,alle,1523,sysselsatte_botid,personer
2013,45,0_4,189,sysselsatte_botid,personer
2013,45,10+,102,sysselsatte_botid,personer
2013,45,5_9,212,sysselsatte_botid,personer
2013,45,alle,503,sysselsatte_botid,personer
2013,46,0_4,1506,sysselsatte_botid,personer
2013,46,10+,777,sysselsatte_botid,personer
2013,46,5_9,816,sysselsatte_botid,personer
2013,46,alle,3099,sysselsatte_botid,personer
2013,47,0_4,1160,sysselsatte_botid,personer
2013,47,10+,886,sysselsatte_botid,personer
2013,47,5_9,871,sysselsatte_botid,personer
2013,47,alle,2917,sysselsatte_botid,personer
2013,48,0_4,182,sysselsatte_botid,personer
2013,48,10+,70,sysselsatte_botid,personer
2013,48,5_9,95,sysselsatte_botid,personer
2013,48,alle,347,sysselsatte_botid,personer
2013,49,0_4,891,sysselsatte_botid,personer
2013,49,10+,493,sysselsatte_botid,personer
2013,49,5_9,477,sysselsatte_botid,personer
2013,49,alle,1861,sysselsatte_botid,personer
2013,50,0_4,728,sysselsatte_botid,personer
2013,50,10+,448,sysselsatte_botid,personer
2013,50,5_9,349,sysselsatte_botid,personer
2013,50,alle,1525,sysselsatte_botid,personer
2013,51,0_4,791,sysselsatte_botid,personer
2013,51,10+,504,sysselsatte_botid,personer
2013,51,5_9,337,sysselsatte_botid,personer
2013,51,alle,1632,sysselsatte_botid,personer
2013,52,0_4,1227,sysselsatte_botid,personer
2013,52,10+,687,sysselsatte_botid,personer
2013,52,5_9,804,sysselsatte_botid,personer
2013,52,alle,2718,sysselsatte_botid,personer
2013,53,0_4,1458,sysselsatte_botid,personer
2013,53,10+,797,sysselsatte_botid,personer
2013,53,5_9,795,sysselsatte_botid,personer
2013,53,alle,3050,sysselsatte_botid,personer
2013,54,0_4,544,sysselsatte_botid,personer
2013,54,10+,322,sysselsatte_botid,personer
2013,54,5_9,434,sysselsatte_botid,personer
2013,54,alle,1300,sysselsatte_botid,personer
2013,55,0_4,1605,sysselsatte_botid,personer
2013,55,10+,672,sysselsatte_botid,personer
2013,55,5_9,598,sysselsatte_botid,personer
2013,55,alle,2875,sysselsatte_botid,personer
2013,56,0_4,2490,sysselsatte_botid,personer
2013,56,10+,1329,sysselsatte_botid,personer
2013,56,5_9,1253,sysselsatte_botid,personer
2013,56,alle,5072,sysselsatte_botid,personer
2013,57,0_4,412,sysselsatte_botid,personer
2013,57,10+,177,sysselsatte_botid,personer
2013,57,5_9,219,sysselsatte_botid,personer
2013,57,alle,808,sysselsatte_botid,personer
2013,58,0_4,653,sysselsatte_botid,personer
2013,58,10+,111,sysselsatte_botid,personer
2013,58,5_9,316,sysselsatte_botid,personer
2013,58,alle,1080,sysselsatte_botid,personer
2013,59,0_4,165,sysselsatte_botid,personer
2013,59,10+,75,sysselsatte_botid,personer
2013,59,5_9,84,sysselsatte_botid,personer
2013,59,alle,324,sysselsatte_botid,personer
2013,60,0_4,248,sysselsatte_botid,personer
2013,60,10+,225,sysselsatte_botid,personer
2013,60,5_9,206,sysselsatte_botid,personer
2013,60,alle,679,sysselsatte_botid,personer
2013,61,0_4,5376,sysselsatte_botid,personer
2013,61,10+,4897,sysselsatte_botid,personer
2013,61,5_9,3297,sysselsatte_botid,personer
2013,61,alle,13570,sysselsatte_botid,personer
2013,62,0_4,117,sysselsatte_botid,personer
2013,62,10+,110,sysselsatte_botid,personer
2013,62,5_9,66,sysselsatte_botid,personer
2013,62,alle,293,sysselsatte_botid,personer
2013,63,0_4,354,sysselsatte_botid,personer
2013,63,10+,329,sysselsatte_botid,personer
2013,63,5_9,233,sysselsatte_botid,personer
2013,63,alle,916,sysselsatte_botid,personer
2013,64,0_4,877,sysselsatte_botid,personer
2013,64,10+,583,sysselsatte_botid,personer
2013,64,5_9,591,sysselsatte_botid,personer
2013,64,alle,2051,sysselsatte_botid,personer
2013,65,0_4,113,sysselsatte_botid,personer
2013,65,10+,100,sysselsatte_botid,personer
2013,65,5_9,40,sysselsatte_botid,personer
2013,65,alle,253,sysselsatte_botid,personer
2013,66,0_4,196,sysselsatte_botid,personer
2013,66,10+,75,sysselsatte_botid,personer
2013,66,5_9,98,sysselsatte_botid,personer
2013,66,alle,369,sysselsatte_botid,personer
2013,67,0_4,240,sysselsatte_botid,personer
2013,67,10+,216,sysselsatte_botid,personer
2013,67,5_9,160,sysselsatte_botid,personer
2013,67,alle,616,sysselsatte_botid,personer
2013,68,0_4,148,sysselsatte_botid,personer
2013,68,10+,108,sysselsatte_botid,personer
2013,68,5_9,93,sysselsatte_botid,personer
2013,68,alle,349,sysselsatte_botid,personer
2013,69,0_4,302,sysselsatte_botid,personer
2013,69,10+,163,sysselsatte_botid,personer
2013,69,5_9,91,sysselsatte_botid,personer
2013,69,alle,556,sysselsatte_botid,personer
2013,70,0_4,117,sysselsatte_botid,personer
2013,70,10+,25,sysselsatte_botid,personer
2013,70,5_9,37,sysselsatte_botid,personer
2013,70,alle,179,sysselsatte_botid,personer
2013,71,0_4,180,sysselsatte_botid,personer
2013,71,10+,159,sysselsatte_botid,personer
2013,71,5_9,121,sysselsatte_botid,personer
2013,71,alle,460,sysselsatte_botid,personer
2013,72,0_4,408,sysselsatte_botid,personer
2013,72,10+,309,sysselsatte_botid,personer
2013,72,5_9,238,sysselsatte_botid,personer
2013,72,alle,955,sysselsatte_botid,personer
2013,73,0_4,1375,sysselsatte_botid,personer
2013,73,10+,1000,sysselsatte_botid,personer
2013,73,5_9,717,sysselsatte_botid,personer
2013,73,alle,3092,sysselsatte_botid,personer
2013,74,0_4,570,sysselsatte_botid,personer
2013,74,10+,363,sysselsatte_botid,personer
2013,74,5_9,266,sysselsatte_botid,personer
2013,74,alle,1199,sysselsatte_botid,personer
2013,75,0_4,578,sysselsatte_botid,personer
2013,75,10+,302,sysselsatte_botid,personer
2013,75,5_9,294,sysselsatte_botid,personer
2013,75,alle,1174,sysselsatte_botid,personer
2013,76,0_4,613,sysselsatte_botid,personer
2013,76,10+,382,sysselsatte_botid,personer
2013,76,5_9,296,sysselsatte_botid,personer
2013,76,alle,1291,sysselsatte_botid,personer
2013,77,0_4,606,sysselsatte_botid,personer
2013,77,10+,438,sysselsatte_botid,personer
2013,77,5_9,408,sysselsatte_botid,personer
2013,77,alle,1452,sysselsatte_botid,personer
2013,78,0_4,526,sysselsatte_botid,personer
2013,78,10+,291,sysselsatte_botid,personer
2013,78,5_9,233,sysselsatte_botid,personer
2013,78,alle,1050,sysselsatte_botid,personer
2013,79,0_4,2125,sysselsatte_botid,personer
2013,79,10+,1666,sysselsatte_botid,personer
2013,79,5_9,1173,sysselsatte_botid,personer
2013,79,alle,4964,sysselsatte_botid,personer
2013,80,0_4,247,sysselsatte_botid,personer
2013,80,10+,142,sysselsatte_botid,personer
2013,80,5_9,100,sysselsatte_botid,personer
2013,80,alle,489,sysselsatte_botid,personer
2013,81,0_4,1244,sysselsatte_botid,personer
2013,81,10+,604,sysselsatte_botid,personer
2013,81,5_9,610,sysselsatte_botid,personer
2013,81,alle,2458,sysselsatte_botid,personer
2013,82,0_4,217,sysselsatte_botid,personer
2013,82,10+,275,sysselsatte_botid,personer
2013,82,5_9,112,sysselsatte_botid,personer
2013,82,alle,604,sysselsatte_botid,personer
2013,83,0_4,948,sysselsatte_botid,personer
2013,83,10+,713,sysselsatte_botid,personer
