kommune_nr,innvkat_2,arbeidsalder_18_69,aar,tabellvariabel,tabellnavn,enhet
1632,innvandrere,alle,2011,24,sysselsatte_innvkat_alder,personer
1633,alle,alle,2011,485,sysselsatte_innvkat_alder,personer
1633,befolkningen_ellers,alle,2011,473,sysselsatte_innvkat_alder,personer
1633,innvandrere,alle,2011,12,sysselsatte_innvkat_alder,personer
1634,alle,alle,2011,3517,sysselsatte_innvkat_alder,personer
1634,befolkningen_ellers,alle,2011,3289,sysselsatte_innvkat_alder,personer
1634,innvandrere,alle,2011,228,sysselsatte_innvkat_alder,personer
1635,alle,alle,2011,1316,sysselsatte_innvkat_alder,personer
1635,befolkningen_ellers,alle,2011,1270,sysselsatte_innvkat_alder,personer
1635,innvandrere,alle,2011,46,sysselsatte_innvkat_alder,personer
1636,alle,alle,2011,1881,sysselsatte_innvkat_alder,personer
1636,befolkningen_ellers,alle,2011,1827,sysselsatte_innvkat_alder,personer
1636,innvandrere,alle,2011,54,sysselsatte_innvkat_alder,personer
1638,alle,alle,2011,5804,sysselsatte_innvkat_alder,personer
1638,befolkningen_ellers,alle,2011,5493,sysselsatte_innvkat_alder,personer
1638,innvandrere,alle,2011,311,sysselsatte_innvkat_alder,personer
1640,alle,alle,2011,3010,sysselsatte_innvkat_alder,personer
1640,befolkningen_ellers,alle,2011,2820,sysselsatte_innvkat_alder,personer
1640,innvandrere,alle,2011,190,sysselsatte_innvkat_alder,personer
1644,alle,alle,2011,1025,sysselsatte_innvkat_alder,personer
1644,befolkningen_ellers,alle,2011,989,sysselsatte_innvkat_alder,personer
1644,innvandrere,alle,2011,36,sysselsatte_innvkat_alder,personer
1648,alle,alle,2011,3303,sysselsatte_innvkat_alder,personer
1648,befolkningen_ellers,alle,2011,2926,sysselsatte_innvkat_alder,personer
1648,innvandrere,alle,2011,377,sysselsatte_innvkat_alder,personer
1653,alle,alle,2011,7910,sysselsatte_innvkat_alder,personer
1653,befolkningen_ellers,alle,2011,7456,sysselsatte_innvkat_alder,personer
1653,innvandrere,alle,2011,454,sysselsatte_innvkat_alder,personer
1657,alle,alle,2011,3569,sysselsatte_innvkat_alder,personer
1657,befolkningen_ellers,alle,2011,3461,sysselsatte_innvkat_alder,personer
1657,innvandrere,alle,2011,108,sysselsatte_innvkat_alder,personer
1662,alle,alle,2011,3057,sysselsatte_innvkat_alder,personer
1662,befolkningen_ellers,alle,2011,2878,sysselsatte_innvkat_alder,personer
1662,innvandrere,alle,2011,179,sysselsatte_innvkat_alder,personer
1663,alle,alle,2011,6541,sysselsatte_innvkat_alder,personer
1663,befolkningen_ellers,alle,2011,6104,sysselsatte_innvkat_alder,personer
1663,innvandrere,alle,2011,437,sysselsatte_innvkat_alder,personer
1664,alle,alle,2011,2087,sysselsatte_innvkat_alder,personer
1664,befolkningen_ellers,alle,2011,2006,sysselsatte_innvkat_alder,personer
1664,innvandrere,alle,2011,81,sysselsatte_innvkat_alder,personer
1665,alle,alle,2011,474,sysselsatte_innvkat_alder,personer
1665,befolkningen_ellers,alle,2011,454,sysselsatte_innvkat_alder,personer
1665,innvandrere,alle,2011,20,sysselsatte_innvkat_alder,personer
1702,alle,alle,2011,10462,sysselsatte_innvkat_alder,personer
1702,befolkningen_ellers,alle,2011,9980,sysselsatte_innvkat_alder,personer
1702,innvandrere,alle,2011,482,sysselsatte_innvkat_alder,personer
1703,alle,alle,2011,6493,sysselsatte_innvkat_alder,personer
1703,befolkningen_ellers,alle,2011,6137,sysselsatte_innvkat_alder,personer
1703,innvandrere,alle,2011,356,sysselsatte_innvkat_alder,personer
1711,alle,alle,2011,1164,sysselsatte_innvkat_alder,personer
1711,befolkningen_ellers,alle,2011,1086,sysselsatte_innvkat_alder,personer
1711,innvandrere,alle,2011,78,sysselsatte_innvkat_alder,personer
1714,alle,alle,2011,11035,sysselsatte_innvkat_alder,personer
1714,befolkningen_ellers,alle,2011,10484,sysselsatte_innvkat_alder,personer
1714,innvandrere,alle,2011,551,sysselsatte_innvkat_alder,personer
1717,alle,alle,2011,1242,sysselsatte_innvkat_alder,personer
1717,befolkningen_ellers,alle,2011,1154,sysselsatte_innvkat_alder,personer
1717,innvandrere,alle,2011,88,sysselsatte_innvkat_alder,personer
1718,alle,alle,2011,1735,sysselsatte_innvkat_alder,personer
1718,befolkningen_ellers,alle,2011,1657,sysselsatte_innvkat_alder,personer
1718,innvandrere,alle,2011,78,sysselsatte_innvkat_alder,personer
1719,alle,alle,2011,9579,sysselsatte_innvkat_alder,personer
1719,befolkningen_ellers,alle,2011,9004,sysselsatte_innvkat_alder,personer
1719,innvandrere,alle,2011,575,sysselsatte_innvkat_alder,personer
1721,alle,alle,2011,7064,sysselsatte_innvkat_alder,personer
1721,befolkningen_ellers,alle,2011,6776,sysselsatte_innvkat_alder,personer
1721,innvandrere,alle,2011,288,sysselsatte_innvkat_alder,personer
1724,alle,alle,2011,1207,sysselsatte_innvkat_alder,personer
1724,befolkningen_ellers,alle,2011,1028,sysselsatte_innvkat_alder,personer
1724,innvandrere,alle,2011,179,sysselsatte_innvkat_alder,personer
1725,alle,alle,2011,852,sysselsatte_innvkat_alder,personer
1725,befolkningen_ellers,alle,2011,822,sysselsatte_innvkat_alder,personer
1725,innvandrere,alle,2011,30,sysselsatte_innvkat_alder,personer
1736,alle,alle,2011,1120,sysselsatte_innvkat_alder,personer
1736,befolkningen_ellers,alle,2011,1073,sysselsatte_innvkat_alder,personer
1736,innvandrere,alle,2011,47,sysselsatte_innvkat_alder,personer
1738,alle,alle,2011,746,sysselsatte_innvkat_alder,personer
1738,befolkningen_ellers,alle,2011,700,sysselsatte_innvkat_alder,personer
1738,innvandrere,alle,2011,46,sysselsatte_innvkat_alder,personer
1739,alle,alle,2011,265,sysselsatte_innvkat_alder,personer
1739,befolkningen_ellers,alle,2011,247,sysselsatte_innvkat_alder,personer
1739,innvandrere,alle,2011,18,sysselsatte_innvkat_alder,personer
1740,alle,alle,2011,442,sysselsatte_innvkat_alder,personer
1740,befolkningen_ellers,alle,2011,424,sysselsatte_innvkat_alder,personer
1740,innvandrere,alle,2011,18,sysselsatte_innvkat_alder,personer
1742,alle,alle,2011,1216,sysselsatte_innvkat_alder,personer
1742,befolkningen_ellers,alle,2011,1156,sysselsatte_innvkat_alder,personer
1742,innvandrere,alle,2011,60,sysselsatte_innvkat_alder,personer
1743,alle,alle,2011,658,sysselsatte_innvkat_alder,personer
1743,befolkningen_ellers,alle,2011,637,sysselsatte_innvkat_alder,personer
1743,innvandrere,alle,2011,21,sysselsatte_innvkat_alder,personer
1744,alle,alle,2011,1960,sysselsatte_innvkat_alder,personer
1744,befolkningen_ellers,alle,2011,1888,sysselsatte_innvkat_alder,personer
1744,innvandrere,alle,2011,72,sysselsatte_innvkat_alder,personer
1748,alle,alle,2011,325,sysselsatte_innvkat_alder,personer
1748,befolkningen_ellers,alle,2011,298,sysselsatte_innvkat_alder,personer
1748,innvandrere,alle,2011,27,sysselsatte_innvkat_alder,personer
1749,alle,alle,2011,598,sysselsatte_innvkat_alder,personer
1749,befolkningen_ellers,alle,2011,559,sysselsatte_innvkat_alder,personer
1749,innvandrere,alle,2011,39,sysselsatte_innvkat_alder,personer
1750,alle,alle,2011,2223,sysselsatte_innvkat_alder,personer
1750,befolkningen_ellers,alle,2011,2053,sysselsatte_innvkat_alder,personer
1750,innvandrere,alle,2011,170,sysselsatte_innvkat_alder,personer
1751,alle,alle,2011,2508,sysselsatte_innvkat_alder,personer
1751,befolkningen_ellers,alle,2011,2392,sysselsatte_innvkat_alder,personer
1751,innvandrere,alle,2011,116,sysselsatte_innvkat_alder,personer
1755,alle,alle,2011,296,sysselsatte_innvkat_alder,personer
1755,befolkningen_ellers,alle,2011,276,sysselsatte_innvkat_alder,personer
1755,innvandrere,alle,2011,20,sysselsatte_innvkat_alder,personer
1756,alle,alle,2011,3356,sysselsatte_innvkat_alder,personer
1756,befolkningen_ellers,alle,2011,3228,sysselsatte_innvkat_alder,personer
1756,innvandrere,alle,2011,128,sysselsatte_innvkat_alder,personer
1804,alle,alle,2011,26295,sysselsatte_innvkat_alder,personer
1804,befolkningen_ellers,alle,2011,24619,sysselsatte_innvkat_alder,personer
1804,innvandrere,alle,2011,1676,sysselsatte_innvkat_alder,personer
1805,alle,alle,2011,9177,sysselsatte_innvkat_alder,personer
1805,befolkningen_ellers,alle,2011,8379,sysselsatte_innvkat_alder,personer
1805,innvandrere,alle,2011,798,sysselsatte_innvkat_alder,personer
1811,alle,alle,2011,688,sysselsatte_innvkat_alder,personer
1811,befolkningen_ellers,alle,2011,668,sysselsatte_innvkat_alder,personer
1811,innvandrere,alle,2011,20,sysselsatte_innvkat_alder,personer
1812,alle,alle,2011,1019,sysselsatte_innvkat_alder,personer
1812,befolkningen_ellers,alle,2011,982,sysselsatte_innvkat_alder,personer
1812,innvandrere,alle,2011,37,sysselsatte_innvkat_alder,personer
1813,alle,alle,2011,3883,sysselsatte_innvkat_alder,personer
1813,befolkningen_ellers,alle,2011,3680,sysselsatte_innvkat_alder,personer
1813,innvandrere,alle,2011,203,sysselsatte_innvkat_alder,personer
1815,alle,alle,2011,634,sysselsatte_innvkat_alder,personer
1815,befolkningen_ellers,alle,2011,614,sysselsatte_innvkat_alder,personer
1815,innvandrere,alle,2011,20,sysselsatte_innvkat_alder,personer
1816,alle,alle,2011,261,sysselsatte_innvkat_alder,personer
1816,befolkningen_ellers,alle,2011,239,sysselsatte_innvkat_alder,personer
1816,innvandrere,alle,2011,22,sysselsatte_innvkat_alder,personer
1818,alle,alle,2011,842,sysselsatte_innvkat_alder,personer
1818,befolkningen_ellers,alle,2011,736,sysselsatte_innvkat_alder,personer
1818,innvandrere,alle,2011,106,sysselsatte_innvkat_alder,personer
1820,alle,alle,2011,3708,sysselsatte_innvkat_alder,personer
1820,befolkningen_ellers,alle,2011,3456,sysselsatte_innvkat_alder,personer
1820,innvandrere,alle,2011,252,sysselsatte_innvkat_alder,personer
1822,alle,alle,2011,1017,sysselsatte_innvkat_alder,personer
1822,befolkningen_ellers,alle,2011,960,sysselsatte_innvkat_alder,personer
1822,innvandrere,alle,2011,57,sysselsatte_innvkat_alder,personer
1824,alle,alle,2011,6713,sysselsatte_innvkat_alder,personer
1824,befolkningen_ellers,alle,2011,6409,sysselsatte_innvkat_alder,personer
1824,innvandrere,alle,2011,304,sysselsatte_innvkat_alder,personer
1825,alle,alle,2011,687,sysselsatte_innvkat_alder,personer
1825,befolkningen_ellers,alle,2011,659,sysselsatte_innvkat_alder,personer
1825,innvandrere,alle,2011,28,sysselsatte_innvkat_alder,personer
1826,alle,alle,2011,719,sysselsatte_innvkat_alder,personer
1826,befolkningen_ellers,alle,2011,678,sysselsatte_innvkat_alder,personer
1826,innvandrere,alle,2011,41,sysselsatte_innvkat_alder,personer
1827,alle,alle,2011,688,sysselsatte_innvkat_alder,personer
1827,befolkningen_ellers,alle,2011,652,sysselsatte_innvkat_alder,personer
1827,innvandrere,alle,2011,36,sysselsatte_innvkat_alder,personer
1828,alle,alle,2011,839,sysselsatte_innvkat_alder,personer
1828,befolkningen_ellers,alle,2011,762,sysselsatte_innvkat_alder,personer
1828,innvandrere,alle,2011,77,sysselsatte_innvkat_alder,personer
1832,alle,alle,2011,2153,sysselsatte_innvkat_alder,personer
1832,befolkningen_ellers,alle,2011,2052,sysselsatte_innvkat_alder,personer
1832,innvandrere,alle,2011,101,sysselsatte_innvkat_alder,personer
1833,alle,alle,2011,12895,sysselsatte_innvkat_alder,personer
1833,befolkningen_ellers,alle,2011,12262,sysselsatte_innvkat_alder,personer
1833,innvandrere,alle,2011,633,sysselsatte_innvkat_alder,personer
1834,alle,alle,2011,962,sysselsatte_innvkat_alder,personer
1834,befolkningen_ellers,alle,2011,889,sysselsatte_innvkat_alder,personer
1834,innvandrere,alle,2011,73,sysselsatte_innvkat_alder,personer
1835,alle,alle,2011,256,sysselsatte_innvkat_alder,personer
1835,befolkningen_ellers,alle,2011,196,sysselsatte_innvkat_alder,personer
1835,innvandrere,alle,2011,60,sysselsatte_innvkat_alder,personer
1836,alle,alle,2011,660,sysselsatte_innvkat_alder,personer
1836,befolkningen_ellers,alle,2011,623,sysselsatte_innvkat_alder,personer
1836,innvandrere,alle,2011,37,sysselsatte_innvkat_alder,personer
1837,alle,alle,2011,3238,sysselsatte_innvkat_alder,personer
1837,befolkningen_ellers,alle,2011,3064,sysselsatte_innvkat_alder,personer
1837,innvandrere,alle,2011,174,sysselsatte_innvkat_alder,personer
1838,alle,alle,2011,966,sysselsatte_innvkat_alder,personer
1838,befolkningen_ellers,alle,2011,884,sysselsatte_innvkat_alder,personer
1838,innvandrere,alle,2011,82,sysselsatte_innvkat_alder,personer
1839,alle,alle,2011,538,sysselsatte_innvkat_alder,personer
1839,befolkningen_ellers,alle,2011,530,sysselsatte_innvkat_alder,personer
1839,innvandrere,alle,2011,8,sysselsatte_innvkat_alder,personer
1840,alle,alle,2011,2311,sysselsatte_innvkat_alder,personer
1840,befolkningen_ellers,alle,2011,2171,sysselsatte_innvkat_alder,personer
1840,innvandrere,alle,2011,140,sysselsatte_innvkat_alder,personer
1841,alle,alle,2011,4737,sysselsatte_innvkat_alder,personer
1841,befolkningen_ellers,alle,2011,4543,sysselsatte_innvkat_alder,personer
1841,innvandrere,alle,2011,194,sysselsatte_innvkat_alder,personer
1845,alle,alle,2011,927,sysselsatte_innvkat_alder,personer
1845,befolkningen_ellers,alle,2011,886,sysselsatte_innvkat_alder,personer
1845,innvandrere,alle,2011,41,sysselsatte_innvkat_alder,personer
1848,alle,alle,2011,1254,sysselsatte_innvkat_alder,personer
1848,befolkningen_ellers,alle,2011,1180,sysselsatte_innvkat_alder,personer
1848,innvandrere,alle,2011,74,sysselsatte_innvkat_alder,personer
1849,alle,alle,2011,892,sysselsatte_innvkat_alder,personer
1849,befolkningen_ellers,alle,2011,794,sysselsatte_innvkat_alder,personer
1849,innvandrere,alle,2011,98,sysselsatte_innvkat_alder,personer
1850,alle,alle,2011,866,sysselsatte_innvkat_alder,personer
1850,befolkningen_ellers,alle,2011,818,sysselsatte_innvkat_alder,personer
1850,innvandrere,alle,2011,48,sysselsatte_innvkat_alder,personer
1851,alle,alle,2011,1002,sysselsatte_innvkat_alder,personer
1851,befolkningen_ellers,alle,2011,916,sysselsatte_innvkat_alder,personer
1851,innvandrere,alle,2011,86,sysselsatte_innvkat_alder,personer
1852,alle,alle,2011,580,sysselsatte_innvkat_alder,personer
1852,befolkningen_ellers,alle,2011,562,sysselsatte_innvkat_alder,personer
1852,innvandrere,alle,2011,18,sysselsatte_innvkat_alder,personer
1853,alle,alle,2011,604,sysselsatte_innvkat_alder,personer
1853,befolkningen_ellers,alle,2011,570,sysselsatte_innvkat_alder,personer
1853,innvandrere,alle,2011,34,sysselsatte_innvkat_alder,personer
1854,alle,alle,2011,1127,sysselsatte_innvkat_alder,personer
1854,befolkningen_ellers,alle,2011,1062,sysselsatte_innvkat_alder,personer
1854,innvandrere,alle,2011,65,sysselsatte_innvkat_alder,personer
1856,alle,alle,2011,303,sysselsatte_innvkat_alder,personer
1856,befolkningen_ellers,alle,2011,285,sysselsatte_innvkat_alder,personer
1856,innvandrere,alle,2011,18,sysselsatte_innvkat_alder,personer
1857,alle,alle,2011,378,sysselsatte_innvkat_alder,personer
1857,befolkningen_ellers,alle,2011,322,sysselsatte_innvkat_alder,personer
1857,innvandrere,alle,2011,56,sysselsatte_innvkat_alder,personer
1859,alle,alle,2011,663,sysselsatte_innvkat_alder,personer
1859,befolkningen_ellers,alle,2011,623,sysselsatte_innvkat_alder,personer
1859,innvandrere,alle,2011,40,sysselsatte_innvkat_alder,personer
1860,alle,alle,2011,5298,sysselsatte_innvkat_alder,personer
1860,befolkningen_ellers,alle,2011,4957,sysselsatte_innvkat_alder,personer
1860,innvandrere,alle,2011,341,sysselsatte_innvkat_alder,personer
1865,alle,alle,2011,4578,sysselsatte_innvkat_alder,personer
1865,befolkningen_ellers,alle,2011,4155,sysselsatte_innvkat_alder,personer
1865,innvandrere,alle,2011,423,sysselsatte_innvkat_alder,personer
1866,alle,alle,2011,3923,sysselsatte_innvkat_alder,personer
1866,befolkningen_ellers,alle,2011,3633,sysselsatte_innvkat_alder,personer
1866,innvandrere,alle,2011,290,sysselsatte_innvkat_alder,personer
1867,alle,alle,2011,1128,sysselsatte_innvkat_alder,personer
1867,befolkningen_ellers,alle,2011,1064,sysselsatte_innvkat_alder,personer
1867,innvandrere,alle,2011,64,sysselsatte_innvkat_alder,personer
1868,alle,alle,2011,2209,sysselsatte_innvkat_alder,personer
1868,befolkningen_ellers,alle,2011,2048,sysselsatte_innvkat_alder,personer
1868,innvandrere,alle,2011,161,sysselsatte_innvkat_alder,personer
1870,alle,alle,2011,5007,sysselsatte_innvkat_alder,personer
1870,befolkningen_ellers,alle,2011,4744,sysselsatte_innvkat_alder,personer
1870,innvandrere,alle,2011,263,sysselsatte_innvkat_alder,personer
1871,alle,alle,2011,2357,sysselsatte_innvkat_alder,personer
1871,befolkningen_ellers,alle,2011,2191,sysselsatte_innvkat_alder,personer
1871,innvandrere,alle,2011,166,sysselsatte_innvkat_alder,personer
1874,alle,alle,2011,553,sysselsatte_innvkat_alder,personer
1874,befolkningen_ellers,alle,2011,460,sysselsatte_innvkat_alder,personer
1874,innvandrere,alle,2011,93,sysselsatte_innvkat_alder,personer
1901,alle,alle,2011,12056,sysselsatte_innvkat_alder,personer
1901,befolkningen_ellers,alle,2011,11313,sysselsatte_innvkat_alder,personer
1901,innvandrere,alle,2011,743,sysselsatte_innvkat_alder,personer
1902,alle,alle,2011,37861,sysselsatte_innvkat_alder,personer
1902,befolkningen_ellers,alle,2011,34096,sysselsatte_innvkat_alder,personer
1902,innvandrere,alle,2011,3765,sysselsatte_innvkat_alder,personer
1911,alle,alle,2011,1463,sysselsatte_innvkat_alder,personer
1911,befolkningen_ellers,alle,2011,1377,sysselsatte_innvkat_alder,personer
1911,innvandrere,alle,2011,86,sysselsatte_innvkat_alder,personer
1913,alle,alle,2011,1433,sysselsatte_innvkat_alder,personer
1913,befolkningen_ellers,alle,2011,1334,sysselsatte_innvkat_alder,personer
1913,innvandrere,alle,2011,99,sysselsatte_innvkat_alder,personer
1915,alle,alle,2011,211,sysselsatte_innvkat_alder,personer
1915,befolkningen_ellers,alle,2011,194,sysselsatte_innvkat_alder,personer
1915,innvandrere,alle,2011,17,sysselsatte_innvkat_alder,personer
1917,alle,alle,2011,639,sysselsatte_innvkat_alder,personer
1917,befolkningen_ellers,alle,2011,593,sysselsatte_innvkat_alder,personer
1917,innvandrere,alle,2011,46,sysselsatte_innvkat_alder,personer
1919,alle,alle,2011,500,sysselsatte_innvkat_alder,personer
1919,befolkningen_ellers,alle,2011,435,sysselsatte_innvkat_alder,personer
1919,innvandrere,alle,2011,65,sysselsatte_innvkat_alder,personer
1920,alle,alle,2011,446,sysselsatte_innvkat_alder,personer
1920,befolkningen_ellers,alle,2011,432,sysselsatte_innvkat_alder,personer
1920,innvandrere,alle,2011,14,sysselsatte_innvkat_alder,personer
1922,alle,alle,2011,2052,sysselsatte_innvkat_alder,personer
1922,befolkningen_ellers,alle,2011,1943,sysselsatte_innvkat_alder,personer
1922,innvandrere,alle,2011,109,sysselsatte_innvkat_alder,personer
1923,alle,alle,2011,1081,sysselsatte_innvkat_alder,personer
1923,befolkningen_ellers,alle,2011,1013,sysselsatte_innvkat_alder,personer
1923,innvandrere,alle,2011,68,sysselsatte_innvkat_alder,personer
1924,alle,alle,2011,3540,sysselsatte_innvkat_alder,personer
1924,befolkningen_ellers,alle,2011,3391,sysselsatte_innvkat_alder,personer
1924,innvandrere,alle,2011,149,sysselsatte_innvkat_alder,personer
1925,alle,alle,2011,1660,sysselsatte_innvkat_alder,personer
1925,befolkningen_ellers,alle,2011,1559,sysselsatte_innvkat_alder,personer
1925,innvandrere,alle,2011,101,sysselsatte_innvkat_alder,personer
1926,alle,alle,2011,548,sysselsatte_innvkat_alder,personer
1926,befolkningen_ellers,alle,2011,524,sysselsatte_innvkat_alder,personer
1926,innvandrere,alle,2011,24,sysselsatte_innvkat_alder,personer
1927,alle,alle,2011,662,sysselsatte_innvkat_alder,personer
1927,befolkningen_ellers,alle,2011,621,sysselsatte_innvkat_alder,personer
1927,innvandrere,alle,2011,41,sysselsatte_innvkat_alder,personer
1928,alle,alle,2011,419,sysselsatte_innvkat_alder,personer
