aar,fylke_nr,innvgrunn_6,kjonn,tabellvariabel,tabell_navn,enhet
2009,17,familie,1,158,sysselsatte_innvandringsgrunn,personer
2009,17,familie,alle,715,sysselsatte_innvandringsgrunn,personer
2009,17,flukt,0,130,sysselsatte_innvandringsgrunn,personer
2009,17,flukt,1,274,sysselsatte_innvandringsgrunn,personer
2009,17,flukt,alle,404,sysselsatte_innvandringsgrunn,personer
2009,17,uoppgitt,0,340,sysselsatte_innvandringsgrunn,personer
2009,17,uoppgitt,1,369,sysselsatte_innvandringsgrunn,personer
2009,17,uoppgitt,alle,709,sysselsatte_innvandringsgrunn,personer
2009,17,utdanning,0,53,sysselsatte_innvandringsgrunn,personer
2009,17,utdanning,1,12,sysselsatte_innvandringsgrunn,personer
2009,17,utdanning,alle,65,sysselsatte_innvandringsgrunn,personer
2009,18,alle,0,2971,sysselsatte_innvandringsgrunn,personer
2009,18,alle,1,2939,sysselsatte_innvandringsgrunn,personer
2009,18,alle,alle,5910,sysselsatte_innvandringsgrunn,personer
2009,18,annet,0,5,sysselsatte_innvandringsgrunn,personer
2009,18,annet,1,4,sysselsatte_innvandringsgrunn,personer
2009,18,annet,alle,9,sysselsatte_innvandringsgrunn,personer
2009,18,arbeid,0,364,sysselsatte_innvandringsgrunn,personer
2009,18,arbeid,1,950,sysselsatte_innvandringsgrunn,personer
2009,18,arbeid,alle,1314,sysselsatte_innvandringsgrunn,personer
2009,18,familie,0,1264,sysselsatte_innvandringsgrunn,personer
2009,18,familie,1,383,sysselsatte_innvandringsgrunn,personer
2009,18,familie,alle,1647,sysselsatte_innvandringsgrunn,personer
2009,18,flukt,0,276,sysselsatte_innvandringsgrunn,personer
2009,18,flukt,1,646,sysselsatte_innvandringsgrunn,personer
2009,18,flukt,alle,922,sysselsatte_innvandringsgrunn,personer
2009,18,uoppgitt,0,868,sysselsatte_innvandringsgrunn,personer
2009,18,uoppgitt,1,864,sysselsatte_innvandringsgrunn,personer
2009,18,uoppgitt,alle,1732,sysselsatte_innvandringsgrunn,personer
2009,18,utdanning,0,194,sysselsatte_innvandringsgrunn,personer
2009,18,utdanning,1,92,sysselsatte_innvandringsgrunn,personer
2009,18,utdanning,alle,286,sysselsatte_innvandringsgrunn,personer
2009,19,alle,0,2655,sysselsatte_innvandringsgrunn,personer
2009,19,alle,1,2616,sysselsatte_innvandringsgrunn,personer
2009,19,alle,alle,5271,sysselsatte_innvandringsgrunn,personer
2009,19,annet,0,5,sysselsatte_innvandringsgrunn,personer
2009,19,annet,1,10,sysselsatte_innvandringsgrunn,personer
2009,19,annet,alle,15,sysselsatte_innvandringsgrunn,personer
2009,19,arbeid,0,382,sysselsatte_innvandringsgrunn,personer
2009,19,arbeid,1,896,sysselsatte_innvandringsgrunn,personer
2009,19,arbeid,alle,1278,sysselsatte_innvandringsgrunn,personer
2009,19,familie,0,935,sysselsatte_innvandringsgrunn,personer
2009,19,familie,1,347,sysselsatte_innvandringsgrunn,personer
2009,19,familie,alle,1282,sysselsatte_innvandringsgrunn,personer
2009,19,flukt,0,206,sysselsatte_innvandringsgrunn,personer
2009,19,flukt,1,390,sysselsatte_innvandringsgrunn,personer
2009,19,flukt,alle,596,sysselsatte_innvandringsgrunn,personer
2009,19,uoppgitt,0,885,sysselsatte_innvandringsgrunn,personer
2009,19,uoppgitt,1,825,sysselsatte_innvandringsgrunn,personer
2009,19,uoppgitt,alle,1710,sysselsatte_innvandringsgrunn,personer
2009,19,utdanning,0,242,sysselsatte_innvandringsgrunn,personer
2009,19,utdanning,1,148,sysselsatte_innvandringsgrunn,personer
2009,19,utdanning,alle,390,sysselsatte_innvandringsgrunn,personer
2009,20,alle,0,1840,sysselsatte_innvandringsgrunn,personer
2009,20,alle,1,1474,sysselsatte_innvandringsgrunn,personer
2009,20,alle,alle,3314,sysselsatte_innvandringsgrunn,personer
2009,20,annet,0,6,sysselsatte_innvandringsgrunn,personer
2009,20,annet,1,0,sysselsatte_innvandringsgrunn,personer
2009,20,annet,alle,7,sysselsatte_innvandringsgrunn,personer
2009,20,arbeid,0,197,sysselsatte_innvandringsgrunn,personer
2009,20,arbeid,1,452,sysselsatte_innvandringsgrunn,personer
2009,20,arbeid,alle,649,sysselsatte_innvandringsgrunn,personer
2009,20,familie,0,768,sysselsatte_innvandringsgrunn,personer
2009,20,familie,1,208,sysselsatte_innvandringsgrunn,personer
2009,20,familie,alle,976,sysselsatte_innvandringsgrunn,personer
2009,20,flukt,0,107,sysselsatte_innvandringsgrunn,personer
2009,20,flukt,1,301,sysselsatte_innvandringsgrunn,personer
2009,20,flukt,alle,408,sysselsatte_innvandringsgrunn,personer
2009,20,uoppgitt,0,671,sysselsatte_innvandringsgrunn,personer
2009,20,uoppgitt,1,471,sysselsatte_innvandringsgrunn,personer
2009,20,uoppgitt,alle,1142,sysselsatte_innvandringsgrunn,personer
2009,20,utdanning,0,91,sysselsatte_innvandringsgrunn,personer
2009,20,utdanning,1,41,sysselsatte_innvandringsgrunn,personer
2009,20,utdanning,alle,132,sysselsatte_innvandringsgrunn,personer
2010,00,alle,0,122362,sysselsatte_innvandringsgrunn,personer
2010,00,alle,1,152453,sysselsatte_innvandringsgrunn,personer
2010,00,alle,alle,274815,sysselsatte_innvandringsgrunn,personer
2010,00,annet,0,248,sysselsatte_innvandringsgrunn,personer
2010,00,annet,1,280,sysselsatte_innvandringsgrunn,personer
2010,00,annet,alle,528,sysselsatte_innvandringsgrunn,personer
2010,00,arbeid,0,17982,sysselsatte_innvandringsgrunn,personer
2010,00,arbeid,1,55283,sysselsatte_innvandringsgrunn,personer
2010,00,arbeid,alle,73265,sysselsatte_innvandringsgrunn,personer
2010,00,familie,0,43103,sysselsatte_innvandringsgrunn,personer
2010,00,familie,1,20700,sysselsatte_innvandringsgrunn,personer
2010,00,familie,alle,63803,sysselsatte_innvandringsgrunn,personer
2010,00,flukt,0,13865,sysselsatte_innvandringsgrunn,personer
2010,00,flukt,1,23398,sysselsatte_innvandringsgrunn,personer
2010,00,flukt,alle,37263,sysselsatte_innvandringsgrunn,personer
2010,00,uoppgitt,0,40176,sysselsatte_innvandringsgrunn,personer
2010,00,uoppgitt,1,48778,sysselsatte_innvandringsgrunn,personer
2010,00,uoppgitt,alle,88954,sysselsatte_innvandringsgrunn,personer
2010,00,utdanning,0,6988,sysselsatte_innvandringsgrunn,personer
2010,00,utdanning,1,4014,sysselsatte_innvandringsgrunn,personer
2010,00,utdanning,alle,11002,sysselsatte_innvandringsgrunn,personer
2010,01,alle,0,5687,sysselsatte_innvandringsgrunn,personer
2010,01,alle,1,7195,sysselsatte_innvandringsgrunn,personer
2010,01,alle,alle,12882,sysselsatte_innvandringsgrunn,personer
2010,01,annet,0,6,sysselsatte_innvandringsgrunn,personer
2010,01,annet,1,7,sysselsatte_innvandringsgrunn,personer
2010,01,annet,alle,13,sysselsatte_innvandringsgrunn,personer
2010,01,arbeid,0,524,sysselsatte_innvandringsgrunn,personer
2010,01,arbeid,1,2240,sysselsatte_innvandringsgrunn,personer
2010,01,arbeid,alle,2764,sysselsatte_innvandringsgrunn,personer
2010,01,familie,0,2074,sysselsatte_innvandringsgrunn,personer
2010,01,familie,1,990,sysselsatte_innvandringsgrunn,personer
2010,01,familie,alle,3064,sysselsatte_innvandringsgrunn,personer
2010,01,flukt,0,1029,sysselsatte_innvandringsgrunn,personer
2010,01,flukt,1,1643,sysselsatte_innvandringsgrunn,personer
2010,01,flukt,alle,2672,sysselsatte_innvandringsgrunn,personer
2010,01,uoppgitt,0,1893,sysselsatte_innvandringsgrunn,personer
2010,01,uoppgitt,1,2267,sysselsatte_innvandringsgrunn,personer
2010,01,uoppgitt,alle,4160,sysselsatte_innvandringsgrunn,personer
2010,01,utdanning,0,161,sysselsatte_innvandringsgrunn,personer
2010,01,utdanning,1,48,sysselsatte_innvandringsgrunn,personer
2010,01,utdanning,alle,209,sysselsatte_innvandringsgrunn,personer
2010,02,alle,0,16507,sysselsatte_innvandringsgrunn,personer
2010,02,alle,1,19694,sysselsatte_innvandringsgrunn,personer
2010,02,alle,alle,36201,sysselsatte_innvandringsgrunn,personer
2010,02,annet,0,35,sysselsatte_innvandringsgrunn,personer
2010,02,annet,1,27,sysselsatte_innvandringsgrunn,personer
2010,02,annet,alle,62,sysselsatte_innvandringsgrunn,personer
2010,02,arbeid,0,1953,sysselsatte_innvandringsgrunn,personer
2010,02,arbeid,1,6394,sysselsatte_innvandringsgrunn,personer
2010,02,arbeid,alle,8347,sysselsatte_innvandringsgrunn,personer
2010,02,familie,0,5229,sysselsatte_innvandringsgrunn,personer
2010,02,familie,1,2605,sysselsatte_innvandringsgrunn,personer
2010,02,familie,alle,7834,sysselsatte_innvandringsgrunn,personer
2010,02,flukt,0,1729,sysselsatte_innvandringsgrunn,personer
2010,02,flukt,1,2651,sysselsatte_innvandringsgrunn,personer
2010,02,flukt,alle,4380,sysselsatte_innvandringsgrunn,personer
2010,02,uoppgitt,0,6626,sysselsatte_innvandringsgrunn,personer
2010,02,uoppgitt,1,7550,sysselsatte_innvandringsgrunn,personer
2010,02,uoppgitt,alle,14176,sysselsatte_innvandringsgrunn,personer
2010,02,utdanning,0,935,sysselsatte_innvandringsgrunn,personer
2010,02,utdanning,1,467,sysselsatte_innvandringsgrunn,personer
2010,02,utdanning,alle,1402,sysselsatte_innvandringsgrunn,personer
2010,03,alle,0,31386,sysselsatte_innvandringsgrunn,personer
2010,03,alle,1,40124,sysselsatte_innvandringsgrunn,personer
2010,03,alle,alle,71510,sysselsatte_innvandringsgrunn,personer
2010,03,annet,0,72,sysselsatte_innvandringsgrunn,personer
2010,03,annet,1,76,sysselsatte_innvandringsgrunn,personer
2010,03,annet,alle,148,sysselsatte_innvandringsgrunn,personer
2010,03,arbeid,0,3668,sysselsatte_innvandringsgrunn,personer
2010,03,arbeid,1,9724,sysselsatte_innvandringsgrunn,personer
2010,03,arbeid,alle,13392,sysselsatte_innvandringsgrunn,personer
2010,03,familie,0,9709,sysselsatte_innvandringsgrunn,personer
2010,03,familie,1,7251,sysselsatte_innvandringsgrunn,personer
2010,03,familie,alle,16960,sysselsatte_innvandringsgrunn,personer
2010,03,flukt,0,3001,sysselsatte_innvandringsgrunn,personer
2010,03,flukt,1,5755,sysselsatte_innvandringsgrunn,personer
2010,03,flukt,alle,8756,sysselsatte_innvandringsgrunn,personer
2010,03,uoppgitt,0,12707,sysselsatte_innvandringsgrunn,personer
2010,03,uoppgitt,1,16099,sysselsatte_innvandringsgrunn,personer
2010,03,uoppgitt,alle,28806,sysselsatte_innvandringsgrunn,personer
2010,03,utdanning,0,2229,sysselsatte_innvandringsgrunn,personer
2010,03,utdanning,1,1219,sysselsatte_innvandringsgrunn,personer
2010,03,utdanning,alle,3448,sysselsatte_innvandringsgrunn,personer
2010,04,alle,0,2675,sysselsatte_innvandringsgrunn,personer
2010,04,alle,1,2887,sysselsatte_innvandringsgrunn,personer
2010,04,alle,alle,5562,sysselsatte_innvandringsgrunn,personer
2010,04,annet,0,5,sysselsatte_innvandringsgrunn,personer
2010,04,annet,1,4,sysselsatte_innvandringsgrunn,personer
2010,04,annet,alle,9,sysselsatte_innvandringsgrunn,personer
2010,04,arbeid,0,311,sysselsatte_innvandringsgrunn,personer
2010,04,arbeid,1,1018,sysselsatte_innvandringsgrunn,personer
2010,04,arbeid,alle,1329,sysselsatte_innvandringsgrunn,personer
2010,04,familie,0,938,sysselsatte_innvandringsgrunn,personer
2010,04,familie,1,327,sysselsatte_innvandringsgrunn,personer
2010,04,familie,alle,1265,sysselsatte_innvandringsgrunn,personer
2010,04,flukt,0,383,sysselsatte_innvandringsgrunn,personer
2010,04,flukt,1,542,sysselsatte_innvandringsgrunn,personer
2010,04,flukt,alle,925,sysselsatte_innvandringsgrunn,personer
2010,04,uoppgitt,0,924,sysselsatte_innvandringsgrunn,personer
2010,04,uoppgitt,1,942,sysselsatte_innvandringsgrunn,personer
2010,04,uoppgitt,alle,1866,sysselsatte_innvandringsgrunn,personer
2010,04,utdanning,0,114,sysselsatte_innvandringsgrunn,personer
2010,04,utdanning,1,54,sysselsatte_innvandringsgrunn,personer
2010,04,utdanning,alle,168,sysselsatte_innvandringsgrunn,personer
2010,05,alle,0,2719,sysselsatte_innvandringsgrunn,personer
2010,05,alle,1,3077,sysselsatte_innvandringsgrunn,personer
2010,05,alle,alle,5796,sysselsatte_innvandringsgrunn,personer
2010,05,annet,0,7,sysselsatte_innvandringsgrunn,personer
2010,05,annet,1,6,sysselsatte_innvandringsgrunn,personer
2010,05,annet,alle,13,sysselsatte_innvandringsgrunn,personer
2010,05,arbeid,0,456,sysselsatte_innvandringsgrunn,personer
2010,05,arbeid,1,1180,sysselsatte_innvandringsgrunn,personer
2010,05,arbeid,alle,1636,sysselsatte_innvandringsgrunn,personer
2010,05,familie,0,935,sysselsatte_innvandringsgrunn,personer
2010,05,familie,1,359,sysselsatte_innvandringsgrunn,personer
2010,05,familie,alle,1294,sysselsatte_innvandringsgrunn,personer
2010,05,flukt,0,408,sysselsatte_innvandringsgrunn,personer
2010,05,flukt,1,665,sysselsatte_innvandringsgrunn,personer
2010,05,flukt,alle,1073,sysselsatte_innvandringsgrunn,personer
2010,05,uoppgitt,0,818,sysselsatte_innvandringsgrunn,personer
2010,05,uoppgitt,1,819,sysselsatte_innvandringsgrunn,personer
2010,05,uoppgitt,alle,1637,sysselsatte_innvandringsgrunn,personer
2010,05,utdanning,0,95,sysselsatte_innvandringsgrunn,personer
2010,05,utdanning,1,48,sysselsatte_innvandringsgrunn,personer
2010,05,utdanning,alle,143,sysselsatte_innvandringsgrunn,personer
2010,06,alle,0,6993,sysselsatte_innvandringsgrunn,personer
2010,06,alle,1,8643,sysselsatte_innvandringsgrunn,personer
2010,06,alle,alle,15636,sysselsatte_innvandringsgrunn,personer
2010,06,annet,0,13,sysselsatte_innvandringsgrunn,personer
2010,06,annet,1,11,sysselsatte_innvandringsgrunn,personer
2010,06,annet,alle,24,sysselsatte_innvandringsgrunn,personer
2010,06,arbeid,0,998,sysselsatte_innvandringsgrunn,personer
2010,06,arbeid,1,3190,sysselsatte_innvandringsgrunn,personer
2010,06,arbeid,alle,4188,sysselsatte_innvandringsgrunn,personer
2010,06,familie,0,2484,sysselsatte_innvandringsgrunn,personer
2010,06,familie,1,1194,sysselsatte_innvandringsgrunn,personer
2010,06,familie,alle,3678,sysselsatte_innvandringsgrunn,personer
2010,06,flukt,0,977,sysselsatte_innvandringsgrunn,personer
2010,06,flukt,1,1439,sysselsatte_innvandringsgrunn,personer
2010,06,flukt,alle,2416,sysselsatte_innvandringsgrunn,personer
2010,06,uoppgitt,0,2259,sysselsatte_innvandringsgrunn,personer
2010,06,uoppgitt,1,2719,sysselsatte_innvandringsgrunn,personer
2010,06,uoppgitt,alle,4978,sysselsatte_innvandringsgrunn,personer
2010,06,utdanning,0,262,sysselsatte_innvandringsgrunn,personer
2010,06,utdanning,1,90,sysselsatte_innvandringsgrunn,personer
2010,06,utdanning,alle,352,sysselsatte_innvandringsgrunn,personer
2010,07,alle,0,4920,sysselsatte_innvandringsgrunn,personer
2010,07,alle,1,5673,sysselsatte_innvandringsgrunn,personer
2010,07,alle,alle,10593,sysselsatte_innvandringsgrunn,personer
2010,07,annet,0,5,sysselsatte_innvandringsgrunn,personer
2010,07,annet,1,9,sysselsatte_innvandringsgrunn,personer
2010,07,annet,alle,14,sysselsatte_innvandringsgrunn,personer
2010,07,arbeid,0,845,sysselsatte_innvandringsgrunn,personer
2010,07,arbeid,1,2187,sysselsatte_innvandringsgrunn,personer
2010,07,arbeid,alle,3032,sysselsatte_innvandringsgrunn,personer
2010,07,familie,0,1744,sysselsatte_innvandringsgrunn,personer
2010,07,familie,1,705,sysselsatte_innvandringsgrunn,personer
2010,07,familie,alle,2449,sysselsatte_innvandringsgrunn,personer
2010,07,flukt,0,620,sysselsatte_innvandringsgrunn,personer
2010,07,flukt,1,1010,sysselsatte_innvandringsgrunn,personer
2010,07,flukt,alle,1630,sysselsatte_innvandringsgrunn,personer
2010,07,uoppgitt,0,1530,sysselsatte_innvandringsgrunn,personer
2010,07,uoppgitt,1,1698,sysselsatte_innvandringsgrunn,personer
2010,07,uoppgitt,alle,3228,sysselsatte_innvandringsgrunn,personer
2010,07,utdanning,0,176,sysselsatte_innvandringsgrunn,personer
2010,07,utdanning,1,64,sysselsatte_innvandringsgrunn,personer
2010,07,utdanning,alle,240,sysselsatte_innvandringsgrunn,personer
2010,08,alle,0,3046,sysselsatte_innvandringsgrunn,personer
2010,08,alle,1,3249,sysselsatte_innvandringsgrunn,personer
2010,08,alle,alle,6295,sysselsatte_innvandringsgrunn,personer
2010,08,annet,0,9,sysselsatte_innvandringsgrunn,personer
2010,08,annet,1,8,sysselsatte_innvandringsgrunn,personer
2010,08,annet,alle,17,sysselsatte_innvandringsgrunn,personer
2010,08,arbeid,0,324,sysselsatte_innvandringsgrunn,personer
2010,08,arbeid,1,1032,sysselsatte_innvandringsgrunn,personer
2010,08,arbeid,alle,1356,sysselsatte_innvandringsgrunn,personer
2010,08,familie,0,1146,sysselsatte_innvandringsgrunn,personer
2010,08,familie,1,433,sysselsatte_innvandringsgrunn,personer
2010,08,familie,alle,1579,sysselsatte_innvandringsgrunn,personer
2010,08,flukt,0,568,sysselsatte_innvandringsgrunn,personer
2010,08,flukt,1,772,sysselsatte_innvandringsgrunn,personer
2010,08,flukt,alle,1340,sysselsatte_innvandringsgrunn,personer
2010,08,uoppgitt,0,876,sysselsatte_innvandringsgrunn,personer
2010,08,uoppgitt,1,928,sysselsatte_innvandringsgrunn,personer
2010,08,uoppgitt,alle,1804,sysselsatte_innvandringsgrunn,personer
2010,08,utdanning,0,123,sysselsatte_innvandringsgrunn,personer
2010,08,utdanning,1,76,sysselsatte_innvandringsgrunn,personer
2010,08,utdanning,alle,199,sysselsatte_innvandringsgrunn,personer
2010,09,alle,0,1956,sysselsatte_innvandringsgrunn,personer
2010,09,alle,1,2322,sysselsatte_innvandringsgrunn,personer
2010,09,alle,alle,4278,sysselsatte_innvandringsgrunn,personer
2010,09,annet,0,5,sysselsatte_innvandringsgrunn,personer
2010,09,annet,1,16,sysselsatte_innvandringsgrunn,personer
2010,09,annet,alle,21,sysselsatte_innvandringsgrunn,personer
2010,09,arbeid,0,270,sysselsatte_innvandringsgrunn,personer
2010,09,arbeid,1,903,sysselsatte_innvandringsgrunn,personer
2010,09,arbeid,alle,1173,sysselsatte_innvandringsgrunn,personer
2010,09,familie,0,730,sysselsatte_innvandringsgrunn,personer
2010,09,familie,1,245,sysselsatte_innvandringsgrunn,personer
2010,09,familie,alle,975,sysselsatte_innvandringsgrunn,personer
2010,09,flukt,0,351,sysselsatte_innvandringsgrunn,personer
2010,09,flukt,1,500,sysselsatte_innvandringsgrunn,personer
2010,09,flukt,alle,851,sysselsatte_innvandringsgrunn,personer
2010,09,uoppgitt,0,533,sysselsatte_innvandringsgrunn,personer
2010,09,uoppgitt,1,608,sysselsatte_innvandringsgrunn,personer
2010,09,uoppgitt,alle,1141,sysselsatte_innvandringsgrunn,personer
2010,09,utdanning,0,67,sysselsatte_innvandringsgrunn,personer
2010,09,utdanning,1,50,sysselsatte_innvandringsgrunn,personer
2010,09,utdanning,alle,117,sysselsatte_innvandringsgrunn,personer
2010,10,alle,0,3731,sysselsatte_innvandringsgrunn,personer
2010,10,alle,1,4560,sysselsatte_innvandringsgrunn,personer
2010,10,alle,alle,8291,sysselsatte_innvandringsgrunn,personer
2010,10,annet,0,4,sysselsatte_innvandringsgrunn,personer
2010,10,annet,1,16,sysselsatte_innvandringsgrunn,personer
2010,10,annet,alle,20,sysselsatte_innvandringsgrunn,personer
2010,10,arbeid,0,400,sysselsatte_innvandringsgrunn,personer
2010,10,arbeid,1,1375,sysselsatte_innvandringsgrunn,personer
2010,10,arbeid,alle,1775,sysselsatte_innvandringsgrunn,personer
2010,10,familie,0,1337,sysselsatte_innvandringsgrunn,personer
2010,10,familie,1,578,sysselsatte_innvandringsgrunn,personer
2010,10,familie,alle,1915,sysselsatte_innvandringsgrunn,personer
2010,10,flukt,0,754,sysselsatte_innvandringsgrunn,personer
2010,10,flukt,1,1125,sysselsatte_innvandringsgrunn,personer
2010,10,flukt,alle,1879,sysselsatte_innvandringsgrunn,personer
2010,10,uoppgitt,0,1102,sysselsatte_innvandringsgrunn,personer
2010,10,uoppgitt,1,1405,sysselsatte_innvandringsgrunn,personer
2010,10,uoppgitt,alle,2507,sysselsatte_innvandringsgrunn,personer
2010,10,utdanning,0,134,sysselsatte_innvandringsgrunn,personer
2010,10,utdanning,1,61,sysselsatte_innvandringsgrunn,personer
2010,10,utdanning,alle,195,sysselsatte_innvandringsgrunn,personer
2010,11,alle,0,11290,sysselsatte_innvandringsgrunn,personer
2010,11,alle,1,17034,sysselsatte_innvandringsgrunn,personer
2010,11,alle,alle,28324,sysselsatte_innvandringsgrunn,personer
2010,11,annet,0,21,sysselsatte_innvandringsgrunn,personer
2010,11,annet,1,28,sysselsatte_innvandringsgrunn,personer
2010,11,annet,alle,49,sysselsatte_innvandringsgrunn,personer
2010,11,arbeid,0,2394,sysselsatte_innvandringsgrunn,personer
2010,11,arbeid,1,8626,sysselsatte_innvandringsgrunn,personer
2010,11,arbeid,alle,11020,sysselsatte_innvandringsgrunn,personer
2010,11,familie,0,4366,sysselsatte_innvandringsgrunn,personer
2010,11,familie,1,1625,sysselsatte_innvandringsgrunn,personer
2010,11,familie,alle,5991,sysselsatte_innvandringsgrunn,personer
2010,11,flukt,0,1212,sysselsatte_innvandringsgrunn,personer
2010,11,flukt,1,2067,sysselsatte_innvandringsgrunn,personer
2010,11,flukt,alle,3279,sysselsatte_innvandringsgrunn,personer
2010,11,uoppgitt,0,2701,sysselsatte_innvandringsgrunn,personer
2010,11,uoppgitt,1,4282,sysselsatte_innvandringsgrunn,personer
