kommune_nr,botid_5,aar,tabellvariabel,tabellnavn,enhet
0618,alle,2011,243,sysselsatte_botid,personer
0619,0_4,2011,114,sysselsatte_botid,personer
0619,10+,2011,65,sysselsatte_botid,personer
0619,5_9,2011,45,sysselsatte_botid,personer
0619,alle,2011,224,sysselsatte_botid,personer
0620,0_4,2011,205,sysselsatte_botid,personer
0620,10+,2011,141,sysselsatte_botid,personer
0620,5_9,2011,79,sysselsatte_botid,personer
0620,alle,2011,425,sysselsatte_botid,personer
0621,0_4,2011,52,sysselsatte_botid,personer
0621,10+,2011,20,sysselsatte_botid,personer
0621,5_9,2011,16,sysselsatte_botid,personer
0621,alle,2011,88,sysselsatte_botid,personer
0622,0_4,2011,94,sysselsatte_botid,personer
0622,10+,2011,21,sysselsatte_botid,personer
0622,5_9,2011,12,sysselsatte_botid,personer
0622,alle,2011,127,sysselsatte_botid,personer
0623,0_4,2011,182,sysselsatte_botid,personer
0623,10+,2011,237,sysselsatte_botid,personer
0623,5_9,2011,103,sysselsatte_botid,personer
0623,alle,2011,522,sysselsatte_botid,personer
0624,0_4,2011,426,sysselsatte_botid,personer
0624,10+,2011,349,sysselsatte_botid,personer
0624,5_9,2011,210,sysselsatte_botid,personer
0624,alle,2011,985,sysselsatte_botid,personer
0625,0_4,2011,470,sysselsatte_botid,personer
0625,10+,2011,939,sysselsatte_botid,personer
0625,5_9,2011,363,sysselsatte_botid,personer
0625,alle,2011,1772,sysselsatte_botid,personer
0626,0_4,2011,695,sysselsatte_botid,personer
0626,10+,2011,948,sysselsatte_botid,personer
0626,5_9,2011,353,sysselsatte_botid,personer
0626,alle,2011,1996,sysselsatte_botid,personer
0627,0_4,2011,392,sysselsatte_botid,personer
0627,10+,2011,716,sysselsatte_botid,personer
0627,5_9,2011,222,sysselsatte_botid,personer
0627,alle,2011,1330,sysselsatte_botid,personer
0628,0_4,2011,175,sysselsatte_botid,personer
0628,10+,2011,235,sysselsatte_botid,personer
0628,5_9,2011,101,sysselsatte_botid,personer
0628,alle,2011,511,sysselsatte_botid,personer
0631,0_4,2011,31,sysselsatte_botid,personer
0631,10+,2011,45,sysselsatte_botid,personer
0631,5_9,2011,17,sysselsatte_botid,personer
0631,alle,2011,93,sysselsatte_botid,personer
0632,0_4,2011,15,sysselsatte_botid,personer
0632,10+,2011,28,sysselsatte_botid,personer
0632,5_9,2011,6,sysselsatte_botid,personer
0632,alle,2011,49,sysselsatte_botid,personer
0633,0_4,2011,56,sysselsatte_botid,personer
0633,10+,2011,34,sysselsatte_botid,personer
0633,5_9,2011,8,sysselsatte_botid,personer
0633,alle,2011,98,sysselsatte_botid,personer
0701,0_4,2011,435,sysselsatte_botid,personer
0701,10+,2011,829,sysselsatte_botid,personer
0701,5_9,2011,280,sysselsatte_botid,personer
0701,alle,2011,1544,sysselsatte_botid,personer
0702,0_4,2011,129,sysselsatte_botid,personer
0702,10+,2011,237,sysselsatte_botid,personer
0702,5_9,2011,76,sysselsatte_botid,personer
0702,alle,2011,442,sysselsatte_botid,personer
0704,0_4,2011,967,sysselsatte_botid,personer
0704,10+,2011,1309,sysselsatte_botid,personer
0704,5_9,2011,416,sysselsatte_botid,personer
0704,alle,2011,2692,sysselsatte_botid,personer
0706,0_4,2011,886,sysselsatte_botid,personer
0706,10+,2011,1509,sysselsatte_botid,personer
0706,5_9,2011,444,sysselsatte_botid,personer
0706,alle,2011,2839,sysselsatte_botid,personer
0709,0_4,2011,686,sysselsatte_botid,personer
0709,10+,2011,1103,sysselsatte_botid,personer
0709,5_9,2011,409,sysselsatte_botid,personer
0709,alle,2011,2198,sysselsatte_botid,personer
0711,0_4,2011,134,sysselsatte_botid,personer
0711,10+,2011,164,sysselsatte_botid,personer
0711,5_9,2011,61,sysselsatte_botid,personer
0711,alle,2011,359,sysselsatte_botid,personer
0713,0_4,2011,181,sysselsatte_botid,personer
0713,10+,2011,213,sysselsatte_botid,personer
0713,5_9,2011,61,sysselsatte_botid,personer
0713,alle,2011,455,sysselsatte_botid,personer
0714,0_4,2011,38,sysselsatte_botid,personer
0714,10+,2011,48,sysselsatte_botid,personer
0714,5_9,2011,26,sysselsatte_botid,personer
0714,alle,2011,112,sysselsatte_botid,personer
0716,0_4,2011,176,sysselsatte_botid,personer
0716,10+,2011,181,sysselsatte_botid,personer
0716,5_9,2011,63,sysselsatte_botid,personer
0716,alle,2011,420,sysselsatte_botid,personer
0719,0_4,2011,125,sysselsatte_botid,personer
0719,10+,2011,91,sysselsatte_botid,personer
0719,5_9,2011,31,sysselsatte_botid,personer
0719,alle,2011,247,sysselsatte_botid,personer
0720,0_4,2011,310,sysselsatte_botid,personer
0720,10+,2011,261,sysselsatte_botid,personer
0720,5_9,2011,102,sysselsatte_botid,personer
0720,alle,2011,673,sysselsatte_botid,personer
0722,0_4,2011,284,sysselsatte_botid,personer
0722,10+,2011,672,sysselsatte_botid,personer
0722,5_9,2011,156,sysselsatte_botid,personer
0722,alle,2011,1112,sysselsatte_botid,personer
0723,0_4,2011,88,sysselsatte_botid,personer
0723,10+,2011,115,sysselsatte_botid,personer
0723,5_9,2011,41,sysselsatte_botid,personer
0723,alle,2011,244,sysselsatte_botid,personer
0728,0_4,2011,40,sysselsatte_botid,personer
0728,10+,2011,33,sysselsatte_botid,personer
0728,5_9,2011,10,sysselsatte_botid,personer
0728,alle,2011,83,sysselsatte_botid,personer
0805,0_4,2011,483,sysselsatte_botid,personer
0805,10+,2011,956,sysselsatte_botid,personer
0805,5_9,2011,271,sysselsatte_botid,personer
0805,alle,2011,1710,sysselsatte_botid,personer
0806,0_4,2011,638,sysselsatte_botid,personer
0806,10+,2011,1706,sysselsatte_botid,personer
0806,5_9,2011,521,sysselsatte_botid,personer
0806,alle,2011,2865,sysselsatte_botid,personer
0807,0_4,2011,182,sysselsatte_botid,personer
0807,10+,2011,202,sysselsatte_botid,personer
0807,5_9,2011,113,sysselsatte_botid,personer
0807,alle,2011,497,sysselsatte_botid,personer
0811,0_4,2011,23,sysselsatte_botid,personer
0811,10+,2011,30,sysselsatte_botid,personer
0811,5_9,2011,7,sysselsatte_botid,personer
0811,alle,2011,60,sysselsatte_botid,personer
0814,0_4,2011,142,sysselsatte_botid,personer
0814,10+,2011,210,sysselsatte_botid,personer
0814,5_9,2011,83,sysselsatte_botid,personer
0814,alle,2011,435,sysselsatte_botid,personer
0815,0_4,2011,156,sysselsatte_botid,personer
0815,10+,2011,209,sysselsatte_botid,personer
0815,5_9,2011,94,sysselsatte_botid,personer
0815,alle,2011,459,sysselsatte_botid,personer
0817,0_4,2011,68,sysselsatte_botid,personer
0817,10+,2011,44,sysselsatte_botid,personer
0817,5_9,2011,16,sysselsatte_botid,personer
0817,alle,2011,128,sysselsatte_botid,personer
0819,0_4,2011,93,sysselsatte_botid,personer
0819,10+,2011,116,sysselsatte_botid,personer
0819,5_9,2011,54,sysselsatte_botid,personer
0819,alle,2011,263,sysselsatte_botid,personer
0821,0_4,2011,105,sysselsatte_botid,personer
0821,10+,2011,106,sysselsatte_botid,personer
0821,5_9,2011,48,sysselsatte_botid,personer
0821,alle,2011,259,sysselsatte_botid,personer
0822,0_4,2011,49,sysselsatte_botid,personer
0822,10+,2011,80,sysselsatte_botid,personer
0822,5_9,2011,24,sysselsatte_botid,personer
0822,alle,2011,153,sysselsatte_botid,personer
0826,0_4,2011,80,sysselsatte_botid,personer
0826,10+,2011,215,sysselsatte_botid,personer
0826,5_9,2011,47,sysselsatte_botid,personer
0826,alle,2011,342,sysselsatte_botid,personer
0827,0_4,2011,15,sysselsatte_botid,personer
0827,10+,2011,5,sysselsatte_botid,personer
0827,5_9,2011,6,sysselsatte_botid,personer
0827,alle,2011,26,sysselsatte_botid,personer
0828,0_4,2011,70,sysselsatte_botid,personer
0828,10+,2011,43,sysselsatte_botid,personer
0828,5_9,2011,11,sysselsatte_botid,personer
0828,alle,2011,124,sysselsatte_botid,personer
0829,0_4,2011,39,sysselsatte_botid,personer
0829,10+,2011,55,sysselsatte_botid,personer
0829,5_9,2011,19,sysselsatte_botid,personer
0829,alle,2011,113,sysselsatte_botid,personer
0830,0_4,2011,20,sysselsatte_botid,personer
0830,10+,2011,25,sysselsatte_botid,personer
0830,5_9,2011,18,sysselsatte_botid,personer
0830,alle,2011,63,sysselsatte_botid,personer
0831,0_4,2011,23,sysselsatte_botid,personer
0831,10+,2011,22,sysselsatte_botid,personer
0831,5_9,2011,29,sysselsatte_botid,personer
0831,alle,2011,74,sysselsatte_botid,personer
0833,0_4,2011,22,sysselsatte_botid,personer
0833,10+,2011,35,sysselsatte_botid,personer
0833,5_9,2011,15,sysselsatte_botid,personer
0833,alle,2011,72,sysselsatte_botid,personer
0834,0_4,2011,60,sysselsatte_botid,personer
0834,10+,2011,74,sysselsatte_botid,personer
0834,5_9,2011,13,sysselsatte_botid,personer
0834,alle,2011,147,sysselsatte_botid,personer
0901,0_4,2011,89,sysselsatte_botid,personer
0901,10+,2011,135,sysselsatte_botid,personer
0901,5_9,2011,55,sysselsatte_botid,personer
0901,alle,2011,279,sysselsatte_botid,personer
0904,0_4,2011,469,sysselsatte_botid,personer
0904,10+,2011,648,sysselsatte_botid,personer
0904,5_9,2011,212,sysselsatte_botid,personer
0904,alle,2011,1329,sysselsatte_botid,personer
0906,0_4,2011,717,sysselsatte_botid,personer
0906,10+,2011,1147,sysselsatte_botid,personer
0906,5_9,2011,383,sysselsatte_botid,personer
0906,alle,2011,2247,sysselsatte_botid,personer
0911,0_4,2011,33,sysselsatte_botid,personer
0911,10+,2011,28,sysselsatte_botid,personer
0911,5_9,2011,15,sysselsatte_botid,personer
0911,alle,2011,76,sysselsatte_botid,personer
0912,0_4,2011,22,sysselsatte_botid,personer
0912,10+,2011,21,sysselsatte_botid,personer
0912,5_9,2011,11,sysselsatte_botid,personer
0912,alle,2011,54,sysselsatte_botid,personer
0914,0_4,2011,102,sysselsatte_botid,personer
0914,10+,2011,120,sysselsatte_botid,personer
0914,5_9,2011,38,sysselsatte_botid,personer
0914,alle,2011,260,sysselsatte_botid,personer
0919,0_4,2011,73,sysselsatte_botid,personer
0919,10+,2011,89,sysselsatte_botid,personer
0919,5_9,2011,49,sysselsatte_botid,personer
0919,alle,2011,211,sysselsatte_botid,personer
0926,0_4,2011,132,sysselsatte_botid,personer
0926,10+,2011,261,sysselsatte_botid,personer
0926,5_9,2011,72,sysselsatte_botid,personer
0926,alle,2011,465,sysselsatte_botid,personer
0928,0_4,2011,68,sysselsatte_botid,personer
0928,10+,2011,136,sysselsatte_botid,personer
0928,5_9,2011,45,sysselsatte_botid,personer
0928,alle,2011,249,sysselsatte_botid,personer
0929,0_4,2011,47,sysselsatte_botid,personer
0929,10+,2011,24,sysselsatte_botid,personer
0929,5_9,2011,23,sysselsatte_botid,personer
0929,alle,2011,94,sysselsatte_botid,personer
0935,0_4,2011,16,sysselsatte_botid,personer
0935,10+,2011,13,sysselsatte_botid,personer
0935,5_9,2011,16,sysselsatte_botid,personer
0935,alle,2011,45,sysselsatte_botid,personer
0937,0_4,2011,56,sysselsatte_botid,personer
0937,10+,2011,107,sysselsatte_botid,personer
0937,5_9,2011,28,sysselsatte_botid,personer
0937,alle,2011,191,sysselsatte_botid,personer
0938,0_4,2011,20,sysselsatte_botid,personer
0938,10+,2011,19,sysselsatte_botid,personer
0938,5_9,2011,5,sysselsatte_botid,personer
0938,alle,2011,44,sysselsatte_botid,personer
0940,0_4,2011,31,sysselsatte_botid,personer
0940,10+,2011,20,sysselsatte_botid,personer
0940,5_9,2011,5,sysselsatte_botid,personer
0940,alle,2011,56,sysselsatte_botid,personer
0941,0_4,2011,41,sysselsatte_botid,personer
0941,10+,2011,33,sysselsatte_botid,personer
0941,5_9,2011,19,sysselsatte_botid,personer
0941,alle,2011,93,sysselsatte_botid,personer
1001,0_4,2011,1536,sysselsatte_botid,personer
1001,10+,2011,3752,sysselsatte_botid,personer
1001,5_9,2011,955,sysselsatte_botid,personer
1001,alle,2011,6243,sysselsatte_botid,personer
1002,0_4,2011,269,sysselsatte_botid,personer
1002,10+,2011,351,sysselsatte_botid,personer
1002,5_9,2011,112,sysselsatte_botid,personer
1002,alle,2011,732,sysselsatte_botid,personer
1003,0_4,2011,91,sysselsatte_botid,personer
1003,10+,2011,330,sysselsatte_botid,personer
1003,5_9,2011,52,sysselsatte_botid,personer
1003,alle,2011,473,sysselsatte_botid,personer
1004,0_4,2011,165,sysselsatte_botid,personer
1004,10+,2011,300,sysselsatte_botid,personer
1004,5_9,2011,93,sysselsatte_botid,personer
1004,alle,2011,558,sysselsatte_botid,personer
1014,0_4,2011,194,sysselsatte_botid,personer
1014,10+,2011,293,sysselsatte_botid,personer
1014,5_9,2011,104,sysselsatte_botid,personer
1014,alle,2011,591,sysselsatte_botid,personer
1017,0_4,2011,112,sysselsatte_botid,personer
1017,10+,2011,202,sysselsatte_botid,personer
1017,5_9,2011,66,sysselsatte_botid,personer
1017,alle,2011,380,sysselsatte_botid,personer
1018,0_4,2011,187,sysselsatte_botid,personer
1018,10+,2011,262,sysselsatte_botid,personer
1018,5_9,2011,55,sysselsatte_botid,personer
1018,alle,2011,504,sysselsatte_botid,personer
1021,0_4,2011,43,sysselsatte_botid,personer
1021,10+,2011,36,sysselsatte_botid,personer
1021,5_9,2011,21,sysselsatte_botid,personer
1021,alle,2011,100,sysselsatte_botid,personer
1026,0_4,2011,18,sysselsatte_botid,personer
1026,10+,2011,18,sysselsatte_botid,personer
1026,5_9,2011,8,sysselsatte_botid,personer
1026,alle,2011,44,sysselsatte_botid,personer
1027,0_4,2011,31,sysselsatte_botid,personer
1027,10+,2011,31,sysselsatte_botid,personer
1027,5_9,2011,9,sysselsatte_botid,personer
1027,alle,2011,71,sysselsatte_botid,personer
1029,0_4,2011,104,sysselsatte_botid,personer
1029,10+,2011,136,sysselsatte_botid,personer
1029,5_9,2011,45,sysselsatte_botid,personer
1029,alle,2011,285,sysselsatte_botid,personer
1032,0_4,2011,114,sysselsatte_botid,personer
1032,10+,2011,269,sysselsatte_botid,personer
1032,5_9,2011,87,sysselsatte_botid,personer
1032,alle,2011,470,sysselsatte_botid,personer
1034,0_4,2011,29,sysselsatte_botid,personer
1034,10+,2011,47,sysselsatte_botid,personer
1034,5_9,2011,10,sysselsatte_botid,personer
1034,alle,2011,86,sysselsatte_botid,personer
1037,0_4,2011,94,sysselsatte_botid,personer
1037,10+,2011,205,sysselsatte_botid,personer
1037,5_9,2011,52,sysselsatte_botid,personer
1037,alle,2011,351,sysselsatte_botid,personer
1046,0_4,2011,65,sysselsatte_botid,personer
1046,10+,2011,35,sysselsatte_botid,personer
1046,5_9,2011,27,sysselsatte_botid,personer
1046,alle,2011,127,sysselsatte_botid,personer
1101,0_4,2011,347,sysselsatte_botid,personer
1101,10+,2011,258,sysselsatte_botid,personer
1101,5_9,2011,188,sysselsatte_botid,personer
1101,alle,2011,793,sysselsatte_botid,personer
1102,0_4,2011,2505,sysselsatte_botid,personer
1102,10+,2011,2613,sysselsatte_botid,personer
1102,5_9,2011,1152,sysselsatte_botid,personer
1102,alle,2011,6270,sysselsatte_botid,personer
1103,0_4,2011,6116,sysselsatte_botid,personer
1103,10+,2011,5997,sysselsatte_botid,personer
1103,5_9,2011,2074,sysselsatte_botid,personer
1103,alle,2011,14187,sysselsatte_botid,personer
1106,0_4,2011,1158,sysselsatte_botid,personer
1106,10+,2011,1028,sysselsatte_botid,personer
1106,5_9,2011,495,sysselsatte_botid,personer
1106,alle,2011,2681,sysselsatte_botid,personer
1111,0_4,2011,29,sysselsatte_botid,personer
1111,10+,2011,43,sysselsatte_botid,personer
1111,5_9,2011,17,sysselsatte_botid,personer
1111,alle,2011,89,sysselsatte_botid,personer
1112,0_4,2011,41,sysselsatte_botid,personer
1112,10+,2011,70,sysselsatte_botid,personer
1112,5_9,2011,19,sysselsatte_botid,personer
1112,alle,2011,130,sysselsatte_botid,personer
1114,0_4,2011,70,sysselsatte_botid,personer
1114,10+,2011,52,sysselsatte_botid,personer
1114,5_9,2011,28,sysselsatte_botid,personer
1114,alle,2011,150,sysselsatte_botid,personer
1119,0_4,2011,784,sysselsatte_botid,personer
1119,10+,2011,266,sysselsatte_botid,personer
1119,5_9,2011,177,sysselsatte_botid,personer
1119,alle,2011,1227,sysselsatte_botid,personer
1120,0_4,2011,582,sysselsatte_botid,personer
1120,10+,2011,382,sysselsatte_botid,personer
1120,5_9,2011,223,sysselsatte_botid,personer
1120,alle,2011,1187,sysselsatte_botid,personer
1121,0_4,2011,340,sysselsatte_botid,personer
1121,10+,2011,339,sysselsatte_botid,personer
1121,5_9,2011,193,sysselsatte_botid,personer
1121,alle,2011,872,sysselsatte_botid,personer
1122,0_4,2011,304,sysselsatte_botid,personer
1122,10+,2011,259,sysselsatte_botid,personer
1122,5_9,2011,97,sysselsatte_botid,personer
1122,alle,2011,660,sysselsatte_botid,personer
1124,0_4,2011,860,sysselsatte_botid,personer
1124,10+,2011,820,sysselsatte_botid,personer
1124,5_9,2011,351,sysselsatte_botid,personer
1124,alle,2011,2031,sysselsatte_botid,personer
1127,0_4,2011,269,sysselsatte_botid,personer
1127,10+,2011,263,sysselsatte_botid,personer
1127,5_9,2011,84,sysselsatte_botid,personer
1127,alle,2011,616,sysselsatte_botid,personer
1129,0_4,2011,19,sysselsatte_botid,personer
1129,10+,2011,22,sysselsatte_botid,personer
1129,5_9,2011,11,sysselsatte_botid,personer
1129,alle,2011,52,sysselsatte_botid,personer
1130,0_4,2011,185,sysselsatte_botid,personer
1130,10+,2011,256,sysselsatte_botid,personer
1130,5_9,2011,93,sysselsatte_botid,personer
1130,alle,2011,534,sysselsatte_botid,personer
1133,0_4,2011,142,sysselsatte_botid,personer
1133,10+,2011,60,sysselsatte_botid,personer
1133,5_9,2011,49,sysselsatte_botid,personer
1133,alle,2011,251,sysselsatte_botid,personer
1134,0_4,2011,78,sysselsatte_botid,personer
1134,10+,2011,71,sysselsatte_botid,personer
1134,5_9,2011,32,sysselsatte_botid,personer
1134,alle,2011,181,sysselsatte_botid,personer
1135,0_4,2011,78,sysselsatte_botid,personer
1135,10+,2011,66,sysselsatte_botid,personer
1135,5_9,2011,27,sysselsatte_botid,personer
1135,alle,2011,171,sysselsatte_botid,personer
1141,0_4,2011,171,sysselsatte_botid,personer
1141,10+,2011,49,sysselsatte_botid,personer
1141,5_9,2011,15,sysselsatte_botid,personer
1141,alle,2011,235,sysselsatte_botid,personer
1142,0_4,2011,151,sysselsatte_botid,personer
1142,10+,2011,70,sysselsatte_botid,personer
1142,5_9,2011,35,sysselsatte_botid,personer
1142,alle,2011,256,sysselsatte_botid,personer
1144,0_4,2011,14,sysselsatte_botid,personer
1144,10+,2011,8,sysselsatte_botid,personer
1144,5_9,2011,5,sysselsatte_botid,personer
1144,alle,2011,27,sysselsatte_botid,personer
1145,0_4,2011,18,sysselsatte_botid,personer
1145,10+,2011,11,sysselsatte_botid,personer
1145,5_9,2011,4,sysselsatte_botid,personer
1145,alle,2011,33,sysselsatte_botid,personer
1146,0_4,2011,392,sysselsatte_botid,personer
1146,10+,2011,109,sysselsatte_botid,personer
1146,5_9,2011,91,sysselsatte_botid,personer
1146,alle,2011,592,sysselsatte_botid,personer
1149,0_4,2011,666,sysselsatte_botid,personer
1149,10+,2011,787,sysselsatte_botid,personer
1149,5_9,2011,282,sysselsatte_botid,personer
1149,alle,2011,1735,sysselsatte_botid,personer
1151,0_4,2011,7,sysselsatte_botid,personer
1151,10+,2011,5,sysselsatte_botid,personer
1151,alle,2011,14,sysselsatte_botid,personer
1160,0_4,2011,290,sysselsatte_botid,personer
1160,10+,2011,111,sysselsatte_botid,personer
1160,5_9,2011,86,sysselsatte_botid,personer
1160,alle,2011,487,sysselsatte_botid,personer
1201,0_4,2011,7685,sysselsatte_botid,personer
1201,10+,2011,8677,sysselsatte_botid,personer
1201,5_9,2011,3358,sysselsatte_botid,personer
1201,alle,2011,19720,sysselsatte_botid,personer
1211,0_4,2011,119,sysselsatte_botid,personer
1211,10+,2011,44,sysselsatte_botid,personer
1211,5_9,2011,41,sysselsatte_botid,personer
1211,alle,2011,204,sysselsatte_botid,personer
1216,0_4,2011,98,sysselsatte_botid,personer
1216,10+,2011,60,sysselsatte_botid,personer
1216,5_9,2011,39,sysselsatte_botid,personer
1216,alle,2011,197,sysselsatte_botid,personer
1219,0_4,2011,256,sysselsatte_botid,personer
1219,10+,2011,174,sysselsatte_botid,personer
1219,5_9,2011,78,sysselsatte_botid,personer
1219,alle,2011,508,sysselsatte_botid,personer
1221,0_4,2011,373,sysselsatte_botid,personer
1221,10+,2011,298,sysselsatte_botid,personer
1221,5_9,2011,147,sysselsatte_botid,personer
1221,alle,2011,818,sysselsatte_botid,personer
1222,0_4,2011,49,sysselsatte_botid,personer
1222,10+,2011,31,sysselsatte_botid,personer
1222,5_9,2011,10,sysselsatte_botid,personer
1222,alle,2011,90,sysselsatte_botid,personer
1223,0_4,2011,56,sysselsatte_botid,personer
1223,10+,2011,36,sysselsatte_botid,personer
1223,5_9,2011,27,sysselsatte_botid,personer
1223,alle,2011,119,sysselsatte_botid,personer
1224,0_4,2011,222,sysselsatte_botid,personer
1224,10+,2011,176,sysselsatte_botid,personer
1224,5_9,2011,66,sysselsatte_botid,personer
1224,alle,2011,464,sysselsatte_botid,personer
1227,0_4,2011,23,sysselsatte_botid,personer
1227,10+,2011,8,sysselsatte_botid,personer
