aar,fylke_nr,innvkat_2,arbeidsalder_18_69,tabellvariabel,tabell_navn,enhet
2010,12,alle,55_69,47241,sysselsatte_innvkat_alder,personer
2010,12,alle,alle,251089,sysselsatte_innvkat_alder,personer
2010,12,befolkningen_ellers,18_29,52777,sysselsatte_innvkat_alder,personer
2010,12,befolkningen_ellers,30_54,123554,sysselsatte_innvkat_alder,personer
2010,12,befolkningen_ellers,55_69,45331,sysselsatte_innvkat_alder,personer
2010,12,befolkningen_ellers,alle,227779,sysselsatte_innvkat_alder,personer
2010,12,innvandrere,18_29,5882,sysselsatte_innvkat_alder,personer
2010,12,innvandrere,30_54,15361,sysselsatte_innvkat_alder,personer
2010,12,innvandrere,55_69,1910,sysselsatte_innvkat_alder,personer
2010,12,innvandrere,alle,23310,sysselsatte_innvkat_alder,personer
2010,14,alle,18_29,11649,sysselsatte_innvkat_alder,personer
2010,14,alle,30_54,30315,sysselsatte_innvkat_alder,personer
2010,14,alle,55_69,12399,sysselsatte_innvkat_alder,personer
2010,14,alle,alle,56508,sysselsatte_innvkat_alder,personer
2010,14,befolkningen_ellers,18_29,10676,sysselsatte_innvkat_alder,personer
2010,14,befolkningen_ellers,30_54,27525,sysselsatte_innvkat_alder,personer
2010,14,befolkningen_ellers,55_69,12012,sysselsatte_innvkat_alder,personer
2010,14,befolkningen_ellers,alle,52333,sysselsatte_innvkat_alder,personer
2010,14,innvandrere,18_29,973,sysselsatte_innvkat_alder,personer
2010,14,innvandrere,30_54,2790,sysselsatte_innvkat_alder,personer
2010,14,innvandrere,55_69,387,sysselsatte_innvkat_alder,personer
2010,14,innvandrere,alle,4175,sysselsatte_innvkat_alder,personer
2010,15,alle,18_29,27497,sysselsatte_innvkat_alder,personer
2010,15,alle,30_54,71772,sysselsatte_innvkat_alder,personer
2010,15,alle,55_69,28479,sysselsatte_innvkat_alder,personer
2010,15,alle,alle,131792,sysselsatte_innvkat_alder,personer
2010,15,befolkningen_ellers,18_29,24895,sysselsatte_innvkat_alder,personer
2010,15,befolkningen_ellers,30_54,64606,sysselsatte_innvkat_alder,personer
2010,15,befolkningen_ellers,55_69,27650,sysselsatte_innvkat_alder,personer
2010,15,befolkningen_ellers,alle,121112,sysselsatte_innvkat_alder,personer
2010,15,innvandrere,18_29,2602,sysselsatte_innvkat_alder,personer
2010,15,innvandrere,30_54,7166,sysselsatte_innvkat_alder,personer
2010,15,innvandrere,55_69,829,sysselsatte_innvkat_alder,personer
2010,15,innvandrere,alle,10680,sysselsatte_innvkat_alder,personer
2010,16,alle,18_29,35364,sysselsatte_innvkat_alder,personer
2010,16,alle,30_54,84845,sysselsatte_innvkat_alder,personer
2010,16,alle,55_69,28727,sysselsatte_innvkat_alder,personer
2010,16,alle,alle,152239,sysselsatte_innvkat_alder,personer
2010,16,befolkningen_ellers,18_29,31867,sysselsatte_innvkat_alder,personer
2010,16,befolkningen_ellers,30_54,77154,sysselsatte_innvkat_alder,personer
2010,16,befolkningen_ellers,55_69,27781,sysselsatte_innvkat_alder,personer
2010,16,befolkningen_ellers,alle,140036,sysselsatte_innvkat_alder,personer
2010,16,innvandrere,18_29,3497,sysselsatte_innvkat_alder,personer
2010,16,innvandrere,30_54,7691,sysselsatte_innvkat_alder,personer
2010,16,innvandrere,55_69,946,sysselsatte_innvkat_alder,personer
2010,16,innvandrere,alle,12203,sysselsatte_innvkat_alder,personer
2010,17,alle,18_29,13295,sysselsatte_innvkat_alder,personer
2010,17,alle,30_54,35824,sysselsatte_innvkat_alder,personer
2010,17,alle,55_69,14532,sysselsatte_innvkat_alder,personer
2010,17,alle,alle,65488,sysselsatte_innvkat_alder,personer
2010,17,befolkningen_ellers,18_29,12663,sysselsatte_innvkat_alder,personer
2010,17,befolkningen_ellers,30_54,33911,sysselsatte_innvkat_alder,personer
2010,17,befolkningen_ellers,55_69,14230,sysselsatte_innvkat_alder,personer
2010,17,befolkningen_ellers,alle,62622,sysselsatte_innvkat_alder,personer
2010,17,innvandrere,18_29,632,sysselsatte_innvkat_alder,personer
2010,17,innvandrere,30_54,1913,sysselsatte_innvkat_alder,personer
2010,17,innvandrere,55_69,302,sysselsatte_innvkat_alder,personer
2010,17,innvandrere,alle,2866,sysselsatte_innvkat_alder,personer
2010,18,alle,18_29,24567,sysselsatte_innvkat_alder,personer
2010,18,alle,30_54,65244,sysselsatte_innvkat_alder,personer
2010,18,alle,55_69,24812,sysselsatte_innvkat_alder,personer
2010,18,alle,alle,118310,sysselsatte_innvkat_alder,personer
2010,18,befolkningen_ellers,18_29,22927,sysselsatte_innvkat_alder,personer
2010,18,befolkningen_ellers,30_54,60988,sysselsatte_innvkat_alder,personer
2010,18,befolkningen_ellers,55_69,24145,sysselsatte_innvkat_alder,personer
2010,18,befolkningen_ellers,alle,111670,sysselsatte_innvkat_alder,personer
2010,18,innvandrere,18_29,1640,sysselsatte_innvkat_alder,personer
2010,18,innvandrere,30_54,4256,sysselsatte_innvkat_alder,personer
2010,18,innvandrere,55_69,667,sysselsatte_innvkat_alder,personer
2010,18,innvandrere,alle,6640,sysselsatte_innvkat_alder,personer
2010,19,alle,18_29,17608,sysselsatte_innvkat_alder,personer
2010,19,alle,30_54,44828,sysselsatte_innvkat_alder,personer
2010,19,alle,55_69,16172,sysselsatte_innvkat_alder,personer
2010,19,alle,alle,80887,sysselsatte_innvkat_alder,personer
2010,19,befolkningen_ellers,18_29,16157,sysselsatte_innvkat_alder,personer
2010,19,befolkningen_ellers,30_54,41047,sysselsatte_innvkat_alder,personer
2010,19,befolkningen_ellers,55_69,15625,sysselsatte_innvkat_alder,personer
2010,19,befolkningen_ellers,alle,75072,sysselsatte_innvkat_alder,personer
2010,19,innvandrere,18_29,1451,sysselsatte_innvkat_alder,personer
2010,19,innvandrere,30_54,3781,sysselsatte_innvkat_alder,personer
2010,19,innvandrere,55_69,547,sysselsatte_innvkat_alder,personer
2010,19,innvandrere,alle,5815,sysselsatte_innvkat_alder,personer
2010,20,alle,18_29,8230,sysselsatte_innvkat_alder,personer
2010,20,alle,30_54,20633,sysselsatte_innvkat_alder,personer
2010,20,alle,55_69,7358,sysselsatte_innvkat_alder,personer
2010,20,alle,alle,37526,sysselsatte_innvkat_alder,personer
2010,20,befolkningen_ellers,18_29,7320,sysselsatte_innvkat_alder,personer
2010,20,befolkningen_ellers,30_54,18261,sysselsatte_innvkat_alder,personer
2010,20,befolkningen_ellers,55_69,6932,sysselsatte_innvkat_alder,personer
2010,20,befolkningen_ellers,alle,33768,sysselsatte_innvkat_alder,personer
2010,20,innvandrere,18_29,910,sysselsatte_innvkat_alder,personer
2010,20,innvandrere,30_54,2372,sysselsatte_innvkat_alder,personer
2010,20,innvandrere,55_69,426,sysselsatte_innvkat_alder,personer
2010,20,innvandrere,alle,3758,sysselsatte_innvkat_alder,personer
2011,00,alle,18_29,559248,sysselsatte_innvkat_alder,personer
2011,00,alle,30_54,1434825,sysselsatte_innvkat_alder,personer
2011,00,alle,55_69,501513,sysselsatte_innvkat_alder,personer
2011,00,alle,alle,2561684,sysselsatte_innvkat_alder,personer
2011,00,befolkningen_ellers,18_29,482810,sysselsatte_innvkat_alder,personer
2011,00,befolkningen_ellers,30_54,1234376,sysselsatte_innvkat_alder,personer
2011,00,befolkningen_ellers,55_69,473667,sysselsatte_innvkat_alder,personer
2011,00,befolkningen_ellers,alle,2254523,sysselsatte_innvkat_alder,personer
2011,00,innvandrere,18_29,76438,sysselsatte_innvkat_alder,personer
2011,00,innvandrere,30_54,200449,sysselsatte_innvkat_alder,personer
2011,00,innvandrere,55_69,27846,sysselsatte_innvkat_alder,personer
2011,00,innvandrere,alle,307161,sysselsatte_innvkat_alder,personer
2011,01,alle,18_29,26594,sysselsatte_innvkat_alder,personer
2011,01,alle,30_54,76010,sysselsatte_innvkat_alder,personer
2011,01,alle,55_69,27165,sysselsatte_innvkat_alder,personer
2011,01,alle,alle,133091,sysselsatte_innvkat_alder,personer
2011,01,befolkningen_ellers,18_29,23176,sysselsatte_innvkat_alder,personer
2011,01,befolkningen_ellers,30_54,66596,sysselsatte_innvkat_alder,personer
2011,01,befolkningen_ellers,55_69,25722,sysselsatte_innvkat_alder,personer
2011,01,befolkningen_ellers,alle,118676,sysselsatte_innvkat_alder,personer
2011,01,innvandrere,18_29,3418,sysselsatte_innvkat_alder,personer
2011,01,innvandrere,30_54,9414,sysselsatte_innvkat_alder,personer
2011,01,innvandrere,55_69,1443,sysselsatte_innvkat_alder,personer
2011,01,innvandrere,alle,14415,sysselsatte_innvkat_alder,personer
2011,02,alle,18_29,52428,sysselsatte_innvkat_alder,personer
2011,02,alle,30_54,172728,sysselsatte_innvkat_alder,personer
2011,02,alle,55_69,56572,sysselsatte_innvkat_alder,personer
2011,02,alle,alle,288431,sysselsatte_innvkat_alder,personer
2011,02,befolkningen_ellers,18_29,44081,sysselsatte_innvkat_alder,personer
2011,02,befolkningen_ellers,30_54,144794,sysselsatte_innvkat_alder,personer
2011,02,befolkningen_ellers,55_69,52385,sysselsatte_innvkat_alder,personer
2011,02,befolkningen_ellers,alle,247611,sysselsatte_innvkat_alder,personer
2011,02,innvandrere,18_29,8347,sysselsatte_innvkat_alder,personer
2011,02,innvandrere,30_54,27934,sysselsatte_innvkat_alder,personer
2011,02,innvandrere,55_69,4187,sysselsatte_innvkat_alder,personer
2011,02,innvandrere,alle,40820,sysselsatte_innvkat_alder,personer
2011,03,alle,18_29,87361,sysselsatte_innvkat_alder,personer
2011,03,alle,30_54,188219,sysselsatte_innvkat_alder,personer
2011,03,alle,55_69,50108,sysselsatte_innvkat_alder,personer
2011,03,alle,alle,330034,sysselsatte_innvkat_alder,personer
2011,03,befolkningen_ellers,18_29,64763,sysselsatte_innvkat_alder,personer
2011,03,befolkningen_ellers,30_54,139062,sysselsatte_innvkat_alder,personer
2011,03,befolkningen_ellers,55_69,43745,sysselsatte_innvkat_alder,personer
2011,03,befolkningen_ellers,alle,251538,sysselsatte_innvkat_alder,personer
2011,03,innvandrere,18_29,22598,sysselsatte_innvkat_alder,personer
2011,03,innvandrere,30_54,49157,sysselsatte_innvkat_alder,personer
2011,03,innvandrere,55_69,6363,sysselsatte_innvkat_alder,personer
2011,03,innvandrere,alle,78496,sysselsatte_innvkat_alder,personer
2011,04,alle,18_29,17933,sysselsatte_innvkat_alder,personer
2011,04,alle,30_54,50873,sysselsatte_innvkat_alder,personer
2011,04,alle,55_69,21833,sysselsatte_innvkat_alder,personer
2011,04,alle,alle,93153,sysselsatte_innvkat_alder,personer
2011,04,befolkningen_ellers,18_29,16606,sysselsatte_innvkat_alder,personer
2011,04,befolkningen_ellers,30_54,46816,sysselsatte_innvkat_alder,personer
2011,04,befolkningen_ellers,55_69,21090,sysselsatte_innvkat_alder,personer
2011,04,befolkningen_ellers,alle,86948,sysselsatte_innvkat_alder,personer
2011,04,innvandrere,18_29,1327,sysselsatte_innvkat_alder,personer
2011,04,innvandrere,30_54,4057,sysselsatte_innvkat_alder,personer
2011,04,innvandrere,55_69,743,sysselsatte_innvkat_alder,personer
2011,04,innvandrere,alle,6205,sysselsatte_innvkat_alder,personer
2011,05,alle,18_29,18768,sysselsatte_innvkat_alder,personer
2011,05,alle,30_54,51627,sysselsatte_innvkat_alder,personer
2011,05,alle,55_69,21253,sysselsatte_innvkat_alder,personer
2011,05,alle,alle,94688,sysselsatte_innvkat_alder,personer
2011,05,befolkningen_ellers,18_29,17165,sysselsatte_innvkat_alder,personer
2011,05,befolkningen_ellers,30_54,47424,sysselsatte_innvkat_alder,personer
2011,05,befolkningen_ellers,55_69,20591,sysselsatte_innvkat_alder,personer
2011,05,befolkningen_ellers,alle,88137,sysselsatte_innvkat_alder,personer
2011,05,innvandrere,18_29,1603,sysselsatte_innvkat_alder,personer
2011,05,innvandrere,30_54,4203,sysselsatte_innvkat_alder,personer
2011,05,innvandrere,55_69,662,sysselsatte_innvkat_alder,personer
2011,05,innvandrere,alle,6551,sysselsatte_innvkat_alder,personer
2011,06,alle,18_29,26840,sysselsatte_innvkat_alder,personer
2011,06,alle,30_54,77165,sysselsatte_innvkat_alder,personer
2011,06,alle,55_69,28673,sysselsatte_innvkat_alder,personer
2011,06,alle,alle,136238,sysselsatte_innvkat_alder,personer
2011,06,befolkningen_ellers,18_29,22736,sysselsatte_innvkat_alder,personer
2011,06,befolkningen_ellers,30_54,65312,sysselsatte_innvkat_alder,personer
2011,06,befolkningen_ellers,55_69,27033,sysselsatte_innvkat_alder,personer
2011,06,befolkningen_ellers,alle,118466,sysselsatte_innvkat_alder,personer
2011,06,innvandrere,18_29,4104,sysselsatte_innvkat_alder,personer
2011,06,innvandrere,30_54,11853,sysselsatte_innvkat_alder,personer
2011,06,innvandrere,55_69,1640,sysselsatte_innvkat_alder,personer
2011,06,innvandrere,alle,17772,sysselsatte_innvkat_alder,personer
2011,07,alle,18_29,22871,sysselsatte_innvkat_alder,personer
2011,07,alle,30_54,65379,sysselsatte_innvkat_alder,personer
2011,07,alle,55_69,24342,sysselsatte_innvkat_alder,personer
2011,07,alle,alle,115874,sysselsatte_innvkat_alder,personer
2011,07,befolkningen_ellers,18_29,20130,sysselsatte_innvkat_alder,personer
2011,07,befolkningen_ellers,30_54,57779,sysselsatte_innvkat_alder,personer
2011,07,befolkningen_ellers,55_69,23182,sysselsatte_innvkat_alder,personer
2011,07,befolkningen_ellers,alle,104231,sysselsatte_innvkat_alder,personer
2011,07,innvandrere,18_29,2741,sysselsatte_innvkat_alder,personer
2011,07,innvandrere,30_54,7600,sysselsatte_innvkat_alder,personer
2011,07,innvandrere,55_69,1160,sysselsatte_innvkat_alder,personer
2011,07,innvandrere,alle,11643,sysselsatte_innvkat_alder,personer
2011,08,alle,18_29,16632,sysselsatte_innvkat_alder,personer
2011,08,alle,30_54,45615,sysselsatte_innvkat_alder,personer
2011,08,alle,55_69,18117,sysselsatte_innvkat_alder,personer
2011,08,alle,alle,82722,sysselsatte_innvkat_alder,personer
2011,08,befolkningen_ellers,18_29,15147,sysselsatte_innvkat_alder,personer
2011,08,befolkningen_ellers,30_54,41109,sysselsatte_innvkat_alder,personer
2011,08,befolkningen_ellers,55_69,17356,sysselsatte_innvkat_alder,personer
2011,08,befolkningen_ellers,alle,75886,sysselsatte_innvkat_alder,personer
2011,08,innvandrere,18_29,1485,sysselsatte_innvkat_alder,personer
2011,08,innvandrere,30_54,4506,sysselsatte_innvkat_alder,personer
2011,08,innvandrere,55_69,761,sysselsatte_innvkat_alder,personer
2011,08,innvandrere,alle,6836,sysselsatte_innvkat_alder,personer
2011,09,alle,18_29,11390,sysselsatte_innvkat_alder,personer
2011,09,alle,30_54,29963,sysselsatte_innvkat_alder,personer
2011,09,alle,55_69,11398,sysselsatte_innvkat_alder,personer
2011,09,alle,alle,54416,sysselsatte_innvkat_alder,personer
2011,09,befolkningen_ellers,18_29,10288,sysselsatte_innvkat_alder,personer
2011,09,befolkningen_ellers,30_54,26882,sysselsatte_innvkat_alder,personer
2011,09,befolkningen_ellers,55_69,10908,sysselsatte_innvkat_alder,personer
2011,09,befolkningen_ellers,alle,49686,sysselsatte_innvkat_alder,personer
2011,09,innvandrere,18_29,1102,sysselsatte_innvkat_alder,personer
2011,09,innvandrere,30_54,3081,sysselsatte_innvkat_alder,personer
2011,09,innvandrere,55_69,490,sysselsatte_innvkat_alder,personer
2011,09,innvandrere,alle,4730,sysselsatte_innvkat_alder,personer
2011,10,alle,18_29,19778,sysselsatte_innvkat_alder,personer
2011,10,alle,30_54,47924,sysselsatte_innvkat_alder,personer
2011,10,alle,55_69,16363,sysselsatte_innvkat_alder,personer
2011,10,alle,alle,86841,sysselsatte_innvkat_alder,personer
2011,10,befolkningen_ellers,18_29,17714,sysselsatte_innvkat_alder,personer
2011,10,befolkningen_ellers,30_54,42155,sysselsatte_innvkat_alder,personer
2011,10,befolkningen_ellers,55_69,15373,sysselsatte_innvkat_alder,personer
2011,10,befolkningen_ellers,alle,77922,sysselsatte_innvkat_alder,personer
2011,10,innvandrere,18_29,2064,sysselsatte_innvkat_alder,personer
2011,10,innvandrere,30_54,5769,sysselsatte_innvkat_alder,personer
2011,10,innvandrere,55_69,990,sysselsatte_innvkat_alder,personer
2011,10,innvandrere,alle,8919,sysselsatte_innvkat_alder,personer
2011,11,alle,18_29,56088,sysselsatte_innvkat_alder,personer
2011,11,alle,30_54,133678,sysselsatte_innvkat_alder,personer
2011,11,alle,55_69,41246,sysselsatte_innvkat_alder,personer
2011,11,alle,alle,238080,sysselsatte_innvkat_alder,personer
2011,11,befolkningen_ellers,18_29,48269,sysselsatte_innvkat_alder,personer
2011,11,befolkningen_ellers,30_54,112435,sysselsatte_innvkat_alder,personer
2011,11,befolkningen_ellers,55_69,38552,sysselsatte_innvkat_alder,personer
2011,11,befolkningen_ellers,alle,206081,sysselsatte_innvkat_alder,personer
2011,11,innvandrere,18_29,7819,sysselsatte_innvkat_alder,personer
2011,11,innvandrere,30_54,21243,sysselsatte_innvkat_alder,personer
2011,11,innvandrere,55_69,2694,sysselsatte_innvkat_alder,personer
2011,11,innvandrere,alle,31999,sysselsatte_innvkat_alder,personer
2011,12,alle,18_29,60252,sysselsatte_innvkat_alder,personer
2011,12,alle,30_54,141410,sysselsatte_innvkat_alder,personer
2011,12,alle,55_69,48462,sysselsatte_innvkat_alder,personer
2011,12,alle,alle,256298,sysselsatte_innvkat_alder,personer
2011,12,befolkningen_ellers,18_29,53769,sysselsatte_innvkat_alder,personer
2011,12,befolkningen_ellers,30_54,123726,sysselsatte_innvkat_alder,personer
2011,12,befolkningen_ellers,55_69,46324,sysselsatte_innvkat_alder,personer
2011,12,befolkningen_ellers,alle,229828,sysselsatte_innvkat_alder,personer
2011,12,innvandrere,18_29,6483,sysselsatte_innvkat_alder,personer
2011,12,innvandrere,30_54,17684,sysselsatte_innvkat_alder,personer
2011,12,innvandrere,55_69,2138,sysselsatte_innvkat_alder,personer
2011,12,innvandrere,alle,26470,sysselsatte_innvkat_alder,personer
2011,14,alle,18_29,11781,sysselsatte_innvkat_alder,personer
2011,14,alle,30_54,30340,sysselsatte_innvkat_alder,personer
2011,14,alle,55_69,12707,sysselsatte_innvkat_alder,personer
2011,14,alle,alle,56999,sysselsatte_innvkat_alder,personer
2011,14,befolkningen_ellers,18_29,10728,sysselsatte_innvkat_alder,personer
2011,14,befolkningen_ellers,30_54,27146,sysselsatte_innvkat_alder,personer
2011,14,befolkningen_ellers,55_69,12265,sysselsatte_innvkat_alder,personer
2011,14,befolkningen_ellers,alle,52260,sysselsatte_innvkat_alder,personer
2011,14,innvandrere,18_29,1053,sysselsatte_innvkat_alder,personer
2011,14,innvandrere,30_54,3194,sysselsatte_innvkat_alder,personer
2011,14,innvandrere,55_69,442,sysselsatte_innvkat_alder,personer
2011,14,innvandrere,alle,4739,sysselsatte_innvkat_alder,personer
2011,15,alle,18_29,28039,sysselsatte_innvkat_alder,personer
2011,15,alle,30_54,72011,sysselsatte_innvkat_alder,personer
2011,15,alle,55_69,29368,sysselsatte_innvkat_alder,personer
2011,15,alle,alle,133431,sysselsatte_innvkat_alder,personer
2011,15,befolkningen_ellers,18_29,25032,sysselsatte_innvkat_alder,personer
2011,15,befolkningen_ellers,30_54,63710,sysselsatte_innvkat_alder,personer
2011,15,befolkningen_ellers,55_69,28445,sysselsatte_innvkat_alder,personer
2011,15,befolkningen_ellers,alle,121110,sysselsatte_innvkat_alder,personer
2011,15,innvandrere,18_29,3007,sysselsatte_innvkat_alder,personer
2011,15,innvandrere,30_54,8301,sysselsatte_innvkat_alder,personer
2011,15,innvandrere,55_69,923,sysselsatte_innvkat_alder,personer
2011,15,innvandrere,alle,12321,sysselsatte_innvkat_alder,personer
2011,16,alle,18_29,36750,sysselsatte_innvkat_alder,personer
2011,16,alle,30_54,85805,sysselsatte_innvkat_alder,personer
2011,16,alle,55_69,29314,sysselsatte_innvkat_alder,personer
2011,16,alle,alle,155199,sysselsatte_innvkat_alder,personer
2011,16,befolkningen_ellers,18_29,32888,sysselsatte_innvkat_alder,personer
2011,16,befolkningen_ellers,30_54,77154,sysselsatte_innvkat_alder,personer
2011,16,befolkningen_ellers,55_69,28260,sysselsatte_innvkat_alder,personer
2011,16,befolkningen_ellers,alle,141548,sysselsatte_innvkat_alder,personer
2011,16,innvandrere,18_29,3862,sysselsatte_innvkat_alder,personer
2011,16,innvandrere,30_54,8651,sysselsatte_innvkat_alder,personer
2011,16,innvandrere,55_69,1054,sysselsatte_innvkat_alder,personer
2011,16,innvandrere,alle,13651,sysselsatte_innvkat_alder,personer
