aar,bydel_nr,vreg_3,botid_5,tabellvariabel,tabell_navn,enhet
2012,030115,alle,alle,1901,sysselsatte_botid_land,personer
2012,030116,1,0_4,74,sysselsatte_botid_land,personer
2012,030116,1,10+,115,sysselsatte_botid_land,personer
2012,030116,1,5_9,65,sysselsatte_botid_land,personer
2012,030116,1,alle,254,sysselsatte_botid_land,personer
2012,030116,2,0_4,117,sysselsatte_botid_land,personer
2012,030116,2,10+,816,sysselsatte_botid_land,personer
2012,030116,2,5_9,190,sysselsatte_botid_land,personer
2012,030116,2,alle,1123,sysselsatte_botid_land,personer
2012,030116,alle,0_4,191,sysselsatte_botid_land,personer
2012,030116,alle,10+,931,sysselsatte_botid_land,personer
2012,030116,alle,5_9,255,sysselsatte_botid_land,personer
2012,030116,alle,alle,1377,sysselsatte_botid_land,personer
2012,030117,1,0_4,166,sysselsatte_botid_land,personer
2012,030117,1,10+,130,sysselsatte_botid_land,personer
2012,030117,1,5_9,112,sysselsatte_botid_land,personer
2012,030117,1,alle,408,sysselsatte_botid_land,personer
2012,030117,2,0_4,203,sysselsatte_botid_land,personer
2012,030117,2,10+,1311,sysselsatte_botid_land,personer
2012,030117,2,5_9,280,sysselsatte_botid_land,personer
2012,030117,2,alle,1794,sysselsatte_botid_land,personer
2012,030117,alle,0_4,369,sysselsatte_botid_land,personer
2012,030117,alle,10+,1441,sysselsatte_botid_land,personer
2012,030117,alle,5_9,392,sysselsatte_botid_land,personer
2012,030117,alle,alle,2202,sysselsatte_botid_land,personer
2012,030199,1,0_4,666,sysselsatte_botid_land,personer
2012,030199,1,10+,110,sysselsatte_botid_land,personer
2012,030199,1,5_9,160,sysselsatte_botid_land,personer
2012,030199,1,alle,936,sysselsatte_botid_land,personer
2012,030199,2,0_4,135,sysselsatte_botid_land,personer
2012,030199,2,10+,273,sysselsatte_botid_land,personer
2012,030199,2,5_9,68,sysselsatte_botid_land,personer
2012,030199,2,alle,476,sysselsatte_botid_land,personer
2012,030199,alle,0_4,801,sysselsatte_botid_land,personer
2012,030199,alle,10+,383,sysselsatte_botid_land,personer
2012,030199,alle,5_9,228,sysselsatte_botid_land,personer
2012,030199,alle,alle,1412,sysselsatte_botid_land,personer
2013,00,1,0_4,95556,sysselsatte_botid_land,personer
2013,00,1,10+,53408,sysselsatte_botid_land,personer
2013,00,1,5_9,49661,sysselsatte_botid_land,personer
2013,00,1,alle,198625,sysselsatte_botid_land,personer
2013,00,2,0_4,34338,sysselsatte_botid_land,personer
2013,00,2,10+,92267,sysselsatte_botid_land,personer
2013,00,2,5_9,33160,sysselsatte_botid_land,personer
2013,00,2,alle,159765,sysselsatte_botid_land,personer
2013,00,alle,0_4,129894,sysselsatte_botid_land,personer
2013,00,alle,10+,145675,sysselsatte_botid_land,personer
2013,00,alle,5_9,82821,sysselsatte_botid_land,personer
2013,00,alle,alle,358390,sysselsatte_botid_land,personer
2013,030101,1,0_4,2865,sysselsatte_botid_land,personer
2013,030101,1,10+,1282,sysselsatte_botid_land,personer
2013,030101,1,5_9,1148,sysselsatte_botid_land,personer
2013,030101,1,alle,5295,sysselsatte_botid_land,personer
2013,030101,2,0_4,1055,sysselsatte_botid_land,personer
2013,030101,2,10+,2489,sysselsatte_botid_land,personer
2013,030101,2,5_9,739,sysselsatte_botid_land,personer
2013,030101,2,alle,4283,sysselsatte_botid_land,personer
2013,030101,alle,0_4,3920,sysselsatte_botid_land,personer
2013,030101,alle,10+,3771,sysselsatte_botid_land,personer
2013,030101,alle,5_9,1887,sysselsatte_botid_land,personer
2013,030101,alle,alle,9578,sysselsatte_botid_land,personer
2013,030102,1,0_4,1935,sysselsatte_botid_land,personer
2013,030102,1,10+,1006,sysselsatte_botid_land,personer
2013,030102,1,5_9,798,sysselsatte_botid_land,personer
2013,030102,1,alle,3739,sysselsatte_botid_land,personer
2013,030102,2,0_4,827,sysselsatte_botid_land,personer
2013,030102,2,10+,2036,sysselsatte_botid_land,personer
2013,030102,2,5_9,576,sysselsatte_botid_land,personer
2013,030102,2,alle,3439,sysselsatte_botid_land,personer
2013,030102,alle,0_4,2762,sysselsatte_botid_land,personer
2013,030102,alle,10+,3042,sysselsatte_botid_land,personer
2013,030102,alle,5_9,1374,sysselsatte_botid_land,personer
2013,030102,alle,alle,7178,sysselsatte_botid_land,personer
2013,030103,1,0_4,2044,sysselsatte_botid_land,personer
2013,030103,1,10+,1240,sysselsatte_botid_land,personer
2013,030103,1,5_9,905,sysselsatte_botid_land,personer
2013,030103,1,alle,4189,sysselsatte_botid_land,personer
2013,030103,2,0_4,857,sysselsatte_botid_land,personer
2013,030103,2,10+,2466,sysselsatte_botid_land,personer
2013,030103,2,5_9,697,sysselsatte_botid_land,personer
2013,030103,2,alle,4020,sysselsatte_botid_land,personer
2013,030103,alle,0_4,2901,sysselsatte_botid_land,personer
2013,030103,alle,10+,3706,sysselsatte_botid_land,personer
2013,030103,alle,5_9,1602,sysselsatte_botid_land,personer
2013,030103,alle,alle,8209,sysselsatte_botid_land,personer
2013,030104,1,0_4,2185,sysselsatte_botid_land,personer
2013,030104,1,10+,998,sysselsatte_botid_land,personer
2013,030104,1,5_9,912,sysselsatte_botid_land,personer
2013,030104,1,alle,4095,sysselsatte_botid_land,personer
2013,030104,2,0_4,855,sysselsatte_botid_land,personer
2013,030104,2,10+,2356,sysselsatte_botid_land,personer
2013,030104,2,5_9,634,sysselsatte_botid_land,personer
2013,030104,2,alle,3845,sysselsatte_botid_land,personer
2013,030104,alle,0_4,3040,sysselsatte_botid_land,personer
2013,030104,alle,10+,3354,sysselsatte_botid_land,personer
2013,030104,alle,5_9,1546,sysselsatte_botid_land,personer
2013,030104,alle,alle,7940,sysselsatte_botid_land,personer
2013,030105,1,0_4,1813,sysselsatte_botid_land,personer
2013,030105,1,10+,935,sysselsatte_botid_land,personer
2013,030105,1,5_9,826,sysselsatte_botid_land,personer
2013,030105,1,alle,3574,sysselsatte_botid_land,personer
2013,030105,2,0_4,685,sysselsatte_botid_land,personer
2013,030105,2,10+,1978,sysselsatte_botid_land,personer
2013,030105,2,5_9,556,sysselsatte_botid_land,personer
2013,030105,2,alle,3219,sysselsatte_botid_land,personer
2013,030105,alle,0_4,2498,sysselsatte_botid_land,personer
2013,030105,alle,10+,2913,sysselsatte_botid_land,personer
2013,030105,alle,5_9,1382,sysselsatte_botid_land,personer
2013,030105,alle,alle,6793,sysselsatte_botid_land,personer
2013,030106,1,0_4,1557,sysselsatte_botid_land,personer
2013,030106,1,10+,885,sysselsatte_botid_land,personer
2013,030106,1,5_9,733,sysselsatte_botid_land,personer
2013,030106,1,alle,3175,sysselsatte_botid_land,personer
2013,030106,2,0_4,668,sysselsatte_botid_land,personer
2013,030106,2,10+,2036,sysselsatte_botid_land,personer
2013,030106,2,5_9,489,sysselsatte_botid_land,personer
2013,030106,2,alle,3193,sysselsatte_botid_land,personer
2013,030106,alle,0_4,2225,sysselsatte_botid_land,personer
2013,030106,alle,10+,2921,sysselsatte_botid_land,personer
2013,030106,alle,5_9,1222,sysselsatte_botid_land,personer
2013,030106,alle,alle,6368,sysselsatte_botid_land,personer
2013,030107,1,0_4,1265,sysselsatte_botid_land,personer
2013,030107,1,10+,625,sysselsatte_botid_land,personer
2013,030107,1,5_9,614,sysselsatte_botid_land,personer
2013,030107,1,alle,2504,sysselsatte_botid_land,personer
2013,030107,2,0_4,454,sysselsatte_botid_land,personer
2013,030107,2,10+,1893,sysselsatte_botid_land,personer
2013,030107,2,5_9,427,sysselsatte_botid_land,personer
2013,030107,2,alle,2774,sysselsatte_botid_land,personer
2013,030107,alle,0_4,1719,sysselsatte_botid_land,personer
2013,030107,alle,10+,2518,sysselsatte_botid_land,personer
2013,030107,alle,5_9,1041,sysselsatte_botid_land,personer
2013,030107,alle,alle,5278,sysselsatte_botid_land,personer
2013,030108,1,0_4,1320,sysselsatte_botid_land,personer
2013,030108,1,10+,693,sysselsatte_botid_land,personer
2013,030108,1,5_9,606,sysselsatte_botid_land,personer
2013,030108,1,alle,2619,sysselsatte_botid_land,personer
2013,030108,2,0_4,868,sysselsatte_botid_land,personer
2013,030108,2,10+,1741,sysselsatte_botid_land,personer
2013,030108,2,5_9,502,sysselsatte_botid_land,personer
2013,030108,2,alle,3111,sysselsatte_botid_land,personer
2013,030108,alle,0_4,2188,sysselsatte_botid_land,personer
2013,030108,alle,10+,2434,sysselsatte_botid_land,personer
2013,030108,alle,5_9,1108,sysselsatte_botid_land,personer
2013,030108,alle,alle,5730,sysselsatte_botid_land,personer
2013,030109,1,0_4,827,sysselsatte_botid_land,personer
2013,030109,1,10+,515,sysselsatte_botid_land,personer
2013,030109,1,5_9,417,sysselsatte_botid_land,personer
2013,030109,1,alle,1759,sysselsatte_botid_land,personer
2013,030109,2,0_4,410,sysselsatte_botid_land,personer
2013,030109,2,10+,1624,sysselsatte_botid_land,personer
2013,030109,2,5_9,404,sysselsatte_botid_land,personer
2013,030109,2,alle,2438,sysselsatte_botid_land,personer
2013,030109,alle,0_4,1237,sysselsatte_botid_land,personer
2013,030109,alle,10+,2139,sysselsatte_botid_land,personer
2013,030109,alle,5_9,821,sysselsatte_botid_land,personer
2013,030109,alle,alle,4197,sysselsatte_botid_land,personer
2013,030110,1,0_4,804,sysselsatte_botid_land,personer
2013,030110,1,10+,474,sysselsatte_botid_land,personer
2013,030110,1,5_9,366,sysselsatte_botid_land,personer
2013,030110,1,alle,1644,sysselsatte_botid_land,personer
2013,030110,2,0_4,481,sysselsatte_botid_land,personer
2013,030110,2,10+,1933,sysselsatte_botid_land,personer
2013,030110,2,5_9,441,sysselsatte_botid_land,personer
2013,030110,2,alle,2855,sysselsatte_botid_land,personer
2013,030110,alle,0_4,1285,sysselsatte_botid_land,personer
2013,030110,alle,10+,2407,sysselsatte_botid_land,personer
2013,030110,alle,5_9,807,sysselsatte_botid_land,personer
2013,030110,alle,alle,4499,sysselsatte_botid_land,personer
2013,030111,1,0_4,485,sysselsatte_botid_land,personer
2013,030111,1,10+,285,sysselsatte_botid_land,personer
2013,030111,1,5_9,221,sysselsatte_botid_land,personer
2013,030111,1,alle,991,sysselsatte_botid_land,personer
2013,030111,2,0_4,285,sysselsatte_botid_land,personer
2013,030111,2,10+,1052,sysselsatte_botid_land,personer
2013,030111,2,5_9,232,sysselsatte_botid_land,personer
2013,030111,2,alle,1569,sysselsatte_botid_land,personer
2013,030111,alle,0_4,770,sysselsatte_botid_land,personer
2013,030111,alle,10+,1337,sysselsatte_botid_land,personer
2013,030111,alle,5_9,453,sysselsatte_botid_land,personer
2013,030111,alle,alle,2560,sysselsatte_botid_land,personer
2013,030112,1,0_4,418,sysselsatte_botid_land,personer
2013,030112,1,10+,258,sysselsatte_botid_land,personer
2013,030112,1,5_9,225,sysselsatte_botid_land,personer
2013,030112,1,alle,901,sysselsatte_botid_land,personer
2013,030112,2,0_4,199,sysselsatte_botid_land,personer
2013,030112,2,10+,830,sysselsatte_botid_land,personer
2013,030112,2,5_9,245,sysselsatte_botid_land,personer
2013,030112,2,alle,1274,sysselsatte_botid_land,personer
2013,030112,alle,0_4,617,sysselsatte_botid_land,personer
2013,030112,alle,10+,1088,sysselsatte_botid_land,personer
2013,030112,alle,5_9,470,sysselsatte_botid_land,personer
2013,030112,alle,alle,2175,sysselsatte_botid_land,personer
2013,030113,1,0_4,475,sysselsatte_botid_land,personer
2013,030113,1,10+,268,sysselsatte_botid_land,personer
2013,030113,1,5_9,199,sysselsatte_botid_land,personer
2013,030113,1,alle,942,sysselsatte_botid_land,personer
2013,030113,2,0_4,329,sysselsatte_botid_land,personer
2013,030113,2,10+,1368,sysselsatte_botid_land,personer
2013,030113,2,5_9,388,sysselsatte_botid_land,personer
2013,030113,2,alle,2085,sysselsatte_botid_land,personer
2013,030113,alle,0_4,804,sysselsatte_botid_land,personer
2013,030113,alle,10+,1636,sysselsatte_botid_land,personer
2013,030113,alle,5_9,587,sysselsatte_botid_land,personer
2013,030113,alle,alle,3027,sysselsatte_botid_land,personer
2013,030114,1,0_4,196,sysselsatte_botid_land,personer
2013,030114,1,10+,179,sysselsatte_botid_land,personer
2013,030114,1,5_9,196,sysselsatte_botid_land,personer
2013,030114,1,alle,571,sysselsatte_botid_land,personer
2013,030114,2,0_4,192,sysselsatte_botid_land,personer
2013,030114,2,10+,1140,sysselsatte_botid_land,personer
2013,030114,2,5_9,273,sysselsatte_botid_land,personer
2013,030114,2,alle,1605,sysselsatte_botid_land,personer
2013,030114,alle,0_4,388,sysselsatte_botid_land,personer
2013,030114,alle,10+,1319,sysselsatte_botid_land,personer
2013,030114,alle,5_9,469,sysselsatte_botid_land,personer
2013,030114,alle,alle,2176,sysselsatte_botid_land,personer
2013,030115,1,0_4,210,sysselsatte_botid_land,personer
2013,030115,1,10+,236,sysselsatte_botid_land,personer
2013,030115,1,5_9,157,sysselsatte_botid_land,personer
2013,030115,1,alle,603,sysselsatte_botid_land,personer
2013,030115,2,0_4,160,sysselsatte_botid_land,personer
2013,030115,2,10+,1019,sysselsatte_botid_land,personer
2013,030115,2,5_9,233,sysselsatte_botid_land,personer
2013,030115,2,alle,1412,sysselsatte_botid_land,personer
2013,030115,alle,0_4,370,sysselsatte_botid_land,personer
2013,030115,alle,10+,1255,sysselsatte_botid_land,personer
2013,030115,alle,5_9,390,sysselsatte_botid_land,personer
2013,030115,alle,alle,2015,sysselsatte_botid_land,personer
2013,030116,1,0_4,76,sysselsatte_botid_land,personer
2013,030116,1,10+,123,sysselsatte_botid_land,personer
2013,030116,1,5_9,84,sysselsatte_botid_land,personer
2013,030116,1,alle,283,sysselsatte_botid_land,personer
2013,030116,2,0_4,122,sysselsatte_botid_land,personer
2013,030116,2,10+,836,sysselsatte_botid_land,personer
2013,030116,2,5_9,193,sysselsatte_botid_land,personer
2013,030116,2,alle,1151,sysselsatte_botid_land,personer
2013,030116,alle,0_4,198,sysselsatte_botid_land,personer
2013,030116,alle,10+,959,sysselsatte_botid_land,personer
2013,030116,alle,5_9,277,sysselsatte_botid_land,personer
2013,030116,alle,alle,1434,sysselsatte_botid_land,personer
2013,030117,1,0_4,196,sysselsatte_botid_land,personer
2013,030117,1,10+,145,sysselsatte_botid_land,personer
2013,030117,1,5_9,160,sysselsatte_botid_land,personer
2013,030117,1,alle,501,sysselsatte_botid_land,personer
2013,030117,2,0_4,213,sysselsatte_botid_land,personer
2013,030117,2,10+,1380,sysselsatte_botid_land,personer
2013,030117,2,5_9,283,sysselsatte_botid_land,personer
2013,030117,2,alle,1876,sysselsatte_botid_land,personer
2013,030117,alle,0_4,409,sysselsatte_botid_land,personer
2013,030117,alle,10+,1525,sysselsatte_botid_land,personer
2013,030117,alle,5_9,443,sysselsatte_botid_land,personer
2013,030117,alle,alle,2377,sysselsatte_botid_land,personer
2013,030199,1,0_4,479,sysselsatte_botid_land,personer
2013,030199,1,10+,73,sysselsatte_botid_land,personer
2013,030199,1,5_9,162,sysselsatte_botid_land,personer
2013,030199,1,alle,714,sysselsatte_botid_land,personer
2013,030199,2,0_4,135,sysselsatte_botid_land,personer
2013,030199,2,10+,206,sysselsatte_botid_land,personer
2013,030199,2,5_9,63,sysselsatte_botid_land,personer
2013,030199,2,alle,404,sysselsatte_botid_land,personer
2013,030199,alle,0_4,614,sysselsatte_botid_land,personer
2013,030199,alle,10+,279,sysselsatte_botid_land,personer
2013,030199,alle,5_9,225,sysselsatte_botid_land,personer
2013,030199,alle,alle,1118,sysselsatte_botid_land,personer
2014,00,1,0_4,96338,sysselsatte_botid_land,personer
2014,00,1,10+,56351,sysselsatte_botid_land,personer
2014,00,1,5_9,59312,sysselsatte_botid_land,personer
2014,00,1,alle,212001,sysselsatte_botid_land,personer
2014,00,2,0_4,34981,sysselsatte_botid_land,personer
2014,00,2,10+,98968,sysselsatte_botid_land,personer
2014,00,2,5_9,35849,sysselsatte_botid_land,personer
2014,00,2,alle,169798,sysselsatte_botid_land,personer
2014,00,alle,0_4,131319,sysselsatte_botid_land,personer
2014,00,alle,10+,155319,sysselsatte_botid_land,personer
2014,00,alle,5_9,95161,sysselsatte_botid_land,personer
2014,00,alle,alle,381799,sysselsatte_botid_land,personer
2014,030101,1,0_4,2923,sysselsatte_botid_land,personer
2014,030101,1,10+,1357,sysselsatte_botid_land,personer
2014,030101,1,5_9,1248,sysselsatte_botid_land,personer
2014,030101,1,alle,5528,sysselsatte_botid_land,personer
2014,030101,2,0_4,1156,sysselsatte_botid_land,personer
2014,030101,2,10+,2633,sysselsatte_botid_land,personer
2014,030101,2,5_9,795,sysselsatte_botid_land,personer
2014,030101,2,alle,4584,sysselsatte_botid_land,personer
2014,030101,alle,0_4,4079,sysselsatte_botid_land,personer
2014,030101,alle,10+,3990,sysselsatte_botid_land,personer
2014,030101,alle,5_9,2043,sysselsatte_botid_land,personer
2014,030101,alle,alle,10112,sysselsatte_botid_land,personer
2014,030102,1,0_4,2053,sysselsatte_botid_land,personer
2014,030102,1,10+,1080,sysselsatte_botid_land,personer
2014,030102,1,5_9,926,sysselsatte_botid_land,personer
2014,030102,1,alle,4059,sysselsatte_botid_land,personer
2014,030102,2,0_4,894,sysselsatte_botid_land,personer
2014,030102,2,10+,2219,sysselsatte_botid_land,personer
2014,030102,2,5_9,623,sysselsatte_botid_land,personer
2014,030102,2,alle,3736,sysselsatte_botid_land,personer
2014,030102,alle,0_4,2947,sysselsatte_botid_land,personer
2014,030102,alle,10+,3299,sysselsatte_botid_land,personer
2014,030102,alle,5_9,1549,sysselsatte_botid_land,personer
2014,030102,alle,alle,7795,sysselsatte_botid_land,personer
2014,030103,1,0_4,2151,sysselsatte_botid_land,personer
2014,030103,1,10+,1302,sysselsatte_botid_land,personer
2014,030103,1,5_9,1037,sysselsatte_botid_land,personer
2014,030103,1,alle,4490,sysselsatte_botid_land,personer
2014,030103,2,0_4,933,sysselsatte_botid_land,personer
2014,030103,2,10+,2574,sysselsatte_botid_land,personer
2014,030103,2,5_9,704,sysselsatte_botid_land,personer
2014,030103,2,alle,4211,sysselsatte_botid_land,personer
2014,030103,alle,0_4,3084,sysselsatte_botid_land,personer
2014,030103,alle,10+,3876,sysselsatte_botid_land,personer
2014,030103,alle,5_9,1741,sysselsatte_botid_land,personer
2014,030103,alle,alle,8701,sysselsatte_botid_land,personer
2014,030104,1,0_4,2219,sysselsatte_botid_land,personer
2014,030104,1,10+,1018,sysselsatte_botid_land,personer
2014,030104,1,5_9,1057,sysselsatte_botid_land,personer
2014,030104,1,alle,4294,sysselsatte_botid_land,personer
2014,030104,2,0_4,922,sysselsatte_botid_land,personer
2014,030104,2,10+,2410,sysselsatte_botid_land,personer
2014,030104,2,5_9,721,sysselsatte_botid_land,personer
2014,030104,2,alle,4053,sysselsatte_botid_land,personer
2014,030104,alle,0_4,3141,sysselsatte_botid_land,personer
2014,030104,alle,10+,3428,sysselsatte_botid_land,personer
2014,030104,alle,5_9,1778,sysselsatte_botid_land,personer
2014,030104,alle,alle,8347,sysselsatte_botid_land,personer
2014,030105,1,0_4,1870,sysselsatte_botid_land,personer
2014,030105,1,10+,979,sysselsatte_botid_land,personer
2014,030105,1,5_9,913,sysselsatte_botid_land,personer
2014,030105,1,alle,3762,sysselsatte_botid_land,personer
2014,030105,2,0_4,790,sysselsatte_botid_land,personer
2014,030105,2,10+,2183,sysselsatte_botid_land,personer
2014,030105,2,5_9,592,sysselsatte_botid_land,personer
2014,030105,2,alle,3565,sysselsatte_botid_land,personer
