naringsregion_nr,vreg_3,botid_5,aar,tabellvariabel,tabellnavn,enhet
73,1,10+,2007,1197,sysselsatte_botid_land,personer
73,1,5_9,2007,133,sysselsatte_botid_land,personer
73,1,alle,2007,1625,sysselsatte_botid_land,personer
73,2,0_4,2007,301,sysselsatte_botid_land,personer
73,2,10+,2007,432,sysselsatte_botid_land,personer
73,2,5_9,2007,251,sysselsatte_botid_land,personer
73,2,alle,2007,984,sysselsatte_botid_land,personer
73,alle,0_4,2007,596,sysselsatte_botid_land,personer
73,alle,10+,2007,1629,sysselsatte_botid_land,personer
73,alle,5_9,2007,384,sysselsatte_botid_land,personer
73,alle,alle,2007,2609,sysselsatte_botid_land,personer
74,1,0_4,2007,151,sysselsatte_botid_land,personer
74,1,10+,2007,566,sysselsatte_botid_land,personer
74,1,5_9,2007,42,sysselsatte_botid_land,personer
74,1,alle,2007,759,sysselsatte_botid_land,personer
74,2,0_4,2007,184,sysselsatte_botid_land,personer
74,2,10+,2007,142,sysselsatte_botid_land,personer
74,2,5_9,2007,110,sysselsatte_botid_land,personer
74,2,alle,2007,436,sysselsatte_botid_land,personer
74,alle,0_4,2007,335,sysselsatte_botid_land,personer
74,alle,10+,2007,708,sysselsatte_botid_land,personer
74,alle,5_9,2007,152,sysselsatte_botid_land,personer
74,alle,alle,2007,1195,sysselsatte_botid_land,personer
75,1,0_4,2007,93,sysselsatte_botid_land,personer
75,1,10+,2007,344,sysselsatte_botid_land,personer
75,1,5_9,2007,36,sysselsatte_botid_land,personer
75,1,alle,2007,473,sysselsatte_botid_land,personer
75,2,0_4,2007,129,sysselsatte_botid_land,personer
75,2,10+,2007,115,sysselsatte_botid_land,personer
75,2,5_9,2007,82,sysselsatte_botid_land,personer
75,2,alle,2007,326,sysselsatte_botid_land,personer
75,alle,0_4,2007,222,sysselsatte_botid_land,personer
75,alle,10+,2007,459,sysselsatte_botid_land,personer
75,alle,5_9,2007,118,sysselsatte_botid_land,personer
75,alle,alle,2007,799,sysselsatte_botid_land,personer
76,1,0_4,2007,85,sysselsatte_botid_land,personer
76,1,10+,2007,334,sysselsatte_botid_land,personer
76,1,5_9,2007,52,sysselsatte_botid_land,personer
76,1,alle,2007,471,sysselsatte_botid_land,personer
76,2,0_4,2007,165,sysselsatte_botid_land,personer
76,2,10+,2007,158,sysselsatte_botid_land,personer
76,2,5_9,2007,102,sysselsatte_botid_land,personer
76,2,alle,2007,425,sysselsatte_botid_land,personer
76,alle,0_4,2007,250,sysselsatte_botid_land,personer
76,alle,10+,2007,492,sysselsatte_botid_land,personer
76,alle,5_9,2007,154,sysselsatte_botid_land,personer
76,alle,alle,2007,896,sysselsatte_botid_land,personer
77,1,0_4,2007,167,sysselsatte_botid_land,personer
77,1,10+,2007,474,sysselsatte_botid_land,personer
77,1,5_9,2007,77,sysselsatte_botid_land,personer
77,1,alle,2007,718,sysselsatte_botid_land,personer
77,2,0_4,2007,135,sysselsatte_botid_land,personer
77,2,10+,2007,190,sysselsatte_botid_land,personer
77,2,5_9,2007,127,sysselsatte_botid_land,personer
77,2,alle,2007,452,sysselsatte_botid_land,personer
77,alle,0_4,2007,302,sysselsatte_botid_land,personer
77,alle,10+,2007,664,sysselsatte_botid_land,personer
77,alle,5_9,2007,204,sysselsatte_botid_land,personer
77,alle,alle,2007,1170,sysselsatte_botid_land,personer
78,1,0_4,2007,111,sysselsatte_botid_land,personer
78,1,10+,2007,437,sysselsatte_botid_land,personer
78,1,5_9,2007,47,sysselsatte_botid_land,personer
78,1,alle,2007,595,sysselsatte_botid_land,personer
78,2,0_4,2007,102,sysselsatte_botid_land,personer
78,2,10+,2007,127,sysselsatte_botid_land,personer
78,2,5_9,2007,70,sysselsatte_botid_land,personer
78,2,alle,2007,299,sysselsatte_botid_land,personer
78,alle,0_4,2007,213,sysselsatte_botid_land,personer
78,alle,10+,2007,564,sysselsatte_botid_land,personer
78,alle,5_9,2007,117,sysselsatte_botid_land,personer
78,alle,alle,2007,894,sysselsatte_botid_land,personer
79,1,0_4,2007,754,sysselsatte_botid_land,personer
79,1,10+,2007,1683,sysselsatte_botid_land,personer
79,1,5_9,2007,329,sysselsatte_botid_land,personer
79,1,alle,2007,2766,sysselsatte_botid_land,personer
79,2,0_4,2007,513,sysselsatte_botid_land,personer
79,2,10+,2007,645,sysselsatte_botid_land,personer
79,2,5_9,2007,390,sysselsatte_botid_land,personer
79,2,alle,2007,1548,sysselsatte_botid_land,personer
79,alle,0_4,2007,1267,sysselsatte_botid_land,personer
79,alle,10+,2007,2328,sysselsatte_botid_land,personer
79,alle,5_9,2007,719,sysselsatte_botid_land,personer
79,alle,alle,2007,4314,sysselsatte_botid_land,personer
80,1,0_4,2007,45,sysselsatte_botid_land,personer
80,1,10+,2007,230,sysselsatte_botid_land,personer
80,1,5_9,2007,35,sysselsatte_botid_land,personer
80,1,alle,2007,310,sysselsatte_botid_land,personer
80,2,0_4,2007,65,sysselsatte_botid_land,personer
80,2,10+,2007,50,sysselsatte_botid_land,personer
80,2,5_9,2007,30,sysselsatte_botid_land,personer
80,2,alle,2007,145,sysselsatte_botid_land,personer
80,alle,0_4,2007,110,sysselsatte_botid_land,personer
80,alle,10+,2007,280,sysselsatte_botid_land,personer
80,alle,5_9,2007,65,sysselsatte_botid_land,personer
80,alle,alle,2007,455,sysselsatte_botid_land,personer
81,1,0_4,2007,223,sysselsatte_botid_land,personer
81,1,10+,2007,709,sysselsatte_botid_land,personer
81,1,5_9,2007,87,sysselsatte_botid_land,personer
81,1,alle,2007,1019,sysselsatte_botid_land,personer
81,2,0_4,2007,367,sysselsatte_botid_land,personer
81,2,10+,2007,205,sysselsatte_botid_land,personer
81,2,5_9,2007,230,sysselsatte_botid_land,personer
81,2,alle,2007,802,sysselsatte_botid_land,personer
81,alle,0_4,2007,590,sysselsatte_botid_land,personer
81,alle,10+,2007,914,sysselsatte_botid_land,personer
81,alle,5_9,2007,317,sysselsatte_botid_land,personer
81,alle,alle,2007,1821,sysselsatte_botid_land,personer
82,1,0_4,2007,52,sysselsatte_botid_land,personer
82,1,10+,2007,512,sysselsatte_botid_land,personer
82,1,5_9,2007,56,sysselsatte_botid_land,personer
82,1,alle,2007,620,sysselsatte_botid_land,personer
82,2,0_4,2007,47,sysselsatte_botid_land,personer
82,2,10+,2007,55,sysselsatte_botid_land,personer
82,2,5_9,2007,55,sysselsatte_botid_land,personer
82,2,alle,2007,157,sysselsatte_botid_land,personer
82,alle,0_4,2007,99,sysselsatte_botid_land,personer
82,alle,10+,2007,567,sysselsatte_botid_land,personer
82,alle,5_9,2007,111,sysselsatte_botid_land,personer
82,alle,alle,2007,777,sysselsatte_botid_land,personer
83,1,0_4,2007,110,sysselsatte_botid_land,personer
83,1,10+,2007,654,sysselsatte_botid_land,personer
83,1,5_9,2007,89,sysselsatte_botid_land,personer
83,1,alle,2007,853,sysselsatte_botid_land,personer
83,2,0_4,2007,179,sysselsatte_botid_land,personer
83,2,10+,2007,238,sysselsatte_botid_land,personer
83,2,5_9,2007,232,sysselsatte_botid_land,personer
83,2,alle,2007,649,sysselsatte_botid_land,personer
83,alle,0_4,2007,289,sysselsatte_botid_land,personer
83,alle,10+,2007,892,sysselsatte_botid_land,personer
83,alle,5_9,2007,321,sysselsatte_botid_land,personer
83,alle,alle,2007,1502,sysselsatte_botid_land,personer
alle,1,0_4,2007,42850,sysselsatte_botid_land,personer
alle,1,10+,2007,134971,sysselsatte_botid_land,personer
alle,1,5_9,2007,15308,sysselsatte_botid_land,personer
alle,1,alle,2007,193129,sysselsatte_botid_land,personer
alle,2,0_4,2007,25875,sysselsatte_botid_land,personer
alle,2,10+,2007,91229,sysselsatte_botid_land,personer
alle,2,5_9,2007,28468,sysselsatte_botid_land,personer
alle,2,alle,2007,145572,sysselsatte_botid_land,personer
alle,alle,0_4,2007,68725,sysselsatte_botid_land,personer
alle,alle,10+,2007,226200,sysselsatte_botid_land,personer
alle,alle,5_9,2007,43776,sysselsatte_botid_land,personer
alle,alle,alle,2007,338701,sysselsatte_botid_land,personer
01,1,0_4,2008,129,sysselsatte_botid_land,personer
01,1,10+,2008,485,sysselsatte_botid_land,personer
01,1,5_9,2008,65,sysselsatte_botid_land,personer
01,1,alle,2008,679,sysselsatte_botid_land,personer
01,2,0_4,2008,76,sysselsatte_botid_land,personer
01,2,10+,2008,347,sysselsatte_botid_land,personer
01,2,5_9,2008,148,sysselsatte_botid_land,personer
01,2,alle,2008,571,sysselsatte_botid_land,personer
01,alle,0_4,2008,205,sysselsatte_botid_land,personer
01,alle,10+,2008,832,sysselsatte_botid_land,personer
01,alle,5_9,2008,213,sysselsatte_botid_land,personer
01,alle,alle,2008,1250,sysselsatte_botid_land,personer
02,1,0_4,2008,442,sysselsatte_botid_land,personer
02,1,10+,2008,706,sysselsatte_botid_land,personer
02,1,5_9,2008,154,sysselsatte_botid_land,personer
02,1,alle,2008,1302,sysselsatte_botid_land,personer
02,2,0_4,2008,218,sysselsatte_botid_land,personer
02,2,10+,2008,745,sysselsatte_botid_land,personer
02,2,5_9,2008,401,sysselsatte_botid_land,personer
02,2,alle,2008,1364,sysselsatte_botid_land,personer
02,alle,0_4,2008,660,sysselsatte_botid_land,personer
02,alle,10+,2008,1451,sysselsatte_botid_land,personer
02,alle,5_9,2008,555,sysselsatte_botid_land,personer
02,alle,alle,2008,2666,sysselsatte_botid_land,personer
03,1,0_4,2008,604,sysselsatte_botid_land,personer
03,1,10+,2008,937,sysselsatte_botid_land,personer
03,1,5_9,2008,144,sysselsatte_botid_land,personer
03,1,alle,2008,1685,sysselsatte_botid_land,personer
03,2,0_4,2008,207,sysselsatte_botid_land,personer
03,2,10+,2008,883,sysselsatte_botid_land,personer
03,2,5_9,2008,317,sysselsatte_botid_land,personer
03,2,alle,2008,1407,sysselsatte_botid_land,personer
03,alle,0_4,2008,811,sysselsatte_botid_land,personer
03,alle,10+,2008,1820,sysselsatte_botid_land,personer
03,alle,5_9,2008,461,sysselsatte_botid_land,personer
03,alle,alle,2008,3092,sysselsatte_botid_land,personer
04,1,0_4,2008,1055,sysselsatte_botid_land,personer
04,1,10+,2008,1734,sysselsatte_botid_land,personer
04,1,5_9,2008,279,sysselsatte_botid_land,personer
04,1,alle,2008,3068,sysselsatte_botid_land,personer
04,2,0_4,2008,466,sysselsatte_botid_land,personer
04,2,10+,2008,1977,sysselsatte_botid_land,personer
04,2,5_9,2008,1088,sysselsatte_botid_land,personer
04,2,alle,2008,3531,sysselsatte_botid_land,personer
04,alle,0_4,2008,1521,sysselsatte_botid_land,personer
04,alle,10+,2008,3711,sysselsatte_botid_land,personer
04,alle,5_9,2008,1367,sysselsatte_botid_land,personer
04,alle,alle,2008,6599,sysselsatte_botid_land,personer
05,1,0_4,2008,2768,sysselsatte_botid_land,personer
05,1,10+,2008,4981,sysselsatte_botid_land,personer
05,1,5_9,2008,848,sysselsatte_botid_land,personer
05,1,alle,2008,8597,sysselsatte_botid_land,personer
05,2,0_4,2008,1047,sysselsatte_botid_land,personer
05,2,10+,2008,3200,sysselsatte_botid_land,personer
05,2,5_9,2008,1250,sysselsatte_botid_land,personer
05,2,alle,2008,5497,sysselsatte_botid_land,personer
05,alle,0_4,2008,3815,sysselsatte_botid_land,personer
05,alle,10+,2008,8181,sysselsatte_botid_land,personer
05,alle,5_9,2008,2098,sysselsatte_botid_land,personer
05,alle,alle,2008,14094,sysselsatte_botid_land,personer
06,1,0_4,2008,1115,sysselsatte_botid_land,personer
06,1,10+,2008,3003,sysselsatte_botid_land,personer
06,1,5_9,2008,465,sysselsatte_botid_land,personer
06,1,alle,2008,4583,sysselsatte_botid_land,personer
06,2,0_4,2008,718,sysselsatte_botid_land,personer
06,2,10+,2008,1996,sysselsatte_botid_land,personer
06,2,5_9,2008,804,sysselsatte_botid_land,personer
06,2,alle,2008,3518,sysselsatte_botid_land,personer
06,alle,0_4,2008,1833,sysselsatte_botid_land,personer
06,alle,10+,2008,4999,sysselsatte_botid_land,personer
06,alle,5_9,2008,1269,sysselsatte_botid_land,personer
06,alle,alle,2008,8101,sysselsatte_botid_land,personer
07,1,0_4,2008,1747,sysselsatte_botid_land,personer
07,1,10+,2008,2496,sysselsatte_botid_land,personer
07,1,5_9,2008,553,sysselsatte_botid_land,personer
07,1,alle,2008,4796,sysselsatte_botid_land,personer
07,2,0_4,2008,794,sysselsatte_botid_land,personer
07,2,10+,2008,3992,sysselsatte_botid_land,personer
07,2,5_9,2008,1235,sysselsatte_botid_land,personer
07,2,alle,2008,6021,sysselsatte_botid_land,personer
07,alle,0_4,2008,2541,sysselsatte_botid_land,personer
07,alle,10+,2008,6488,sysselsatte_botid_land,personer
07,alle,5_9,2008,1788,sysselsatte_botid_land,personer
07,alle,alle,2008,10817,sysselsatte_botid_land,personer
08,1,0_4,2008,802,sysselsatte_botid_land,personer
08,1,10+,2008,1126,sysselsatte_botid_land,personer
08,1,5_9,2008,317,sysselsatte_botid_land,personer
08,1,alle,2008,2245,sysselsatte_botid_land,personer
08,2,0_4,2008,384,sysselsatte_botid_land,personer
08,2,10+,2008,1163,sysselsatte_botid_land,personer
08,2,5_9,2008,559,sysselsatte_botid_land,personer
08,2,alle,2008,2106,sysselsatte_botid_land,personer
08,alle,0_4,2008,1186,sysselsatte_botid_land,personer
08,alle,10+,2008,2289,sysselsatte_botid_land,personer
08,alle,5_9,2008,876,sysselsatte_botid_land,personer
08,alle,alle,2008,4351,sysselsatte_botid_land,personer
09,1,0_4,2008,13051,sysselsatte_botid_land,personer
09,1,10+,2008,13399,sysselsatte_botid_land,personer
09,1,5_9,2008,3608,sysselsatte_botid_land,personer
09,1,alle,2008,30058,sysselsatte_botid_land,personer
09,2,0_4,2008,7283,sysselsatte_botid_land,personer
09,2,10+,2008,26771,sysselsatte_botid_land,personer
09,2,5_9,2008,8803,sysselsatte_botid_land,personer
09,2,alle,2008,42857,sysselsatte_botid_land,personer
09,alle,0_4,2008,20334,sysselsatte_botid_land,personer
09,alle,10+,2008,40170,sysselsatte_botid_land,personer
09,alle,5_9,2008,12411,sysselsatte_botid_land,personer
09,alle,alle,2008,72915,sysselsatte_botid_land,personer
10,1,0_4,2008,90,sysselsatte_botid_land,personer
10,1,10+,2008,129,sysselsatte_botid_land,personer
10,1,5_9,2008,34,sysselsatte_botid_land,personer
10,1,alle,2008,253,sysselsatte_botid_land,personer
10,2,0_4,2008,30,sysselsatte_botid_land,personer
10,2,10+,2008,66,sysselsatte_botid_land,personer
10,2,5_9,2008,59,sysselsatte_botid_land,personer
10,2,alle,2008,155,sysselsatte_botid_land,personer
10,alle,0_4,2008,120,sysselsatte_botid_land,personer
10,alle,10+,2008,195,sysselsatte_botid_land,personer
10,alle,5_9,2008,93,sysselsatte_botid_land,personer
10,alle,alle,2008,408,sysselsatte_botid_land,personer
11,1,0_4,2008,226,sysselsatte_botid_land,personer
11,1,10+,2008,598,sysselsatte_botid_land,personer
11,1,5_9,2008,76,sysselsatte_botid_land,personer
11,1,alle,2008,900,sysselsatte_botid_land,personer
11,2,0_4,2008,130,sysselsatte_botid_land,personer
11,2,10+,2008,331,sysselsatte_botid_land,personer
11,2,5_9,2008,220,sysselsatte_botid_land,personer
11,2,alle,2008,681,sysselsatte_botid_land,personer
11,alle,0_4,2008,356,sysselsatte_botid_land,personer
11,alle,10+,2008,929,sysselsatte_botid_land,personer
11,alle,5_9,2008,296,sysselsatte_botid_land,personer
11,alle,alle,2008,1581,sysselsatte_botid_land,personer
12,1,0_4,2008,533,sysselsatte_botid_land,personer
12,1,10+,2008,866,sysselsatte_botid_land,personer
12,1,5_9,2008,170,sysselsatte_botid_land,personer
12,1,alle,2008,1569,sysselsatte_botid_land,personer
12,2,0_4,2008,276,sysselsatte_botid_land,personer
12,2,10+,2008,598,sysselsatte_botid_land,personer
12,2,5_9,2008,280,sysselsatte_botid_land,personer
12,2,alle,2008,1154,sysselsatte_botid_land,personer
12,alle,0_4,2008,809,sysselsatte_botid_land,personer
12,alle,10+,2008,1464,sysselsatte_botid_land,personer
12,alle,5_9,2008,450,sysselsatte_botid_land,personer
12,alle,alle,2008,2723,sysselsatte_botid_land,personer
13,1,0_4,2008,177,sysselsatte_botid_land,personer
13,1,10+,2008,422,sysselsatte_botid_land,personer
13,1,5_9,2008,73,sysselsatte_botid_land,personer
13,1,alle,2008,672,sysselsatte_botid_land,personer
13,2,0_4,2008,100,sysselsatte_botid_land,personer
13,2,10+,2008,196,sysselsatte_botid_land,personer
13,2,5_9,2008,127,sysselsatte_botid_land,personer
13,2,alle,2008,423,sysselsatte_botid_land,personer
13,alle,0_4,2008,277,sysselsatte_botid_land,personer
13,alle,10+,2008,618,sysselsatte_botid_land,personer
13,alle,5_9,2008,200,sysselsatte_botid_land,personer
13,alle,alle,2008,1095,sysselsatte_botid_land,personer
14,1,0_4,2008,425,sysselsatte_botid_land,personer
14,1,10+,2008,553,sysselsatte_botid_land,personer
14,1,5_9,2008,100,sysselsatte_botid_land,personer
14,1,alle,2008,1078,sysselsatte_botid_land,personer
14,2,0_4,2008,212,sysselsatte_botid_land,personer
14,2,10+,2008,529,sysselsatte_botid_land,personer
14,2,5_9,2008,334,sysselsatte_botid_land,personer
14,2,alle,2008,1075,sysselsatte_botid_land,personer
14,alle,0_4,2008,637,sysselsatte_botid_land,personer
14,alle,10+,2008,1082,sysselsatte_botid_land,personer
14,alle,5_9,2008,434,sysselsatte_botid_land,personer
14,alle,alle,2008,2153,sysselsatte_botid_land,personer
15,1,0_4,2008,135,sysselsatte_botid_land,personer
15,1,10+,2008,253,sysselsatte_botid_land,personer
15,1,5_9,2008,49,sysselsatte_botid_land,personer
15,1,alle,2008,437,sysselsatte_botid_land,personer
15,2,0_4,2008,79,sysselsatte_botid_land,personer
15,2,10+,2008,204,sysselsatte_botid_land,personer
15,2,5_9,2008,95,sysselsatte_botid_land,personer
15,2,alle,2008,378,sysselsatte_botid_land,personer
15,alle,0_4,2008,214,sysselsatte_botid_land,personer
15,alle,10+,2008,457,sysselsatte_botid_land,personer
15,alle,5_9,2008,144,sysselsatte_botid_land,personer
15,alle,alle,2008,815,sysselsatte_botid_land,personer
16,1,0_4,2008,314,sysselsatte_botid_land,personer
16,1,10+,2008,416,sysselsatte_botid_land,personer
16,1,5_9,2008,90,sysselsatte_botid_land,personer
16,1,alle,2008,820,sysselsatte_botid_land,personer
16,2,0_4,2008,165,sysselsatte_botid_land,personer
16,2,10+,2008,338,sysselsatte_botid_land,personer
16,2,5_9,2008,178,sysselsatte_botid_land,personer
16,2,alle,2008,681,sysselsatte_botid_land,personer
16,alle,0_4,2008,479,sysselsatte_botid_land,personer
16,alle,10+,2008,754,sysselsatte_botid_land,personer
16,alle,5_9,2008,268,sysselsatte_botid_land,personer
16,alle,alle,2008,1501,sysselsatte_botid_land,personer
17,1,0_4,2008,173,sysselsatte_botid_land,personer
17,1,10+,2008,58,sysselsatte_botid_land,personer
17,1,5_9,2008,16,sysselsatte_botid_land,personer
17,1,alle,2008,247,sysselsatte_botid_land,personer
17,2,0_4,2008,21,sysselsatte_botid_land,personer
17,2,10+,2008,55,sysselsatte_botid_land,personer
17,2,5_9,2008,30,sysselsatte_botid_land,personer
17,2,alle,2008,106,sysselsatte_botid_land,personer
17,alle,0_4,2008,194,sysselsatte_botid_land,personer
17,alle,10+,2008,113,sysselsatte_botid_land,personer
17,alle,5_9,2008,46,sysselsatte_botid_land,personer
17,alle,alle,2008,353,sysselsatte_botid_land,personer
18,1,0_4,2008,116,sysselsatte_botid_land,personer
18,1,10+,2008,75,sysselsatte_botid_land,personer
18,1,5_9,2008,26,sysselsatte_botid_land,personer
18,1,alle,2008,217,sysselsatte_botid_land,personer
18,2,0_4,2008,43,sysselsatte_botid_land,personer
18,2,10+,2008,44,sysselsatte_botid_land,personer
18,2,5_9,2008,32,sysselsatte_botid_land,personer
18,2,alle,2008,119,sysselsatte_botid_land,personer
18,alle,0_4,2008,159,sysselsatte_botid_land,personer
18,alle,10+,2008,119,sysselsatte_botid_land,personer
18,alle,5_9,2008,58,sysselsatte_botid_land,personer
18,alle,alle,2008,336,sysselsatte_botid_land,personer
19,1,0_4,2008,182,sysselsatte_botid_land,personer
19,1,10+,2008,160,sysselsatte_botid_land,personer
19,1,5_9,2008,40,sysselsatte_botid_land,personer
19,1,alle,2008,382,sysselsatte_botid_land,personer
19,2,0_4,2008,53,sysselsatte_botid_land,personer
19,2,10+,2008,77,sysselsatte_botid_land,personer
19,2,5_9,2008,64,sysselsatte_botid_land,personer
19,2,alle,2008,194,sysselsatte_botid_land,personer
19,alle,0_4,2008,235,sysselsatte_botid_land,personer
19,alle,10+,2008,237,sysselsatte_botid_land,personer
19,alle,5_9,2008,104,sysselsatte_botid_land,personer
19,alle,alle,2008,576,sysselsatte_botid_land,personer
20,1,0_4,2008,1884,sysselsatte_botid_land,personer
20,1,10+,2008,2716,sysselsatte_botid_land,personer
20,1,5_9,2008,592,sysselsatte_botid_land,personer
20,1,alle,2008,5192,sysselsatte_botid_land,personer
20,2,0_4,2008,843,sysselsatte_botid_land,personer
20,2,10+,2008,3435,sysselsatte_botid_land,personer
20,2,5_9,2008,1551,sysselsatte_botid_land,personer
20,2,alle,2008,5829,sysselsatte_botid_land,personer
