aar,naringsregion_nr,innvkat_2,tabellvariabel,tabell_navn,enhet
2011,53,innvandrere,2461,sysselsatte_innvkat,personer
2011,54,alle,9307,sysselsatte_innvkat,personer
2011,54,befolkningen_ellers,8212,sysselsatte_innvkat,personer
2011,54,innvandrere,1095,sysselsatte_innvkat,personer
2011,55,alle,23760,sysselsatte_innvkat,personer
2011,55,befolkningen_ellers,21367,sysselsatte_innvkat,personer
2011,55,innvandrere,2393,sysselsatte_innvkat,personer
2011,56,alle,39638,sysselsatte_innvkat,personer
2011,56,befolkningen_ellers,35487,sysselsatte_innvkat,personer
2011,56,innvandrere,4151,sysselsatte_innvkat,personer
2011,57,alle,12189,sysselsatte_innvkat,personer
2011,57,befolkningen_ellers,11633,sysselsatte_innvkat,personer
2011,57,innvandrere,556,sysselsatte_innvkat,personer
2011,58,alle,4449,sysselsatte_innvkat,personer
2011,58,befolkningen_ellers,3600,sysselsatte_innvkat,personer
2011,58,innvandrere,849,sysselsatte_innvkat,personer
2011,59,alle,4832,sysselsatte_innvkat,personer
2011,59,befolkningen_ellers,4558,sysselsatte_innvkat,personer
2011,59,innvandrere,274,sysselsatte_innvkat,personer
2011,60,alle,11137,sysselsatte_innvkat,personer
2011,60,befolkningen_ellers,10612,sysselsatte_innvkat,personer
2011,60,innvandrere,525,sysselsatte_innvkat,personer
2011,61,alle,119818,sysselsatte_innvkat,personer
2011,61,befolkningen_ellers,108539,sysselsatte_innvkat,personer
2011,61,innvandrere,11279,sysselsatte_innvkat,personer
2011,62,alle,4509,sysselsatte_innvkat,personer
2011,62,befolkningen_ellers,4263,sysselsatte_innvkat,personer
2011,62,innvandrere,246,sysselsatte_innvkat,personer
2011,63,alle,13441,sysselsatte_innvkat,personer
2011,63,befolkningen_ellers,12724,sysselsatte_innvkat,personer
2011,63,innvandrere,717,sysselsatte_innvkat,personer
2011,64,alle,31665,sysselsatte_innvkat,personer
2011,64,befolkningen_ellers,30013,sysselsatte_innvkat,personer
2011,64,innvandrere,1652,sysselsatte_innvkat,personer
2011,65,alle,4447,sysselsatte_innvkat,personer
2011,65,befolkningen_ellers,4237,sysselsatte_innvkat,personer
2011,65,innvandrere,210,sysselsatte_innvkat,personer
2011,66,alle,5023,sysselsatte_innvkat,personer
2011,66,befolkningen_ellers,4717,sysselsatte_innvkat,personer
2011,66,innvandrere,306,sysselsatte_innvkat,personer
2011,67,alle,10227,sysselsatte_innvkat,personer
2011,67,befolkningen_ellers,9703,sysselsatte_innvkat,personer
2011,67,innvandrere,524,sysselsatte_innvkat,personer
2011,68,alle,6485,sysselsatte_innvkat,personer
2011,68,befolkningen_ellers,6183,sysselsatte_innvkat,personer
2011,68,innvandrere,302,sysselsatte_innvkat,personer
2011,69,alle,6255,sysselsatte_innvkat,personer
2011,69,befolkningen_ellers,5804,sysselsatte_innvkat,personer
2011,69,innvandrere,451,sysselsatte_innvkat,personer
2011,70,alle,1878,sysselsatte_innvkat,personer
2011,70,befolkningen_ellers,1708,sysselsatte_innvkat,personer
2011,70,innvandrere,170,sysselsatte_innvkat,personer
2011,71,alle,8118,sysselsatte_innvkat,personer
2011,71,befolkningen_ellers,7745,sysselsatte_innvkat,personer
2011,71,innvandrere,373,sysselsatte_innvkat,personer
2011,72,alle,15885,sysselsatte_innvkat,personer
2011,72,befolkningen_ellers,15074,sysselsatte_innvkat,personer
2011,72,innvandrere,811,sysselsatte_innvkat,personer
2011,73,alle,41154,sysselsatte_innvkat,personer
2011,73,befolkningen_ellers,38667,sysselsatte_innvkat,personer
2011,73,innvandrere,2487,sysselsatte_innvkat,personer
2011,74,alle,12351,sysselsatte_innvkat,personer
2011,74,befolkningen_ellers,11388,sysselsatte_innvkat,personer
2011,74,innvandrere,963,sysselsatte_innvkat,personer
2011,75,alle,11769,sysselsatte_innvkat,personer
2011,75,befolkningen_ellers,10798,sysselsatte_innvkat,personer
2011,75,innvandrere,971,sysselsatte_innvkat,personer
2011,76,alle,15624,sysselsatte_innvkat,personer
2011,76,befolkningen_ellers,14595,sysselsatte_innvkat,personer
2011,76,innvandrere,1029,sysselsatte_innvkat,personer
2011,77,alle,17828,sysselsatte_innvkat,personer
2011,77,befolkningen_ellers,16690,sysselsatte_innvkat,personer
2011,77,innvandrere,1138,sysselsatte_innvkat,personer
2011,78,alle,14858,sysselsatte_innvkat,personer
2011,78,befolkningen_ellers,14024,sysselsatte_innvkat,personer
2011,78,innvandrere,834,sysselsatte_innvkat,personer
2011,79,alle,41634,sysselsatte_innvkat,personer
2011,79,befolkningen_ellers,37624,sysselsatte_innvkat,personer
2011,79,innvandrere,4010,sysselsatte_innvkat,personer
2011,80,alle,7778,sysselsatte_innvkat,personer
2011,80,befolkningen_ellers,7371,sysselsatte_innvkat,personer
2011,80,innvandrere,407,sysselsatte_innvkat,personer
2011,81,alle,18938,sysselsatte_innvkat,personer
2011,81,befolkningen_ellers,16906,sysselsatte_innvkat,personer
2011,81,innvandrere,2032,sysselsatte_innvkat,personer
2011,82,alle,7053,sysselsatte_innvkat,personer
2011,82,befolkningen_ellers,6484,sysselsatte_innvkat,personer
2011,82,innvandrere,569,sysselsatte_innvkat,personer
2011,83,alle,12043,sysselsatte_innvkat,personer
2011,83,befolkningen_ellers,10483,sysselsatte_innvkat,personer
2011,83,innvandrere,1560,sysselsatte_innvkat,personer
2012,01,alle,13632,sysselsatte_innvkat,personer
2012,01,befolkningen_ellers,12360,sysselsatte_innvkat,personer
2012,01,innvandrere,1272,sysselsatte_innvkat,personer
2012,02,alle,29025,sysselsatte_innvkat,personer
2012,02,befolkningen_ellers,25767,sysselsatte_innvkat,personer
2012,02,innvandrere,3258,sysselsatte_innvkat,personer
2012,03,alle,27890,sysselsatte_innvkat,personer
2012,03,befolkningen_ellers,24397,sysselsatte_innvkat,personer
2012,03,innvandrere,3493,sysselsatte_innvkat,personer
2012,04,alle,63278,sysselsatte_innvkat,personer
2012,04,befolkningen_ellers,55647,sysselsatte_innvkat,personer
2012,04,innvandrere,7631,sysselsatte_innvkat,personer
2012,05,alle,88886,sysselsatte_innvkat,personer
2012,05,befolkningen_ellers,73717,sysselsatte_innvkat,personer
2012,05,innvandrere,15169,sysselsatte_innvkat,personer
2012,06,alle,68047,sysselsatte_innvkat,personer
2012,06,befolkningen_ellers,59117,sysselsatte_innvkat,personer
2012,06,innvandrere,8930,sysselsatte_innvkat,personer
2012,07,alle,86978,sysselsatte_innvkat,personer
2012,07,befolkningen_ellers,73111,sysselsatte_innvkat,personer
2012,07,innvandrere,13867,sysselsatte_innvkat,personer
2012,08,alle,48982,sysselsatte_innvkat,personer
2012,08,befolkningen_ellers,42552,sysselsatte_innvkat,personer
2012,08,innvandrere,6430,sysselsatte_innvkat,personer
2012,09,alle,334623,sysselsatte_innvkat,personer
2012,09,befolkningen_ellers,252274,sysselsatte_innvkat,personer
2012,09,innvandrere,82349,sysselsatte_innvkat,personer
2012,10,alle,7986,sysselsatte_innvkat,personer
2012,10,befolkningen_ellers,7419,sysselsatte_innvkat,personer
2012,10,innvandrere,567,sysselsatte_innvkat,personer
2012,11,alle,24412,sysselsatte_innvkat,personer
2012,11,befolkningen_ellers,22813,sysselsatte_innvkat,personer
2012,11,innvandrere,1599,sysselsatte_innvkat,personer
2012,12,alle,43997,sysselsatte_innvkat,personer
2012,12,befolkningen_ellers,40661,sysselsatte_innvkat,personer
2012,12,innvandrere,3336,sysselsatte_innvkat,personer
2012,13,alle,17158,sysselsatte_innvkat,personer
2012,13,befolkningen_ellers,15963,sysselsatte_innvkat,personer
2012,13,innvandrere,1195,sysselsatte_innvkat,personer
2012,14,alle,35449,sysselsatte_innvkat,personer
2012,14,befolkningen_ellers,32673,sysselsatte_innvkat,personer
2012,14,innvandrere,2776,sysselsatte_innvkat,personer
2012,15,alle,14660,sysselsatte_innvkat,personer
2012,15,befolkningen_ellers,13625,sysselsatte_innvkat,personer
2012,15,innvandrere,1035,sysselsatte_innvkat,personer
2012,16,alle,19594,sysselsatte_innvkat,personer
2012,16,befolkningen_ellers,17971,sysselsatte_innvkat,personer
2012,16,innvandrere,1623,sysselsatte_innvkat,personer
2012,17,alle,6791,sysselsatte_innvkat,personer
2012,17,befolkningen_ellers,6345,sysselsatte_innvkat,personer
2012,17,innvandrere,446,sysselsatte_innvkat,personer
2012,18,alle,9693,sysselsatte_innvkat,personer
2012,18,befolkningen_ellers,9201,sysselsatte_innvkat,personer
2012,18,innvandrere,492,sysselsatte_innvkat,personer
2012,19,alle,9483,sysselsatte_innvkat,personer
2012,19,befolkningen_ellers,8724,sysselsatte_innvkat,personer
2012,19,innvandrere,759,sysselsatte_innvkat,personer
2012,20,alle,89197,sysselsatte_innvkat,personer
2012,20,befolkningen_ellers,75338,sysselsatte_innvkat,personer
2012,20,innvandrere,13859,sysselsatte_innvkat,personer
2012,21,alle,11138,sysselsatte_innvkat,personer
2012,21,befolkningen_ellers,9630,sysselsatte_innvkat,personer
2012,21,innvandrere,1508,sysselsatte_innvkat,personer
2012,22,alle,17306,sysselsatte_innvkat,personer
2012,22,befolkningen_ellers,15209,sysselsatte_innvkat,personer
2012,22,innvandrere,2097,sysselsatte_innvkat,personer
2012,23,alle,9748,sysselsatte_innvkat,personer
2012,23,befolkningen_ellers,9005,sysselsatte_innvkat,personer
2012,23,innvandrere,743,sysselsatte_innvkat,personer
2012,24,alle,18053,sysselsatte_innvkat,personer
2012,24,befolkningen_ellers,16077,sysselsatte_innvkat,personer
2012,24,innvandrere,1976,sysselsatte_innvkat,personer
2012,25,alle,65674,sysselsatte_innvkat,personer
2012,25,befolkningen_ellers,58622,sysselsatte_innvkat,personer
2012,25,innvandrere,7052,sysselsatte_innvkat,personer
2012,26,alle,43190,sysselsatte_innvkat,personer
2012,26,befolkningen_ellers,38332,sysselsatte_innvkat,personer
2012,26,innvandrere,4858,sysselsatte_innvkat,personer
2012,27,alle,57407,sysselsatte_innvkat,personer
2012,27,befolkningen_ellers,52255,sysselsatte_innvkat,personer
2012,27,innvandrere,5152,sysselsatte_innvkat,personer
2012,28,alle,8050,sysselsatte_innvkat,personer
2012,28,befolkningen_ellers,7367,sysselsatte_innvkat,personer
2012,28,innvandrere,683,sysselsatte_innvkat,personer
2012,29,alle,9673,sysselsatte_innvkat,personer
2012,29,befolkningen_ellers,8854,sysselsatte_innvkat,personer
2012,29,innvandrere,819,sysselsatte_innvkat,personer
2012,30,alle,7579,sysselsatte_innvkat,personer
2012,30,befolkningen_ellers,7003,sysselsatte_innvkat,personer
2012,30,innvandrere,576,sysselsatte_innvkat,personer
2012,31,alle,3583,sysselsatte_innvkat,personer
2012,31,befolkningen_ellers,3243,sysselsatte_innvkat,personer
2012,31,innvandrere,340,sysselsatte_innvkat,personer
2012,32,alle,43056,sysselsatte_innvkat,personer
2012,32,befolkningen_ellers,38908,sysselsatte_innvkat,personer
2012,32,innvandrere,4148,sysselsatte_innvkat,personer
2012,33,alle,17839,sysselsatte_innvkat,personer
2012,33,befolkningen_ellers,16279,sysselsatte_innvkat,personer
2012,33,innvandrere,1560,sysselsatte_innvkat,personer
2012,34,alle,12061,sysselsatte_innvkat,personer
2012,34,befolkningen_ellers,11068,sysselsatte_innvkat,personer
2012,34,innvandrere,993,sysselsatte_innvkat,personer
2012,35,alle,65745,sysselsatte_innvkat,personer
2012,35,befolkningen_ellers,58092,sysselsatte_innvkat,personer
2012,35,innvandrere,7653,sysselsatte_innvkat,personer
2012,36,alle,12542,sysselsatte_innvkat,personer
2012,36,befolkningen_ellers,11341,sysselsatte_innvkat,personer
2012,36,innvandrere,1201,sysselsatte_innvkat,personer
2012,37,alle,51454,sysselsatte_innvkat,personer
2012,37,befolkningen_ellers,45858,sysselsatte_innvkat,personer
2012,37,innvandrere,5596,sysselsatte_innvkat,personer
2012,38,alle,11948,sysselsatte_innvkat,personer
2012,38,befolkningen_ellers,10692,sysselsatte_innvkat,personer
2012,38,innvandrere,1256,sysselsatte_innvkat,personer
2012,39,alle,166712,sysselsatte_innvkat,personer
2012,39,befolkningen_ellers,139037,sysselsatte_innvkat,personer
2012,39,innvandrere,27675,sysselsatte_innvkat,personer
2012,40,alle,142264,sysselsatte_innvkat,personer
2012,40,befolkningen_ellers,122718,sysselsatte_innvkat,personer
2012,40,innvandrere,19546,sysselsatte_innvkat,personer
2012,41,alle,12706,sysselsatte_innvkat,personer
2012,41,befolkningen_ellers,11521,sysselsatte_innvkat,personer
2012,41,innvandrere,1185,sysselsatte_innvkat,personer
2012,42,alle,11685,sysselsatte_innvkat,personer
2012,42,befolkningen_ellers,10574,sysselsatte_innvkat,personer
2012,42,innvandrere,1111,sysselsatte_innvkat,personer
2012,43,alle,7261,sysselsatte_innvkat,personer
2012,43,befolkningen_ellers,6828,sysselsatte_innvkat,personer
2012,43,innvandrere,433,sysselsatte_innvkat,personer
2012,44,alle,16558,sysselsatte_innvkat,personer
2012,44,befolkningen_ellers,15133,sysselsatte_innvkat,personer
2012,44,innvandrere,1425,sysselsatte_innvkat,personer
2012,45,alle,6001,sysselsatte_innvkat,personer
2012,45,befolkningen_ellers,5570,sysselsatte_innvkat,personer
2012,45,innvandrere,431,sysselsatte_innvkat,personer
2012,46,alle,32150,sysselsatte_innvkat,personer
2012,46,befolkningen_ellers,29376,sysselsatte_innvkat,personer
2012,46,innvandrere,2774,sysselsatte_innvkat,personer
2012,47,alle,31514,sysselsatte_innvkat,personer
2012,47,befolkningen_ellers,28868,sysselsatte_innvkat,personer
2012,47,innvandrere,2646,sysselsatte_innvkat,personer
2012,48,alle,3898,sysselsatte_innvkat,personer
2012,48,befolkningen_ellers,3552,sysselsatte_innvkat,personer
2012,48,innvandrere,346,sysselsatte_innvkat,personer
2012,49,alle,16990,sysselsatte_innvkat,personer
2012,49,befolkningen_ellers,15230,sysselsatte_innvkat,personer
2012,49,innvandrere,1760,sysselsatte_innvkat,personer
2012,50,alle,16895,sysselsatte_innvkat,personer
2012,50,befolkningen_ellers,15479,sysselsatte_innvkat,personer
2012,50,innvandrere,1416,sysselsatte_innvkat,personer
2012,51,alle,17744,sysselsatte_innvkat,personer
2012,51,befolkningen_ellers,16222,sysselsatte_innvkat,personer
2012,51,innvandrere,1522,sysselsatte_innvkat,personer
2012,52,alle,31077,sysselsatte_innvkat,personer
2012,52,befolkningen_ellers,28523,sysselsatte_innvkat,personer
2012,52,innvandrere,2554,sysselsatte_innvkat,personer
2012,53,alle,30345,sysselsatte_innvkat,personer
2012,53,befolkningen_ellers,27500,sysselsatte_innvkat,personer
2012,53,innvandrere,2845,sysselsatte_innvkat,personer
2012,54,alle,9304,sysselsatte_innvkat,personer
2012,54,befolkningen_ellers,8063,sysselsatte_innvkat,personer
2012,54,innvandrere,1241,sysselsatte_innvkat,personer
2012,55,alle,23983,sysselsatte_innvkat,personer
2012,55,befolkningen_ellers,21335,sysselsatte_innvkat,personer
2012,55,innvandrere,2648,sysselsatte_innvkat,personer
2012,56,alle,39995,sysselsatte_innvkat,personer
2012,56,befolkningen_ellers,35423,sysselsatte_innvkat,personer
2012,56,innvandrere,4572,sysselsatte_innvkat,personer
2012,57,alle,12392,sysselsatte_innvkat,personer
2012,57,befolkningen_ellers,11687,sysselsatte_innvkat,personer
2012,57,innvandrere,705,sysselsatte_innvkat,personer
2012,58,alle,4577,sysselsatte_innvkat,personer
2012,58,befolkningen_ellers,3625,sysselsatte_innvkat,personer
2012,58,innvandrere,952,sysselsatte_innvkat,personer
2012,59,alle,4813,sysselsatte_innvkat,personer
2012,59,befolkningen_ellers,4518,sysselsatte_innvkat,personer
2012,59,innvandrere,295,sysselsatte_innvkat,personer
2012,60,alle,11209,sysselsatte_innvkat,personer
2012,60,befolkningen_ellers,10616,sysselsatte_innvkat,personer
2012,60,innvandrere,593,sysselsatte_innvkat,personer
2012,61,alle,122660,sysselsatte_innvkat,personer
2012,61,befolkningen_ellers,110199,sysselsatte_innvkat,personer
2012,61,innvandrere,12461,sysselsatte_innvkat,personer
2012,62,alle,4444,sysselsatte_innvkat,personer
2012,62,befolkningen_ellers,4180,sysselsatte_innvkat,personer
2012,62,innvandrere,264,sysselsatte_innvkat,personer
2012,63,alle,13666,sysselsatte_innvkat,personer
2012,63,befolkningen_ellers,12850,sysselsatte_innvkat,personer
2012,63,innvandrere,816,sysselsatte_innvkat,personer
2012,64,alle,32139,sysselsatte_innvkat,personer
2012,64,befolkningen_ellers,30050,sysselsatte_innvkat,personer
2012,64,innvandrere,2089,sysselsatte_innvkat,personer
2012,65,alle,4439,sysselsatte_innvkat,personer
2012,65,befolkningen_ellers,4196,sysselsatte_innvkat,personer
2012,65,innvandrere,243,sysselsatte_innvkat,personer
2012,66,alle,5096,sysselsatte_innvkat,personer
2012,66,befolkningen_ellers,4744,sysselsatte_innvkat,personer
2012,66,innvandrere,352,sysselsatte_innvkat,personer
2012,67,alle,10263,sysselsatte_innvkat,personer
2012,67,befolkningen_ellers,9690,sysselsatte_innvkat,personer
2012,67,innvandrere,573,sysselsatte_innvkat,personer
2012,68,alle,6535,sysselsatte_innvkat,personer
2012,68,befolkningen_ellers,6206,sysselsatte_innvkat,personer
2012,68,innvandrere,329,sysselsatte_innvkat,personer
2012,69,alle,6264,sysselsatte_innvkat,personer
2012,69,befolkningen_ellers,5734,sysselsatte_innvkat,personer
2012,69,innvandrere,530,sysselsatte_innvkat,personer
2012,70,alle,1881,sysselsatte_innvkat,personer
2012,70,befolkningen_ellers,1707,sysselsatte_innvkat,personer
2012,70,innvandrere,174,sysselsatte_innvkat,personer
2012,71,alle,8116,sysselsatte_innvkat,personer
2012,71,befolkningen_ellers,7684,sysselsatte_innvkat,personer
2012,71,innvandrere,432,sysselsatte_innvkat,personer
2012,72,alle,15777,sysselsatte_innvkat,personer
2012,72,befolkningen_ellers,14875,sysselsatte_innvkat,personer
2012,72,innvandrere,902,sysselsatte_innvkat,personer
2012,73,alle,40947,sysselsatte_innvkat,personer
2012,73,befolkningen_ellers,38164,sysselsatte_innvkat,personer
2012,73,innvandrere,2783,sysselsatte_innvkat,personer
2012,74,alle,12290,sysselsatte_innvkat,personer
2012,74,befolkningen_ellers,11195,sysselsatte_innvkat,personer
2012,74,innvandrere,1095,sysselsatte_innvkat,personer
2012,75,alle,11797,sysselsatte_innvkat,personer
2012,75,befolkningen_ellers,10723,sysselsatte_innvkat,personer
2012,75,innvandrere,1074,sysselsatte_innvkat,personer
2012,76,alle,15499,sysselsatte_innvkat,personer
2012,76,befolkningen_ellers,14361,sysselsatte_innvkat,personer
2012,76,innvandrere,1138,sysselsatte_innvkat,personer
2012,77,alle,17756,sysselsatte_innvkat,personer
2012,77,befolkningen_ellers,16471,sysselsatte_innvkat,personer
2012,77,innvandrere,1285,sysselsatte_innvkat,personer
2012,78,alle,14899,sysselsatte_innvkat,personer
2012,78,befolkningen_ellers,13942,sysselsatte_innvkat,personer
2012,78,innvandrere,957,sysselsatte_innvkat,personer
2012,79,alle,42328,sysselsatte_innvkat,personer
2012,79,befolkningen_ellers,37966,sysselsatte_innvkat,personer
2012,79,innvandrere,4362,sysselsatte_innvkat,personer
2012,80,alle,7764,sysselsatte_innvkat,personer
2012,80,befolkningen_ellers,7318,sysselsatte_innvkat,personer
2012,80,innvandrere,446,sysselsatte_innvkat,personer
2012,81,alle,19148,sysselsatte_innvkat,personer
2012,81,befolkningen_ellers,16812,sysselsatte_innvkat,personer
2012,81,innvandrere,2336,sysselsatte_innvkat,personer
2012,82,alle,7019,sysselsatte_innvkat,personer
2012,82,befolkningen_ellers,6400,sysselsatte_innvkat,personer
2012,82,innvandrere,619,sysselsatte_innvkat,personer
2012,83,alle,12053,sysselsatte_innvkat,personer
2012,83,befolkningen_ellers,10326,sysselsatte_innvkat,personer
2012,83,innvandrere,1727,sysselsatte_innvkat,personer
2013,01,alle,13722,sysselsatte_innvkat,personer
2013,01,befolkningen_ellers,12363,sysselsatte_innvkat,personer
2013,01,innvandrere,1359,sysselsatte_innvkat,personer
2013,02,alle,29480,sysselsatte_innvkat,personer
2013,02,befolkningen_ellers,25827,sysselsatte_innvkat,personer
