aar,naringsregion_nr,innvkat_2,arbeidsalder_18_69,tabellvariabel,tabell_navn,enhet
2010,76,befolkningen_ellers,alle,14663,sysselsatte_innvkat_alder,personer
2010,76,innvandrere,18_29,220,sysselsatte_innvkat_alder,personer
2010,76,innvandrere,30_54,597,sysselsatte_innvkat_alder,personer
2010,76,innvandrere,55_69,84,sysselsatte_innvkat_alder,personer
2010,76,innvandrere,alle,912,sysselsatte_innvkat_alder,personer
2010,77,alle,18_29,3506,sysselsatte_innvkat_alder,personer
2010,77,alle,30_54,9542,sysselsatte_innvkat_alder,personer
2010,77,alle,55_69,3924,sysselsatte_innvkat_alder,personer
2010,77,alle,alle,17492,sysselsatte_innvkat_alder,personer
2010,77,befolkningen_ellers,18_29,3276,sysselsatte_innvkat_alder,personer
2010,77,befolkningen_ellers,30_54,8877,sysselsatte_innvkat_alder,personer
2010,77,befolkningen_ellers,55_69,3842,sysselsatte_innvkat_alder,personer
2010,77,befolkningen_ellers,alle,16511,sysselsatte_innvkat_alder,personer
2010,77,innvandrere,18_29,230,sysselsatte_innvkat_alder,personer
2010,77,innvandrere,30_54,665,sysselsatte_innvkat_alder,personer
2010,77,innvandrere,55_69,82,sysselsatte_innvkat_alder,personer
2010,77,innvandrere,alle,981,sysselsatte_innvkat_alder,personer
2010,78,alle,18_29,3256,sysselsatte_innvkat_alder,personer
2010,78,alle,30_54,7885,sysselsatte_innvkat_alder,personer
2010,78,alle,55_69,3013,sysselsatte_innvkat_alder,personer
2010,78,alle,alle,14673,sysselsatte_innvkat_alder,personer
2010,78,befolkningen_ellers,18_29,3071,sysselsatte_innvkat_alder,personer
2010,78,befolkningen_ellers,30_54,7431,sysselsatte_innvkat_alder,personer
2010,78,befolkningen_ellers,55_69,2931,sysselsatte_innvkat_alder,personer
2010,78,befolkningen_ellers,alle,13947,sysselsatte_innvkat_alder,personer
2010,78,innvandrere,18_29,185,sysselsatte_innvkat_alder,personer
2010,78,innvandrere,30_54,454,sysselsatte_innvkat_alder,personer
2010,78,innvandrere,55_69,82,sysselsatte_innvkat_alder,personer
2010,78,innvandrere,alle,726,sysselsatte_innvkat_alder,personer
2010,79,alle,18_29,9241,sysselsatte_innvkat_alder,personer
2010,79,alle,30_54,23288,sysselsatte_innvkat_alder,personer
2010,79,alle,55_69,7430,sysselsatte_innvkat_alder,personer
2010,79,alle,alle,40926,sysselsatte_innvkat_alder,personer
2010,79,befolkningen_ellers,18_29,8284,sysselsatte_innvkat_alder,personer
2010,79,befolkningen_ellers,30_54,20844,sysselsatte_innvkat_alder,personer
2010,79,befolkningen_ellers,55_69,7089,sysselsatte_innvkat_alder,personer
2010,79,befolkningen_ellers,alle,37163,sysselsatte_innvkat_alder,personer
2010,79,innvandrere,18_29,957,sysselsatte_innvkat_alder,personer
2010,79,innvandrere,30_54,2444,sysselsatte_innvkat_alder,personer
2010,79,innvandrere,55_69,341,sysselsatte_innvkat_alder,personer
2010,79,innvandrere,alle,3763,sysselsatte_innvkat_alder,personer
2010,80,alle,18_29,1605,sysselsatte_innvkat_alder,personer
2010,80,alle,30_54,4113,sysselsatte_innvkat_alder,personer
2010,80,alle,55_69,1805,sysselsatte_innvkat_alder,personer
2010,80,alle,alle,7796,sysselsatte_innvkat_alder,personer
2010,80,befolkningen_ellers,18_29,1526,sysselsatte_innvkat_alder,personer
2010,80,befolkningen_ellers,30_54,3895,sysselsatte_innvkat_alder,personer
2010,80,befolkningen_ellers,55_69,1763,sysselsatte_innvkat_alder,personer
2010,80,befolkningen_ellers,alle,7451,sysselsatte_innvkat_alder,personer
2010,80,innvandrere,18_29,79,sysselsatte_innvkat_alder,personer
2010,80,innvandrere,30_54,218,sysselsatte_innvkat_alder,personer
2010,80,innvandrere,55_69,42,sysselsatte_innvkat_alder,personer
2010,80,innvandrere,alle,345,sysselsatte_innvkat_alder,personer
2010,81,alle,18_29,4344,sysselsatte_innvkat_alder,personer
2010,81,alle,30_54,10212,sysselsatte_innvkat_alder,personer
2010,81,alle,55_69,3469,sysselsatte_innvkat_alder,personer
2010,81,alle,alle,18666,sysselsatte_innvkat_alder,personer
2010,81,befolkningen_ellers,18_29,3830,sysselsatte_innvkat_alder,personer
2010,81,befolkningen_ellers,30_54,9068,sysselsatte_innvkat_alder,personer
2010,81,befolkningen_ellers,55_69,3312,sysselsatte_innvkat_alder,personer
2010,81,befolkningen_ellers,alle,16835,sysselsatte_innvkat_alder,personer
2010,81,innvandrere,18_29,514,sysselsatte_innvkat_alder,personer
2010,81,innvandrere,30_54,1144,sysselsatte_innvkat_alder,personer
2010,81,innvandrere,55_69,157,sysselsatte_innvkat_alder,personer
2010,81,innvandrere,alle,1831,sysselsatte_innvkat_alder,personer
2010,82,alle,18_29,1356,sysselsatte_innvkat_alder,personer
2010,82,alle,30_54,3810,sysselsatte_innvkat_alder,personer
2010,82,alle,55_69,1574,sysselsatte_innvkat_alder,personer
2010,82,alle,alle,6971,sysselsatte_innvkat_alder,personer
2010,82,befolkningen_ellers,18_29,1288,sysselsatte_innvkat_alder,personer
2010,82,befolkningen_ellers,30_54,3473,sysselsatte_innvkat_alder,personer
2010,82,befolkningen_ellers,55_69,1489,sysselsatte_innvkat_alder,personer
2010,82,befolkningen_ellers,alle,6473,sysselsatte_innvkat_alder,personer
2010,82,innvandrere,18_29,68,sysselsatte_innvkat_alder,personer
2010,82,innvandrere,30_54,337,sysselsatte_innvkat_alder,personer
2010,82,innvandrere,55_69,85,sysselsatte_innvkat_alder,personer
2010,82,innvandrere,alle,498,sysselsatte_innvkat_alder,personer
2010,83,alle,18_29,2530,sysselsatte_innvkat_alder,personer
2010,83,alle,30_54,6611,sysselsatte_innvkat_alder,personer
2010,83,alle,55_69,2315,sysselsatte_innvkat_alder,personer
2010,83,alle,alle,11889,sysselsatte_innvkat_alder,personer
2010,83,befolkningen_ellers,18_29,2202,sysselsatte_innvkat_alder,personer
2010,83,befolkningen_ellers,30_54,5720,sysselsatte_innvkat_alder,personer
2010,83,befolkningen_ellers,55_69,2131,sysselsatte_innvkat_alder,personer
2010,83,befolkningen_ellers,alle,10460,sysselsatte_innvkat_alder,personer
2010,83,innvandrere,18_29,328,sysselsatte_innvkat_alder,personer
2010,83,innvandrere,30_54,891,sysselsatte_innvkat_alder,personer
2010,83,innvandrere,55_69,184,sysselsatte_innvkat_alder,personer
2010,83,innvandrere,alle,1429,sysselsatte_innvkat_alder,personer
2011,01,alle,18_29,2862,sysselsatte_innvkat_alder,personer
2011,01,alle,30_54,7613,sysselsatte_innvkat_alder,personer
2011,01,alle,55_69,2826,sysselsatte_innvkat_alder,personer
2011,01,alle,alle,13688,sysselsatte_innvkat_alder,personer
2011,01,befolkningen_ellers,18_29,2561,sysselsatte_innvkat_alder,personer
2011,01,befolkningen_ellers,30_54,6878,sysselsatte_innvkat_alder,personer
2011,01,befolkningen_ellers,55_69,2667,sysselsatte_innvkat_alder,personer
2011,01,befolkningen_ellers,alle,12481,sysselsatte_innvkat_alder,personer
2011,01,innvandrere,18_29,301,sysselsatte_innvkat_alder,personer
2011,01,innvandrere,30_54,735,sysselsatte_innvkat_alder,personer
2011,01,innvandrere,55_69,159,sysselsatte_innvkat_alder,personer
2011,01,innvandrere,alle,1207,sysselsatte_innvkat_alder,personer
2011,02,alle,18_29,5572,sysselsatte_innvkat_alder,personer
2011,02,alle,30_54,16135,sysselsatte_innvkat_alder,personer
2011,02,alle,55_69,6268,sysselsatte_innvkat_alder,personer
2011,02,alle,alle,28719,sysselsatte_innvkat_alder,personer
2011,02,befolkningen_ellers,18_29,4956,sysselsatte_innvkat_alder,personer
2011,02,befolkningen_ellers,30_54,14097,sysselsatte_innvkat_alder,personer
2011,02,befolkningen_ellers,55_69,5949,sysselsatte_innvkat_alder,personer
2011,02,befolkningen_ellers,alle,25717,sysselsatte_innvkat_alder,personer
2011,02,innvandrere,18_29,616,sysselsatte_innvkat_alder,personer
2011,02,innvandrere,30_54,2038,sysselsatte_innvkat_alder,personer
2011,02,innvandrere,55_69,319,sysselsatte_innvkat_alder,personer
2011,02,innvandrere,alle,3002,sysselsatte_innvkat_alder,personer
2011,03,alle,18_29,5254,sysselsatte_innvkat_alder,personer
2011,03,alle,30_54,16107,sysselsatte_innvkat_alder,personer
2011,03,alle,55_69,5630,sysselsatte_innvkat_alder,personer
2011,03,alle,alle,27762,sysselsatte_innvkat_alder,personer
2011,03,befolkningen_ellers,18_29,4587,sysselsatte_innvkat_alder,personer
2011,03,befolkningen_ellers,30_54,13991,sysselsatte_innvkat_alder,personer
2011,03,befolkningen_ellers,55_69,5277,sysselsatte_innvkat_alder,personer
2011,03,befolkningen_ellers,alle,24594,sysselsatte_innvkat_alder,personer
2011,03,innvandrere,18_29,667,sysselsatte_innvkat_alder,personer
2011,03,innvandrere,30_54,2116,sysselsatte_innvkat_alder,personer
2011,03,innvandrere,55_69,353,sysselsatte_innvkat_alder,personer
2011,03,innvandrere,alle,3168,sysselsatte_innvkat_alder,personer
2011,04,alle,18_29,12906,sysselsatte_innvkat_alder,personer
2011,04,alle,30_54,36155,sysselsatte_innvkat_alder,personer
2011,04,alle,55_69,12441,sysselsatte_innvkat_alder,personer
2011,04,alle,alle,62922,sysselsatte_innvkat_alder,personer
2011,04,befolkningen_ellers,18_29,11072,sysselsatte_innvkat_alder,personer
2011,04,befolkningen_ellers,30_54,31630,sysselsatte_innvkat_alder,personer
2011,04,befolkningen_ellers,55_69,11829,sysselsatte_innvkat_alder,personer
2011,04,befolkningen_ellers,alle,55884,sysselsatte_innvkat_alder,personer
2011,04,innvandrere,18_29,1834,sysselsatte_innvkat_alder,personer
2011,04,innvandrere,30_54,4525,sysselsatte_innvkat_alder,personer
2011,04,innvandrere,55_69,612,sysselsatte_innvkat_alder,personer
2011,04,innvandrere,alle,7038,sysselsatte_innvkat_alder,personer
2011,05,alle,18_29,14712,sysselsatte_innvkat_alder,personer
2011,05,alle,30_54,52505,sysselsatte_innvkat_alder,personer
2011,05,alle,55_69,18152,sysselsatte_innvkat_alder,personer
2011,05,alle,alle,87557,sysselsatte_innvkat_alder,personer
2011,05,befolkningen_ellers,18_29,11943,sysselsatte_innvkat_alder,personer
2011,05,befolkningen_ellers,30_54,42862,sysselsatte_innvkat_alder,personer
2011,05,befolkningen_ellers,55_69,16509,sysselsatte_innvkat_alder,personer
2011,05,befolkningen_ellers,alle,73374,sysselsatte_innvkat_alder,personer
2011,05,innvandrere,18_29,2769,sysselsatte_innvkat_alder,personer
2011,05,innvandrere,30_54,9643,sysselsatte_innvkat_alder,personer
2011,05,innvandrere,55_69,1643,sysselsatte_innvkat_alder,personer
2011,05,innvandrere,alle,14183,sysselsatte_innvkat_alder,personer
2011,06,alle,18_29,11697,sysselsatte_innvkat_alder,personer
2011,06,alle,30_54,40147,sysselsatte_innvkat_alder,personer
2011,06,alle,55_69,13867,sysselsatte_innvkat_alder,personer
2011,06,alle,alle,67391,sysselsatte_innvkat_alder,personer
2011,06,befolkningen_ellers,18_29,10131,sysselsatte_innvkat_alder,personer
2011,06,befolkningen_ellers,30_54,34480,sysselsatte_innvkat_alder,personer
2011,06,befolkningen_ellers,55_69,12857,sysselsatte_innvkat_alder,personer
2011,06,befolkningen_ellers,alle,59057,sysselsatte_innvkat_alder,personer
2011,06,innvandrere,18_29,1566,sysselsatte_innvkat_alder,personer
2011,06,innvandrere,30_54,5667,sysselsatte_innvkat_alder,personer
2011,06,innvandrere,55_69,1010,sysselsatte_innvkat_alder,personer
2011,06,innvandrere,alle,8334,sysselsatte_innvkat_alder,personer
2011,07,alle,18_29,16365,sysselsatte_innvkat_alder,personer
2011,07,alle,30_54,51471,sysselsatte_innvkat_alder,personer
2011,07,alle,55_69,15811,sysselsatte_innvkat_alder,personer
2011,07,alle,alle,85444,sysselsatte_innvkat_alder,personer
2011,07,befolkningen_ellers,18_29,13744,sysselsatte_innvkat_alder,personer
2011,07,befolkningen_ellers,30_54,42725,sysselsatte_innvkat_alder,personer
2011,07,befolkningen_ellers,55_69,14698,sysselsatte_innvkat_alder,personer
2011,07,befolkningen_ellers,alle,72881,sysselsatte_innvkat_alder,personer
2011,07,innvandrere,18_29,2621,sysselsatte_innvkat_alder,personer
2011,07,innvandrere,30_54,8746,sysselsatte_innvkat_alder,personer
2011,07,innvandrere,55_69,1113,sysselsatte_innvkat_alder,personer
2011,07,innvandrere,alle,12563,sysselsatte_innvkat_alder,personer
2011,08,alle,18_29,9654,sysselsatte_innvkat_alder,personer
2011,08,alle,30_54,28605,sysselsatte_innvkat_alder,personer
2011,08,alle,55_69,8742,sysselsatte_innvkat_alder,personer
2011,08,alle,alle,48039,sysselsatte_innvkat_alder,personer
2011,08,befolkningen_ellers,18_29,8263,sysselsatte_innvkat_alder,personer
2011,08,befolkningen_ellers,30_54,24727,sysselsatte_innvkat_alder,personer
2011,08,befolkningen_ellers,55_69,8321,sysselsatte_innvkat_alder,personer
2011,08,befolkningen_ellers,alle,42299,sysselsatte_innvkat_alder,personer
2011,08,innvandrere,18_29,1391,sysselsatte_innvkat_alder,personer
2011,08,innvandrere,30_54,3878,sysselsatte_innvkat_alder,personer
2011,08,innvandrere,55_69,421,sysselsatte_innvkat_alder,personer
2011,08,innvandrere,alle,5740,sysselsatte_innvkat_alder,personer
2011,09,alle,18_29,87361,sysselsatte_innvkat_alder,personer
2011,09,alle,30_54,188219,sysselsatte_innvkat_alder,personer
2011,09,alle,55_69,50108,sysselsatte_innvkat_alder,personer
2011,09,alle,alle,330034,sysselsatte_innvkat_alder,personer
2011,09,befolkningen_ellers,18_29,64763,sysselsatte_innvkat_alder,personer
2011,09,befolkningen_ellers,30_54,139062,sysselsatte_innvkat_alder,personer
2011,09,befolkningen_ellers,55_69,43745,sysselsatte_innvkat_alder,personer
2011,09,befolkningen_ellers,alle,251538,sysselsatte_innvkat_alder,personer
2011,09,innvandrere,18_29,22598,sysselsatte_innvkat_alder,personer
2011,09,innvandrere,30_54,49157,sysselsatte_innvkat_alder,personer
2011,09,innvandrere,55_69,6363,sysselsatte_innvkat_alder,personer
2011,09,innvandrere,alle,78496,sysselsatte_innvkat_alder,personer
2011,10,alle,18_29,1598,sysselsatte_innvkat_alder,personer
2011,10,alle,30_54,4098,sysselsatte_innvkat_alder,personer
2011,10,alle,55_69,2057,sysselsatte_innvkat_alder,personer
2011,10,alle,alle,8131,sysselsatte_innvkat_alder,personer
2011,10,befolkningen_ellers,18_29,1490,sysselsatte_innvkat_alder,personer
2011,10,befolkningen_ellers,30_54,3740,sysselsatte_innvkat_alder,personer
2011,10,befolkningen_ellers,55_69,2010,sysselsatte_innvkat_alder,personer
2011,10,befolkningen_ellers,alle,7606,sysselsatte_innvkat_alder,personer
2011,10,innvandrere,18_29,108,sysselsatte_innvkat_alder,personer
2011,10,innvandrere,30_54,358,sysselsatte_innvkat_alder,personer
2011,10,innvandrere,55_69,47,sysselsatte_innvkat_alder,personer
2011,10,innvandrere,alle,525,sysselsatte_innvkat_alder,personer
2011,11,alle,18_29,4289,sysselsatte_innvkat_alder,personer
2011,11,alle,30_54,13417,sysselsatte_innvkat_alder,personer
2011,11,alle,55_69,6051,sysselsatte_innvkat_alder,personer
2011,11,alle,alle,24366,sysselsatte_innvkat_alder,personer
2011,11,befolkningen_ellers,18_29,4038,sysselsatte_innvkat_alder,personer
2011,11,befolkningen_ellers,30_54,12391,sysselsatte_innvkat_alder,personer
2011,11,befolkningen_ellers,55_69,5827,sysselsatte_innvkat_alder,personer
2011,11,befolkningen_ellers,alle,22847,sysselsatte_innvkat_alder,personer
2011,11,innvandrere,18_29,251,sysselsatte_innvkat_alder,personer
2011,11,innvandrere,30_54,1026,sysselsatte_innvkat_alder,personer
2011,11,innvandrere,55_69,224,sysselsatte_innvkat_alder,personer
2011,11,innvandrere,alle,1519,sysselsatte_innvkat_alder,personer
2011,12,alle,18_29,8672,sysselsatte_innvkat_alder,personer
2011,12,alle,30_54,24006,sysselsatte_innvkat_alder,personer
2011,12,alle,55_69,9849,sysselsatte_innvkat_alder,personer
2011,12,alle,alle,43654,sysselsatte_innvkat_alder,personer
2011,12,befolkningen_ellers,18_29,7964,sysselsatte_innvkat_alder,personer
2011,12,befolkningen_ellers,30_54,22045,sysselsatte_innvkat_alder,personer
2011,12,befolkningen_ellers,55_69,9520,sysselsatte_innvkat_alder,personer
2011,12,befolkningen_ellers,alle,40620,sysselsatte_innvkat_alder,personer
2011,12,innvandrere,18_29,708,sysselsatte_innvkat_alder,personer
2011,12,innvandrere,30_54,1961,sysselsatte_innvkat_alder,personer
2011,12,innvandrere,55_69,329,sysselsatte_innvkat_alder,personer
2011,12,innvandrere,alle,3034,sysselsatte_innvkat_alder,personer
2011,13,alle,18_29,3374,sysselsatte_innvkat_alder,personer
2011,13,alle,30_54,9352,sysselsatte_innvkat_alder,personer
2011,13,alle,55_69,3876,sysselsatte_innvkat_alder,personer
2011,13,alle,alle,17002,sysselsatte_innvkat_alder,personer
2011,13,befolkningen_ellers,18_29,3114,sysselsatte_innvkat_alder,personer
2011,13,befolkningen_ellers,30_54,8640,sysselsatte_innvkat_alder,personer
2011,13,befolkningen_ellers,55_69,3733,sysselsatte_innvkat_alder,personer
2011,13,befolkningen_ellers,alle,15875,sysselsatte_innvkat_alder,personer
2011,13,innvandrere,18_29,260,sysselsatte_innvkat_alder,personer
2011,13,innvandrere,30_54,712,sysselsatte_innvkat_alder,personer
2011,13,innvandrere,55_69,143,sysselsatte_innvkat_alder,personer
2011,13,innvandrere,alle,1127,sysselsatte_innvkat_alder,personer
2011,14,alle,18_29,6997,sysselsatte_innvkat_alder,personer
2011,14,alle,30_54,19684,sysselsatte_innvkat_alder,personer
2011,14,alle,55_69,7789,sysselsatte_innvkat_alder,personer
2011,14,alle,alle,35458,sysselsatte_innvkat_alder,personer
2011,14,befolkningen_ellers,18_29,6357,sysselsatte_innvkat_alder,personer
2011,14,befolkningen_ellers,30_54,18017,sysselsatte_innvkat_alder,personer
2011,14,befolkningen_ellers,55_69,7547,sysselsatte_innvkat_alder,personer
2011,14,befolkningen_ellers,alle,32876,sysselsatte_innvkat_alder,personer
2011,14,innvandrere,18_29,640,sysselsatte_innvkat_alder,personer
2011,14,innvandrere,30_54,1667,sysselsatte_innvkat_alder,personer
2011,14,innvandrere,55_69,242,sysselsatte_innvkat_alder,personer
2011,14,innvandrere,alle,2582,sysselsatte_innvkat_alder,personer
2011,15,alle,18_29,2852,sysselsatte_innvkat_alder,personer
2011,15,alle,30_54,8229,sysselsatte_innvkat_alder,personer
2011,15,alle,55_69,3207,sysselsatte_innvkat_alder,personer
2011,15,alle,alle,14669,sysselsatte_innvkat_alder,personer
2011,15,befolkningen_ellers,18_29,2647,sysselsatte_innvkat_alder,personer
2011,15,befolkningen_ellers,30_54,7571,sysselsatte_innvkat_alder,personer
2011,15,befolkningen_ellers,55_69,3105,sysselsatte_innvkat_alder,personer
2011,15,befolkningen_ellers,alle,13698,sysselsatte_innvkat_alder,personer
2011,15,innvandrere,18_29,205,sysselsatte_innvkat_alder,personer
2011,15,innvandrere,30_54,658,sysselsatte_innvkat_alder,personer
2011,15,innvandrere,55_69,102,sysselsatte_innvkat_alder,personer
2011,15,innvandrere,alle,971,sysselsatte_innvkat_alder,personer
2011,16,alle,18_29,4151,sysselsatte_innvkat_alder,personer
2011,16,alle,30_54,10556,sysselsatte_innvkat_alder,personer
2011,16,alle,55_69,4356,sysselsatte_innvkat_alder,personer
2011,16,alle,alle,19671,sysselsatte_innvkat_alder,personer
2011,16,befolkningen_ellers,18_29,3762,sysselsatte_innvkat_alder,personer
2011,16,befolkningen_ellers,30_54,9604,sysselsatte_innvkat_alder,personer
2011,16,befolkningen_ellers,55_69,4176,sysselsatte_innvkat_alder,personer
2011,16,befolkningen_ellers,alle,18128,sysselsatte_innvkat_alder,personer
2011,16,innvandrere,18_29,389,sysselsatte_innvkat_alder,personer
2011,16,innvandrere,30_54,952,sysselsatte_innvkat_alder,personer
2011,16,innvandrere,55_69,180,sysselsatte_innvkat_alder,personer
2011,16,innvandrere,alle,1543,sysselsatte_innvkat_alder,personer
2011,17,alle,18_29,1381,sysselsatte_innvkat_alder,personer
2011,17,alle,30_54,3683,sysselsatte_innvkat_alder,personer
2011,17,alle,55_69,1565,sysselsatte_innvkat_alder,personer
2011,17,alle,alle,6910,sysselsatte_innvkat_alder,personer
2011,17,befolkningen_ellers,18_29,1267,sysselsatte_innvkat_alder,personer
2011,17,befolkningen_ellers,30_54,3405,sysselsatte_innvkat_alder,personer
2011,17,befolkningen_ellers,55_69,1534,sysselsatte_innvkat_alder,personer
2011,17,befolkningen_ellers,alle,6481,sysselsatte_innvkat_alder,personer
2011,17,innvandrere,18_29,114,sysselsatte_innvkat_alder,personer
2011,17,innvandrere,30_54,278,sysselsatte_innvkat_alder,personer
2011,17,innvandrere,55_69,31,sysselsatte_innvkat_alder,personer
2011,17,innvandrere,alle,429,sysselsatte_innvkat_alder,personer
