tabell_navn;aar;naringsregion_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2013-2014;26;0;innvandrere;1;alle;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;26;0;innvandrere;1;alle;person;9
grunnskolepoeng;2013-2014;26;0;innvandrere;2;0_6;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;26;0;innvandrere;2;0_6;person;8
grunnskolepoeng;2013-2014;26;0;innvandrere;2;7+;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;26;0;innvandrere;2;7+;person;12
grunnskolepoeng;2013-2014;26;0;innvandrere;2;alle;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;26;0;innvandrere;2;alle;person;20
grunnskolepoeng;2013-2014;26;0;innvandrere;alle;0_6;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;26;0;innvandrere;alle;0_6;person;11
grunnskolepoeng;2013-2014;26;0;innvandrere;alle;7+;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;26;0;innvandrere;alle;7+;person;18
grunnskolepoeng;2013-2014;26;0;innvandrere;alle;alle;grunnskolepoeng;41
grunnskolepoeng;2013-2014;26;0;innvandrere;alle;alle;person;29
grunnskolepoeng;2013-2014;26;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;26;0;norskfodte_m_innvf;NULL;NULL;person;16
grunnskolepoeng;2013-2014;27;alle;alle;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;27;alle;alle;NULL;NULL;person;1430
grunnskolepoeng;2013-2014;27;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;27;alle;bef_u_innv_og_norskf;NULL;NULL;person;1250
grunnskolepoeng;2013-2014;27;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;27;alle;befolkningen_ellers;NULL;NULL;person;1303
grunnskolepoeng;2013-2014;27;alle;innvandrere;1;0_6;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;27;alle;innvandrere;1;0_6;person;12
grunnskolepoeng;2013-2014;27;alle;innvandrere;1;7+;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;27;alle;innvandrere;1;7+;person;31
grunnskolepoeng;2013-2014;27;alle;innvandrere;1;alle;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;27;alle;innvandrere;1;alle;person;39
grunnskolepoeng;2013-2014;27;alle;innvandrere;2;0_6;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;27;alle;innvandrere;2;0_6;person;32
grunnskolepoeng;2013-2014;27;alle;innvandrere;2;7+;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;27;alle;innvandrere;2;7+;person;53
grunnskolepoeng;2013-2014;27;alle;innvandrere;2;alle;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;27;alle;innvandrere;2;alle;person;86
grunnskolepoeng;2013-2014;27;alle;innvandrere;alle;0_6;grunnskolepoeng;37
grunnskolepoeng;2013-2014;27;alle;innvandrere;alle;0_6;person;45
grunnskolepoeng;2013-2014;27;alle;innvandrere;alle;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;27;alle;innvandrere;alle;7+;person;85
grunnskolepoeng;2013-2014;27;alle;innvandrere;alle;alle;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;27;alle;innvandrere;alle;alle;person;127
grunnskolepoeng;2013-2014;27;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;36
grunnskolepoeng;2013-2014;27;alle;norskfodte_m_innvf;NULL;NULL;person;53
grunnskolepoeng;2013-2014;27;1;alle;NULL;NULL;grunnskolepoeng;37
grunnskolepoeng;2013-2014;27;1;alle;NULL;NULL;person;724
grunnskolepoeng;2013-2014;27;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;27;1;bef_u_innv_og_norskf;NULL;NULL;person;628
grunnskolepoeng;2013-2014;27;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;27;1;befolkningen_ellers;NULL;NULL;person;657
grunnskolepoeng;2013-2014;27;1;innvandrere;1;0_6;grunnskolepoeng;39,2
grunnskolepoeng;2013-2014;27;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;27;1;innvandrere;1;7+;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;27;1;innvandrere;1;7+;person;20
grunnskolepoeng;2013-2014;27;1;innvandrere;1;alle;grunnskolepoeng;35
grunnskolepoeng;2013-2014;27;1;innvandrere;1;alle;person;24
grunnskolepoeng;2013-2014;27;1;innvandrere;2;0_6;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;27;1;innvandrere;2;0_6;person;15
grunnskolepoeng;2013-2014;27;1;innvandrere;2;7+;grunnskolepoeng;31
grunnskolepoeng;2013-2014;27;1;innvandrere;2;7+;person;30
grunnskolepoeng;2013-2014;27;1;innvandrere;2;alle;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;27;1;innvandrere;2;alle;person;45
grunnskolepoeng;2013-2014;27;1;innvandrere;alle;0_6;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;27;1;innvandrere;alle;0_6;person;18
grunnskolepoeng;2013-2014;27;1;innvandrere;alle;7+;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;27;1;innvandrere;alle;7+;person;48
grunnskolepoeng;2013-2014;27;1;innvandrere;alle;alle;grunnskolepoeng;33,2
grunnskolepoeng;2013-2014;27;1;innvandrere;alle;alle;person;67
grunnskolepoeng;2013-2014;27;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;34
grunnskolepoeng;2013-2014;27;1;norskfodte_m_innvf;NULL;NULL;person;28
grunnskolepoeng;2013-2014;27;0;alle;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;27;0;alle;NULL;NULL;person;706
grunnskolepoeng;2013-2014;27;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2013-2014;27;0;bef_u_innv_og_norskf;NULL;NULL;person;622
grunnskolepoeng;2013-2014;27;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2013-2014;27;0;befolkningen_ellers;NULL;NULL;person;646
grunnskolepoeng;2013-2014;27;0;innvandrere;1;0_6;grunnskolepoeng;44,6
grunnskolepoeng;2013-2014;27;0;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;27;0;innvandrere;1;7+;grunnskolepoeng;38
grunnskolepoeng;2013-2014;27;0;innvandrere;1;7+;person;12
grunnskolepoeng;2013-2014;27;0;innvandrere;1;alle;grunnskolepoeng;40
grunnskolepoeng;2013-2014;27;0;innvandrere;1;alle;person;18
grunnskolepoeng;2013-2014;27;0;innvandrere;2;0_6;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;27;0;innvandrere;2;0_6;person;17
grunnskolepoeng;2013-2014;27;0;innvandrere;2;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;27;0;innvandrere;2;7+;person;24
grunnskolepoeng;2013-2014;27;0;innvandrere;2;alle;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;27;0;innvandrere;2;alle;person;41
grunnskolepoeng;2013-2014;27;0;innvandrere;alle;0_6;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;27;0;innvandrere;alle;0_6;person;27
grunnskolepoeng;2013-2014;27;0;innvandrere;alle;7+;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;27;0;innvandrere;alle;7+;person;36
grunnskolepoeng;2013-2014;27;0;innvandrere;alle;alle;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;27;0;innvandrere;alle;alle;person;60
grunnskolepoeng;2013-2014;27;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;27;0;norskfodte_m_innvf;NULL;NULL;person;25
grunnskolepoeng;2013-2014;28;alle;alle;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;28;alle;alle;NULL;NULL;person;197
grunnskolepoeng;2013-2014;28;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;28;alle;bef_u_innv_og_norskf;NULL;NULL;person;171
grunnskolepoeng;2013-2014;28;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;28;alle;befolkningen_ellers;NULL;NULL;person;177
grunnskolepoeng;2013-2014;28;alle;innvandrere;1;0_6;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;28;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;28;alle;innvandrere;1;7+;grunnskolepoeng;30,6
grunnskolepoeng;2013-2014;28;alle;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;28;alle;innvandrere;1;alle;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;28;alle;innvandrere;1;alle;person;7
grunnskolepoeng;2013-2014;28;alle;innvandrere;2;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;28;alle;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;28;alle;innvandrere;2;7+;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;28;alle;innvandrere;2;7+;person;8
grunnskolepoeng;2013-2014;28;alle;innvandrere;2;alle;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;28;alle;innvandrere;2;alle;person;13
grunnskolepoeng;2013-2014;28;alle;innvandrere;alle;0_6;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;28;alle;innvandrere;alle;0_6;person;7
grunnskolepoeng;2013-2014;28;alle;innvandrere;alle;7+;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;28;alle;innvandrere;alle;7+;person;12
grunnskolepoeng;2013-2014;28;alle;innvandrere;alle;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;28;alle;innvandrere;alle;alle;person;20
grunnskolepoeng;2013-2014;28;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;28;alle;norskfodte_m_innvf;NULL;NULL;person;6
grunnskolepoeng;2013-2014;28;1;alle;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;28;1;alle;NULL;NULL;person;102
grunnskolepoeng;2013-2014;28;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;28;1;bef_u_innv_og_norskf;NULL;NULL;person;90
grunnskolepoeng;2013-2014;28;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;28;1;befolkningen_ellers;NULL;NULL;person;94
grunnskolepoeng;2013-2014;28;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;28;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;28;1;innvandrere;1;7+;grunnskolepoeng;26,6
grunnskolepoeng;2013-2014;28;1;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;28;1;innvandrere;1;alle;grunnskolepoeng;33
grunnskolepoeng;2013-2014;28;1;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;28;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;28;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;28;1;innvandrere;2;7+;grunnskolepoeng;32,8
grunnskolepoeng;2013-2014;28;1;innvandrere;2;7+;person;6
grunnskolepoeng;2013-2014;28;1;innvandrere;2;alle;grunnskolepoeng;35
grunnskolepoeng;2013-2014;28;1;innvandrere;2;alle;person;6
grunnskolepoeng;2013-2014;28;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;28;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;28;1;innvandrere;alle;7+;grunnskolepoeng;30,6
grunnskolepoeng;2013-2014;28;1;innvandrere;alle;7+;person;7
grunnskolepoeng;2013-2014;28;1;innvandrere;alle;alle;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;28;1;innvandrere;alle;alle;person;7
grunnskolepoeng;2013-2014;28;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;28;1;norskfodte_m_innvf;NULL;NULL;person;6
grunnskolepoeng;2013-2014;28;0;alle;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;28;0;alle;NULL;NULL;person;95
grunnskolepoeng;2013-2014;28;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;44,4
grunnskolepoeng;2013-2014;28;0;bef_u_innv_og_norskf;NULL;NULL;person;81
grunnskolepoeng;2013-2014;28;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;44,4
grunnskolepoeng;2013-2014;28;0;befolkningen_ellers;NULL;NULL;person;83
grunnskolepoeng;2013-2014;28;0;innvandrere;1;0_6;grunnskolepoeng;41
grunnskolepoeng;2013-2014;28;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;28;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;28;0;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;28;0;innvandrere;1;alle;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;28;0;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;28;0;innvandrere;2;0_6;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;28;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;28;0;innvandrere;2;7+;grunnskolepoeng;40
grunnskolepoeng;2013-2014;28;0;innvandrere;2;7+;person;6
grunnskolepoeng;2013-2014;28;0;innvandrere;2;alle;grunnskolepoeng;38
grunnskolepoeng;2013-2014;28;0;innvandrere;2;alle;person;9
grunnskolepoeng;2013-2014;28;0;innvandrere;alle;0_6;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;28;0;innvandrere;alle;0_6;person;6
grunnskolepoeng;2013-2014;28;0;innvandrere;alle;7+;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;28;0;innvandrere;alle;7+;person;7
grunnskolepoeng;2013-2014;28;0;innvandrere;alle;alle;grunnskolepoeng;38
grunnskolepoeng;2013-2014;28;0;innvandrere;alle;alle;person;12
grunnskolepoeng;2013-2014;28;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;28;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;29;alle;alle;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;29;alle;alle;NULL;NULL;person;213
grunnskolepoeng;2013-2014;29;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2013-2014;29;alle;bef_u_innv_og_norskf;NULL;NULL;person;199
grunnskolepoeng;2013-2014;29;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2013-2014;29;alle;befolkningen_ellers;NULL;NULL;person;201
grunnskolepoeng;2013-2014;29;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;29;alle;innvandrere;1;7+;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;29;alle;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;29;alle;innvandrere;1;alle;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;29;alle;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;29;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;29;alle;innvandrere;2;7+;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;29;alle;innvandrere;2;7+;person;9
grunnskolepoeng;2013-2014;29;alle;innvandrere;2;alle;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;29;alle;innvandrere;2;alle;person;11
grunnskolepoeng;2013-2014;29;alle;innvandrere;alle;0_6;grunnskolepoeng;27,6
grunnskolepoeng;2013-2014;29;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2013-2014;29;alle;innvandrere;alle;7+;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;29;alle;innvandrere;alle;7+;person;11
grunnskolepoeng;2013-2014;29;alle;innvandrere;alle;alle;grunnskolepoeng;33
grunnskolepoeng;2013-2014;29;alle;innvandrere;alle;alle;person;13
grunnskolepoeng;2013-2014;29;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;29;1;alle;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;29;1;alle;NULL;NULL;person;106
grunnskolepoeng;2013-2014;29;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;29;1;bef_u_innv_og_norskf;NULL;NULL;person;101
grunnskolepoeng;2013-2014;29;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;29;1;befolkningen_ellers;NULL;NULL;person;102
grunnskolepoeng;2013-2014;29;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;29;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;1;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;29;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;1;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;29;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;29;1;innvandrere;2;7+;grunnskolepoeng;30,8
grunnskolepoeng;2013-2014;29;1;innvandrere;2;7+;person;3
grunnskolepoeng;2013-2014;29;1;innvandrere;2;alle;grunnskolepoeng;30,8
grunnskolepoeng;2013-2014;29;1;innvandrere;2;alle;person;3
grunnskolepoeng;2013-2014;29;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;29;1;innvandrere;alle;7+;grunnskolepoeng;30,8
grunnskolepoeng;2013-2014;29;1;innvandrere;alle;7+;person;3
grunnskolepoeng;2013-2014;29;1;innvandrere;alle;alle;grunnskolepoeng;30,8
grunnskolepoeng;2013-2014;29;1;innvandrere;alle;alle;person;3
grunnskolepoeng;2013-2014;29;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;29;0;alle;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;29;0;alle;NULL;NULL;person;107
grunnskolepoeng;2013-2014;29;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;29;0;bef_u_innv_og_norskf;NULL;NULL;person;98
grunnskolepoeng;2013-2014;29;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;29;0;befolkningen_ellers;NULL;NULL;person;99
grunnskolepoeng;2013-2014;29;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;29;0;innvandrere;1;7+;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;29;0;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;29;0;innvandrere;1;alle;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;29;0;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;29;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;29;0;innvandrere;2;7+;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;29;0;innvandrere;2;7+;person;6
grunnskolepoeng;2013-2014;29;0;innvandrere;2;alle;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;29;0;innvandrere;2;alle;person;8
grunnskolepoeng;2013-2014;29;0;innvandrere;alle;0_6;grunnskolepoeng;27,6
grunnskolepoeng;2013-2014;29;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2013-2014;29;0;innvandrere;alle;7+;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;29;0;innvandrere;alle;7+;person;8
grunnskolepoeng;2013-2014;29;0;innvandrere;alle;alle;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;29;0;innvandrere;alle;alle;person;10
grunnskolepoeng;2013-2014;29;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;29;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;30;alle;alle;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;30;alle;alle;NULL;NULL;person;190
grunnskolepoeng;2013-2014;30;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;30;alle;bef_u_innv_og_norskf;NULL;NULL;person;176
grunnskolepoeng;2013-2014;30;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;30;alle;befolkningen_ellers;NULL;NULL;person;177
grunnskolepoeng;2013-2014;30;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;30;alle;innvandrere;1;7+;grunnskolepoeng;39
grunnskolepoeng;2013-2014;30;alle;innvandrere;1;7+;person;12
grunnskolepoeng;2013-2014;30;alle;innvandrere;1;alle;grunnskolepoeng;39
grunnskolepoeng;2013-2014;30;alle;innvandrere;1;alle;person;12
grunnskolepoeng;2013-2014;30;alle;innvandrere;2;0_6;grunnskolepoeng;45
grunnskolepoeng;2013-2014;30;alle;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;30;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;30;alle;innvandrere;2;alle;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;30;alle;innvandrere;2;alle;person;3
grunnskolepoeng;2013-2014;30;alle;innvandrere;alle;0_6;grunnskolepoeng;41,4
grunnskolepoeng;2013-2014;30;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2013-2014;30;alle;innvandrere;alle;7+;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;30;alle;innvandrere;alle;7+;person;12
grunnskolepoeng;2013-2014;30;alle;innvandrere;alle;alle;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;30;alle;innvandrere;alle;alle;person;14
grunnskolepoeng;2013-2014;30;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;30;1;alle;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;30;1;alle;NULL;NULL;person;97
grunnskolepoeng;2013-2014;30;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;30;1;bef_u_innv_og_norskf;NULL;NULL;person;90
grunnskolepoeng;2013-2014;30;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;30;1;befolkningen_ellers;NULL;NULL;person;91
grunnskolepoeng;2013-2014;30;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;30;1;innvandrere;1;7+;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;30;1;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;30;1;innvandrere;1;alle;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;30;1;innvandrere;1;alle;person;6
grunnskolepoeng;2013-2014;30;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;30;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;1;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;30;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;1;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;30;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;30;1;innvandrere;alle;7+;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;30;1;innvandrere;alle;7+;person;6
grunnskolepoeng;2013-2014;30;1;innvandrere;alle;alle;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;30;1;innvandrere;alle;alle;person;6
grunnskolepoeng;2013-2014;30;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;30;0;alle;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;30;0;alle;NULL;NULL;person;93
grunnskolepoeng;2013-2014;30;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;30;0;bef_u_innv_og_norskf;NULL;NULL;person;86
grunnskolepoeng;2013-2014;30;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;30;0;befolkningen_ellers;NULL;NULL;person;86
grunnskolepoeng;2013-2014;30;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;30;0;innvandrere;1;7+;grunnskolepoeng;44
grunnskolepoeng;2013-2014;30;0;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;30;0;innvandrere;1;alle;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;30;0;innvandrere;1;alle;person;6
grunnskolepoeng;2013-2014;30;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;30;0;innvandrere;2;7+;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;30;0;innvandrere;2;7+;person;3
grunnskolepoeng;2013-2014;30;0;innvandrere;2;alle;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;30;0;innvandrere;2;alle;person;3
grunnskolepoeng;2013-2014;30;0;innvandrere;alle;0_6;grunnskolepoeng;38
grunnskolepoeng;2013-2014;30;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2013-2014;30;0;innvandrere;alle;7+;grunnskolepoeng;42
grunnskolepoeng;2013-2014;30;0;innvandrere;alle;7+;person;6
grunnskolepoeng;2013-2014;30;0;innvandrere;alle;alle;grunnskolepoeng;41,4
grunnskolepoeng;2013-2014;30;0;innvandrere;alle;alle;person;9
grunnskolepoeng;2013-2014;30;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;30;0;norskfodte_m_innvf;NULL;NULL;person;0
