"tabellnavn","aar","Tilflyttingskommune","invkat_2","vreg_3","enhet","tabellvariabel","flytting"
befolkning_flytting,2014,1014,innvandrere,2,personer,55,innflytting
befolkning_flytting,2014,1017,innvandrere,1,personer,34,innflytting
befolkning_flytting,2014,1017,innvandrere,2,personer,50,innflytting
befolkning_flytting,2014,1018,innvandrere,1,personer,53,innflytting
befolkning_flytting,2014,1018,innvandrere,2,personer,55,innflytting
befolkning_flytting,2014,1021,innvandrere,1,personer,9,innflytting
befolkning_flytting,2014,1021,innvandrere,2,personer,9,innflytting
befolkning_flytting,2014,1026,innvandrere,1,personer,0,innflytting
befolkning_flytting,2014,1026,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1027,innvandrere,1,personer,6,innflytting
befolkning_flytting,2014,1027,innvandrere,2,personer,5,innflytting
befolkning_flytting,2014,1029,innvandrere,1,personer,26,innflytting
befolkning_flytting,2014,1029,innvandrere,2,personer,8,innflytting
befolkning_flytting,2014,1032,innvandrere,1,personer,24,innflytting
befolkning_flytting,2014,1032,innvandrere,2,personer,41,innflytting
befolkning_flytting,2014,1034,innvandrere,1,personer,3,innflytting
befolkning_flytting,2014,1034,innvandrere,2,personer,5,innflytting
befolkning_flytting,2014,1037,innvandrere,1,personer,12,innflytting
befolkning_flytting,2014,1037,innvandrere,2,personer,21,innflytting
befolkning_flytting,2014,1046,innvandrere,1,personer,13,innflytting
befolkning_flytting,2014,1046,innvandrere,2,personer,8,innflytting
befolkning_flytting,2014,1101,innvandrere,1,personer,55,innflytting
befolkning_flytting,2014,1101,innvandrere,2,personer,49,innflytting
befolkning_flytting,2014,1102,innvandrere,1,personer,692,innflytting
befolkning_flytting,2014,1102,innvandrere,2,personer,557,innflytting
befolkning_flytting,2014,1103,innvandrere,1,personer,740,innflytting
befolkning_flytting,2014,1103,innvandrere,2,personer,913,innflytting
befolkning_flytting,2014,1106,innvandrere,1,personer,226,innflytting
befolkning_flytting,2014,1106,innvandrere,2,personer,193,innflytting
befolkning_flytting,2014,1111,innvandrere,1,personer,8,innflytting
befolkning_flytting,2014,1111,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1112,innvandrere,1,personer,16,innflytting
befolkning_flytting,2014,1112,innvandrere,2,personer,13,innflytting
befolkning_flytting,2014,1114,innvandrere,1,personer,30,innflytting
befolkning_flytting,2014,1114,innvandrere,2,personer,4,innflytting
befolkning_flytting,2014,1119,innvandrere,1,personer,121,innflytting
befolkning_flytting,2014,1119,innvandrere,2,personer,60,innflytting
befolkning_flytting,2014,1120,innvandrere,1,personer,176,innflytting
befolkning_flytting,2014,1120,innvandrere,2,personer,83,innflytting
befolkning_flytting,2014,1121,innvandrere,1,personer,142,innflytting
befolkning_flytting,2014,1121,innvandrere,2,personer,90,innflytting
befolkning_flytting,2014,1122,innvandrere,1,personer,80,innflytting
befolkning_flytting,2014,1122,innvandrere,2,personer,59,innflytting
befolkning_flytting,2014,1124,innvandrere,1,personer,383,innflytting
befolkning_flytting,2014,1124,innvandrere,2,personer,235,innflytting
befolkning_flytting,2014,1127,innvandrere,1,personer,102,innflytting
befolkning_flytting,2014,1127,innvandrere,2,personer,94,innflytting
befolkning_flytting,2014,1129,innvandrere,1,personer,3,innflytting
befolkning_flytting,2014,1129,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1130,innvandrere,1,personer,44,innflytting
befolkning_flytting,2014,1130,innvandrere,2,personer,43,innflytting
befolkning_flytting,2014,1133,innvandrere,1,personer,7,innflytting
befolkning_flytting,2014,1133,innvandrere,2,personer,11,innflytting
befolkning_flytting,2014,1134,innvandrere,1,personer,10,innflytting
befolkning_flytting,2014,1134,innvandrere,2,personer,21,innflytting
befolkning_flytting,2014,1135,innvandrere,1,personer,4,innflytting
befolkning_flytting,2014,1135,innvandrere,2,personer,13,innflytting
befolkning_flytting,2014,1141,innvandrere,1,personer,23,innflytting
befolkning_flytting,2014,1141,innvandrere,2,personer,4,innflytting
befolkning_flytting,2014,1142,innvandrere,1,personer,45,innflytting
befolkning_flytting,2014,1142,innvandrere,2,personer,21,innflytting
befolkning_flytting,2014,1144,innvandrere,1,personer,7,innflytting
befolkning_flytting,2014,1144,innvandrere,2,personer,4,innflytting
befolkning_flytting,2014,1145,innvandrere,1,personer,0,innflytting
befolkning_flytting,2014,1145,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1146,innvandrere,1,personer,36,innflytting
befolkning_flytting,2014,1146,innvandrere,2,personer,33,innflytting
befolkning_flytting,2014,1149,innvandrere,1,personer,138,innflytting
befolkning_flytting,2014,1149,innvandrere,2,personer,109,innflytting
befolkning_flytting,2014,1151,innvandrere,1,personer,0,innflytting
befolkning_flytting,2014,1151,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1160,innvandrere,1,personer,35,innflytting
befolkning_flytting,2014,1160,innvandrere,2,personer,11,innflytting
befolkning_flytting,2014,1201,innvandrere,1,personer,751,innflytting
befolkning_flytting,2014,1201,innvandrere,2,personer,931,innflytting
befolkning_flytting,2014,1211,innvandrere,1,personer,9,innflytting
befolkning_flytting,2014,1211,innvandrere,2,personer,8,innflytting
befolkning_flytting,2014,1216,innvandrere,1,personer,24,innflytting
befolkning_flytting,2014,1216,innvandrere,2,personer,11,innflytting
befolkning_flytting,2014,1219,innvandrere,1,personer,22,innflytting
befolkning_flytting,2014,1219,innvandrere,2,personer,34,innflytting
befolkning_flytting,2014,1221,innvandrere,1,personer,79,innflytting
befolkning_flytting,2014,1221,innvandrere,2,personer,70,innflytting
befolkning_flytting,2014,1222,innvandrere,1,personer,29,innflytting
befolkning_flytting,2014,1222,innvandrere,2,personer,3,innflytting
befolkning_flytting,2014,1223,innvandrere,1,personer,11,innflytting
befolkning_flytting,2014,1223,innvandrere,2,personer,8,innflytting
befolkning_flytting,2014,1224,innvandrere,1,personer,16,innflytting
befolkning_flytting,2014,1224,innvandrere,2,personer,19,innflytting
befolkning_flytting,2014,1227,innvandrere,1,personer,0,innflytting
befolkning_flytting,2014,1227,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1228,innvandrere,1,personer,13,innflytting
befolkning_flytting,2014,1228,innvandrere,2,personer,19,innflytting
befolkning_flytting,2014,1231,innvandrere,1,personer,10,innflytting
befolkning_flytting,2014,1231,innvandrere,2,personer,5,innflytting
befolkning_flytting,2014,1232,innvandrere,1,personer,0,innflytting
befolkning_flytting,2014,1232,innvandrere,2,personer,3,innflytting
befolkning_flytting,2014,1233,innvandrere,1,personer,3,innflytting
befolkning_flytting,2014,1233,innvandrere,2,personer,3,innflytting
befolkning_flytting,2014,1234,innvandrere,1,personer,4,innflytting
befolkning_flytting,2014,1234,innvandrere,2,personer,4,innflytting
befolkning_flytting,2014,1235,innvandrere,1,personer,25,innflytting
befolkning_flytting,2014,1235,innvandrere,2,personer,31,innflytting
befolkning_flytting,2014,1238,innvandrere,1,personer,15,innflytting
befolkning_flytting,2014,1238,innvandrere,2,personer,12,innflytting
befolkning_flytting,2014,1241,innvandrere,1,personer,7,innflytting
befolkning_flytting,2014,1241,innvandrere,2,personer,3,innflytting
befolkning_flytting,2014,1242,innvandrere,1,personer,17,innflytting
befolkning_flytting,2014,1242,innvandrere,2,personer,3,innflytting
befolkning_flytting,2014,1243,innvandrere,1,personer,127,innflytting
befolkning_flytting,2014,1243,innvandrere,2,personer,38,innflytting
befolkning_flytting,2014,1244,innvandrere,1,personer,8,innflytting
befolkning_flytting,2014,1244,innvandrere,2,personer,10,innflytting
befolkning_flytting,2014,1245,innvandrere,1,personer,49,innflytting
befolkning_flytting,2014,1245,innvandrere,2,personer,23,innflytting
befolkning_flytting,2014,1246,innvandrere,1,personer,169,innflytting
befolkning_flytting,2014,1246,innvandrere,2,personer,109,innflytting
befolkning_flytting,2014,1247,innvandrere,1,personer,155,innflytting
befolkning_flytting,2014,1247,innvandrere,2,personer,91,innflytting
befolkning_flytting,2014,1251,innvandrere,1,personer,12,innflytting
befolkning_flytting,2014,1251,innvandrere,2,personer,11,innflytting
befolkning_flytting,2014,1252,innvandrere,1,personer,0,innflytting
befolkning_flytting,2014,1252,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1253,innvandrere,1,personer,34,innflytting
befolkning_flytting,2014,1253,innvandrere,2,personer,13,innflytting
befolkning_flytting,2014,1256,innvandrere,1,personer,60,innflytting
befolkning_flytting,2014,1256,innvandrere,2,personer,25,innflytting
befolkning_flytting,2014,1259,innvandrere,1,personer,18,innflytting
befolkning_flytting,2014,1259,innvandrere,2,personer,22,innflytting
befolkning_flytting,2014,1260,innvandrere,1,personer,28,innflytting
befolkning_flytting,2014,1260,innvandrere,2,personer,11,innflytting
befolkning_flytting,2014,1263,innvandrere,1,personer,78,innflytting
befolkning_flytting,2014,1263,innvandrere,2,personer,68,innflytting
befolkning_flytting,2014,1264,innvandrere,1,personer,22,innflytting
befolkning_flytting,2014,1264,innvandrere,2,personer,27,innflytting
befolkning_flytting,2014,1265,innvandrere,1,personer,0,innflytting
befolkning_flytting,2014,1265,innvandrere,2,personer,3,innflytting
befolkning_flytting,2014,1266,innvandrere,1,personer,4,innflytting
befolkning_flytting,2014,1266,innvandrere,2,personer,3,innflytting
befolkning_flytting,2014,1401,innvandrere,1,personer,28,innflytting
befolkning_flytting,2014,1401,innvandrere,2,personer,30,innflytting
befolkning_flytting,2014,1411,innvandrere,1,personer,12,innflytting
befolkning_flytting,2014,1411,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1412,innvandrere,1,personer,0,innflytting
befolkning_flytting,2014,1412,innvandrere,2,personer,3,innflytting
befolkning_flytting,2014,1413,innvandrere,1,personer,6,innflytting
befolkning_flytting,2014,1413,innvandrere,2,personer,10,innflytting
befolkning_flytting,2014,1416,innvandrere,1,personer,6,innflytting
befolkning_flytting,2014,1416,innvandrere,2,personer,14,innflytting
befolkning_flytting,2014,1417,innvandrere,1,personer,3,innflytting
befolkning_flytting,2014,1417,innvandrere,2,personer,4,innflytting
befolkning_flytting,2014,1418,innvandrere,1,personer,3,innflytting
befolkning_flytting,2014,1418,innvandrere,2,personer,4,innflytting
befolkning_flytting,2014,1419,innvandrere,1,personer,17,innflytting
befolkning_flytting,2014,1419,innvandrere,2,personer,4,innflytting
befolkning_flytting,2014,1420,innvandrere,1,personer,24,innflytting
befolkning_flytting,2014,1420,innvandrere,2,personer,26,innflytting
befolkning_flytting,2014,1421,innvandrere,1,personer,7,innflytting
befolkning_flytting,2014,1421,innvandrere,2,personer,3,innflytting
befolkning_flytting,2014,1422,innvandrere,1,personer,10,innflytting
befolkning_flytting,2014,1422,innvandrere,2,personer,11,innflytting
befolkning_flytting,2014,1424,innvandrere,1,personer,11,innflytting
befolkning_flytting,2014,1424,innvandrere,2,personer,8,innflytting
befolkning_flytting,2014,1426,innvandrere,1,personer,10,innflytting
befolkning_flytting,2014,1426,innvandrere,2,personer,7,innflytting
befolkning_flytting,2014,1428,innvandrere,1,personer,3,innflytting
befolkning_flytting,2014,1428,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1429,innvandrere,1,personer,5,innflytting
befolkning_flytting,2014,1429,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1430,innvandrere,1,personer,15,innflytting
befolkning_flytting,2014,1430,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1431,innvandrere,1,personer,7,innflytting
befolkning_flytting,2014,1431,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1432,innvandrere,1,personer,57,innflytting
befolkning_flytting,2014,1432,innvandrere,2,personer,36,innflytting
befolkning_flytting,2014,1433,innvandrere,1,personer,13,innflytting
befolkning_flytting,2014,1433,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1438,innvandrere,1,personer,20,innflytting
befolkning_flytting,2014,1438,innvandrere,2,personer,7,innflytting
befolkning_flytting,2014,1439,innvandrere,1,personer,9,innflytting
befolkning_flytting,2014,1439,innvandrere,2,personer,9,innflytting
befolkning_flytting,2014,1441,innvandrere,1,personer,7,innflytting
befolkning_flytting,2014,1441,innvandrere,2,personer,4,innflytting
befolkning_flytting,2014,1443,innvandrere,1,personer,15,innflytting
befolkning_flytting,2014,1443,innvandrere,2,personer,21,innflytting
befolkning_flytting,2014,1444,innvandrere,1,personer,4,innflytting
befolkning_flytting,2014,1444,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1445,innvandrere,1,personer,11,innflytting
befolkning_flytting,2014,1445,innvandrere,2,personer,10,innflytting
befolkning_flytting,2014,1449,innvandrere,1,personer,23,innflytting
befolkning_flytting,2014,1449,innvandrere,2,personer,21,innflytting
befolkning_flytting,2014,1502,innvandrere,1,personer,97,innflytting
befolkning_flytting,2014,1502,innvandrere,2,personer,131,innflytting
befolkning_flytting,2014,1504,innvandrere,1,personer,182,innflytting
befolkning_flytting,2014,1504,innvandrere,2,personer,198,innflytting
befolkning_flytting,2014,1505,innvandrere,1,personer,82,innflytting
befolkning_flytting,2014,1505,innvandrere,2,personer,85,innflytting
befolkning_flytting,2014,1511,innvandrere,1,personer,5,innflytting
befolkning_flytting,2014,1511,innvandrere,2,personer,8,innflytting
befolkning_flytting,2014,1514,innvandrere,1,personer,19,innflytting
befolkning_flytting,2014,1514,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1515,innvandrere,1,personer,43,innflytting
befolkning_flytting,2014,1515,innvandrere,2,personer,19,innflytting
befolkning_flytting,2014,1516,innvandrere,1,personer,53,innflytting
befolkning_flytting,2014,1516,innvandrere,2,personer,31,innflytting
befolkning_flytting,2014,1517,innvandrere,1,personer,50,innflytting
befolkning_flytting,2014,1517,innvandrere,2,personer,11,innflytting
befolkning_flytting,2014,1519,innvandrere,1,personer,19,innflytting
befolkning_flytting,2014,1519,innvandrere,2,personer,28,innflytting
befolkning_flytting,2014,1520,innvandrere,1,personer,34,innflytting
befolkning_flytting,2014,1520,innvandrere,2,personer,28,innflytting
befolkning_flytting,2014,1523,innvandrere,1,personer,20,innflytting
befolkning_flytting,2014,1523,innvandrere,2,personer,9,innflytting
befolkning_flytting,2014,1524,innvandrere,1,personer,4,innflytting
befolkning_flytting,2014,1524,innvandrere,2,personer,0,innflytting
befolkning_flytting,2014,1525,innvandrere,1,personer,18,innflytting
befolkning_flytting,2014,1525,innvandrere,2,personer,3,innflytting
befolkning_flytting,2014,1526,innvandrere,1,personer,4,innflytting
befolkning_flytting,2014,1526,innvandrere,2,personer,8,innflytting
befolkning_flytting,2014,1528,innvandrere,1,personer,9,innflytting
befolkning_flytting,2014,1528,innvandrere,2,personer,10,innflytting
befolkning_flytting,2014,1529,innvandrere,1,personer,28,innflytting
befolkning_flytting,2014,1529,innvandrere,2,personer,7,innflytting
befolkning_flytting,2014,1531,innvandrere,1,personer,50,innflytting
befolkning_flytting,2014,1531,innvandrere,2,personer,29,innflytting
befolkning_flytting,2014,1532,innvandrere,1,personer,67,innflytting
befolkning_flytting,2014,1532,innvandrere,2,personer,24,innflytting
befolkning_flytting,2014,1534,innvandrere,1,personer,34,innflytting
befolkning_flytting,2014,1534,innvandrere,2,personer,23,innflytting
befolkning_flytting,2014,1535,innvandrere,1,personer,27,innflytting
befolkning_flytting,2014,1535,innvandrere,2,personer,16,innflytting
befolkning_flytting,2014,1539,innvandrere,1,personer,27,innflytting
befolkning_flytting,2014,1539,innvandrere,2,personer,9,innflytting
befolkning_flytting,2014,1543,innvandrere,1,personer,21,innflytting
befolkning_flytting,2014,1543,innvandrere,2,personer,13,innflytting
befolkning_flytting,2014,1545,innvandrere,1,personer,11,innflytting
befolkning_flytting,2014,1545,innvandrere,2,personer,6,innflytting
befolkning_flytting,2014,1546,innvandrere,1,personer,3,innflytting
befolkning_flytting,2014,1546,innvandrere,2,personer,3,innflytting
befolkning_flytting,2014,1547,innvandrere,1,personer,17,innflytting
