tabell_navn;aar;kommune_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2014-2015;0817;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0817;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0817;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0817;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0817;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0817;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0817;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0817;1;innvandrere;alle;alle;grunnskolepoeng;32,2
grunnskolepoeng;2014-2015;0817;1;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;0817;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0817;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0817;0;alle;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2014-2015;0817;0;alle;NULL;NULL;person;34
grunnskolepoeng;2014-2015;0817;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;0817;0;bef_u_innv_og_norskf;NULL;NULL;person;29
grunnskolepoeng;2014-2015;0817;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;0817;0;befolkningen_ellers;NULL;NULL;person;29
grunnskolepoeng;2014-2015;0817;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0817;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0817;0;innvandrere;1;7+;grunnskolepoeng;49,6
grunnskolepoeng;2014-2015;0817;0;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;0817;0;innvandrere;1;alle;grunnskolepoeng;49
grunnskolepoeng;2014-2015;0817;0;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;0817;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0817;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0817;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0817;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0817;0;innvandrere;2;alle;grunnskolepoeng;42
grunnskolepoeng;2014-2015;0817;0;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;0817;0;innvandrere;alle;0_6;grunnskolepoeng;44
grunnskolepoeng;2014-2015;0817;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;0817;0;innvandrere;alle;7+;grunnskolepoeng;47,6
grunnskolepoeng;2014-2015;0817;0;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;0817;0;innvandrere;alle;alle;grunnskolepoeng;46,2
grunnskolepoeng;2014-2015;0817;0;innvandrere;alle;alle;person;5
grunnskolepoeng;2014-2015;0817;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0817;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0819;alle;alle;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;0819;alle;alle;NULL;NULL;person;90
grunnskolepoeng;2014-2015;0819;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;0819;alle;bef_u_innv_og_norskf;NULL;NULL;person;81
grunnskolepoeng;2014-2015;0819;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;0819;alle;befolkningen_ellers;NULL;NULL;person;83
grunnskolepoeng;2014-2015;0819;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0819;alle;innvandrere;1;7+;grunnskolepoeng;44,4
grunnskolepoeng;2014-2015;0819;alle;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;0819;alle;innvandrere;1;alle;grunnskolepoeng;45,2
grunnskolepoeng;2014-2015;0819;alle;innvandrere;1;alle;person;4
grunnskolepoeng;2014-2015;0819;alle;innvandrere;2;0_6;grunnskolepoeng;36,2
grunnskolepoeng;2014-2015;0819;alle;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;0819;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0819;alle;innvandrere;2;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;0819;alle;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;0819;alle;innvandrere;alle;0_6;grunnskolepoeng;41
grunnskolepoeng;2014-2015;0819;alle;innvandrere;alle;0_6;person;4
grunnskolepoeng;2014-2015;0819;alle;innvandrere;alle;7+;grunnskolepoeng;44,8
grunnskolepoeng;2014-2015;0819;alle;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;0819;alle;innvandrere;alle;alle;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;0819;alle;innvandrere;alle;alle;person;7
grunnskolepoeng;2014-2015;0819;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;46,6
grunnskolepoeng;2014-2015;0819;alle;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;0819;1;alle;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2014-2015;0819;1;alle;NULL;NULL;person;47
grunnskolepoeng;2014-2015;0819;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;0819;1;bef_u_innv_og_norskf;NULL;NULL;person;42
grunnskolepoeng;2014-2015;0819;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;0819;1;befolkningen_ellers;NULL;NULL;person;44
grunnskolepoeng;2014-2015;0819;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0819;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0819;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0819;1;innvandrere;2;0_6;grunnskolepoeng;33
grunnskolepoeng;2014-2015;0819;1;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;0819;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0819;1;innvandrere;2;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;0819;1;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;0819;1;innvandrere;alle;0_6;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;0819;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;0819;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0819;1;innvandrere;alle;alle;grunnskolepoeng;44,2
grunnskolepoeng;2014-2015;0819;1;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;0819;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;46,6
grunnskolepoeng;2014-2015;0819;1;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;0819;0;alle;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;0819;0;alle;NULL;NULL;person;43
grunnskolepoeng;2014-2015;0819;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2014-2015;0819;0;bef_u_innv_og_norskf;NULL;NULL;person;39
grunnskolepoeng;2014-2015;0819;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2014-2015;0819;0;befolkningen_ellers;NULL;NULL;person;39
grunnskolepoeng;2014-2015;0819;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0819;0;innvandrere;1;7+;grunnskolepoeng;44,4
grunnskolepoeng;2014-2015;0819;0;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;0819;0;innvandrere;1;alle;grunnskolepoeng;42,2
grunnskolepoeng;2014-2015;0819;0;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;0819;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0819;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0819;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0819;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0819;0;innvandrere;alle;7+;grunnskolepoeng;44,4
grunnskolepoeng;2014-2015;0819;0;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;0819;0;innvandrere;alle;alle;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;0819;0;innvandrere;alle;alle;person;4
grunnskolepoeng;2014-2015;0819;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0819;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0821;alle;alle;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;0821;alle;alle;NULL;NULL;person;62
grunnskolepoeng;2014-2015;0821;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;0821;alle;bef_u_innv_og_norskf;NULL;NULL;person;60
grunnskolepoeng;2014-2015;0821;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2014-2015;0821;alle;befolkningen_ellers;NULL;NULL;person;60
grunnskolepoeng;2014-2015;0821;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0821;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0821;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0821;alle;innvandrere;2;0_6;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;0821;alle;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;0821;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0821;alle;innvandrere;2;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;0821;alle;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;0821;alle;innvandrere;alle;0_6;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;0821;alle;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;0821;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0821;alle;innvandrere;alle;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;0821;alle;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;0821;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0821;1;alle;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;0821;1;alle;NULL;NULL;person;34
grunnskolepoeng;2014-2015;0821;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;0821;1;bef_u_innv_og_norskf;NULL;NULL;person;34
grunnskolepoeng;2014-2015;0821;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2014-2015;0821;1;befolkningen_ellers;NULL;NULL;person;34
grunnskolepoeng;2014-2015;0821;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;0821;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0821;0;alle;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2014-2015;0821;0;alle;NULL;NULL;person;28
grunnskolepoeng;2014-2015;0821;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;0821;0;bef_u_innv_og_norskf;NULL;NULL;person;26
grunnskolepoeng;2014-2015;0821;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2014-2015;0821;0;befolkningen_ellers;NULL;NULL;person;26
grunnskolepoeng;2014-2015;0821;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0821;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0821;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0821;0;innvandrere;2;0_6;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;0821;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2014-2015;0821;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0821;0;innvandrere;2;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;0821;0;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;0821;0;innvandrere;alle;0_6;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;0821;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2014-2015;0821;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0821;0;innvandrere;alle;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;0821;0;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;0821;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0821;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0822;alle;alle;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2014-2015;0822;alle;alle;NULL;NULL;person;61
grunnskolepoeng;2014-2015;0822;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;0822;alle;bef_u_innv_og_norskf;NULL;NULL;person;55
grunnskolepoeng;2014-2015;0822;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2014-2015;0822;alle;befolkningen_ellers;NULL;NULL;person;57
grunnskolepoeng;2014-2015;0822;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0822;alle;innvandrere;1;7+;grunnskolepoeng;24,2
grunnskolepoeng;2014-2015;0822;alle;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;0822;alle;innvandrere;1;alle;grunnskolepoeng;24,2
grunnskolepoeng;2014-2015;0822;alle;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;0822;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0822;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0822;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0822;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0822;alle;innvandrere;alle;7+;grunnskolepoeng;24
grunnskolepoeng;2014-2015;0822;alle;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;0822;alle;innvandrere;alle;alle;grunnskolepoeng;25,8
grunnskolepoeng;2014-2015;0822;alle;innvandrere;alle;alle;person;4
grunnskolepoeng;2014-2015;0822;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;0822;alle;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;0822;1;alle;NULL;NULL;grunnskolepoeng;37,6
grunnskolepoeng;2014-2015;0822;1;alle;NULL;NULL;person;34
grunnskolepoeng;2014-2015;0822;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2014-2015;0822;1;bef_u_innv_og_norskf;NULL;NULL;person;30
grunnskolepoeng;2014-2015;0822;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2014-2015;0822;1;befolkningen_ellers;NULL;NULL;person;31
grunnskolepoeng;2014-2015;0822;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0822;1;innvandrere;1;7+;grunnskolepoeng;24,2
grunnskolepoeng;2014-2015;0822;1;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;0822;1;innvandrere;1;alle;grunnskolepoeng;24,2
grunnskolepoeng;2014-2015;0822;1;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;0822;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0822;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0822;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0822;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0822;1;innvandrere;alle;7+;grunnskolepoeng;24
grunnskolepoeng;2014-2015;0822;1;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;0822;1;innvandrere;alle;alle;grunnskolepoeng;24
grunnskolepoeng;2014-2015;0822;1;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;0822;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;0822;0;alle;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;0822;0;alle;NULL;NULL;person;27
grunnskolepoeng;2014-2015;0822;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;0822;0;bef_u_innv_og_norskf;NULL;NULL;person;25
grunnskolepoeng;2014-2015;0822;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2014-2015;0822;0;befolkningen_ellers;NULL;NULL;person;26
grunnskolepoeng;2014-2015;0822;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0822;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;0822;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2014-2015;0822;0;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2014-2015;0826;alle;alle;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;0826;alle;alle;NULL;NULL;person;64
grunnskolepoeng;2014-2015;0826;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2014-2015;0826;alle;bef_u_innv_og_norskf;NULL;NULL;person;56
grunnskolepoeng;2014-2015;0826;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;0826;alle;befolkningen_ellers;NULL;NULL;person;60
grunnskolepoeng;2014-2015;0826;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0826;alle;innvandrere;1;7+;grunnskolepoeng;31,4
grunnskolepoeng;2014-2015;0826;alle;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;0826;alle;innvandrere;1;alle;grunnskolepoeng;31,4
grunnskolepoeng;2014-2015;0826;alle;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;0826;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0826;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0826;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0826;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0826;alle;innvandrere;alle;7+;grunnskolepoeng;32,2
grunnskolepoeng;2014-2015;0826;alle;innvandrere;alle;7+;person;4
grunnskolepoeng;2014-2015;0826;alle;innvandrere;alle;alle;grunnskolepoeng;32,2
grunnskolepoeng;2014-2015;0826;alle;innvandrere;alle;alle;person;4
grunnskolepoeng;2014-2015;0826;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;0826;alle;norskfodte_m_innvf;NULL;NULL;person;4
grunnskolepoeng;2014-2015;0826;1;alle;NULL;NULL;grunnskolepoeng;36,6
grunnskolepoeng;2014-2015;0826;1;alle;NULL;NULL;person;33
grunnskolepoeng;2014-2015;0826;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37
grunnskolepoeng;2014-2015;0826;1;bef_u_innv_og_norskf;NULL;NULL;person;30
grunnskolepoeng;2014-2015;0826;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37
grunnskolepoeng;2014-2015;0826;1;befolkningen_ellers;NULL;NULL;person;32
grunnskolepoeng;2014-2015;0826;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;0826;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;0826;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
