"aar","fylke_nr","spraak","undervisning_grskole","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","0541","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0541","NULL"
"2013","NULL","alle","alle","personer","10","voksne_grunnskole","0542","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","0542","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","0542","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0","voksne_grunnskole","0542","NULL"
"2013","NULL","alle","kun_spesialund","personer","10","voksne_grunnskole","0542","NULL"
"2013","NULL","alle","kun_spesialund","prosent","1","voksne_grunnskole","0542","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","0542","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","0542","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","0542","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","0542","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0542","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0542","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","0542","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0542","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0542","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","0542","NULL"
"2013","NULL","ikke_minoritet","alle","personer","10","voksne_grunnskole","0542","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","100","voksne_grunnskole","0542","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0542","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0542","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","0542","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0542","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","0542","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0542","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","0543","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","0543","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","0543","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0543","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","0543","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","0543","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","0543","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","0543","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","0543","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","0543","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0543","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0543","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","0543","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0543","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0543","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","0543","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","0543","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","0543","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0543","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0543","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","0543","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0543","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","0543","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0543","NULL"
"2013","NULL","alle","alle","personer","0","voksne_grunnskole","0544","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","0544","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","0544","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0544","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","0544","NULL"
"2013","NULL","alle","kun_spesialund","prosent",".","voksne_grunnskole","0544","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","0544","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent",".","voksne_grunnskole","0544","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","0544","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","0544","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0544","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0544","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","0544","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0544","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0544","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","0544","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","0544","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","0544","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0544","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0544","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","0544","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0544","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","0544","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0544","NULL"
"2013","NULL","alle","alle","personer","5","voksne_grunnskole","0545","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","0545","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","0545","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0","voksne_grunnskole","0545","NULL"
"2013","NULL","alle","kun_spesialund","personer","5","voksne_grunnskole","0545","NULL"
"2013","NULL","alle","kun_spesialund","prosent","1","voksne_grunnskole","0545","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","0545","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","0545","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","0545","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","0545","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0545","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0545","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","0545","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0545","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0545","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","0545","NULL"
"2013","NULL","ikke_minoritet","alle","personer","5","voksne_grunnskole","0545","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","100","voksne_grunnskole","0545","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0545","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0545","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","0545","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0545","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","0545","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0545","NULL"
"2013","NULL","alle","alle","personer","146","voksne_grunnskole","0602","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","0602","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","114","voksne_grunnskole","0602","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.780821918","voksne_grunnskole","0602","NULL"
"2013","NULL","alle","kun_spesialund","personer","29","voksne_grunnskole","0602","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.198630137","voksne_grunnskole","0602","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","3","voksne_grunnskole","0602","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0.020547945","voksne_grunnskole","0602","NULL"
"2013","NULL","minoritet","alle","personer","129","voksne_grunnskole","0602","NULL"
"2013","NULL","minoritet","alle","prosent","88.4","voksne_grunnskole","0602","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0602","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0602","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","0602","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0602","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0602","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","0602","NULL"
"2013","NULL","ikke_minoritet","alle","personer","17","voksne_grunnskole","0602","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","11.64383562","voksne_grunnskole","0602","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0602","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0602","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","0602","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0602","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","0602","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0602","NULL"
"2013","NULL","alle","alle","personer","22","voksne_grunnskole","0604","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","0604","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","22","voksne_grunnskole","0604","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","1","voksne_grunnskole","0604","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","0604","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0","voksne_grunnskole","0604","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","0604","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","0604","NULL"
"2013","NULL","minoritet","alle","personer","21","voksne_grunnskole","0604","NULL"
"2013","NULL","minoritet","alle","prosent","95.5","voksne_grunnskole","0604","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0604","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0604","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","0604","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0604","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0604","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","0604","NULL"
"2013","NULL","ikke_minoritet","alle","personer","1","voksne_grunnskole","0604","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","4.545454545","voksne_grunnskole","0604","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0604","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0604","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","0604","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0604","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","0604","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0604","NULL"
"2013","NULL","alle","alle","personer","73","voksne_grunnskole","0605","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","0605","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","71","voksne_grunnskole","0605","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.97260274","voksne_grunnskole","0605","NULL"
"2013","NULL","alle","kun_spesialund","personer","1","voksne_grunnskole","0605","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.01369863","voksne_grunnskole","0605","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","1","voksne_grunnskole","0605","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0.01369863","voksne_grunnskole","0605","NULL"
"2013","NULL","minoritet","alle","personer","54","voksne_grunnskole","0605","NULL"
"2013","NULL","minoritet","alle","prosent","74","voksne_grunnskole","0605","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0605","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0605","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","0605","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0605","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0605","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","0605","NULL"
"2013","NULL","ikke_minoritet","alle","personer","19","voksne_grunnskole","0605","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","26.02739726","voksne_grunnskole","0605","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0605","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0605","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","0605","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0605","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","0605","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0605","NULL"
"2013","NULL","alle","alle","personer","15","voksne_grunnskole","0612","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","0612","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","0612","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0","voksne_grunnskole","0612","NULL"
"2013","NULL","alle","kun_spesialund","personer","15","voksne_grunnskole","0612","NULL"
"2013","NULL","alle","kun_spesialund","prosent","1","voksne_grunnskole","0612","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","0612","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","0612","NULL"
"2013","NULL","minoritet","alle","personer","2","voksne_grunnskole","0612","NULL"
"2013","NULL","minoritet","alle","prosent","13.3","voksne_grunnskole","0612","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0612","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","0612","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","0612","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","0612","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","0612","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","0612","NULL"
"2013","NULL","ikke_minoritet","alle","personer","13","voksne_grunnskole","0612","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","86.66666667","voksne_grunnskole","0612","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","0612","NULL"
