"aar","bydel_nr","spraak","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","alle","personer","96","voksne_videregaende","NULL","0627","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0627","NULL"
"2013","NULL","minoritet","personer","28","voksne_videregaende","NULL","0627","NULL"
"2013","NULL","minoritet","prosent","29.2","voksne_videregaende","NULL","0627","NULL"
"2013","NULL","ikke_minoritet","personer","68","voksne_videregaende","NULL","0627","NULL"
"2013","NULL","ikke_minoritet","prosent","70.8","voksne_videregaende","NULL","0627","NULL"
"2013","NULL","alle","personer","43","voksne_videregaende","NULL","0628","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0628","NULL"
"2013","NULL","minoritet","personer","11","voksne_videregaende","NULL","0628","NULL"
"2013","NULL","minoritet","prosent","25.6","voksne_videregaende","NULL","0628","NULL"
"2013","NULL","ikke_minoritet","personer","32","voksne_videregaende","NULL","0628","NULL"
"2013","NULL","ikke_minoritet","prosent","74.4","voksne_videregaende","NULL","0628","NULL"
"2013","NULL","alle","personer","5","voksne_videregaende","NULL","0631","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0631","NULL"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","0631","NULL"
"2013","NULL","minoritet","prosent","40","voksne_videregaende","NULL","0631","NULL"
"2013","NULL","ikke_minoritet","personer","3","voksne_videregaende","NULL","0631","NULL"
"2013","NULL","ikke_minoritet","prosent","60","voksne_videregaende","NULL","0631","NULL"
"2013","NULL","alle","personer","5","voksne_videregaende","NULL","0632","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0632","NULL"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","0632","NULL"
"2013","NULL","minoritet","prosent","60","voksne_videregaende","NULL","0632","NULL"
"2013","NULL","ikke_minoritet","personer","2","voksne_videregaende","NULL","0632","NULL"
"2013","NULL","ikke_minoritet","prosent","40","voksne_videregaende","NULL","0632","NULL"
"2013","NULL","alle","personer","12","voksne_videregaende","NULL","0633","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0633","NULL"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","0633","NULL"
"2013","NULL","minoritet","prosent","25","voksne_videregaende","NULL","0633","NULL"
"2013","NULL","ikke_minoritet","personer","9","voksne_videregaende","NULL","0633","NULL"
"2013","NULL","ikke_minoritet","prosent","75","voksne_videregaende","NULL","0633","NULL"
"2013","NULL","alle","personer","170","voksne_videregaende","NULL","0701","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0701","NULL"
"2013","NULL","minoritet","personer","50","voksne_videregaende","NULL","0701","NULL"
"2013","NULL","minoritet","prosent","29.4","voksne_videregaende","NULL","0701","NULL"
"2013","NULL","ikke_minoritet","personer","120","voksne_videregaende","NULL","0701","NULL"
"2013","NULL","ikke_minoritet","prosent","70.6","voksne_videregaende","NULL","0701","NULL"
"2013","NULL","alle","personer","70","voksne_videregaende","NULL","0702","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0702","NULL"
"2013","NULL","minoritet","personer","7","voksne_videregaende","NULL","0702","NULL"
"2013","NULL","minoritet","prosent","10","voksne_videregaende","NULL","0702","NULL"
"2013","NULL","ikke_minoritet","personer","63","voksne_videregaende","NULL","0702","NULL"
"2013","NULL","ikke_minoritet","prosent","90","voksne_videregaende","NULL","0702","NULL"
"2013","NULL","alle","personer","262","voksne_videregaende","NULL","0704","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0704","NULL"
"2013","NULL","minoritet","personer","60","voksne_videregaende","NULL","0704","NULL"
"2013","NULL","minoritet","prosent","22.9","voksne_videregaende","NULL","0704","NULL"
"2013","NULL","ikke_minoritet","personer","202","voksne_videregaende","NULL","0704","NULL"
"2013","NULL","ikke_minoritet","prosent","77.1","voksne_videregaende","NULL","0704","NULL"
"2013","NULL","alle","personer","253","voksne_videregaende","NULL","0706","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0706","NULL"
"2013","NULL","minoritet","personer","56","voksne_videregaende","NULL","0706","NULL"
"2013","NULL","minoritet","prosent","22.1","voksne_videregaende","NULL","0706","NULL"
"2013","NULL","ikke_minoritet","personer","197","voksne_videregaende","NULL","0706","NULL"
"2013","NULL","ikke_minoritet","prosent","77.9","voksne_videregaende","NULL","0706","NULL"
"2013","NULL","alle","personer","215","voksne_videregaende","NULL","0709","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0709","NULL"
"2013","NULL","minoritet","personer","37","voksne_videregaende","NULL","0709","NULL"
"2013","NULL","minoritet","prosent","17.2","voksne_videregaende","NULL","0709","NULL"
"2013","NULL","ikke_minoritet","personer","178","voksne_videregaende","NULL","0709","NULL"
"2013","NULL","ikke_minoritet","prosent","82.8","voksne_videregaende","NULL","0709","NULL"
"2013","NULL","alle","personer","27","voksne_videregaende","NULL","0711","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0711","NULL"
"2013","NULL","minoritet","personer","9","voksne_videregaende","NULL","0711","NULL"
"2013","NULL","minoritet","prosent","33.3","voksne_videregaende","NULL","0711","NULL"
"2013","NULL","ikke_minoritet","personer","18","voksne_videregaende","NULL","0711","NULL"
"2013","NULL","ikke_minoritet","prosent","66.7","voksne_videregaende","NULL","0711","NULL"
"2013","NULL","alle","personer","43","voksne_videregaende","NULL","0713","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0713","NULL"
"2013","NULL","minoritet","personer","8","voksne_videregaende","NULL","0713","NULL"
"2013","NULL","minoritet","prosent","18.6","voksne_videregaende","NULL","0713","NULL"
"2013","NULL","ikke_minoritet","personer","35","voksne_videregaende","NULL","0713","NULL"
"2013","NULL","ikke_minoritet","prosent","81.4","voksne_videregaende","NULL","0713","NULL"
"2013","NULL","alle","personer","19","voksne_videregaende","NULL","0714","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0714","NULL"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","0714","NULL"
"2013","NULL","minoritet","prosent","10.5","voksne_videregaende","NULL","0714","NULL"
"2013","NULL","ikke_minoritet","personer","17","voksne_videregaende","NULL","0714","NULL"
"2013","NULL","ikke_minoritet","prosent","89.5","voksne_videregaende","NULL","0714","NULL"
"2013","NULL","alle","personer","55","voksne_videregaende","NULL","0716","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0716","NULL"
"2013","NULL","minoritet","personer","11","voksne_videregaende","NULL","0716","NULL"
"2013","NULL","minoritet","prosent","20","voksne_videregaende","NULL","0716","NULL"
"2013","NULL","ikke_minoritet","personer","44","voksne_videregaende","NULL","0716","NULL"
"2013","NULL","ikke_minoritet","prosent","80","voksne_videregaende","NULL","0716","NULL"
"2013","NULL","alle","personer","29","voksne_videregaende","NULL","0719","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0719","NULL"
"2013","NULL","minoritet","personer","6","voksne_videregaende","NULL","0719","NULL"
"2013","NULL","minoritet","prosent","20.7","voksne_videregaende","NULL","0719","NULL"
"2013","NULL","ikke_minoritet","personer","23","voksne_videregaende","NULL","0719","NULL"
"2013","NULL","ikke_minoritet","prosent","79.3","voksne_videregaende","NULL","0719","NULL"
"2013","NULL","alle","personer","79","voksne_videregaende","NULL","0720","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0720","NULL"
"2013","NULL","minoritet","personer","14","voksne_videregaende","NULL","0720","NULL"
"2013","NULL","minoritet","prosent","17.7","voksne_videregaende","NULL","0720","NULL"
"2013","NULL","ikke_minoritet","personer","65","voksne_videregaende","NULL","0720","NULL"
"2013","NULL","ikke_minoritet","prosent","82.3","voksne_videregaende","NULL","0720","NULL"
"2013","NULL","alle","personer","108","voksne_videregaende","NULL","0722","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0722","NULL"
"2013","NULL","minoritet","personer","29","voksne_videregaende","NULL","0722","NULL"
"2013","NULL","minoritet","prosent","26.9","voksne_videregaende","NULL","0722","NULL"
"2013","NULL","ikke_minoritet","personer","79","voksne_videregaende","NULL","0722","NULL"
"2013","NULL","ikke_minoritet","prosent","73.1","voksne_videregaende","NULL","0722","NULL"
"2013","NULL","alle","personer","21","voksne_videregaende","NULL","0723","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0723","NULL"
"2013","NULL","minoritet","personer","5","voksne_videregaende","NULL","0723","NULL"
"2013","NULL","minoritet","prosent","23.8","voksne_videregaende","NULL","0723","NULL"
"2013","NULL","ikke_minoritet","personer","16","voksne_videregaende","NULL","0723","NULL"
"2013","NULL","ikke_minoritet","prosent","76.2","voksne_videregaende","NULL","0723","NULL"
"2013","NULL","alle","personer","5","voksne_videregaende","NULL","0728","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","0728","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","0728","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","0728","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","0728","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","0728","NULL"
"2013","NULL","alle","personer","281","voksne_videregaende","NULL","0805","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0805","NULL"
"2013","NULL","minoritet","personer","99","voksne_videregaende","NULL","0805","NULL"
"2013","NULL","minoritet","prosent","35.2","voksne_videregaende","NULL","0805","NULL"
"2013","NULL","ikke_minoritet","personer","182","voksne_videregaende","NULL","0805","NULL"
"2013","NULL","ikke_minoritet","prosent","64.8","voksne_videregaende","NULL","0805","NULL"
"2013","NULL","alle","personer","409","voksne_videregaende","NULL","0806","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0806","NULL"
"2013","NULL","minoritet","personer","177","voksne_videregaende","NULL","0806","NULL"
"2013","NULL","minoritet","prosent","43.3","voksne_videregaende","NULL","0806","NULL"
"2013","NULL","ikke_minoritet","personer","232","voksne_videregaende","NULL","0806","NULL"
"2013","NULL","ikke_minoritet","prosent","56.7","voksne_videregaende","NULL","0806","NULL"
"2013","NULL","alle","personer","100","voksne_videregaende","NULL","0807","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0807","NULL"
"2013","NULL","minoritet","personer","28","voksne_videregaende","NULL","0807","NULL"
"2013","NULL","minoritet","prosent","28","voksne_videregaende","NULL","0807","NULL"
"2013","NULL","ikke_minoritet","personer","72","voksne_videregaende","NULL","0807","NULL"
"2013","NULL","ikke_minoritet","prosent","72","voksne_videregaende","NULL","0807","NULL"
"2013","NULL","alle","personer","20","voksne_videregaende","NULL","0811","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0811","NULL"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","0811","NULL"
"2013","NULL","minoritet","prosent","10","voksne_videregaende","NULL","0811","NULL"
"2013","NULL","ikke_minoritet","personer","18","voksne_videregaende","NULL","0811","NULL"
"2013","NULL","ikke_minoritet","prosent","90","voksne_videregaende","NULL","0811","NULL"
"2013","NULL","alle","personer","122","voksne_videregaende","NULL","0814","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0814","NULL"
"2013","NULL","minoritet","personer","43","voksne_videregaende","NULL","0814","NULL"
"2013","NULL","minoritet","prosent","35.2","voksne_videregaende","NULL","0814","NULL"
"2013","NULL","ikke_minoritet","personer","79","voksne_videregaende","NULL","0814","NULL"
"2013","NULL","ikke_minoritet","prosent","64.8","voksne_videregaende","NULL","0814","NULL"
"2013","NULL","alle","personer","57","voksne_videregaende","NULL","0815","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0815","NULL"
"2013","NULL","minoritet","personer","19","voksne_videregaende","NULL","0815","NULL"
"2013","NULL","minoritet","prosent","33.3","voksne_videregaende","NULL","0815","NULL"
"2013","NULL","ikke_minoritet","personer","38","voksne_videregaende","NULL","0815","NULL"
"2013","NULL","ikke_minoritet","prosent","66.7","voksne_videregaende","NULL","0815","NULL"
"2013","NULL","alle","personer","25","voksne_videregaende","NULL","0817","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0817","NULL"
"2013","NULL","minoritet","personer","4","voksne_videregaende","NULL","0817","NULL"
"2013","NULL","minoritet","prosent","16","voksne_videregaende","NULL","0817","NULL"
"2013","NULL","ikke_minoritet","personer","21","voksne_videregaende","NULL","0817","NULL"
"2013","NULL","ikke_minoritet","prosent","84","voksne_videregaende","NULL","0817","NULL"
"2013","NULL","alle","personer","44","voksne_videregaende","NULL","0819","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0819","NULL"
"2013","NULL","minoritet","personer","13","voksne_videregaende","NULL","0819","NULL"
"2013","NULL","minoritet","prosent","29.5","voksne_videregaende","NULL","0819","NULL"
"2013","NULL","ikke_minoritet","personer","31","voksne_videregaende","NULL","0819","NULL"
"2013","NULL","ikke_minoritet","prosent","70.5","voksne_videregaende","NULL","0819","NULL"
"2013","NULL","alle","personer","33","voksne_videregaende","NULL","0821","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0821","NULL"
"2013","NULL","minoritet","personer","7","voksne_videregaende","NULL","0821","NULL"
"2013","NULL","minoritet","prosent","21.2","voksne_videregaende","NULL","0821","NULL"
"2013","NULL","ikke_minoritet","personer","26","voksne_videregaende","NULL","0821","NULL"
"2013","NULL","ikke_minoritet","prosent","78.8","voksne_videregaende","NULL","0821","NULL"
"2013","NULL","alle","personer","29","voksne_videregaende","NULL","0822","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0822","NULL"
"2013","NULL","minoritet","personer","7","voksne_videregaende","NULL","0822","NULL"
"2013","NULL","minoritet","prosent","24.1","voksne_videregaende","NULL","0822","NULL"
"2013","NULL","ikke_minoritet","personer","22","voksne_videregaende","NULL","0822","NULL"
"2013","NULL","ikke_minoritet","prosent","75.9","voksne_videregaende","NULL","0822","NULL"
"2013","NULL","alle","personer","55","voksne_videregaende","NULL","0826","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0826","NULL"
"2013","NULL","minoritet","personer","26","voksne_videregaende","NULL","0826","NULL"
"2013","NULL","minoritet","prosent","47.3","voksne_videregaende","NULL","0826","NULL"
"2013","NULL","ikke_minoritet","personer","29","voksne_videregaende","NULL","0826","NULL"
"2013","NULL","ikke_minoritet","prosent","52.7","voksne_videregaende","NULL","0826","NULL"
"2013","NULL","alle","personer","13","voksne_videregaende","NULL","0827","NULL"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","0827","NULL"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","0827","NULL"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","0827","NULL"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","0827","NULL"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","0827","NULL"
"2013","NULL","alle","personer","22","voksne_videregaende","NULL","0828","NULL"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","0828","NULL"
