"aar","fylke_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2012","16","befolkningen_ellers","alle","personer","2582","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","befolkningen_ellers","alle","prosent","70.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","norskfodte_m_innvf","0","personer","28","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","norskfodte_m_innvf","0","prosent","84.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","norskfodte_m_innvf","1","personer","14","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","norskfodte_m_innvf","1","prosent","51.9","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","norskfodte_m_innvf","alle","personer","42","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","norskfodte_m_innvf","alle","prosent","70","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","bef_u_innv_og_norskf","0","personer","1332","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","bef_u_innv_og_norskf","0","prosent","77","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","bef_u_innv_og_norskf","1","personer","1208","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","bef_u_innv_og_norskf","1","prosent","65","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","bef_u_innv_og_norskf","alle","personer","2540","videregaende_fullfort","NULL","NULL","NULL"
"2012","16","bef_u_innv_og_norskf","alle","prosent","70.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","alle","0","personer","667","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","alle","0","prosent","73.5","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","alle","1","personer","651","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","alle","1","prosent","67.1","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","alle","alle","personer","1318","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","alle","alle","prosent","70.2","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","innvandrere","0","personer","18","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","innvandrere","0","prosent","72","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","innvandrere","1","personer","12","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","innvandrere","1","prosent","52.2","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","innvandrere","alle","personer","30","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","innvandrere","alle","prosent","62.5","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","befolkningen_ellers","0","personer","649","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","befolkningen_ellers","0","prosent","73.5","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","befolkningen_ellers","1","personer","639","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","befolkningen_ellers","1","prosent","67.5","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","befolkningen_ellers","alle","personer","1288","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","befolkningen_ellers","alle","prosent","70.4","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","norskfodte_m_innvf","0","personer","2","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","norskfodte_m_innvf","0","prosent","100","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","norskfodte_m_innvf","1","personer","4","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","norskfodte_m_innvf","1","prosent","57.1","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","norskfodte_m_innvf","alle","personer","6","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","norskfodte_m_innvf","alle","prosent","66.7","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","bef_u_innv_og_norskf","0","personer","647","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","bef_u_innv_og_norskf","0","prosent","73.4","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","bef_u_innv_og_norskf","1","personer","635","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","bef_u_innv_og_norskf","1","prosent","67.6","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","bef_u_innv_og_norskf","alle","personer","1282","videregaende_fullfort","NULL","NULL","NULL"
"2012","17","bef_u_innv_og_norskf","alle","prosent","70.4","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","alle","0","personer","1058","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","alle","0","prosent","68.1","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","alle","1","personer","964","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","alle","1","prosent","56.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","alle","alle","personer","2022","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","alle","alle","prosent","62.2","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","innvandrere","0","personer","25","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","innvandrere","0","prosent","65.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","innvandrere","1","personer","20","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","innvandrere","1","prosent","46.5","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","innvandrere","alle","personer","45","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","innvandrere","alle","prosent","55.6","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","befolkningen_ellers","0","personer","1033","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","befolkningen_ellers","0","prosent","68.1","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","befolkningen_ellers","1","personer","944","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","befolkningen_ellers","1","prosent","57.1","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","befolkningen_ellers","alle","personer","1977","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","befolkningen_ellers","alle","prosent","62.4","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","norskfodte_m_innvf","0","personer","3","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","norskfodte_m_innvf","0","prosent","100","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","norskfodte_m_innvf","1","personer","1","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","norskfodte_m_innvf","1","prosent","33.3","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","norskfodte_m_innvf","alle","personer","4","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","norskfodte_m_innvf","alle","prosent","66.7","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","bef_u_innv_og_norskf","0","personer","1030","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","bef_u_innv_og_norskf","0","prosent","68.1","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","bef_u_innv_og_norskf","1","personer","943","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","bef_u_innv_og_norskf","1","prosent","57.1","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","bef_u_innv_og_norskf","alle","personer","1973","videregaende_fullfort","NULL","NULL","NULL"
"2012","18","bef_u_innv_og_norskf","alle","prosent","62.4","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","alle","0","personer","663","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","alle","0","prosent","66.2","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","alle","1","personer","690","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","alle","1","prosent","59.7","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","alle","alle","personer","1353","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","alle","alle","prosent","62.7","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","innvandrere","0","personer","10","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","innvandrere","0","prosent","43.5","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","innvandrere","1","personer","13","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","innvandrere","1","prosent","44.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","innvandrere","alle","personer","23","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","innvandrere","alle","prosent","44.2","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","befolkningen_ellers","0","personer","653","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","befolkningen_ellers","0","prosent","66.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","befolkningen_ellers","1","personer","677","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","befolkningen_ellers","1","prosent","60.1","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","befolkningen_ellers","alle","personer","1330","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","befolkningen_ellers","alle","prosent","63.2","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","norskfodte_m_innvf","0","personer","1","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","norskfodte_m_innvf","0","prosent","100","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","norskfodte_m_innvf","1","personer","1","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","norskfodte_m_innvf","1","prosent","50","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","norskfodte_m_innvf","alle","personer","2","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","norskfodte_m_innvf","alle","prosent","66.7","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","bef_u_innv_og_norskf","0","personer","652","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","bef_u_innv_og_norskf","0","prosent","66.7","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","bef_u_innv_og_norskf","1","personer","676","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","bef_u_innv_og_norskf","1","prosent","60.1","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","bef_u_innv_og_norskf","alle","personer","1328","videregaende_fullfort","NULL","NULL","NULL"
"2012","19","bef_u_innv_og_norskf","alle","prosent","63.2","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","alle","0","personer","320","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","alle","0","prosent","61.7","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","alle","1","personer","189","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","alle","1","prosent","37.6","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","alle","alle","personer","509","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","alle","alle","prosent","49.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","innvandrere","0","personer","10","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","innvandrere","0","prosent","41.7","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","innvandrere","1","personer","9","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","innvandrere","1","prosent","36","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","innvandrere","alle","personer","19","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","innvandrere","alle","prosent","38.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","befolkningen_ellers","0","personer","310","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","befolkningen_ellers","0","prosent","62.6","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","befolkningen_ellers","1","personer","180","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","befolkningen_ellers","1","prosent","37.7","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","befolkningen_ellers","alle","personer","490","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","befolkningen_ellers","alle","prosent","50.4","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","norskfodte_m_innvf","0","personer","1","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","norskfodte_m_innvf","0","prosent","100","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","norskfodte_m_innvf","1","personer","1","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","norskfodte_m_innvf","1","prosent","50","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","norskfodte_m_innvf","alle","personer","2","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","norskfodte_m_innvf","alle","prosent","66.7","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","bef_u_innv_og_norskf","0","personer","309","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","bef_u_innv_og_norskf","0","prosent","62.6","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","bef_u_innv_og_norskf","1","personer","179","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","bef_u_innv_og_norskf","1","prosent","37.6","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","bef_u_innv_og_norskf","alle","personer","488","videregaende_fullfort","NULL","NULL","NULL"
"2012","20","bef_u_innv_og_norskf","alle","prosent","50.3","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","alle","0","personer","183","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","alle","0","prosent","45.4","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","alle","1","personer","149","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","alle","1","prosent","38","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","alle","alle","personer","332","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","alle","alle","prosent","41.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","innvandrere","0","personer","159","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","innvandrere","0","prosent","46.5","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","innvandrere","1","personer","127","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","innvandrere","1","prosent","39.6","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","innvandrere","alle","personer","286","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","innvandrere","alle","prosent","43.1","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","befolkningen_ellers","0","personer","24","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","befolkningen_ellers","0","prosent","39.3","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","befolkningen_ellers","1","personer","22","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","befolkningen_ellers","1","prosent","31","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","befolkningen_ellers","alle","personer","46","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","befolkningen_ellers","alle","prosent","34.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","norskfodte_m_innvf","0","personer","7","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","norskfodte_m_innvf","0","prosent","53.8","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","norskfodte_m_innvf","1","personer","5","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","norskfodte_m_innvf","1","prosent","45.5","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","norskfodte_m_innvf","alle","personer","12","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","norskfodte_m_innvf","alle","prosent","50","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","bef_u_innv_og_norskf","0","personer","17","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","bef_u_innv_og_norskf","0","prosent","35.4","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","bef_u_innv_og_norskf","1","personer","17","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","bef_u_innv_og_norskf","1","prosent","28.3","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","bef_u_innv_og_norskf","alle","personer","34","videregaende_fullfort","NULL","NULL","NULL"
"2012","99","bef_u_innv_og_norskf","alle","prosent","31.5","videregaende_fullfort","NULL","NULL","NULL"
"2012","NULL","alle","0","personer","130","videregaende_fullfort","0101","NULL","NULL"
"2012","NULL","alle","0","prosent","73.9","videregaende_fullfort","0101","NULL","NULL"
"2012","NULL","alle","1","personer","92","videregaende_fullfort","0101","NULL","NULL"
"2012","NULL","alle","1","prosent","52.9","videregaende_fullfort","0101","NULL","NULL"
"2012","NULL","alle","alle","personer","222","videregaende_fullfort","0101","NULL","NULL"
"2012","NULL","alle","alle","prosent","63.4","videregaende_fullfort","0101","NULL","NULL"
"2012","NULL","innvandrere","0","personer","13","videregaende_fullfort","0101","NULL","NULL"
