"aar","fylke_nr","spraaknivaa","provetype","enhet","tabellvariabel","tabell_navn","kommune_nr"
"2014","NULL","a1","muntlig","prosent","4","norsk_prover","0604"
"2014","NULL","a1","muntlig","personer","2","norsk_prover","0604"
"2014","NULL","a1","lytting","prosent","3","norsk_prover","0604"
"2014","NULL","a1","lytting","personer","2","norsk_prover","0604"
"2014","NULL","a1","lese","prosent","2","norsk_prover","0604"
"2014","NULL","a1","lese","personer","1","norsk_prover","0604"
"2014","NULL","a1","skriftlig","prosent","3","norsk_prover","0604"
"2014","NULL","a1","skriftlig","personer","2","norsk_prover","0604"
"2014","NULL","under_a1","muntlig","prosent","0","norsk_prover","0604"
"2014","NULL","under_a1","muntlig","personer","0","norsk_prover","0604"
"2014","NULL","under_a1","lytting","prosent","0","norsk_prover","0604"
"2014","NULL","under_a1","lytting","personer","0","norsk_prover","0604"
"2014","NULL","under_a1","lese","prosent","0","norsk_prover","0604"
"2014","NULL","under_a1","lese","personer","0","norsk_prover","0604"
"2014","NULL","under_a1","skriftlig","prosent","0","norsk_prover","0604"
"2014","NULL","under_a1","skriftlig","personer","0","norsk_prover","0604"
"2014","NULL","ikke_vurdert","muntlig","prosent","2","norsk_prover","0604"
"2014","NULL","ikke_vurdert","muntlig","personer","1","norsk_prover","0604"
"2014","NULL","ikke_vurdert","lytting","prosent","0","norsk_prover","0604"
"2014","NULL","ikke_vurdert","lytting","personer","0","norsk_prover","0604"
"2014","NULL","ikke_vurdert","lese","prosent","0","norsk_prover","0604"
"2014","NULL","ikke_vurdert","lese","personer","0","norsk_prover","0604"
"2014","NULL","ikke_vurdert","skriftlig","prosent","0","norsk_prover","0604"
"2014","NULL","ikke_vurdert","skriftlig","personer","0","norsk_prover","0604"
"2014","NULL","alle","muntlig","personer","64","norsk_prover","0605"
"2014","NULL","alle","lytting","personer","68","norsk_prover","0605"
"2014","NULL","alle","lese","personer","68","norsk_prover","0605"
"2014","NULL","alle","skriftlig","personer","68","norsk_prover","0605"
"2014","NULL","b1","muntlig","prosent","31","norsk_prover","0605"
"2014","NULL","b1","muntlig","personer","20","norsk_prover","0605"
"2014","NULL","b1","lytting","prosent","72","norsk_prover","0605"
"2014","NULL","b1","lytting","personer","49","norsk_prover","0605"
"2014","NULL","b1","lese","prosent","65","norsk_prover","0605"
"2014","NULL","b1","lese","personer","44","norsk_prover","0605"
"2014","NULL","b1","skriftlig","prosent","35","norsk_prover","0605"
"2014","NULL","b1","skriftlig","personer","24","norsk_prover","0605"
"2014","NULL","a2","muntlig","prosent","53","norsk_prover","0605"
"2014","NULL","a2","muntlig","personer","34","norsk_prover","0605"
"2014","NULL","a2","lytting","prosent","21","norsk_prover","0605"
"2014","NULL","a2","lytting","personer","14","norsk_prover","0605"
"2014","NULL","a2","lese","prosent","26","norsk_prover","0605"
"2014","NULL","a2","lese","personer","18","norsk_prover","0605"
"2014","NULL","a2","skriftlig","prosent","46","norsk_prover","0605"
"2014","NULL","a2","skriftlig","personer","31","norsk_prover","0605"
"2014","NULL","a1","muntlig","prosent","14","norsk_prover","0605"
"2014","NULL","a1","muntlig","personer","9","norsk_prover","0605"
"2014","NULL","a1","lytting","prosent","7","norsk_prover","0605"
"2014","NULL","a1","lytting","personer","5","norsk_prover","0605"
"2014","NULL","a1","lese","prosent","4","norsk_prover","0605"
"2014","NULL","a1","lese","personer","3","norsk_prover","0605"
"2014","NULL","a1","skriftlig","prosent","15","norsk_prover","0605"
"2014","NULL","a1","skriftlig","personer","10","norsk_prover","0605"
"2014","NULL","under_a1","muntlig","prosent","2","norsk_prover","0605"
"2014","NULL","under_a1","muntlig","personer","1","norsk_prover","0605"
"2014","NULL","under_a1","lytting","prosent","0","norsk_prover","0605"
"2014","NULL","under_a1","lytting","personer","0","norsk_prover","0605"
"2014","NULL","under_a1","lese","prosent","4","norsk_prover","0605"
"2014","NULL","under_a1","lese","personer","3","norsk_prover","0605"
"2014","NULL","under_a1","skriftlig","prosent","1","norsk_prover","0605"
"2014","NULL","under_a1","skriftlig","personer","1","norsk_prover","0605"
"2014","NULL","ikke_vurdert","muntlig","prosent","0","norsk_prover","0605"
"2014","NULL","ikke_vurdert","muntlig","personer","0","norsk_prover","0605"
"2014","NULL","ikke_vurdert","lytting","prosent","0","norsk_prover","0605"
"2014","NULL","ikke_vurdert","lytting","personer","0","norsk_prover","0605"
"2014","NULL","ikke_vurdert","lese","prosent","0","norsk_prover","0605"
"2014","NULL","ikke_vurdert","lese","personer","0","norsk_prover","0605"
"2014","NULL","ikke_vurdert","skriftlig","prosent","1","norsk_prover","0605"
"2014","NULL","ikke_vurdert","skriftlig","personer","1","norsk_prover","0605"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","0612"
"2014","NULL","alle","lytting","personer",".","norsk_prover","0612"
"2014","NULL","alle","lese","personer",".","norsk_prover","0612"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","0612"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","0612"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","0612"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","0612"
"2014","NULL","b1","lytting","personer",".","norsk_prover","0612"
"2014","NULL","b1","lese","prosent",".","norsk_prover","0612"
"2014","NULL","b1","lese","personer",".","norsk_prover","0612"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","0612"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","0612"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","0612"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","0612"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","0612"
"2014","NULL","a2","lytting","personer",".","norsk_prover","0612"
"2014","NULL","a2","lese","prosent",".","norsk_prover","0612"
"2014","NULL","a2","lese","personer",".","norsk_prover","0612"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","0612"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","0612"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","0612"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","0612"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","0612"
"2014","NULL","a1","lytting","personer",".","norsk_prover","0612"
"2014","NULL","a1","lese","prosent",".","norsk_prover","0612"
"2014","NULL","a1","lese","personer",".","norsk_prover","0612"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","0612"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","0612"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","0612"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","0612"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","0612"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","0612"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","0612"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","0612"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","0612"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","0612"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","0612"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","0612"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","0612"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","0612"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","0612"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","0612"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","0612"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","0612"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","0615"
"2014","NULL","alle","lytting","personer",".","norsk_prover","0615"
"2014","NULL","alle","lese","personer",".","norsk_prover","0615"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","0615"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","0615"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","0615"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","0615"
"2014","NULL","b1","lytting","personer",".","norsk_prover","0615"
"2014","NULL","b1","lese","prosent",".","norsk_prover","0615"
"2014","NULL","b1","lese","personer",".","norsk_prover","0615"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","0615"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","0615"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","0615"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","0615"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","0615"
"2014","NULL","a2","lytting","personer",".","norsk_prover","0615"
"2014","NULL","a2","lese","prosent",".","norsk_prover","0615"
"2014","NULL","a2","lese","personer",".","norsk_prover","0615"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","0615"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","0615"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","0615"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","0615"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","0615"
"2014","NULL","a1","lytting","personer",".","norsk_prover","0615"
"2014","NULL","a1","lese","prosent",".","norsk_prover","0615"
"2014","NULL","a1","lese","personer",".","norsk_prover","0615"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","0615"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","0615"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","0615"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","0615"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","0615"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","0615"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","0615"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","0615"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","0615"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","0615"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","0615"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","0615"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","0615"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","0615"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","0615"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","0615"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","0615"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","0615"
"2014","NULL","alle","muntlig","personer",".","norsk_prover","0616"
"2014","NULL","alle","lytting","personer",".","norsk_prover","0616"
"2014","NULL","alle","lese","personer",".","norsk_prover","0616"
"2014","NULL","alle","skriftlig","personer",".","norsk_prover","0616"
"2014","NULL","b1","muntlig","prosent",".","norsk_prover","0616"
"2014","NULL","b1","muntlig","personer",".","norsk_prover","0616"
"2014","NULL","b1","lytting","prosent",".","norsk_prover","0616"
"2014","NULL","b1","lytting","personer",".","norsk_prover","0616"
"2014","NULL","b1","lese","prosent",".","norsk_prover","0616"
"2014","NULL","b1","lese","personer",".","norsk_prover","0616"
"2014","NULL","b1","skriftlig","prosent",".","norsk_prover","0616"
"2014","NULL","b1","skriftlig","personer",".","norsk_prover","0616"
"2014","NULL","a2","muntlig","prosent",".","norsk_prover","0616"
"2014","NULL","a2","muntlig","personer",".","norsk_prover","0616"
"2014","NULL","a2","lytting","prosent",".","norsk_prover","0616"
"2014","NULL","a2","lytting","personer",".","norsk_prover","0616"
"2014","NULL","a2","lese","prosent",".","norsk_prover","0616"
"2014","NULL","a2","lese","personer",".","norsk_prover","0616"
"2014","NULL","a2","skriftlig","prosent",".","norsk_prover","0616"
"2014","NULL","a2","skriftlig","personer",".","norsk_prover","0616"
"2014","NULL","a1","muntlig","prosent",".","norsk_prover","0616"
"2014","NULL","a1","muntlig","personer",".","norsk_prover","0616"
"2014","NULL","a1","lytting","prosent",".","norsk_prover","0616"
"2014","NULL","a1","lytting","personer",".","norsk_prover","0616"
"2014","NULL","a1","lese","prosent",".","norsk_prover","0616"
"2014","NULL","a1","lese","personer",".","norsk_prover","0616"
"2014","NULL","a1","skriftlig","prosent",".","norsk_prover","0616"
"2014","NULL","a1","skriftlig","personer",".","norsk_prover","0616"
"2014","NULL","under_a1","muntlig","prosent",".","norsk_prover","0616"
"2014","NULL","under_a1","muntlig","personer",".","norsk_prover","0616"
"2014","NULL","under_a1","lytting","prosent",".","norsk_prover","0616"
"2014","NULL","under_a1","lytting","personer",".","norsk_prover","0616"
"2014","NULL","under_a1","lese","prosent",".","norsk_prover","0616"
"2014","NULL","under_a1","lese","personer",".","norsk_prover","0616"
"2014","NULL","under_a1","skriftlig","prosent",".","norsk_prover","0616"
"2014","NULL","under_a1","skriftlig","personer",".","norsk_prover","0616"
"2014","NULL","ikke_vurdert","muntlig","prosent",".","norsk_prover","0616"
"2014","NULL","ikke_vurdert","muntlig","personer",".","norsk_prover","0616"
"2014","NULL","ikke_vurdert","lytting","prosent",".","norsk_prover","0616"
"2014","NULL","ikke_vurdert","lytting","personer",".","norsk_prover","0616"
"2014","NULL","ikke_vurdert","lese","prosent",".","norsk_prover","0616"
"2014","NULL","ikke_vurdert","lese","personer",".","norsk_prover","0616"
"2014","NULL","ikke_vurdert","skriftlig","prosent",".","norsk_prover","0616"
"2014","NULL","ikke_vurdert","skriftlig","personer",".","norsk_prover","0616"
"2014","NULL","alle","muntlig","personer","47","norsk_prover","0617"
"2014","NULL","alle","lytting","personer","51","norsk_prover","0617"
"2014","NULL","alle","lese","personer","52","norsk_prover","0617"
"2014","NULL","alle","skriftlig","personer","52","norsk_prover","0617"
"2014","NULL","b1","muntlig","prosent","53","norsk_prover","0617"
"2014","NULL","b1","muntlig","personer","25","norsk_prover","0617"
"2014","NULL","b1","lytting","prosent","61","norsk_prover","0617"
"2014","NULL","b1","lytting","personer","31","norsk_prover","0617"
"2014","NULL","b1","lese","prosent","73","norsk_prover","0617"
"2014","NULL","b1","lese","personer","38","norsk_prover","0617"
"2014","NULL","b1","skriftlig","prosent","27","norsk_prover","0617"
"2014","NULL","b1","skriftlig","personer","14","norsk_prover","0617"
"2014","NULL","a2","muntlig","prosent","43","norsk_prover","0617"
"2014","NULL","a2","muntlig","personer","20","norsk_prover","0617"
"2014","NULL","a2","lytting","prosent","35","norsk_prover","0617"
"2014","NULL","a2","lytting","personer","18","norsk_prover","0617"
"2014","NULL","a2","lese","prosent","13","norsk_prover","0617"
"2014","NULL","a2","lese","personer","7","norsk_prover","0617"
"2014","NULL","a2","skriftlig","prosent","58","norsk_prover","0617"
"2014","NULL","a2","skriftlig","personer","30","norsk_prover","0617"
"2014","NULL","a1","muntlig","prosent","2","norsk_prover","0617"
"2014","NULL","a1","muntlig","personer","1","norsk_prover","0617"
"2014","NULL","a1","lytting","prosent","4","norsk_prover","0617"
"2014","NULL","a1","lytting","personer","2","norsk_prover","0617"
"2014","NULL","a1","lese","prosent","12","norsk_prover","0617"
"2014","NULL","a1","lese","personer","6","norsk_prover","0617"
"2014","NULL","a1","skriftlig","prosent","15","norsk_prover","0617"
"2014","NULL","a1","skriftlig","personer","8","norsk_prover","0617"
"2014","NULL","under_a1","muntlig","prosent","0","norsk_prover","0617"
"2014","NULL","under_a1","muntlig","personer","0","norsk_prover","0617"
"2014","NULL","under_a1","lytting","prosent","0","norsk_prover","0617"
"2014","NULL","under_a1","lytting","personer","0","norsk_prover","0617"
"2014","NULL","under_a1","lese","prosent","2","norsk_prover","0617"
"2014","NULL","under_a1","lese","personer","1","norsk_prover","0617"
"2014","NULL","under_a1","skriftlig","prosent","0","norsk_prover","0617"
"2014","NULL","under_a1","skriftlig","personer","0","norsk_prover","0617"
"2014","NULL","ikke_vurdert","muntlig","prosent","2","norsk_prover","0617"
"2014","NULL","ikke_vurdert","muntlig","personer","1","norsk_prover","0617"
"2014","NULL","ikke_vurdert","lytting","prosent","0","norsk_prover","0617"
