"tabell_navn","aar","naringsregion_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn",2014,"65","flukt","1","personer",115
"befolkning_innvandringsgrunn",2014,"65","familie","1","personer",20
"befolkning_innvandringsgrunn",2014,"65","annet","1","personer",3
"befolkning_innvandringsgrunn",2014,"65","uoppgitt","1","personer",55
"befolkning_innvandringsgrunn",2014,"65","alle","0","personer",254
"befolkning_innvandringsgrunn",2014,"65","arbeid","0","personer",31
"befolkning_innvandringsgrunn",2014,"65","flukt","0","personer",57
"befolkning_innvandringsgrunn",2014,"65","familie","0","personer",60
"befolkning_innvandringsgrunn",2014,"65","annet","0","personer",6
"befolkning_innvandringsgrunn",2014,"65","uoppgitt","0","personer",100
"befolkning_innvandringsgrunn",2014,"66","alle","alle","personer",656
"befolkning_innvandringsgrunn",2014,"66","arbeid","alle","personer",176
"befolkning_innvandringsgrunn",2014,"66","flukt","alle","personer",151
"befolkning_innvandringsgrunn",2014,"66","familie","alle","personer",222
"befolkning_innvandringsgrunn",2014,"66","annet","alle","personer",17
"befolkning_innvandringsgrunn",2014,"66","uoppgitt","alle","personer",90
"befolkning_innvandringsgrunn",2014,"66","alle","1","personer",319
"befolkning_innvandringsgrunn",2014,"66","arbeid","1","personer",129
"befolkning_innvandringsgrunn",2014,"66","flukt","1","personer",86
"befolkning_innvandringsgrunn",2014,"66","familie","1","personer",57
"befolkning_innvandringsgrunn",2014,"66","annet","1","personer",3
"befolkning_innvandringsgrunn",2014,"66","uoppgitt","1","personer",44
"befolkning_innvandringsgrunn",2014,"66","alle","0","personer",337
"befolkning_innvandringsgrunn",2014,"66","arbeid","0","personer",47
"befolkning_innvandringsgrunn",2014,"66","flukt","0","personer",65
"befolkning_innvandringsgrunn",2014,"66","familie","0","personer",165
"befolkning_innvandringsgrunn",2014,"66","annet","0","personer",14
"befolkning_innvandringsgrunn",2014,"66","uoppgitt","0","personer",46
"befolkning_innvandringsgrunn",2014,"67","alle","alle","personer",1265
"befolkning_innvandringsgrunn",2014,"67","arbeid","alle","personer",268
"befolkning_innvandringsgrunn",2014,"67","flukt","alle","personer",463
"befolkning_innvandringsgrunn",2014,"67","familie","alle","personer",320
"befolkning_innvandringsgrunn",2014,"67","annet","alle","personer",41
"befolkning_innvandringsgrunn",2014,"67","uoppgitt","alle","personer",173
"befolkning_innvandringsgrunn",2014,"67","alle","1","personer",607
"befolkning_innvandringsgrunn",2014,"67","arbeid","1","personer",176
"befolkning_innvandringsgrunn",2014,"67","flukt","1","personer",242
"befolkning_innvandringsgrunn",2014,"67","familie","1","personer",88
"befolkning_innvandringsgrunn",2014,"67","annet","1","personer",15
"befolkning_innvandringsgrunn",2014,"67","uoppgitt","1","personer",86
"befolkning_innvandringsgrunn",2014,"67","alle","0","personer",658
"befolkning_innvandringsgrunn",2014,"67","arbeid","0","personer",92
"befolkning_innvandringsgrunn",2014,"67","flukt","0","personer",221
"befolkning_innvandringsgrunn",2014,"67","familie","0","personer",232
"befolkning_innvandringsgrunn",2014,"67","annet","0","personer",26
"befolkning_innvandringsgrunn",2014,"67","uoppgitt","0","personer",87
"befolkning_innvandringsgrunn",2014,"68","alle","alle","personer",717
"befolkning_innvandringsgrunn",2014,"68","arbeid","alle","personer",155
"befolkning_innvandringsgrunn",2014,"68","flukt","alle","personer",183
"befolkning_innvandringsgrunn",2014,"68","familie","alle","personer",232
"befolkning_innvandringsgrunn",2014,"68","annet","alle","personer",22
"befolkning_innvandringsgrunn",2014,"68","uoppgitt","alle","personer",125
"befolkning_innvandringsgrunn",2014,"68","alle","1","personer",320
"befolkning_innvandringsgrunn",2014,"68","arbeid","1","personer",100
"befolkning_innvandringsgrunn",2014,"68","flukt","1","personer",100
"befolkning_innvandringsgrunn",2014,"68","familie","1","personer",59
"befolkning_innvandringsgrunn",2014,"68","annet","1","personer",6
"befolkning_innvandringsgrunn",2014,"68","uoppgitt","1","personer",55
"befolkning_innvandringsgrunn",2014,"68","alle","0","personer",397
"befolkning_innvandringsgrunn",2014,"68","arbeid","0","personer",55
"befolkning_innvandringsgrunn",2014,"68","flukt","0","personer",83
"befolkning_innvandringsgrunn",2014,"68","familie","0","personer",173
"befolkning_innvandringsgrunn",2014,"68","annet","0","personer",16
"befolkning_innvandringsgrunn",2014,"68","uoppgitt","0","personer",70
"befolkning_innvandringsgrunn",2014,"69","alle","alle","personer",1118
"befolkning_innvandringsgrunn",2014,"69","arbeid","alle","personer",291
"befolkning_innvandringsgrunn",2014,"69","flukt","alle","personer",402
"befolkning_innvandringsgrunn",2014,"69","familie","alle","personer",239
"befolkning_innvandringsgrunn",2014,"69","annet","alle","personer",27
"befolkning_innvandringsgrunn",2014,"69","uoppgitt","alle","personer",159
"befolkning_innvandringsgrunn",2014,"69","alle","1","personer",590
"befolkning_innvandringsgrunn",2014,"69","arbeid","1","personer",212
"befolkning_innvandringsgrunn",2014,"69","flukt","1","personer",231
"befolkning_innvandringsgrunn",2014,"69","familie","1","personer",70
"befolkning_innvandringsgrunn",2014,"69","annet","1","personer",7
"befolkning_innvandringsgrunn",2014,"69","uoppgitt","1","personer",70
"befolkning_innvandringsgrunn",2014,"69","alle","0","personer",528
"befolkning_innvandringsgrunn",2014,"69","arbeid","0","personer",79
"befolkning_innvandringsgrunn",2014,"69","flukt","0","personer",171
"befolkning_innvandringsgrunn",2014,"69","familie","0","personer",169
"befolkning_innvandringsgrunn",2014,"69","annet","0","personer",20
"befolkning_innvandringsgrunn",2014,"69","uoppgitt","0","personer",89
"befolkning_innvandringsgrunn",2014,"70","alle","alle","personer",252
"befolkning_innvandringsgrunn",2014,"70","arbeid","alle","personer",103
"befolkning_innvandringsgrunn",2014,"70","flukt","alle","personer",6
"befolkning_innvandringsgrunn",2014,"70","familie","alle","personer",71
"befolkning_innvandringsgrunn",2014,"70","annet","alle","personer",13
"befolkning_innvandringsgrunn",2014,"70","uoppgitt","alle","personer",59
"befolkning_innvandringsgrunn",2014,"70","alle","1","personer",114
"befolkning_innvandringsgrunn",2014,"70","arbeid","1","personer",59
"befolkning_innvandringsgrunn",2014,"70","flukt","1","personer",3
"befolkning_innvandringsgrunn",2014,"70","familie","1","personer",23
"befolkning_innvandringsgrunn",2014,"70","annet","1","personer",4
"befolkning_innvandringsgrunn",2014,"70","uoppgitt","1","personer",25
"befolkning_innvandringsgrunn",2014,"70","alle","0","personer",138
"befolkning_innvandringsgrunn",2014,"70","arbeid","0","personer",44
"befolkning_innvandringsgrunn",2014,"70","flukt","0","personer",3
"befolkning_innvandringsgrunn",2014,"70","familie","0","personer",48
"befolkning_innvandringsgrunn",2014,"70","annet","0","personer",9
"befolkning_innvandringsgrunn",2014,"70","uoppgitt","0","personer",34
"befolkning_innvandringsgrunn",2014,"71","alle","alle","personer",914
"befolkning_innvandringsgrunn",2014,"71","arbeid","alle","personer",176
"befolkning_innvandringsgrunn",2014,"71","flukt","alle","personer",306
"befolkning_innvandringsgrunn",2014,"71","familie","alle","personer",253
"befolkning_innvandringsgrunn",2014,"71","annet","alle","personer",11
"befolkning_innvandringsgrunn",2014,"71","uoppgitt","alle","personer",168
"befolkning_innvandringsgrunn",2014,"71","alle","1","personer",484
"befolkning_innvandringsgrunn",2014,"71","arbeid","1","personer",127
"befolkning_innvandringsgrunn",2014,"71","flukt","1","personer",199
"befolkning_innvandringsgrunn",2014,"71","familie","1","personer",74
"befolkning_innvandringsgrunn",2014,"71","annet","1","personer",3
"befolkning_innvandringsgrunn",2014,"71","uoppgitt","1","personer",81
"befolkning_innvandringsgrunn",2014,"71","alle","0","personer",430
"befolkning_innvandringsgrunn",2014,"71","arbeid","0","personer",49
"befolkning_innvandringsgrunn",2014,"71","flukt","0","personer",107
"befolkning_innvandringsgrunn",2014,"71","familie","0","personer",179
"befolkning_innvandringsgrunn",2014,"71","annet","0","personer",8
"befolkning_innvandringsgrunn",2014,"71","uoppgitt","0","personer",87
"befolkning_innvandringsgrunn",2014,"72","alle","alle","personer",1920
"befolkning_innvandringsgrunn",2014,"72","arbeid","alle","personer",397
"befolkning_innvandringsgrunn",2014,"72","flukt","alle","personer",672
"befolkning_innvandringsgrunn",2014,"72","familie","alle","personer",449
"befolkning_innvandringsgrunn",2014,"72","annet","alle","personer",46
"befolkning_innvandringsgrunn",2014,"72","uoppgitt","alle","personer",356
"befolkning_innvandringsgrunn",2014,"72","alle","1","personer",1033
"befolkning_innvandringsgrunn",2014,"72","arbeid","1","personer",301
"befolkning_innvandringsgrunn",2014,"72","flukt","1","personer",400
"befolkning_innvandringsgrunn",2014,"72","familie","1","personer",134
"befolkning_innvandringsgrunn",2014,"72","annet","1","personer",19
"befolkning_innvandringsgrunn",2014,"72","uoppgitt","1","personer",179
"befolkning_innvandringsgrunn",2014,"72","alle","0","personer",887
"befolkning_innvandringsgrunn",2014,"72","arbeid","0","personer",96
"befolkning_innvandringsgrunn",2014,"72","flukt","0","personer",272
"befolkning_innvandringsgrunn",2014,"72","familie","0","personer",315
"befolkning_innvandringsgrunn",2014,"72","annet","0","personer",27
"befolkning_innvandringsgrunn",2014,"72","uoppgitt","0","personer",177
"befolkning_innvandringsgrunn",2014,"73","alle","alle","personer",5661
"befolkning_innvandringsgrunn",2014,"73","arbeid","alle","personer",1284
"befolkning_innvandringsgrunn",2014,"73","flukt","alle","personer",1686
"befolkning_innvandringsgrunn",2014,"73","familie","alle","personer",1306
"befolkning_innvandringsgrunn",2014,"73","annet","alle","personer",383
"befolkning_innvandringsgrunn",2014,"73","uoppgitt","alle","personer",1002
"befolkning_innvandringsgrunn",2014,"73","alle","1","personer",2913
"befolkning_innvandringsgrunn",2014,"73","arbeid","1","personer",960
"befolkning_innvandringsgrunn",2014,"73","flukt","1","personer",970
"befolkning_innvandringsgrunn",2014,"73","familie","1","personer",371
"befolkning_innvandringsgrunn",2014,"73","annet","1","personer",130
"befolkning_innvandringsgrunn",2014,"73","uoppgitt","1","personer",482
"befolkning_innvandringsgrunn",2014,"73","alle","0","personer",2748
"befolkning_innvandringsgrunn",2014,"73","arbeid","0","personer",324
"befolkning_innvandringsgrunn",2014,"73","flukt","0","personer",716
"befolkning_innvandringsgrunn",2014,"73","familie","0","personer",935
"befolkning_innvandringsgrunn",2014,"73","annet","0","personer",253
"befolkning_innvandringsgrunn",2014,"73","uoppgitt","0","personer",520
"befolkning_innvandringsgrunn",2014,"74","alle","alle","personer",2244
"befolkning_innvandringsgrunn",2014,"74","arbeid","alle","personer",469
"befolkning_innvandringsgrunn",2014,"74","flukt","alle","personer",569
"befolkning_innvandringsgrunn",2014,"74","familie","alle","personer",509
"befolkning_innvandringsgrunn",2014,"74","annet","alle","personer",207
"befolkning_innvandringsgrunn",2014,"74","uoppgitt","alle","personer",490
"befolkning_innvandringsgrunn",2014,"74","alle","1","personer",1179
"befolkning_innvandringsgrunn",2014,"74","arbeid","1","personer",364
"befolkning_innvandringsgrunn",2014,"74","flukt","1","personer",315
"befolkning_innvandringsgrunn",2014,"74","familie","1","personer",138
"befolkning_innvandringsgrunn",2014,"74","annet","1","personer",112
"befolkning_innvandringsgrunn",2014,"74","uoppgitt","1","personer",250
"befolkning_innvandringsgrunn",2014,"74","alle","0","personer",1065
"befolkning_innvandringsgrunn",2014,"74","arbeid","0","personer",105
"befolkning_innvandringsgrunn",2014,"74","flukt","0","personer",254
"befolkning_innvandringsgrunn",2014,"74","familie","0","personer",371
"befolkning_innvandringsgrunn",2014,"74","annet","0","personer",95
"befolkning_innvandringsgrunn",2014,"74","uoppgitt","0","personer",240
"befolkning_innvandringsgrunn",2014,"75","alle","alle","personer",2183
"befolkning_innvandringsgrunn",2014,"75","arbeid","alle","personer",674
"befolkning_innvandringsgrunn",2014,"75","flukt","alle","personer",674
"befolkning_innvandringsgrunn",2014,"75","familie","alle","personer",467
"befolkning_innvandringsgrunn",2014,"75","annet","alle","personer",48
"befolkning_innvandringsgrunn",2014,"75","uoppgitt","alle","personer",320
"befolkning_innvandringsgrunn",2014,"75","alle","1","personer",1133
"befolkning_innvandringsgrunn",2014,"75","arbeid","1","personer",443
"befolkning_innvandringsgrunn",2014,"75","flukt","1","personer",399
"befolkning_innvandringsgrunn",2014,"75","familie","1","personer",121
"befolkning_innvandringsgrunn",2014,"75","annet","1","personer",16
"befolkning_innvandringsgrunn",2014,"75","uoppgitt","1","personer",154
"befolkning_innvandringsgrunn",2014,"75","alle","0","personer",1050
"befolkning_innvandringsgrunn",2014,"75","arbeid","0","personer",231
"befolkning_innvandringsgrunn",2014,"75","flukt","0","personer",275
"befolkning_innvandringsgrunn",2014,"75","familie","0","personer",346
"befolkning_innvandringsgrunn",2014,"75","annet","0","personer",32
"befolkning_innvandringsgrunn",2014,"75","uoppgitt","0","personer",166
"befolkning_innvandringsgrunn",2014,"76","alle","alle","personer",2681
"befolkning_innvandringsgrunn",2014,"76","arbeid","alle","personer",654
"befolkning_innvandringsgrunn",2014,"76","flukt","alle","personer",955
"befolkning_innvandringsgrunn",2014,"76","familie","alle","personer",633
"befolkning_innvandringsgrunn",2014,"76","annet","alle","personer",57
"befolkning_innvandringsgrunn",2014,"76","uoppgitt","alle","personer",382
"befolkning_innvandringsgrunn",2014,"76","alle","1","personer",1329
"befolkning_innvandringsgrunn",2014,"76","arbeid","1","personer",424
"befolkning_innvandringsgrunn",2014,"76","flukt","1","personer",529
"befolkning_innvandringsgrunn",2014,"76","familie","1","personer",164
"befolkning_innvandringsgrunn",2014,"76","annet","1","personer",23
"befolkning_innvandringsgrunn",2014,"76","uoppgitt","1","personer",189
"befolkning_innvandringsgrunn",2014,"76","alle","0","personer",1352
"befolkning_innvandringsgrunn",2014,"76","arbeid","0","personer",230
"befolkning_innvandringsgrunn",2014,"76","flukt","0","personer",426
"befolkning_innvandringsgrunn",2014,"76","familie","0","personer",469
"befolkning_innvandringsgrunn",2014,"76","annet","0","personer",34
"befolkning_innvandringsgrunn",2014,"76","uoppgitt","0","personer",193
"befolkning_innvandringsgrunn",2014,"77","alle","alle","personer",2835
"befolkning_innvandringsgrunn",2014,"77","arbeid","alle","personer",574
"befolkning_innvandringsgrunn",2014,"77","flukt","alle","personer",1096
"befolkning_innvandringsgrunn",2014,"77","familie","alle","personer",634
"befolkning_innvandringsgrunn",2014,"77","annet","alle","personer",140
"befolkning_innvandringsgrunn",2014,"77","uoppgitt","alle","personer",391
"befolkning_innvandringsgrunn",2014,"77","alle","1","personer",1460
"befolkning_innvandringsgrunn",2014,"77","arbeid","1","personer",420
"befolkning_innvandringsgrunn",2014,"77","flukt","1","personer",623
"befolkning_innvandringsgrunn",2014,"77","familie","1","personer",178
"befolkning_innvandringsgrunn",2014,"77","annet","1","personer",54
"befolkning_innvandringsgrunn",2014,"77","uoppgitt","1","personer",185
"befolkning_innvandringsgrunn",2014,"77","alle","0","personer",1375
"befolkning_innvandringsgrunn",2014,"77","arbeid","0","personer",154
"befolkning_innvandringsgrunn",2014,"77","flukt","0","personer",473
"befolkning_innvandringsgrunn",2014,"77","familie","0","personer",456
"befolkning_innvandringsgrunn",2014,"77","annet","0","personer",86
"befolkning_innvandringsgrunn",2014,"77","uoppgitt","0","personer",206
"befolkning_innvandringsgrunn",2014,"78","alle","alle","personer",2022
"befolkning_innvandringsgrunn",2014,"78","arbeid","alle","personer",470
"befolkning_innvandringsgrunn",2014,"78","flukt","alle","personer",673
"befolkning_innvandringsgrunn",2014,"78","familie","alle","personer",453
"befolkning_innvandringsgrunn",2014,"78","annet","alle","personer",84
"befolkning_innvandringsgrunn",2014,"78","uoppgitt","alle","personer",342
"befolkning_innvandringsgrunn",2014,"78","alle","1","personer",967
