"aar","bydel_nr","vreg_9","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","vest_europa","personer","97","sysselsatte_land","NULL","72","NULL"
"2013","NULL","vest_europa","prosent","81.5","sysselsatte_land","NULL","72","NULL"
"2013","NULL","eu_ost_europa","personer","287","sysselsatte_land","NULL","72","NULL"
"2013","NULL","eu_ost_europa","prosent","75.9","sysselsatte_land","NULL","72","NULL"
"2013","NULL","ost_europa_ellers","personer","101","sysselsatte_land","NULL","72","NULL"
"2013","NULL","ost_europa_ellers","prosent","70.1","sysselsatte_land","NULL","72","NULL"
"2013","NULL","nord_amerika_oseania","personer","9","sysselsatte_land","NULL","72","NULL"
"2013","NULL","nord_amerika_oseania","prosent","47.4","sysselsatte_land","NULL","72","NULL"
"2013","NULL","asia","personer","213","sysselsatte_land","NULL","72","NULL"
"2013","NULL","asia","prosent","59.7","sysselsatte_land","NULL","72","NULL"
"2013","NULL","afrika","personer","72","sysselsatte_land","NULL","72","NULL"
"2013","NULL","afrika","prosent","25.9","sysselsatte_land","NULL","72","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","13","sysselsatte_land","NULL","72","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","61.9","sysselsatte_land","NULL","72","NULL"
"2013","NULL","alle","personer","2996","sysselsatte_land","NULL","73","NULL"
"2013","NULL","alle","prosent","64.8","sysselsatte_land","NULL","73","NULL"
"2013","NULL","norden","personer","414","sysselsatte_land","NULL","73","NULL"
"2013","NULL","norden","prosent","79.6","sysselsatte_land","NULL","73","NULL"
"2013","NULL","vest_europa","personer","348","sysselsatte_land","NULL","73","NULL"
"2013","NULL","vest_europa","prosent","74.2","sysselsatte_land","NULL","73","NULL"
"2013","NULL","eu_ost_europa","personer","860","sysselsatte_land","NULL","73","NULL"
"2013","NULL","eu_ost_europa","prosent","76.2","sysselsatte_land","NULL","73","NULL"
"2013","NULL","ost_europa_ellers","personer","312","sysselsatte_land","NULL","73","NULL"
"2013","NULL","ost_europa_ellers","prosent","67.7","sysselsatte_land","NULL","73","NULL"
"2013","NULL","nord_amerika_oseania","personer","51","sysselsatte_land","NULL","73","NULL"
"2013","NULL","nord_amerika_oseania","prosent","68","sysselsatte_land","NULL","73","NULL"
"2013","NULL","asia","personer","669","sysselsatte_land","NULL","73","NULL"
"2013","NULL","asia","prosent","61.6","sysselsatte_land","NULL","73","NULL"
"2013","NULL","afrika","personer","273","sysselsatte_land","NULL","73","NULL"
"2013","NULL","afrika","prosent","35.7","sysselsatte_land","NULL","73","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","69","sysselsatte_land","NULL","73","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","59.5","sysselsatte_land","NULL","73","NULL"
"2013","NULL","alle","personer","1163","sysselsatte_land","NULL","74","NULL"
"2013","NULL","alle","prosent","63.9","sysselsatte_land","NULL","74","NULL"
"2013","NULL","norden","personer","226","sysselsatte_land","NULL","74","NULL"
"2013","NULL","norden","prosent","77.1","sysselsatte_land","NULL","74","NULL"
"2013","NULL","vest_europa","personer","88","sysselsatte_land","NULL","74","NULL"
"2013","NULL","vest_europa","prosent","74.6","sysselsatte_land","NULL","74","NULL"
"2013","NULL","eu_ost_europa","personer","323","sysselsatte_land","NULL","74","NULL"
"2013","NULL","eu_ost_europa","prosent","71.1","sysselsatte_land","NULL","74","NULL"
"2013","NULL","ost_europa_ellers","personer","122","sysselsatte_land","NULL","74","NULL"
"2013","NULL","ost_europa_ellers","prosent","68.2","sysselsatte_land","NULL","74","NULL"
"2013","NULL","nord_amerika_oseania","personer","23","sysselsatte_land","NULL","74","NULL"
"2013","NULL","nord_amerika_oseania","prosent","79.3","sysselsatte_land","NULL","74","NULL"
"2013","NULL","asia","personer","268","sysselsatte_land","NULL","74","NULL"
"2013","NULL","asia","prosent","60.2","sysselsatte_land","NULL","74","NULL"
"2013","NULL","afrika","personer","85","sysselsatte_land","NULL","74","NULL"
"2013","NULL","afrika","prosent","31.8","sysselsatte_land","NULL","74","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","28","sysselsatte_land","NULL","74","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","80","sysselsatte_land","NULL","74","NULL"
"2013","NULL","alle","personer","1135","sysselsatte_land","NULL","75","NULL"
"2013","NULL","alle","prosent","66.5","sysselsatte_land","NULL","75","NULL"
"2013","NULL","norden","personer","139","sysselsatte_land","NULL","75","NULL"
"2013","NULL","norden","prosent","79","sysselsatte_land","NULL","75","NULL"
"2013","NULL","vest_europa","personer","126","sysselsatte_land","NULL","75","NULL"
"2013","NULL","vest_europa","prosent","68.1","sysselsatte_land","NULL","75","NULL"
"2013","NULL","eu_ost_europa","personer","472","sysselsatte_land","NULL","75","NULL"
"2013","NULL","eu_ost_europa","prosent","78.4","sysselsatte_land","NULL","75","NULL"
"2013","NULL","ost_europa_ellers","personer","71","sysselsatte_land","NULL","75","NULL"
"2013","NULL","ost_europa_ellers","prosent","74.7","sysselsatte_land","NULL","75","NULL"
"2013","NULL","nord_amerika_oseania","personer","10","sysselsatte_land","NULL","75","NULL"
"2013","NULL","nord_amerika_oseania","prosent","76.9","sysselsatte_land","NULL","75","NULL"
"2013","NULL","asia","personer","215","sysselsatte_land","NULL","75","NULL"
"2013","NULL","asia","prosent","59.1","sysselsatte_land","NULL","75","NULL"
"2013","NULL","afrika","personer","80","sysselsatte_land","NULL","75","NULL"
"2013","NULL","afrika","prosent","33.6","sysselsatte_land","NULL","75","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","22","sysselsatte_land","NULL","75","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","64.7","sysselsatte_land","NULL","75","NULL"
"2013","NULL","alle","personer","1253","sysselsatte_land","NULL","76","NULL"
"2013","NULL","alle","prosent","62.3","sysselsatte_land","NULL","76","NULL"
"2013","NULL","norden","personer","146","sysselsatte_land","NULL","76","NULL"
"2013","NULL","norden","prosent","70.9","sysselsatte_land","NULL","76","NULL"
"2013","NULL","vest_europa","personer","114","sysselsatte_land","NULL","76","NULL"
"2013","NULL","vest_europa","prosent","73.1","sysselsatte_land","NULL","76","NULL"
"2013","NULL","eu_ost_europa","personer","444","sysselsatte_land","NULL","76","NULL"
"2013","NULL","eu_ost_europa","prosent","76.2","sysselsatte_land","NULL","76","NULL"
"2013","NULL","ost_europa_ellers","personer","116","sysselsatte_land","NULL","76","NULL"
"2013","NULL","ost_europa_ellers","prosent","65.5","sysselsatte_land","NULL","76","NULL"
"2013","NULL","nord_amerika_oseania","personer","11","sysselsatte_land","NULL","76","NULL"
"2013","NULL","nord_amerika_oseania","prosent","64.7","sysselsatte_land","NULL","76","NULL"
"2013","NULL","asia","personer","279","sysselsatte_land","NULL","76","NULL"
"2013","NULL","asia","prosent","60","sysselsatte_land","NULL","76","NULL"
"2013","NULL","afrika","personer","107","sysselsatte_land","NULL","76","NULL"
"2013","NULL","afrika","prosent","29.6","sysselsatte_land","NULL","76","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","36","sysselsatte_land","NULL","76","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","78.3","sysselsatte_land","NULL","76","NULL"
"2013","NULL","alle","personer","1396","sysselsatte_land","NULL","77","NULL"
"2013","NULL","alle","prosent","62.9","sysselsatte_land","NULL","77","NULL"
"2013","NULL","norden","personer","148","sysselsatte_land","NULL","77","NULL"
"2013","NULL","norden","prosent","77.9","sysselsatte_land","NULL","77","NULL"
"2013","NULL","vest_europa","personer","217","sysselsatte_land","NULL","77","NULL"
"2013","NULL","vest_europa","prosent","78.9","sysselsatte_land","NULL","77","NULL"
"2013","NULL","eu_ost_europa","personer","338","sysselsatte_land","NULL","77","NULL"
"2013","NULL","eu_ost_europa","prosent","76.8","sysselsatte_land","NULL","77","NULL"
"2013","NULL","ost_europa_ellers","personer","123","sysselsatte_land","NULL","77","NULL"
"2013","NULL","ost_europa_ellers","prosent","68.7","sysselsatte_land","NULL","77","NULL"
"2013","NULL","nord_amerika_oseania","personer","20","sysselsatte_land","NULL","77","NULL"
"2013","NULL","nord_amerika_oseania","prosent","76.9","sysselsatte_land","NULL","77","NULL"
"2013","NULL","asia","personer","368","sysselsatte_land","NULL","77","NULL"
"2013","NULL","asia","prosent","59.1","sysselsatte_land","NULL","77","NULL"
"2013","NULL","afrika","personer","134","sysselsatte_land","NULL","77","NULL"
"2013","NULL","afrika","prosent","31.6","sysselsatte_land","NULL","77","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","48","sysselsatte_land","NULL","77","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","76.2","sysselsatte_land","NULL","77","NULL"
"2013","NULL","alle","personer","1024","sysselsatte_land","NULL","78","NULL"
"2013","NULL","alle","prosent","66.6","sysselsatte_land","NULL","78","NULL"
"2013","NULL","norden","personer","150","sysselsatte_land","NULL","78","NULL"
"2013","NULL","norden","prosent","79.8","sysselsatte_land","NULL","78","NULL"
"2013","NULL","vest_europa","personer","119","sysselsatte_land","NULL","78","NULL"
"2013","NULL","vest_europa","prosent","71.3","sysselsatte_land","NULL","78","NULL"
"2013","NULL","eu_ost_europa","personer","337","sysselsatte_land","NULL","78","NULL"
"2013","NULL","eu_ost_europa","prosent","78.9","sysselsatte_land","NULL","78","NULL"
"2013","NULL","ost_europa_ellers","personer","99","sysselsatte_land","NULL","78","NULL"
"2013","NULL","ost_europa_ellers","prosent","78","sysselsatte_land","NULL","78","NULL"
"2013","NULL","nord_amerika_oseania","personer","12","sysselsatte_land","NULL","78","NULL"
"2013","NULL","nord_amerika_oseania","prosent","92.3","sysselsatte_land","NULL","78","NULL"
"2013","NULL","asia","personer","175","sysselsatte_land","NULL","78","NULL"
"2013","NULL","asia","prosent","64.3","sysselsatte_land","NULL","78","NULL"
"2013","NULL","afrika","personer","110","sysselsatte_land","NULL","78","NULL"
"2013","NULL","afrika","prosent","35.1","sysselsatte_land","NULL","78","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","22","sysselsatte_land","NULL","78","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","73.3","sysselsatte_land","NULL","78","NULL"
"2013","NULL","alle","personer","4871","sysselsatte_land","NULL","79","NULL"
"2013","NULL","alle","prosent","71","sysselsatte_land","NULL","79","NULL"
"2013","NULL","norden","personer","927","sysselsatte_land","NULL","79","NULL"
"2013","NULL","norden","prosent","80.7","sysselsatte_land","NULL","79","NULL"
"2013","NULL","vest_europa","personer","738","sysselsatte_land","NULL","79","NULL"
"2013","NULL","vest_europa","prosent","72.9","sysselsatte_land","NULL","79","NULL"
"2013","NULL","eu_ost_europa","personer","1157","sysselsatte_land","NULL","79","NULL"
"2013","NULL","eu_ost_europa","prosent","75.5","sysselsatte_land","NULL","79","NULL"
"2013","NULL","ost_europa_ellers","personer","462","sysselsatte_land","NULL","79","NULL"
"2013","NULL","ost_europa_ellers","prosent","71.2","sysselsatte_land","NULL","79","NULL"
"2013","NULL","nord_amerika_oseania","personer","109","sysselsatte_land","NULL","79","NULL"
"2013","NULL","nord_amerika_oseania","prosent","69.4","sysselsatte_land","NULL","79","NULL"
"2013","NULL","asia","personer","826","sysselsatte_land","NULL","79","NULL"
"2013","NULL","asia","prosent","67.1","sysselsatte_land","NULL","79","NULL"
"2013","NULL","afrika","personer","526","sysselsatte_land","NULL","79","NULL"
"2013","NULL","afrika","prosent","54.7","sysselsatte_land","NULL","79","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","126","sysselsatte_land","NULL","79","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","72.8","sysselsatte_land","NULL","79","NULL"
"2013","NULL","alle","personer","472","sysselsatte_land","NULL","80","NULL"
"2013","NULL","alle","prosent","64.6","sysselsatte_land","NULL","80","NULL"
"2013","NULL","norden","personer","102","sysselsatte_land","NULL","80","NULL"
"2013","NULL","norden","prosent","75.6","sysselsatte_land","NULL","80","NULL"
"2013","NULL","vest_europa","personer","50","sysselsatte_land","NULL","80","NULL"
"2013","NULL","vest_europa","prosent","70.4","sysselsatte_land","NULL","80","NULL"
"2013","NULL","eu_ost_europa","personer","178","sysselsatte_land","NULL","80","NULL"
"2013","NULL","eu_ost_europa","prosent","82.4","sysselsatte_land","NULL","80","NULL"
"2013","NULL","ost_europa_ellers","personer","39","sysselsatte_land","NULL","80","NULL"
"2013","NULL","ost_europa_ellers","prosent","68.4","sysselsatte_land","NULL","80","NULL"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","80","NULL"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","80","NULL"
"2013","NULL","asia","personer","65","sysselsatte_land","NULL","80","NULL"
"2013","NULL","asia","prosent","54.6","sysselsatte_land","NULL","80","NULL"
"2013","NULL","afrika","personer","29","sysselsatte_land","NULL","80","NULL"
"2013","NULL","afrika","prosent","25.2","sysselsatte_land","NULL","80","NULL"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","80","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","80","NULL"
"2013","NULL","alle","personer","2392","sysselsatte_land","NULL","81","NULL"
"2013","NULL","alle","prosent","72.6","sysselsatte_land","NULL","81","NULL"
"2013","NULL","norden","personer","409","sysselsatte_land","NULL","81","NULL"
"2013","NULL","norden","prosent","78.5","sysselsatte_land","NULL","81","NULL"
"2013","NULL","vest_europa","personer","186","sysselsatte_land","NULL","81","NULL"
"2013","NULL","vest_europa","prosent","76.9","sysselsatte_land","NULL","81","NULL"
"2013","NULL","eu_ost_europa","personer","798","sysselsatte_land","NULL","81","NULL"
"2013","NULL","eu_ost_europa","prosent","75.5","sysselsatte_land","NULL","81","NULL"
"2013","NULL","ost_europa_ellers","personer","315","sysselsatte_land","NULL","81","NULL"
"2013","NULL","ost_europa_ellers","prosent","73.8","sysselsatte_land","NULL","81","NULL"
"2013","NULL","nord_amerika_oseania","personer","13","sysselsatte_land","NULL","81","NULL"
"2013","NULL","nord_amerika_oseania","prosent","54.2","sysselsatte_land","NULL","81","NULL"
"2013","NULL","asia","personer","483","sysselsatte_land","NULL","81","NULL"
"2013","NULL","asia","prosent","69.8","sysselsatte_land","NULL","81","NULL"
"2013","NULL","afrika","personer","163","sysselsatte_land","NULL","81","NULL"
"2013","NULL","afrika","prosent","56.8","sysselsatte_land","NULL","81","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","25","sysselsatte_land","NULL","81","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","58.1","sysselsatte_land","NULL","81","NULL"
"2013","NULL","alle","personer","587","sysselsatte_land","NULL","82","NULL"
"2013","NULL","alle","prosent","71.6","sysselsatte_land","NULL","82","NULL"
"2013","NULL","norden","personer","219","sysselsatte_land","NULL","82","NULL"
"2013","NULL","norden","prosent","70.2","sysselsatte_land","NULL","82","NULL"
"2013","NULL","vest_europa","personer","40","sysselsatte_land","NULL","82","NULL"
"2013","NULL","vest_europa","prosent","74.1","sysselsatte_land","NULL","82","NULL"
"2013","NULL","eu_ost_europa","personer","119","sysselsatte_land","NULL","82","NULL"
"2013","NULL","eu_ost_europa","prosent","76.8","sysselsatte_land","NULL","82","NULL"
"2013","NULL","ost_europa_ellers","personer","102","sysselsatte_land","NULL","82","NULL"
"2013","NULL","ost_europa_ellers","prosent","73.9","sysselsatte_land","NULL","82","NULL"
"2013","NULL","nord_amerika_oseania","personer","6","sysselsatte_land","NULL","82","NULL"
"2013","NULL","nord_amerika_oseania","prosent","100","sysselsatte_land","NULL","82","NULL"
"2013","NULL","asia","personer","82","sysselsatte_land","NULL","82","NULL"
"2013","NULL","asia","prosent","71.9","sysselsatte_land","NULL","82","NULL"
"2013","NULL","afrika","personer","11","sysselsatte_land","NULL","82","NULL"
"2013","NULL","afrika","prosent","35.5","sysselsatte_land","NULL","82","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","8","sysselsatte_land","NULL","82","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","80","sysselsatte_land","NULL","82","NULL"
"2013","NULL","alle","personer","1912","sysselsatte_land","NULL","83","NULL"
"2013","NULL","alle","prosent","68.9","sysselsatte_land","NULL","83","NULL"
"2013","NULL","norden","personer","396","sysselsatte_land","NULL","83","NULL"
"2013","NULL","norden","prosent","74.6","sysselsatte_land","NULL","83","NULL"
"2013","NULL","vest_europa","personer","108","sysselsatte_land","NULL","83","NULL"
"2013","NULL","vest_europa","prosent","81.2","sysselsatte_land","NULL","83","NULL"
"2013","NULL","eu_ost_europa","personer","553","sysselsatte_land","NULL","83","NULL"
"2013","NULL","eu_ost_europa","prosent","76.5","sysselsatte_land","NULL","83","NULL"
"2013","NULL","ost_europa_ellers","personer","454","sysselsatte_land","NULL","83","NULL"
"2013","NULL","ost_europa_ellers","prosent","77.9","sysselsatte_land","NULL","83","NULL"
"2013","NULL","nord_amerika_oseania","personer","12","sysselsatte_land","NULL","83","NULL"
