"aar","fylke_nr","innvkat_3","arbeidsalder_18_69","enhet","tabellvariabel","tabell_navn","bydel_nr","naringsregion_nr","kommune_nr"
"2013","NULL","befolkningen_ellers","55_69","personer","3931","sysselsatte_innvkat_alder","NULL","24","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","59.4","sysselsatte_innvkat_alder","NULL","24","NULL"
"2013","NULL","alle","18_29","personer","13237","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","alle","18_29","prosent","66.4","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","alle","30_54","personer","37377","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","alle","30_54","prosent","81.6","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","alle","55_69","personer","14215","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","alle","55_69","prosent","58.1","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","innvandrere","18_29","personer","1751","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","innvandrere","18_29","prosent","59.1","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","innvandrere","30_54","personer","4875","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","innvandrere","30_54","prosent","71","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","innvandrere","55_69","personer","793","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","innvandrere","55_69","prosent","53.2","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","11486","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","67.7","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","32502","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","83.5","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","13422","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","58.4","sysselsatte_innvkat_alder","NULL","25","NULL"
"2013","NULL","alle","18_29","personer","8094","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","alle","18_29","prosent","63.8","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","alle","30_54","personer","24248","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","alle","30_54","prosent","80.1","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","alle","55_69","personer","9742","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","alle","55_69","prosent","56.2","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","innvandrere","18_29","personer","1107","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","innvandrere","18_29","prosent","56.4","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","innvandrere","30_54","personer","3509","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","innvandrere","30_54","prosent","68.2","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","innvandrere","55_69","personer","456","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","innvandrere","55_69","prosent","44.4","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","6987","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","65.2","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","20739","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","82.6","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","9286","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","56.9","sysselsatte_innvkat_alder","NULL","26","NULL"
"2013","NULL","alle","18_29","personer","11684","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","alle","18_29","prosent","64.7","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","alle","30_54","personer","31955","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","alle","30_54","prosent","80.3","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","alle","55_69","personer","12858","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","alle","55_69","prosent","55.2","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","innvandrere","18_29","personer","1161","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","innvandrere","18_29","prosent","45.7","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","innvandrere","30_54","personer","3702","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","innvandrere","30_54","prosent","64.2","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","innvandrere","55_69","personer","644","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","innvandrere","55_69","prosent","48.2","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","10523","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","67.8","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","28253","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","83","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","12214","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","55.7","sysselsatte_innvkat_alder","NULL","27","NULL"
"2013","NULL","alle","18_29","personer","1582","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","alle","18_29","prosent","60.8","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","alle","30_54","personer","4285","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","alle","30_54","prosent","80.1","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","alle","55_69","personer","1923","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","alle","55_69","prosent","59.7","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","innvandrere","18_29","personer","175","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","innvandrere","18_29","prosent","38","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","innvandrere","30_54","personer","469","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","innvandrere","30_54","prosent","66.5","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","innvandrere","55_69","personer","76","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","innvandrere","55_69","prosent","52.1","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","1407","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","65.7","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","3816","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","82.1","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","1847","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","60.1","sysselsatte_innvkat_alder","NULL","28","NULL"
"2013","NULL","alle","18_29","personer","1807","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","alle","18_29","prosent","64.5","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","alle","30_54","personer","5159","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","alle","30_54","prosent","80.9","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","alle","55_69","personer","2336","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","alle","55_69","prosent","58.2","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","innvandrere","18_29","personer","142","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","innvandrere","18_29","prosent","39.2","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","innvandrere","30_54","personer","600","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","innvandrere","30_54","prosent","70.3","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","innvandrere","55_69","personer","91","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","innvandrere","55_69","prosent","53.2","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","1665","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","68.3","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","4559","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","82.5","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","2245","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","58.4","sysselsatte_innvkat_alder","NULL","29","NULL"
"2013","NULL","alle","18_29","personer","1437","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","alle","18_29","prosent","73.4","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","alle","30_54","personer","3864","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","alle","30_54","prosent","86.5","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","alle","55_69","personer","1947","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","alle","55_69","prosent","66.6","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","innvandrere","18_29","personer","116","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","innvandrere","18_29","prosent","59.2","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","innvandrere","30_54","personer","401","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","innvandrere","30_54","prosent","77.4","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","innvandrere","55_69","personer","84","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","innvandrere","55_69","prosent","65.1","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","1321","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","75","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","3463","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","87.6","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","1863","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","66.7","sysselsatte_innvkat_alder","NULL","30","NULL"
"2013","NULL","alle","18_29","personer","652","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","alle","18_29","prosent","68.2","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","alle","30_54","personer","1839","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","alle","30_54","prosent","83.1","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","alle","55_69","personer","924","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","alle","55_69","prosent","65.4","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","innvandrere","18_29","personer","68","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","innvandrere","18_29","prosent","56.7","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","innvandrere","30_54","personer","230","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","innvandrere","30_54","prosent","68.5","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","innvandrere","55_69","personer","53","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","innvandrere","55_69","prosent","67.1","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","584","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","69.9","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","1609","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","85.8","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","871","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","65.3","sysselsatte_innvkat_alder","NULL","31","NULL"
"2013","NULL","alle","18_29","personer","8742","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","alle","18_29","prosent","64.4","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","alle","30_54","personer","23777","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","alle","30_54","prosent","79","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","alle","55_69","personer","9362","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","alle","55_69","prosent","56.4","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","innvandrere","18_29","personer","992","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","innvandrere","18_29","prosent","52.7","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","innvandrere","30_54","personer","2907","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","innvandrere","30_54","prosent","66.1","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","innvandrere","55_69","personer","451","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","innvandrere","55_69","prosent","49.2","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","7750","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","66.2","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","20870","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","81.2","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","8911","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","56.8","sysselsatte_innvkat_alder","NULL","32","NULL"
"2013","NULL","alle","18_29","personer","3908","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","alle","18_29","prosent","74.3","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","alle","30_54","personer","9701","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","alle","30_54","prosent","84.6","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","alle","55_69","personer","3758","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","alle","55_69","prosent","58.4","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","innvandrere","18_29","personer","284","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","innvandrere","18_29","prosent","50.5","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","innvandrere","30_54","personer","1127","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","innvandrere","30_54","prosent","75.2","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","innvandrere","55_69","personer","187","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","innvandrere","55_69","prosent","49.6","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","3624","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","77.2","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","8574","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","86.1","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","3571","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","58.9","sysselsatte_innvkat_alder","NULL","33","NULL"
"2013","NULL","alle","18_29","personer","2584","sysselsatte_innvkat_alder","NULL","34","NULL"
"2013","NULL","alle","18_29","prosent","69.7","sysselsatte_innvkat_alder","NULL","34","NULL"
"2013","NULL","alle","30_54","personer","6573","sysselsatte_innvkat_alder","NULL","34","NULL"
"2013","NULL","alle","30_54","prosent","80.7","sysselsatte_innvkat_alder","NULL","34","NULL"
"2013","NULL","alle","55_69","personer","2634","sysselsatte_innvkat_alder","NULL","34","NULL"
"2013","NULL","alle","55_69","prosent","59","sysselsatte_innvkat_alder","NULL","34","NULL"
"2013","NULL","innvandrere","18_29","personer","196","sysselsatte_innvkat_alder","NULL","34","NULL"
"2013","NULL","innvandrere","18_29","prosent","45.2","sysselsatte_innvkat_alder","NULL","34","NULL"
"2013","NULL","innvandrere","30_54","personer","737","sysselsatte_innvkat_alder","NULL","34","NULL"
"2013","NULL","innvandrere","30_54","prosent","66.2","sysselsatte_innvkat_alder","NULL","34","NULL"
"2013","NULL","innvandrere","55_69","personer","149","sysselsatte_innvkat_alder","NULL","34","NULL"
"2013","NULL","innvandrere","55_69","prosent","54.8","sysselsatte_innvkat_alder","NULL","34","NULL"
