"aar","bydel_nr","spraak","bhgalder","enhet","tabellvariabel","tabell_navn","barnikommune","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","NULL","1_5","personer","9","barnehagedeltakelse","innvandrerbakgr","19","NULL","NULL"
"2013","NULL","NULL","1_5","personer","133","barnehagedeltakelse","barn_ellers","19","NULL","NULL"
"2013","NULL","alle","1_5","personer","3874","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","alle","1_5","prosent","91.3","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","1","personer","63","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","1","prosent","61.76470588","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","2","personer","80","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","2","prosent","86.95652174","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","3","personer","88","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","3","prosent","91.66666667","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","4","personer","73","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","4","prosent","96.05263158","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","5","personer","75","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","5","prosent","91.46341463","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","1_5","personer","379","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","minoritet","1_5","prosent","84.6","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","ikke_minoritet","1_5","personer","3495","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","ikke_minoritet","1_5","prosent","38.8","barnehagedeltakelse","NULL","20","NULL","NULL"
"2013","NULL","NULL","1_5","personer","100","barnehagedeltakelse","alle","20","NULL","NULL"
"2013","NULL","NULL","1","personer","102","barnehagedeltakelse","innvandrerbakgr","20","NULL","NULL"
"2013","NULL","NULL","1","prosent","2.403959463","barnehagedeltakelse","innvandrerbakgr","20","NULL","NULL"
"2013","NULL","NULL","2","personer","92","barnehagedeltakelse","innvandrerbakgr","20","NULL","NULL"
"2013","NULL","NULL","2","prosent","2.168277162","barnehagedeltakelse","innvandrerbakgr","20","NULL","NULL"
"2013","NULL","NULL","3","personer","96","barnehagedeltakelse","innvandrerbakgr","20","NULL","NULL"
"2013","NULL","NULL","3","prosent","2.262550082","barnehagedeltakelse","innvandrerbakgr","20","NULL","NULL"
"2013","NULL","NULL","4","personer","76","barnehagedeltakelse","innvandrerbakgr","20","NULL","NULL"
"2013","NULL","NULL","4","prosent","1.791185482","barnehagedeltakelse","innvandrerbakgr","20","NULL","NULL"
"2013","NULL","NULL","5","personer","82","barnehagedeltakelse","innvandrerbakgr","20","NULL","NULL"
"2013","NULL","NULL","5","prosent","1.932594862","barnehagedeltakelse","innvandrerbakgr","20","NULL","NULL"
"2013","NULL","NULL","1_5","personer","11","barnehagedeltakelse","innvandrerbakgr","20","NULL","NULL"
"2013","NULL","NULL","1_5","personer","212","barnehagedeltakelse","barn_ellers","20","NULL","NULL"
"2013","NULL","alle","1_5","personer","0","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","alle","1_5","prosent","0","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","1","personer","0","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","1","prosent",".","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","2","personer","0","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","2","prosent",".","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","3","personer","0","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","3","prosent",".","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","4","personer","0","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","4","prosent",".","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","5","personer","0","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","5","prosent",".","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","1_5","personer","0","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","minoritet","1_5","prosent","0","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","ikke_minoritet","1_5","personer","0","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","ikke_minoritet","1_5","prosent","0","barnehagedeltakelse","NULL","99","NULL","NULL"
"2013","NULL","NULL","1_5","personer",".","barnehagedeltakelse","alle","99","NULL","NULL"
"2013","NULL","NULL","1","personer","0","barnehagedeltakelse","innvandrerbakgr","99","NULL","NULL"
"2013","NULL","NULL","1","prosent",".","barnehagedeltakelse","innvandrerbakgr","99","NULL","NULL"
"2013","NULL","NULL","2","personer","0","barnehagedeltakelse","innvandrerbakgr","99","NULL","NULL"
"2013","NULL","NULL","2","prosent",".","barnehagedeltakelse","innvandrerbakgr","99","NULL","NULL"
"2013","NULL","NULL","3","personer","0","barnehagedeltakelse","innvandrerbakgr","99","NULL","NULL"
"2013","NULL","NULL","3","prosent",".","barnehagedeltakelse","innvandrerbakgr","99","NULL","NULL"
"2013","NULL","NULL","4","personer","0","barnehagedeltakelse","innvandrerbakgr","99","NULL","NULL"
"2013","NULL","NULL","4","prosent",".","barnehagedeltakelse","innvandrerbakgr","99","NULL","NULL"
"2013","NULL","NULL","5","personer","0","barnehagedeltakelse","innvandrerbakgr","99","NULL","NULL"
"2013","NULL","NULL","5","prosent",".","barnehagedeltakelse","innvandrerbakgr","99","NULL","NULL"
"2013","NULL","NULL","1_5","personer",".","barnehagedeltakelse","innvandrerbakgr","99","NULL","NULL"
"2013","NULL","NULL","1_5","personer",".","barnehagedeltakelse","barn_ellers","99","NULL","NULL"
"2013","NULL","alle","1_5","personer","1466","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","alle","1_5","prosent","85.3","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","1","personer","8","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","1","prosent","18.18181818","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","2","personer","15","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","2","prosent","33.33333333","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","3","personer","34","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","3","prosent","70.83333333","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","4","personer","31","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","4","prosent","63.26530612","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","5","personer","38","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","5","prosent","66.66666667","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","1_5","personer","126","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","minoritet","1_5","prosent","51.9","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","ikke_minoritet","1_5","personer","1340","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","ikke_minoritet","1_5","prosent","90.8","barnehagedeltakelse","NULL","NULL","01","NULL"
"2013","NULL","NULL","1_5","personer","1719","barnehagedeltakelse","alle","NULL","01","NULL"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","01","NULL"
"2013","NULL","NULL","1","personer","44","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","1","prosent","2.559627691","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","2","personer","45","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","2","prosent","2.617801047","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","3","personer","48","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","3","prosent","2.792321117","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","4","personer","49","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","4","prosent","2.850494474","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","5","personer","57","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","5","prosent","3.315881326","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","1_5","personer","243","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","1_5","prosent","14","barnehagedeltakelse","innvandrerbakgr","NULL","01","NULL"
"2013","NULL","NULL","1_5","personer","1476","barnehagedeltakelse","barn_ellers","NULL","01","NULL"
"2013","NULL","NULL","1_5","prosent","86","barnehagedeltakelse","barn_ellers","NULL","01","NULL"
"2013","NULL","alle","1_5","personer","3064","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","alle","1_5","prosent","87","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","1","personer","28","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","1","prosent","24.34782609","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","2","personer","73","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","2","prosent","66.36363636","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","3","personer","99","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","3","prosent","78.57142857","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","4","personer","109","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","4","prosent","90.83333333","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","5","personer","74","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","5","prosent","84.09090909","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","1_5","personer","383","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","minoritet","1_5","prosent","68.5","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","ikke_minoritet","1_5","personer","2681","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","ikke_minoritet","1_5","prosent","90.5","barnehagedeltakelse","NULL","NULL","02","NULL"
"2013","NULL","NULL","1_5","personer","3520","barnehagedeltakelse","alle","NULL","02","NULL"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","02","NULL"
"2013","NULL","NULL","1","personer","115","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","1","prosent","3.267045455","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","2","personer","110","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","2","prosent","3.125","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","3","personer","126","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","3","prosent","3.579545455","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","4","personer","120","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","4","prosent","3.409090909","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","5","personer","88","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","5","prosent","2.5","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","1_5","personer","559","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","1_5","prosent","16","barnehagedeltakelse","innvandrerbakgr","NULL","02","NULL"
"2013","NULL","NULL","1_5","personer","2961","barnehagedeltakelse","barn_ellers","NULL","02","NULL"
"2013","NULL","NULL","1_5","prosent","84","barnehagedeltakelse","barn_ellers","NULL","02","NULL"
"2013","NULL","alle","1_5","personer","2929","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","alle","1_5","prosent","88.4","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","1","personer","27","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","1","prosent","23.68421053","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","2","personer","77","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","2","prosent","63.63636364","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","3","personer","75","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","3","prosent","74.25742574","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","4","personer","100","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","4","prosent","93.45794393","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","5","personer","111","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","5","prosent","102.7777778","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","1_5","personer","390","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","minoritet","1_5","prosent","70.8","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","ikke_minoritet","1_5","personer","2539","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","ikke_minoritet","1_5","prosent","92","barnehagedeltakelse","NULL","NULL","03","NULL"
"2013","NULL","NULL","1_5","personer","3312","barnehagedeltakelse","alle","NULL","03","NULL"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","03","NULL"
"2013","NULL","NULL","1","personer","114","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","1","prosent","3.442028986","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","2","personer","121","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","2","prosent","3.653381643","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","3","personer","101","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","3","prosent","3.049516908","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","4","personer","107","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","4","prosent","3.230676329","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","5","personer","108","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","5","prosent","3.260869565","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","1_5","personer","551","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","1_5","prosent","17","barnehagedeltakelse","innvandrerbakgr","NULL","03","NULL"
"2013","NULL","NULL","1_5","personer","2761","barnehagedeltakelse","barn_ellers","NULL","03","NULL"
"2013","NULL","NULL","1_5","prosent","83","barnehagedeltakelse","barn_ellers","NULL","03","NULL"
"2013","NULL","alle","1_5","personer","6814","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","alle","1_5","prosent","87.8","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","1","personer","61","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","1","prosent","20.46979866","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","2","personer","152","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","2","prosent","55.07246377","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","3","personer","238","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","3","prosent","77.77777778","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","4","personer","312","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","4","prosent","89.91354467","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","5","personer","273","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","5","prosent","95.12195122","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","1_5","personer","1036","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","minoritet","1_5","prosent","68.4","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","ikke_minoritet","1_5","personer","5778","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","ikke_minoritet","1_5","prosent","92.5","barnehagedeltakelse","NULL","NULL","04","NULL"
"2013","NULL","NULL","1_5","personer","7763","barnehagedeltakelse","alle","NULL","04","NULL"
"2013","NULL","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","04","NULL"
"2013","NULL","NULL","1","personer","298","barnehagedeltakelse","innvandrerbakgr","NULL","04","NULL"
"2013","NULL","NULL","1","prosent","3.838722144","barnehagedeltakelse","innvandrerbakgr","NULL","04","NULL"
"2013","NULL","NULL","2","personer","276","barnehagedeltakelse","innvandrerbakgr","NULL","04","NULL"
"2013","NULL","NULL","2","prosent","3.555326549","barnehagedeltakelse","innvandrerbakgr","NULL","04","NULL"
