"aar","bydel_nr","botid_5","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","10+","prosent","69.1","sysselsatte_botid","NULL","1018","NULL"
"2013","NULL","0_4","personer","25","sysselsatte_botid","NULL","1021","NULL"
"2013","NULL","0_4","prosent","52.1","sysselsatte_botid","NULL","1021","NULL"
"2013","NULL","5_9","personer","32","sysselsatte_botid","NULL","1021","NULL"
"2013","NULL","5_9","prosent","68.1","sysselsatte_botid","NULL","1021","NULL"
"2013","NULL","10+","personer","30","sysselsatte_botid","NULL","1021","NULL"
"2013","NULL","10+","prosent","71.4","sysselsatte_botid","NULL","1021","NULL"
"2013","NULL","0_4","personer",":","sysselsatte_botid","NULL","1026","NULL"
"2013","NULL","0_4","prosent",":","sysselsatte_botid","NULL","1026","NULL"
"2013","NULL","5_9","personer",":","sysselsatte_botid","NULL","1026","NULL"
"2013","NULL","5_9","prosent",":","sysselsatte_botid","NULL","1026","NULL"
"2013","NULL","10+","personer",":","sysselsatte_botid","NULL","1026","NULL"
"2013","NULL","10+","prosent",":","sysselsatte_botid","NULL","1026","NULL"
"2013","NULL","0_4","personer","19","sysselsatte_botid","NULL","1027","NULL"
"2013","NULL","0_4","prosent","52.8","sysselsatte_botid","NULL","1027","NULL"
"2013","NULL","5_9","personer","25","sysselsatte_botid","NULL","1027","NULL"
"2013","NULL","5_9","prosent","83.3","sysselsatte_botid","NULL","1027","NULL"
"2013","NULL","10+","personer","14","sysselsatte_botid","NULL","1027","NULL"
"2013","NULL","10+","prosent","82.4","sysselsatte_botid","NULL","1027","NULL"
"2013","NULL","0_4","personer","73","sysselsatte_botid","NULL","1029","NULL"
"2013","NULL","0_4","prosent","60.3","sysselsatte_botid","NULL","1029","NULL"
"2013","NULL","5_9","personer","86","sysselsatte_botid","NULL","1029","NULL"
"2013","NULL","5_9","prosent","74.1","sysselsatte_botid","NULL","1029","NULL"
"2013","NULL","10+","personer","83","sysselsatte_botid","NULL","1029","NULL"
"2013","NULL","10+","prosent","70.9","sysselsatte_botid","NULL","1029","NULL"
"2013","NULL","0_4","personer","138","sysselsatte_botid","NULL","1032","NULL"
"2013","NULL","0_4","prosent","60.5","sysselsatte_botid","NULL","1032","NULL"
"2013","NULL","5_9","personer","108","sysselsatte_botid","NULL","1032","NULL"
"2013","NULL","5_9","prosent","77.1","sysselsatte_botid","NULL","1032","NULL"
"2013","NULL","10+","personer","154","sysselsatte_botid","NULL","1032","NULL"
"2013","NULL","10+","prosent","70","sysselsatte_botid","NULL","1032","NULL"
"2013","NULL","0_4","personer","16","sysselsatte_botid","NULL","1034","NULL"
"2013","NULL","0_4","prosent","50","sysselsatte_botid","NULL","1034","NULL"
"2013","NULL","5_9","personer","26","sysselsatte_botid","NULL","1034","NULL"
"2013","NULL","5_9","prosent","76.5","sysselsatte_botid","NULL","1034","NULL"
"2013","NULL","10+","personer","8","sysselsatte_botid","NULL","1034","NULL"
"2013","NULL","10+","prosent","57.1","sysselsatte_botid","NULL","1034","NULL"
"2013","NULL","0_4","personer","60","sysselsatte_botid","NULL","1037","NULL"
"2013","NULL","0_4","prosent","45.1","sysselsatte_botid","NULL","1037","NULL"
"2013","NULL","5_9","personer","92","sysselsatte_botid","NULL","1037","NULL"
"2013","NULL","5_9","prosent","83.6","sysselsatte_botid","NULL","1037","NULL"
"2013","NULL","10+","personer","64","sysselsatte_botid","NULL","1037","NULL"
"2013","NULL","10+","prosent","74.4","sysselsatte_botid","NULL","1037","NULL"
"2013","NULL","0_4","personer","51","sysselsatte_botid","NULL","1046","NULL"
"2013","NULL","0_4","prosent","70.8","sysselsatte_botid","NULL","1046","NULL"
"2013","NULL","5_9","personer","39","sysselsatte_botid","NULL","1046","NULL"
"2013","NULL","5_9","prosent","84.8","sysselsatte_botid","NULL","1046","NULL"
"2013","NULL","10+","personer","27","sysselsatte_botid","NULL","1046","NULL"
"2013","NULL","10+","prosent","77.1","sysselsatte_botid","NULL","1046","NULL"
"2013","NULL","0_4","personer","341","sysselsatte_botid","NULL","1101","NULL"
"2013","NULL","0_4","prosent","65.3","sysselsatte_botid","NULL","1101","NULL"
"2013","NULL","5_9","personer","300","sysselsatte_botid","NULL","1101","NULL"
"2013","NULL","5_9","prosent","77.7","sysselsatte_botid","NULL","1101","NULL"
"2013","NULL","10+","personer","232","sysselsatte_botid","NULL","1101","NULL"
"2013","NULL","10+","prosent","74.1","sysselsatte_botid","NULL","1101","NULL"
"2013","NULL","0_4","personer","2700","sysselsatte_botid","NULL","1102","NULL"
"2013","NULL","0_4","prosent","71.1","sysselsatte_botid","NULL","1102","NULL"
"2013","NULL","5_9","personer","2012","sysselsatte_botid","NULL","1102","NULL"
"2013","NULL","5_9","prosent","81.3","sysselsatte_botid","NULL","1102","NULL"
"2013","NULL","10+","personer","2367","sysselsatte_botid","NULL","1102","NULL"
"2013","NULL","10+","prosent","71.8","sysselsatte_botid","NULL","1102","NULL"
"2013","NULL","0_4","personer","6346","sysselsatte_botid","NULL","1103","NULL"
"2013","NULL","0_4","prosent","70.1","sysselsatte_botid","NULL","1103","NULL"
"2013","NULL","5_9","personer","3196","sysselsatte_botid","NULL","1103","NULL"
"2013","NULL","5_9","prosent","79.2","sysselsatte_botid","NULL","1103","NULL"
"2013","NULL","10+","personer","4952","sysselsatte_botid","NULL","1103","NULL"
"2013","NULL","10+","prosent","71.9","sysselsatte_botid","NULL","1103","NULL"
"2013","NULL","0_4","personer","1174","sysselsatte_botid","NULL","1106","NULL"
"2013","NULL","0_4","prosent","62.9","sysselsatte_botid","NULL","1106","NULL"
"2013","NULL","5_9","personer","781","sysselsatte_botid","NULL","1106","NULL"
"2013","NULL","5_9","prosent","74","sysselsatte_botid","NULL","1106","NULL"
"2013","NULL","10+","personer","925","sysselsatte_botid","NULL","1106","NULL"
"2013","NULL","10+","prosent","70.3","sysselsatte_botid","NULL","1106","NULL"
"2013","NULL","0_4","personer","48","sysselsatte_botid","NULL","1111","NULL"
"2013","NULL","0_4","prosent","78.7","sysselsatte_botid","NULL","1111","NULL"
"2013","NULL","5_9","personer","28","sysselsatte_botid","NULL","1111","NULL"
"2013","NULL","5_9","prosent","90.3","sysselsatte_botid","NULL","1111","NULL"
"2013","NULL","10+","personer","24","sysselsatte_botid","NULL","1111","NULL"
"2013","NULL","10+","prosent","85.7","sysselsatte_botid","NULL","1111","NULL"
"2013","NULL","0_4","personer","32","sysselsatte_botid","NULL","1112","NULL"
"2013","NULL","0_4","prosent","41","sysselsatte_botid","NULL","1112","NULL"
"2013","NULL","5_9","personer","29","sysselsatte_botid","NULL","1112","NULL"
"2013","NULL","5_9","prosent","80.6","sysselsatte_botid","NULL","1112","NULL"
"2013","NULL","10+","personer","60","sysselsatte_botid","NULL","1112","NULL"
"2013","NULL","10+","prosent","80","sysselsatte_botid","NULL","1112","NULL"
"2013","NULL","0_4","personer","61","sysselsatte_botid","NULL","1114","NULL"
"2013","NULL","0_4","prosent","74.4","sysselsatte_botid","NULL","1114","NULL"
"2013","NULL","5_9","personer","62","sysselsatte_botid","NULL","1114","NULL"
"2013","NULL","5_9","prosent","92.5","sysselsatte_botid","NULL","1114","NULL"
"2013","NULL","10+","personer","39","sysselsatte_botid","NULL","1114","NULL"
"2013","NULL","10+","prosent","75","sysselsatte_botid","NULL","1114","NULL"
"2013","NULL","0_4","personer","724","sysselsatte_botid","NULL","1119","NULL"
"2013","NULL","0_4","prosent","69.8","sysselsatte_botid","NULL","1119","NULL"
"2013","NULL","5_9","personer","438","sysselsatte_botid","NULL","1119","NULL"
"2013","NULL","5_9","prosent","81.9","sysselsatte_botid","NULL","1119","NULL"
"2013","NULL","10+","personer","221","sysselsatte_botid","NULL","1119","NULL"
"2013","NULL","10+","prosent","68.4","sysselsatte_botid","NULL","1119","NULL"
"2013","NULL","0_4","personer","615","sysselsatte_botid","NULL","1120","NULL"
"2013","NULL","0_4","prosent","72.8","sysselsatte_botid","NULL","1120","NULL"
"2013","NULL","5_9","personer","375","sysselsatte_botid","NULL","1120","NULL"
"2013","NULL","5_9","prosent","82.4","sysselsatte_botid","NULL","1120","NULL"
"2013","NULL","10+","personer","335","sysselsatte_botid","NULL","1120","NULL"
"2013","NULL","10+","prosent","79.4","sysselsatte_botid","NULL","1120","NULL"
"2013","NULL","0_4","personer","357","sysselsatte_botid","NULL","1121","NULL"
"2013","NULL","0_4","prosent","64.8","sysselsatte_botid","NULL","1121","NULL"
"2013","NULL","5_9","personer","345","sysselsatte_botid","NULL","1121","NULL"
"2013","NULL","5_9","prosent","83.9","sysselsatte_botid","NULL","1121","NULL"
"2013","NULL","10+","personer","274","sysselsatte_botid","NULL","1121","NULL"
"2013","NULL","10+","prosent","75.9","sysselsatte_botid","NULL","1121","NULL"
"2013","NULL","0_4","personer","317","sysselsatte_botid","NULL","1122","NULL"
"2013","NULL","0_4","prosent","73.2","sysselsatte_botid","NULL","1122","NULL"
"2013","NULL","5_9","personer","218","sysselsatte_botid","NULL","1122","NULL"
"2013","NULL","5_9","prosent","82.6","sysselsatte_botid","NULL","1122","NULL"
"2013","NULL","10+","personer","220","sysselsatte_botid","NULL","1122","NULL"
"2013","NULL","10+","prosent","82.1","sysselsatte_botid","NULL","1122","NULL"
"2013","NULL","0_4","personer","983","sysselsatte_botid","NULL","1124","NULL"
"2013","NULL","0_4","prosent","71","sysselsatte_botid","NULL","1124","NULL"
"2013","NULL","5_9","personer","580","sysselsatte_botid","NULL","1124","NULL"
"2013","NULL","5_9","prosent","81.5","sysselsatte_botid","NULL","1124","NULL"
"2013","NULL","10+","personer","710","sysselsatte_botid","NULL","1124","NULL"
"2013","NULL","10+","prosent","76.5","sysselsatte_botid","NULL","1124","NULL"
"2013","NULL","0_4","personer","257","sysselsatte_botid","NULL","1127","NULL"
"2013","NULL","0_4","prosent","68.9","sysselsatte_botid","NULL","1127","NULL"
"2013","NULL","5_9","personer","171","sysselsatte_botid","NULL","1127","NULL"
"2013","NULL","5_9","prosent","81.8","sysselsatte_botid","NULL","1127","NULL"
"2013","NULL","10+","personer","191","sysselsatte_botid","NULL","1127","NULL"
"2013","NULL","10+","prosent","78","sysselsatte_botid","NULL","1127","NULL"
"2013","NULL","0_4","personer","19","sysselsatte_botid","NULL","1129","NULL"
"2013","NULL","0_4","prosent","73.1","sysselsatte_botid","NULL","1129","NULL"
"2013","NULL","5_9","personer","23","sysselsatte_botid","NULL","1129","NULL"
"2013","NULL","5_9","prosent","92","sysselsatte_botid","NULL","1129","NULL"
"2013","NULL","10+","personer","18","sysselsatte_botid","NULL","1129","NULL"
"2013","NULL","10+","prosent","90","sysselsatte_botid","NULL","1129","NULL"
"2013","NULL","0_4","personer","229","sysselsatte_botid","NULL","1130","NULL"
"2013","NULL","0_4","prosent","59","sysselsatte_botid","NULL","1130","NULL"
"2013","NULL","5_9","personer","153","sysselsatte_botid","NULL","1130","NULL"
"2013","NULL","5_9","prosent","81.4","sysselsatte_botid","NULL","1130","NULL"
"2013","NULL","10+","personer","196","sysselsatte_botid","NULL","1130","NULL"
"2013","NULL","10+","prosent","77.8","sysselsatte_botid","NULL","1130","NULL"
"2013","NULL","0_4","personer","141","sysselsatte_botid","NULL","1133","NULL"
"2013","NULL","0_4","prosent","75.4","sysselsatte_botid","NULL","1133","NULL"
"2013","NULL","5_9","personer","62","sysselsatte_botid","NULL","1133","NULL"
"2013","NULL","5_9","prosent","81.6","sysselsatte_botid","NULL","1133","NULL"
"2013","NULL","10+","personer","54","sysselsatte_botid","NULL","1133","NULL"
"2013","NULL","10+","prosent","81.8","sysselsatte_botid","NULL","1133","NULL"
"2013","NULL","0_4","personer","90","sysselsatte_botid","NULL","1134","NULL"
"2013","NULL","0_4","prosent","69.8","sysselsatte_botid","NULL","1134","NULL"
"2013","NULL","5_9","personer","49","sysselsatte_botid","NULL","1134","NULL"
"2013","NULL","5_9","prosent","92.5","sysselsatte_botid","NULL","1134","NULL"
"2013","NULL","10+","personer","52","sysselsatte_botid","NULL","1134","NULL"
"2013","NULL","10+","prosent","74.3","sysselsatte_botid","NULL","1134","NULL"
"2013","NULL","0_4","personer","73","sysselsatte_botid","NULL","1135","NULL"
"2013","NULL","0_4","prosent","59.8","sysselsatte_botid","NULL","1135","NULL"
"2013","NULL","5_9","personer","55","sysselsatte_botid","NULL","1135","NULL"
"2013","NULL","5_9","prosent","85.9","sysselsatte_botid","NULL","1135","NULL"
"2013","NULL","10+","personer","40","sysselsatte_botid","NULL","1135","NULL"
"2013","NULL","10+","prosent","81.6","sysselsatte_botid","NULL","1135","NULL"
"2013","NULL","0_4","personer","153","sysselsatte_botid","NULL","1141","NULL"
"2013","NULL","0_4","prosent","86.4","sysselsatte_botid","NULL","1141","NULL"
"2013","NULL","5_9","personer","85","sysselsatte_botid","NULL","1141","NULL"
"2013","NULL","5_9","prosent","89.5","sysselsatte_botid","NULL","1141","NULL"
"2013","NULL","10+","personer","34","sysselsatte_botid","NULL","1141","NULL"
"2013","NULL","10+","prosent","85","sysselsatte_botid","NULL","1141","NULL"
"2013","NULL","0_4","personer","147","sysselsatte_botid","NULL","1142","NULL"
"2013","NULL","0_4","prosent","68.1","sysselsatte_botid","NULL","1142","NULL"
"2013","NULL","5_9","personer","89","sysselsatte_botid","NULL","1142","NULL"
"2013","NULL","5_9","prosent","83.2","sysselsatte_botid","NULL","1142","NULL"
"2013","NULL","10+","personer","58","sysselsatte_botid","NULL","1142","NULL"
"2013","NULL","10+","prosent","79.5","sysselsatte_botid","NULL","1142","NULL"
"2013","NULL","0_4","personer",":","sysselsatte_botid","NULL","1144","NULL"
"2013","NULL","0_4","prosent",":","sysselsatte_botid","NULL","1144","NULL"
"2013","NULL","5_9","personer",":","sysselsatte_botid","NULL","1144","NULL"
"2013","NULL","5_9","prosent",":","sysselsatte_botid","NULL","1144","NULL"
"2013","NULL","10+","personer",":","sysselsatte_botid","NULL","1144","NULL"
"2013","NULL","10+","prosent",":","sysselsatte_botid","NULL","1144","NULL"
"2013","NULL","0_4","personer",":","sysselsatte_botid","NULL","1145","NULL"
"2013","NULL","0_4","prosent",":","sysselsatte_botid","NULL","1145","NULL"
"2013","NULL","5_9","personer",":","sysselsatte_botid","NULL","1145","NULL"
"2013","NULL","5_9","prosent",":","sysselsatte_botid","NULL","1145","NULL"
"2013","NULL","10+","personer",":","sysselsatte_botid","NULL","1145","NULL"
"2013","NULL","10+","prosent",":","sysselsatte_botid","NULL","1145","NULL"
"2013","NULL","0_4","personer","171","sysselsatte_botid","NULL","1146","NULL"
"2013","NULL","0_4","prosent","59.4","sysselsatte_botid","NULL","1146","NULL"
"2013","NULL","5_9","personer","132","sysselsatte_botid","NULL","1146","NULL"
"2013","NULL","5_9","prosent","84.1","sysselsatte_botid","NULL","1146","NULL"
"2013","NULL","10+","personer","92","sysselsatte_botid","NULL","1146","NULL"
"2013","NULL","10+","prosent","66.2","sysselsatte_botid","NULL","1146","NULL"
"2013","NULL","0_4","personer","649","sysselsatte_botid","NULL","1149","NULL"
"2013","NULL","0_4","prosent","58.6","sysselsatte_botid","NULL","1149","NULL"
"2013","NULL","5_9","personer","553","sysselsatte_botid","NULL","1149","NULL"
"2013","NULL","5_9","prosent","75.2","sysselsatte_botid","NULL","1149","NULL"
"2013","NULL","10+","personer","616","sysselsatte_botid","NULL","1149","NULL"
"2013","NULL","10+","prosent","68.9","sysselsatte_botid","NULL","1149","NULL"
"2013","NULL","0_4","personer",":","sysselsatte_botid","NULL","1151","NULL"
"2013","NULL","0_4","prosent",":","sysselsatte_botid","NULL","1151","NULL"
"2013","NULL","5_9","personer",":","sysselsatte_botid","NULL","1151","NULL"
"2013","NULL","5_9","prosent",":","sysselsatte_botid","NULL","1151","NULL"
"2013","NULL","10+","personer",":","sysselsatte_botid","NULL","1151","NULL"
"2013","NULL","10+","prosent",":","sysselsatte_botid","NULL","1151","NULL"
"2013","NULL","0_4","personer","358","sysselsatte_botid","NULL","1160","NULL"
"2013","NULL","0_4","prosent","69.4","sysselsatte_botid","NULL","1160","NULL"
"2013","NULL","5_9","personer","131","sysselsatte_botid","NULL","1160","NULL"
"2013","NULL","5_9","prosent","72.4","sysselsatte_botid","NULL","1160","NULL"
"2013","NULL","10+","personer","82","sysselsatte_botid","NULL","1160","NULL"
"2013","NULL","10+","prosent","78.1","sysselsatte_botid","NULL","1160","NULL"
"2013","NULL","0_4","personer","8582","sysselsatte_botid","NULL","1201","NULL"
"2013","NULL","0_4","prosent","62.3","sysselsatte_botid","NULL","1201","NULL"
"2013","NULL","5_9","personer","4923","sysselsatte_botid","NULL","1201","NULL"
"2013","NULL","5_9","prosent","75.4","sysselsatte_botid","NULL","1201","NULL"
"2013","NULL","10+","personer","7257","sysselsatte_botid","NULL","1201","NULL"
"2013","NULL","10+","prosent","69.5","sysselsatte_botid","NULL","1201","NULL"
"2013","NULL","0_4","personer","141","sysselsatte_botid","NULL","1211","NULL"
"2013","NULL","0_4","prosent","74.6","sysselsatte_botid","NULL","1211","NULL"
"2013","NULL","5_9","personer","68","sysselsatte_botid","NULL","1211","NULL"
"2013","NULL","5_9","prosent","88.3","sysselsatte_botid","NULL","1211","NULL"
"2013","NULL","10+","personer","46","sysselsatte_botid","NULL","1211","NULL"
"2013","NULL","10+","prosent","76.7","sysselsatte_botid","NULL","1211","NULL"
"2013","NULL","0_4","personer","112","sysselsatte_botid","NULL","1216","NULL"
"2013","NULL","0_4","prosent","61.2","sysselsatte_botid","NULL","1216","NULL"
"2013","NULL","5_9","personer","72","sysselsatte_botid","NULL","1216","NULL"
"2013","NULL","5_9","prosent","81.8","sysselsatte_botid","NULL","1216","NULL"
"2013","NULL","10+","personer","60","sysselsatte_botid","NULL","1216","NULL"
"2013","NULL","10+","prosent","76.9","sysselsatte_botid","NULL","1216","NULL"
"2013","NULL","0_4","personer","257","sysselsatte_botid","NULL","1219","NULL"
"2013","NULL","0_4","prosent","63.9","sysselsatte_botid","NULL","1219","NULL"
"2013","NULL","5_9","personer","160","sysselsatte_botid","NULL","1219","NULL"
"2013","NULL","5_9","prosent","78","sysselsatte_botid","NULL","1219","NULL"
"2013","NULL","10+","personer","137","sysselsatte_botid","NULL","1219","NULL"
"2013","NULL","10+","prosent","69.5","sysselsatte_botid","NULL","1219","NULL"
"2013","NULL","0_4","personer","408","sysselsatte_botid","NULL","1221","NULL"
"2013","NULL","0_4","prosent","62.8","sysselsatte_botid","NULL","1221","NULL"
"2013","NULL","5_9","personer","273","sysselsatte_botid","NULL","1221","NULL"
"2013","NULL","5_9","prosent","72.6","sysselsatte_botid","NULL","1221","NULL"
