"aar","bydel_nr","innvkat_3","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","befolkningen_ellers","prosent","77.6","sysselsatte_innvkat","NULL","0714","NULL"
"2013","NULL","alle","personer","4383","sysselsatte_innvkat","NULL","0716","NULL"
"2013","NULL","alle","prosent","78.9","sysselsatte_innvkat","NULL","0716","NULL"
"2013","NULL","innvandrere","personer","421","sysselsatte_innvkat","NULL","0716","NULL"
"2013","NULL","innvandrere","prosent","70","sysselsatte_innvkat","NULL","0716","NULL"
"2013","NULL","befolkningen_ellers","personer","3962","sysselsatte_innvkat","NULL","0716","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.9","sysselsatte_innvkat","NULL","0716","NULL"
"2013","NULL","alle","personer","2760","sysselsatte_innvkat","NULL","0719","NULL"
"2013","NULL","alle","prosent","77.6","sysselsatte_innvkat","NULL","0719","NULL"
"2013","NULL","innvandrere","personer","277","sysselsatte_innvkat","NULL","0719","NULL"
"2013","NULL","innvandrere","prosent","71.8","sysselsatte_innvkat","NULL","0719","NULL"
"2013","NULL","befolkningen_ellers","personer","2483","sysselsatte_innvkat","NULL","0719","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.3","sysselsatte_innvkat","NULL","0719","NULL"
"2013","NULL","alle","personer","5525","sysselsatte_innvkat","NULL","0720","NULL"
"2013","NULL","alle","prosent","76.8","sysselsatte_innvkat","NULL","0720","NULL"
"2013","NULL","innvandrere","personer","675","sysselsatte_innvkat","NULL","0720","NULL"
"2013","NULL","innvandrere","prosent","65.5","sysselsatte_innvkat","NULL","0720","NULL"
"2013","NULL","befolkningen_ellers","personer","4850","sysselsatte_innvkat","NULL","0720","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.7","sysselsatte_innvkat","NULL","0720","NULL"
"2013","NULL","alle","personer","9562","sysselsatte_innvkat","NULL","0722","NULL"
"2013","NULL","alle","prosent","75.9","sysselsatte_innvkat","NULL","0722","NULL"
"2013","NULL","innvandrere","personer","995","sysselsatte_innvkat","NULL","0722","NULL"
"2013","NULL","innvandrere","prosent","67.6","sysselsatte_innvkat","NULL","0722","NULL"
"2013","NULL","befolkningen_ellers","personer","8567","sysselsatte_innvkat","NULL","0722","NULL"
"2013","NULL","befolkningen_ellers","prosent","77","sysselsatte_innvkat","NULL","0722","NULL"
"2013","NULL","alle","personer","2175","sysselsatte_innvkat","NULL","0723","NULL"
"2013","NULL","alle","prosent","71.8","sysselsatte_innvkat","NULL","0723","NULL"
"2013","NULL","innvandrere","personer","239","sysselsatte_innvkat","NULL","0723","NULL"
"2013","NULL","innvandrere","prosent","70.1","sysselsatte_innvkat","NULL","0723","NULL"
"2013","NULL","befolkningen_ellers","personer","1936","sysselsatte_innvkat","NULL","0723","NULL"
"2013","NULL","befolkningen_ellers","prosent","72","sysselsatte_innvkat","NULL","0723","NULL"
"2013","NULL","alle","personer","1161","sysselsatte_innvkat","NULL","0728","NULL"
"2013","NULL","alle","prosent","77.6","sysselsatte_innvkat","NULL","0728","NULL"
"2013","NULL","innvandrere","personer","82","sysselsatte_innvkat","NULL","0728","NULL"
"2013","NULL","innvandrere","prosent","70.7","sysselsatte_innvkat","NULL","0728","NULL"
"2013","NULL","befolkningen_ellers","personer","1079","sysselsatte_innvkat","NULL","0728","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.2","sysselsatte_innvkat","NULL","0728","NULL"
"2013","NULL","alle","personer","15985","sysselsatte_innvkat","NULL","0805","NULL"
"2013","NULL","alle","prosent","73.2","sysselsatte_innvkat","NULL","0805","NULL"
"2013","NULL","innvandrere","personer","1601","sysselsatte_innvkat","NULL","0805","NULL"
"2013","NULL","innvandrere","prosent","59.6","sysselsatte_innvkat","NULL","0805","NULL"
"2013","NULL","befolkningen_ellers","personer","14384","sysselsatte_innvkat","NULL","0805","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.1","sysselsatte_innvkat","NULL","0805","NULL"
"2013","NULL","alle","personer","23854","sysselsatte_innvkat","NULL","0806","NULL"
"2013","NULL","alle","prosent","73.2","sysselsatte_innvkat","NULL","0806","NULL"
"2013","NULL","innvandrere","personer","2811","sysselsatte_innvkat","NULL","0806","NULL"
"2013","NULL","innvandrere","prosent","58.8","sysselsatte_innvkat","NULL","0806","NULL"
"2013","NULL","befolkningen_ellers","personer","21043","sysselsatte_innvkat","NULL","0806","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.7","sysselsatte_innvkat","NULL","0806","NULL"
"2013","NULL","alle","personer","5438","sysselsatte_innvkat","NULL","0807","NULL"
"2013","NULL","alle","prosent","72.5","sysselsatte_innvkat","NULL","0807","NULL"
"2013","NULL","innvandrere","personer","492","sysselsatte_innvkat","NULL","0807","NULL"
"2013","NULL","innvandrere","prosent","60.1","sysselsatte_innvkat","NULL","0807","NULL"
"2013","NULL","befolkningen_ellers","personer","4946","sysselsatte_innvkat","NULL","0807","NULL"
"2013","NULL","befolkningen_ellers","prosent","74","sysselsatte_innvkat","NULL","0807","NULL"
"2013","NULL","alle","personer","1104","sysselsatte_innvkat","NULL","0811","NULL"
"2013","NULL","alle","prosent","78.5","sysselsatte_innvkat","NULL","0811","NULL"
"2013","NULL","innvandrere","personer","51","sysselsatte_innvkat","NULL","0811","NULL"
"2013","NULL","innvandrere","prosent","57.3","sysselsatte_innvkat","NULL","0811","NULL"
"2013","NULL","befolkningen_ellers","personer","1053","sysselsatte_innvkat","NULL","0811","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.9","sysselsatte_innvkat","NULL","0811","NULL"
"2013","NULL","alle","personer","6341","sysselsatte_innvkat","NULL","0814","NULL"
"2013","NULL","alle","prosent","73.3","sysselsatte_innvkat","NULL","0814","NULL"
"2013","NULL","innvandrere","personer","383","sysselsatte_innvkat","NULL","0814","NULL"
"2013","NULL","innvandrere","prosent","55.8","sysselsatte_innvkat","NULL","0814","NULL"
"2013","NULL","befolkningen_ellers","personer","5958","sysselsatte_innvkat","NULL","0814","NULL"
"2013","NULL","befolkningen_ellers","prosent","74.8","sysselsatte_innvkat","NULL","0814","NULL"
"2013","NULL","alle","personer","4581","sysselsatte_innvkat","NULL","0815","NULL"
"2013","NULL","alle","prosent","70.7","sysselsatte_innvkat","NULL","0815","NULL"
"2013","NULL","innvandrere","personer","408","sysselsatte_innvkat","NULL","0815","NULL"
"2013","NULL","innvandrere","prosent","61.1","sysselsatte_innvkat","NULL","0815","NULL"
"2013","NULL","befolkningen_ellers","personer","4173","sysselsatte_innvkat","NULL","0815","NULL"
"2013","NULL","befolkningen_ellers","prosent","71.8","sysselsatte_innvkat","NULL","0815","NULL"
"2013","NULL","alle","personer","1802","sysselsatte_innvkat","NULL","0817","NULL"
"2013","NULL","alle","prosent","74.8","sysselsatte_innvkat","NULL","0817","NULL"
"2013","NULL","innvandrere","personer","138","sysselsatte_innvkat","NULL","0817","NULL"
"2013","NULL","innvandrere","prosent","65.4","sysselsatte_innvkat","NULL","0817","NULL"
"2013","NULL","befolkningen_ellers","personer","1664","sysselsatte_innvkat","NULL","0817","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.7","sysselsatte_innvkat","NULL","0817","NULL"
"2013","NULL","alle","personer","2872","sysselsatte_innvkat","NULL","0819","NULL"
"2013","NULL","alle","prosent","72.9","sysselsatte_innvkat","NULL","0819","NULL"
"2013","NULL","innvandrere","personer","277","sysselsatte_innvkat","NULL","0819","NULL"
"2013","NULL","innvandrere","prosent","61.3","sysselsatte_innvkat","NULL","0819","NULL"
"2013","NULL","befolkningen_ellers","personer","2595","sysselsatte_innvkat","NULL","0819","NULL"
"2013","NULL","befolkningen_ellers","prosent","74.4","sysselsatte_innvkat","NULL","0819","NULL"
"2013","NULL","alle","personer","2568","sysselsatte_innvkat","NULL","0821","NULL"
"2013","NULL","alle","prosent","72","sysselsatte_innvkat","NULL","0821","NULL"
"2013","NULL","innvandrere","personer","237","sysselsatte_innvkat","NULL","0821","NULL"
"2013","NULL","innvandrere","prosent","47.4","sysselsatte_innvkat","NULL","0821","NULL"
"2013","NULL","befolkningen_ellers","personer","2331","sysselsatte_innvkat","NULL","0821","NULL"
"2013","NULL","befolkningen_ellers","prosent","76.1","sysselsatte_innvkat","NULL","0821","NULL"
"2013","NULL","alle","personer","1927","sysselsatte_innvkat","NULL","0822","NULL"
"2013","NULL","alle","prosent","74.4","sysselsatte_innvkat","NULL","0822","NULL"
"2013","NULL","innvandrere","personer","188","sysselsatte_innvkat","NULL","0822","NULL"
"2013","NULL","innvandrere","prosent","66.2","sysselsatte_innvkat","NULL","0822","NULL"
"2013","NULL","befolkningen_ellers","personer","1739","sysselsatte_innvkat","NULL","0822","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.4","sysselsatte_innvkat","NULL","0822","NULL"
"2013","NULL","alle","personer","2663","sysselsatte_innvkat","NULL","0826","NULL"
"2013","NULL","alle","prosent","75.5","sysselsatte_innvkat","NULL","0826","NULL"
"2013","NULL","innvandrere","personer","302","sysselsatte_innvkat","NULL","0826","NULL"
"2013","NULL","innvandrere","prosent","65.8","sysselsatte_innvkat","NULL","0826","NULL"
"2013","NULL","befolkningen_ellers","personer","2361","sysselsatte_innvkat","NULL","0826","NULL"
"2013","NULL","befolkningen_ellers","prosent","77","sysselsatte_innvkat","NULL","0826","NULL"
"2013","NULL","alle","personer","708","sysselsatte_innvkat","NULL","0827","NULL"
"2013","NULL","alle","prosent","77.2","sysselsatte_innvkat","NULL","0827","NULL"
"2013","NULL","innvandrere","personer","25","sysselsatte_innvkat","NULL","0827","NULL"
"2013","NULL","innvandrere","prosent","49","sysselsatte_innvkat","NULL","0827","NULL"
"2013","NULL","befolkningen_ellers","personer","683","sysselsatte_innvkat","NULL","0827","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.9","sysselsatte_innvkat","NULL","0827","NULL"
"2013","NULL","alle","personer","1346","sysselsatte_innvkat","NULL","0828","NULL"
"2013","NULL","alle","prosent","76.6","sysselsatte_innvkat","NULL","0828","NULL"
"2013","NULL","innvandrere","personer","119","sysselsatte_innvkat","NULL","0828","NULL"
"2013","NULL","innvandrere","prosent","70.8","sysselsatte_innvkat","NULL","0828","NULL"
"2013","NULL","befolkningen_ellers","personer","1227","sysselsatte_innvkat","NULL","0828","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.2","sysselsatte_innvkat","NULL","0828","NULL"
"2013","NULL","alle","personer","1214","sysselsatte_innvkat","NULL","0829","NULL"
"2013","NULL","alle","prosent","80.9","sysselsatte_innvkat","NULL","0829","NULL"
"2013","NULL","innvandrere","personer","114","sysselsatte_innvkat","NULL","0829","NULL"
"2013","NULL","innvandrere","prosent","76.5","sysselsatte_innvkat","NULL","0829","NULL"
"2013","NULL","befolkningen_ellers","personer","1100","sysselsatte_innvkat","NULL","0829","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.4","sysselsatte_innvkat","NULL","0829","NULL"
"2013","NULL","alle","personer","714","sysselsatte_innvkat","NULL","0830","NULL"
"2013","NULL","alle","prosent","80.2","sysselsatte_innvkat","NULL","0830","NULL"
"2013","NULL","innvandrere","personer","62","sysselsatte_innvkat","NULL","0830","NULL"
"2013","NULL","innvandrere","prosent","75.6","sysselsatte_innvkat","NULL","0830","NULL"
"2013","NULL","befolkningen_ellers","personer","652","sysselsatte_innvkat","NULL","0830","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.7","sysselsatte_innvkat","NULL","0830","NULL"
"2013","NULL","alle","personer","592","sysselsatte_innvkat","NULL","0831","NULL"
"2013","NULL","alle","prosent","78.1","sysselsatte_innvkat","NULL","0831","NULL"
"2013","NULL","innvandrere","personer","60","sysselsatte_innvkat","NULL","0831","NULL"
"2013","NULL","innvandrere","prosent","63.2","sysselsatte_innvkat","NULL","0831","NULL"
"2013","NULL","befolkningen_ellers","personer","532","sysselsatte_innvkat","NULL","0831","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.2","sysselsatte_innvkat","NULL","0831","NULL"
"2013","NULL","alle","personer","1061","sysselsatte_innvkat","NULL","0833","NULL"
"2013","NULL","alle","prosent","81.1","sysselsatte_innvkat","NULL","0833","NULL"
"2013","NULL","innvandrere","personer","72","sysselsatte_innvkat","NULL","0833","NULL"
"2013","NULL","innvandrere","prosent","80.9","sysselsatte_innvkat","NULL","0833","NULL"
"2013","NULL","befolkningen_ellers","personer","989","sysselsatte_innvkat","NULL","0833","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.1","sysselsatte_innvkat","NULL","0833","NULL"
"2013","NULL","alle","personer","1880","sysselsatte_innvkat","NULL","0834","NULL"
"2013","NULL","alle","prosent","84.1","sysselsatte_innvkat","NULL","0834","NULL"
"2013","NULL","innvandrere","personer","165","sysselsatte_innvkat","NULL","0834","NULL"
"2013","NULL","innvandrere","prosent","74.7","sysselsatte_innvkat","NULL","0834","NULL"
"2013","NULL","befolkningen_ellers","personer","1715","sysselsatte_innvkat","NULL","0834","NULL"
"2013","NULL","befolkningen_ellers","prosent","85.2","sysselsatte_innvkat","NULL","0834","NULL"
"2013","NULL","alle","personer","2954","sysselsatte_innvkat","NULL","0901","NULL"
"2013","NULL","alle","prosent","71.3","sysselsatte_innvkat","NULL","0901","NULL"
"2013","NULL","innvandrere","personer","239","sysselsatte_innvkat","NULL","0901","NULL"
"2013","NULL","innvandrere","prosent","56.6","sysselsatte_innvkat","NULL","0901","NULL"
"2013","NULL","befolkningen_ellers","personer","2715","sysselsatte_innvkat","NULL","0901","NULL"
"2013","NULL","befolkningen_ellers","prosent","73","sysselsatte_innvkat","NULL","0901","NULL"
"2013","NULL","alle","personer","9678","sysselsatte_innvkat","NULL","0904","NULL"
"2013","NULL","alle","prosent","73.6","sysselsatte_innvkat","NULL","0904","NULL"
"2013","NULL","innvandrere","personer","1134","sysselsatte_innvkat","NULL","0904","NULL"
"2013","NULL","innvandrere","prosent","63.9","sysselsatte_innvkat","NULL","0904","NULL"
"2013","NULL","befolkningen_ellers","personer","8544","sysselsatte_innvkat","NULL","0904","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.1","sysselsatte_innvkat","NULL","0904","NULL"
"2013","NULL","alle","personer","19406","sysselsatte_innvkat","NULL","0906","NULL"
"2013","NULL","alle","prosent","72.2","sysselsatte_innvkat","NULL","0906","NULL"
"2013","NULL","innvandrere","personer","2249","sysselsatte_innvkat","NULL","0906","NULL"
"2013","NULL","innvandrere","prosent","62","sysselsatte_innvkat","NULL","0906","NULL"
"2013","NULL","befolkningen_ellers","personer","17157","sysselsatte_innvkat","NULL","0906","NULL"
"2013","NULL","befolkningen_ellers","prosent","73.8","sysselsatte_innvkat","NULL","0906","NULL"
"2013","NULL","alle","personer","1058","sysselsatte_innvkat","NULL","0911","NULL"
"2013","NULL","alle","prosent","70.3","sysselsatte_innvkat","NULL","0911","NULL"
"2013","NULL","innvandrere","personer","61","sysselsatte_innvkat","NULL","0911","NULL"
"2013","NULL","innvandrere","prosent","46.6","sysselsatte_innvkat","NULL","0911","NULL"
"2013","NULL","befolkningen_ellers","personer","997","sysselsatte_innvkat","NULL","0911","NULL"
"2013","NULL","befolkningen_ellers","prosent","72.6","sysselsatte_innvkat","NULL","0911","NULL"
"2013","NULL","alle","personer","867","sysselsatte_innvkat","NULL","0912","NULL"
"2013","NULL","alle","prosent","74.9","sysselsatte_innvkat","NULL","0912","NULL"
"2013","NULL","innvandrere","personer","42","sysselsatte_innvkat","NULL","0912","NULL"
"2013","NULL","innvandrere","prosent","54.5","sysselsatte_innvkat","NULL","0912","NULL"
"2013","NULL","befolkningen_ellers","personer","825","sysselsatte_innvkat","NULL","0912","NULL"
"2013","NULL","befolkningen_ellers","prosent","76.4","sysselsatte_innvkat","NULL","0912","NULL"
"2013","NULL","alle","personer","2557","sysselsatte_innvkat","NULL","0914","NULL"
"2013","NULL","alle","prosent","70.2","sysselsatte_innvkat","NULL","0914","NULL"
"2013","NULL","innvandrere","personer","242","sysselsatte_innvkat","NULL","0914","NULL"
"2013","NULL","innvandrere","prosent","60.5","sysselsatte_innvkat","NULL","0914","NULL"
"2013","NULL","befolkningen_ellers","personer","2315","sysselsatte_innvkat","NULL","0914","NULL"
"2013","NULL","befolkningen_ellers","prosent","71.3","sysselsatte_innvkat","NULL","0914","NULL"
"2013","NULL","alle","personer","2497","sysselsatte_innvkat","NULL","0919","NULL"
"2013","NULL","alle","prosent","75.3","sysselsatte_innvkat","NULL","0919","NULL"
"2013","NULL","innvandrere","personer","184","sysselsatte_innvkat","NULL","0919","NULL"
"2013","NULL","innvandrere","prosent","67.6","sysselsatte_innvkat","NULL","0919","NULL"
"2013","NULL","befolkningen_ellers","personer","2313","sysselsatte_innvkat","NULL","0919","NULL"
"2013","NULL","befolkningen_ellers","prosent","76","sysselsatte_innvkat","NULL","0919","NULL"
"2013","NULL","alle","personer","4608","sysselsatte_innvkat","NULL","0926","NULL"
"2013","NULL","alle","prosent","76.6","sysselsatte_innvkat","NULL","0926","NULL"
"2013","NULL","innvandrere","personer","419","sysselsatte_innvkat","NULL","0926","NULL"
"2013","NULL","innvandrere","prosent","68.5","sysselsatte_innvkat","NULL","0926","NULL"
"2013","NULL","befolkningen_ellers","personer","4189","sysselsatte_innvkat","NULL","0926","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.6","sysselsatte_innvkat","NULL","0926","NULL"
"2013","NULL","alle","personer","2266","sysselsatte_innvkat","NULL","0928","NULL"
"2013","NULL","alle","prosent","77.9","sysselsatte_innvkat","NULL","0928","NULL"
"2013","NULL","innvandrere","personer","220","sysselsatte_innvkat","NULL","0928","NULL"
"2013","NULL","innvandrere","prosent","67.5","sysselsatte_innvkat","NULL","0928","NULL"
"2013","NULL","befolkningen_ellers","personer","2046","sysselsatte_innvkat","NULL","0928","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.2","sysselsatte_innvkat","NULL","0928","NULL"
